forecast_id,site_id,forecast_ts,forecast_generation_mw,model_version,created_ts
FC0000000268,SITE0001,2026-04-12 03:00:00,1.8468,gen-v4.0,2026-04-11 15:00:00
FC0000000269,SITE0001,2026-04-12 04:00:00,0.7705,gen-v3.1,2026-04-11 16:00:00
FC0000000270,SITE0001,2026-04-12 05:00:00,1.8524,gen-v3.1,2026-04-11 17:00:00
FC0000000271,SITE0001,2026-04-12 06:00:00,0.2764,gen-v4.0,2026-04-11 18:00:00
FC0000000272,SITE0001,2026-04-12 07:00:00,31.0234,gen-v3.2,2026-04-11 19:00:00
FC0000000273,SITE0001,2026-04-12 08:00:00,48.5131,gen-v4.0,2026-04-12 02:00:00
FC0000000274,SITE0001,2026-04-12 09:00:00,29.5563,gen-v3.2,2026-04-11 21:00:00
FC0000000275,SITE0001,2026-04-12 10:00:00,41.1365,gen-v3.1,2026-04-11 10:00:00
FC0000000276,SITE0001,2026-04-12 11:00:00,26.4131,gen-v4.0,2026-04-11 23:00:00
FC0000000277,SITE0001,2026-04-12 12:00:00,28.4036,gen-v4.0,2026-04-12 06:00:00
FC0000000278,SITE0001,2026-04-12 13:00:00,41.4196,gen-v3.1,2026-04-12 01:00:00
FC0000000279,SITE0001,2026-04-12 14:00:00,35.8808,gen-v3.2,2026-04-11 14:00:00
FC0000000280,SITE0001,2026-04-12 15:00:00,36.8022,gen-v4.0,2026-04-11 15:00:00
FC0000000281,SITE0001,2026-04-12 16:00:00,40.4609,gen-v4.0,2026-04-11 16:00:00
FC0000000282,SITE0001,2026-04-12 17:00:00,38.1236,gen-v3.2,2026-04-12 11:00:00
FC0000000283,SITE0001,2026-04-12 18:00:00,25.4263,gen-v4.0,2026-04-12 06:00:00
FC0000000284,SITE0001,2026-04-12 19:00:00,-0.0304,gen-v3.2,2026-04-12 07:00:00
FC0000000285,SITE0001,2026-04-12 20:00:00,0.1489,gen-v3.2,2026-04-11 20:00:00
FC0000000286,SITE0001,2026-04-12 21:00:00,-0.6087,gen-v4.0,2026-04-11 21:00:00
FC0000000287,SITE0001,2026-04-12 22:00:00,1.1565,gen-v3.2,2026-04-11 22:00:00
FC0000000288,SITE0001,2026-04-12 23:00:00,-0.3421,gen-v3.1,2026-04-11 23:00:00
FC0000000289,SITE0001,2026-04-13 00:00:00,2.4173,gen-v3.1,2026-04-12 00:00:00
FC0000000290,SITE0001,2026-04-13 01:00:00,3.8792,gen-v3.1,2026-04-12 13:00:00
FC0000000291,SITE0001,2026-04-13 02:00:00,0.5704,gen-v3.1,2026-04-12 20:00:00
FC0000000292,SITE0001,2026-04-13 03:00:00,0.7836,gen-v3.2,2026-04-12 03:00:00
FC0000000293,SITE0001,2026-04-13 04:00:00,2.6830,gen-v3.1,2026-04-12 16:00:00
FC0000000294,SITE0001,2026-04-13 05:00:00,-0.1476,gen-v4.0,2026-04-12 23:00:00
FC0000000295,SITE0001,2026-04-13 06:00:00,20.5139,gen-v3.2,2026-04-12 06:00:00
FC0000000296,SITE0001,2026-04-13 07:00:00,24.7284,gen-v4.0,2026-04-13 01:00:00
FC0000000297,SITE0001,2026-04-13 08:00:00,36.9627,gen-v3.1,2026-04-12 20:00:00
FC0000000298,SITE0001,2026-04-13 09:00:00,37.9453,gen-v4.0,2026-04-12 21:00:00
FC0000000299,SITE0001,2026-04-13 10:00:00,42.5344,gen-v3.2,2026-04-12 22:00:00
FC0000000300,SITE0001,2026-04-13 11:00:00,34.4512,gen-v3.1,2026-04-12 23:00:00
FC0000000301,SITE0001,2026-04-13 12:00:00,45.3343,gen-v4.0,2026-04-13 06:00:00
FC0000000302,SITE0001,2026-04-13 13:00:00,32.6099,gen-v3.1,2026-04-13 01:00:00
FC0000000303,SITE0001,2026-04-13 14:00:00,48.4740,gen-v3.2,2026-04-13 02:00:00
FC0000000304,SITE0001,2026-04-13 15:00:00,28.2807,gen-v3.1,2026-04-13 09:00:00
FC0000000305,SITE0001,2026-04-13 16:00:00,51.0077,gen-v4.0,2026-04-12 16:00:00
FC0000000306,SITE0001,2026-04-13 17:00:00,40.9075,gen-v3.2,2026-04-12 17:00:00
FC0000000307,SITE0001,2026-04-13 18:00:00,55.1984,gen-v3.1,2026-04-13 12:00:00
FC0000000308,SITE0001,2026-04-13 19:00:00,-0.6496,gen-v4.0,2026-04-13 13:00:00
FC0000000309,SITE0001,2026-04-13 20:00:00,4.3972,gen-v3.2,2026-04-12 20:00:00
FC0000000310,SITE0001,2026-04-13 21:00:00,15.5782,gen-v4.0,2026-04-13 09:00:00
FC0000000311,SITE0001,2026-04-13 22:00:00,-0.1164,gen-v3.2,2026-04-12 22:00:00
FC0000000312,SITE0001,2026-04-13 23:00:00,-0.7050,gen-v4.0,2026-04-13 11:00:00
FC0000000313,SITE0001,2026-04-14 00:00:00,8.8803,gen-v4.0,2026-04-13 18:00:00
FC0000000314,SITE0001,2026-04-14 01:00:00,-0.0662,gen-v3.2,2026-04-13 19:00:00
FC0000000315,SITE0001,2026-04-14 02:00:00,0.5454,gen-v3.2,2026-04-13 14:00:00
FC0000000316,SITE0001,2026-04-14 03:00:00,-0.0965,gen-v3.1,2026-04-13 21:00:00
FC0000000317,SITE0001,2026-04-14 04:00:00,-0.7648,gen-v3.2,2026-04-13 22:00:00
FC0000000318,SITE0001,2026-04-14 05:00:00,-0.3577,gen-v3.1,2026-04-13 23:00:00
FC0000000319,SITE0001,2026-04-14 06:00:00,-0.2639,gen-v3.2,2026-04-13 06:00:00
FC0000000320,SITE0001,2026-04-14 07:00:00,25.8455,gen-v4.0,2026-04-13 19:00:00
FC0000000321,SITE0001,2026-04-14 08:00:00,27.0866,gen-v4.0,2026-04-13 20:00:00
FC0000000322,SITE0001,2026-04-14 09:00:00,33.2664,gen-v3.1,2026-04-14 03:00:00
FC0000000323,SITE0001,2026-04-14 10:00:00,28.2686,gen-v4.0,2026-04-13 10:00:00
FC0000000324,SITE0001,2026-04-14 11:00:00,47.4526,gen-v3.1,2026-04-13 11:00:00
FC0000000325,SITE0001,2026-04-14 12:00:00,39.9286,gen-v3.1,2026-04-14 00:00:00
FC0000000326,SITE0001,2026-04-14 13:00:00,21.4329,gen-v3.2,2026-04-14 01:00:00
FC0000000327,SITE0001,2026-04-14 14:00:00,40.6907,gen-v3.2,2026-04-13 14:00:00
FC0000000328,SITE0001,2026-04-14 15:00:00,32.5372,gen-v3.2,2026-04-13 15:00:00
FC0000000329,SITE0001,2026-04-14 16:00:00,50.4103,gen-v4.0,2026-04-14 10:00:00
FC0000000330,SITE0001,2026-04-14 17:00:00,44.0029,gen-v3.2,2026-04-14 05:00:00
FC0000000331,SITE0001,2026-04-14 18:00:00,33.5650,gen-v3.1,2026-04-14 12:00:00
FC0000000332,SITE0001,2026-04-14 19:00:00,0.9402,gen-v3.2,2026-04-13 19:00:00
FC0000000333,SITE0001,2026-04-14 20:00:00,-0.3799,gen-v3.1,2026-04-14 08:00:00
FC0000000334,SITE0001,2026-04-14 21:00:00,0.1738,gen-v3.1,2026-04-14 15:00:00
FC0000000335,SITE0001,2026-04-14 22:00:00,0.4972,gen-v3.2,2026-04-14 10:00:00
FC0000000336,SITE0001,2026-04-14 23:00:00,6.3966,gen-v4.0,2026-04-13 23:00:00
FC0000000337,SITE0001,2026-04-15 00:00:00,0.9196,gen-v3.1,2026-04-14 18:00:00
FC0000000338,SITE0001,2026-04-15 01:00:00,18.0025,gen-v3.1,2026-04-14 19:00:00
FC0000000339,SITE0001,2026-04-15 02:00:00,5.1745,gen-v3.1,2026-04-14 20:00:00
FC0000000340,SITE0001,2026-04-15 03:00:00,14.1689,gen-v4.0,2026-04-14 03:00:00
FC0000000341,SITE0001,2026-04-15 04:00:00,0.6135,gen-v3.2,2026-04-14 04:00:00
FC0000000342,SITE0001,2026-04-15 05:00:00,0.8499,gen-v3.2,2026-04-14 23:00:00
FC0000000343,SITE0001,2026-04-15 06:00:00,0.1821,gen-v3.1,2026-04-14 18:00:00
FC0000000344,SITE0001,2026-04-15 07:00:00,35.3641,gen-v3.1,2026-04-14 07:00:00
FC0000000345,SITE0001,2026-04-15 08:00:00,22.5529,gen-v3.2,2026-04-14 08:00:00
FC0000000346,SITE0001,2026-04-15 09:00:00,59.4941,gen-v3.1,2026-04-14 09:00:00
FC0000000347,SITE0001,2026-04-15 10:00:00,33.0926,gen-v3.2,2026-04-14 22:00:00
FC0000000348,SITE0001,2026-04-15 11:00:00,27.9745,gen-v4.0,2026-04-14 23:00:00
FC0000000349,SITE0001,2026-04-15 12:00:00,32.3493,gen-v3.2,2026-04-14 12:00:00
FC0000000350,SITE0001,2026-04-15 13:00:00,19.1492,gen-v3.2,2026-04-15 07:00:00
FC0000000351,SITE0001,2026-04-15 14:00:00,46.3874,gen-v3.2,2026-04-15 08:00:00
FC0000000352,SITE0001,2026-04-15 15:00:00,48.5070,gen-v4.0,2026-04-15 09:00:00
FC0000000353,SITE0001,2026-04-15 16:00:00,33.0935,gen-v3.1,2026-04-15 04:00:00
FC0000000354,SITE0001,2026-04-15 17:00:00,36.9539,gen-v3.2,2026-04-15 05:00:00
FC0000000355,SITE0001,2026-04-15 18:00:00,34.7357,gen-v3.1,2026-04-14 18:00:00
FC0000000356,SITE0001,2026-04-15 19:00:00,16.8443,gen-v3.2,2026-04-15 07:00:00
FC0000000357,SITE0001,2026-04-15 20:00:00,-0.1893,gen-v4.0,2026-04-14 20:00:00
FC0000000358,SITE0001,2026-04-15 21:00:00,0.6350,gen-v4.0,2026-04-15 09:00:00
FC0000000359,SITE0001,2026-04-15 22:00:00,3.0611,gen-v3.1,2026-04-15 10:00:00
FC0000000360,SITE0001,2026-04-15 23:00:00,-0.6152,gen-v4.0,2026-04-15 17:00:00
FC0000000361,SITE0001,2026-04-16 00:00:00,-0.3766,gen-v4.0,2026-04-15 00:00:00
FC0000000362,SITE0001,2026-04-16 01:00:00,0.3864,gen-v3.2,2026-04-15 19:00:00
FC0000000363,SITE0001,2026-04-16 02:00:00,8.9568,gen-v4.0,2026-04-15 02:00:00
FC0000000364,SITE0001,2026-04-16 03:00:00,6.1042,gen-v3.1,2026-04-15 21:00:00
FC0000000365,SITE0001,2026-04-16 04:00:00,0.9304,gen-v3.2,2026-04-15 22:00:00
FC0000000366,SITE0001,2026-04-16 05:00:00,-0.6047,gen-v3.1,2026-04-15 17:00:00
FC0000000367,SITE0001,2026-04-16 06:00:00,9.9267,gen-v3.1,2026-04-15 06:00:00
FC0000000368,SITE0001,2026-04-16 07:00:00,36.0849,gen-v3.2,2026-04-16 01:00:00
FC0000000369,SITE0001,2026-04-16 08:00:00,28.0516,gen-v4.0,2026-04-15 08:00:00
FC0000000370,SITE0001,2026-04-16 09:00:00,34.6324,gen-v3.2,2026-04-15 09:00:00
FC0000000371,SITE0001,2026-04-16 10:00:00,46.6362,gen-v3.1,2026-04-16 04:00:00
FC0000000372,SITE0001,2026-04-16 11:00:00,29.9388,gen-v3.2,2026-04-16 05:00:00
FC0000000373,SITE0001,2026-04-16 12:00:00,41.0206,gen-v3.2,2026-04-16 00:00:00
FC0000000374,SITE0001,2026-04-16 13:00:00,51.3637,gen-v3.1,2026-04-16 01:00:00
FC0000000375,SITE0001,2026-04-16 14:00:00,33.4272,gen-v3.2,2026-04-15 14:00:00
FC0000000376,SITE0001,2026-04-16 15:00:00,44.0210,gen-v3.2,2026-04-16 03:00:00
FC0000000377,SITE0001,2026-04-16 16:00:00,20.3883,gen-v3.2,2026-04-15 16:00:00
FC0000000378,SITE0001,2026-04-16 17:00:00,49.3094,gen-v4.0,2026-04-16 05:00:00
FC0000000379,SITE0001,2026-04-16 18:00:00,31.9225,gen-v3.1,2026-04-16 06:00:00
FC0000000380,SITE0001,2026-04-16 19:00:00,6.3585,gen-v3.2,2026-04-15 19:00:00
FC0000000381,SITE0001,2026-04-16 20:00:00,3.5351,gen-v3.1,2026-04-16 08:00:00
FC0000000382,SITE0001,2026-04-16 21:00:00,5.6213,gen-v4.0,2026-04-15 21:00:00
FC0000000383,SITE0001,2026-04-16 22:00:00,2.4185,gen-v3.2,2026-04-16 10:00:00
FC0000000384,SITE0001,2026-04-16 23:00:00,12.8229,gen-v3.1,2026-04-15 23:00:00
FC0000000385,SITE0001,2026-04-17 00:00:00,0.5681,gen-v3.2,2026-04-16 18:00:00
FC0000000386,SITE0001,2026-04-17 01:00:00,0.2660,gen-v3.2,2026-04-16 19:00:00
FC0000000387,SITE0001,2026-04-17 02:00:00,-0.8031,gen-v3.1,2026-04-16 20:00:00
FC0000000388,SITE0001,2026-04-17 03:00:00,-0.4120,gen-v3.1,2026-04-16 21:00:00
FC0000000389,SITE0001,2026-04-17 04:00:00,0.5835,gen-v3.2,2026-04-16 04:00:00
FC0000000390,SITE0001,2026-04-17 05:00:00,3.8477,gen-v4.0,2026-04-16 05:00:00
FC0000000391,SITE0001,2026-04-17 06:00:00,5.0438,gen-v3.1,2026-04-16 06:00:00
FC0000000392,SITE0001,2026-04-17 07:00:00,34.1972,gen-v3.2,2026-04-17 01:00:00
FC0000000393,SITE0001,2026-04-17 08:00:00,34.3324,gen-v4.0,2026-04-16 20:00:00
FC0000000394,SITE0001,2026-04-17 09:00:00,21.9586,gen-v3.2,2026-04-17 03:00:00
FC0000000395,SITE0001,2026-04-17 10:00:00,30.9275,gen-v3.2,2026-04-16 22:00:00
FC0000000396,SITE0001,2026-04-17 11:00:00,28.1114,gen-v3.2,2026-04-16 23:00:00
FC0000000397,SITE0001,2026-04-17 12:00:00,25.7809,gen-v3.1,2026-04-17 06:00:00
FC0000000398,SITE0001,2026-04-17 13:00:00,40.3444,gen-v3.2,2026-04-16 13:00:00
FC0000000399,SITE0001,2026-04-17 14:00:00,49.2231,gen-v3.2,2026-04-17 02:00:00
FC0000000400,SITE0001,2026-04-17 15:00:00,44.1406,gen-v3.1,2026-04-16 15:00:00
FC0000000401,SITE0001,2026-04-17 16:00:00,27.6056,gen-v4.0,2026-04-17 10:00:00
FC0000000402,SITE0001,2026-04-17 17:00:00,33.8290,gen-v4.0,2026-04-16 17:00:00
FC0000000403,SITE0001,2026-04-17 18:00:00,57.1316,gen-v3.1,2026-04-16 18:00:00
FC0000000404,SITE0001,2026-04-17 19:00:00,-0.7811,gen-v3.1,2026-04-17 07:00:00
FC0000000405,SITE0001,2026-04-17 20:00:00,6.4959,gen-v3.1,2026-04-17 14:00:00
FC0000000406,SITE0001,2026-04-17 21:00:00,12.7405,gen-v4.0,2026-04-16 21:00:00
FC0000000407,SITE0001,2026-04-17 22:00:00,3.0679,gen-v3.1,2026-04-17 16:00:00
FC0000000408,SITE0001,2026-04-17 23:00:00,1.3681,gen-v3.1,2026-04-16 23:00:00
FC0000000409,SITE0001,2026-04-18 00:00:00,-0.7679,gen-v4.0,2026-04-17 00:00:00
FC0000000410,SITE0001,2026-04-18 01:00:00,-0.3996,gen-v4.0,2026-04-17 01:00:00
FC0000000411,SITE0001,2026-04-18 02:00:00,0.3782,gen-v3.2,2026-04-17 14:00:00
FC0000000412,SITE0001,2026-04-18 03:00:00,13.1162,gen-v3.1,2026-04-17 03:00:00
FC0000000413,SITE0001,2026-04-18 04:00:00,-0.0177,gen-v3.2,2026-04-17 16:00:00
FC0000000414,SITE0001,2026-04-18 05:00:00,-0.4126,gen-v4.0,2026-04-17 05:00:00
FC0000000415,SITE0001,2026-04-18 06:00:00,11.1538,gen-v3.1,2026-04-17 06:00:00
FC0000000416,SITE0001,2026-04-18 07:00:00,28.9660,gen-v4.0,2026-04-17 19:00:00
FC0000000417,SITE0001,2026-04-18 08:00:00,31.9494,gen-v3.1,2026-04-18 02:00:00
FC0000000418,SITE0001,2026-04-18 09:00:00,31.6890,gen-v4.0,2026-04-17 21:00:00
FC0000000419,SITE0001,2026-04-18 10:00:00,31.5706,gen-v4.0,2026-04-17 10:00:00
FC0000000420,SITE0001,2026-04-18 11:00:00,40.5371,gen-v3.1,2026-04-17 11:00:00
FC0000000421,SITE0001,2026-04-18 12:00:00,31.6400,gen-v3.2,2026-04-18 06:00:00
FC0000000422,SITE0001,2026-04-18 13:00:00,45.8845,gen-v3.2,2026-04-18 01:00:00
FC0000000423,SITE0001,2026-04-18 14:00:00,22.9372,gen-v3.1,2026-04-17 14:00:00
FC0000000424,SITE0001,2026-04-18 15:00:00,37.3774,gen-v3.1,2026-04-18 09:00:00
FC0000000425,SITE0001,2026-04-18 16:00:00,41.1666,gen-v3.2,2026-04-18 10:00:00
FC0000000426,SITE0001,2026-04-18 17:00:00,19.0484,gen-v3.1,2026-04-18 11:00:00
FC0000000427,SITE0001,2026-04-18 18:00:00,24.0151,gen-v4.0,2026-04-18 12:00:00
FC0000000428,SITE0001,2026-04-18 19:00:00,21.3481,gen-v4.0,2026-04-18 13:00:00
FC0000000429,SITE0001,2026-04-18 20:00:00,-0.9550,gen-v3.2,2026-04-18 14:00:00
FC0000000430,SITE0001,2026-04-18 21:00:00,3.0151,gen-v3.1,2026-04-18 09:00:00
FC0000000431,SITE0001,2026-04-18 22:00:00,-0.4626,gen-v3.1,2026-04-18 16:00:00
FC0000000432,SITE0001,2026-04-18 23:00:00,0.7816,gen-v3.1,2026-04-18 17:00:00
FC0000000433,SITE0001,2026-04-19 00:00:00,8.5935,gen-v3.1,2026-04-18 12:00:00
FC0000000434,SITE0001,2026-04-19 01:00:00,9.5623,gen-v3.2,2026-04-18 01:00:00
FC0000000435,SITE0001,2026-04-19 02:00:00,0.2056,gen-v4.0,2026-04-18 20:00:00
FC0000000436,SITE0001,2026-04-19 03:00:00,0.5285,gen-v4.0,2026-04-18 21:00:00
FC0000000437,SITE0001,2026-04-19 04:00:00,0.8042,gen-v4.0,2026-04-18 16:00:00
FC0000000438,SITE0001,2026-04-19 05:00:00,0.6964,gen-v4.0,2026-04-18 23:00:00
FC0000000439,SITE0001,2026-04-19 06:00:00,3.9637,gen-v3.1,2026-04-19 00:00:00
FC0000000440,SITE0001,2026-04-19 07:00:00,29.6523,gen-v3.1,2026-04-18 07:00:00
FC0000000441,SITE0001,2026-04-19 08:00:00,26.9099,gen-v3.1,2026-04-18 08:00:00
FC0000000442,SITE0001,2026-04-19 09:00:00,36.5467,gen-v3.2,2026-04-19 03:00:00
FC0000000443,SITE0001,2026-04-19 10:00:00,47.2729,gen-v3.1,2026-04-18 10:00:00
FC0000000444,SITE0001,2026-04-19 11:00:00,41.2498,gen-v3.1,2026-04-18 23:00:00
FC0000000445,SITE0001,2026-04-19 12:00:00,28.8145,gen-v3.1,2026-04-18 12:00:00
FC0000000446,SITE0001,2026-04-19 13:00:00,31.9033,gen-v3.2,2026-04-19 07:00:00
FC0000000447,SITE0001,2026-04-19 14:00:00,38.2323,gen-v3.1,2026-04-18 14:00:00
FC0000000448,SITE0001,2026-04-19 15:00:00,34.6053,gen-v3.2,2026-04-18 15:00:00
FC0000000449,SITE0001,2026-04-19 16:00:00,24.9360,gen-v4.0,2026-04-18 16:00:00
FC0000000450,SITE0001,2026-04-19 17:00:00,22.5532,gen-v4.0,2026-04-18 17:00:00
FC0000000451,SITE0001,2026-04-19 18:00:00,53.1617,gen-v4.0,2026-04-18 18:00:00
FC0000000452,SITE0001,2026-04-19 19:00:00,-0.0954,gen-v3.2,2026-04-18 19:00:00
FC0000000453,SITE0001,2026-04-19 20:00:00,5.3272,gen-v4.0,2026-04-18 20:00:00
FC0000000454,SITE0001,2026-04-19 21:00:00,9.1613,gen-v4.0,2026-04-19 15:00:00
FC0000000455,SITE0001,2026-04-19 22:00:00,-0.3686,gen-v4.0,2026-04-19 10:00:00
FC0000000456,SITE0001,2026-04-19 23:00:00,-0.5394,gen-v4.0,2026-04-19 17:00:00
FC0000000457,SITE0001,2026-04-20 00:00:00,0.5127,gen-v4.0,2026-04-19 12:00:00
FC0000000458,SITE0001,2026-04-20 01:00:00,0.3733,gen-v3.2,2026-04-19 13:00:00
FC0000000459,SITE0001,2026-04-20 02:00:00,2.4206,gen-v4.0,2026-04-19 02:00:00
FC0000000460,SITE0001,2026-04-20 03:00:00,0.2156,gen-v3.1,2026-04-19 15:00:00
FC0000000461,SITE0001,2026-04-20 04:00:00,-0.8163,gen-v3.1,2026-04-19 22:00:00
FC0000000462,SITE0001,2026-04-20 05:00:00,0.6645,gen-v4.0,2026-04-19 05:00:00
FC0000000463,SITE0001,2026-04-20 06:00:00,5.5681,gen-v3.2,2026-04-19 18:00:00
FC0000000464,SITE0001,2026-04-20 07:00:00,42.7392,gen-v3.2,2026-04-19 07:00:00
FC0000000465,SITE0001,2026-04-20 08:00:00,42.4872,gen-v4.0,2026-04-20 02:00:00
FC0000000466,SITE0001,2026-04-20 09:00:00,34.1711,gen-v3.2,2026-04-20 03:00:00
FC0000000467,SITE0001,2026-04-20 10:00:00,38.1376,gen-v4.0,2026-04-19 22:00:00
FC0000000468,SITE0001,2026-04-20 11:00:00,41.3797,gen-v3.1,2026-04-19 23:00:00
FC0000000469,SITE0001,2026-04-20 12:00:00,26.8782,gen-v4.0,2026-04-20 06:00:00
FC0000000470,SITE0001,2026-04-20 13:00:00,40.6485,gen-v4.0,2026-04-20 07:00:00
FC0000000471,SITE0001,2026-04-20 14:00:00,29.8678,gen-v3.2,2026-04-19 14:00:00
FC0000000472,SITE0001,2026-04-20 15:00:00,24.9892,gen-v3.2,2026-04-20 09:00:00
FC0000000473,SITE0001,2026-04-20 16:00:00,39.3093,gen-v3.1,2026-04-20 10:00:00
FC0000000474,SITE0001,2026-04-20 17:00:00,29.5344,gen-v3.1,2026-04-20 05:00:00
FC0000000475,SITE0001,2026-04-20 18:00:00,29.6937,gen-v4.0,2026-04-20 12:00:00
FC0000000476,SITE0001,2026-04-20 19:00:00,11.5231,gen-v3.1,2026-04-19 19:00:00
FC0000000477,SITE0001,2026-04-20 20:00:00,3.2747,gen-v4.0,2026-04-20 08:00:00
FC0000000478,SITE0001,2026-04-20 21:00:00,-0.8779,gen-v4.0,2026-04-20 09:00:00
FC0000000479,SITE0001,2026-04-20 22:00:00,-0.0833,gen-v4.0,2026-04-20 16:00:00
FC0000000480,SITE0001,2026-04-20 23:00:00,10.6533,gen-v4.0,2026-04-19 23:00:00
FC0000000481,SITE0001,2026-04-21 00:00:00,-0.5820,gen-v3.2,2026-04-20 18:00:00
FC0000000482,SITE0001,2026-04-21 01:00:00,7.2392,gen-v3.1,2026-04-20 13:00:00
FC0000000483,SITE0001,2026-04-21 02:00:00,0.3950,gen-v4.0,2026-04-20 14:00:00
FC0000000484,SITE0001,2026-04-21 03:00:00,5.2420,gen-v4.0,2026-04-20 21:00:00
FC0000000485,SITE0001,2026-04-21 04:00:00,5.2375,gen-v3.1,2026-04-20 16:00:00
FC0000000486,SITE0001,2026-04-21 05:00:00,-0.5413,gen-v3.1,2026-04-20 23:00:00
FC0000000487,SITE0001,2026-04-21 06:00:00,0.9647,gen-v3.1,2026-04-21 00:00:00
FC0000000488,SITE0001,2026-04-21 07:00:00,41.9884,gen-v3.1,2026-04-20 19:00:00
FC0000000489,SITE0001,2026-04-21 08:00:00,39.6167,gen-v3.1,2026-04-20 08:00:00
FC0000000490,SITE0001,2026-04-21 09:00:00,26.4749,gen-v4.0,2026-04-20 09:00:00
FC0000000491,SITE0001,2026-04-21 10:00:00,25.2397,gen-v3.1,2026-04-20 22:00:00
FC0000000492,SITE0001,2026-04-21 11:00:00,52.6553,gen-v3.2,2026-04-21 05:00:00
FC0000000493,SITE0001,2026-04-21 12:00:00,18.5483,gen-v3.2,2026-04-21 06:00:00
FC0000000494,SITE0001,2026-04-21 13:00:00,44.7674,gen-v3.2,2026-04-20 13:00:00
FC0000000495,SITE0001,2026-04-21 14:00:00,41.7598,gen-v4.0,2026-04-21 02:00:00
FC0000000496,SITE0001,2026-04-21 15:00:00,29.9115,gen-v4.0,2026-04-21 09:00:00
FC0000000497,SITE0001,2026-04-21 16:00:00,30.1548,gen-v3.2,2026-04-21 04:00:00
FC0000000498,SITE0001,2026-04-21 17:00:00,34.0477,gen-v4.0,2026-04-20 17:00:00
FC0000000499,SITE0001,2026-04-21 18:00:00,39.6189,gen-v3.2,2026-04-20 18:00:00
FC0000000500,SITE0001,2026-04-21 19:00:00,8.1649,gen-v4.0,2026-04-20 19:00:00
FC0000000501,SITE0001,2026-04-21 20:00:00,-0.3878,gen-v3.2,2026-04-20 20:00:00
FC0000000502,SITE0001,2026-04-21 21:00:00,5.3978,gen-v3.2,2026-04-21 09:00:00
FC0000000503,SITE0001,2026-04-21 22:00:00,-0.0306,gen-v3.2,2026-04-21 10:00:00
FC0000000504,SITE0001,2026-04-21 23:00:00,11.6496,gen-v4.0,2026-04-21 11:00:00
FC0000000505,SITE0001,2026-04-22 00:00:00,0.8581,gen-v4.0,2026-04-21 18:00:00
FC0000000506,SITE0001,2026-04-22 01:00:00,-0.4382,gen-v3.1,2026-04-21 13:00:00
FC0000000507,SITE0001,2026-04-22 02:00:00,0.4494,gen-v4.0,2026-04-21 14:00:00
FC0000000508,SITE0001,2026-04-22 03:00:00,0.8131,gen-v3.1,2026-04-21 21:00:00
FC0000000509,SITE0001,2026-04-22 04:00:00,0.9064,gen-v4.0,2026-04-21 04:00:00
FC0000000510,SITE0001,2026-04-22 05:00:00,4.0481,gen-v3.2,2026-04-21 23:00:00
FC0000000511,SITE0001,2026-04-22 06:00:00,2.0945,gen-v4.0,2026-04-22 00:00:00
FC0000000512,SITE0001,2026-04-22 07:00:00,38.4239,gen-v3.1,2026-04-21 07:00:00
FC0000000513,SITE0001,2026-04-22 08:00:00,25.3829,gen-v3.1,2026-04-21 08:00:00
FC0000000514,SITE0001,2026-04-22 09:00:00,31.7813,gen-v4.0,2026-04-22 03:00:00
FC0000000515,SITE0001,2026-04-22 10:00:00,39.9069,gen-v4.0,2026-04-21 22:00:00
FC0000000516,SITE0001,2026-04-22 11:00:00,43.3320,gen-v3.2,2026-04-21 23:00:00
FC0000000517,SITE0001,2026-04-22 12:00:00,39.0799,gen-v3.2,2026-04-21 12:00:00
FC0000000518,SITE0001,2026-04-22 13:00:00,49.1949,gen-v3.1,2026-04-21 13:00:00
FC0000000519,SITE0001,2026-04-22 14:00:00,32.1903,gen-v3.1,2026-04-22 08:00:00
FC0000000520,SITE0001,2026-04-22 15:00:00,40.5160,gen-v3.2,2026-04-22 03:00:00
FC0000000521,SITE0001,2026-04-22 16:00:00,30.7841,gen-v3.2,2026-04-22 10:00:00
FC0000000522,SITE0001,2026-04-22 17:00:00,38.5595,gen-v3.2,2026-04-21 17:00:00
FC0000000523,SITE0001,2026-04-22 18:00:00,27.9745,gen-v4.0,2026-04-22 12:00:00
FC0000000524,SITE0001,2026-04-22 19:00:00,17.2768,gen-v4.0,2026-04-22 13:00:00
FC0000000525,SITE0001,2026-04-22 20:00:00,0.8246,gen-v4.0,2026-04-22 14:00:00
FC0000000526,SITE0001,2026-04-22 21:00:00,-0.4963,gen-v4.0,2026-04-22 09:00:00
FC0000000527,SITE0001,2026-04-22 22:00:00,0.1878,gen-v4.0,2026-04-22 10:00:00
FC0000000528,SITE0001,2026-04-22 23:00:00,1.6272,gen-v4.0,2026-04-21 23:00:00
FC0000000529,SITE0001,2026-04-23 00:00:00,0.4072,gen-v3.1,2026-04-22 00:00:00
FC0000000530,SITE0001,2026-04-23 01:00:00,0.9211,gen-v3.2,2026-04-22 01:00:00
FC0000000531,SITE0001,2026-04-23 02:00:00,0.5745,gen-v4.0,2026-04-22 20:00:00
FC0000000532,SITE0001,2026-04-23 03:00:00,4.3885,gen-v3.1,2026-04-22 21:00:00
FC0000000533,SITE0001,2026-04-23 04:00:00,0.9846,gen-v3.1,2026-04-22 22:00:00
FC0000000534,SITE0001,2026-04-23 05:00:00,6.4900,gen-v4.0,2026-04-22 23:00:00
