call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,quarantine_reason
CALL0000000549,SUB00001969,CELL000064,,301.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000552,SUB00001878,CELL000130,,32.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000554,SUB00000670,CELL000082,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000556,SUB00001629,CELL000094,,156.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000557,SUB00002769,CELL000146,,6.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000558,SUB00000966,CELL000250,,242.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000000559,SUB00003926,CELL000102,,32.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000560,SUB00001603,CELL000044,,229.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000568,SUB00001854,CELL000174,,207.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000572,SUB00001874,CELL000232,,464.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000573,SUB00002246,CELL000162,,133.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000575,SUB00002331,CELL000245,,103.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000576,SUB00002342,CELL000058,,60.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000579,SUB00001151,CELL000247,,166.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000583,SUB00003721,CELL000222,,120.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000584,SUB00000035,CELL000101,,304.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000585,SUB00000997,CELL000246,,17.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000586,SUB00000648,CELL000069,,330.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000587,SUB00003871,CELL000109,,73.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000000588,SUB00001093,CELL000030,,31.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000590,SUB00000457,CELL000023,,399.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000591,SUB00004784,CELL000187,,54.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000593,SUB00004579,CELL000132,,198.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000594,SUB00001391,CELL000062,,333.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000597,SUB00003218,CELL000064,,45.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000601,SUB00003532,CELL000229,,135.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000602,SUB00004749,CELL000190,,38.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000603,SUB00004249,CELL000239,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000605,SUB00000324,CELL000222,,605.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000606,SUB00003494,CELL000222,,3.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000607,SUB00001962,CELL000086,,74.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000608,SUB00003072,CELL000149,,20.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000611,SUB00002244,CELL000043,,2.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000613,SUB00001237,CELL000203,,68.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000614,SUB00003109,CELL000158,,242.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000615,SUB00000622,CELL000149,,351.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000000616,SUB00001633,CELL000140,,166.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000617,SUB00003950,CELL000253,,539.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000618,SUB00004035,CELL000192,,117.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000619,SUB00003762,CELL000204,,124.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000623,SUB00001217,CELL000191,,149.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000624,SUB00002377,CELL000235,,99.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000625,SUB00004946,CELL000004,,110.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000629,SUB00002250,CELL000177,,185.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000630,SUB00004423,CELL000250,,3.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000631,SUB00002295,CELL000224,,12.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000635,SUB00000416,CELL000103,,2.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000637,SUB00000283,CELL000104,,242.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000639,SUB00004485,CELL000137,,67.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000640,SUB00002935,CELL000140,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000641,SUB00000040,CELL000225,,66.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000645,SUB00004212,CELL000249,,127.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000646,SUB00004936,CELL000156,,343.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000647,SUB00001854,CELL000185,,90.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000000650,SUB00003214,CELL000212,,66.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000652,SUB00000554,CELL000054,,418.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000655,SUB00001546,CELL000052,,183.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000656,SUB00000300,CELL000148,,34.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000657,SUB00000877,CELL000195,,149.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000661,SUB00001990,CELL000023,,524.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000663,SUB00003129,CELL000110,,187.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000664,SUB00002694,CELL000093,,179.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000666,SUB00001785,CELL000246,,257.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000667,SUB00003420,CELL000050,,15.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000672,SUB00001852,CELL000078,,27.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000673,SUB00002870,CELL000094,,61.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000674,SUB00004885,CELL000024,,204.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000000675,SUB00000323,CELL000204,,382.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000681,SUB00004460,CELL000144,,98.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000682,SUB00000847,CELL000050,,107.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000683,SUB00003713,CELL000068,,167.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000684,SUB00002444,CELL000207,,41.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000685,SUB00002819,CELL000019,,122.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000688,SUB00004304,CELL000225,,253.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000689,SUB00004906,CELL000098,,50.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000690,SUB00000256,CELL000246,,48.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000691,SUB00001637,CELL000196,,283.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000698,SUB00003312,CELL000214,,98.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000699,SUB00002911,CELL000185,,184.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000700,SUB00004472,CELL000074,,291.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000701,SUB00004888,CELL000095,,49.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000703,SUB00004304,CELL000073,,106.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000704,SUB00000342,CELL000018,,82.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000706,SUB00000653,CELL000011,,161.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000707,SUB00003030,CELL000205,,100.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000708,SUB00004392,CELL000237,,96.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000710,SUB00001936,CELL000223,,26.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000712,SUB00001457,CELL000103,,174.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000713,SUB00003903,CELL000036,,278.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000715,SUB00003628,CELL000077,,230.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000716,SUB00001114,CELL000044,,59.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000717,SUB00004204,CELL000191,,4.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000722,SUB00003777,CELL000128,,211.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000723,SUB00000738,CELL000023,,92.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000724,SUB00001265,CELL000083,,125.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000728,SUB00002159,CELL000029,,167.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000729,SUB00003715,CELL000078,,6.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000730,SUB00004615,CELL000009,,55.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000732,SUB00002794,CELL000220,,9.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000733,SUB00001208,CELL000112,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000736,SUB00000597,CELL000120,,17.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000737,SUB00003121,CELL000083,,161.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000738,SUB00003059,CELL000143,,242.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000739,SUB00000894,CELL000194,,241.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000740,SUB00000535,CELL000224,,202.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000741,SUB00001275,CELL000187,,190.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000743,SUB00000309,CELL000075,,26.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000000745,SUB00001957,CELL000184,,528.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000750,SUB00000798,CELL000103,,89.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000752,SUB00000558,CELL000179,,263.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000754,SUB00001736,CELL000120,,22.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000756,SUB00001799,CELL000101,,3.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000000761,SUB00000650,CELL000095,,211.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000762,SUB00002400,CELL000011,,464.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000763,SUB00003894,CELL000215,,133.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000765,SUB00001000,CELL000164,,197.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000768,SUB00000558,CELL000229,,22.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000770,SUB00001798,CELL000053,,77.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000771,SUB00003728,CELL000036,,24.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000773,SUB00004868,CELL000130,,180.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000776,SUB00001573,CELL000202,,1.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000779,SUB00003401,CELL000107,,405.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000784,SUB00004519,CELL000100,,104.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000785,SUB00002116,CELL000164,,346.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000789,SUB00002894,CELL000058,,72.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000790,SUB00001149,CELL000154,,144.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000792,SUB00000645,CELL000002,,34.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000793,SUB00003047,CELL000038,,232.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000794,SUB00002587,CELL000196,,161.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000795,SUB00003247,CELL000065,,152.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000797,SUB00004079,CELL000071,,47.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000798,SUB00001908,CELL000019,2026-04-23 03:36:00,,MO,Dropped,False,switch,2026-04-23,Bad timestamp/duration
CALL0000000800,SUB00003416,CELL000073,,157.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000801,SUB00001887,CELL000194,,122.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000803,SUB00002290,CELL000232,,91.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000807,SUB00001648,CELL000158,,73.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000808,SUB00003138,CELL000005,,7.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000810,SUB00002673,CELL000048,,253.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000811,SUB00004499,CELL000249,,53.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000812,SUB00002253,CELL000189,,17.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000813,SUB00004095,CELL000105,,221.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000816,SUB00002460,CELL000184,,6.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000818,SUB00002099,CELL000176,,39.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000819,SUB00000504,CELL000191,,298.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000000820,SUB00001320,CELL000106,,67.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000821,SUB00004565,CELL000142,,173.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000823,SUB00002876,CELL000233,,65.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000824,SUB00002259,CELL000060,,76.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000826,SUB00004568,CELL000121,,114.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000831,SUB00001396,CELL000021,,199.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000832,SUB00001112,CELL000141,,285.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000833,SUB00000112,CELL000070,,218.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000834,SUB00003538,CELL000186,,249.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000835,SUB00000868,CELL000097,,109.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000836,SUB00001680,CELL000205,,324.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000000837,SUB00003512,CELL000041,,15.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000838,SUB00001469,CELL000056,,169.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000840,SUB00000623,CELL000003,,160.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000843,SUB00001415,CELL000099,,453.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000844,SUB00004921,CELL000151,,183.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000845,SUB00000476,CELL000117,,129.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000851,SUB00000318,CELL000058,,65.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000853,SUB00004467,CELL000246,,199.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000854,SUB00003626,CELL000236,,249.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000855,SUB00004837,CELL000083,,47.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000856,SUB00004247,CELL000163,,21.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000860,SUB00001336,CELL000108,,22.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000862,SUB00002157,CELL000150,,24.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000863,SUB00003135,CELL000118,,40.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000867,SUB00004857,CELL000122,,229.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000871,SUB00003679,CELL000203,,5.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000873,SUB00000467,CELL000177,,126.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000875,SUB00000437,CELL000069,,901.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000000876,SUB00000861,CELL000222,,20.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000877,SUB00001644,CELL000135,,112.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000879,SUB00003780,CELL000062,,172.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000880,SUB00004515,CELL000237,,256.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000000881,SUB00001356,CELL000171,,39.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000000884,SUB00004072,CELL000188,,103.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000885,SUB00000624,CELL000087,,81.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000887,SUB00002732,CELL000021,,315.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000890,SUB00001761,CELL000027,,125.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000891,SUB00000110,CELL000208,,117.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000892,SUB00000861,CELL000163,,9.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000893,SUB00004458,CELL000188,,76.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000000894,SUB00004440,CELL000207,,273.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000895,SUB00001652,CELL000128,,201.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000896,SUB00004710,CELL000188,,100.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000899,SUB00002675,CELL000051,,52.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000902,SUB00004041,CELL000107,,29.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000904,SUB00002732,CELL000186,,1212.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000905,SUB00004527,CELL000099,,13.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000908,SUB00003799,CELL000085,,9.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000909,SUB00004765,CELL000113,,155.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000910,SUB00001374,CELL000233,,147.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000000918,SUB00004445,CELL000100,,89.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000919,SUB00004810,CELL000024,,292.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000921,SUB00001632,CELL000216,,,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000000922,SUB00003301,CELL000149,,3.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000000923,SUB00002596,CELL000212,,132.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000000924,SUB00002760,CELL000087,,58.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000927,SUB00002197,CELL000215,,147.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000000928,SUB00000283,CELL000174,,192.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000930,SUB00000568,CELL000121,,211.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000000931,SUB00004710,CELL000045,,419.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000000936,SUB00004310,CELL000226,,63.0,MO,Completed,False,switch,,Bad timestamp/duration
