online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,_loaded_at_utc,_source_file
OL0000000186,WEB00000065,1,SKU0000132,,72.62,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000187,WEB00000066,1,SKU0000492,1,571.92,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000188,WEB00000066,2,SKU0000290,4,106.66,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000189,WEB00000066,3,SKU0000450,3,28.93,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000190,WEB00000066,4,SKU0000424,-1,300.60,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000191,WEB00000066,5,SKU0000275,,964.64,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000192,WEB00000067,1,SKU0000570,3,11.57,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000193,WEB00000067,2,SKU0000091,1,190.56,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000194,WEB00000068,1,SKU0000383,2,502.89,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000195,WEB00000068,2,SKU0000380,4,321.76,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000196,WEB00000068,3,SKU0000530,1,54.09,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000197,WEB00000069,1,SKU0000027,-1,684.34,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000198,WEB00000069,2,SKU0000124,1,749.94,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000199,WEB00000070,1,SKU0000440,,510.18,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000200,WEB00000071,1,SKU0000351,,11.23,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000201,WEB00000071,2,SKU0000349,-1,87.84,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000202,WEB00000071,3,SKU0000158,1,142.05,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000203,WEB00000071,4,SKU0000233,3,741.96,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000204,WEB00000072,1,SKU0000066,1,651.90,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000205,WEB00000072,2,SKU0000133,,591.50,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000206,WEB00000072,3,SKU0000018,3,685.31,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000207,WEB00000072,4,SKU0000156,,464.17,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000208,WEB00000072,5,SKU0000216,-1,601.59,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000209,WEB00000073,1,SKU0000408,1,172.10,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000210,WEB00000073,2,SKU0000526,4,317.64,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000211,WEB00000073,3,SKU0000018,2,685.31,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000212,WEB00000073,4,SKU0000400,3,235.65,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000213,WEB00000074,1,SKU0000103,1,421.57,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000214,WEB00000075,1,SKU0000518,2,198.88,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000215,WEB00000075,2,SKU0000425,3,294.46,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000216,WEB00000075,3,SKU0000228,,374.33,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000217,WEB00000076,1,SKU0000246,1,188.87,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000218,WEB00000077,1,SKU0000445,1,254.03,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000219,WEB00000077,2,SKU0000218,2,388.94,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000220,WEB00000077,3,SKU0000248,1,411.14,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000221,WEB00000077,4,SKU0000404,1,78.05,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000222,WEB00000078,1,SKU0000259,4,31.00,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000223,WEB00000078,2,SKU0000422,-1,539.36,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000224,WEB00000078,3,SKU0000056,4,501.32,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000225,WEB00000079,1,SKU0000529,,295.09,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000226,WEB00000079,2,SKU0000121,1,22.25,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000227,WEB00000080,1,SKU0000174,,498.93,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000228,WEB00000080,2,SKU0000154,-1,111.76,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000229,WEB00000081,1,SKU0000006,3,732.82,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000230,WEB00000081,2,SKU0000356,1,327.80,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000231,WEB00000081,3,SKU0000139,2,768.63,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000232,WEB00000082,1,SKU0000296,4,377.31,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000233,WEB00000082,2,SKU0000272,1,93.35,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000234,WEB00000082,3,SKU0000030,1,341.80,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000235,WEB00000082,4,SKU0000090,,710.58,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000236,WEB00000083,1,SKU0000431,,134.11,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000237,WEB00000083,2,SKU0000530,3,54.09,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000238,WEB00000083,3,SKU0000047,4,21.74,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000239,WEB00000083,4,SKU0000057,3,208.40,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000240,WEB00000083,5,SKU0000363,3,644.09,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000241,WEB00000084,1,SKU0000526,3,317.64,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000242,WEB00000084,2,SKU0000050,3,565.87,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000243,WEB00000084,3,SKU0000575,4,795.41,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000244,WEB00000084,4,SKU0000021,2,748.96,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000245,WEB00000085,1,SKU0000204,1,627.47,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000246,WEB00000085,2,SKU0000272,2,93.35,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000247,WEB00000085,3,SKU0000489,2,25.87,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000248,WEB00000086,1,SKU0000430,1,325.86,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000249,WEB00000087,1,SKU0000547,4,595.93,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000250,WEB00000087,2,SKU0000047,,21.74,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000251,WEB00000088,1,SKU0000151,1,377.52,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000252,WEB00000088,2,SKU0000455,,465.12,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000253,WEB00000089,1,SKU0000411,2,551.97,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000254,WEB00000089,2,SKU0000412,,177.10,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000255,WEB00000089,3,SKU0000462,4,46.74,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000256,WEB00000090,1,SKU0000023,-1,264.07,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000257,WEB00000090,2,SKU0000514,,325.92,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000258,WEB00000090,3,SKU0000367,1,727.13,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000259,WEB00000090,4,SKU0000576,2,490.80,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000260,WEB00000090,5,SKU0000475,4,150.21,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000261,WEB00000091,1,SKU0000525,1,365.63,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000262,WEB00000092,1,SKU0000341,2,208.79,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000263,WEB00000092,2,SKU0000424,1,300.60,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000264,WEB00000092,3,SKU0000234,-1,534.08,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000265,WEB00000092,4,SKU0000118,-1,545.00,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000266,WEB00000093,1,SKU0000472,3,521.44,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000267,WEB00000093,2,SKU0000194,,281.87,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000268,WEB00000093,3,SKU0000309,2,420.75,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000269,WEB00000093,4,SKU0000037,2,166.08,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000270,WEB00000094,1,SKU0000200,-1,631.21,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000271,WEB00000094,2,SKU0000536,-1,162.65,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000272,WEB00000094,3,SKU0000363,1,644.09,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000273,WEB00000094,4,SKU0000200,-1,631.21,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000274,WEB00000095,1,SKU0000042,2,131.79,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000275,WEB00000095,2,SKU0000093,,881.36,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000276,WEB00000096,1,SKU0000567,1,15.45,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000277,WEB00000096,2,SKU0000252,,64.86,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000278,WEB00000096,3,SKU0000522,1,130.10,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000279,WEB00000096,4,SKU0000268,3,431.07,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000280,WEB00000096,5,SKU0000552,1,659.24,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000281,WEB00000097,1,SKU0000011,1,112.26,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000282,WEB00000097,2,SKU0000538,2,1009.74,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000283,WEB00000097,3,SKU0000264,3,125.80,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000284,WEB00000097,4,SKU0000376,-1,438.30,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000285,WEB00000097,5,SKU0000522,-1,130.10,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000286,WEB00000098,1,SKU0000412,2,177.10,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000287,WEB00000098,2,SKU0000517,1,122.87,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000288,WEB00000099,1,SKU0000048,1,888.44,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000289,WEB00000100,1,SKU0000414,2,231.70,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000290,WEB00000100,2,SKU0000218,1,388.94,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000291,WEB00000101,1,SKU0000021,4,748.96,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000292,WEB00000101,2,SKU0000182,1,708.99,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000293,WEB00000101,3,SKU0000109,1,874.15,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000294,WEB00000102,1,SKU0000466,2,167.73,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000295,WEB00000103,1,SKU0000350,1,94.95,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000296,WEB00000104,1,SKU0000174,,498.93,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000297,WEB00000104,2,SKU0000575,-1,795.41,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000298,WEB00000104,3,SKU0000045,1,943.16,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000299,WEB00000104,4,SKU0000421,2,311.41,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000300,WEB00000104,5,SKU0000036,-1,110.17,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000301,WEB00000105,1,SKU0000331,1,206.99,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000302,WEB00000105,2,SKU0000513,1,358.93,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000303,WEB00000105,3,SKU0000303,1,283.37,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000304,WEB00000105,4,SKU0000449,1,116.56,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000305,WEB00000106,1,SKU0000493,1,209.83,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000306,WEB00000106,2,SKU0000166,,155.22,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000307,WEB00000106,3,SKU0000342,3,194.40,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000308,WEB00000106,4,SKU0000536,,162.65,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000309,WEB00000107,1,SKU0000456,-1,224.21,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000310,WEB00000108,1,SKU0000125,,482.59,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000311,WEB00000108,2,SKU0000533,-1,286.14,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000312,WEB00000108,3,SKU0000047,,21.74,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000313,WEB00000109,1,SKU0000284,,389.78,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000314,WEB00000110,1,SKU0000364,,60.14,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000315,WEB00000111,1,SKU0000489,2,25.87,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000316,WEB00000111,2,SKU0000081,-1,528.22,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000317,WEB00000111,3,SKU0000162,1,326.52,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000318,WEB00000111,4,SKU0000552,4,659.24,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000319,WEB00000111,5,SKU0000074,1,418.22,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000320,WEB00000112,1,SKU0000448,-1,530.06,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000321,WEB00000112,2,SKU0000452,1,325.00,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000322,WEB00000112,3,SKU0000555,2,537.47,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000323,WEB00000113,1,SKU0000451,3,109.95,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000324,WEB00000113,2,SKU0000515,1,538.39,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000325,WEB00000113,3,SKU0000534,,238.07,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000326,WEB00000113,4,SKU0000475,1,150.21,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000327,WEB00000114,1,SKU0000103,2,421.57,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000328,WEB00000114,2,SKU0000150,3,1180.75,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000329,WEB00000114,3,SKU0000267,2,85.77,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000330,WEB00000115,1,SKU0000566,4,325.03,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000331,WEB00000115,2,SKU0000310,3,278.57,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000332,WEB00000115,3,SKU0000218,3,388.94,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000000333,WEB00000115,4,SKU0000034,3,54.75,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
