online_order_id,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,_loaded_at_utc,_source_file
WEB00000168,CUST00001543,2026-05-02 20:35:16,Delivery,STR0014,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000169,CUST00000829,2026-04-29 05:13:08,Delivery,STR0005,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000170,CUST00000718,2026-04-27 15:53:41,Pickup,STR0025,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000171,CUST00001457,2026-04-28 23:26:37,Pickup,STR0003,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000172,CUST00000129,2026-05-20 11:19:12,Ship to Home,STR0024,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000173,CUST00001036,2026-05-09 19:59:58,Pickup,STR0005,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000174,CUST00000095,2026-05-03 11:55:37,Pickup,STR0006,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000175,CUST00000866,2026-04-07 21:34:55,Delivery,STR0025,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000176,CUST00001723,2026-05-31 16:54:12,Delivery,STR0007,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000177,CUST00001681,2026-04-17 16:35:22,Delivery,STR0004,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000178,CUST00000308,2026-05-11 11:29:41,Ship to Home,STR0001,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000179,CUST00001480,2026-04-25 09:14:25,Pickup,STR0008,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000180,CUST00001522,2026-05-07 05:51:25,Ship to Home,STR0020,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000181,CUST00001757,2026-04-20 13:02:45,Ship to Home,STR0021,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000182,CUST00000355,2026-04-25 22:16:05,Pickup,STR0012,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000183,CUST00000244,2026-05-16 08:06:06,Delivery,STR0021,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000184,CUST00001144,2026-05-31 08:49:36,Delivery,STR0016,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000185,CUST00001737,2026-05-06 21:00:07,Delivery,STR0004,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000186,CUST00000272,2026-05-11 13:43:41,Ship to Home,STR0019,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000187,CUST00000299,2026-05-24 08:14:00,Ship to Home,STR0004,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000188,CUST00001565,2026-04-18 14:47:30,Delivery,STR0018,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000189,CUST00000102,2026-05-07 18:35:09,Delivery,STR0021,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000190,CUST00001469,2026-05-02 09:48:12,Ship to Home,STR0003,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000191,CUST00000322,2026-05-13 01:27:27,Ship to Home,STR0024,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000192,CUST00001128,2026-05-15 11:38:23,Ship to Home,STR0010,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000193,CUST00000365,2026-05-04 22:09:37,Ship to Home,STR0003,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000194,CUST00000284,2026-05-27 04:04:39,Pickup,STR0022,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000195,CUST00001499,2026-04-10 00:38:58,Pickup,STR0011,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000196,CUST00000547,2026-05-01 10:51:53,Ship to Home,STR0002,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000197,CUST00001541,2026-04-13 20:04:46,Pickup,STR0025,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000198,CUST00001020,2026-04-24 05:02:49,Ship to Home,STR0015,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000199,CUST00000948,2026-05-13 08:02:33,Ship to Home,STR0013,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000200,CUST00000157,2026-04-28 18:43:39,Pickup,STR0018,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000201,CUST00000981,2026-05-31 18:11:55,Pickup,STR0009,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000202,CUST00000058,2026-04-26 05:31:11,Delivery,STR0024,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000203,CUST00001163,2026-04-22 04:09:17,Ship to Home,STR0004,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000204,CUST00000160,2026-05-01 22:14:40,Pickup,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000205,CUST00000640,2026-04-12 10:39:13,Pickup,STR0008,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000206,CUST00000361,2026-04-12 18:15:54,Ship to Home,STR0012,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000207,CUST00000702,2026-05-15 19:34:59,Pickup,STR0011,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000208,CUST00000989,2026-05-06 20:43:22,Delivery,STR0021,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000209,CUST00001764,2026-05-18 00:53:16,Pickup,STR0021,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000210,CUST00000003,2026-04-05 14:12:22,Ship to Home,STR0020,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000211,CUST00000477,2026-05-25 22:38:24,Ship to Home,STR0005,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000212,CUST00000777,2026-04-27 13:10:02,Delivery,STR0010,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000213,CUST00001643,2026-05-23 01:06:24,Delivery,STR0006,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000214,CUST00000352,2026-05-13 18:10:21,Ship to Home,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000215,CUST00001703,2026-04-15 09:01:22,Delivery,STR0005,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000216,CUST00001766,2026-04-28 11:45:08,Delivery,STR0018,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000217,CUST00000358,2026-04-29 16:09:51,Ship to Home,STR0023,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000218,CUST00001639,2026-04-20 18:09:15,Ship to Home,STR0002,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000219,CUST00000264,2026-04-03 10:45:13,Delivery,STR0024,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000220,CUST00001704,2026-04-30 20:42:11,Delivery,STR0008,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000221,CUST00001632,2026-04-07 18:39:08,Pickup,STR0001,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000222,CUST00000914,2026-04-22 04:36:35,Ship to Home,STR0025,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000223,CUST00000656,2026-05-10 06:18:02,Ship to Home,STR0024,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000224,CUST00000149,2026-05-21 16:32:08,Delivery,STR0025,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000225,CUST00001450,2026-05-26 07:26:16,Ship to Home,STR0006,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000226,CUST00001683,2026-04-20 01:15:36,Ship to Home,STR0025,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000227,CUST00000369,2026-04-29 20:08:35,Delivery,STR0007,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000228,CUST00001662,2026-04-11 20:36:51,Delivery,STR0005,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000229,CUST00000029,2026-05-22 17:05:23,Ship to Home,STR0017,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000230,CUST00001779,2026-04-11 21:31:45,Ship to Home,STR0024,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000231,CUST00000793,2026-05-10 21:45:30,Ship to Home,STR0004,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000232,CUST00001716,2026-05-15 09:54:46,Pickup,STR0020,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000233,CUST00000799,2026-05-22 06:40:01,Delivery,STR0015,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000234,CUST00001150,2026-04-01 08:30:06,Delivery,STR0004,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000235,CUST00001283,2026-05-20 20:33:37,Ship to Home,STR0005,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000236,CUST00001156,2026-04-16 11:22:04,Delivery,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000237,CUST00001712,2026-04-09 16:53:18,Ship to Home,STR0013,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000238,CUST00001518,2026-04-11 13:25:50,Ship to Home,STR0014,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000239,CUST00000413,2026-05-01 23:25:01,Delivery,STR0011,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000240,CUST00000791,2026-05-07 00:38:11,Ship to Home,STR0025,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000241,CUST00000548,2026-04-20 01:16:54,Pickup,STR0024,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000242,CUST00000465,2026-04-29 12:18:14,Pickup,STR0011,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000243,CUST00001795,2026-05-11 04:13:00,Ship to Home,STR0017,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000244,CUST00001724,2026-04-26 00:30:53,Delivery,STR0011,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000245,CUST00001324,2026-04-28 05:00:02,Ship to Home,STR0019,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000246,CUST00000722,2026-04-10 22:33:07,Pickup,STR0022,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000247,CUST00000752,2026-04-22 00:11:30,Delivery,STR0024,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000248,CUST00001190,2026-05-08 07:59:23,Pickup,STR0021,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000249,CUST00001651,2026-05-06 05:47:47,Delivery,STR0010,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000250,CUST00000520,2026-05-31 02:18:26,Pickup,STR0019,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000251,CUST00000228,2026-04-23 03:18:02,Ship to Home,STR0024,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000252,CUST00000514,2026-05-08 05:04:31,Ship to Home,STR0007,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000253,CUST00001218,2026-05-25 14:04:20,Pickup,STR0009,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000254,CUST00000118,2026-04-16 10:45:29,Delivery,STR0002,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000255,CUST00001338,2026-04-28 10:14:05,Pickup,STR0010,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000256,CUST00000920,2026-05-31 03:16:58,Pickup,STR0018,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000257,CUST00001677,2026-04-12 02:53:16,Pickup,STR0017,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000258,CUST00001561,2026-04-03 19:20:49,Delivery,STR0003,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000259,CUST00001203,2026-05-19 00:40:42,Delivery,STR0020,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000260,CUST00001546,2026-05-18 06:12:16,Pickup,STR0011,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000261,CUST00001370,2026-04-16 22:18:59,Delivery,STR0012,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000262,CUST00000939,2026-05-16 08:20:34,Delivery,STR0025,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000263,CUST00000060,2026-05-22 03:52:15,Ship to Home,STR0008,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000264,CUST00001614,2026-04-14 20:17:13,Ship to Home,STR0008,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000265,CUST00001796,2026-04-15 21:02:00,Ship to Home,STR0016,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000266,CUST00000273,2026-05-16 05:01:39,Ship to Home,STR0015,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000267,CUST00001426,2026-04-19 12:36:08,Pickup,STR0017,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000268,CUST00001218,2026-04-08 07:27:03,Ship to Home,STR0024,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000269,CUST00000467,2026-05-19 20:56:56,Delivery,STR0023,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000270,CUST00000815,2026-05-13 16:39:47,Ship to Home,STR0009,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000271,CUST_UNKNOWN,2026-04-30 05:53:52,Delivery,STR0016,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000272,CUST00000772,2026-04-21 14:06:49,Pickup,STR0019,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000273,CUST00001145,2026-04-13 21:31:20,Ship to Home,STR0014,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000274,CUST00001164,2026-05-21 13:46:22,Delivery,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000275,CUST00000154,2026-04-05 18:20:30,Pickup,STR0018,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000276,CUST00000808,2026-04-25 10:34:27,Delivery,STR0001,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000277,CUST00000782,2026-05-14 12:01:45,Pickup,STR0010,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000278,CUST00000146,2026-04-29 03:53:57,Ship to Home,STR0004,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000279,CUST00000910,2026-05-14 22:05:27,Ship to Home,STR0011,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000280,CUST00001795,2026-05-26 07:08:08,Delivery,STR0020,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000281,CUST00001053,2026-05-19 10:32:49,Delivery,STR0006,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000282,CUST00001334,2026-04-22 00:29:58,Delivery,STR0016,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000283,CUST00001418,2026-04-28 23:38:18,Delivery,STR0018,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000284,CUST00000744,2026-04-04 15:44:26,Pickup,STR0019,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000285,CUST00001122,2026-05-03 21:44:52,Ship to Home,STR0018,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000286,CUST00000218,2026-04-06 21:00:57,Delivery,STR0003,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000287,CUST00001005,2026-04-16 00:43:53,Ship to Home,STR0017,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000288,CUST00001310,2026-04-07 10:25:44,Delivery,STR0002,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000289,CUST00000212,2026-04-28 16:34:15,Delivery,STR0011,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000290,CUST00001629,2026-04-10 17:17:39,Ship to Home,STR0011,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000291,CUST00001728,2026-05-02 01:52:12,Pickup,STR0002,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000292,CUST00001133,2026-04-14 20:42:16,Ship to Home,STR0019,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000293,CUST00000124,2026-04-17 08:09:04,Delivery,STR0016,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000294,CUST00000474,2026-05-22 06:21:21,Delivery,STR0016,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000295,CUST00001261,2026-04-15 23:26:10,Ship to Home,STR0006,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000296,CUST00000177,2026-04-10 22:00:31,Ship to Home,STR0003,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000297,CUST00000181,2026-05-30 08:01:32,Delivery,STR0012,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000298,CUST00001631,2026-05-22 04:41:53,Pickup,STR0025,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000299,CUST00001422,2026-05-28 02:03:55,Delivery,STR0007,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
