transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id,transaction_date
T00000195,A000166,CRD000096,M0065,,POS,Online,debit,349.13,USD,Posted,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00000196,A000031,,,2026-03-22 19:22:00,ACH,Online,debit,173.0,INR,Reversed,Transfer,card_processor,BATCH_20260601_A,2026-03-22
T00000197,A000086,CRD000115,M0015,,POS,Mobile,debit,236.43,EUR,Posted,Bill Pay,branch_teller,BATCH_20260602_A,
T00000198,A000020,CRD000055,M0054,,POS,Online,debit,76.11,USD,Failed,Purchase,mobile_app,BATCH_20260601_A,
T00000199,A000160,CRD000045,M0042,2026-05-09 15:31:00,POS,Branch,debit,121.07,INR,Posted,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-05-09
T00000200,A000005,,,,PAYROLL,Branch,credit,422.21,EUR,Posted,Bill Pay,core_banking,BATCH_20260601_B,
T00000201,A000034,,,2026-02-01 02:25:00,ATM,Api,debit,274.1,EUR,Pending,Purchase,card_processor,BATCH_20260602_A,2026-02-01
T00000202,A000151,,,,PAYROLL,Online,credit,240.11,EUR,Reversed,Direct Deposit,core_banking,BATCH_20260602_A,
T00000203,A000132,,M0053,,REFUND,Api,credit,54.39,GBP,Failed,Cash Withdrawal,mobile_app,BATCH_20260601_A,
T00000204,A000018,,,2026-04-24 11:00:00,FEE,Api,debit,10.16,CAD,Posted,Purchase,card_processor,BATCH_20260601_B,2026-04-24
T00000205,A000151,,M0060,2026-03-03 11:48:00,REFUND,Api,credit,218.55,GBP,Posted,Transfer,branch_teller,BATCH_20260601_B,2026-03-03
T00000206,A000121,CRD000039,M0035,,POS,Branch,debit,368.81,EUR,Failed,Transfer,core_banking,BATCH_20260601_B,
T00000207,A000098,,,2026-02-27 16:34:00,ACH,Atm,debit,541.21,INR,Posted,Transfer,mobile_app,BATCH_20260601_B,2026-02-27
T00000208,A000215,,,,FEE,Online,debit,22.23,EUR,Posted,Purchase,core_banking,BATCH_20260602_A,
T00000209,A000159,CRD000071,M0004,,POS,Online,debit,36.18,USD,Posted,Direct Deposit,core_banking,BATCH_20260602_A,
T00000210,A000190,CRD000156,M0006,2026-02-13 11:27:00,POS,Api,debit,137.96,GBP,Failed,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-02-13
T00000211,A000052,CRD000109,M0041,,POS,Online,debit,163.45,USD,Failed,Direct Deposit,core_banking,BATCH_20260601_A,
T00000212,A000095,,,2026-02-01 15:56:00,FEE,Card,debit,43.71,GBP,Pending,Cash Withdrawal,mobile_app,BATCH_20260601_A,2026-02-01
T00000213,A000157,,,,ACH,Card,debit,114.69,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00000214,A000021,,,,PAYROLL,Api,credit,29.52,INR,Reversed,Bill Pay,branch_teller,BATCH_20260601_B,
T00000215,A000184,,,2026-03-26 10:58:00,WIRE,Mobile,debit,1159.92,CAD,Pending,Bill Pay,card_processor,BATCH_20260601_B,2026-03-26
T00000216,A000105,CRD000050,M0040,,POS,Atm,debit,430.03,GBP,Posted,Transfer,core_banking,BATCH_20260601_B,
T00000217,A000037,,,2026-04-23 15:56:00,WIRE,Atm,debit,214.38,GBP,Posted,Transfer,mobile_app,BATCH_20260602_A,2026-04-23
T00000218,A000207,,,2026-02-08 08:39:00,ATM,Card,debit,137.74,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-02-08
T00000219,A000047,,,2026-02-18 02:24:00,ATM,Api,debit,195.82,USD,Posted,Purchase,branch_teller,BATCH_20260601_A,2026-02-18
T00000220,A000173,,,2026-03-13 11:58:00,FEE,Api,debit,40.36,CAD,Reversed,Direct Deposit,card_processor,BATCH_20260601_A,2026-03-13
T00000221,A000070,,,,ATM,Atm,debit,307.66,EUR,Posted,Transfer,card_processor,BATCH_20260602_A,
T00000222,A000003,,,2026-02-11 22:14:00,ATM,Online,debit,140.43,GBP,Posted,Direct Deposit,core_banking,BATCH_20260601_B,2026-02-11
T00000223,A000198,CRD000010,M0064,2026-02-22 03:41:00,POS,Branch,debit,237.21,GBP,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-02-22
T00000224,A000121,,,2026-01-13 00:10:00,FEE,Api,debit,22.97,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-01-13
T00000225,A000067,,,2026-05-08 14:56:00,PAYROLL,Api,credit,563.4,EUR,Failed,Purchase,branch_teller,BATCH_20260601_A,2026-05-08
T00000226,A000025,CRD000161,M0002,,POS,Online,debit,64.43,CAD,Failed,Monthly Fee,mobile_app,BATCH_20260602_A,
T00000227,A000111,,,2026-03-08 03:59:00,WIRE,Online,debit,548.7,USD,Posted,Bill Pay,core_banking,BATCH_20260601_B,2026-03-08
T00000228,A000100,CRD000129,M0012,2026-04-23 23:01:00,POS,Card,debit,221.51,CAD,Pending,Transfer,branch_teller,BATCH_20260601_B,2026-04-23
T00000229,A000165,CRD000076,M0076,2026-05-26 03:17:00,POS,Online,debit,1398.51,INR,Posted,Transfer,core_banking,BATCH_20260602_A,2026-05-26
T00000230,A000036,CRD000015,M0048,,POS,Api,debit,239.46,CAD,Reversed,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00000231,A000071,CRD000005,M0065,2026-05-31 09:09:00,POS,Online,debit,577.6,INR,Posted,Monthly Fee,core_banking,BATCH_20260601_A,2026-05-31
T00000232,A000113,,,2026-01-05 08:35:00,ACH,Online,debit,96.32,EUR,Pending,Direct Deposit,card_processor,BATCH_20260601_A,2026-01-05
T00000233,A000207,CRD000016,M0065,2026-01-30 02:14:00,POS,Online,debit,33.41,EUR,Posted,Transfer,branch_teller,BATCH_20260602_A,2026-01-30
T00000234,A000172,CRD000051,M0039,2026-01-30 13:35:00,POS,Card,debit,207.37,USD,Posted,Bill Pay,card_processor,BATCH_20260601_B,2026-01-30
T00000235,A000125,,,,ATM,Online,debit,61.01,USD,Posted,Bill Pay,card_processor,BATCH_20260601_B,
T00000236,A000063,,,,INTEREST,Api,credit,63.27,INR,Failed,Bill Pay,card_processor,BATCH_20260601_A,
T00000237,A000084,CRD000046,M0043,,POS,Api,debit,160.26,CAD,Posted,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00000238,A000081,CRD000058,M0059,,POS,Branch,debit,137.4,CAD,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00000239,A000017,CRD000142,M0036,2026-01-11 14:19:00,POS,Mobile,debit,847.24,GBP,Posted,Bill Pay,core_banking,BATCH_20260601_A,2026-01-11
T00000240,A000074,CRD000089,M0017,2026-04-22 14:21:00,POS,Card,debit,418.73,CAD,Pending,Purchase,branch_teller,BATCH_20260602_A,2026-04-22
T00000241,A000074,,M0027,,REFUND,Branch,credit,270.1,CAD,Posted,Monthly Fee,core_banking,BATCH_20260602_A,
T00000242,A000084,,M0080,,REFUND,Mobile,credit,138.05,CAD,Reversed,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00000243,A000188,CRD000031,M0062,2026-03-10 15:39:00,POS,Mobile,debit,84.9,GBP,Pending,Monthly Fee,card_processor,BATCH_20260602_A,2026-03-10
T00000244,A000031,,,2026-01-18 19:26:00,PAYROLL,Card,credit,323.25,INR,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,2026-01-18
T00000245,A000170,CRD000064,M0019,,POS,Mobile,debit,404.55,CAD,Failed,Monthly Fee,card_processor,BATCH_20260601_B,
T00000246,A000125,,,2026-02-01 05:29:00,INTEREST,Atm,credit,402.09,USD,Posted,Purchase,card_processor,BATCH_20260601_A,2026-02-01
T00000247,A000146,,,,ACH,Api,debit,499.91,EUR,Posted,Direct Deposit,branch_teller,BATCH_20260601_B,
T00000248,A000183,,,2026-02-07 06:34:00,ACH,Online,debit,52.6,GBP,Posted,Transfer,core_banking,BATCH_20260602_A,2026-02-07
T00000249,A000145,,,,ACH,Api,debit,786.19,CAD,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00000250,A000026,,,2026-01-23 00:27:00,ACH,Api,debit,708.05,EUR,Reversed,Transfer,branch_teller,BATCH_20260602_A,2026-01-23
T00000251,A000036,CRD000167,M0019,2026-01-29 17:12:00,POS,Online,debit,157.87,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260601_B,2026-01-29
T00000252,A000021,CRD000109,M0007,2026-01-22 22:11:00,POS,Mobile,debit,570.35,INR,Posted,Monthly Fee,card_processor,BATCH_20260601_B,2026-01-22
T00000253,A000081,CRD000014,M0004,,POS,Atm,debit,290.64,CAD,Reversed,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00000254,A000088,CRD000136,M0019,2026-02-03 08:21:00,POS,Api,debit,-64.54,EUR,Failed,Bill Pay,card_processor,BATCH_20260601_A,2026-02-03
T00000255,A000158,CRD000168,M0043,,POS,Atm,debit,218.75,GBP,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00000256,A000099,,M0077,2026-04-02 12:59:00,REFUND,Mobile,credit,227.52,USD,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-04-02
T00000257,A000055,CRD000075,M0017,2026-04-26 13:18:00,POS,Mobile,debit,412.48,GBP,Posted,Purchase,card_processor,BATCH_20260601_A,2026-04-26
T00000258,A000010,,,2026-03-13 20:07:00,ACH,Online,debit,33.98,USD,Posted,Transfer,core_banking,BATCH_20260601_A,2026-03-13
T00000259,A000120,CRD000164,M0049,,POS,Online,debit,265.89,CAD,Posted,Monthly Fee,branch_teller,BATCH_20260601_B,
T00000260,A000032,CRD000113,M0062,2026-02-05 03:01:00,POS,Api,debit,100.09,CAD,Posted,Purchase,core_banking,BATCH_20260602_A,2026-02-05
T00000261,A000165,,,2026-04-25 13:18:00,ACH,Api,debit,698.5,INR,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-04-25
T00000262,A000021,CRD000145,M0064,2026-03-19 14:17:00,POS,Online,debit,309.46,INR,Posted,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-03-19
T00000263,A000151,CRD000064,M0021,2026-04-22 22:14:00,POS,Card,debit,291.88,GBP,Reversed,Monthly Fee,branch_teller,BATCH_20260601_A,2026-04-22
T00000264,A000194,,,2026-05-13 19:51:00,ATM,Mobile,debit,149.66,EUR,Reversed,Monthly Fee,mobile_app,BATCH_20260602_A,2026-05-13
T00000265,A000074,,,,PAYROLL,Branch,credit,90.04,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00000266,A000173,,M0051,2026-02-06 22:40:00,REFUND,Mobile,credit,67.01,CAD,Pending,Transfer,branch_teller,BATCH_20260601_B,2026-02-06
T00000267,A000170,,,2026-05-03 14:24:00,ATM,Card,debit,103.68,CAD,Failed,Transfer,mobile_app,BATCH_20260601_A,2026-05-03
T00000268,A000112,CRD000118,M0019,,POS,Branch,debit,307.58,GBP,Posted,Monthly Fee,branch_teller,BATCH_20260602_A,
T00000269,A000035,CRD000046,M0018,2026-03-04 03:36:00,POS,Card,debit,441.6,USD,Posted,Purchase,branch_teller,BATCH_20260602_A,2026-03-04
T00000270,A000033,CRD000135,M0077,,POS,Api,debit,553.63,EUR,Posted,Purchase,core_banking,BATCH_20260601_B,
T00000271,A000169,,,,ACH,Api,debit,31.55,GBP,Pending,Direct Deposit,mobile_app,BATCH_20260602_A,
T00000272,A000185,,,,PAYROLL,Branch,credit,489.7,USD,Posted,Bill Pay,card_processor,BATCH_20260601_B,
T00000273,A000154,,,,PAYROLL,Api,credit,317.71,GBP,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,
T00000274,A000022,CRD000065,M0053,,POS,Branch,debit,443.76,USD,Reversed,Direct Deposit,card_processor,BATCH_20260602_A,
T00000275,A000088,,,,ATM,Branch,debit,576.2,CAD,Reversed,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00000276,A000104,,,,PAYROLL,Branch,credit,71.61,USD,Posted,Transfer,core_banking,BATCH_20260602_A,
T00000277,A000185,CRD000023,M0057,2026-02-25 02:01:00,POS,Api,debit,307.58,USD,Failed,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-02-25
T00000278,A999999,CRD000097,M0055,,POS,Atm,debit,579.14,CAD,Pending,Purchase,card_processor,BATCH_20260602_A,
T00000279,A000159,,M0008,2026-01-22 16:23:00,POS,Online,debit,166.54,USD,Posted,Transfer,branch_teller,BATCH_20260601_B,2026-01-22
T00000280,A000102,,,,PAYROLL,Online,credit,157.34,EUR,Posted,Direct Deposit,mobile_app,BATCH_20260601_A,
T00000281,A000047,CRD000069,M0015,,POS,Card,debit,154.62,USD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00000282,A000004,,,2026-01-31 14:01:00,INTEREST,Card,credit,471.18,USD,Posted,Monthly Fee,core_banking,BATCH_20260601_A,2026-01-31
T00000283,A000195,CRD000162,M0003,2026-03-27 06:54:00,POS,Online,debit,284.56,EUR,Reversed,Purchase,mobile_app,BATCH_20260602_A,2026-03-27
T00000284,A000082,,,2026-02-19 08:45:00,WIRE,Branch,debit,1150.32,CAD,Posted,Direct Deposit,mobile_app,BATCH_20260601_A,2026-02-19
T00000285,A000098,CRD000091,M0038,,POS,Branch,debit,24.93,INR,Pending,Transfer,branch_teller,BATCH_20260602_A,
T00000286,A000198,,,2026-05-26 07:16:00,WIRE,Card,debit,628.47,GBP,Pending,Purchase,core_banking,BATCH_20260601_A,2026-05-26
T00000287,A000182,,,,ACH,Api,debit,456.86,CAD,Pending,Direct Deposit,mobile_app,BATCH_20260602_A,
T00000288,A000164,,,2026-05-03 07:12:00,WIRE,Online,debit,3463.35,EUR,Reversed,Monthly Fee,card_processor,BATCH_20260602_A,2026-05-03
T00000289,A000098,,,,ACH,Mobile,debit,414.29,INR,Reversed,Monthly Fee,mobile_app,BATCH_20260601_A,
T00000290,A000148,CRD000001,M0045,2026-01-18 03:18:00,POS,Atm,debit,175.95,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-01-18
T00000291,A000026,CRD000013,M0037,2026-01-12 06:52:00,POS,Online,debit,343.49,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-01-12
T00000292,A000200,,,2026-01-29 02:35:00,ACH,Card,debit,433.1,CAD,Failed,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-01-29
T00000293,A000162,,,,ACH,Mobile,debit,138.76,CAD,Posted,Monthly Fee,core_banking,BATCH_20260602_A,
T00000294,A000120,,,,ATM,Card,debit,83.91,CAD,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_A,
T00000295,A000136,CRD000096,M0043,2026-03-02 01:21:00,POS,Online,debit,92.3,CAD,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-03-02
T00000296,A000123,,,2026-03-08 06:38:00,ACH,Api,debit,66.62,CAD,Pending,Direct Deposit,core_banking,BATCH_20260601_B,2026-03-08
T00000297,A000048,,,,WIRE,Api,debit,641.91,GBP,Posted,Direct Deposit,core_banking,BATCH_20260601_B,
T00000298,A000149,,,2026-03-06 06:21:00,WIRE,Online,debit,2013.2,INR,Pending,Bill Pay,core_banking,BATCH_20260601_A,2026-03-06
T00000299,A000027,,,,FEE,Mobile,debit,13.37,INR,Failed,Direct Deposit,branch_teller,BATCH_20260602_A,
T00000300,A000171,CRD000008,M0061,,POS,Atm,debit,191.71,INR,Reversed,Direct Deposit,mobile_app,BATCH_20260601_A,
T00000301,A000203,,,,INTEREST,Api,credit,395.66,USD,Posted,Transfer,branch_teller,BATCH_20260602_A,
T00000302,A000029,,,,FEE,Card,debit,3.38,USD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00000303,A000136,CRD000179,M0045,2026-02-23 12:25:00,POS,Atm,debit,82.76,CAD,Posted,Bill Pay,core_banking,BATCH_20260602_A,2026-02-23
T00000304,A000043,,,2026-03-10 05:01:00,ACH,Branch,debit,21.33,INR,Posted,Purchase,branch_teller,BATCH_20260602_A,2026-03-10
T00000305,A000058,,M0078,,POS,Api,debit,98.17,EUR,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00000306,A000134,CRD000064,M0016,,POS,Api,debit,73.81,GBP,Reversed,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00000307,A000119,,,2026-04-01 11:20:00,PAYROLL,Api,credit,293.96,USD,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-04-01
T00000308,A000056,,M0063,,POS,Atm,debit,1027.53,EUR,Posted,Purchase,core_banking,BATCH_20260601_B,
T00000309,A000172,,,,ATM,Api,debit,125.38,USD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00000310,A000176,,,,WIRE,Api,debit,428.34,USD,Pending,Bill Pay,core_banking,BATCH_20260601_B,
T00000311,A000041,CRD000145,M0016,2026-01-03 12:45:00,POS,Branch,debit,197.0,EUR,Reversed,Bill Pay,core_banking,BATCH_20260601_A,2026-01-03
T00000312,A000034,CRD000169,M0060,2026-03-19 21:13:00,POS,Card,debit,68.94,EUR,Posted,Cash Withdrawal,mobile_app,BATCH_20260602_A,2026-03-19
T00000313,A000129,,,2026-05-08 17:52:00,ACH,Card,debit,188.29,GBP,Pending,Bill Pay,card_processor,BATCH_20260601_A,2026-05-08
T00000314,A000216,,,,ACH,Card,debit,143.19,INR,Reversed,Purchase,mobile_app,BATCH_20260601_B,
T00000315,A000038,,M0028,,REFUND,Api,credit,222.4,CAD,Failed,Direct Deposit,card_processor,BATCH_20260601_B,
T00000316,A000052,,M0065,,POS,Api,debit,55.19,USD,Posted,Direct Deposit,core_banking,BATCH_20260602_A,
T00000317,A000195,,,2026-01-15 06:09:00,FEE,Atm,debit,31.59,EUR,Pending,Direct Deposit,mobile_app,BATCH_20260602_A,2026-01-15
T00000318,A000211,,,2026-01-25 20:18:00,FEE,Mobile,debit,34.48,USD,Failed,Direct Deposit,card_processor,BATCH_20260602_A,2026-01-25
T00000319,A000037,CRD000140,M0039,2026-02-15 16:17:00,POS,Online,debit,144.39,GBP,Posted,Bill Pay,core_banking,BATCH_20260602_A,2026-02-15
T00000320,A000064,CRD000103,M0073,,POS,Atm,debit,57.88,EUR,Failed,Purchase,card_processor,BATCH_20260602_A,
T00000321,A000184,,,2026-04-13 00:15:00,INTEREST,Online,credit,599.73,EUR,Posted,Purchase,core_banking,BATCH_20260602_A,2026-04-13
T00000322,A000147,,M0062,2026-01-07 04:01:00,POS,Atm,debit,250.0,INR,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,2026-01-07
T00000323,A000002,CRD000006,M0076,,POS,Online,debit,237.07,EUR,Posted,Direct Deposit,branch_teller,BATCH_20260601_B,
T00000324,A000207,CRD000055,M0075,,POS,Mobile,debit,67.81,EUR,Posted,Bill Pay,mobile_app,BATCH_20260602_A,
T00000325,A000019,,,2026-04-11 12:22:00,PAYROLL,Online,credit,84.66,USD,Reversed,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-04-11
T00000326,A000186,,M0018,2026-01-21 23:30:00,POS,Card,debit,266.13,INR,Posted,Monthly Fee,card_processor,BATCH_20260602_A,2026-01-21
T00000327,A000012,,,2026-03-29 05:42:00,WIRE,Online,debit,1233.68,EUR,Pending,Purchase,core_banking,BATCH_20260601_A,2026-03-29
T00000328,A000144,,,,ACH,Card,debit,54.53,USD,Posted,Purchase,card_processor,BATCH_20260601_B,
T00000329,A000130,,M0060,,REFUND,Mobile,credit,72.13,USD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00000330,A000192,,,2026-05-09 21:54:00,ATM,Atm,debit,26.8,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,2026-05-09
T00000331,A000098,,,,ATM,Branch,debit,33.85,INR,Failed,Monthly Fee,core_banking,BATCH_20260601_A,
T00000332,A000092,,,2026-02-13 05:22:00,PAYROLL,Mobile,credit,68.29,INR,Pending,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-02-13
T00000333,A000149,CRD000003,M0035,,POS,Branch,debit,76.28,INR,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,
T00000334,A000053,,,2026-05-28 16:52:00,ACH,Online,debit,144.71,INR,Failed,Purchase,card_processor,BATCH_20260602_A,2026-05-28
T00000335,A000055,,,2026-01-12 10:02:00,FEE,Online,debit,23.63,GBP,Failed,Direct Deposit,branch_teller,BATCH_20260601_B,2026-01-12
T00000336,A000170,,,,ATM,Online,debit,203.51,CAD,Posted,Bill Pay,branch_teller,BATCH_20260602_A,
T00000337,A000047,,,,WIRE,Api,debit,757.8,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00000338,A000196,CRD000059,M0072,2026-05-26 23:23:00,POS,Branch,debit,114.49,INR,Posted,Purchase,card_processor,BATCH_20260601_A,2026-05-26
T00000339,A000140,CRD000081,M0078,,POS,Online,debit,537.56,USD,Posted,Monthly Fee,core_banking,BATCH_20260602_A,
T00000340,A000109,CRD000054,M0064,2026-02-02 17:23:00,POS,Online,debit,60.5,INR,Posted,Transfer,core_banking,BATCH_20260602_A,2026-02-02
T00000341,A000046,CRD000129,M0055,2026-02-01 06:46:00,POS,Atm,debit,503.05,GBP,Reversed,Cash Withdrawal,mobile_app,BATCH_20260602_A,2026-02-01
T00000342,A000158,CRD000023,M0068,,POS,Mobile,debit,568.02,GBP,Posted,Purchase,branch_teller,BATCH_20260602_A,
T00000343,A000153,,,,ACH,Api,debit,461.45,EUR,Pending,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00000344,A000154,,M0021,2026-02-25 09:31:00,POS,Online,debit,54.04,GBP,Reversed,Direct Deposit,core_banking,BATCH_20260601_B,2026-02-25
T00000345,A000171,CRD000054,M0036,,POS,Card,debit,224.78,INR,Failed,Direct Deposit,mobile_app,BATCH_20260602_A,
T00000346,A000088,CRD000121,M0027,2026-02-27 16:33:00,POS,Branch,debit,60.56,CAD,Pending,Bill Pay,mobile_app,BATCH_20260602_A,2026-02-27
T00000347,A000146,CRD000013,M0064,2026-01-16 08:59:00,POS,Card,debit,112.69,EUR,Pending,Purchase,card_processor,BATCH_20260602_A,2026-01-16
T00000348,A000168,,,2026-01-23 01:19:00,WIRE,Online,debit,1231.2,INR,Failed,Monthly Fee,core_banking,BATCH_20260601_B,2026-01-23
T00000349,A000162,CRD000105,M0055,2026-02-25 20:47:00,POS,Card,debit,102.45,CAD,Posted,Bill Pay,branch_teller,BATCH_20260601_A,2026-02-25
T00000350,A000020,CRD000147,M0079,,POS,Online,debit,497.16,USD,Reversed,Direct Deposit,core_banking,BATCH_20260602_A,
T00000351,A000050,,M0046,,POS,Card,debit,203.55,EUR,Pending,Direct Deposit,card_processor,BATCH_20260601_A,
T00000352,A000184,,,2026-03-25 07:32:00,WIRE,Branch,debit,61.28,CAD,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-03-25
T00000353,A000172,,,,ACH,Card,debit,34.83,USD,Posted,Purchase,card_processor,BATCH_20260601_A,
T00000354,A000161,,,,WIRE,Mobile,debit,2266.9,USD,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_B,
T00000355,A000059,CRD000106,M0068,,POS,Mobile,debit,551.04,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00000356,A000219,,,2026-01-24 19:28:00,ATM,Card,debit,54.39,INR,Pending,Direct Deposit,mobile_app,BATCH_20260601_B,2026-01-24
T00000357,A000010,CRD000158,M0032,2026-02-15 05:57:00,POS,Online,debit,482.91,USD,Posted,Bill Pay,mobile_app,BATCH_20260601_A,2026-02-15
T00000358,A000148,,,2026-02-20 18:33:00,ATM,Mobile,debit,371.17,EUR,Pending,Direct Deposit,card_processor,BATCH_20260602_A,2026-02-20
T00000359,A000004,,,2026-05-18 05:00:00,FEE,Online,debit,11.98,USD,Posted,Direct Deposit,branch_teller,BATCH_20260602_A,2026-05-18
T00000360,A000139,,M0078,2026-05-02 20:34:00,POS,Api,debit,404.88,EUR,Posted,Direct Deposit,card_processor,BATCH_20260601_B,2026-05-02
T00000361,A000187,CRD000031,M0017,,POS,Card,debit,91.93,EUR,Posted,Purchase,core_banking,BATCH_20260601_A,
T00000362,A000002,,,2026-03-27 12:24:00,ACH,Online,debit,555.0,EUR,Posted,Purchase,branch_teller,BATCH_20260601_B,2026-03-27
T00000363,A000159,,,,ATM,Mobile,debit,234.84,USD,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,
T00000364,A000148,,,,PAYROLL,Api,credit,89.1,EUR,Pending,Transfer,mobile_app,BATCH_20260601_A,
T00000365,A000056,,,2026-03-18 08:26:00,ATM,Online,debit,119.32,EUR,Posted,Bill Pay,card_processor,BATCH_20260601_B,2026-03-18
T00000366,A000108,CRD000017,M0058,2026-04-10 07:33:00,POS,Online,debit,257.63,GBP,Posted,Purchase,card_processor,BATCH_20260601_B,2026-04-10
T00000367,A000111,,,,ACH,Branch,debit,52.54,CAD,Reversed,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00000368,A000042,,,,PAYROLL,Api,credit,58.8,USD,Reversed,Bill Pay,mobile_app,BATCH_20260602_A,
T00000369,A000195,CRD000001,M0029,,POS,Api,debit,103.88,EUR,Posted,Monthly Fee,core_banking,BATCH_20260601_B,
T00000370,A000081,CRD000166,M0004,2026-05-11 08:26:00,POS,Atm,debit,160.85,CAD,Posted,Purchase,card_processor,BATCH_20260601_A,2026-05-11
T00000371,A000199,,,2026-05-01 14:58:00,INTEREST,Card,credit,155.21,INR,Pending,Bill Pay,core_banking,BATCH_20260601_A,2026-05-01
T00000372,A000053,CRD000052,M0013,2026-01-20 21:11:00,POS,Api,debit,762.03,INR,Pending,Transfer,mobile_app,BATCH_20260602_A,2026-01-20
T00000373,A000184,,,2026-05-29 12:56:00,PAYROLL,Mobile,credit,51.1,CAD,Posted,Purchase,card_processor,BATCH_20260602_A,2026-05-29
T00000374,A000060,CRD000128,M0045,,POS,Mobile,debit,307.67,USD,Pending,Transfer,branch_teller,BATCH_20260602_A,
T00000375,A000043,,,,INTEREST,Online,credit,246.79,EUR,Reversed,Direct Deposit,mobile_app,BATCH_20260601_B,
