transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date
TXN000000249,STR0004,REG005,ASC000280,CUST00001507,,SALE,Pickup,Completed,POS_C,
TXN000000250,STR0020,REG017,ASC000200,CUST00001042,2026-04-28 13:34:00,SALE,Store,Completed,POS_C,2026-04-28
TXN000000251,STR0018,REG023,ASC000036,CUST00001206,2026-05-10 03:13:00,SALE,Pickup,Suspended,POS_B,2026-05-10
TXN000000252,STR0012,REG006,ASC000237,,2026-05-11 23:43:00,SALE,Pickup,Completed,POS_B,2026-05-11
TXN000000253,STR0019,REG027,ASC000291,CUST00000486,2026-05-09 06:11:00,SALE,Store,Suspended,POS_B,2026-05-09
TXN000000254,STR0020,REG012,ASC000358,CUST00000198,2026-04-21 01:18:00,SALE,Pickup,Suspended,POS_B,2026-04-21
TXN000000255,STR0004,REG003,ASC000398,,2026-04-27 00:52:00,SALE,Store,Completed,POS_C,2026-04-27
TXN000000256,STR0017,REG001,ASC000130,CUST00000373,,SALE,Pickup,Suspended,POS_A,
TXN000000257,STR0015,REG009,ASC000415,CUST00001427,,SALE,Pickup,Completed,POS_A,
TXN000000258,STR_UNKNOWN,REG005,ASC000423,CUST00000841,,SALE,Store,Completed,POS_C,
TXN000000259,STR0001,REG001,ASC000316,,2026-05-10 23:10:00,VOID,Store,Completed,POS_A,2026-05-10
TXN000000260,STR0010,REG004,ASC000335,CUST00000738,,SALE,Store,Completed,POS_A,
TXN000000261,STR0012,REG020,ASC000448,CUST00000443,2026-05-08 15:54:00,VOID,Store,Completed,POS_A,2026-05-08
TXN000000262,STR0009,REG008,ASC000125,CUST00000071,,SALE,Store,Completed,POS_B,
TXN000000263,STR0023,REG026,ASC000162,,,SALE,Store,Voided,POS_B,
TXN000000264,STR0018,REG023,ASC000199,,2026-04-20 20:43:00,SALE,Store,Completed,POS_B,2026-04-20
TXN000000265,STR0011,REG019,ASC000357,,2026-04-23 11:52:00,SALE,Pickup,Completed,POS_B,2026-04-23
TXN000000266,STR0013,REG025,ASC000380,CUST00001309,2026-04-01 00:27:00,SALE,Store,Suspended,POS_C,2026-04-01
TXN000000267,STR0003,REG007,ASC000344,,,VOID,Store,Suspended,POS_B,
TXN000000268,STR0025,REG026,ASC000286,CUST00001698,2026-04-17 22:53:00,SALE,Store,Completed,POS_B,2026-04-17
TXN000000269,STR0021,REG016,ASC000113,CUST00001545,,SALE,Store,Completed,POS_A,
TXN000000270,STR0015,REG004,ASC000059,,2026-04-09 20:04:00,SALE,Store,Voided,POS_B,2026-04-09
TXN000000271,STR0001,REG021,ASC000307,CUST00000630,,VOID,Store,Completed,POS_A,
TXN000000272,STR0014,REG017,ASC000385,,2026-05-10 01:37:00,SALE,Store,Suspended,POS_C,2026-05-10
TXN000000273,STR0011,REG025,ASC000012,CUST00000503,2026-05-23 00:12:00,SALE,Pickup,Voided,POS_B,2026-05-23
TXN000000274,STR0014,REG007,ASC000293,,,VOID,Pickup,Completed,POS_B,
TXN000000275,STR0019,REG012,ASC000013,CUST00001437,2026-05-21 14:56:00,SALE,Store,Voided,POS_A,2026-05-21
TXN000000276,STR0005,REG023,ASC000161,CUST00001129,2026-04-05 17:08:00,SALE,Store,Completed,POS_C,2026-04-05
TXN000000277,STR0002,REG011,ASC000011,CUST00000020,,SALE,Store,Suspended,POS_A,
TXN000000278,STR0012,REG001,ASC000244,,2026-05-17 15:18:00,SALE,Store,Completed,POS_A,2026-05-17
TXN000000279,STR0008,REG007,ASC000428,CUST00000176,,SALE,Store,Completed,POS_A,
TXN000000280,STR0011,REG017,ASC000447,CUST00000949,,SALE,Pickup,Completed,POS_B,
TXN000000281,STR0012,REG005,ASC000145,,,VOID,Store,Completed,POS_B,
TXN000000282,STR0002,REG010,ASC000114,CUST00001200,2026-05-09 11:00:00,SALE,Store,Completed,POS_C,2026-05-09
TXN000000283,STR0009,REG007,ASC000258,CUST00001141,,SALE,Store,Completed,POS_A,
TXN000000284,STR0018,REG014,ASC000379,CUST00000150,,SALE,Store,Suspended,POS_C,
TXN000000285,STR0018,REG004,ASC000451,CUST00000020,,SALE,Store,Completed,POS_B,
TXN000000286,STR0011,REG021,ASC000399,CUST00000278,2026-04-28 22:25:00,VOID,Pickup,Completed,POS_B,2026-04-28
TXN000000287,STR0011,REG013,ASC000033,CUST00000422,,VOID,Pickup,Completed,POS_C,
TXN000000288,STR0007,REG023,ASC000353,CUST00001393,,SALE,Store,Completed,POS_C,
TXN000000289,STR0010,REG020,ASC000408,,2026-04-28 08:58:00,SALE,Pickup,Completed,POS_A,2026-04-28
TXN000000290,STR0002,REG002,ASC000434,CUST00000857,,SALE,Pickup,Suspended,POS_A,
TXN000000291,STR0002,REG021,ASC000188,CUST00001290,,VOID,Pickup,Voided,POS_C,
TXN000000292,STR0007,REG026,ASC000228,CUST00001353,2026-05-20 18:43:00,SALE,Store,Voided,POS_A,2026-05-20
TXN000000293,STR0014,REG004,ASC000293,CUST00001437,2026-05-10 18:57:00,SALE,Pickup,Completed,POS_B,2026-05-10
TXN000000294,STR0019,REG018,ASC000142,CUST00001501,2026-04-13 18:07:00,SALE,Store,Completed,POS_B,2026-04-13
TXN000000295,STR0015,REG008,ASC000412,,,SALE,Pickup,Suspended,POS_A,
TXN000000296,STR0003,REG011,ASC000173,,,SALE,Store,Suspended,POS_A,
TXN000000297,STR0011,REG007,ASC000120,CUST00001506,2026-05-08 20:25:00,SALE,Store,Suspended,POS_A,2026-05-08
TXN000000298,STR0004,REG005,ASC000275,CUST00001595,,VOID,Store,Completed,POS_B,
TXN000000299,STR0001,REG007,ASC000425,CUST00001570,,SALE,Store,Completed,POS_A,
TXN000000300,STR0015,REG025,ASC000003,CUST00001309,,VOID,Pickup,Completed,POS_A,
TXN000000301,STR0018,REG020,ASC000365,CUST00001632,2026-04-11 01:51:00,VOID,Store,Completed,POS_C,2026-04-11
TXN000000302,STR0024,REG003,ASC000376,CUST00000373,2026-04-08 16:22:00,VOID,Pickup,Voided,POS_C,2026-04-08
TXN000000303,STR0013,REG004,ASC000224,,2026-04-02 02:03:00,SALE,Pickup,Voided,POS_A,2026-04-02
TXN000000304,STR0024,REG007,ASC000337,,,VOID,Pickup,Suspended,POS_C,
TXN000000305,STR0018,REG024,ASC000036,CUST00001190,2026-05-07 11:51:00,SALE,Store,Completed,POS_A,2026-05-07
TXN000000306,STR0008,REG014,ASC000179,,2026-05-21 15:32:00,SALE,Store,Completed,POS_C,2026-05-21
TXN000000307,STR0007,REG019,ASC000318,,,SALE,Pickup,Suspended,POS_A,
TXN000000308,STR0003,REG010,ASC000481,CUST00000058,,VOID,Store,Completed,POS_C,
TXN000000309,STR0021,REG023,ASC000450,CUST00000766,,SALE,Store,Voided,POS_C,
TXN000000310,STR0022,REG024,ASC000081,CUST00000064,,SALE,Store,Completed,POS_C,
TXN000000311,STR0004,REG013,ASC000009,CUST00000099,,SALE,Pickup,Suspended,POS_B,
TXN000000312,STR0003,REG017,ASC000193,,2026-04-28 13:44:00,SALE,Pickup,Completed,POS_A,2026-04-28
TXN000000313,STR0018,REG028,ASC000451,,,VOID,Pickup,Completed,POS_B,
TXN000000314,STR0018,REG021,ASC000127,CUST00000649,,SALE,Pickup,Completed,POS_A,
TXN000000315,STR0010,REG023,ASC000070,,,SALE,Store,Completed,POS_B,
TXN000000316,STR0018,REG017,ASC000036,,2026-04-15 01:47:00,SALE,Pickup,Completed,POS_A,2026-04-15
TXN000000317,STR0024,REG028,ASC000225,CUST00000836,2026-05-02 23:34:00,SALE,Pickup,Voided,POS_A,2026-05-02
TXN000000318,STR0002,REG027,ASC000301,CUST00001000,2026-05-14 16:09:00,SALE,Store,Suspended,POS_C,2026-05-14
TXN000000319,STR0005,REG001,ASC000442,CUST00001599,,VOID,Pickup,Completed,POS_A,
TXN000000320,STR0013,REG011,ASC000205,CUST00000979,2026-05-09 20:55:00,SALE,Store,Voided,POS_B,2026-05-09
TXN000000321,STR0006,REG021,ASC000409,CUST00000551,2026-05-14 22:57:00,SALE,Store,Suspended,POS_C,2026-05-14
TXN000000322,STR0007,REG004,ASC000364,CUST00001227,,SALE,Store,Completed,POS_C,
TXN000000323,STR0017,REG010,ASC000221,CUST00001394,2026-05-28 09:40:00,SALE,Pickup,Voided,POS_A,2026-05-28
TXN000000324,STR0002,REG009,ASC000483,,2026-05-16 09:27:00,VOID,Store,Completed,POS_B,2026-05-16
TXN000000325,STR0004,REG018,ASC000154,,2026-04-23 00:37:00,VOID,Store,Completed,POS_A,2026-04-23
TXN000000326,STR0018,REG027,ASC000430,CUST00000755,,SALE,Store,Suspended,POS_C,
TXN000000327,STR0018,REG027,ASC000451,,,SALE,Store,Voided,POS_C,
TXN000000328,STR0018,REG009,ASC000461,,2026-04-03 16:27:00,SALE,Store,Voided,POS_C,2026-04-03
TXN000000329,STR0018,REG011,ASC000341,CUST00000698,,SALE,Store,Completed,POS_A,
TXN000000330,STR0012,REG022,ASC000069,CUST00001639,2026-05-30 08:27:00,SALE,Pickup,Completed,POS_A,2026-05-30
TXN000000331,STR0021,REG025,ASC000336,CUST00000224,,SALE,Store,Completed,POS_A,
TXN000000332,STR0014,REG017,ASC000241,CUST00000755,,SALE,Pickup,Completed,POS_C,
TXN000000333,STR0009,REG005,ASC000362,CUST00001044,2026-04-13 16:03:00,SALE,Pickup,Completed,POS_B,2026-04-13
TXN000000334,STR0017,REG014,ASC000087,CUST00001082,2026-05-06 08:23:00,SALE,Store,Completed,POS_C,2026-05-06
TXN000000335,STR0018,REG023,ASC000427,CUST00000392,2026-04-10 12:36:00,VOID,Pickup,Completed,POS_A,2026-04-10
TXN000000336,STR0022,REG013,ASC000248,,2026-05-13 18:47:00,SALE,Store,Completed,POS_C,2026-05-13
TXN000000337,STR0011,REG017,ASC000325,CUST00000812,,SALE,Store,Voided,POS_A,
TXN000000338,STR0012,REG011,ASC000345,CUST00000816,,SALE,Store,Completed,POS_C,
TXN000000339,STR0024,REG018,ASC000144,CUST00001095,,SALE,Store,Completed,POS_C,
TXN000000340,STR0001,REG002,ASC000231,CUST00001049,,SALE,Store,Completed,POS_B,
TXN000000341,STR0013,REG012,ASC000296,CUST00000311,2026-05-27 04:06:00,VOID,Store,Completed,POS_C,2026-05-27
TXN000000342,STR0001,REG015,ASC000456,,,VOID,Pickup,Completed,POS_C,
TXN000000343,STR0021,REG003,ASC000234,CUST00001191,2026-05-10 16:02:00,SALE,Store,Voided,POS_A,2026-05-10
TXN000000344,STR0017,REG026,ASC000133,CUST00000328,,SALE,Store,Completed,POS_B,
TXN000000345,STR0019,REG008,ASC000019,CUST00001777,2026-05-03 10:54:00,SALE,Store,Completed,POS_C,2026-05-03
TXN000000346,STR0003,REG020,ASC000067,CUST00000951,,SALE,Store,Voided,POS_C,
TXN000000347,STR0004,REG008,ASC000074,CUST00000032,,SALE,Store,Completed,POS_B,
TXN000000348,STR0001,REG009,ASC000231,,,SALE,Pickup,Completed,POS_A,
TXN000000349,STR0013,REG019,ASC000372,,2026-05-04 02:10:00,SALE,Store,Completed,POS_C,2026-05-04
TXN000000350,STR0024,REG009,ASC000289,,,VOID,Store,Suspended,POS_B,
TXN000000351,STR0017,REG009,ASC000096,CUST00001285,2026-05-19 00:08:00,VOID,Store,Completed,POS_B,2026-05-19
TXN000000352,STR0010,REG013,ASC000335,,,SALE,Pickup,Suspended,POS_C,
TXN000000353,STR0019,REG005,ASC000495,CUST00000228,2026-04-24 03:51:00,SALE,Store,Completed,POS_B,2026-04-24
TXN000000354,STR0016,REG015,ASC000283,CUST00000317,2026-04-20 05:30:00,SALE,Store,Completed,POS_B,2026-04-20
TXN000000355,STR0018,REG014,ASC000093,CUST00001472,,VOID,Pickup,Completed,POS_A,
TXN000000356,STR0025,REG015,ASC000083,CUST00001055,,SALE,Store,Completed,POS_C,
TXN000000357,STR0015,REG004,ASC000431,,2026-05-19 01:56:00,SALE,Store,Completed,POS_B,2026-05-19
TXN000000358,STR0012,REG026,ASC000201,CUST00001245,,SALE,Pickup,Completed,POS_A,
TXN000000359,STR0024,REG011,ASC000373,CUST00000144,,VOID,Store,Suspended,POS_C,
TXN000000360,STR0001,REG023,ASC000006,,2026-05-23 01:43:00,SALE,Store,Completed,POS_A,2026-05-23
TXN000000361,STR0003,REG016,ASC000374,CUST00001204,,SALE,Store,Suspended,POS_A,
TXN000000362,STR0024,REG001,ASC000289,CUST00001130,2026-05-11 07:39:00,SALE,Pickup,Completed,POS_A,2026-05-11
TXN000000363,STR0024,REG013,ASC000441,CUST00000196,2026-05-31 14:17:00,VOID,Pickup,Voided,POS_A,2026-05-31
TXN000000364,STR0001,REG002,ASC000094,,,SALE,Store,Completed,POS_C,
TXN000000365,STR0009,REG005,ASC000362,CUST00000247,,SALE,Store,Voided,POS_B,
TXN000000366,STR0022,REG010,ASC000248,CUST00000605,2026-04-03 16:57:00,SALE,Store,Suspended,POS_B,2026-04-03
TXN000000367,STR0018,REG018,ASC000199,CUST00000348,2026-04-03 07:46:00,SALE,Store,Completed,POS_C,2026-04-03
TXN000000368,STR0022,REG006,ASC000406,CUST00000312,,SALE,Store,Completed,POS_C,
TXN000000369,STR0015,REG016,ASC000014,CUST00001036,2026-04-01 15:38:00,SALE,Store,Completed,POS_A,2026-04-01
TXN000000370,STR0009,REG024,ASC000178,CUST00000821,,VOID,Store,Completed,POS_A,
TXN000000371,STR0020,REG015,ASC000382,,,SALE,Pickup,Completed,POS_B,
TXN000000372,STR0024,REG005,ASC000337,,,VOID,Store,Completed,POS_C,
TXN000000373,STR0015,REG007,ASC000054,CUST00000175,2026-05-02 01:04:00,SALE,Pickup,Completed,POS_C,2026-05-02
TXN000000374,STR0003,REG001,ASC000028,CUST00000743,,VOID,Pickup,Completed,POS_A,
TXN000000375,STR0023,REG008,ASC000088,,2026-05-30 04:47:00,SALE,Store,Voided,POS_A,2026-05-30
TXN000000376,STR0002,REG022,ASC000320,CUST00000404,2026-05-11 16:30:00,VOID,Store,Voided,POS_C,2026-05-11
TXN000000377,STR0010,REG023,ASC000150,CUST00001765,,SALE,Store,Completed,POS_B,
TXN000000378,STR0024,REG004,ASC000272,CUST00001270,2026-04-21 13:11:00,SALE,Store,Completed,POS_C,2026-04-21
TXN000000379,STR0005,REG001,ASC000063,CUST00000657,,SALE,Store,Completed,POS_A,
TXN000000380,STR0019,REG023,ASC000142,,,SALE,Store,Completed,POS_B,
TXN000000381,STR0012,REG009,ASC000448,,2026-05-14 07:08:00,VOID,Store,Voided,POS_C,2026-05-14
TXN000000382,STR0020,REG026,ASC000382,CUST00000153,,SALE,Pickup,Suspended,POS_B,
TXN000000383,STR0016,REG012,ASC000273,CUST00000712,,SALE,Store,Suspended,POS_A,
TXN000000384,STR0006,REG023,ASC000050,CUST00001176,,VOID,Pickup,Completed,POS_A,
TXN000000385,STR0021,REG004,ASC000210,CUST00000516,2026-04-23 19:06:00,SALE,Store,Completed,POS_A,2026-04-23
TXN000000386,STR0014,REG026,ASC000384,CUST00000140,2026-04-13 03:35:00,SALE,Store,Completed,POS_A,2026-04-13
TXN000000387,STR0013,REG007,ASC000091,CUST00001660,2026-04-19 15:29:00,SALE,Pickup,Voided,POS_C,2026-04-19
TXN000000388,STR0013,REG011,ASC000327,CUST00000495,,SALE,Pickup,Completed,POS_A,
TXN000000389,STR0024,REG004,ASC000323,CUST00001052,,SALE,Pickup,Completed,POS_B,
TXN000000390,STR0025,REG013,ASC000352,CUST00001012,2026-05-23 20:26:00,VOID,Pickup,Suspended,POS_A,2026-05-23
TXN000000391,STR0016,REG003,ASC000218,CUST00000056,,SALE,Store,Completed,POS_C,
TXN000000392,STR0004,REG011,ASC000275,CUST00001422,,SALE,Pickup,Completed,POS_B,
TXN000000393,STR0017,REG021,ASC000235,CUST00000769,,SALE,Pickup,Completed,POS_A,
TXN000000394,STR0023,REG012,ASC000236,CUST00001611,,SALE,Pickup,Completed,POS_C,
TXN000000395,STR0007,REG003,ASC000148,CUST00000414,,SALE,Store,Completed,POS_B,
TXN000000396,STR0022,REG027,ASC000131,CUST00001374,,VOID,Store,Voided,POS_A,
TXN000000397,STR0018,REG004,ASC000093,CUST00000716,,SALE,Pickup,Suspended,POS_B,
TXN000000398,STR0023,REG024,ASC000479,CUST00001589,2026-05-20 18:39:00,SALE,Store,Suspended,POS_B,2026-05-20
TXN000000399,STR0023,REG002,ASC000162,,,SALE,Pickup,Completed,POS_B,
TXN000000400,STR0012,REG023,ASC000345,CUST00000921,,SALE,Store,Completed,POS_B,
TXN000000401,STR0003,REG005,ASC000500,CUST00001098,,SALE,Store,Completed,POS_B,
TXN000000402,STR0011,REG010,ASC000223,CUST00001344,2026-05-04 20:14:00,SALE,Store,Voided,POS_C,2026-05-04
TXN000000403,STR0008,REG004,ASC000303,CUST00001707,2026-05-03 01:41:00,SALE,Store,Completed,POS_B,2026-05-03
TXN000000404,STR0001,REG016,ASC000035,CUST00001778,,SALE,Store,Voided,POS_B,
TXN000000405,STR0008,REG016,ASC000110,CUST00000564,2026-04-15 02:28:00,SALE,Store,Completed,POS_C,2026-04-15
TXN000000406,STR0012,REG013,ASC000209,CUST00000703,,SALE,Pickup,Completed,POS_B,
TXN000000407,STR0014,REG023,ASC000384,CUST00000578,2026-05-25 20:57:00,VOID,Store,Completed,POS_B,2026-05-25
TXN000000408,STR0002,REG013,ASC000188,CUST00001584,2026-05-25 01:59:00,VOID,Store,Completed,POS_B,2026-05-25
TXN000000409,STR0008,REG002,ASC000298,CUST00001535,,SALE,Store,Voided,POS_B,
TXN000000410,STR0009,REG023,ASC000167,CUST00000881,2026-05-07 09:44:00,SALE,Pickup,Completed,POS_C,2026-05-07
TXN000000411,STR0018,REG009,ASC000379,CUST00000636,,SALE,Store,Completed,POS_B,
TXN000000412,STR0024,REG024,ASC000169,CUST00001491,,VOID,Store,Completed,POS_A,
TXN000000413,STR_UNKNOWN,REG018,ASC000327,,2026-04-15 15:33:00,SALE,Store,Voided,POS_B,2026-04-15
TXN000000414,STR0010,REG018,ASC000394,,2026-04-22 21:11:00,SALE,Store,Suspended,POS_A,2026-04-22
TXN000000415,STR0006,REG012,ASC000409,,,SALE,Store,Completed,POS_A,
TXN000000416,STR0007,REG014,ASC000119,CUST00000095,2026-04-08 20:04:00,SALE,Store,Suspended,POS_C,2026-04-08
TXN000000417,STR0005,REG018,ASC000442,,2026-04-09 00:15:00,SALE,Store,Suspended,POS_B,2026-04-09
TXN000000418,STR0002,REG012,ASC000038,CUST00000373,2026-05-11 01:37:00,SALE,Store,Voided,POS_B,2026-05-11
TXN000000419,STR0011,REG008,ASC000177,CUST00000976,,SALE,Store,Completed,POS_C,
TXN000000420,STR0010,REG004,ASC000150,CUST00001388,,VOID,Store,Completed,POS_B,
TXN000000421,STR0020,REG016,ASC000195,CUST00001037,,SALE,Store,Completed,POS_B,
TXN000000422,STR0001,REG022,ASC000360,CUST00001717,2026-04-29 05:20:00,SALE,Store,Completed,POS_C,2026-04-29
TXN000000423,STR0008,REG023,ASC000166,,,VOID,Pickup,Completed,POS_B,
TXN000000424,STR0009,REG004,ASC000058,CUST00001532,2026-04-29 01:32:00,SALE,Pickup,Completed,POS_C,2026-04-29
TXN000000425,STR0024,REG003,ASC000323,CUST00001094,,SALE,Store,Voided,POS_B,
TXN000000426,STR0017,REG009,ASC000429,,,SALE,Pickup,Completed,POS_C,
TXN000000427,STR0021,REG020,ASC000184,,,VOID,Store,Completed,POS_B,
TXN000000428,STR0006,REG013,ASC000271,,2026-05-16 18:48:00,SALE,Pickup,Completed,POS_B,2026-05-16
TXN000000429,STR0024,REG015,ASC000441,CUST00001159,,SALE,Store,Completed,POS_A,
TXN000000430,STR0022,REG010,ASC000081,CUST00000144,,SALE,Store,Voided,POS_B,
TXN000000431,STR0013,REG024,ASC000053,CUST00000256,,VOID,Pickup,Completed,POS_B,
TXN000000432,STR0011,REG022,ASC000399,CUST00001133,,SALE,Pickup,Completed,POS_C,
TXN000000433,STR0010,REG022,ASC000335,,,SALE,Store,Voided,POS_B,
TXN000000434,STR0004,REG003,ASC000009,,,SALE,Store,Suspended,POS_C,
TXN000000435,STR0004,REG021,ASC000471,CUST00001027,,SALE,Pickup,Completed,POS_A,
TXN000000436,STR0016,REG018,ASC000182,,,VOID,Pickup,Completed,POS_B,
TXN000000437,STR0005,REG022,ASC000044,CUST00000645,2026-05-07 09:20:00,SALE,Store,Completed,POS_A,2026-05-07
TXN000000438,STR0016,REG007,ASC000100,CUST00000621,,SALE,Store,Completed,POS_A,
TXN000000439,STR0003,REG015,ASC000346,CUST00001117,,SALE,Store,Voided,POS_B,
TXN000000440,STR0008,REG015,ASC000361,CUST00001610,,VOID,Pickup,Completed,POS_C,
TXN000000441,STR0013,REG027,ASC000387,CUST00000255,2026-04-15 06:07:00,SALE,Pickup,Completed,POS_C,2026-04-15
TXN000000442,STR0006,REG024,ASC000310,CUST00000318,,SALE,Pickup,Completed,POS_A,
TXN000000443,STR0020,REG008,ASC000109,,2026-05-27 19:05:00,SALE,Pickup,Completed,POS_C,2026-05-27
TXN000000444,STR0014,REG019,ASC000494,CUST00000760,,SALE,Store,Voided,POS_C,
TXN000000445,STR0020,REG017,ASC000468,CUST00000472,2026-05-30 17:30:00,SALE,Pickup,Suspended,POS_C,2026-05-30
TXN000000446,STR0011,REG001,ASC000033,CUST00000294,,SALE,Store,Suspended,POS_A,
TXN000000447,STR0024,REG026,ASC000108,CUST00001317,,SALE,Pickup,Completed,POS_B,
TXN000000448,STR0010,REG013,ASC000426,,2026-04-20 19:43:00,SALE,Store,Suspended,POS_B,2026-04-20
TXN000000449,STR0010,REG006,ASC000396,CUST00001420,,SALE,Store,Completed,POS_A,
TXN000000450,STR0021,REG014,ASC000184,CUST00000980,2026-04-21 01:22:00,SALE,Store,Completed,POS_B,2026-04-21
TXN000000451,STR0024,REG008,ASC000139,CUST00000328,2026-05-13 17:09:00,VOID,Store,Completed,POS_C,2026-05-13
TXN000000452,STR0006,REG019,ASC000030,CUST00000095,2026-04-18 11:32:00,VOID,Pickup,Suspended,POS_C,2026-04-18
TXN000000453,STR0010,REG015,ASC000122,CUST00001498,,SALE,Pickup,Voided,POS_C,
TXN000000454,STR0005,REG019,ASC000161,,2026-04-25 12:25:00,SALE,Pickup,Completed,POS_B,2026-04-25
TXN000000455,STR0014,REG002,ASC000498,CUST00001115,2026-04-10 16:25:00,SALE,Store,Completed,POS_A,2026-04-10
TXN000000456,STR0020,REG016,ASC000468,,2026-04-19 13:15:00,SALE,Store,Completed,POS_A,2026-04-19
TXN000000457,STR0015,REG024,ASC000014,,,SALE,Store,Completed,POS_C,
TXN000000458,STR0021,REG017,ASC000268,CUST00000454,2026-05-22 03:51:00,SALE,Pickup,Completed,POS_C,2026-05-22
TXN000000459,STR0005,REG020,ASC000086,CUST00001681,,SALE,Store,Voided,POS_C,
TXN000000460,STR0012,REG014,ASC000095,,,SALE,Pickup,Suspended,POS_C,
TXN000000461,STR0003,REG006,ASC000264,CUST00001074,,SALE,Store,Suspended,POS_B,
TXN000000462,STR0013,REG004,ASC000149,CUST00000714,,VOID,Store,Suspended,POS_C,
TXN000000463,STR0006,REG002,ASC000409,CUST00001314,2026-05-16 01:25:00,SALE,Store,Completed,POS_A,2026-05-16
TXN000000464,STR0004,REG001,ASC000062,CUST00000297,2026-05-06 17:22:00,VOID,Store,Completed,POS_A,2026-05-06
TXN000000465,STR0010,REG014,ASC000414,CUST00001530,2026-04-21 13:15:00,SALE,Store,Completed,POS_B,2026-04-21
TXN000000466,STR0019,REG007,ASC000013,CUST00001029,2026-04-11 11:32:00,SALE,Store,Completed,POS_C,2026-04-11
TXN000000467,STR0002,REG025,ASC000259,,,SALE,Pickup,Completed,POS_B,
TXN000000468,STR0019,REG021,ASC000026,CUST00000485,2026-04-13 14:23:00,SALE,Pickup,Completed,POS_B,2026-04-13
TXN000000469,STR0004,REG001,ASC000153,CUST00001687,,VOID,Pickup,Completed,POS_B,
TXN000000470,STR0010,REG013,ASC000104,CUST00001607,2026-05-25 21:29:00,VOID,Store,Suspended,POS_A,2026-05-25
TXN000000471,STR0016,REG022,ASC000077,CUST00000624,2026-04-26 23:51:00,VOID,Store,Completed,POS_B,2026-04-26
TXN000000472,STR0019,REG012,ASC000026,CUST00001555,,VOID,Pickup,Suspended,POS_A,
TXN000000473,STR0008,REG019,ASC000361,,2026-05-07 20:47:00,SALE,Store,Completed,POS_C,2026-05-07
TXN000000474,STR0014,REG009,ASC000202,CUST00000936,2026-05-14 10:17:00,SALE,Store,Suspended,POS_A,2026-05-14
TXN000000475,STR0008,REG007,ASC000179,CUST00000476,2026-04-03 08:16:00,VOID,Pickup,Completed,POS_C,2026-04-03
TXN000000476,STR0023,REG021,ASC000363,,,SALE,Pickup,Completed,POS_B,
TXN000000477,STR0010,REG026,ASC000335,CUST00000242,,SALE,Store,Suspended,POS_A,
TXN000000478,STR0018,REG005,ASC000461,CUST00000920,2026-04-21 14:58:00,SALE,Store,Completed,POS_B,2026-04-21
TXN000000479,STR0005,REG023,ASC000044,,2026-04-27 03:34:00,SALE,Store,Completed,POS_B,2026-04-27
TXN000000480,STR0024,REG026,ASC000376,,2026-04-05 06:33:00,SALE,Store,Voided,POS_B,2026-04-05
TXN000000481,STR0022,REG004,ASC000251,CUST00001330,,SALE,Store,Completed,POS_B,
TXN000000482,STR0007,REG019,ASC000075,CUST00001579,,SALE,Pickup,Completed,POS_A,
TXN000000483,STR0009,REG016,ASC000058,CUST00000417,,VOID,Store,Completed,POS_C,
TXN000000484,STR0022,REG005,ASC000081,CUST00000958,2026-04-03 10:59:00,SALE,Pickup,Completed,POS_A,2026-04-03
TXN000000485,STR0023,REG014,ASC000018,CUST00000897,,SALE,Store,Completed,POS_C,
TXN000000486,STR0013,REG007,ASC000224,CUST00001043,,SALE,Store,Completed,POS_C,
TXN000000487,STR0017,REG015,ASC000351,CUST00001660,,SALE,Store,Completed,POS_A,
TXN000000488,STR0018,REG013,ASC000427,CUST00000350,,SALE,Store,Voided,POS_C,
TXN000000489,STR0025,REG028,ASC000008,CUST00001305,2026-04-22 08:03:00,SALE,Pickup,Voided,POS_C,2026-04-22
TXN000000490,STR0011,REG028,ASC000049,CUST00000604,,SALE,Store,Completed,POS_B,
TXN000000491,STR0023,REG002,ASC000236,,2026-05-16 19:20:00,SALE,Store,Completed,POS_C,2026-05-16
TXN000000492,STR0017,REG028,ASC000001,CUST00000434,2026-05-09 23:50:00,SALE,Pickup,Completed,POS_A,2026-05-09
TXN000000493,STR0004,REG012,ASC000350,CUST00000261,,SALE,Pickup,Completed,POS_C,
