transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values
TL0000000276,TXN000000083,6,SKU0000095,2.0,260.13,325.16,,0.0,46.82,Sold,True
TL0000000277,TXN000000084,1,SKU0000568,,112.15,124.61,,1.0,7.85,Sold,False
TL0000000278,TXN000000084,2,SKU0000501,4.0,110.46,122.73,,1.0,39.76,Voided,True
TL0000000279,TXN000000084,3,SKU0000060,4.0,717.94,897.42,,2.0,0.0,Sold,True
TL0000000280,TXN000000084,4,SKU0000335,4.0,349.75,437.19,,0.0,125.91,Sold,True
TL0000000281,TXN000000084,5,SKU0000435,1.0,525.74,525.74,,0.0,36.8,Sold,True
TL0000000282,TXN000000085,1,SKU0000386,2.0,577.86,722.33,,0.0,57.79,Sold,True
TL0000000283,TXN000000085,2,SKU0000226,-1.0,202.05,212.68,,0.0,0.0,Voided,False
TL0000000284,TXN000000085,3,SKU0000357,3.0,808.29,808.29,,1.0,169.74,Voided,True
TL0000000285,TXN000000085,4,SKU0000531,,331.03,331.03,,0.0,0.0,Sold,False
TL0000000286,TXN000000085,5,SKU0000316,1.0,410.86,483.36,,0.0,0.0,Voided,True
TL0000000287,TXN000000086,1,SKU0000564,4.0,520.31,612.13,,0.0,145.69,Sold,True
TL0000000288,TXN000000086,2,SKU0000309,,420.75,420.75,PRM00014,0.0,29.45,Sold,False
TL0000000289,TXN000000086,3,SKU0000281,2.0,741.37,780.39,,1.0,133.45,Sold,True
TL0000000290,TXN000000086,4,SKU0000021,1.0,711.51,748.96,,0.0,0.0,Sold,True
TL0000000291,TXN000000087,1,SKU0000368,5.0,159.98,159.98,,0.0,55.99,Sold,True
TL0000000292,TXN000000087,2,SKU0000355,2.0,942.53,942.53,,0.0,131.95,Sold,True
TL0000000293,TXN000000087,3,SKU0000094,3.0,90.52,90.52,,0.0,0.0,Sold,True
TL0000000294,TXN000000087,4,SKU0000282,5.0,558.61,558.61,,5.0,139.65,Voided,True
TL0000000295,TXN000000088,1,SKU0000554,2.0,79.53,88.37,,0.0,14.32,Sold,True
TL0000000296,TXN000000088,2,SKU0000406,1.0,381.32,401.39,,0.0,19.07,Voided,True
TL0000000297,TXN000000088,3,SKU0000272,1.0,93.35,93.35,,1.0,4.67,Sold,True
TL0000000298,TXN000000089,1,SKU0000493,5.0,188.85,209.83,,0.0,47.21,Sold,True
TL0000000299,TXN000000089,2,SKU0000230,1.0,432.99,541.24,,0.0,30.31,Voided,True
TL0000000300,TXN000000089,3,SKU0000002,-1.0,1062.46,1062.46,,0.0,0.0,Sold,False
TL0000000301,TXN000000090,1,SKU0000231,,328.79,328.79,,2.0,0.0,Sold,False
TL0000000302,TXN000000090,2,SKU0000491,4.0,801.69,1002.11,,5.0,288.61,Sold,True
TL0000000303,TXN000000090,3,SKU0000484,1.0,818.86,909.84,,1.0,57.32,Voided,True
TL0000000304,TXN000000090,4,SKU0000520,2.0,150.64,158.57,PRM00035,0.0,0.0,Sold,True
TL0000000305,TXN000000090,5,SKU0000487,2.0,2.96,3.12,,0.0,0.0,Sold,True
TL0000000306,TXN000000090,6,SKU0000216,1.0,541.43,601.59,,5.0,27.07,Sold,True
TL0000000307,TXN000000091,1,SKU0000292,,95.23,119.04,,0.0,6.67,Voided,False
TL0000000308,TXN000000091,2,SKU0000233,2.0,741.96,741.96,,0.0,133.55,Sold,True
TL0000000309,TXN000000091,3,SKU0000417,4.0,197.46,246.82,,0.0,55.29,Sold,True
TL0000000310,TXN000000091,4,SKU0000266,4.0,238.34,238.34,,1.0,47.67,Sold,True
TL0000000311,TXN000000092,1,SKU0000443,2.0,92.19,92.19,,0.0,12.91,Sold,True
TL0000000312,TXN000000092,2,SKU0000467,-1.0,533.63,667.04,,0.0,0.0,Sold,False
TL0000000313,TXN000000092,3,SKU0000327,4.0,645.54,806.92,,0.0,180.75,Sold,True
TL0000000314,TXN000000092,4,SKU0000087,1.0,640.94,640.94,,0.0,44.87,Sold,True
TL0000000315,TXN000000092,5,SKU0000097,,557.48,619.42,PRM00059,0.0,27.87,Voided,False
TL0000000316,TXN000000092,6,SKU0000174,4.0,424.09,498.93,,2.0,152.67,Sold,True
TL0000000317,TXN000000093,1,SKU0000080,,389.83,433.14,,0.0,27.29,Sold,False
TL0000000318,TXN000000094,1,SKU0000150,5.0,1121.71,1180.75,,0.0,504.77,Sold,True
TL0000000319,TXN000000094,2,SKU0000377,1.0,104.96,104.96,PRM00002,2.0,0.0,Sold,True
TL0000000320,TXN000000094,3,SKU0000268,3.0,431.07,431.07,,1.0,0.0,Sold,True
TL0000000321,TXN000000094,4,SKU0000241,3.0,60.48,67.2,,0.0,9.07,Sold,True
TL0000000322,TXN000000094,5,SKU0000087,,640.94,640.94,,0.0,32.05,Sold,False
TL0000000323,TXN000000095,1,SKU0000442,2.0,31.62,39.52,,1.0,5.69,Sold,True
TL0000000324,TXN000000095,2,SKU0000391,1.0,129.63,144.03,,0.0,11.67,Sold,True
TL0000000325,TXN000000095,3,SKU0000195,2.0,712.91,838.72,,1.0,128.32,Sold,True
TL0000000326,TXN000000095,4,SKU0000219,-1.0,802.89,802.89,,0.0,0.0,Voided,False
TL0000000327,TXN000000095,5,SKU0000215,-1.0,698.24,872.8,,2.0,0.0,Sold,False
TL0000000328,TXN000000096,1,SKU0000292,5.0,95.23,119.04,,1.0,0.0,Sold,True
TL0000000329,TXN000000096,2,SKU0000047,5.0,21.74,21.74,,1.0,0.0,Sold,True
TL0000000330,TXN000000096,3,SKU0000362,5.0,580.18,580.18,,1.0,203.06,Sold,True
TL0000000331,TXN000000096,4,SKU0000423,2.0,152.87,152.87,,0.0,15.29,Voided,True
TL0000000332,TXN000000096,5,SKU0000204,2.0,533.35,627.47,,0.0,74.67,Sold,True
TL0000000333,TXN000000097,1,SKU0000419,-1.0,28.59,30.1,,2.0,0.0,Sold,False
TL0000000334,TXN000000098,1,SKU0000172,4.0,269.28,283.45,,0.0,0.0,Sold,True
TL0000000335,TXN000000098,2,SKU0000502,4.0,352.08,391.2,,0.0,98.58,Voided,True
TL0000000336,TXN000000098,3,SKU0000226,2.0,180.78,212.68,,0.0,25.31,Sold,True
TL0000000337,TXN000000099,1,SKU0000056,3.0,501.32,501.32,,2.0,105.28,Sold,True
TL0000000338,TXN000000100,1,SKU0000277,1.0,220.0,244.44,,1.0,19.8,Sold,True
TL0000000339,TXN000000100,2,SKU0000369,4.0,222.99,222.99,,0.0,80.28,Sold,True
TL0000000340,TXN000000100,3,SKU0000267,5.0,85.77,85.77,,5.0,0.0,Voided,True
TL0000000341,TXN000000100,4,SKU0000192,1.0,611.62,611.62,PRM00037,0.0,42.81,Sold,True
TL0000000342,TXN000000100,5,SKU0000411,1.0,524.37,551.97,PRM00013,0.0,36.71,Sold,True
TL0000000343,TXN000000100,6,SKU0000463,3.0,63.26,66.59,,2.0,9.49,Sold,True
TL0000000344,TXN000000101,1,SKU0000110,2.0,550.39,611.54,,0.0,55.04,Sold,True
TL0000000345,TXN000000101,2,SKU0000163,1.0,416.5,462.78,,0.0,20.83,Voided,True
TL0000000346,TXN000000101,3,SKU0000267,5.0,68.62,85.77,,5.0,24.02,Voided,True
TL0000000347,TXN000000102,1,SKU0000315,,408.93,481.09,,1.0,20.45,Sold,False
TL0000000348,TXN000000102,2,SKU0000497,5.0,79.21,88.01,,0.0,35.64,Sold,True
TL0000000349,TXN000000102,3,SKU0000213,3.0,817.02,1021.27,,0.0,0.0,Sold,True
TL0000000350,TXN000000102,4,SKU0000480,3.0,83.99,83.99,,0.0,22.68,Sold,True
TL0000000351,TXN000000102,5,SKU0000119,5.0,400.66,400.66,,0.0,140.23,Sold,True
TL0000000352,TXN000000103,1,SKU0000532,1.0,16.72,18.58,,0.0,0.84,Sold,True
TL0000000353,TXN000000103,2,SKU0000497,5.0,74.81,88.01,,0.0,18.7,Sold,True
TL0000000354,TXN000000104,1,SKU0000434,,201.14,236.64,,2.0,10.06,Sold,False
TL0000000355,TXN000000104,2,SKU0000262,1.0,103.67,103.67,,2.0,0.0,Sold,True
TL0000000356,TXN000000105,1,SKU0000027,1.0,547.47,684.34,,0.0,27.37,Sold,True
TL0000000357,TXN000000105,2,SKU0000050,4.0,537.58,565.87,,5.0,150.52,Voided,True
TL0000000358,TXN000000105,3,SKU0000522,2.0,130.1,130.1,,1.0,13.01,Sold,True
TL0000000359,TXN000000105,4,SKU0000014,3.0,285.98,357.47,,0.0,60.05,Sold,True
TL0000000360,TXN000000105,5,SKU0000004,2.0,411.62,411.62,,1.0,57.63,Sold,True
TL0000000361,TXN000000106,1,SKU0000069,-1.0,545.82,545.82,,0.0,0.0,Sold,False
TL0000000362,TXN000000106,2,SKU0000538,-1.0,959.25,1009.74,,0.0,0.0,Voided,False
TL0000000363,TXN000000106,3,SKU0000068,5.0,202.94,202.94,,0.0,0.0,Voided,True
TL0000000364,TXN000000106,4,SKU0000561,1.0,539.27,539.27,,1.0,0.0,Sold,True
TL0000000365,TXN000000106,5,SKU0000288,1.0,263.16,292.4,,2.0,23.68,Sold,True
TL0000000366,TXN000000107,1,SKU0000461,1.0,128.78,128.78,,0.0,11.59,Sold,True
TL0000000367,TXN000000107,2,SKU0000098,,52.88,58.75,,0.0,2.64,Sold,False
TL0000000368,TXN000000108,1,SKU0000340,2.0,674.52,674.52,PRM00001,0.0,0.0,Voided,True
TL0000000369,TXN000000108,2,SKU0000561,-1.0,512.31,539.27,,2.0,0.0,Sold,False
TL0000000370,TXN000000109,1,SKU0000193,2.0,674.8,674.8,,5.0,121.46,Voided,True
TL0000000371,TXN000000109,2,SKU0000179,5.0,501.88,501.88,,5.0,225.85,Sold,True
TL0000000372,TXN000000109,3,SKU0000363,2.0,644.09,644.09,,5.0,90.17,Voided,True
TL0000000373,TXN000000109,4,SKU0000448,1.0,450.55,530.06,,2.0,40.55,Sold,True
TL0000000374,TXN000000109,5,SKU0000028,1.0,256.01,320.01,,2.0,17.92,Sold,True
TL0000000375,TXN000000110,1,SKU0000315,5.0,384.87,481.09,,1.0,0.0,Sold,True
TL0000000376,TXN000000110,2,SKU0000367,2.0,618.06,727.13,,0.0,86.53,Sold,True
TL0000000377,TXN000000111,1,SKU0000169,1.0,356.42,445.53,,5.0,24.95,Voided,True
TL0000000378,TXN000000111,2,SKU0000357,2.0,808.29,808.29,,5.0,80.83,Sold,True
TL0000000379,TXN000000111,3,SKU0000083,-1.0,501.55,501.55,,5.0,0.0,Sold,False
TL0000000380,TXN000000111,4,SKU0000035,4.0,231.61,231.61,,5.0,0.0,Sold,True
TL0000000381,TXN000000112,1,SKU0000035,,231.61,231.61,PRM00008,2.0,20.84,Voided,False
TL0000000382,TXN000000113,1,SKU0000133,2.0,473.2,591.5,,0.0,66.25,Sold,True
TL0000000383,TXN000000113,2,SKU0000300,2.0,604.68,604.68,,0.0,108.84,Voided,True
TL0000000384,TXN000000113,3,SKU0000213,2.0,868.08,1021.27,,2.0,0.0,Voided,True
TL0000000385,TXN000000113,4,SKU0000161,,534.0,562.1,,0.0,0.0,Sold,False
TL0000000386,TXN000000113,5,SKU0000566,4.0,325.03,325.03,,5.0,91.01,Voided,True
TL0000000387,TXN000000113,6,SKU0000427,1.0,691.18,863.97,,1.0,48.38,Sold,True
TL0000000388,TXN000000114,1,SKU0000086,4.0,548.74,609.71,,0.0,197.55,Sold,True
TL0000000389,TXN000000114,2,SKU0000228,1.0,374.33,374.33,,2.0,26.2,Voided,True
TL0000000390,TXN000000114,3,SKU0000550,-1.0,915.46,915.46,,0.0,0.0,Sold,False
TL0000000391,TXN000000114,4,SKU0000568,4.0,105.92,124.61,,1.0,21.18,Sold,True
TL0000000392,TXN000000115,1,SKU0000390,2.0,237.33,249.82,,5.0,42.72,Sold,True
TL0000000393,TXN000000115,2,SKU0000446,2.0,48.37,53.74,,0.0,0.0,Sold,True
TL0000000394,TXN000000115,3,SKU_UNKNOWN,-1.0,158.94,158.94,,0.0,0.0,Voided,False
TL0000000395,TXN000000115,4,SKU0000467,-1.0,633.69,667.04,PRM00041,0.0,0.0,Sold,False
TL0000000396,TXN000000116,1,SKU0000022,4.0,269.66,269.66,,0.0,53.93,Voided,True
TL0000000397,TXN000000116,2,SKU0000382,1.0,860.61,956.23,,0.0,43.03,Sold,True
TL0000000398,TXN000000117,1,SKU0000180,4.0,408.4,408.4,PRM00032,0.0,0.0,Sold,True
TL0000000399,TXN000000117,2,SKU0000446,4.0,42.99,53.74,,1.0,8.6,Voided,True
TL0000000400,TXN000000117,3,SKU0000462,1.0,39.73,46.74,,0.0,3.58,Sold,True
TL0000000401,TXN000000118,1,SKU0000488,2.0,96.15,96.15,,5.0,17.31,Voided,True
TL0000000402,TXN000000118,2,SKU0000355,-1.0,801.15,942.53,,1.0,0.0,Sold,False
TL0000000403,TXN000000118,3,SKU0000313,1.0,73.17,77.02,,1.0,6.59,Sold,True
TL0000000404,TXN000000118,4,SKU0000479,1.0,238.05,238.05,,1.0,0.0,Sold,True
TL0000000405,TXN000000119,1,SKU0000225,1.0,458.74,458.74,,1.0,22.94,Voided,True
TL0000000406,TXN000000119,2,SKU0000107,2.0,486.66,486.66,,2.0,48.67,Sold,True
TL0000000407,TXN000000119,3,SKU0000319,4.0,492.57,547.3,,0.0,177.33,Sold,True
TL0000000408,TXN000000119,4,SKU0000279,1.0,551.56,648.89,,0.0,49.64,Sold,True
TL0000000409,TXN000000119,5,SKU0000249,,104.5,104.5,,0.0,9.4,Sold,False
TL0000000410,TXN000000120,1,SKU0000478,,330.81,389.19,,2.0,0.0,Voided,False
TL0000000411,TXN000000120,2,SKU0000352,2.0,819.41,819.41,,0.0,114.72,Sold,True
TL0000000412,TXN000000120,3,SKU0000302,2.0,8.3,8.3,,0.0,1.49,Sold,True
TL0000000413,TXN000000120,4,SKU0000382,-1.0,764.98,956.23,,5.0,0.0,Sold,False
TL0000000414,TXN000000120,5,SKU0000163,2.0,462.78,462.78,,0.0,83.3,Sold,True
TL0000000415,TXN000000120,6,SKU0000213,1.0,1021.27,1021.27,,1.0,91.91,Voided,True
TL0000000416,TXN000000121,1,SKU0000053,,276.92,276.92,,0.0,13.85,Sold,False
TL0000000417,TXN000000121,2,SKU0000342,5.0,194.4,194.4,,0.0,68.04,Sold,True
TL0000000418,TXN000000121,3,SKU0000002,2.0,1062.46,1062.46,,5.0,191.24,Sold,True
TL0000000419,TXN000000122,1,SKU0000293,4.0,707.94,786.6,PRM00023,1.0,254.86,Sold,True
TL0000000420,TXN000000122,2,SKU0000133,2.0,473.2,591.5,,0.0,47.32,Voided,True
TL0000000421,TXN000000122,3,SKU0000348,5.0,465.11,465.11,,2.0,209.3,Voided,True
TL0000000422,TXN000000122,4,SKU0000265,2.0,183.19,215.52,,0.0,18.32,Sold,True
TL0000000423,TXN000000122,5,SKU0000076,2.0,358.07,376.92,,1.0,64.45,Sold,True
TL0000000424,TXN000000123,1,SKU0000099,1.0,67.48,79.39,,0.0,0.0,Sold,True
TL0000000425,TXN000000123,2,SKU0000203,5.0,691.64,864.55,,2.0,242.07,Sold,True
TL0000000426,TXN000000124,1,SKU0000448,2.0,530.06,530.06,PRM00015,2.0,53.01,Sold,True
TL0000000427,TXN000000124,2,SKU0000244,1.0,412.92,434.65,,0.0,0.0,Voided,True
TL0000000428,TXN000000125,1,SKU0000443,-1.0,92.19,92.19,,2.0,0.0,Sold,False
TL0000000429,TXN000000125,2,SKU0000568,3.0,118.38,124.61,,0.0,17.76,Sold,True
TL0000000430,TXN000000125,3,SKU0000076,3.0,301.54,376.92,,2.0,81.41,Sold,True
TL0000000431,TXN000000126,1,SKU0000371,1.0,488.92,488.92,,0.0,34.22,Sold,True
TL0000000432,TXN000000126,2,SKU0000195,4.0,838.72,838.72,PRM00001,2.0,167.74,Sold,True
TL0000000433,TXN000000126,3,SKU0000538,,1009.74,1009.74,,0.0,50.49,Sold,False
TL0000000434,TXN000000126,4,SKU0000366,4.0,463.8,463.8,,1.0,92.76,Sold,True
TL0000000435,TXN000000127,1,SKU0000428,,51.67,57.41,,1.0,4.65,Sold,False
TL0000000436,TXN000000127,2,SKU0000148,5.0,504.39,504.39,,0.0,0.0,Sold,True
TL0000000437,TXN000000127,3,SKU0000183,1.0,713.25,750.79,,0.0,0.0,Sold,True
TL0000000438,TXN000000128,1,SKU0000154,,111.76,111.76,PRM00030,1.0,7.82,Sold,False
TL0000000439,TXN000000128,2,SKU0000021,,748.96,748.96,,2.0,67.41,Sold,False
TL0000000440,TXN000000128,3,SKU0000266,-1.0,238.34,238.34,,1.0,0.0,Sold,False
TL0000000441,TXN000000128,4,SKU0000286,1.0,521.29,579.21,,5.0,46.92,Sold,True
TL0000000442,TXN000000128,5,SKU0000477,2.0,64.16,64.16,,5.0,6.42,Sold,True
TL0000000443,TXN000000129,1,SKU0000152,,471.64,471.64,,1.0,42.45,Sold,False
TL0000000444,TXN000000130,1,SKU0000505,-1.0,181.23,181.23,,0.0,0.0,Sold,False
TL0000000445,TXN000000130,2,SKU0000374,5.0,758.21,798.12,,0.0,189.55,Sold,True
TL0000000446,TXN000000131,1,SKU0000335,2.0,437.19,437.19,,0.0,43.72,Sold,True
TL0000000447,TXN000000131,2,SKU0000579,1.0,225.24,225.24,,1.0,15.77,Sold,True
TL0000000448,TXN000000131,3,SKU0000512,1.0,198.42,248.02,,2.0,17.86,Sold,True
TL0000000449,TXN000000131,4,SKU0000158,1.0,,142.05,,1.0,0.0,Sold,False
TL0000000450,TXN000000132,1,SKU0000205,,108.28,108.28,,0.0,7.58,Sold,False
TL0000000451,TXN000000132,2,SKU0000410,5.0,249.43,249.43,,1.0,62.36,Sold,True
TL0000000452,TXN000000133,1,SKU0000120,1.0,340.95,401.12,,2.0,17.05,Sold,True
TL0000000453,TXN000000133,2,SKU0000534,2.0,190.46,238.07,,0.0,26.66,Sold,True
TL0000000454,TXN000000133,3,SKU0000194,5.0,225.5,281.87,,5.0,0.0,Sold,True
TL0000000455,TXN000000133,4,SKU0000220,3.0,383.12,383.12,,0.0,80.46,Sold,True
TL0000000456,TXN000000134,1,SKU0000150,5.0,1180.75,1180.75,,2.0,531.34,Voided,True
TL0000000457,TXN000000134,2,SKU0000475,-1.0,120.17,150.21,,2.0,0.0,Sold,False
TL0000000458,TXN000000134,3,SKU0000521,2.0,735.56,774.27,,0.0,73.56,Sold,True
TL0000000459,TXN000000134,4,SKU0000578,,406.94,508.68,,1.0,28.49,Sold,False
TL0000000460,TXN000000134,5,SKU0000147,,449.66,473.33,,5.0,31.48,Sold,False
TL0000000461,TXN000000135,1,SKU0000374,4.0,758.21,798.12,,0.0,151.64,Sold,True
TL0000000462,TXN000000135,2,SKU0000022,2.0,269.66,269.66,PRM00041,2.0,48.54,Voided,True
TL0000000463,TXN000000136,1,SKU0000118,2.0,517.75,545.0,,2.0,93.19,Sold,True
TL0000000464,TXN000000136,2,SKU0000259,1.0,26.35,31.0,,0.0,2.37,Sold,True
TL0000000465,TXN000000136,3,SKU0000240,3.0,395.42,439.36,,0.0,0.0,Sold,True
TL0000000466,TXN000000136,4,SKU0000094,-1.0,90.52,90.52,,0.0,0.0,Voided,False
TL0000000467,TXN000000136,5,SKU0000311,1.0,195.22,205.5,,0.0,13.67,Voided,True
TL0000000468,TXN000000136,6,SKU0000062,-1.0,329.65,366.28,,0.0,0.0,Sold,False
TL0000000469,TXN000000137,1,SKU0000467,1.0,667.04,667.04,,0.0,60.03,Sold,True
TL0000000470,TXN000000137,2,SKU0000123,1.0,77.38,96.72,,5.0,3.87,Sold,True
TL0000000471,TXN000000137,3,SKU0000373,2.0,153.78,180.92,,0.0,0.0,Sold,True
TL0000000472,TXN000000137,4,SKU0000146,5.0,42.14,42.14,,0.0,0.0,Sold,True
TL0000000473,TXN000000138,1,SKU0000426,4.0,32.85,32.85,,0.0,6.57,Sold,True
TL0000000474,TXN000000138,2,SKU0000315,3.0,457.04,481.09,,0.0,0.0,Sold,True
TL0000000475,TXN000000138,3,SKU0000369,1.0,222.99,222.99,,1.0,15.61,Sold,True
TL0000000476,TXN000000138,4,SKU0000452,-1.0,260.0,325.0,,0.0,0.0,Sold,False
TL0000000477,TXN000000139,1,SKU0000238,3.0,614.63,682.92,,0.0,92.19,Voided,True
TL0000000478,TXN000000139,2,SKU0000208,3.0,145.43,145.43,,0.0,30.54,Voided,True
TL0000000479,TXN000000139,3,SKU0000466,2.0,150.96,167.73,PRM00018,0.0,21.13,Sold,True
TL0000000480,TXN000000139,4,SKU0000185,1.0,109.78,129.15,,2.0,7.68,Sold,True
TL0000000481,TXN000000139,5,SKU0000286,4.0,463.37,579.21,,5.0,129.74,Sold,True
TL0000000482,TXN000000139,6,SKU0000015,1.0,12.63,12.63,PRM00008,5.0,0.63,Sold,True
TL0000000483,TXN000000140,1,SKU0000286,-1.0,579.21,579.21,,0.0,0.0,Sold,False
TL0000000484,TXN000000140,2,SKU0000220,2.0,383.12,383.12,,0.0,68.96,Sold,True
TL0000000485,TXN000000140,3,SKU0000015,2.0,12.63,12.63,,0.0,1.77,Voided,True
TL0000000486,TXN000000140,4,SKU0000574,3.0,434.27,482.52,,0.0,65.14,Sold,True
TL0000000487,TXN000000141,1,SKU0000279,3.0,648.89,648.89,,0.0,0.0,Sold,True
TL0000000488,TXN000000141,2,SKU0000199,,41.52,46.13,,0.0,2.08,Sold,False
TL0000000489,TXN000000141,3,SKU0000172,,,283.45,,5.0,25.51,Sold,False
TL0000000490,TXN000000141,4,SKU0000517,1.0,122.87,122.87,,0.0,0.0,Sold,True
TL0000000491,TXN000000141,5,SKU0000080,2.0,433.14,433.14,,0.0,43.31,Sold,True
TL0000000492,TXN000000141,6,SKU0000192,1.0,611.62,611.62,,0.0,30.58,Voided,True
TL0000000493,TXN000000142,1,SKU0000040,1.0,118.74,124.99,,0.0,5.94,Voided,True
TL0000000494,TXN000000142,2,SKU0000046,3.0,790.95,790.95,,0.0,166.1,Sold,True
TL0000000495,TXN000000142,3,SKU0000108,1.0,480.92,601.15,,0.0,33.66,Sold,True
TL0000000496,TXN000000143,1,SKU0000340,1.0,674.52,674.52,,0.0,33.73,Voided,True
TL0000000497,TXN000000143,2,SKU0000328,-1.0,661.79,827.24,,1.0,0.0,Sold,False
TL0000000498,TXN000000143,3,SKU0000260,,244.54,305.67,,0.0,0.0,Voided,False
TL0000000499,TXN000000144,1,SKU0000397,-1.0,877.77,975.3,PRM00059,0.0,0.0,Sold,False
TL0000000500,TXN000000145,1,SKU0000257,-1.0,789.3,789.3,,0.0,0.0,Sold,False
TL0000000501,TXN000000145,2,SKU0000559,3.0,492.88,492.88,,0.0,133.08,Voided,True
TL0000000502,TXN000000145,3,SKU0000161,2.0,562.1,562.1,,0.0,0.0,Sold,True
TL0000000503,TXN000000145,4,SKU0000569,2.0,496.82,496.82,,0.0,69.55,Voided,True
TL0000000504,TXN000000145,5,SKU0000580,1.0,583.17,613.86,,2.0,40.82,Sold,True
TL0000000505,TXN000000145,6,SKU0000247,-1.0,423.85,423.85,,5.0,0.0,Sold,False
TL0000000506,TXN000000146,1,SKU0000452,1.0,260.0,325.0,,0.0,23.4,Sold,True
TL0000000507,TXN000000146,2,SKU0000141,2.0,564.18,593.87,,5.0,56.42,Voided,True
TL0000000508,TXN000000146,3,SKU0000359,3.0,431.95,508.18,,0.0,116.63,Voided,True
TL0000000509,TXN000000146,4,SKU0000397,1.0,975.3,975.3,,5.0,68.27,Sold,True
TL0000000510,TXN000000146,5,SKU0000252,1.0,58.37,64.86,,0.0,5.25,Voided,True
TL0000000511,TXN000000146,6,SKU0000158,3.0,127.85,142.05,,0.0,0.0,Sold,True
TL0000000512,TXN000000147,1,SKU0000207,1.0,433.39,541.74,,0.0,0.0,Sold,True
TL0000000513,TXN000000148,1,SKU0000097,2.0,557.48,619.42,,0.0,78.05,Sold,True
TL0000000514,TXN000000148,2,SKU0000022,-1.0,229.21,269.66,,2.0,0.0,Voided,False
TL0000000515,TXN000000149,1,SKU0000537,1.0,7.21,7.21,,0.0,0.0,Sold,True
TL0000000516,TXN000000149,2,SKU0000173,3.0,218.96,230.48,PRM00031,0.0,32.84,Sold,True
TL0000000517,TXN000000149,3,SKU0000488,1.0,96.15,96.15,,1.0,0.0,Sold,True
TL0000000518,TXN000000149,4,SKU0000286,2.0,579.21,579.21,PRM00050,0.0,104.26,Voided,True
TL0000000519,TXN000000149,5,SKU0000036,5.0,93.64,110.17,,5.0,0.0,Sold,True
TL0000000520,TXN000000149,6,SKU0000577,1.0,25.56,26.91,,1.0,1.79,Sold,True
TL0000000521,TXN000000150,1,SKU0000391,-1.0,136.83,144.03,,1.0,0.0,Voided,False
TL0000000522,TXN000000150,2,SKU0000537,,5.77,7.21,PRM00055,0.0,0.52,Sold,False
TL0000000523,TXN000000150,3,SKU0000226,1.0,202.05,212.68,,5.0,10.1,Voided,True
TL0000000524,TXN000000150,4,SKU0000327,5.0,766.57,806.92,PRM00031,0.0,268.3,Sold,True
TL0000000525,TXN000000150,5,SKU0000535,2.0,432.85,541.06,PRM00029,0.0,77.91,Voided,True
TL0000000526,TXN000000150,6,SKU0000094,5.0,85.99,90.52,,2.0,38.7,Sold,True
TL0000000527,TXN000000151,1,SKU0000153,1.0,191.97,191.97,,5.0,13.44,Sold,True
TL0000000528,TXN000000151,2,SKU0000150,2.0,1003.64,1180.75,,2.0,140.51,Sold,True
TL0000000529,TXN000000152,1,SKU0000383,-1.0,402.31,502.89,PRM00014,5.0,0.0,Voided,False
TL0000000530,TXN000000152,2,SKU0000477,1.0,,64.16,,1.0,2.73,Sold,False
TL0000000531,TXN000000152,3,SKU0000483,-1.0,117.0,117.0,,0.0,0.0,Sold,False
TL0000000532,TXN000000152,4,SKU0000452,1.0,325.0,325.0,PRM00018,0.0,22.75,Sold,True
TL0000000533,TXN000000152,5,SKU0000333,3.0,164.38,205.47,,0.0,44.38,Sold,True
TL0000000534,TXN000000152,6,SKU0000339,,59.03,73.79,,5.0,0.0,Sold,False
TL0000000535,TXN000000153,1,SKU0000025,5.0,564.6,564.6,,0.0,254.07,Sold,True
TL0000000536,TXN000000153,2,SKU0000283,5.0,540.31,540.31,,0.0,243.14,Sold,True
TL0000000537,TXN000000153,3,SKU0000272,1.0,93.35,93.35,,5.0,0.0,Sold,True
TL0000000538,TXN000000153,4,SKU0000025,1.0,508.14,564.6,,1.0,35.57,Sold,True
TL0000000539,TXN000000154,1,SKU0000396,,305.49,321.57,,0.0,15.27,Sold,False
TL0000000540,TXN000000154,2,SKU0000492,1.0,514.73,571.92,,2.0,25.74,Sold,True
TL0000000541,TXN000000154,3,SKU0000181,5.0,188.39,198.31,,2.0,65.94,Sold,True
TL0000000542,TXN000000154,4,SKU0000105,1.0,153.9,162.0,,0.0,13.85,Sold,True
TL0000000543,TXN000000154,5,SKU0000573,4.0,446.39,446.39,,0.0,0.0,Sold,True
TL0000000544,TXN000000154,6,SKU0000232,3.0,438.11,461.17,,1.0,92.0,Sold,True
TL0000000545,TXN000000155,1,SKU0000507,1.0,658.07,731.19,,0.0,46.06,Sold,True
TL0000000546,TXN000000155,2,SKU0000079,5.0,745.8,745.8,,0.0,261.03,Sold,True
TL0000000547,TXN000000155,3,SKU0000019,-1.0,97.78,115.04,,2.0,0.0,Voided,False
TL0000000548,TXN000000155,4,SKU0000456,4.0,224.21,224.21,,2.0,62.78,Sold,True
TL0000000549,TXN000000155,5,SKU0000321,5.0,309.9,309.9,,0.0,108.47,Sold,True
TL0000000550,TXN000000156,1,SKU0000443,-1.0,73.75,92.19,,0.0,0.0,Sold,False
TL0000000551,TXN000000157,1,SKU0000184,-1.0,757.42,757.42,,5.0,0.0,Sold,False
