snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status,available_qty,valid_values
2026-04-01,STR0003,SKU0000093,497.0,60,16,20,10,Healthy,437.0,True
2026-04-01,STR0003,SKU0000496,221.0,29,105,10,5,Overstock,192.0,True
2026-04-01,STR0003,SKU0000160,392.0,59,186,10,30,Overstock,333.0,True
2026-04-01,STR0003,SKU0000156,483.0,29,196,50,10,Overstock,454.0,True
2026-04-01,STR0003,SKU0000407,388.0,45,182,75,20,Stockout,343.0,True
2026-04-01,STR0003,SKU0000499,221.0,53,57,75,5,Healthy,168.0,True
2026-04-01,STR0003,SKU0000372,456.0,59,134,30,10,Overstock,397.0,True
2026-04-01,STR0003,SKU0000029,328.0,13,147,10,30,Healthy,315.0,True
2026-04-01,STR0003,SKU0000388,71.0,27,95,10,5,Healthy,44.0,True
2026-04-01,STR0003,SKU0000341,174.0,36,146,75,5,Overstock,138.0,True
2026-04-01,STR0003,SKU0000505,73.0,30,143,75,5,Healthy,43.0,True
2026-04-01,STR0003,SKU0000509,81.0,19,44,30,30,Healthy,62.0,True
2026-04-01,STR0003,SKU0000443,220.0,0,52,10,10,Overstock,220.0,True
2026-04-01,STR0003,SKU0000012,115.0,45,52,50,30,Low,70.0,True
2026-04-01,STR0003,SKU0000142,150.0,26,200,20,30,Stockout,124.0,True
2026-04-01,STR0003,SKU0000201,196.0,14,98,20,10,Healthy,182.0,True
2026-04-01,STR0003,SKU0000575,34.0,24,114,75,5,Stockout,10.0,True
2026-04-01,STR0003,SKU0000022,151.0,8,60,10,30,Overstock,143.0,True
2026-04-01,STR0003,SKU0000260,250.0,60,167,50,10,Healthy,190.0,True
2026-04-01,STR0003,SKU0000502,228.0,56,196,50,5,Low,172.0,True
2026-04-01,STR0003,SKU0000370,326.0,13,156,10,20,Low,313.0,True
2026-04-01,STR0003,SKU0000174,81.0,4,168,50,30,Low,77.0,True
2026-04-01,STR0003,SKU0000557,159.0,45,132,10,10,Stockout,114.0,True
2026-04-01,STR0003,SKU0000548,266.0,36,15,30,10,Stockout,230.0,True
2026-04-01,STR0003,SKU0000380,194.0,46,62,10,10,Healthy,148.0,True
2026-04-01,STR0003,SKU0000274,191.0,5,173,20,20,Healthy,186.0,True
2026-04-01,STR0003,SKU0000515,346.0,9,142,10,10,Stockout,337.0,True
2026-04-01,STR0003,SKU0000291,29.0,21,99,75,10,Stockout,8.0,True
2026-04-01,STR0003,SKU0000328,111.0,39,95,30,30,Stockout,72.0,True
2026-04-01,STR0003,SKU0000243,183.0,5,88,30,30,Healthy,178.0,True
2026-04-01,STR0003,SKU0000389,323.0,51,141,50,20,Overstock,272.0,True
2026-04-01,STR0003,SKU0000576,95.0,2,94,50,10,Healthy,93.0,True
2026-04-01,STR0003,SKU0000416,478.0,8,111,75,30,Healthy,470.0,True
2026-04-01,STR0003,SKU0000140,79.0,19,117,30,5,Stockout,60.0,True
2026-04-01,STR0003,SKU0000564,229.0,57,5,10,30,Healthy,172.0,True
2026-04-01,STR0003,SKU0000038,114.0,23,49,75,30,Low,91.0,True
2026-04-01,STR0003,SKU0000285,73.0,51,35,10,10,Low,22.0,True
2026-04-01,STR0003,SKU0000233,472.0,2,197,30,20,Low,470.0,True
2026-04-01,STR0003,SKU0000125,396.0,39,108,20,30,Healthy,357.0,True
2026-04-01,STR0003,SKU0000217,162.0,10,86,30,10,Overstock,152.0,True
2026-04-01,STR0003,SKU0000295,59.0,4,108,75,10,Stockout,55.0,True
2026-04-01,STR0003,SKU0000345,79.0,34,42,20,20,Healthy,45.0,True
2026-04-01,STR0003,SKU0000418,336.0,29,71,20,10,Low,307.0,True
2026-04-01,STR0003,SKU0000527,63.0,24,109,30,30,Low,39.0,True
2026-04-01,STR0003,SKU0000081,10.0,9,44,10,20,Stockout,1.0,True
2026-04-01,STR0003,SKU0000451,349.0,48,150,30,10,Low,301.0,True
2026-04-01,STR0003,SKU0000478,441.0,29,45,10,30,Stockout,412.0,True
2026-04-01,STR0003,SKU0000402,82.0,4,26,20,30,Stockout,78.0,True
2026-04-01,STR0003,SKU0000041,367.0,13,186,75,10,Healthy,354.0,True
2026-04-01,STR0003,SKU0000391,484.0,20,71,20,5,Healthy,464.0,True
2026-04-01,STR0003,SKU0000579,34.0,0,77,50,5,Overstock,34.0,True
2026-04-01,STR0003,SKU0000020,277.0,41,63,50,20,Healthy,236.0,True
2026-04-01,STR0003,SKU0000146,438.0,37,122,30,10,Healthy,401.0,True
2026-04-01,STR0003,SKU0000110,221.0,23,100,50,10,Low,198.0,True
2026-04-01,STR0003,SKU0000448,229.0,37,65,75,5,Overstock,192.0,True
2026-04-01,STR0003,SKU0000369,80.0,34,0,30,10,Healthy,46.0,True
2026-04-01,STR0003,SKU0000259,420.0,6,151,50,20,Low,414.0,True
2026-04-01,STR0003,SKU0000229,189.0,26,118,50,10,Healthy,163.0,True
2026-04-01,STR0003,SKU0000442,237.0,31,94,50,30,Low,206.0,True
2026-04-01,STR0003,SKU0000507,195.0,38,19,20,10,Low,157.0,True
2026-04-01,STR0003,SKU0000481,206.0,43,104,10,10,Overstock,163.0,True
2026-04-01,STR0003,SKU0000466,234.0,40,88,10,20,Low,194.0,True
2026-04-01,STR0003,SKU0000150,18.0,6,76,10,30,Healthy,12.0,True
2026-04-01,STR0003,SKU0000121,361.0,39,43,30,5,Healthy,322.0,True
2026-04-01,STR0003,SKU0000136,99.0,38,91,20,20,Healthy,61.0,True
2026-04-01,STR0003,SKU0000517,91.0,26,78,75,10,Overstock,65.0,True
2026-04-01,STR0003,SKU0000129,219.0,43,0,75,10,Healthy,176.0,True
2026-04-01,STR0003,SKU0000224,368.0,4,3,10,5,Overstock,364.0,True
2026-04-01,STR0003,SKU0000356,211.0,2,48,75,10,Healthy,209.0,True
2026-04-01,STR0003,SKU0000249,429.0,55,159,10,10,Stockout,374.0,True
2026-04-01,STR0003,SKU0000013,386.0,11,164,30,10,Overstock,375.0,True
2026-04-01,STR0003,SKU_BAD,184.0,44,74,30,30,Stockout,140.0,True
2026-04-01,STR0003,SKU0000106,159.0,16,198,10,5,Low,143.0,True
2026-04-01,STR0003,SKU0000411,145.0,16,108,75,30,Overstock,129.0,True
2026-04-01,STR0003,SKU0000175,215.0,0,124,30,30,Low,215.0,True
2026-04-01,STR0003,SKU0000273,225.0,40,55,20,10,Low,185.0,True
2026-04-01,STR0003,SKU0000188,219.0,38,182,20,30,Healthy,181.0,True
2026-04-01,STR0003,SKU0000546,176.0,29,13,75,10,Overstock,147.0,True
2026-04-01,STR0003,SKU0000569,139.0,20,171,50,5,Low,119.0,True
2026-04-01,STR0003,SKU0000210,37.0,37,15,20,20,Healthy,0.0,True
2026-04-01,STR0003,SKU0000320,71.0,60,191,30,30,Stockout,11.0,True
2026-04-01,STR0003,SKU0000005,381.0,54,197,75,20,Low,327.0,True
2026-04-01,STR0003,SKU0000558,146.0,13,90,50,10,Stockout,133.0,True
2026-04-01,STR0003,SKU0000063,296.0,7,76,10,30,Overstock,289.0,True
2026-04-01,STR0003,SKU0000027,362.0,26,82,20,10,Overstock,336.0,True
2026-04-01,STR0003,SKU0000457,11.0,6,198,20,10,Healthy,5.0,True
2026-04-01,STR0003,SKU0000035,469.0,55,8,50,5,Overstock,414.0,True
2026-04-01,STR0003,SKU0000368,60.0,43,95,10,20,Stockout,17.0,True
2026-04-01,STR0003,SKU0000113,211.0,53,55,10,5,Overstock,158.0,True
2026-04-01,STR0003,SKU0000559,213.0,42,52,20,30,Low,171.0,True
2026-04-01,STR0003,SKU0000154,0.0,0,26,50,5,Overstock,0.0,True
2026-04-01,STR0003,SKU0000111,20.0,8,90,10,5,Healthy,12.0,True
2026-04-01,STR0003,SKU0000561,390.0,60,192,10,5,Healthy,330.0,True
2026-04-01,STR0003,SKU0000314,279.0,54,165,10,30,Healthy,225.0,True
2026-04-01,STR0003,SKU0000565,419.0,50,104,75,30,Healthy,369.0,True
2026-04-01,STR0003,SKU0000182,140.0,7,10,50,20,Healthy,133.0,True
2026-04-01,STR0003,SKU0000326,53.0,1,58,75,30,Healthy,52.0,True
2026-04-01,STR0003,SKU0000173,199.0,1,169,20,30,Stockout,198.0,True
2026-04-01,STR0003,SKU0000055,32.0,18,127,30,10,Low,14.0,True
2026-04-01,STR0003,SKU0000427,355.0,41,58,10,30,Healthy,314.0,True
2026-04-01,STR0003,SKU0000131,277.0,13,195,20,20,Low,264.0,True
2026-04-01,STR0003,SKU0000353,460.0,43,86,20,5,Healthy,417.0,True
2026-04-01,STR0003,SKU0000521,114.0,22,4,30,10,Overstock,92.0,True
2026-04-01,STR0003,SKU0000423,33.0,33,86,30,10,Healthy,0.0,True
2026-04-01,STR0003,SKU0000179,290.0,2,182,10,5,Low,288.0,True
2026-04-01,STR0003,SKU0000082,437.0,32,142,10,20,Overstock,405.0,True
2026-04-01,STR0003,SKU0000336,377.0,14,35,20,30,Overstock,363.0,True
2026-04-01,STR0003,SKU0000010,25.0,18,147,50,10,Stockout,7.0,True
2026-04-01,STR0003,SKU0000044,308.0,18,121,30,5,Overstock,290.0,True
2026-04-01,STR0003,SKU0000134,293.0,38,198,20,10,Low,255.0,True
2026-04-01,STR0003,SKU0000562,157.0,49,160,10,10,Low,108.0,True
2026-04-01,STR0003,SKU0000148,402.0,27,106,10,5,Stockout,375.0,True
2026-04-01,STR0003,SKU0000149,358.0,28,26,20,10,Stockout,330.0,True
2026-04-01,STR0003,SKU0000282,88.0,37,66,75,20,Healthy,51.0,True
2026-04-01,STR0003,SKU0000204,162.0,24,161,20,10,Healthy,138.0,True
2026-04-01,STR0003,SKU0000240,138.0,58,152,75,5,Healthy,80.0,True
2026-04-01,STR0003,SKU0000292,35.0,4,198,30,5,Overstock,31.0,True
2026-04-01,STR0003,SKU0000375,219.0,2,96,50,20,Low,217.0,True
2026-04-01,STR0003,SKU0000309,240.0,26,190,10,10,Healthy,214.0,True
2026-04-01,STR0003,SKU0000228,307.0,36,108,50,5,Low,271.0,True
2026-04-01,STR0003,SKU0000176,494.0,43,16,50,10,Healthy,451.0,True
2026-04-01,STR0003,SKU0000455,183.0,30,10,20,10,Healthy,153.0,True
2026-04-01,STR0003,SKU0000447,380.0,56,163,10,10,Stockout,324.0,True
2026-04-01,STR0003,SKU0000335,260.0,21,98,50,30,Overstock,239.0,True
2026-04-01,STR0003,SKU0000242,11.0,8,84,20,5,Healthy,3.0,True
2026-04-01,STR0003,SKU0000439,30.0,18,2,75,10,Overstock,12.0,True
2026-04-01,STR0003,SKU0000425,169.0,28,116,10,10,Stockout,141.0,True
2026-04-01,STR0003,SKU0000024,343.0,44,117,20,30,Healthy,299.0,True
2026-04-01,STR0003,SKU0000492,53.0,29,75,50,30,Healthy,24.0,True
2026-04-01,STR0003,SKU0000462,347.0,45,37,10,20,Low,302.0,True
2026-04-01,STR0003,SKU0000036,159.0,46,81,20,10,Low,113.0,True
2026-04-01,STR0003,SKU0000319,498.0,29,96,30,30,Healthy,469.0,True
2026-04-01,STR0003,SKU0000238,434.0,16,96,30,10,Healthy,418.0,True
2026-04-01,STR0003,SKU0000385,469.0,47,98,20,30,Overstock,422.0,True
2026-04-01,STR0003,SKU0000139,263.0,47,135,50,10,Overstock,216.0,True
2026-04-01,STR0003,SKU0000472,485.0,59,196,10,30,Low,426.0,True
2026-04-01,STR0003,SKU0000155,294.0,14,101,75,30,Healthy,280.0,True
2026-04-01,STR0003,SKU0000453,486.0,20,177,20,30,Healthy,466.0,True
2026-04-01,STR0003,SKU0000051,310.0,4,36,50,10,Low,306.0,True
2026-04-01,STR0003,SKU0000497,8.0,7,174,30,10,Healthy,1.0,True
2026-04-01,STR0003,SKU0000073,493.0,14,55,30,20,Low,479.0,True
2026-04-01,STR0003,SKU0000143,186.0,9,110,75,20,Healthy,177.0,True
2026-04-01,STR0003,SKU0000545,96.0,54,28,30,20,Low,42.0,True
2026-04-01,STR0003,SKU0000412,455.0,55,47,50,30,Healthy,400.0,True
2026-04-01,STR0003,SKU0000096,207.0,11,165,50,10,Overstock,196.0,True
2026-04-01,STR0003,SKU0000566,459.0,39,118,10,5,Healthy,420.0,True
2026-04-01,STR0003,SKU0000153,62.0,35,5,50,5,Healthy,27.0,True
2026-04-01,STR0004,SKU0000253,169.0,17,93,75,20,Low,152.0,True
2026-04-01,STR0004,SKU0000079,310.0,18,93,20,5,Stockout,292.0,True
2026-04-01,STR0004,SKU0000409,379.0,15,57,50,5,Healthy,364.0,True
2026-04-01,STR0004,SKU0000293,42.0,8,173,10,30,Overstock,34.0,True
2026-04-01,STR0004,SKU0000050,228.0,1,31,10,30,Overstock,227.0,True
2026-04-01,STR0004,SKU0000101,299.0,14,5,20,5,Overstock,285.0,True
2026-04-01,STR0004,SKU0000164,227.0,24,104,20,20,Stockout,203.0,True
2026-04-01,STR0004,SKU0000513,111.0,48,51,20,10,Low,63.0,True
2026-04-01,STR0004,SKU0000434,309.0,21,60,50,10,Healthy,288.0,True
2026-04-01,STR0004,SKU0000490,495.0,17,196,30,20,Low,478.0,True
2026-04-01,STR0004,SKU0000568,47.0,22,17,20,10,Low,25.0,True
2026-04-01,STR0004,SKU0000150,460.0,14,75,20,30,Healthy,446.0,True
2026-04-01,STR0004,SKU0000036,110.0,20,197,75,30,Overstock,90.0,True
2026-04-01,STR0004,SKU0000366,40.0,39,45,75,10,Stockout,1.0,True
2026-04-01,STR0004,SKU0000075,8.0,0,138,10,10,Stockout,8.0,True
2026-04-01,STR0004,SKU0000320,147.0,24,198,20,30,Stockout,123.0,True
2026-04-01,STR0004,SKU0000138,291.0,16,138,75,10,Stockout,275.0,True
2026-04-01,STR0004,SKU0000067,432.0,18,110,75,20,Healthy,414.0,True
2026-04-01,STR0004,SKU0000016,86.0,51,158,30,20,Stockout,35.0,True
2026-04-01,STR0004,SKU0000156,306.0,17,75,50,5,Stockout,289.0,True
2026-04-01,STR0004,SKU0000522,135.0,31,70,75,10,Stockout,104.0,True
2026-04-01,STR0004,SKU0000007,44.0,35,17,50,30,Healthy,9.0,True
2026-04-01,STR0004,SKU0000534,312.0,48,28,30,10,Healthy,264.0,True
2026-04-01,STR0004,SKU0000169,28.0,7,123,10,10,Healthy,21.0,True
2026-04-01,STR0004,SKU0000025,125.0,23,0,10,20,Stockout,102.0,True
2026-04-01,STR0004,SKU0000289,385.0,56,24,10,30,Overstock,329.0,True
2026-04-01,STR0004,SKU0000365,105.0,12,148,20,30,Healthy,93.0,True
2026-04-01,STR0004,SKU0000167,184.0,3,91,75,10,Stockout,181.0,True
2026-04-01,STR0004,SKU0000336,123.0,59,114,10,5,Overstock,64.0,True
2026-04-01,STR0004,SKU0000565,92.0,43,60,75,5,Low,49.0,True
2026-04-01,STR0004,SKU0000283,10.0,3,128,30,5,Healthy,7.0,True
2026-04-01,STR0004,SKU0000129,324.0,17,54,30,30,Overstock,307.0,True
2026-04-01,STR0004,SKU0000165,166.0,24,12,75,5,Healthy,142.0,True
2026-04-01,STR0004,SKU0000198,404.0,10,106,50,10,Stockout,394.0,True
2026-04-01,STR0004,SKU0000152,268.0,41,159,20,10,Healthy,227.0,True
2026-04-01,STR0004,SKU0000011,479.0,0,157,75,10,Stockout,479.0,True
2026-04-01,STR0004,SKU0000427,88.0,45,114,75,5,Healthy,43.0,True
2026-04-01,STR0004,SKU0000100,291.0,21,21,20,30,Overstock,270.0,True
2026-04-01,STR0004,SKU0000404,283.0,46,79,75,5,Healthy,237.0,True
2026-04-01,STR0004,SKU0000452,291.0,46,166,20,20,Overstock,245.0,True
2026-04-01,STR0004,SKU0000188,339.0,32,170,50,5,Healthy,307.0,True
2026-04-01,STR0004,SKU0000571,185.0,55,126,20,20,Healthy,130.0,True
2026-04-01,STR0004,SKU0000326,247.0,25,176,30,20,Stockout,222.0,True
2026-04-01,STR0004,SKU0000524,378.0,0,170,10,30,Healthy,378.0,True
2026-04-01,STR0004,SKU0000412,250.0,54,70,10,5,Healthy,196.0,True
2026-04-01,STR0004,SKU0000296,,21,0,75,30,Healthy,,False
2026-04-01,STR0004,SKU0000233,94.0,7,69,10,30,Overstock,87.0,True
2026-04-01,STR0004,SKU0000470,176.0,37,140,20,5,Healthy,139.0,True
2026-04-01,STR0004,SKU0000287,57.0,30,130,30,10,Overstock,27.0,True
2026-04-01,STR0004,SKU0000447,13.0,4,27,75,5,Low,9.0,True
2026-04-01,STR0004,SKU0000146,277.0,2,10,10,30,Stockout,275.0,True
2026-04-01,STR0004,SKU0000451,108.0,16,96,75,10,Overstock,92.0,True
2026-04-01,STR0004,SKU0000155,189.0,6,141,20,10,Overstock,183.0,True
2026-04-01,STR0004,SKU0000348,83.0,15,147,30,5,Low,68.0,True
2026-04-01,STR0004,SKU0000577,413.0,40,50,75,5,Overstock,373.0,True
2026-04-01,STR0004,SKU0000092,430.0,20,183,50,30,Overstock,410.0,True
2026-04-01,STR0004,SKU0000463,294.0,59,79,75,10,Low,235.0,True
2026-04-01,STR0004,SKU0000379,337.0,4,45,10,10,Healthy,333.0,True
2026-04-01,STR0004,SKU0000254,316.0,47,96,30,5,Healthy,269.0,True
2026-04-01,STR0004,SKU0000314,165.0,29,75,20,30,Stockout,136.0,True
2026-04-01,STR0004,SKU0000335,65.0,10,143,20,30,Healthy,55.0,True
2026-04-01,STR0004,SKU0000505,375.0,3,155,50,20,Overstock,372.0,True
2026-04-01,STR0004,SKU0000459,420.0,11,98,20,10,Healthy,409.0,True
2026-04-01,STR0004,SKU0000279,112.0,58,153,75,5,Low,54.0,True
2026-04-01,STR0004,SKU0000109,47.0,10,156,30,20,Healthy,37.0,True
2026-04-01,STR0004,SKU0000103,450.0,55,94,20,10,Low,395.0,True
2026-04-01,STR0004,SKU0000185,218.0,35,54,30,5,Low,183.0,True
2026-04-01,STR0004,SKU0000086,49.0,9,29,30,5,Healthy,40.0,True
2026-04-01,STR0004,SKU0000190,219.0,37,160,50,10,Stockout,182.0,True
2026-04-01,STR0004,SKU0000491,225.0,52,17,20,30,Overstock,173.0,True
2026-04-01,STR0004,SKU0000527,132.0,40,165,30,10,Stockout,92.0,True
2026-04-01,STR0004,SKU0000107,325.0,3,93,20,20,Healthy,322.0,True
2026-04-01,STR0004,SKU0000339,129.0,31,77,30,30,Stockout,98.0,True
2026-04-01,STR0004,SKU0000074,49.0,20,47,20,5,Low,29.0,True
2026-04-01,STR0004,SKU0000465,329.0,37,174,30,20,Stockout,292.0,True
2026-04-01,STR0004,SKU0000228,61.0,15,107,20,30,Overstock,46.0,True
2026-04-01,STR0004,SKU0000430,492.0,28,10,10,10,Healthy,464.0,True
2026-04-01,STR0004,SKU0000437,330.0,31,160,30,20,Low,299.0,True
2026-04-01,STR0004,SKU0000548,27.0,10,155,10,20,Healthy,17.0,True
2026-04-01,STR0004,SKU0000056,302.0,46,29,50,20,Low,256.0,True
2026-04-01,STR0004,SKU0000417,405.0,7,95,20,10,Healthy,398.0,True
2026-04-01,STR0004,SKU0000136,3.0,3,63,30,20,Healthy,0.0,True
2026-04-01,STR0004,SKU0000178,35.0,20,65,50,30,Overstock,15.0,True
2026-04-01,STR0004,SKU0000508,182.0,41,52,10,20,Overstock,141.0,True
2026-04-01,STR0004,SKU0000515,165.0,26,39,10,10,Stockout,139.0,True
2026-04-01,STR0004,SKU0000140,82.0,38,38,10,30,Stockout,44.0,True
2026-04-01,STR0004,SKU0000439,118.0,57,75,10,10,Healthy,61.0,True
2026-04-01,STR0004,SKU0000260,73.0,16,37,10,20,Healthy,57.0,True
2026-04-01,STR0004,SKU0000370,261.0,11,190,50,20,Healthy,250.0,True
2026-04-01,STR0004,SKU0000552,192.0,58,15,50,10,Overstock,134.0,True
2026-04-01,STR0004,SKU0000481,236.0,45,85,10,5,Stockout,191.0,True
2026-04-01,STR0004,SKU0000059,108.0,55,51,75,10,Healthy,53.0,True
2026-04-01,STR0004,SKU0000303,434.0,16,134,50,10,Overstock,418.0,True
2026-04-01,STR0004,SKU0000232,249.0,44,192,10,20,Overstock,205.0,True
2026-04-01,STR0004,SKU0000055,34.0,2,2,30,5,Stockout,32.0,True
2026-04-01,STR0004,SKU0000017,29.0,8,129,30,5,Healthy,21.0,True
2026-04-01,STR0004,SKU0000217,186.0,16,111,20,30,Healthy,170.0,True
2026-04-01,STR0004,SKU0000338,372.0,21,175,20,5,Overstock,351.0,True
2026-04-01,STR0004,SKU0000546,273.0,54,149,75,10,Healthy,219.0,True
2026-04-01,STR0004,SKU0000285,388.0,17,60,10,20,Overstock,371.0,True
2026-04-01,STR0004,SKU0000381,86.0,36,21,10,5,Low,50.0,True
2026-04-01,STR0004,SKU0000065,212.0,40,53,50,30,Healthy,172.0,True
2026-04-01,STR0004,SKU0000299,131.0,39,105,10,5,Healthy,92.0,True
2026-04-01,STR0004,SKU0000020,88.0,44,106,10,10,Healthy,44.0,True
2026-04-01,STR0004,SKU0000554,298.0,55,171,30,5,Overstock,243.0,True
2026-04-01,STR0004,SKU0000331,413.0,43,181,30,30,Low,370.0,True
2026-04-01,STR0004,SKU0000342,202.0,43,79,10,30,Healthy,159.0,True
2026-04-01,STR0004,SKU0000297,20.0,12,123,75,30,Overstock,8.0,True
2026-04-01,STR0004,SKU0000300,277.0,34,140,10,5,Stockout,243.0,True
2026-04-01,STR0004,SKU0000060,202.0,9,50,75,5,Healthy,193.0,True
2026-04-01,STR0004,SKU0000535,26.0,10,144,50,30,Overstock,16.0,True
2026-04-01,STR0004,SKU0000570,334.0,46,113,20,30,Healthy,288.0,True
2026-04-01,STR0004,SKU0000499,21.0,13,9,20,10,Healthy,8.0,True
2026-04-01,STR0004,SKU0000399,89.0,12,18,30,5,Low,77.0,True
2026-04-01,STR0004,SKU0000355,181.0,31,107,75,10,Low,150.0,True
2026-04-01,STR0004,SKU0000173,137.0,4,3,20,5,Low,133.0,True
2026-04-01,STR0004,SKU0000021,494.0,5,178,20,30,Low,489.0,True
2026-04-01,STR0004,SKU0000248,252.0,21,50,20,5,Healthy,231.0,True
2026-04-01,STR0004,SKU0000528,438.0,16,162,10,5,Healthy,422.0,True
2026-04-01,STR0004,SKU0000384,374.0,60,134,50,30,Healthy,314.0,True
2026-04-01,STR0004,SKU0000208,371.0,29,175,10,30,Overstock,342.0,True
2026-04-01,STR0004,SKU0000087,326.0,6,168,75,20,Healthy,320.0,True
2026-04-01,STR0004,SKU0000236,274.0,10,192,75,20,Stockout,264.0,True
2026-04-01,STR0004,SKU0000455,7.0,2,173,10,5,Healthy,5.0,True
2026-04-01,STR0004,SKU0000543,207.0,51,132,75,30,Healthy,156.0,True
2026-04-01,STR0004,SKU0000486,142.0,40,183,20,5,Low,102.0,True
2026-04-01,STR0004,SKU0000403,289.0,57,19,20,30,Healthy,232.0,True
2026-04-01,STR0004,SKU0000133,182.0,7,162,50,5,Healthy,175.0,True
2026-04-01,STR0004,SKU0000148,470.0,24,38,10,5,Stockout,446.0,True
2026-04-01,STR0004,SKU0000088,69.0,1,120,10,10,Low,68.0,True
2026-04-01,STR0004,SKU0000117,447.0,60,21,75,5,Healthy,387.0,True
2026-04-01,STR0004,SKU0000218,401.0,50,137,75,10,Overstock,351.0,True
2026-04-01,STR0004,SKU0000072,49.0,46,80,20,5,Healthy,3.0,True
2026-04-01,STR0004,SKU0000305,182.0,50,56,75,20,Healthy,132.0,True
2026-04-01,STR0004,SKU0000197,43.0,41,136,50,10,Healthy,2.0,True
2026-04-01,STR0004,SKU0000080,165.0,54,128,75,10,Stockout,111.0,True
2026-04-01,STR0004,SKU0000252,362.0,41,33,30,10,Healthy,321.0,True
2026-04-01,STR0004,SKU0000205,123.0,5,44,20,5,Low,118.0,True
2026-04-01,STR0004,SKU0000043,10.0,9,24,10,10,Overstock,1.0,True
2026-04-01,STR0004,SKU0000030,232.0,13,172,50,10,Low,219.0,True
2026-04-01,STR0004,SKU0000071,48.0,13,133,10,10,Low,35.0,True
2026-04-01,STR0004,SKU0000268,408.0,24,56,20,20,Healthy,384.0,True
2026-04-01,STR0004,SKU0000213,145.0,24,164,50,10,Overstock,121.0,True
2026-04-01,STR0004,SKU0000047,199.0,19,102,10,20,Low,180.0,True
2026-04-01,STR0004,SKU0000158,115.0,17,94,10,10,Overstock,98.0,True
2026-04-01,STR0004,SKU0000316,401.0,43,49,20,30,Overstock,358.0,True
2026-04-01,STR0004,SKU0000005,334.0,58,92,30,20,Overstock,276.0,True
2026-04-01,STR0004,SKU0000154,218.0,39,58,10,30,Overstock,179.0,True
2026-04-01,STR0004,SKU0000132,96.0,20,73,30,30,Stockout,76.0,True
2026-04-01,STR0004,SKU0000272,365.0,1,35,10,20,Healthy,364.0,True
2026-04-01,STR0004,SKU0000307,212.0,18,173,20,5,Overstock,194.0,True
2026-04-01,STR0004,SKU0000380,426.0,6,159,30,20,Overstock,420.0,True
2026-04-01,STR0004,SKU0000123,316.0,16,103,10,30,Healthy,300.0,True
2026-04-01,STR0004,SKU0000410,339.0,58,111,50,30,Stockout,281.0,True
2026-04-01,STR0004,SKU0000462,287.0,30,77,75,20,Healthy,257.0,True
2026-04-01,STR0004,SKU0000227,167.0,12,173,50,20,Healthy,155.0,True
2026-04-01,STR0004,SKU0000014,193.0,28,149,50,5,Stockout,165.0,True
2026-04-01,STR0004,SKU0000422,281.0,60,46,50,5,Overstock,221.0,True
2026-04-01,STR0004,SKU0000220,293.0,52,46,10,30,Healthy,241.0,True
2026-04-01,STR0004,SKU0000369,35.0,26,167,75,30,Healthy,9.0,True
2026-04-01,STR0005,SKU0000435,7.0,1,49,30,5,Healthy,6.0,True
2026-04-01,STR0005,SKU0000100,102.0,55,135,10,5,Healthy,47.0,True
2026-04-01,STR0005,SKU0000216,81.0,0,181,20,20,Low,81.0,True
2026-04-01,STR0005,SKU0000472,155.0,26,60,75,10,Healthy,129.0,True
2026-04-01,STR0005,SKU0000289,371.0,30,143,50,10,Healthy,341.0,True
2026-04-01,STR0005,SKU0000461,286.0,24,157,10,10,Stockout,262.0,True
2026-04-01,STR0005,SKU0000018,273.0,38,105,20,10,Stockout,235.0,True
2026-04-01,STR0005,SKU0000375,371.0,29,1,50,30,Stockout,342.0,True
2026-04-01,STR0005,SKU0000065,419.0,10,72,30,5,Healthy,409.0,True
2026-04-01,STR0005,SKU0000368,116.0,23,39,10,5,Low,93.0,True
2026-04-01,STR0005,SKU0000550,47.0,19,27,50,10,Low,28.0,True
2026-04-01,STR0005,SKU0000252,235.0,31,153,50,10,Stockout,204.0,True
2026-04-01,STR0005,SKU0000095,427.0,51,162,30,5,Healthy,376.0,True
2026-04-01,STR0005,SKU0000273,273.0,49,76,20,5,Healthy,224.0,True
2026-04-01,STR0005,SKU0000106,195.0,51,44,30,20,Overstock,144.0,True
2026-04-01,STR0005,SKU0000236,266.0,8,159,30,30,Stockout,258.0,True
2026-04-01,STR0005,SKU0000377,239.0,26,167,10,10,Overstock,213.0,True
2026-04-01,STR0005,SKU0000015,12.0,3,70,20,30,Stockout,9.0,True
2026-04-01,STR0005,SKU0000330,125.0,42,35,50,10,Healthy,83.0,True
2026-04-01,STR0005,SKU0000265,211.0,2,66,75,20,Healthy,209.0,True
2026-04-01,STR0005,SKU0000055,210.0,5,144,30,20,Overstock,205.0,True
2026-04-01,STR0005,SKU0000210,124.0,12,143,10,30,Healthy,112.0,True
2026-04-01,STR0005,SKU0000070,183.0,8,70,50,10,Stockout,175.0,True
2026-04-01,STR0005,SKU0000231,221.0,39,47,75,10,Healthy,182.0,True
2026-04-01,STR0005,SKU0000170,97.0,8,145,20,20,Stockout,89.0,True
2026-04-01,STR0005,SKU0000171,473.0,56,82,75,20,Stockout,417.0,True
2026-04-01,STR0005,SKU0000270,263.0,29,70,30,5,Healthy,234.0,True
