transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id
TXN000000247,STR0009,REG019,ASC000362,CUST00001627,05/24/2026 22:53,sale ,Store,Completed,POS_C
TXN000000248,STR0017,REG009,ASC000221,CUST00000594,05/07/2026 04:11,sale ,Pickup,Completed,POS_B
TXN000000249,STR0004,REG005,ASC000280,CUST00001507,2026-04-12 21:28:07,sale ,Pickup,completed ,POS_C
TXN000000250,STR0020,REG017,ASC000200,CUST00001042,04/28/2026 13:34,SALE,Store,completed ,POS_C
TXN000000251,STR0018,REG023,ASC000036,CUST00001206,05/10/2026 03:13,SALE,Pickup,Suspended,POS_B
TXN000000252,STR0012,REG006,ASC000237,,05/11/2026 23:43,SALE,Pickup,completed ,POS_B
TXN000000253,STR0019,REG027,ASC000291,CUST00000486,05/09/2026 06:11,SALE,Store,Suspended,POS_B
TXN000000254,STR0020,REG012,ASC000358,CUST00000198,04/21/2026 01:18,SALE,Pickup,Suspended,POS_B
TXN000000255,STR0004,REG003,ASC000398,,04/27/2026 00:52,SALE,Store,Completed,POS_C
TXN000000256,STR0017,REG001,ASC000130,CUST00000373,2026-05-03 06:26:29,SALE,Pickup,Suspended,POS_A
TXN000000257,STR0015,REG009,ASC000415,CUST00001427,2026-05-30 07:21:04,sale ,Pickup,completed ,POS_A
TXN000000258,STR_UNKNOWN,REG005,ASC000423,CUST00000841,2026-05-29 22:37:24,SALE,Store,Completed,POS_C
TXN000000259,STR0001,REG001,ASC000316,,05/10/2026 23:10,VOID,Store,Completed,POS_A
TXN000000260,STR0010,REG004,ASC000335,CUST00000738,2026-05-17 01:33:30,SALE,Store,completed ,POS_A
TXN000000261,STR0012,REG020,ASC000448,CUST00000443,05/08/2026 15:54,VOID,Store,Completed,POS_A
TXN000000262,STR0009,REG008,ASC000125,CUST00000071,2026-05-01 05:28:16,sale ,Store,completed ,POS_B
TXN000000263,STR0023,REG026,ASC000162,,2026-04-18 00:57:34,sale ,Store,Voided,POS_B
TXN000000264,STR0018,REG023,ASC000199,,04/20/2026 20:43,SALE,Store,completed ,POS_B
TXN000000265,STR0011,REG019,ASC000357,,04/23/2026 11:52,SALE,Pickup,completed ,POS_B
TXN000000266,STR0013,REG025,ASC000380,CUST00001309,04/01/2026 00:27,SALE,Store,Suspended,POS_C
TXN000000267,STR0003,REG007,ASC000344,,2026-04-25 11:54:40,VOID,Store,Suspended,POS_B
TXN000000268,STR0025,REG026,ASC000286,CUST00001698,04/17/2026 22:53,SALE,Store,Completed,POS_B
TXN000000269,STR0021,REG016,ASC000113,CUST00001545,2026-05-07 22:59:57,SALE,Store,Completed,POS_A
TXN000000270,STR0015,REG004,ASC000059,,04/09/2026 20:04,sale ,Store,Voided,POS_B
TXN000000271,STR0001,REG021,ASC000307,CUST00000630,2026-05-31 23:25:21,VOID,Store,Completed,POS_A
TXN000000272,STR0014,REG017,ASC000385,,05/10/2026 01:37,SALE,Store,Suspended,POS_C
TXN000000273,STR0011,REG025,ASC000012,CUST00000503,05/23/2026 00:12,sale ,Pickup,Voided,POS_B
TXN000000274,STR0014,REG007,ASC000293,,2026-05-05 08:11:44,VOID,Pickup,Completed,POS_B
TXN000000275,STR0019,REG012,ASC000013,CUST00001437,05/21/2026 14:56,sale ,Store,Voided,POS_A
TXN000000276,STR0005,REG023,ASC000161,CUST00001129,04/05/2026 17:08,sale ,Store,completed ,POS_C
TXN000000277,STR0002,REG011,ASC000011,CUST00000020,2026-05-24 10:41:53,sale ,Store,Suspended,POS_A
TXN000000278,STR0012,REG001,ASC000244,,05/17/2026 15:18,SALE,Store,Completed,POS_A
TXN000000279,STR0008,REG007,ASC000428,CUST00000176,2026-05-29 08:52:36,SALE,Store,Completed,POS_A
TXN000000280,STR0011,REG017,ASC000447,CUST00000949,2026-05-31 11:33:15,SALE,Pickup,Completed,POS_B
TXN000000281,STR0012,REG005,ASC000145,,2026-04-04 01:34:05,VOID,Store,Completed,POS_B
TXN000000282,STR0002,REG010,ASC000114,CUST00001200,05/09/2026 11:00,SALE,Store,Completed,POS_C
TXN000000283,STR0009,REG007,ASC000258,CUST00001141,2026-04-05 12:24:41,SALE,Store,Completed,POS_A
TXN000000284,STR0018,REG014,ASC000379,CUST00000150,2026-05-17 19:21:46,SALE,Store,Suspended,POS_C
TXN000000285,STR0018,REG004,ASC000451,CUST00000020,2026-04-25 15:51:49,SALE,Store,Completed,POS_B
TXN000000286,STR0011,REG021,ASC000399,CUST00000278,04/28/2026 22:25,VOID,Pickup,Completed,POS_B
TXN000000287,STR0011,REG013,ASC000033,CUST00000422,2026-04-15 05:37:42,VOID,Pickup,Completed,POS_C
TXN000000288,STR0007,REG023,ASC000353,CUST00001393,2026-05-17 22:37:21,sale ,Store,completed ,POS_C
TXN000000289,STR0010,REG020,ASC000408,,04/28/2026 08:58,sale ,Pickup,Completed,POS_A
TXN000000290,STR0002,REG002,ASC000434,CUST00000857,2026-05-24 17:32:41,SALE,Pickup,Suspended,POS_A
TXN000000291,STR0002,REG021,ASC000188,CUST00001290,2026-04-08 07:47:40,VOID,Pickup,Voided,POS_C
TXN000000292,STR0007,REG026,ASC000228,CUST00001353,05/20/2026 18:43,SALE,Store,Voided,POS_A
TXN000000293,STR0014,REG004,ASC000293,CUST00001437,05/10/2026 18:57,SALE,Pickup,Completed,POS_B
TXN000000294,STR0019,REG018,ASC000142,CUST00001501,04/13/2026 18:07,sale ,Store,Completed,POS_B
TXN000000295,STR0015,REG008,ASC000412,,2026-05-23 03:15:20,SALE,Pickup,Suspended,POS_A
TXN000000296,STR0003,REG011,ASC000173,,2026-05-11 06:36:35,SALE,Store,Suspended,POS_A
TXN000000297,STR0011,REG007,ASC000120,CUST00001506,05/08/2026 20:25,SALE,Store,Suspended,POS_A
TXN000000298,STR0004,REG005,ASC000275,CUST00001595,2026-05-21 12:01:55,VOID,Store,completed ,POS_B
TXN000000299,STR0001,REG007,ASC000425,CUST00001570,2026-05-12 23:18:49,SALE,Store,Completed,POS_A
TXN000000300,STR0015,REG025,ASC000003,CUST00001309,2026-05-03 15:29:17,VOID,Pickup,Completed,POS_A
TXN000000301,STR0018,REG020,ASC000365,CUST00001632,04/11/2026 01:51,VOID,Store,Completed,POS_C
TXN000000302,STR0024,REG003,ASC000376,CUST00000373,04/08/2026 16:22,VOID,Pickup,Voided,POS_C
TXN000000303,STR0013,REG004,ASC000224,,04/02/2026 02:03,SALE,Pickup,Voided,POS_A
TXN000000304,STR0024,REG007,ASC000337,,2026-05-21 12:39:56,VOID,Pickup,Suspended,POS_C
TXN000000305,STR0018,REG024,ASC000036,CUST00001190,05/07/2026 11:51,sale ,Store,Completed,POS_A
TXN000000306,STR0008,REG014,ASC000179,,05/21/2026 15:32,SALE,Store,completed ,POS_C
TXN000000307,STR0007,REG019,ASC000318,,2026-04-06 17:37:14,sale ,Pickup,Suspended,POS_A
TXN000000308,STR0003,REG010,ASC000481,CUST00000058,2026-05-28 02:17:46,VOID,Store,Completed,POS_C
TXN000000309,STR0021,REG023,ASC000450,CUST00000766,2026-04-11 00:14:47,SALE,Store,Voided,POS_C
TXN000000310,STR0022,REG024,ASC000081,CUST00000064,2026-05-31 17:24:05,sale ,Store,Completed,POS_C
TXN000000311,STR0004,REG013,ASC000009,CUST00000099,2026-05-21 12:53:39,sale ,Pickup,Suspended,POS_B
TXN000000312,STR0003,REG017,ASC000193,,04/28/2026 13:44,SALE,Pickup,Completed,POS_A
TXN000000313,STR0018,REG028,ASC000451,,2026-05-30 18:23:00,VOID,Pickup,completed ,POS_B
TXN000000314,STR0018,REG021,ASC000127,CUST00000649,2026-05-08 20:02:14,SALE,Pickup,Completed,POS_A
TXN000000315,STR0010,REG023,ASC000070,,2026-04-17 12:53:46,sale ,Store,Completed,POS_B
TXN000000316,STR0018,REG017,ASC000036,,04/15/2026 01:47,SALE,Pickup,Completed,POS_A
TXN000000317,STR0024,REG028,ASC000225,CUST00000836,05/02/2026 23:34,SALE,Pickup,Voided,POS_A
TXN000000318,STR0002,REG027,ASC000301,CUST00001000,05/14/2026 16:09,sale ,Store,Suspended,POS_C
TXN000000319,STR0005,REG001,ASC000442,CUST00001599,2026-04-28 12:02:09,VOID,Pickup,completed ,POS_A
TXN000000320,STR0013,REG011,ASC000205,CUST00000979,05/09/2026 20:55,SALE,Store,Voided,POS_B
TXN000000321,STR0006,REG021,ASC000409,CUST00000551,05/14/2026 22:57,SALE,Store,Suspended,POS_C
TXN000000322,STR0007,REG004,ASC000364,CUST00001227,2026-04-26 06:13:17,sale ,Store,completed ,POS_C
TXN000000323,STR0017,REG010,ASC000221,CUST00001394,05/28/2026 09:40,SALE,Pickup,Voided,POS_A
TXN000000324,STR0002,REG009,ASC000483,,05/16/2026 09:27,VOID,Store,Completed,POS_B
TXN000000325,STR0004,REG018,ASC000154,,04/23/2026 00:37,VOID,Store,completed ,POS_A
TXN000000326,STR0018,REG027,ASC000430,CUST00000755,2026-05-26 00:15:03,SALE,Store,Suspended,POS_C
TXN000000327,STR0018,REG027,ASC000451,,2026-04-08 17:08:41,sale ,Store,Voided,POS_C
TXN000000328,STR0018,REG009,ASC000461,,04/03/2026 16:27,SALE,Store,Voided,POS_C
TXN000000329,STR0018,REG011,ASC000341,CUST00000698,2026-04-05 15:24:07,SALE,Store,Completed,POS_A
TXN000000330,STR0012,REG022,ASC000069,CUST00001639,05/30/2026 08:27,SALE,Pickup,Completed,POS_A
TXN000000331,STR0021,REG025,ASC000336,CUST00000224,2026-05-20 12:56:09,sale ,Store,Completed,POS_A
TXN000000332,STR0014,REG017,ASC000241,CUST00000755,2026-05-25 19:55:26,SALE,Pickup,Completed,POS_C
TXN000000333,STR0009,REG005,ASC000362,CUST00001044,04/13/2026 16:03,sale ,Pickup,Completed,POS_B
TXN000000334,STR0017,REG014,ASC000087,CUST00001082,05/06/2026 08:23,SALE,Store,Completed,POS_C
TXN000000335,STR0018,REG023,ASC000427,CUST00000392,04/10/2026 12:36,VOID,Pickup,completed ,POS_A
TXN000000336,STR0022,REG013,ASC000248,,05/13/2026 18:47,SALE,Store,Completed,POS_C
TXN000000337,STR0011,REG017,ASC000325,CUST00000812,2026-05-05 17:53:05,SALE,Store,Voided,POS_A
TXN000000338,STR0012,REG011,ASC000345,CUST00000816,2026-04-22 10:23:48,SALE,Store,Completed,POS_C
TXN000000339,STR0024,REG018,ASC000144,CUST00001095,2026-04-09 13:19:07,SALE,Store,Completed,POS_C
TXN000000340,STR0001,REG002,ASC000231,CUST00001049,2026-04-12 04:19:38,SALE,Store,Completed,POS_B
TXN000000341,STR0013,REG012,ASC000296,CUST00000311,05/27/2026 04:06,VOID,Store,Completed,POS_C
TXN000000342,STR0001,REG015,ASC000456,,2026-04-02 22:02:12,VOID,Pickup,completed ,POS_C
TXN000000343,STR0021,REG003,ASC000234,CUST00001191,05/10/2026 16:02,sale ,Store,Voided,POS_A
TXN000000344,STR0017,REG026,ASC000133,CUST00000328,2026-05-02 12:27:27,sale ,Store,Completed,POS_B
TXN000000345,STR0019,REG008,ASC000019,CUST00001777,05/03/2026 10:54,sale ,Store,Completed,POS_C
TXN000000346,STR0003,REG020,ASC000067,CUST00000951,2026-05-22 05:38:33,SALE,Store,Voided,POS_C
TXN000000347,STR0004,REG008,ASC000074,CUST00000032,2026-05-07 23:18:31,sale ,Store,Completed,POS_B
TXN000000348,STR0001,REG009,ASC000231,,2026-05-26 15:28:06,sale ,Pickup,Completed,POS_A
TXN000000349,STR0013,REG019,ASC000372,,05/04/2026 02:10,SALE,Store,Completed,POS_C
TXN000000350,STR0024,REG009,ASC000289,,2026-04-23 16:38:29,VOID,Store,Suspended,POS_B
TXN000000351,STR0017,REG009,ASC000096,CUST00001285,05/19/2026 00:08,VOID,Store,Completed,POS_B
TXN000000352,STR0010,REG013,ASC000335,,2026-04-20 14:46:39,sale ,Pickup,Suspended,POS_C
TXN000000353,STR0019,REG005,ASC000495,CUST00000228,04/24/2026 03:51,SALE,Store,Completed,POS_B
TXN000000354,STR0016,REG015,ASC000283,CUST00000317,04/20/2026 05:30,SALE,Store,completed ,POS_B
TXN000000355,STR0018,REG014,ASC000093,CUST00001472,2026-04-04 08:18:41,VOID,Pickup,Completed,POS_A
TXN000000356,STR0025,REG015,ASC000083,CUST00001055,2026-05-25 15:17:01,SALE,Store,completed ,POS_C
TXN000000357,STR0015,REG004,ASC000431,,05/19/2026 01:56,SALE,Store,Completed,POS_B
TXN000000358,STR0012,REG026,ASC000201,CUST00001245,2026-05-13 08:17:41,SALE,Pickup,Completed,POS_A
TXN000000359,STR0024,REG011,ASC000373,CUST00000144,2026-04-08 12:09:47,VOID,Store,Suspended,POS_C
TXN000000360,STR0001,REG023,ASC000006,,05/23/2026 01:43,SALE,Store,Completed,POS_A
TXN000000361,STR0003,REG016,ASC000374,CUST00001204,2026-05-19 21:54:45,SALE,Store,Suspended,POS_A
TXN000000362,STR0024,REG001,ASC000289,CUST00001130,05/11/2026 07:39,SALE,Pickup,completed ,POS_A
TXN000000363,STR0024,REG013,ASC000441,CUST00000196,05/31/2026 14:17,VOID,Pickup,Voided,POS_A
TXN000000364,STR0001,REG002,ASC000094,,2026-04-14 00:10:32,SALE,Store,Completed,POS_C
TXN000000365,STR0009,REG005,ASC000362,CUST00000247,2026-04-16 03:43:05,sale ,Store,Voided,POS_B
TXN000000366,STR0022,REG010,ASC000248,CUST00000605,04/03/2026 16:57,sale ,Store,Suspended,POS_B
TXN000000367,STR0018,REG018,ASC000199,CUST00000348,04/03/2026 07:46,SALE,Store,Completed,POS_C
TXN000000368,STR0022,REG006,ASC000406,CUST00000312,2026-04-04 20:01:00,SALE,Store,Completed,POS_C
TXN000000369,STR0015,REG016,ASC000014,CUST00001036,04/01/2026 15:38,SALE,Store,completed ,POS_A
TXN000000370,STR0009,REG024,ASC000178,CUST00000821,2026-04-13 23:36:27,VOID,Store,Completed,POS_A
TXN000000371,STR0020,REG015,ASC000382,,2026-04-09 11:16:06,SALE,Pickup,completed ,POS_B
TXN000000372,STR0024,REG005,ASC000337,,2026-05-13 19:54:49,VOID,Store,completed ,POS_C
TXN000000373,STR0015,REG007,ASC000054,CUST00000175,05/02/2026 01:04,sale ,Pickup,Completed,POS_C
TXN000000374,STR0003,REG001,ASC000028,CUST00000743,2026-04-02 01:47:13,VOID,Pickup,completed ,POS_A
TXN000000375,STR0023,REG008,ASC000088,,05/30/2026 04:47,SALE,Store,Voided,POS_A
TXN000000376,STR0002,REG022,ASC000320,CUST00000404,05/11/2026 16:30,VOID,Store,Voided,POS_C
TXN000000377,STR0010,REG023,ASC000150,CUST00001765,2026-04-24 22:21:56,SALE,Store,Completed,POS_B
TXN000000378,STR0024,REG004,ASC000272,CUST00001270,04/21/2026 13:11,SALE,Store,completed ,POS_C
TXN000000379,STR0005,REG001,ASC000063,CUST00000657,2026-04-27 15:54:26,SALE,Store,Completed,POS_A
TXN000000380,STR0019,REG023,ASC000142,,2026-04-06 20:21:22,SALE,Store,Completed,POS_B
TXN000000381,STR0012,REG009,ASC000448,,05/14/2026 07:08,VOID,Store,Voided,POS_C
TXN000000382,STR0020,REG026,ASC000382,CUST00000153,2026-04-02 11:04:41,SALE,Pickup,Suspended,POS_B
TXN000000383,STR0016,REG012,ASC000273,CUST00000712,2026-04-09 00:36:46,SALE,Store,Suspended,POS_A
TXN000000384,STR0006,REG023,ASC000050,CUST00001176,2026-05-30 02:07:16,VOID,Pickup,Completed,POS_A
TXN000000385,STR0021,REG004,ASC000210,CUST00000516,04/23/2026 19:06,sale ,Store,Completed,POS_A
TXN000000386,STR0014,REG026,ASC000384,CUST00000140,04/13/2026 03:35,SALE,Store,Completed,POS_A
TXN000000387,STR0013,REG007,ASC000091,CUST00001660,04/19/2026 15:29,sale ,Pickup,Voided,POS_C
TXN000000388,STR0013,REG011,ASC000327,CUST00000495,2026-04-19 20:59:10,SALE,Pickup,Completed,POS_A
TXN000000389,STR0024,REG004,ASC000323,CUST00001052,2026-04-09 14:13:19,sale ,Pickup,completed ,POS_B
TXN000000390,STR0025,REG013,ASC000352,CUST00001012,05/23/2026 20:26,VOID,Pickup,Suspended,POS_A
TXN000000391,STR0016,REG003,ASC000218,CUST00000056,2026-04-24 15:54:42,SALE,Store,Completed,POS_C
TXN000000392,STR0004,REG011,ASC000275,CUST00001422,2026-05-16 09:16:08,SALE,Pickup,completed ,POS_B
TXN000000393,STR0017,REG021,ASC000235,CUST00000769,2026-05-26 04:40:35,sale ,Pickup,completed ,POS_A
TXN000000394,STR0023,REG012,ASC000236,CUST00001611,2026-05-26 00:54:14,SALE,Pickup,Completed,POS_C
TXN000000395,STR0007,REG003,ASC000148,CUST00000414,2026-05-14 00:23:11,SALE,Store,completed ,POS_B
TXN000000396,STR0022,REG027,ASC000131,CUST00001374,2026-05-26 01:27:37,VOID,Store,Voided,POS_A
TXN000000397,STR0018,REG004,ASC000093,CUST00000716,2026-05-08 07:55:09,SALE,Pickup,Suspended,POS_B
TXN000000398,STR0023,REG024,ASC000479,CUST00001589,05/20/2026 18:39,SALE,Store,Suspended,POS_B
TXN000000399,STR0023,REG002,ASC000162,,2026-04-05 07:39:02,sale ,Pickup,Completed,POS_B
TXN000000400,STR0012,REG023,ASC000345,CUST00000921,2026-05-13 18:32:22,SALE,Store,Completed,POS_B
TXN000000401,STR0003,REG005,ASC000500,CUST00001098,2026-05-29 17:51:06,SALE,Store,Completed,POS_B
TXN000000402,STR0011,REG010,ASC000223,CUST00001344,05/04/2026 20:14,SALE,Store,Voided,POS_C
TXN000000403,STR0008,REG004,ASC000303,CUST00001707,05/03/2026 01:41,SALE,Store,completed ,POS_B
TXN000000404,STR0001,REG016,ASC000035,CUST00001778,2026-05-15 00:48:00,SALE,Store,Voided,POS_B
TXN000000405,STR0008,REG016,ASC000110,CUST00000564,04/15/2026 02:28,SALE,Store,Completed,POS_C
TXN000000406,STR0012,REG013,ASC000209,CUST00000703,2026-05-30 21:17:54,SALE,Pickup,Completed,POS_B
TXN000000407,STR0014,REG023,ASC000384,CUST00000578,05/25/2026 20:57,VOID,Store,Completed,POS_B
TXN000000408,STR0002,REG013,ASC000188,CUST00001584,05/25/2026 01:59,VOID,Store,completed ,POS_B
TXN000000409,STR0008,REG002,ASC000298,CUST00001535,2026-05-20 01:10:01,SALE,Store,Voided,POS_B
TXN000000410,STR0009,REG023,ASC000167,CUST00000881,05/07/2026 09:44,SALE,Pickup,completed ,POS_C
TXN000000411,STR0018,REG009,ASC000379,CUST00000636,2026-04-14 16:53:05,SALE,Store,Completed,POS_B
TXN000000412,STR0024,REG024,ASC000169,CUST00001491,2026-04-03 10:34:08,VOID,Store,Completed,POS_A
TXN000000413,STR_UNKNOWN,REG018,ASC000327,,04/15/2026 15:33,SALE,Store,Voided,POS_B
TXN000000414,STR0010,REG018,ASC000394,,04/22/2026 21:11,SALE,Store,Suspended,POS_A
TXN000000415,STR0006,REG012,ASC000409,,2026-05-07 14:27:55,sale ,Store,Completed,POS_A
TXN000000416,STR0007,REG014,ASC000119,CUST00000095,04/08/2026 20:04,SALE,Store,Suspended,POS_C
TXN000000417,STR0005,REG018,ASC000442,,04/09/2026 00:15,SALE,Store,Suspended,POS_B
TXN000000418,STR0002,REG012,ASC000038,CUST00000373,05/11/2026 01:37,sale ,Store,Voided,POS_B
TXN000000419,STR0011,REG008,ASC000177,CUST00000976,2026-05-24 07:18:41,SALE,Store,Completed,POS_C
TXN000000420,STR0010,REG004,ASC000150,CUST00001388,2026-04-05 17:04:23,VOID,Store,Completed,POS_B
TXN000000421,STR0020,REG016,ASC000195,CUST00001037,2026-05-04 01:52:28,SALE,Store,Completed,POS_B
TXN000000422,STR0001,REG022,ASC000360,CUST00001717,04/29/2026 05:20,SALE,Store,Completed,POS_C
TXN000000423,STR0008,REG023,ASC000166,,2026-05-10 10:47:52,VOID,Pickup,completed ,POS_B
TXN000000424,STR0009,REG004,ASC000058,CUST00001532,04/29/2026 01:32,SALE,Pickup,Completed,POS_C
TXN000000425,STR0024,REG003,ASC000323,CUST00001094,2026-04-18 11:33:41,SALE,Store,Voided,POS_B
TXN000000426,STR0017,REG009,ASC000429,,2026-05-29 06:59:02,SALE,Pickup,Completed,POS_C
TXN000000427,STR0021,REG020,ASC000184,,2026-04-30 18:39:27,VOID,Store,Completed,POS_B
TXN000000428,STR0006,REG013,ASC000271,,05/16/2026 18:48,SALE,Pickup,completed ,POS_B
TXN000000429,STR0024,REG015,ASC000441,CUST00001159,2026-05-27 12:46:41,SALE,Store,completed ,POS_A
TXN000000430,STR0022,REG010,ASC000081,CUST00000144,2026-04-05 09:10:54,SALE,Store,Voided,POS_B
TXN000000431,STR0013,REG024,ASC000053,CUST00000256,2026-04-27 00:02:54,VOID,Pickup,Completed,POS_B
TXN000000432,STR0011,REG022,ASC000399,CUST00001133,2026-04-26 19:11:38,SALE,Pickup,Completed,POS_C
TXN000000433,STR0010,REG022,ASC000335,,2026-04-14 06:50:39,SALE,Store,Voided,POS_B
TXN000000434,STR0004,REG003,ASC000009,,2026-05-10 22:23:31,SALE,Store,Suspended,POS_C
TXN000000435,STR0004,REG021,ASC000471,CUST00001027,2026-05-26 22:27:18,SALE,Pickup,Completed,POS_A
TXN000000436,STR0016,REG018,ASC000182,,2026-05-30 09:21:35,VOID,Pickup,Completed,POS_B
TXN000000437,STR0005,REG022,ASC000044,CUST00000645,05/07/2026 09:20,SALE,Store,Completed,POS_A
TXN000000438,STR0016,REG007,ASC000100,CUST00000621,2026-05-27 22:43:06,sale ,Store,Completed,POS_A
TXN000000439,STR0003,REG015,ASC000346,CUST00001117,2026-04-29 03:29:55,SALE,Store,Voided,POS_B
TXN000000440,STR0008,REG015,ASC000361,CUST00001610,2026-04-30 21:33:01,VOID,Pickup,Completed,POS_C
TXN000000441,STR0013,REG027,ASC000387,CUST00000255,04/15/2026 06:07,SALE,Pickup,Completed,POS_C
TXN000000442,STR0006,REG024,ASC000310,CUST00000318,2026-05-14 16:52:24,SALE,Pickup,Completed,POS_A
TXN000000443,STR0020,REG008,ASC000109,,05/27/2026 19:05,SALE,Pickup,Completed,POS_C
TXN000000444,STR0014,REG019,ASC000494,CUST00000760,2026-04-18 08:30:46,SALE,Store,Voided,POS_C
TXN000000445,STR0020,REG017,ASC000468,CUST00000472,05/30/2026 17:30,SALE,Pickup,Suspended,POS_C
TXN000000446,STR0011,REG001,ASC000033,CUST00000294,2026-04-03 17:49:28,SALE,Store,Suspended,POS_A
TXN000000447,STR0024,REG026,ASC000108,CUST00001317,2026-05-06 15:12:31,SALE,Pickup,Completed,POS_B
TXN000000448,STR0010,REG013,ASC000426,,04/20/2026 19:43,SALE,Store,Suspended,POS_B
TXN000000449,STR0010,REG006,ASC000396,CUST00001420,2026-04-16 08:29:52,SALE,Store,Completed,POS_A
TXN000000450,STR0021,REG014,ASC000184,CUST00000980,04/21/2026 01:22,SALE,Store,Completed,POS_B
TXN000000451,STR0024,REG008,ASC000139,CUST00000328,05/13/2026 17:09,VOID,Store,Completed,POS_C
TXN000000452,STR0006,REG019,ASC000030,CUST00000095,04/18/2026 11:32,VOID,Pickup,Suspended,POS_C
TXN000000453,STR0010,REG015,ASC000122,CUST00001498,2026-05-29 04:06:10,SALE,Pickup,Voided,POS_C
TXN000000454,STR0005,REG019,ASC000161,,04/25/2026 12:25,SALE,Pickup,Completed,POS_B
TXN000000455,STR0014,REG002,ASC000498,CUST00001115,04/10/2026 16:25,SALE,Store,Completed,POS_A
TXN000000456,STR0020,REG016,ASC000468,,04/19/2026 13:15,SALE,Store,completed ,POS_A
TXN000000457,STR0015,REG024,ASC000014,,2026-05-19 12:16:26,SALE,Store,Completed,POS_C
TXN000000458,STR0021,REG017,ASC000268,CUST00000454,05/22/2026 03:51,SALE,Pickup,Completed,POS_C
TXN000000459,STR0005,REG020,ASC000086,CUST00001681,2026-05-25 06:29:26,SALE,Store,Voided,POS_C
TXN000000460,STR0012,REG014,ASC000095,,2026-04-12 11:50:41,SALE,Pickup,Suspended,POS_C
TXN000000461,STR0003,REG006,ASC000264,CUST00001074,2026-05-06 17:44:13,SALE,Store,Suspended,POS_B
TXN000000462,STR0013,REG004,ASC000149,CUST00000714,2026-05-09 06:37:41,VOID,Store,Suspended,POS_C
TXN000000463,STR0006,REG002,ASC000409,CUST00001314,05/16/2026 01:25,sale ,Store,completed ,POS_A
TXN000000464,STR0004,REG001,ASC000062,CUST00000297,05/06/2026 17:22,VOID,Store,completed ,POS_A
TXN000000465,STR0010,REG014,ASC000414,CUST00001530,04/21/2026 13:15,SALE,Store,completed ,POS_B
TXN000000466,STR0019,REG007,ASC000013,CUST00001029,04/11/2026 11:32,SALE,Store,completed ,POS_C
TXN000000467,STR0002,REG025,ASC000259,,2026-04-26 18:16:41,SALE,Pickup,Completed,POS_B
TXN000000468,STR0019,REG021,ASC000026,CUST00000485,04/13/2026 14:23,SALE,Pickup,completed ,POS_B
TXN000000469,STR0004,REG001,ASC000153,CUST00001687,2026-05-04 06:09:15,VOID,Pickup,Completed,POS_B
TXN000000470,STR0010,REG013,ASC000104,CUST00001607,05/25/2026 21:29,VOID,Store,Suspended,POS_A
TXN000000471,STR0016,REG022,ASC000077,CUST00000624,04/26/2026 23:51,VOID,Store,Completed,POS_B
TXN000000472,STR0019,REG012,ASC000026,CUST00001555,2026-04-14 14:45:52,VOID,Pickup,Suspended,POS_A
TXN000000473,STR0008,REG019,ASC000361,,05/07/2026 20:47,SALE,Store,Completed,POS_C
TXN000000474,STR0014,REG009,ASC000202,CUST00000936,05/14/2026 10:17,SALE,Store,Suspended,POS_A
TXN000000475,STR0008,REG007,ASC000179,CUST00000476,04/03/2026 08:16,VOID,Pickup,Completed,POS_C
