order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount
SOL0000000307,SO00000100,2,SKU0000547,-1.0,7.71,0.0,Backordered,False,True,True
SOL0000000308,SO00000101,1,SKU0000373,3.0,342.85,0.0,Backordered,True,True,True
SOL0000000309,SO00000101,2,SKU0000363,25.0,120.67,0.0,Backordered,True,True,True
SOL0000000310,SO00000101,3,SKU0000173,-1.0,195.32,0.0,Cancelled,False,True,True
SOL0000000311,SO00000102,1,SKU0000443,2.0,204.21,0.0,Backordered,True,True,True
SOL0000000312,SO00000102,2,SKU0000225,-1.0,239.42,0.0,Allocated,False,True,True
SOL0000000313,SO00000103,1,SKU0000425,3.0,410.05,2.5,Open,True,True,True
SOL0000000314,SO00000103,2,SKU0000249,2.0,32.89,25.0,Backordered,True,True,True
SOL0000000315,SO00000103,3,SKU0000376,50.0,374.0,10.0,Backordered,True,True,True
SOL0000000316,SO00000104,1,SKU0000294,50.0,64.2,0.0,Cancelled,True,True,True
SOL0000000317,SO00000104,2,SKU0000527,5.0,184.24,0.0,Backordered,True,True,True
SOL0000000318,SO00000105,1,SKU0000085,3.0,361.88,0.0,Allocated,True,True,True
SOL0000000319,SO00000105,2,SKU0000485,10.0,476.8,0.0,Shipped,True,True,True
SOL0000000320,SO00000105,3,SKU0000442,2.0,5.99,5.0,Open,True,True,True
SOL0000000321,SO00000106,1,SKU0000351,2.0,346.74,5.0,Shipped,True,True,True
SOL0000000322,SO00000107,1,SKU0000584,1.0,20.81,15.0,Backordered,True,True,True
SOL0000000323,SO00000107,2,SKU0000678,5.0,325.69,5.0,Cancelled,True,True,True
SOL0000000324,SO00000107,3,SKU0000515,5.0,397.08,2.5,Allocated,True,True,True
SOL0000000325,SO00000107,4,SKU0000332,2.0,481.91,0.0,Allocated,True,True,True
SOL0000000326,SO00000107,5,SKU0000260,,558.94,0.0,Cancelled,False,True,True
SOL0000000327,SO00000108,1,SKU0000129,1.0,65.12,0.0,Allocated,True,True,True
SOL0000000328,SO00000109,1,SKU0000144,1.0,324.84,25.0,Open,True,True,True
SOL0000000329,SO00000109,2,SKU0000668,3.0,216.27,10.0,Open,True,True,True
SOL0000000330,SO00000109,3,SKU0000671,10.0,59.16,2.5,Shipped,True,True,True
SOL0000000331,SO00000109,4,SKU0000444,50.0,399.43,0.0,Shipped,True,True,True
SOL0000000332,SO00000110,1,SKU0000400,3.0,501.91,10.0,Allocated,True,True,True
SOL0000000333,SO00000110,2,SKU0000087,10.0,357.15,0.0,Open,True,True,True
SOL0000000334,SO00000110,3,SKU0000026,,203.74,15.0,Cancelled,False,True,True
SOL0000000335,SO00000110,4,SKU0000355,-1.0,323.68,15.0,Allocated,False,True,True
SOL0000000336,SO00000111,1,SKU0000445,10.0,404.66,25.0,Shipped,True,True,True
SOL0000000337,SO00000111,2,SKU0000219,-1.0,201.49,0.0,Open,False,True,True
SOL0000000338,SO00000111,3,SKU0000058,-1.0,403.73,25.0,Shipped,False,True,True
SOL0000000339,SO00000111,4,SKU0000415,3.0,249.05,10.0,Backordered,True,True,True
SOL0000000340,SO00000112,1,SKU0000597,50.0,289.36,2.5,Open,True,True,True
SOL0000000341,SO00000112,2,SKU0000438,-1.0,292.87,15.0,Open,False,True,True
SOL0000000342,SO00000112,3,SKU0000583,2.0,364.97,10.0,Open,True,True,True
SOL0000000343,SO00000112,4,SKU0000166,-1.0,240.5,0.0,Allocated,False,True,True
SOL0000000344,SO00000113,1,SKU0000099,-1.0,512.0,10.0,Open,False,True,True
SOL0000000345,SO00000113,2,SKU0000193,50.0,383.16,25.0,Open,True,True,True
SOL0000000346,SO00000113,3,SKU0000652,50.0,476.32,0.0,Open,True,True,True
SOL0000000347,SO00000113,4,SKU0000445,2.0,472.1,0.0,Shipped,True,True,True
SOL0000000348,SO00000113,5,SKU0000535,50.0,436.75,15.0,Shipped,True,True,True
SOL0000000349,SO00000114,1,SKU0000465,25.0,233.04,10.0,Open,True,True,True
SOL0000000350,SO00000114,2,SKU0000350,50.0,492.43,0.0,Cancelled,True,True,True
SOL0000000351,SO00000114,3,SKU0000572,2.0,436.38,15.0,Backordered,True,True,True
SOL0000000352,SO00000114,4,SKU0000520,-1.0,196.0,0.0,Shipped,False,True,True
SOL0000000353,SO00000114,5,SKU0000233,1.0,40.92,5.0,Backordered,True,True,True
SOL0000000354,SO00000115,1,SKU0000088,-1.0,526.47,0.0,Open,False,True,True
SOL0000000355,SO00000115,2,SKU0000540,,483.56,5.0,Open,False,True,True
SOL0000000356,SO00000115,3,SKU0000302,3.0,,25.0,Shipped,True,False,True
SOL0000000357,SO00000115,4,SKU0000197,25.0,106.22,0.0,Open,True,True,True
SOL0000000358,SO00000116,1,SKU0000398,5.0,692.55,15.0,Backordered,True,True,True
SOL0000000359,SO00000116,2,SKU0000234,3.0,197.92,5.0,Shipped,True,True,True
SOL0000000360,SO00000116,3,SKU0000354,15.0,26.77,25.0,Open,True,True,True
SOL0000000361,SO00000117,1,SKU0000439,15.0,266.33,25.0,Open,True,True,True
SOL0000000362,SO00000118,1,SKU0000498,15.0,452.0,2.5,Open,True,True,True
SOL0000000363,SO00000118,2,SKU0000293,3.0,404.12,5.0,Open,True,True,True
SOL0000000364,SO00000118,3,SKU0000522,10.0,169.42,0.0,Cancelled,True,True,True
SOL0000000365,SO00000118,4,SKU0000536,15.0,664.92,0.0,Open,True,True,True
SOL0000000366,SO00000118,5,SKU0000648,-1.0,368.01,0.0,Backordered,False,True,True
SOL0000000367,SO00000119,1,SKU0000622,50.0,247.08,25.0,Cancelled,True,True,True
SOL0000000368,SO00000119,2,SKU0000503,1.0,39.57,5.0,Open,True,True,True
SOL0000000369,SO00000120,1,SKU0000618,5.0,45.78,10.0,Backordered,True,True,True
SOL0000000370,SO00000120,2,SKU0000455,25.0,339.0,2.5,Cancelled,True,True,True
SOL0000000371,SO00000120,3,SKU0000133,2.0,232.61,0.0,Allocated,True,True,True
SOL0000000372,SO00000120,4,SKU0000323,5.0,454.07,5.0,Backordered,True,True,True
SOL0000000373,SO00000120,5,SKU0000363,3.0,126.7,25.0,Backordered,True,True,True
SOL0000000374,SO00000121,1,SKU0000362,15.0,167.54,0.0,Shipped,True,True,True
SOL0000000375,SO00000121,2,SKU0000171,-1.0,141.46,2.5,Open,False,True,True
SOL0000000376,SO00000122,1,SKU0000610,25.0,213.53,15.0,Allocated,True,True,True
SOL0000000377,SO00000122,2,SKU0000238,50.0,500.8,0.0,Allocated,True,True,True
SOL0000000378,SO00000122,3,SKU0000535,10.0,436.75,0.0,Backordered,True,True,True
SOL0000000379,SO00000122,4,SKU0000298,2.0,389.01,0.0,Cancelled,True,True,True
SOL0000000380,SO00000123,1,SKU0000560,5.0,196.55,5.0,Open,True,True,True
SOL0000000381,SO00000123,2,SKU0000259,,340.86,0.0,Backordered,False,True,True
SOL0000000382,SO00000124,1,SKU0000493,15.0,114.05,15.0,Shipped,True,True,True
SOL0000000383,SO00000124,2,SKU0000481,,313.92,0.0,Allocated,False,True,True
SOL0000000384,SO00000124,3,SKU0000487,5.0,225.68,0.0,Open,True,True,True
SOL0000000385,SO00000124,4,SKU0000466,-1.0,183.43,0.0,Allocated,False,True,True
SOL0000000386,SO00000125,1,SKU0000140,-1.0,391.83,25.0,Open,False,True,True
SOL0000000387,SO00000125,2,SKU0000254,,337.26,0.0,Shipped,False,True,True
SOL0000000388,SO00000125,3,SKU0000073,15.0,471.89,15.0,Open,True,True,True
SOL0000000389,SO00000126,1,SKU0000571,5.0,112.48,5.0,Backordered,True,True,True
SOL0000000390,SO00000126,2,SKU0000295,15.0,266.89,0.0,Backordered,True,True,True
SOL0000000391,SO00000126,3,SKU0000137,10.0,295.88,0.0,Allocated,True,True,True
SOL0000000392,SO00000126,4,SKU0000464,50.0,218.68,25.0,Open,True,True,True
SOL0000000393,SO00000126,5,SKU0000589,2.0,68.08,0.0,Backordered,True,True,True
SOL0000000394,SO00000127,1,SKU0000077,15.0,164.71,0.0,Open,True,True,True
SOL0000000395,SO00000127,2,SKU0000256,3.0,272.75,0.0,Open,True,True,True
SOL0000000396,SO00000127,3,SKU0000575,,59.86,5.0,Shipped,False,True,True
SOL0000000397,SO00000127,4,SKU0000335,,121.72,0.0,Open,False,True,True
SOL0000000398,SO00000128,1,SKU0000673,5.0,223.3,0.0,Open,True,True,True
SOL0000000399,SO00000129,1,SKU0000681,3.0,323.55,0.0,Open,True,True,True
SOL0000000400,SO00000130,1,SKU0000134,-1.0,502.93,0.0,Open,False,True,True
SOL0000000401,SO00000130,2,SKU0000610,1.0,225.39,0.0,Shipped,True,True,True
SOL0000000402,SO00000130,3,SKU0000320,1.0,17.2,0.0,Backordered,True,True,True
SOL0000000403,SO00000131,1,SKU0000583,25.0,347.59,2.5,Open,True,True,True
SOL0000000404,SO00000131,2,SKU0000343,10.0,425.79,5.0,Allocated,True,True,True
SOL0000000405,SO00000131,3,SKU0000178,15.0,588.82,0.0,Backordered,True,True,True
SOL0000000406,SO00000131,4,SKU0000017,1.0,95.13,0.0,Allocated,True,True,True
SOL0000000407,SO00000132,1,SKU0000021,3.0,541.04,2.5,Backordered,True,True,True
SOL0000000408,SO00000132,2,SKU0000076,,161.26,2.5,Open,False,True,True
SOL0000000409,SO00000132,3,SKU0000263,25.0,35.01,5.0,Cancelled,True,True,True
SOL0000000410,SO00000132,4,SKU0000146,2.0,336.06,25.0,Open,True,True,True
SOL0000000411,SO00000132,5,SKU0000354,15.0,25.43,0.0,Open,True,True,True
SOL0000000412,SO00000133,1,SKU0000455,50.0,321.16,2.5,Allocated,True,True,True
SOL0000000413,SO00000133,2,SKU0000546,-1.0,157.18,25.0,Backordered,False,True,True
SOL0000000414,SO00000134,1,SKU0000145,25.0,225.15,2.5,Shipped,True,True,True
SOL0000000415,SO00000134,2,SKU0000599,-1.0,32.26,0.0,Shipped,False,True,True
SOL0000000416,SO00000134,3,SKU0000094,3.0,4.8,0.0,Allocated,True,True,True
SOL0000000417,SO00000134,4,SKU0000211,25.0,227.09,0.0,Open,True,True,True
SOL0000000418,SO00000135,1,SKU0000587,,281.47,10.0,Backordered,False,True,True
SOL0000000419,SO00000135,2,SKU0000651,10.0,284.1,0.0,Shipped,True,True,True
SOL0000000420,SO00000136,1,SKU0000256,-1.0,318.21,0.0,Backordered,False,True,True
SOL0000000421,SO00000136,2,SKU0000083,,579.32,15.0,Open,False,True,True
SOL0000000422,SO00000136,3,SKU0000393,,202.08,0.0,Open,False,True,True
SOL0000000423,SO00000136,4,SKU0000562,50.0,623.85,0.0,Allocated,True,True,True
SOL0000000424,SO00000137,1,SKU0000605,,137.68,2.5,Open,False,True,True
SOL0000000425,SO00000137,2,SKU0000017,50.0,110.99,15.0,Cancelled,True,True,True
SOL0000000426,SO00000137,3,SKU0000386,15.0,667.03,25.0,Open,True,True,True
SOL0000000427,SO00000137,4,SKU0000029,3.0,226.61,10.0,Allocated,True,True,True
SOL0000000428,SO00000138,1,SKU0000594,50.0,154.78,0.0,Shipped,True,True,True
SOL0000000429,SO00000138,2,SKU0000559,,623.66,5.0,Allocated,False,True,True
SOL0000000430,SO00000138,3,SKU0000317,,464.74,0.0,Open,False,True,True
SOL0000000431,SO00000138,4,SKU0000005,1.0,235.84,10.0,Backordered,True,True,True
SOL0000000432,SO00000139,1,SKU0000264,25.0,538.06,5.0,Shipped,True,True,True
SOL0000000433,SO00000139,2,SKU0000584,,20.81,2.5,Backordered,False,True,True
SOL0000000434,SO00000139,3,SKU0000076,25.0,152.78,2.5,Shipped,True,True,True
SOL0000000435,SO00000140,1,SKU0000220,10.0,367.54,0.0,Shipped,True,True,True
SOL0000000436,SO00000140,2,SKU0000462,-1.0,454.59,0.0,Backordered,False,True,True
SOL0000000437,SO00000140,3,SKU0000026,3.0,203.74,0.0,Open,True,True,True
SOL0000000438,SO00000140,4,SKU0000481,-1.0,313.92,0.0,Backordered,False,True,True
SOL0000000439,SO00000141,1,SKU0000229,25.0,715.95,0.0,Open,True,True,True
SOL0000000440,SO00000141,2,SKU0000515,10.0,416.93,10.0,Open,True,True,True
SOL0000000441,SO00000141,3,SKU0000269,10.0,386.78,0.0,Allocated,True,True,True
SOL0000000442,SO00000141,4,SKU0000487,15.0,204.18,5.0,Backordered,True,True,True
SOL0000000443,SO00000141,5,SKU0000126,2.0,123.72,25.0,Shipped,True,True,True
SOL0000000444,SO00000142,1,SKU0000320,1.0,15.48,0.0,Open,True,True,True
SOL0000000445,SO00000142,2,SKU0000600,1.0,525.15,5.0,Backordered,True,True,True
SOL0000000446,SO00000143,1,SKU0000109,50.0,271.72,5.0,Backordered,True,True,True
SOL0000000447,SO00000143,2,SKU0000251,1.0,645.99,0.0,Shipped,True,True,True
SOL0000000448,SO00000143,3,SKU0000248,5.0,121.96,0.0,Cancelled,True,True,True
SOL0000000449,SO00000143,4,SKU0000130,-1.0,759.23,0.0,Allocated,False,True,True
SOL0000000450,SO00000144,1,SKU0000081,15.0,538.12,0.0,Backordered,True,True,True
SOL0000000451,SO00000145,1,SKU0000328,5.0,394.48,2.5,Cancelled,True,True,True
SOL0000000452,SO00000145,2,SKU0000519,15.0,48.2,15.0,Shipped,True,True,True
SOL0000000453,SO00000145,3,SKU0000613,2.0,41.3,0.0,Backordered,True,True,True
SOL0000000454,SO00000145,4,SKU0000551,3.0,383.84,10.0,Allocated,True,True,True
SOL0000000455,SO00000146,1,SKU0000575,10.0,59.86,10.0,Cancelled,True,True,True
SOL0000000456,SO00000147,1,SKU0000101,1.0,238.57,0.0,Backordered,True,True,True
SOL0000000457,SO00000147,2,SKU0000300,25.0,160.64,0.0,Open,True,True,True
SOL0000000458,SO00000147,3,SKU0000341,1.0,443.98,2.5,Allocated,True,True,True
SOL0000000459,SO00000147,4,SKU0000130,1.0,759.23,25.0,Open,True,True,True
SOL0000000460,SO00000147,5,SKU0000523,5.0,656.27,2.5,Allocated,True,True,True
SOL0000000461,SO00000148,1,SKU0000311,5.0,9.05,0.0,Open,True,True,True
SOL0000000462,SO00000148,2,SKU0000196,5.0,152.55,0.0,Open,True,True,True
SOL0000000463,SO00000148,3,SKU0000660,-1.0,29.2,0.0,Backordered,False,True,True
SOL0000000464,SO00000148,4,SKU0000430,-1.0,18.66,15.0,Cancelled,False,True,True
SOL0000000465,SO00000148,5,SKU0000084,50.0,429.19,10.0,Cancelled,True,True,True
SOL0000000466,SO00000149,1,SKU0000171,3.0,134.72,10.0,Open,True,True,True
SOL0000000467,SO00000149,2,SKU_BAD,25.0,166.1,0.0,Backordered,True,True,True
SOL0000000468,SO00000149,3,SKU0000412,50.0,201.73,15.0,Allocated,True,True,True
SOL0000000469,SO00000149,4,SKU0000454,10.0,403.08,0.0,Open,True,True,True
SOL0000000470,SO00000150,1,SKU0000048,2.0,596.63,5.0,Shipped,True,True,True
SOL0000000471,SO00000150,2,SKU0000298,2.0,369.56,2.5,Shipped,True,True,True
SOL0000000472,SO00000150,3,SKU0000395,1.0,483.0,15.0,Allocated,True,True,True
SOL0000000473,SO00000150,4,SKU0000126,15.0,106.05,15.0,Open,True,True,True
SOL0000000474,SO00000150,5,SKU0000045,10.0,316.13,5.0,Backordered,True,True,True
SOL0000000475,SO00000151,1,SKU0000053,2.0,134.54,0.0,Allocated,True,True,True
SOL0000000476,SO00000152,1,SKU0000589,25.0,71.86,0.0,Open,True,True,True
SOL0000000477,SO00000152,2,SKU0000625,-1.0,410.35,0.0,Open,False,True,True
SOL0000000478,SO00000152,3,SKU0000123,25.0,598.53,0.0,Backordered,True,True,True
SOL0000000479,SO00000152,4,SKU0000240,3.0,617.78,0.0,Open,True,True,True
SOL0000000480,SO00000152,5,SKU0000058,50.0,471.02,0.0,Backordered,True,True,True
SOL0000000481,SO00000153,1,SKU0000409,5.0,211.46,0.0,Backordered,True,True,True
SOL0000000482,SO00000154,1,SKU0000058,2.0,448.59,0.0,Shipped,True,True,True
SOL0000000483,SO00000154,2,SKU0000528,10.0,293.29,0.0,Allocated,True,True,True
SOL0000000484,SO00000154,3,SKU0000482,-1.0,281.45,15.0,Shipped,False,True,True
SOL0000000485,SO00000154,4,SKU0000585,2.0,233.28,2.5,Backordered,True,True,True
SOL0000000486,SO00000155,1,SKU0000254,25.0,303.53,15.0,Backordered,True,True,True
SOL0000000487,SO00000155,2,SKU0000084,3.0,429.19,0.0,Cancelled,True,True,True
SOL0000000488,SO00000155,3,SKU0000236,15.0,157.99,15.0,Shipped,True,True,True
SOL0000000489,SO00000155,4,SKU0000143,1.0,221.25,0.0,Allocated,True,True,True
SOL0000000490,SO00000156,1,SKU0000215,15.0,266.26,25.0,Backordered,True,True,True
SOL0000000491,SO00000157,1,SKU0000483,10.0,326.71,10.0,Shipped,True,True,True
SOL0000000492,SO00000158,1,SKU0000485,1.0,556.27,10.0,Open,True,True,True
SOL0000000493,SO00000158,2,SKU0000088,2.0,555.72,2.5,Cancelled,True,True,True
SOL0000000494,SO00000159,1,SKU0000032,25.0,184.81,0.0,Open,True,True,True
SOL0000000495,SO00000159,2,SKU0000587,5.0,241.26,0.0,Open,True,True,True
SOL0000000496,SO00000160,1,SKU0000208,10.0,436.52,0.0,Allocated,True,True,True
SOL0000000497,SO00000160,2,SKU0000594,50.0,147.41,0.0,Allocated,True,True,True
SOL0000000498,SO00000161,1,SKU0000662,25.0,200.48,15.0,Allocated,True,True,True
SOL0000000499,SO00000161,2,SKU0000117,15.0,9.59,15.0,Open,True,True,True
SOL0000000500,SO00000162,1,SKU0000020,10.0,240.72,0.0,Backordered,True,True,True
SOL0000000501,SO00000162,2,SKU0000389,-1.0,280.5,25.0,Backordered,False,True,True
SOL0000000502,SO00000162,3,SKU0000158,,146.14,15.0,Open,False,True,True
SOL0000000503,SO00000163,1,SKU_BAD,50.0,177.06,0.0,Backordered,True,True,True
SOL0000000504,SO00000163,2,SKU0000006,3.0,226.08,2.5,Shipped,True,True,True
SOL0000000505,SO00000163,3,SKU0000139,1.0,184.16,0.0,Cancelled,True,True,True
SOL0000000506,SO00000163,4,SKU0000597,5.0,274.13,0.0,Cancelled,True,True,True
SOL0000000507,SO00000164,1,SKU0000388,25.0,285.14,0.0,Open,True,True,True
SOL0000000508,SO00000164,2,SKU0000519,25.0,53.28,0.0,Allocated,True,True,True
SOL0000000509,SO00000164,3,SKU0000042,50.0,80.35,0.0,Open,True,True,True
SOL0000000510,SO00000164,4,SKU0000381,-1.0,278.32,5.0,Open,False,True,True
SOL0000000511,SO00000165,1,SKU0000332,,481.91,0.0,Open,False,True,True
SOL0000000512,SO00000165,2,SKU0000001,15.0,252.92,0.0,Backordered,True,True,True
SOL0000000513,SO00000165,3,SKU0000366,-1.0,127.07,0.0,Open,False,True,True
SOL0000000514,SO00000166,1,SKU0000577,3.0,507.42,0.0,Open,True,True,True
SOL0000000515,SO00000166,2,SKU0000416,2.0,18.59,25.0,Backordered,True,True,True
SOL0000000516,SO00000166,3,SKU0000121,1.0,717.41,0.0,Open,True,True,True
SOL0000000517,SO00000167,1,SKU0000582,10.0,179.78,0.0,Open,True,True,True
SOL0000000518,SO00000168,1,SKU0000656,50.0,74.2,15.0,Backordered,True,True,True
SOL0000000519,SO00000168,2,SKU0000218,50.0,153.76,0.0,Open,True,True,True
SOL0000000520,SO00000168,3,SKU0000470,10.0,240.62,0.0,Allocated,True,True,True
SOL0000000521,SO00000168,4,SKU0000477,,122.22,0.0,Shipped,False,True,True
SOL0000000522,SO00000169,1,SKU0000644,25.0,147.42,10.0,Shipped,True,True,True
SOL0000000523,SO00000169,2,SKU0000435,,300.23,10.0,Backordered,False,True,True
SOL0000000524,SO00000169,3,SKU0000169,5.0,418.18,0.0,Open,True,True,True
SOL0000000525,SO00000170,1,SKU0000234,15.0,230.91,15.0,Shipped,True,True,True
SOL0000000526,SO00000171,1,SKU0000292,50.0,141.07,0.0,Open,True,True,True
SOL0000000527,SO00000171,2,SKU0000115,,263.09,10.0,Open,False,True,True
SOL0000000528,SO00000171,3,SKU0000093,1.0,631.12,15.0,Shipped,True,True,True
SOL0000000529,SO00000171,4,SKU0000473,1.0,128.26,15.0,Allocated,True,True,True
SOL0000000530,SO00000171,5,SKU0000233,10.0,35.07,0.0,Shipped,True,True,True
SOL0000000531,SO00000172,1,SKU0000119,3.0,259.6,0.0,Allocated,True,True,True
SOL0000000532,SO00000172,2,SKU0000654,2.0,384.55,2.5,Allocated,True,True,True
SOL0000000533,SO00000172,3,SKU0000349,,156.81,25.0,Backordered,False,True,True
SOL0000000534,SO00000172,4,SKU0000303,15.0,65.35,0.0,Open,True,True,True
SOL0000000535,SO00000172,5,SKU0000268,50.0,504.16,0.0,Open,True,True,True
SOL0000000536,SO00000173,1,SKU0000150,3.0,104.36,0.0,Cancelled,True,True,True
SOL0000000537,SO00000173,2,SKU0000006,5.0,226.08,0.0,Open,True,True,True
SOL0000000538,SO00000174,1,SKU0000132,2.0,540.15,0.0,Allocated,True,True,True
SOL0000000539,SO00000174,2,SKU0000149,1.0,471.79,25.0,Open,True,True,True
SOL0000000540,SO00000175,1,SKU0000494,1.0,224.96,0.0,Allocated,True,True,True
SOL0000000541,SO00000175,2,SKU0000090,3.0,594.97,0.0,Open,True,True,True
SOL0000000542,SO00000176,1,SKU0000123,5.0,598.53,5.0,Backordered,True,True,True
SOL0000000543,SO00000176,2,SKU0000497,10.0,225.76,0.0,Open,True,True,True
SOL0000000544,SO00000176,3,SKU0000472,25.0,92.53,5.0,Cancelled,True,True,True
SOL0000000545,SO00000176,4,SKU0000412,5.0,201.73,15.0,Open,True,True,True
SOL0000000546,SO00000177,1,SKU0000086,10.0,678.67,15.0,Shipped,True,True,True
SOL0000000547,SO00000178,1,SKU0000402,25.0,375.71,0.0,Open,True,True,True
SOL0000000548,SO00000179,1,SKU0000521,,433.85,2.5,Shipped,False,True,True
SOL0000000549,SO00000179,2,SKU0000441,,512.62,10.0,Cancelled,False,True,True
SOL0000000550,SO00000179,3,SKU0000465,1.0,220.78,2.5,Shipped,True,True,True
SOL0000000551,SO00000180,1,SKU0000616,2.0,193.23,0.0,Cancelled,True,True,True
SOL0000000552,SO00000180,2,SKU0000276,15.0,343.57,5.0,Cancelled,True,True,True
SOL0000000553,SO00000180,3,SKU0000422,25.0,484.27,0.0,Open,True,True,True
SOL0000000554,SO00000180,4,SKU0000092,15.0,41.77,25.0,Backordered,True,True,True
SOL0000000555,SO00000180,5,SKU0000315,5.0,471.88,0.0,Open,True,True,True
SOL0000000556,SO00000181,1,SKU0000385,50.0,273.02,5.0,Shipped,True,True,True
SOL0000000557,SO00000181,2,SKU0000269,3.0,386.78,0.0,Open,True,True,True
SOL0000000558,SO00000181,3,SKU0000488,2.0,245.28,5.0,Cancelled,True,True,True
SOL0000000559,SO00000182,1,SKU0000496,-1.0,4.12,25.0,Shipped,False,True,True
SOL0000000560,SO00000182,2,SKU0000682,-1.0,99.75,0.0,Open,False,True,True
SOL0000000561,SO00000182,3,SKU0000089,10.0,501.08,0.0,Allocated,True,True,True
SOL0000000562,SO00000182,4,SKU0000183,-1.0,3.96,0.0,Open,False,True,True
SOL0000000563,SO00000183,1,SKU0000392,10.0,114.67,10.0,Backordered,True,True,True
SOL0000000564,SO00000184,1,SKU0000122,1.0,155.35,10.0,Allocated,True,True,True
SOL0000000565,SO00000184,2,SKU0000356,2.0,4.29,0.0,Cancelled,True,True,True
SOL0000000566,SO00000184,3,SKU0000361,1.0,96.18,15.0,Cancelled,True,True,True
SOL0000000567,SO00000184,4,SKU0000181,1.0,197.97,0.0,Open,True,True,True
SOL0000000568,SO00000185,1,SKU0000058,25.0,471.02,10.0,Allocated,True,True,True
SOL0000000569,SO00000186,1,SKU0000671,1.0,56.34,5.0,Open,True,True,True
SOL0000000570,SO00000186,2,SKU0000250,1.0,325.02,0.0,Open,True,True,True
SOL0000000571,SO00000186,3,SKU0000224,2.0,293.65,15.0,Allocated,True,True,True
SOL0000000572,SO00000186,4,SKU0000368,2.0,235.72,15.0,Open,True,True,True
SOL0000000573,SO00000186,5,SKU0000559,3.0,564.26,5.0,Shipped,True,True,True
SOL0000000574,SO00000187,1,SKU0000337,1.0,348.01,15.0,Backordered,True,True,True
SOL0000000575,SO00000187,2,SKU0000534,1.0,354.49,5.0,Open,True,True,True
SOL0000000576,SO00000187,3,SKU0000294,3.0,57.78,0.0,Backordered,True,True,True
SOL0000000577,SO00000187,4,SKU0000316,,125.58,10.0,Cancelled,False,True,True
SOL0000000578,SO00000187,5,SKU0000143,3.0,221.25,10.0,Shipped,True,True,True
SOL0000000579,SO00000188,1,SKU0000181,10.0,208.97,0.0,Open,True,True,True
SOL0000000580,SO00000188,2,SKU0000551,,345.46,0.0,Open,False,True,True
SOL0000000581,SO00000188,3,SKU0000500,,32.85,2.5,Cancelled,False,True,True
SOL0000000582,SO00000189,1,SKU0000191,25.0,462.79,10.0,Allocated,True,True,True
SOL0000000583,SO00000190,1,SKU0000244,10.0,143.99,10.0,Backordered,True,True,True
SOL0000000584,SO00000190,2,SKU0000220,25.0,315.04,2.5,Open,True,True,True
SOL0000000585,SO00000190,3,SKU0000060,3.0,29.49,0.0,Cancelled,True,True,True
