po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost
POL0000001480,PO00000582,3,SKU0000017,50.0,62.92,Partial,True,True
POL0000001481,PO00000582,4,SKU0000423,-5.0,165.22,Received,False,True
POL0000001482,PO00000583,1,SKU0000615,500.0,282.28,Open,True,True
POL0000001483,PO00000583,2,SKU0000488,100.0,159.38,Partial,True,True
POL0000001484,PO00000583,3,SKU0000047,-5.0,62.67,Open,False,True
POL0000001485,PO00000584,1,SKU0000543,250.0,12.31,Partial,True,True
POL0000001486,PO00000584,2,SKU0000659,-5.0,217.93,Received,False,True
POL0000001487,PO00000584,3,SKU0000258,,258.37,Open,False,True
POL0000001488,PO00000585,1,SKU0000161,500.0,167.98,Received,True,True
POL0000001489,PO00000585,2,SKU0000097,500.0,95.66,Partial,True,True
POL0000001490,PO00000585,3,SKU0000330,-5.0,238.69,Cancelled,False,True
POL0000001491,PO00000586,1,SKU0000185,1000.0,134.83,Open,True,True
POL0000001492,PO00000586,2,SKU0000289,,191.42,Partial,False,True
POL0000001493,PO00000586,3,SKU0000142,,210.38,Received,False,True
POL0000001494,PO00000586,4,SKU0000520,100.0,125.21,Open,True,True
POL0000001495,PO00000587,1,SKU0000136,1000.0,92.53,Partial,True,True
POL0000001496,PO00000587,2,SKU0000240,500.0,276.39,Open,True,True
POL0000001497,PO00000588,1,SKU0000310,-5.0,285.19,Received,False,True
POL0000001498,PO00000588,2,SKU0000395,500.0,239.1,Received,True,True
POL0000001499,PO00000588,3,SKU0000544,500.0,59.49,Open,True,True
POL0000001500,PO00000588,4,SKU0000473,50.0,141.91,Received,True,True
POL0000001501,PO00000589,1,SKU0000677,50.0,105.86,Open,True,True
POL0000001502,PO00000589,2,SKU0000507,500.0,7.71,Open,True,True
POL0000001503,PO00000590,1,SKU0000146,50.0,223.17,Open,True,True
POL0000001504,PO00000590,2,SKU0000235,-5.0,137.88,Partial,False,True
POL0000001505,PO00000590,3,SKU0000124,100.0,44.0,Partial,True,True
POL0000001506,PO00000590,4,SKU0000377,100.0,,Received,True,False
POL0000001507,PO00000591,1,SKU0000689,50.0,91.62,Partial,True,True
POL0000001508,PO00000591,2,SKU0000157,250.0,45.16,Open,True,True
POL0000001509,PO00000592,1,SKU0000556,,228.67,Open,False,True
POL0000001510,PO00000592,2,SKU0000395,100.0,239.1,Open,True,True
POL0000001511,PO00000592,3,SKU0000680,100.0,199.06,Received,True,True
POL0000001512,PO00000593,1,SKU0000659,500.0,217.93,Received,True,True
POL0000001513,PO00000593,2,SKU0000242,,189.15,Open,False,True
POL0000001514,PO00000593,3,SKU0000102,1000.0,66.95,Open,True,True
POL0000001515,PO00000594,1,SKU0000198,1000.0,36.83,Received,True,True
POL0000001516,PO00000594,2,SKU0000026,1000.0,161.1,Received,True,True
POL0000001517,PO00000594,3,SKU0000659,250.0,217.93,Open,True,True
POL0000001518,PO00000595,1,SKU0000488,,159.38,Partial,False,True
POL0000001519,PO00000596,1,SKU0000233,1000.0,14.4,Open,True,True
POL0000001520,PO00000596,2,SKU0000480,-5.0,288.48,Cancelled,False,True
POL0000001521,PO00000597,1,SKU0000428,1000.0,164.42,Open,True,True
POL0000001522,PO00000597,2,SKU0000341,100.0,250.42,Cancelled,True,True
POL0000001523,PO00000597,3,SKU0000009,250.0,27.56,Open,True,True
POL0000001524,PO00000597,4,SKU0000605,500.0,76.45,Partial,True,True
POL0000001525,PO00000598,1,SKU0000226,250.0,4.13,Partial,True,True
POL0000001526,PO00000598,2,SKU0000135,1000.0,18.79,Received,True,True
POL0000001527,PO00000599,1,SKU0000528,,112.12,Cancelled,False,True
POL0000001528,PO00000599,2,SKU0000598,50.0,41.64,Cancelled,True,True
POL0000001529,PO00000599,3,SKU0000598,1000.0,41.64,Partial,True,True
POL0000001530,PO00000599,4,SKU0000356,100.0,3.68,Received,True,True
POL0000001531,PO00000600,1,SKU0000607,,144.65,Partial,False,True
POL0000001532,PO00000600,2,SKU0000661,500.0,24.97,Open,True,True
POL0000001533,PO00000600,3,SKU0000674,50.0,99.69,Received,True,True
POL0000001534,PO00000601,1,SKU0000472,-5.0,60.46,Partial,False,True
POL0000001535,PO00000601,2,SKU0000107,100.0,183.41,Received,True,True
POL0000001536,PO00000602,1,SKU0000461,250.0,14.48,Open,True,True
POL0000001537,PO00000603,1,SKU0000168,100.0,94.15,Partial,True,True
POL0000001538,PO00000604,1,SKU0000080,250.0,270.52,Partial,True,True
POL0000001539,PO00000605,1,SKU0000686,500.0,188.65,Open,True,True
POL0000001540,PO00000605,2,SKU0000428,250.0,164.42,Received,True,True
POL0000001541,PO00000606,1,SKU0000491,1000.0,159.01,Received,True,True
POL0000001542,PO00000606,2,SKU0000644,1000.0,85.52,Received,True,True
POL0000001543,PO00000607,1,SKU0000205,50.0,32.83,Received,True,True
POL0000001544,PO00000607,2,SKU0000326,1000.0,234.1,Open,True,True
POL0000001545,PO00000607,3,SKU0000398,-5.0,292.05,Cancelled,False,True
POL0000001546,PO00000607,4,SKU0000583,250.0,130.33,Open,True,True
POL0000001547,PO00000608,1,SKU0000542,1000.0,237.74,Open,True,True
POL0000001548,PO00000608,2,SKU0000203,250.0,72.74,Cancelled,True,True
POL0000001549,PO00000609,1,SKU0000583,-5.0,130.33,Partial,False,True
POL0000001550,PO00000609,2,SKU0000394,100.0,48.14,Open,True,True
POL0000001551,PO00000609,3,SKU0000110,,170.29,Open,False,True
POL0000001552,PO00000610,1,SKU0000049,50.0,163.72,Received,True,True
POL0000001553,PO00000610,2,SKU0000512,,294.99,Cancelled,False,True
POL0000001554,PO00000610,3,SKU0000181,500.0,169.03,Received,True,True
POL0000001555,PO00000610,4,SKU0000040,500.0,287.52,Received,True,True
POL0000001556,PO00000611,1,SKU0000670,50.0,28.78,Received,True,True
POL0000001557,PO00000611,2,SKU0000177,100.0,271.24,Cancelled,True,True
POL0000001558,PO00000612,1,SKU0000031,,81.03,Received,False,True
POL0000001559,PO00000613,1,SKU0000159,50.0,49.49,Received,True,True
POL0000001560,PO00000614,1,SKU0000593,250.0,197.98,Received,True,True
POL0000001561,PO00000614,2,SKU0000653,-5.0,55.07,Partial,False,True
POL0000001562,PO00000614,3,SKU0000660,,16.29,Cancelled,False,True
POL0000001563,PO00000614,4,SKU0000093,,263.13,Cancelled,False,True
POL0000001564,PO00000615,1,SKU0000221,,107.28,Open,False,True
POL0000001565,PO00000615,2,SKU0000579,1000.0,289.24,Cancelled,True,True
POL0000001566,PO00000615,3,SKU0000320,-5.0,6.22,Open,False,True
POL0000001567,PO00000616,1,SKU0000634,250.0,184.66,Partial,True,True
POL0000001568,PO00000616,2,SKU0000401,50.0,119.98,Received,True,True
POL0000001569,PO00000617,1,SKU0000201,500.0,201.87,Open,True,True
POL0000001570,PO00000617,2,SKU0000399,1000.0,29.14,Cancelled,True,True
POL0000001571,PO00000618,1,SKU0000291,,66.92,Open,False,True
POL0000001572,PO00000618,2,SKU0000321,,128.78,Open,False,True
POL0000001573,PO00000618,3,SKU0000485,50.0,293.48,Open,True,True
POL0000001574,PO00000618,4,SKU0000496,250.0,3.1,Cancelled,True,True
POL0000001575,PO00000619,1,SKU0000420,50.0,158.76,Open,True,True
POL0000001576,PO00000619,2,SKU0000655,250.0,255.89,Cancelled,True,True
POL0000001577,PO00000619,3,SKU0000473,,141.91,Cancelled,False,True
POL0000001578,PO00000619,4,SKU0000642,1000.0,270.26,Cancelled,True,True
POL0000001579,PO00000620,1,SKU0000624,500.0,25.03,Partial,True,True
POL0000001580,PO00000620,2,SKU0000466,-5.0,79.72,Cancelled,False,True
POL0000001581,PO00000620,3,SKU0000183,50.0,2.32,Partial,True,True
POL0000001582,PO00000621,1,SKU0000614,100.0,25.52,Open,True,True
POL0000001583,PO00000621,2,SKU0000678,100.0,120.32,Partial,True,True
POL0000001584,PO00000621,3,SKU0000469,100.0,285.9,Received,True,True
POL0000001585,PO00000622,1,SKU0000408,250.0,46.55,Partial,True,True
POL0000001586,PO00000622,2,SKU0000094,1000.0,1.93,Partial,True,True
POL0000001587,PO00000622,3,SKU0000171,-5.0,111.06,Partial,False,True
POL0000001588,PO00000622,4,SKU0000430,500.0,14.34,Received,True,True
POL0000001589,PO00000623,1,SKU0000184,-5.0,84.99,Open,False,True
POL0000001590,PO00000623,2,SKU0000076,250.0,64.98,Open,True,True
POL0000001591,PO00000623,3,SKU0000401,,,Cancelled,False,False
POL0000001592,PO00000623,4,SKU0000217,50.0,262.0,Received,True,True
POL0000001593,PO00000624,1,SKU0000653,,55.07,Open,False,True
POL0000001594,PO00000625,1,SKU0000596,250.0,6.93,Partial,True,True
POL0000001595,PO00000625,2,SKU0000117,1000.0,8.84,Partial,True,True
POL0000001596,PO00000626,1,SKU0000187,500.0,214.53,Open,True,True
POL0000001597,PO00000627,1,SKU0000307,250.0,291.55,Received,True,True
POL0000001598,PO00000628,1,SKU0000117,100.0,8.84,Received,True,True
POL0000001599,PO00000628,2,SKU0000030,50.0,167.95,Partial,True,True
POL0000001600,PO00000629,1,SKU0000417,50.0,107.86,Open,True,True
POL0000001601,PO00000629,2,SKU0000550,100.0,79.0,Partial,True,True
POL0000001602,PO00000630,1,SKU0000676,100.0,230.94,Partial,True,True
POL0000001603,PO00000630,2,SKU0000512,250.0,294.99,Received,True,True
POL0000001604,PO00000630,3,SKU0000651,250.0,114.63,Cancelled,True,True
POL0000001605,PO00000630,4,SKU0000657,1000.0,216.77,Received,True,True
POL0000001606,PO00000631,1,SKU0000116,-5.0,75.87,Open,False,True
POL0000001607,PO00000631,2,SKU0000039,1000.0,186.43,Open,True,True
POL0000001608,PO00000631,3,SKU0000572,-5.0,284.13,Open,False,True
POL0000001609,PO00000632,1,SKU0000111,1000.0,13.92,Partial,True,True
POL0000001610,PO00000633,1,SKU0000268,250.0,293.05,Received,True,True
POL0000001611,PO00000633,2,SKU0000673,1000.0,116.56,Open,True,True
POL0000001612,PO00000633,3,SKU0000273,1000.0,103.99,Received,True,True
POL0000001613,PO00000634,1,SKU0000346,500.0,227.08,Open,True,True
POL0000001614,PO00000634,2,SKU0000129,100.0,27.24,Partial,True,True
POL0000001615,PO00000635,1,SKU0000456,100.0,294.63,Cancelled,True,True
POL0000001616,PO00000635,2,SKU0000024,250.0,222.57,Open,True,True
POL0000001617,PO00000635,3,SKU0000587,50.0,175.49,Open,True,True
POL0000001618,PO00000636,1,SKU0000137,500.0,115.65,Partial,True,True
POL0000001619,PO00000636,2,SKU0000491,1000.0,159.01,Cancelled,True,True
POL0000001620,PO00000636,3,SKU0000020,50.0,92.34,Cancelled,True,True
POL0000001621,PO00000637,1,SKU_UNKNOWN,500.0,233.83,Open,True,True
POL0000001622,PO00000637,2,SKU0000617,1000.0,233.25,Open,True,True
POL0000001623,PO00000638,1,SKU0000596,100.0,6.93,Open,True,True
POL0000001624,PO00000639,1,SKU0000519,-5.0,22.46,Open,False,True
POL0000001625,PO00000640,1,SKU0000321,250.0,128.78,Cancelled,True,True
POL0000001626,PO00000640,2,SKU0000436,500.0,,Cancelled,True,False
POL0000001627,PO00000640,3,SKU0000310,100.0,285.19,Open,True,True
POL0000001628,PO00000640,4,SKU0000164,-5.0,148.94,Received,False,True
POL0000001629,PO00000641,1,SKU0000419,50.0,36.77,Open,True,True
POL0000001630,PO00000642,1,SKU0000460,-5.0,163.81,Partial,False,True
POL0000001631,PO00000642,2,SKU0000187,50.0,214.53,Open,True,True
POL0000001632,PO00000643,1,SKU0000104,250.0,155.06,Received,True,True
POL0000001633,PO00000644,1,SKU0000417,500.0,107.86,Open,True,True
POL0000001634,PO00000644,2,SKU0000267,-5.0,41.45,Cancelled,False,True
POL0000001635,PO00000645,1,SKU0000649,500.0,127.15,Received,True,True
POL0000001636,PO00000646,1,SKU0000429,250.0,99.71,Open,True,True
POL0000001637,PO00000646,2,SKU0000160,1000.0,49.75,Cancelled,True,True
POL0000001638,PO00000647,1,SKU0000425,250.0,235.42,Cancelled,True,True
POL0000001639,PO00000648,1,SKU0000009,100.0,27.56,Cancelled,True,True
POL0000001640,PO00000648,2,SKU0000113,50.0,122.37,Received,True,True
POL0000001641,PO00000648,3,SKU0000387,250.0,243.93,Cancelled,True,True
POL0000001642,PO00000648,4,SKU0000538,1000.0,227.35,Partial,True,True
POL0000001643,PO00000649,1,SKU0000040,100.0,287.52,Open,True,True
POL0000001644,PO00000649,2,SKU0000466,1000.0,79.72,Open,True,True
POL0000001645,PO00000649,3,SKU0000308,50.0,56.0,Cancelled,True,True
POL0000001646,PO00000650,1,SKU0000412,,111.97,Open,False,True
POL0000001647,PO00000651,1,SKU0000045,250.0,212.28,Received,True,True
POL0000001648,PO00000651,2,SKU0000027,-5.0,144.08,Received,False,True
POL0000001649,PO00000651,3,SKU0000104,1000.0,155.06,Open,True,True
POL0000001650,PO00000652,1,SKU0000652,,223.07,Open,False,True
POL0000001651,PO00000652,2,SKU0000611,250.0,185.61,Open,True,True
POL0000001652,PO00000653,1,SKU0000212,50.0,184.32,Open,True,True
POL0000001653,PO00000653,2,SKU0000462,100.0,299.19,Received,True,True
POL0000001654,PO00000653,3,SKU0000153,-5.0,22.93,Partial,False,True
POL0000001655,PO00000654,1,SKU0000405,100.0,42.44,Received,True,True
POL0000001656,PO00000654,2,SKU0000148,250.0,36.75,Cancelled,True,True
POL0000001657,PO00000654,3,SKU0000331,100.0,122.63,Received,True,True
POL0000001658,PO00000655,1,SKU0000533,100.0,240.22,Open,True,True
POL0000001659,PO00000655,2,SKU0000154,500.0,285.85,Open,True,True
POL0000001660,PO00000655,3,SKU0000016,,11.21,Open,False,True
POL0000001661,PO00000655,4,SKU0000248,1000.0,76.11,Received,True,True
POL0000001662,PO00000656,1,SKU0000557,-5.0,59.04,Partial,False,True
POL0000001663,PO00000656,2,SKU0000445,100.0,263.85,Open,True,True
POL0000001664,PO00000656,3,SKU0000241,,7.28,Received,False,True
POL0000001665,PO00000657,1,SKU0000155,100.0,119.97,Open,True,True
POL0000001666,PO00000657,2,SKU0000473,100.0,141.91,Received,True,True
POL0000001667,PO00000657,3,SKU0000642,1000.0,270.26,Cancelled,True,True
POL0000001668,PO00000657,4,SKU0000468,1000.0,112.39,Cancelled,True,True
POL0000001669,PO00000658,1,SKU0000130,100.0,291.4,Partial,True,True
POL0000001670,PO00000659,1,SKU0000618,-5.0,17.24,Cancelled,False,True
POL0000001671,PO00000659,2,SKU0000305,100.0,28.77,Partial,True,True
POL0000001672,PO00000659,3,SKU0000546,500.0,136.23,Open,True,True
POL0000001673,PO00000659,4,SKU0000661,500.0,24.97,Cancelled,True,True
POL0000001674,PO00000660,1,SKU0000179,1000.0,202.89,Cancelled,True,True
POL0000001675,PO00000660,2,SKU0000401,500.0,119.98,Received,True,True
POL0000001676,PO00000660,3,SKU0000002,500.0,191.37,Partial,True,True
POL0000001677,PO00000660,4,SKU0000641,-5.0,175.09,Partial,False,True
POL0000001678,PO00000661,1,SKU0000267,500.0,41.45,Partial,True,True
POL0000001679,PO00000661,2,SKU0000511,1000.0,118.6,Received,True,True
POL0000001680,PO00000661,3,SKU0000023,-5.0,247.82,Open,False,True
POL0000001681,PO00000661,4,SKU0000495,250.0,141.52,Cancelled,True,True
POL0000001682,PO00000662,1,SKU0000421,250.0,232.75,Open,True,True
POL0000001683,PO00000662,2,SKU0000200,100.0,224.59,Cancelled,True,True
POL0000001684,PO00000663,1,SKU_UNKNOWN,100.0,52.31,Partial,True,True
POL0000001685,PO00000663,2,SKU0000320,,6.22,Received,False,True
POL0000001686,PO00000663,3,SKU0000084,1000.0,192.04,Partial,True,True
POL0000001687,PO00000663,4,SKU0000629,-5.0,42.15,Received,False,True
POL0000001688,PO00000664,1,SKU0000619,1000.0,285.44,Open,True,True
POL0000001689,PO00000665,1,SKU0000589,,56.46,Partial,False,True
POL0000001690,PO00000665,2,SKU0000307,50.0,291.55,Cancelled,True,True
POL0000001691,PO00000666,1,SKU0000197,1000.0,81.13,Cancelled,True,True
POL0000001692,PO00000666,2,SKU0000327,100.0,30.43,Received,True,True
POL0000001693,PO00000667,1,SKU0000681,250.0,203.38,Open,True,True
POL0000001694,PO00000667,2,SKU0000629,250.0,42.15,Open,True,True
POL0000001695,PO00000668,1,SKU0000553,250.0,167.03,Open,True,True
POL0000001696,PO00000668,2,SKU0000064,-5.0,136.31,Open,False,True
POL0000001697,PO00000669,1,SKU0000626,-5.0,22.25,Open,False,True
POL0000001698,PO00000670,1,SKU0000458,50.0,175.67,Received,True,True
POL0000001699,PO00000670,2,SKU0000494,,101.23,Partial,False,True
POL0000001700,PO00000670,3,SKU0000032,50.0,111.82,Received,True,True
POL0000001701,PO00000670,4,SKU0000265,500.0,229.09,Cancelled,True,True
POL0000001702,PO00000671,1,SKU0000030,-5.0,167.95,Open,False,True
POL0000001703,PO00000672,1,SKU0000009,1000.0,27.56,Partial,True,True
POL0000001704,PO00000672,2,SKU0000277,100.0,138.96,Partial,True,True
POL0000001705,PO00000672,3,SKU0000528,50.0,112.12,Partial,True,True
POL0000001706,PO00000673,1,SKU0000385,-5.0,110.68,Cancelled,False,True
POL0000001707,PO00000673,2,SKU0000247,100.0,217.13,Open,True,True
POL0000001708,PO00000674,1,SKU0000175,500.0,226.42,Cancelled,True,True
POL0000001709,PO00000674,2,SKU0000527,100.0,70.18,Open,True,True
POL0000001710,PO00000674,3,SKU0000545,-5.0,192.63,Cancelled,False,True
POL0000001711,PO00000674,4,SKU0000301,-5.0,199.35,Cancelled,False,True
POL0000001712,PO00000675,1,SKU0000214,50.0,266.29,Open,True,True
POL0000001713,PO00000676,1,SKU0000552,50.0,64.02,Cancelled,True,True
POL0000001714,PO00000676,2,SKU0000291,,66.92,Partial,False,True
POL0000001715,PO00000676,3,SKU0000115,100.0,163.28,Partial,True,True
POL0000001716,PO00000676,4,SKU0000459,,220.01,Open,False,True
POL0000001717,PO00000677,1,SKU0000614,1000.0,25.52,Open,True,True
POL0000001718,PO00000677,2,SKU0000522,50.0,18.75,Received,True,True
POL0000001719,PO00000677,3,SKU0000400,,193.77,Partial,False,True
POL0000001720,PO00000677,4,SKU0000195,500.0,140.49,Received,True,True
POL0000001721,PO00000678,1,SKU0000519,100.0,22.46,Open,True,True
POL0000001722,PO00000678,2,SKU0000446,,5.69,Partial,False,True
POL0000001723,PO00000679,1,SKU0000254,-5.0,256.11,Open,False,True
POL0000001724,PO00000679,2,SKU0000216,,261.16,Partial,False,True
POL0000001725,PO00000679,3,SKU0000133,250.0,192.78,Open,True,True
POL0000001726,PO00000679,4,SKU0000079,,175.49,Open,False,True
POL0000001727,PO00000680,1,SKU0000301,1000.0,199.35,Cancelled,True,True
POL0000001728,PO00000680,2,SKU0000046,100.0,3.14,Open,True,True
POL0000001729,PO00000681,1,SKU0000386,250.0,285.34,Cancelled,True,True
POL0000001730,PO00000682,1,SKU0000292,500.0,65.65,Open,True,True
POL0000001731,PO00000682,2,SKU0000119,,103.26,Cancelled,False,True
POL0000001732,PO00000683,1,SKU0000111,50.0,13.92,Open,True,True
POL0000001733,PO00000684,1,SKU0000657,250.0,216.77,Open,True,True
POL0000001734,PO00000684,2,SKU0000622,1000.0,100.24,Partial,True,True
POL0000001735,PO00000684,3,SKU0000063,,147.68,Received,False,True
POL0000001736,PO00000684,4,SKU0000287,,153.33,Received,False,True
POL0000001737,PO00000685,1,SKU0000668,500.0,156.75,Open,True,True
POL0000001738,PO00000685,2,SKU0000444,50.0,234.25,Received,True,True
POL0000001739,PO00000685,3,SKU0000547,500.0,3.65,Partial,True,True
POL0000001740,PO00000685,4,SKU0000220,50.0,259.0,Open,True,True
POL0000001741,PO00000686,1,SKU0000455,50.0,130.54,Partial,True,True
POL0000001742,PO00000686,2,SKU0000518,500.0,123.83,Cancelled,True,True
POL0000001743,PO00000686,3,SKU0000190,1000.0,230.54,Open,True,True
POL0000001744,PO00000687,1,SKU0000156,-5.0,203.01,Partial,False,True
POL0000001745,PO00000688,1,SKU0000660,,16.29,Cancelled,False,True
POL0000001746,PO00000689,1,SKU0000335,1000.0,76.57,Open,True,True
POL0000001747,PO00000689,2,SKU0000628,,143.58,Partial,False,True
POL0000001748,PO00000689,3,SKU0000129,100.0,27.24,Received,True,True
POL0000001749,PO00000690,1,SKU0000525,100.0,81.4,Open,True,True
POL0000001750,PO00000690,2,SKU0000374,,273.17,Partial,False,True
POL0000001751,PO00000691,1,SKU0000228,250.0,290.95,Partial,True,True
POL0000001752,PO00000691,2,SKU0000596,-5.0,6.93,Partial,False,True
POL0000001753,PO00000692,1,SKU0000546,,136.23,Open,False,True
POL0000001754,PO00000692,2,SKU0000423,500.0,165.22,Open,True,True
POL0000001755,PO00000692,3,SKU0000316,100.0,103.84,Open,True,True
POL0000001756,PO00000693,1,SKU0000192,1000.0,181.43,Open,True,True
POL0000001757,PO00000694,1,SKU0000415,,220.81,Cancelled,False,True
POL0000001758,PO00000695,1,SKU0000056,100.0,73.32,Open,True,True
POL0000001759,PO00000695,2,SKU0000294,100.0,41.04,Open,True,True
POL0000001760,PO00000695,3,SKU0000688,,8.45,Received,False,True
POL0000001761,PO00000696,1,SKU0000568,1000.0,4.53,Received,True,True
POL0000001762,PO00000696,2,SKU0000467,1000.0,256.63,Cancelled,True,True
POL0000001763,PO00000696,3,SKU0000415,-5.0,220.81,Open,False,True
POL0000001764,PO00000696,4,SKU0000207,50.0,88.77,Open,True,True
POL0000001765,PO00000697,1,SKU0000077,50.0,83.37,Cancelled,True,True
POL0000001766,PO00000698,1,SKU0000125,500.0,173.82,Cancelled,True,True
POL0000001767,PO00000699,1,SKU0000516,,82.03,Received,False,True
POL0000001768,PO00000699,2,SKU0000678,50.0,120.32,Partial,True,True
POL0000001769,PO00000699,3,SKU0000656,1000.0,49.5,Partial,True,True
POL0000001770,PO00000700,1,SKU0000411,250.0,164.32,Open,True,True
POL0000001771,PO00000701,1,SKU0000133,500.0,192.78,Open,True,True
POL0000001772,PO00000701,2,SKU0000483,100.0,126.24,Open,True,True
POL0000001773,PO00000701,3,SKU0000565,1000.0,76.53,Partial,True,True
POL0000001774,PO00000702,1,SKU_UNKNOWN,50.0,108.01,Open,True,True
POL0000001775,PO00000702,2,SKU0000505,,147.45,Cancelled,False,True
POL0000001776,PO00000703,1,SKU0000477,50.0,57.59,Received,True,True
POL0000001777,PO00000703,2,SKU0000113,,122.37,Partial,False,True
POL0000001778,PO00000703,3,SKU0000409,500.0,102.6,Open,True,True
POL0000001779,PO00000703,4,SKU0000646,50.0,172.09,Partial,True,True
POL0000001780,PO00000704,1,SKU0000232,500.0,45.32,Open,True,True
POL0000001781,PO00000704,2,SKU0000644,500.0,85.52,Partial,True,True
POL0000001782,PO00000704,3,SKU0000511,100.0,118.6,Partial,True,True
POL0000001783,PO00000704,4,SKU0000337,50.0,3.71,Cancelled,True,True
POL0000001784,PO00000705,1,SKU0000328,250.0,245.84,Open,True,True
POL0000001785,PO00000705,2,SKU0000528,250.0,112.12,Received,True,True
POL0000001786,PO00000706,1,SKU0000388,,208.78,Open,False,True
POL0000001787,PO00000706,2,SKU0000267,1000.0,41.45,Received,True,True
POL0000001788,PO00000706,3,SKU0000621,-5.0,165.88,Received,False,True
POL0000001789,PO00000706,4,SKU0000260,50.0,274.16,Partial,True,True
POL0000001790,PO00000707,1,SKU0000644,500.0,85.52,Partial,True,True
POL0000001791,PO00000707,2,SKU0000081,100.0,227.93,Cancelled,True,True
POL0000001792,PO00000707,3,SKU0000363,50.0,52.31,Partial,True,True
POL0000001793,PO00000708,1,SKU0000295,250.0,132.32,Open,True,True
POL0000001794,PO00000709,1,SKU0000208,1000.0,160.85,Open,True,True
POL0000001795,PO00000710,1,SKU0000404,100.0,36.82,Open,True,True
POL0000001796,PO00000710,2,SKU0000142,50.0,210.38,Received,True,True
POL0000001797,PO00000710,3,SKU0000623,50.0,142.18,Open,True,True
POL0000001798,PO00000710,4,SKU0000615,,282.28,Received,False,True
POL0000001799,PO00000711,1,SKU0000555,100.0,265.21,Partial,True,True
POL0000001800,PO00000711,2,SKU0000521,1000.0,278.47,Open,True,True
POL0000001801,PO00000711,3,SKU0000071,100.0,92.75,Cancelled,True,True
POL0000001802,PO00000712,1,SKU0000290,500.0,229.99,Partial,True,True
POL0000001803,PO00000712,2,SKU0000437,50.0,220.45,Partial,True,True
POL0000001804,PO00000712,3,SKU0000205,500.0,32.83,Open,True,True
POL0000001805,PO00000712,4,SKU0000518,1000.0,123.83,Partial,True,True
POL0000001806,PO00000713,1,SKU0000132,,278.5,Partial,False,True
POL0000001807,PO00000713,2,SKU0000305,,28.77,Cancelled,False,True
POL0000001808,PO00000714,1,SKU0000670,-5.0,1.02,Cancelled,False,True
POL0000001809,PO00000714,2,SKU0000397,50.0,202.85,Open,True,True
POL0000001810,PO00000715,1,SKU0000502,1000.0,297.05,Received,True,True
POL0000001811,PO00000716,1,SKU0000091,-5.0,82.29,Open,False,True
POL0000001812,PO00000716,2,SKU0000302,500.0,222.8,Received,True,True
POL0000001813,PO00000717,1,SKU0000325,50.0,96.4,Partial,True,True
POL0000001814,PO00000717,2,SKU0000154,500.0,285.85,Partial,True,True
POL0000001815,PO00000718,1,SKU0000384,,289.4,Cancelled,False,True
POL0000001816,PO00000718,2,SKU0000585,250.0,185.08,Partial,True,True
POL0000001817,PO00000719,1,SKU0000535,,241.29,Open,False,True
POL0000001818,PO00000719,2,SKU0000310,250.0,285.19,Open,True,True
POL0000001819,PO00000719,3,SKU0000279,-5.0,219.46,Partial,False,True
POL0000001820,PO00000720,1,SKU0000272,50.0,253.68,Partial,True,True
POL0000001821,PO00000720,2,SKU0000043,100.0,298.47,Received,True,True
POL0000001822,PO00000721,1,SKU0000626,50.0,22.25,Open,True,True
POL0000001823,PO00000721,2,SKU0000337,,40.48,Received,False,True
POL0000001824,PO00000721,3,SKU0000320,500.0,6.22,Cancelled,True,True
POL0000001825,PO00000722,1,SKU0000418,-5.0,281.99,Open,False,True
POL0000001826,PO00000723,1,SKU0000387,250.0,243.93,Open,True,True
POL0000001827,PO00000723,2,SKU0000441,,216.68,Received,False,True
POL0000001828,PO00000724,1,SKU0000315,1000.0,185.04,Received,True,True
POL0000001829,PO00000725,1,SKU0000414,500.0,278.53,Cancelled,True,True
POL0000001830,PO00000726,1,SKU0000637,1000.0,34.31,Partial,True,True
POL0000001831,PO00000726,2,SKU0000538,-5.0,227.35,Cancelled,False,True
POL0000001832,PO00000726,3,SKU0000155,50.0,119.97,Open,True,True
POL0000001833,PO00000727,1,SKU0000154,50.0,285.85,Received,True,True
POL0000001834,PO00000727,2,SKU0000557,50.0,59.04,Partial,True,True
POL0000001835,PO00000727,3,SKU0000397,250.0,202.85,Partial,True,True
POL0000001836,PO00000728,1,SKU0000362,100.0,76.71,Received,True,True
POL0000001837,PO00000729,1,SKU0000101,100.0,95.8,Open,True,True
POL0000001838,PO00000729,2,SKU0000104,500.0,155.06,Cancelled,True,True
POL0000001839,PO00000729,3,SKU0000604,-5.0,253.92,Partial,False,True
POL0000001840,PO00000729,4,SKU0000657,,216.77,Received,False,True
POL0000001841,PO00000730,1,SKU0000454,1000.0,182.41,Cancelled,True,True
POL0000001842,PO00000730,2,SKU0000243,1000.0,89.34,Open,True,True
POL0000001843,PO00000730,3,SKU0000283,,31.39,Received,False,True
POL0000001844,PO00000731,1,SKU0000129,250.0,27.24,Received,True,True
POL0000001845,PO00000732,1,SKU0000415,500.0,220.81,Cancelled,True,True
POL0000001846,PO00000733,1,SKU0000482,1000.0,146.9,Received,True,True
POL0000001847,PO00000733,2,SKU0000176,500.0,49.13,Received,True,True
POL0000001848,PO00000734,1,SKU0000083,100.0,244.15,Open,True,True
POL0000001849,PO00000735,1,SKU0000073,250.0,238.16,Partial,True,True
