rate_date,currency,usd_rate,source
2026-03-31,MXN,0.067336,daily_fx_feed
2026-03-31,EUR,1.08051,daily_fx_feed
2026-03-31,CNY,0.13018,daily_fx_feed
2026-04-01,USD,1.0,daily_fx_feed
2026-04-01,CAD,0.735547,daily_fx_feed
2026-04-01,EUR,1.083086,daily_fx_feed
2026-04-01,CNY,0.148053,daily_fx_feed
2026-04-02,USD,1.0,daily_fx_feed
2026-04-02,CAD,0.746832,daily_fx_feed
2026-04-02,MXN,0.065813,daily_fx_feed
2026-04-02,EUR,1.075865,daily_fx_feed
2026-04-02,CNY,0.138655,daily_fx_feed
2026-04-03,USD,1.0,daily_fx_feed
2026-04-03,CAD,0.7301,daily_fx_feed
2026-04-03,MXN,0.053561,daily_fx_feed
2026-04-03,EUR,1.085679,daily_fx_feed
2026-04-03,CNY,0.138963,daily_fx_feed
2026-04-04,USD,1.0,daily_fx_feed
2026-04-04,CAD,0.74102,daily_fx_feed
2026-04-04,MXN,0.048947,daily_fx_feed
2026-04-04,EUR,1.074941,daily_fx_feed
2026-04-04,CNY,0.149155,daily_fx_feed
2026-04-05,USD,1.0,daily_fx_feed
2026-04-05,CAD,0.749441,daily_fx_feed
2026-04-05,MXN,0.056042,daily_fx_feed
2026-04-05,EUR,1.076225,daily_fx_feed
2026-04-05,CNY,0.13094,daily_fx_feed
2026-04-06,USD,1.0,daily_fx_feed
2026-04-06,CAD,0.746642,daily_fx_feed
2026-04-06,MXN,0.054709,daily_fx_feed
2026-04-06,EUR,1.086381,daily_fx_feed
2026-04-06,CNY,0.132146,daily_fx_feed
2026-04-07,USD,1.0,daily_fx_feed
2026-04-07,CAD,0.746534,daily_fx_feed
2026-04-07,MXN,0.063574,daily_fx_feed
2026-04-07,EUR,1.073733,daily_fx_feed
2026-04-07,CNY,0.146733,daily_fx_feed
2026-04-08,USD,1.0,daily_fx_feed
2026-04-08,CAD,0.744237,daily_fx_feed
2026-04-08,MXN,0.059326,daily_fx_feed
2026-04-08,EUR,1.074725,daily_fx_feed
2026-04-08,CNY,0.130267,daily_fx_feed
2026-04-09,USD,1.0,daily_fx_feed
2026-04-09,CAD,0.733767,daily_fx_feed
2026-04-09,MXN,0.059341,daily_fx_feed
2026-04-09,EUR,1.076646,daily_fx_feed
2026-04-09,CNY,0.143297,daily_fx_feed
2026-04-10,USD,1.0,daily_fx_feed
2026-04-10,CAD,0.745903,daily_fx_feed
2026-04-10,MXN,0.066557,daily_fx_feed
2026-04-10,EUR,1.070286,daily_fx_feed
2026-04-10,CNY,0.134163,daily_fx_feed
2026-04-11,USD,1.0,daily_fx_feed
2026-04-11,CAD,0.746672,daily_fx_feed
2026-04-11,MXN,0.051959,daily_fx_feed
2026-04-11,EUR,1.078189,daily_fx_feed
2026-04-11,CNY,0.141928,daily_fx_feed
2026-04-12,USD,1.0,daily_fx_feed
2026-04-12,CAD,0.746634,daily_fx_feed
2026-04-12,MXN,0.059112,daily_fx_feed
2026-04-12,EUR,1.081576,daily_fx_feed
2026-04-12,CNY,0.14909,daily_fx_feed
2026-04-13,USD,1.0,daily_fx_feed
2026-04-13,CAD,0.746017,daily_fx_feed
2026-04-13,MXN,0.064566,daily_fx_feed
2026-04-13,EUR,1.08554,daily_fx_feed
2026-04-13,CNY,0.149392,daily_fx_feed
2026-04-14,USD,1.0,daily_fx_feed
2026-04-14,CAD,0.746302,daily_fx_feed
2026-04-14,MXN,0.064915,daily_fx_feed
2026-04-14,EUR,1.074102,daily_fx_feed
2026-04-14,CNY,0.14323,daily_fx_feed
2026-04-15,USD,1.0,daily_fx_feed
2026-04-15,CAD,0.739796,daily_fx_feed
2026-04-15,MXN,0.061496,daily_fx_feed
2026-04-15,EUR,1.086294,daily_fx_feed
2026-04-15,CNY,0.1487,daily_fx_feed
2026-04-16,USD,1.0,daily_fx_feed
2026-04-16,CAD,0.749234,daily_fx_feed
2026-04-16,MXN,0.053319,daily_fx_feed
2026-04-16,EUR,1.089363,daily_fx_feed
2026-04-16,CNY,0.134522,daily_fx_feed
2026-04-17,USD,1.0,daily_fx_feed
2026-04-17,CAD,0.741429,daily_fx_feed
2026-04-17,MXN,0.065689,daily_fx_feed
2026-04-17,EUR,1.08884,daily_fx_feed
2026-04-17,CNY,0.138893,daily_fx_feed
2026-04-18,USD,1.0,daily_fx_feed
2026-04-18,CAD,0.730874,daily_fx_feed
2026-04-18,MXN,0.062441,daily_fx_feed
2026-04-18,EUR,1.072279,daily_fx_feed
2026-04-18,CNY,0.130504,daily_fx_feed
2026-04-19,USD,1.0,daily_fx_feed
2026-04-19,CAD,0.73894,daily_fx_feed
2026-04-19,MXN,0.060224,daily_fx_feed
2026-04-19,EUR,1.088488,daily_fx_feed
2026-04-19,CNY,0.137951,daily_fx_feed
2026-04-20,USD,1.0,daily_fx_feed
2026-04-20,CAD,0.738077,daily_fx_feed
2026-04-20,MXN,0.058744,daily_fx_feed
2026-04-20,EUR,1.070854,daily_fx_feed
2026-04-20,CNY,0.141924,daily_fx_feed
2026-04-21,USD,1.0,daily_fx_feed
2026-04-21,CAD,0.742538,daily_fx_feed
2026-04-21,MXN,0.048411,daily_fx_feed
2026-04-21,EUR,1.070755,daily_fx_feed
2026-04-21,CNY,0.137576,daily_fx_feed
2026-04-22,USD,1.0,daily_fx_feed
2026-04-22,CAD,0.743066,daily_fx_feed
2026-04-22,MXN,0.060776,daily_fx_feed
2026-04-22,EUR,1.089929,daily_fx_feed
2026-04-22,CNY,0.146169,daily_fx_feed
2026-04-23,USD,1.0,daily_fx_feed
2026-04-23,CAD,0.734119,daily_fx_feed
2026-04-23,MXN,0.067948,daily_fx_feed
2026-04-23,EUR,1.078696,daily_fx_feed
2026-04-23,CNY,0.141276,daily_fx_feed
2026-04-24,USD,1.0,daily_fx_feed
2026-04-24,CAD,0.739091,daily_fx_feed
2026-04-24,MXN,0.061167,daily_fx_feed
2026-04-24,EUR,1.073085,daily_fx_feed
2026-04-24,CNY,0.144929,daily_fx_feed
2026-04-25,USD,1.0,daily_fx_feed
2026-04-25,CAD,0.738009,daily_fx_feed
2026-04-25,MXN,0.053475,daily_fx_feed
2026-04-25,EUR,1.076908,daily_fx_feed
2026-04-25,CNY,0.149458,daily_fx_feed
2026-04-26,USD,1.0,daily_fx_feed
2026-04-26,CAD,0.744486,daily_fx_feed
2026-04-26,MXN,0.057164,daily_fx_feed
2026-04-26,EUR,1.082437,daily_fx_feed
2026-04-26,CNY,0.133373,daily_fx_feed
2026-04-27,USD,1.0,daily_fx_feed
2026-04-27,CAD,0.735037,daily_fx_feed
2026-04-27,MXN,0.065468,daily_fx_feed
2026-04-27,EUR,1.082957,daily_fx_feed
2026-04-27,CNY,0.137358,daily_fx_feed
2026-04-28,USD,1.0,daily_fx_feed
2026-04-28,CAD,0.74536,daily_fx_feed
2026-04-28,MXN,0.05589,daily_fx_feed
2026-04-28,EUR,1.080387,daily_fx_feed
2026-04-28,CNY,0.139311,daily_fx_feed
2026-04-29,USD,1.0,daily_fx_feed
2026-04-29,CAD,0.738199,daily_fx_feed
2026-04-29,MXN,0.060089,daily_fx_feed
2026-04-29,EUR,1.071446,daily_fx_feed
2026-04-29,CNY,0.140432,daily_fx_feed
2026-04-30,USD,1.0,daily_fx_feed
2026-04-30,CAD,0.746778,daily_fx_feed
2026-04-30,MXN,0.055041,daily_fx_feed
2026-04-30,EUR,1.088579,daily_fx_feed
2026-04-30,CNY,0.147904,daily_fx_feed
2026-05-01,USD,1.0,daily_fx_feed
2026-05-01,CAD,0.745348,daily_fx_feed
2026-05-01,MXN,0.053204,daily_fx_feed
2026-05-01,EUR,1.088332,daily_fx_feed
2026-05-01,CNY,0.130195,daily_fx_feed
2026-05-02,USD,1.0,daily_fx_feed
2026-05-02,CAD,0.739768,daily_fx_feed
2026-05-02,MXN,0.061829,daily_fx_feed
2026-05-02,EUR,1.075315,daily_fx_feed
2026-05-02,CNY,0.132022,daily_fx_feed
2026-05-03,USD,1.0,daily_fx_feed
2026-05-03,CAD,0.73857,daily_fx_feed
2026-05-03,MXN,0.053253,daily_fx_feed
2026-05-03,EUR,1.074649,daily_fx_feed
2026-05-03,CNY,0.14763,daily_fx_feed
2026-05-04,USD,1.0,daily_fx_feed
2026-05-04,CAD,0.742374,daily_fx_feed
2026-05-04,MXN,0.062248,daily_fx_feed
2026-05-04,EUR,1.083707,daily_fx_feed
2026-05-04,CNY,0.147892,daily_fx_feed
2026-05-05,USD,1.0,daily_fx_feed
2026-05-05,CAD,0.739737,daily_fx_feed
2026-05-05,MXN,0.056035,daily_fx_feed
2026-05-05,EUR,1.086174,daily_fx_feed
2026-05-05,CNY,0.144198,daily_fx_feed
2026-05-06,USD,1.0,daily_fx_feed
2026-05-06,CAD,0.748575,daily_fx_feed
2026-05-06,MXN,0.056003,daily_fx_feed
2026-05-06,EUR,1.080479,daily_fx_feed
2026-05-06,CNY,0.148005,daily_fx_feed
2026-05-07,USD,1.0,daily_fx_feed
2026-05-07,CAD,0.730498,daily_fx_feed
2026-05-07,MXN,0.054437,daily_fx_feed
2026-05-07,EUR,1.083698,daily_fx_feed
2026-05-07,CNY,0.133452,daily_fx_feed
2026-05-08,USD,1.0,daily_fx_feed
2026-05-08,CAD,0.742178,daily_fx_feed
2026-05-08,MXN,0.048419,daily_fx_feed
2026-05-08,EUR,1.083228,daily_fx_feed
2026-05-08,CNY,0.143849,daily_fx_feed
2026-05-09,USD,1.0,daily_fx_feed
2026-05-09,CAD,0.749674,daily_fx_feed
2026-05-09,MXN,0.065945,daily_fx_feed
2026-05-09,EUR,1.075208,daily_fx_feed
2026-05-09,CNY,0.145728,daily_fx_feed
2026-05-10,USD,1.0,daily_fx_feed
2026-05-10,CAD,0.740214,daily_fx_feed
2026-05-10,MXN,0.066211,daily_fx_feed
2026-05-10,EUR,1.083531,daily_fx_feed
2026-05-10,CNY,0.135171,daily_fx_feed
2026-05-11,USD,1.0,daily_fx_feed
2026-05-11,CAD,0.741924,daily_fx_feed
2026-05-11,MXN,0.054374,daily_fx_feed
2026-05-11,EUR,1.076066,daily_fx_feed
2026-05-11,CNY,0.139148,daily_fx_feed
2026-05-12,USD,1.0,daily_fx_feed
2026-05-12,CAD,0.739173,daily_fx_feed
2026-05-12,MXN,0.053136,daily_fx_feed
2026-05-12,EUR,1.07601,daily_fx_feed
2026-05-12,CNY,0.136967,daily_fx_feed
2026-05-13,USD,1.0,daily_fx_feed
2026-05-13,CAD,0.743617,daily_fx_feed
2026-05-13,MXN,0.058234,daily_fx_feed
2026-05-13,EUR,1.070701,daily_fx_feed
2026-05-13,CNY,0.130235,daily_fx_feed
2026-05-14,USD,1.0,daily_fx_feed
2026-05-14,CAD,0.748324,daily_fx_feed
2026-05-14,MXN,0.058,daily_fx_feed
2026-05-14,EUR,1.078749,daily_fx_feed
2026-05-14,CNY,0.134505,daily_fx_feed
2026-05-15,USD,1.0,daily_fx_feed
2026-05-15,CAD,0.733848,daily_fx_feed
2026-05-15,MXN,0.057577,daily_fx_feed
2026-05-15,EUR,1.07059,daily_fx_feed
2026-05-15,CNY,0.142111,daily_fx_feed
2026-05-16,USD,1.0,daily_fx_feed
2026-05-16,CAD,0.747804,daily_fx_feed
2026-05-16,MXN,0.057275,daily_fx_feed
2026-05-16,EUR,1.084747,daily_fx_feed
2026-05-16,CNY,0.139769,daily_fx_feed
2026-05-17,USD,1.0,daily_fx_feed
2026-05-17,CAD,0.748452,daily_fx_feed
2026-05-17,MXN,0.063743,daily_fx_feed
2026-05-17,EUR,1.078796,daily_fx_feed
2026-05-17,CNY,0.148766,daily_fx_feed
2026-05-18,USD,1.0,daily_fx_feed
2026-05-18,CAD,0.736303,daily_fx_feed
2026-05-18,MXN,0.04965,daily_fx_feed
2026-05-18,EUR,1.076378,daily_fx_feed
2026-05-18,CNY,0.135198,daily_fx_feed
2026-05-19,USD,1.0,daily_fx_feed
2026-05-19,CAD,0.746692,daily_fx_feed
2026-05-19,MXN,0.053048,daily_fx_feed
2026-05-19,EUR,1.070297,daily_fx_feed
2026-05-19,CNY,0.141167,daily_fx_feed
2026-05-20,USD,1.0,daily_fx_feed
2026-05-20,CAD,0.735029,daily_fx_feed
2026-05-20,MXN,0.061263,daily_fx_feed
2026-05-20,EUR,1.074805,daily_fx_feed
2026-05-20,CNY,0.134925,daily_fx_feed
2026-05-21,USD,1.0,daily_fx_feed
2026-05-21,CAD,0.730727,daily_fx_feed
2026-05-21,MXN,0.061621,daily_fx_feed
2026-05-21,EUR,1.087333,daily_fx_feed
2026-05-21,CNY,0.143028,daily_fx_feed
2026-05-22,USD,1.0,daily_fx_feed
2026-05-22,CAD,0.749695,daily_fx_feed
2026-05-22,MXN,0.064311,daily_fx_feed
2026-05-22,EUR,1.075542,daily_fx_feed
2026-05-22,CNY,0.136126,daily_fx_feed
2026-05-23,USD,1.0,daily_fx_feed
2026-05-23,CAD,0.735643,daily_fx_feed
2026-05-23,MXN,0.065904,daily_fx_feed
2026-05-23,EUR,1.088525,daily_fx_feed
2026-05-23,CNY,0.133969,daily_fx_feed
2026-05-24,USD,1.0,daily_fx_feed
2026-05-24,CAD,0.731222,daily_fx_feed
2026-05-24,MXN,0.05988,daily_fx_feed
2026-05-24,EUR,1.080685,daily_fx_feed
2026-05-24,CNY,0.144396,daily_fx_feed
2026-05-25,USD,1.0,daily_fx_feed
2026-05-25,CAD,0.747938,daily_fx_feed
2026-05-25,MXN,0.059566,daily_fx_feed
2026-05-25,EUR,1.071705,daily_fx_feed
2026-05-25,CNY,0.136379,daily_fx_feed
2026-05-26,USD,1.0,daily_fx_feed
2026-05-26,CAD,0.735106,daily_fx_feed
2026-05-26,MXN,0.056366,daily_fx_feed
2026-05-26,EUR,1.074236,daily_fx_feed
2026-05-26,CNY,0.130858,daily_fx_feed
2026-05-27,USD,1.0,daily_fx_feed
2026-05-27,CAD,0.735465,daily_fx_feed
2026-05-27,MXN,0.051818,daily_fx_feed
2026-05-27,EUR,1.08937,daily_fx_feed
2026-05-27,CNY,0.131209,daily_fx_feed
2026-05-28,USD,1.0,daily_fx_feed
2026-05-28,CAD,0.74474,daily_fx_feed
2026-05-28,MXN,0.063029,daily_fx_feed
2026-05-28,EUR,1.076429,daily_fx_feed
2026-05-28,CNY,0.135746,daily_fx_feed
2026-05-29,USD,1.0,daily_fx_feed
2026-05-29,CAD,0.741016,daily_fx_feed
2026-05-29,MXN,0.065497,daily_fx_feed
2026-05-29,EUR,1.071413,daily_fx_feed
2026-05-29,CNY,0.132679,daily_fx_feed
2026-05-30,USD,1.0,daily_fx_feed
2026-05-30,CAD,0.733155,daily_fx_feed
2026-05-30,MXN,0.065625,daily_fx_feed
2026-05-30,EUR,1.078122,daily_fx_feed
2026-05-30,CNY,0.132707,daily_fx_feed
2026-05-31,USD,1.0,daily_fx_feed
2026-05-31,CAD,0.735638,daily_fx_feed
2026-05-31,MXN,0.052079,daily_fx_feed
2026-05-31,EUR,1.073417,daily_fx_feed
2026-05-31,CNY,0.142067,daily_fx_feed
2026-06-01,USD,1.0,daily_fx_feed
2026-06-01,CAD,0.736987,daily_fx_feed
2026-06-01,MXN,0.06087,daily_fx_feed
2026-06-01,EUR,1.073957,daily_fx_feed
2026-06-01,CNY,0.133852,daily_fx_feed
2026-06-02,USD,1.0,daily_fx_feed
2026-06-02,CAD,0.742258,daily_fx_feed
2026-06-02,MXN,0.065035,daily_fx_feed
2026-06-02,EUR,1.080114,daily_fx_feed
2026-06-02,CNY,0.148322,daily_fx_feed
2026-06-03,USD,1.0,daily_fx_feed
2026-06-03,CAD,0.744492,daily_fx_feed
2026-06-03,MXN,0.054625,daily_fx_feed
2026-06-03,EUR,1.0722,daily_fx_feed
2026-06-03,CNY,0.138316,daily_fx_feed
2026-06-04,USD,1.0,daily_fx_feed
2026-06-04,CAD,0.741914,daily_fx_feed
2026-06-04,MXN,0.065184,daily_fx_feed
2026-06-04,EUR,1.073139,daily_fx_feed
2026-06-04,CNY,0.131976,daily_fx_feed
2026-06-05,USD,1.0,daily_fx_feed
2026-06-05,CAD,0.732508,daily_fx_feed
2026-06-05,MXN,0.065117,daily_fx_feed
2026-06-05,EUR,1.075585,daily_fx_feed
2026-06-05,CNY,0.141362,daily_fx_feed
2026-06-06,USD,1.0,daily_fx_feed
2026-06-06,CAD,0.735254,daily_fx_feed
2026-06-06,MXN,0.058579,daily_fx_feed
2026-06-06,EUR,1.070187,daily_fx_feed
2026-06-06,CNY,0.13552,daily_fx_feed
2026-06-07,USD,1.0,daily_fx_feed
2026-06-07,CAD,0.741628,daily_fx_feed
2026-06-07,MXN,0.055216,daily_fx_feed
2026-06-07,EUR,1.086562,daily_fx_feed
2026-06-07,CNY,0.147741,daily_fx_feed
2026-06-08,USD,1.0,daily_fx_feed
2026-06-08,CAD,0.745477,daily_fx_feed
2026-06-08,MXN,0.055579,daily_fx_feed
2026-06-08,EUR,1.072339,daily_fx_feed
2026-06-08,CNY,0.136083,daily_fx_feed
2026-06-09,USD,1.0,daily_fx_feed
2026-06-09,CAD,0.732004,daily_fx_feed
2026-06-09,MXN,0.055748,daily_fx_feed
2026-06-09,EUR,1.08228,daily_fx_feed
2026-06-09,CNY,0.141249,daily_fx_feed
2026-06-10,USD,1.0,daily_fx_feed
2026-06-10,CAD,0.749544,daily_fx_feed
2026-06-10,MXN,0.050846,daily_fx_feed
2026-06-10,EUR,1.078377,daily_fx_feed
2026-06-10,CNY,0.146263,daily_fx_feed
2026-06-11,USD,1.0,daily_fx_feed
2026-06-11,CAD,0.730318,daily_fx_feed
2026-06-11,MXN,0.056703,daily_fx_feed
2026-06-11,EUR,1.078232,daily_fx_feed
2026-06-11,CNY,0.134978,daily_fx_feed
2026-06-12,USD,1.0,daily_fx_feed
2026-06-12,CAD,0.730485,daily_fx_feed
2026-06-12,MXN,0.065258,daily_fx_feed
2026-06-12,EUR,1.073826,daily_fx_feed
2026-06-12,CNY,0.132993,daily_fx_feed
2026-06-13,USD,1.0,daily_fx_feed
2026-06-13,CAD,0.740035,daily_fx_feed
2026-06-13,MXN,0.056053,daily_fx_feed
2026-06-13,EUR,1.071175,daily_fx_feed
2026-06-13,CNY,0.144414,daily_fx_feed
2026-06-14,USD,1.0,daily_fx_feed
2026-06-14,CAD,0.732827,daily_fx_feed
2026-06-14,MXN,0.054496,daily_fx_feed
2026-06-14,EUR,1.078455,daily_fx_feed
2026-06-14,CNY,0.132867,daily_fx_feed
2026-06-15,USD,1.0,daily_fx_feed
2026-06-15,CAD,0.738061,daily_fx_feed
2026-06-15,MXN,0.049917,daily_fx_feed
2026-06-15,EUR,1.07301,daily_fx_feed
2026-06-15,CNY,0.142551,daily_fx_feed
2026-06-16,USD,1.0,daily_fx_feed
2026-06-16,CAD,0.748305,daily_fx_feed
2026-06-16,MXN,0.060105,daily_fx_feed
2026-06-16,EUR,1.076446,daily_fx_feed
2026-06-16,CNY,0.139324,daily_fx_feed
2026-06-17,USD,1.0,daily_fx_feed
2026-06-17,CAD,0.738931,daily_fx_feed
2026-06-17,MXN,0.053906,daily_fx_feed
2026-06-17,EUR,1.076139,daily_fx_feed
2026-06-17,CNY,0.145162,daily_fx_feed
2026-06-18,USD,1.0,daily_fx_feed
2026-06-18,CAD,0.7319,daily_fx_feed
2026-06-18,MXN,0.059116,daily_fx_feed
2026-06-18,EUR,1.087309,daily_fx_feed
2026-06-18,CNY,0.136503,daily_fx_feed
2026-06-19,USD,1.0,daily_fx_feed
2026-06-19,CAD,0.741389,daily_fx_feed
2026-06-19,MXN,0.057688,daily_fx_feed
2026-06-19,EUR,1.078338,daily_fx_feed
2026-06-19,CNY,0.137317,daily_fx_feed
2026-06-20,USD,1.0,daily_fx_feed
2026-06-20,CAD,0.74368,daily_fx_feed
2026-06-20,MXN,0.05391,daily_fx_feed
2026-06-20,EUR,1.072547,daily_fx_feed
2026-06-20,CNY,0.131826,daily_fx_feed
2026-06-21,USD,1.0,daily_fx_feed
2026-06-21,CAD,0.743528,daily_fx_feed
2026-06-21,MXN,0.051164,daily_fx_feed
2026-06-21,EUR,1.084736,daily_fx_feed
2026-06-21,CNY,0.134907,daily_fx_feed
2026-06-22,USD,1.0,daily_fx_feed
2026-06-22,CAD,0.747066,daily_fx_feed
2026-06-22,MXN,0.048319,daily_fx_feed
2026-06-22,EUR,1.080134,daily_fx_feed
2026-06-22,CNY,0.14453,daily_fx_feed
2026-06-23,USD,1.0,daily_fx_feed
2026-06-23,CAD,0.742158,daily_fx_feed
2026-06-23,MXN,0.059988,daily_fx_feed
2026-06-23,EUR,1.073583,daily_fx_feed
2026-06-23,CNY,0.14332,daily_fx_feed
2026-06-24,USD,1.0,daily_fx_feed
2026-06-24,CAD,0.736555,daily_fx_feed
2026-06-24,MXN,0.066152,daily_fx_feed
2026-06-24,EUR,1.082208,daily_fx_feed
2026-06-24,CNY,0.138638,daily_fx_feed
2026-06-25,USD,1.0,daily_fx_feed
2026-06-25,CAD,0.730793,daily_fx_feed
2026-06-25,MXN,0.048731,daily_fx_feed
2026-06-25,EUR,1.084342,daily_fx_feed
2026-06-25,CNY,0.131134,daily_fx_feed
2026-06-26,USD,1.0,daily_fx_feed
2026-06-26,CAD,0.730832,daily_fx_feed
2026-06-26,MXN,0.055447,daily_fx_feed
2026-06-26,EUR,1.083009,daily_fx_feed
2026-06-26,CNY,0.139993,daily_fx_feed
2026-06-27,USD,1.0,daily_fx_feed
2026-06-27,CAD,0.746277,daily_fx_feed
2026-06-27,MXN,0.050043,daily_fx_feed
2026-06-27,EUR,1.086444,daily_fx_feed
2026-06-27,CNY,0.133851,daily_fx_feed
2026-06-28,USD,1.0,daily_fx_feed
2026-06-28,CAD,0.737009,daily_fx_feed
2026-06-28,MXN,0.064821,daily_fx_feed
2026-06-28,EUR,1.086868,daily_fx_feed
2026-06-28,CNY,0.143075,daily_fx_feed
2026-06-29,USD,1.0,daily_fx_feed
2026-06-29,CAD,0.743717,daily_fx_feed
2026-06-29,MXN,0.067663,daily_fx_feed
2026-06-29,EUR,1.089407,daily_fx_feed
2026-06-29,CNY,0.135016,daily_fx_feed
2026-06-30,USD,1.0,daily_fx_feed
2026-06-30,CAD,0.749058,daily_fx_feed
2026-06-30,MXN,0.063897,daily_fx_feed
2026-06-30,EUR,1.083726,daily_fx_feed
2026-06-30,CNY,0.133018,daily_fx_feed
