snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty
2026-01-31,WH0002,SKU0000615,164.0,145,19,50,100,Low,True
2026-01-31,WH0002,SKU0000029,325.0,44,281,50,25,Overstock,True
2026-01-31,WH0002,SKU0000682,510.0,457,53,250,200,Healthy,True
2026-01-31,WH0002,SKU0000094,295.0,65,230,50,100,Low,True
2026-01-31,WH0002,SKU0000425,16.0,11,5,50,50,Healthy,True
2026-01-31,WH0002,SKU0000290,717.0,342,375,500,200,Healthy,True
2026-01-31,WH0002,SKU0000072,36.0,29,7,250,200,Healthy,True
2026-01-31,WH0002,SKU0000441,621.0,269,352,250,50,Low,True
2026-01-31,WH0002,SKU0000518,98.0,2,96,500,200,Healthy,True
2026-01-31,WH0002,SKU0000098,1405.0,487,918,250,25,Stockout,True
2026-01-31,WH0002,SKU0000199,1607.0,243,1364,500,50,Low,True
2026-01-31,WH0002,SKU0000302,1212.0,87,1125,250,200,Overstock,True
2026-01-31,WH0002,SKU0000121,1194.0,280,914,50,25,Stockout,True
2026-01-31,WH0002,SKU0000583,694.0,405,289,100,100,Healthy,True
2026-01-31,WH0002,SKU0000114,1495.0,158,1337,100,200,Healthy,True
2026-01-31,WH0002,SKU0000524,1671.0,205,1466,500,50,Overstock,True
2026-01-31,WH0002,SKU0000135,825.0,271,554,500,200,Stockout,True
2026-01-31,WH0002,SKU0000249,1601.0,164,1437,50,200,Low,True
2026-01-31,WH0002,SKU0000077,236.0,136,100,50,50,Overstock,True
2026-01-31,WH0002,SKU0000537,1207.0,167,1040,500,50,Healthy,True
2026-01-31,WH0002,SKU0000303,1462.0,407,1055,100,200,Overstock,True
2026-01-31,WH0002,SKU0000224,1545.0,464,1081,100,50,Overstock,True
2026-01-31,WH0002,SKU0000415,1958.0,42,1916,50,25,Healthy,True
2026-01-31,WH0002,SKU0000639,774.0,74,700,250,100,Healthy,True
2026-01-31,WH0002,SKU0000342,1060.0,121,939,500,50,Stockout,True
2026-01-31,WH0002,SKU0000462,1731.0,248,1483,500,50,Overstock,True
2026-01-31,WH0002,SKU0000168,302.0,148,154,100,50,Healthy,True
2026-01-31,WH0002,SKU0000463,978.0,30,948,50,25,Healthy,True
2026-01-31,WH0002,SKU0000198,1907.0,457,1450,50,25,Overstock,True
2026-01-31,WH0002,SKU0000497,577.0,253,324,50,50,Overstock,True
2026-01-31,WH0002,SKU0000050,1639.0,228,1411,250,25,Overstock,True
2026-01-31,WH0002,SKU0000245,737.0,20,717,100,50,Overstock,True
2026-01-31,WH0002,SKU0000555,415.0,374,41,500,50,Stockout,True
2026-01-31,WH0002,SKU0000397,1574.0,381,1193,250,50,Healthy,True
2026-01-31,WH0002,SKU0000355,1058.0,148,910,500,100,Stockout,True
2026-01-31,WH0002,SKU0000309,1060.0,142,918,50,200,Stockout,True
2026-01-31,WH0002,SKU0000086,1315.0,216,1099,100,50,Healthy,True
2026-01-31,WH0002,SKU0000179,1083.0,472,611,250,200,Healthy,True
2026-01-31,WH0002,SKU0000053,846.0,109,737,250,50,Overstock,True
2026-01-31,WH0002,SKU0000621,628.0,316,312,50,50,Overstock,True
2026-01-31,WH0003,SKU0000441,802.0,375,427,100,50,Overstock,True
2026-01-31,WH0003,SKU0000563,1689.0,391,1298,250,200,Stockout,True
2026-01-31,WH0003,SKU0000323,1024.0,206,818,50,50,Stockout,True
2026-01-31,WH0003,SKU0000515,1302.0,233,1069,500,50,Overstock,True
2026-01-31,WH0003,SKU0000112,1998.0,303,1695,500,25,Low,True
2026-01-31,WH0003,SKU0000673,367.0,140,227,50,25,Healthy,True
2026-01-31,WH0003,SKU0000110,965.0,344,621,100,100,Healthy,True
2026-01-31,WH0003,SKU0000253,1106.0,337,769,100,200,Healthy,True
2026-01-31,WH0003,SKU0000683,1555.0,231,1324,100,100,Healthy,True
2026-01-31,WH0003,SKU0000098,884.0,7,877,250,25,Overstock,True
2026-01-31,WH0003,SKU0000244,1329.0,133,1196,100,100,Low,True
2026-01-31,WH0003,SKU0000363,1430.0,243,1187,500,50,Healthy,True
2026-01-31,WH0003,SKU0000400,527.0,224,303,500,50,Low,True
2026-01-31,WH0003,SKU0000225,557.0,246,311,50,25,Healthy,True
2026-01-31,WH0003,SKU0000386,1945.0,280,1665,50,100,Stockout,True
2026-01-31,WH0003,SKU0000346,1449.0,351,1098,50,100,Overstock,True
2026-01-31,WH0003,SKU0000070,1510.0,89,1421,250,200,Healthy,True
2026-01-31,WH0003,SKU0000615,865.0,282,583,500,25,Healthy,True
2026-01-31,WH0003,SKU0000577,246.0,114,132,250,50,Overstock,True
2026-01-31,WH0003,SKU0000330,1430.0,47,1383,250,25,Healthy,True
2026-01-31,WH0003,SKU0000651,540.0,438,102,250,100,Healthy,True
2026-01-31,WH0003,SKU0000204,403.0,389,14,100,25,Healthy,True
2026-01-31,WH0003,SKU0000039,1378.0,403,975,100,100,Healthy,True
2026-01-31,WH0003,SKU0000076,769.0,368,401,250,25,Overstock,True
2026-01-31,WH0003,SKU0000224,1542.0,39,1503,100,200,Low,True
2026-01-31,WH0003,SKU0000214,651.0,336,315,100,50,Overstock,True
2026-01-31,WH0003,SKU0000007,1516.0,287,1229,50,25,Low,True
2026-01-31,WH0003,SKU0000485,582.0,132,450,500,25,Healthy,True
2026-01-31,WH0003,SKU0000556,718.0,66,652,250,100,Low,True
2026-01-31,WH0003,SKU0000593,708.0,438,270,100,50,Low,True
2026-01-31,WH0003,SKU0000104,1998.0,406,1592,50,50,Healthy,True
2026-01-31,WH0003,SKU0000063,24.0,13,11,250,100,Healthy,True
2026-01-31,WH0003,SKU0000418,126.0,72,54,100,50,Healthy,True
2026-01-31,WH0003,SKU0000415,1292.0,375,917,250,100,Stockout,True
2026-01-31,WH0003,SKU0000531,1550.0,498,1052,100,100,Healthy,True
2026-01-31,WH0003,SKU0000564,769.0,416,353,100,200,Healthy,True
2026-01-31,WH0003,SKU0000148,1392.0,8,1384,50,50,Overstock,True
2026-01-31,WH0003,SKU0000525,1923.0,338,1585,250,50,Stockout,True
2026-01-31,WH0003,SKU0000289,830.0,311,519,50,200,Stockout,True
2026-01-31,WH0003,SKU0000167,1115.0,482,633,50,25,Healthy,True
2026-01-31,WH0003,SKU0000194,173.0,108,65,250,200,Healthy,True
2026-01-31,WH0003,SKU0000159,1115.0,21,1094,250,200,Healthy,True
2026-01-31,WH0003,SKU0000053,381.0,97,284,250,100,Healthy,True
2026-01-31,WH0003,SKU0000372,640.0,298,342,500,100,Overstock,True
2026-01-31,WH0003,SKU0000546,1391.0,393,998,500,200,Healthy,True
2026-01-31,WH0003,SKU0000337,740.0,276,464,50,200,Healthy,True
2026-01-31,WH0003,SKU0000243,1657.0,156,1501,50,100,Low,True
2026-01-31,WH0003,SKU0000324,423.0,197,226,50,25,Healthy,True
2026-01-31,WH0003,SKU0000355,1705.0,376,1329,500,25,Low,True
2026-01-31,WH0003,SKU0000405,388.0,8,380,250,50,Low,True
2026-01-31,WH0003,SKU0000677,412.0,261,151,250,50,Stockout,True
2026-01-31,WH0003,SKU0000605,1776.0,448,1328,500,100,Stockout,True
2026-01-31,WH0003,SKU0000665,287.0,84,203,100,25,Healthy,True
2026-01-31,WH0003,SKU0000478,436.0,261,175,250,50,Overstock,True
2026-01-31,WH0003,SKU0000102,1604.0,237,1367,50,25,Healthy,True
2026-01-31,WH0003,SKU0000416,558.0,222,336,250,200,Healthy,True
2026-01-31,WH0003,SKU0000519,449.0,378,71,500,200,Overstock,True
2026-01-31,WH0003,SKU0000545,1798.0,292,1506,100,50,Healthy,True
2026-01-31,WH0003,SKU0000614,760.0,450,310,500,100,Stockout,True
2026-01-31,WH0003,SKU0000273,1999.0,23,1976,250,100,Healthy,True
2026-01-31,WH0003,SKU0000487,1100.0,67,1033,50,25,Stockout,True
2026-01-31,WH0003,SKU0000513,1294.0,277,1017,500,100,Healthy,True
2026-01-31,WH0003,SKU0000579,961.0,243,718,250,25,Overstock,True
2026-01-31,WH0003,SKU0000280,346.0,205,141,250,200,Healthy,True
2026-01-31,WH0003,SKU0000422,1388.0,69,1319,250,200,Overstock,True
2026-01-31,WH0003,SKU0000118,727.0,283,444,50,25,Healthy,True
2026-01-31,WH0003,SKU0000081,1666.0,175,1491,500,100,Overstock,True
2026-01-31,WH0003,SKU0000553,1472.0,325,1147,500,100,Healthy,True
2026-01-31,WH0003,SKU0000373,836.0,370,466,100,50,Healthy,True
2026-01-31,WH0003,SKU0000621,1789.0,89,1700,50,100,Stockout,True
2026-01-31,WH0003,SKU0000301,335.0,94,241,500,25,Overstock,True
2026-01-31,WH0003,SKU0000173,147.0,113,34,50,25,Stockout,True
2026-01-31,WH0003,SKU0000413,1956.0,243,1713,500,200,Healthy,True
2026-01-31,WH0003,SKU0000150,1641.0,147,1494,100,25,Healthy,True
2026-01-31,WH0003,SKU0000088,1089.0,273,816,250,25,Overstock,True
2026-01-31,WH0003,SKU0000500,1706.0,386,1320,500,200,Healthy,True
2026-01-31,WH0003,SKU0000157,1800.0,204,1596,100,25,Healthy,True
2026-01-31,WH0003,SKU0000550,1709.0,198,1511,100,25,Healthy,True
2026-01-31,WH0003,SKU0000281,288.0,253,35,250,50,Healthy,True
2026-01-31,WH0003,SKU0000493,80.0,41,39,250,50,Healthy,True
2026-01-31,WH0003,SKU0000660,329.0,202,127,250,25,Overstock,True
2026-01-31,WH0003,SKU0000623,657.0,311,346,100,50,Healthy,True
2026-01-31,WH0003,SKU0000091,421.0,161,260,50,200,Stockout,True
2026-01-31,WH0003,SKU0000029,1954.0,382,1572,100,50,Overstock,True
2026-01-31,WH0003,SKU0000600,239.0,154,85,250,100,Healthy,True
2026-01-31,WH0003,SKU0000503,1671.0,166,1505,500,100,Healthy,True
2026-01-31,WH0003,SKU0000385,1266.0,391,875,100,50,Low,True
2026-01-31,WH0003,SKU0000440,1612.0,470,1142,250,25,Healthy,True
2026-01-31,WH0003,SKU0000050,618.0,12,606,100,50,Low,True
2026-01-31,WH0003,SKU0000267,715.0,464,251,500,25,Stockout,True
2026-01-31,WH0003,SKU0000597,660.0,196,464,100,200,Overstock,True
2026-01-31,WH0003,SKU0000308,976.0,8,968,50,100,Low,True
2026-01-31,WH0003,SKU0000492,1616.0,481,1135,500,100,Overstock,True
2026-01-31,WH0003,SKU0000483,1888.0,428,1460,100,25,Low,True
2026-01-31,WH0003,SKU0000527,1882.0,435,1447,50,200,Healthy,True
2026-01-31,WH0003,SKU0000036,508.0,217,291,250,50,Overstock,True
2026-01-31,WH0003,SKU0000644,1693.0,275,1418,250,100,Low,True
2026-01-31,WH0003,SKU0000425,488.0,52,436,50,200,Overstock,True
2026-01-31,WH0003,SKU0000625,445.0,86,359,250,25,Low,True
2026-01-31,WH0003,SKU0000019,1816.0,299,1517,250,100,Stockout,True
2026-01-31,WH0003,SKU0000106,27.0,23,4,250,50,Low,True
2026-01-31,WH0003,SKU0000524,1299.0,337,962,500,200,Healthy,True
2026-01-31,WH0003,SKU0000037,1066.0,370,696,100,100,Stockout,True
2026-01-31,WH0003,SKU0000360,1438.0,49,1389,250,200,Stockout,True
2026-01-31,WH0003,SKU0000031,379.0,147,232,100,100,Stockout,True
2026-01-31,WH0003,SKU0000235,378.0,83,295,250,200,Healthy,True
2026-01-31,WH0003,SKU0000517,1964.0,399,1565,500,100,Stockout,True
2026-01-31,WH0003,SKU0000586,936.0,379,557,500,200,Stockout,True
2026-01-31,WH0003,SKU0000306,788.0,222,566,250,50,Stockout,True
2026-01-31,WH0003,SKU0000313,219.0,210,9,50,200,Low,True
2026-01-31,WH0003,SKU0000177,429.0,309,120,100,100,Overstock,True
2026-01-31,WH0003,SKU0000468,269.0,221,48,250,200,Low,True
2026-01-31,WH0003,SKU0000056,775.0,389,386,100,200,Overstock,True
2026-01-31,WH0003,SKU0000538,1853.0,93,1760,250,50,Healthy,True
2026-01-31,WH0003,SKU0000631,984.0,93,891,250,50,Healthy,True
2026-01-31,WH0003,SKU0000191,1828.0,95,1733,250,200,Healthy,True
2026-01-31,WH0003,SKU0000470,1754.0,468,1286,100,25,Healthy,True
2026-01-31,WH0003,SKU0000153,1780.0,151,1629,50,25,Stockout,True
2026-01-31,WH0003,SKU0000012,1953.0,114,1839,50,200,Healthy,True
2026-01-31,WH0003,SKU0000168,1741.0,31,1710,50,100,Low,True
2026-01-31,WH0003,SKU0000185,620.0,304,316,50,50,Overstock,True
2026-01-31,WH0003,SKU0000005,273.0,22,251,100,200,Healthy,True
2026-01-31,WH0003,SKU0000296,527.0,322,205,250,200,Stockout,True
2026-01-31,WH0003,SKU0000024,978.0,242,736,500,50,Healthy,True
2026-01-31,WH0003,SKU0000054,627.0,123,504,100,25,Healthy,True
2026-01-31,WH0003,SKU0000624,184.0,160,24,50,200,Overstock,True
2026-01-31,WH0003,SKU0000348,136.0,53,83,250,100,Healthy,True
2026-01-31,WH0003,SKU0000628,1854.0,469,1385,100,25,Healthy,True
2026-01-31,WH0003,SKU0000195,1683.0,80,1603,500,25,Overstock,True
2026-01-31,WH0003,SKU0000590,1339.0,163,1176,500,100,Overstock,True
2026-01-31,WH0003,SKU0000217,543.0,61,482,500,200,Overstock,True
2026-01-31,WH0003,SKU0000429,1144.0,67,1077,50,200,Stockout,True
2026-01-31,WH0003,SKU0000113,225.0,11,214,250,100,Low,True
2026-01-31,WH0003,SKU0000065,462.0,360,102,250,200,Overstock,True
2026-01-31,WH0003,SKU0000676,1479.0,67,1412,500,25,Healthy,True
2026-01-31,WH0003,SKU0000504,324.0,306,18,50,50,Low,True
2026-01-31,WH0003,SKU0000637,151.0,110,41,50,200,Healthy,True
2026-01-31,WH0003,SKU0000566,9.0,3,6,50,100,Healthy,True
2026-01-31,WH0003,SKU0000506,1435.0,476,959,100,100,Healthy,True
2026-01-31,WH0003,SKU0000452,1486.0,468,1018,50,200,Stockout,True
2026-01-31,WH0003,SKU0000193,852.0,420,432,250,50,Healthy,True
2026-01-31,WH0003,SKU0000302,1865.0,323,1542,100,50,Overstock,True
2026-01-31,WH0003,SKU0000437,88.0,86,2,500,25,Overstock,True
2026-01-31,WH0003,SKU0000627,1264.0,229,1035,500,50,Healthy,True
2026-01-31,WH0003,SKU0000529,1656.0,264,1392,50,200,Overstock,True
2026-01-31,WH0003,SKU0000411,355.0,187,168,500,50,Healthy,True
2026-01-31,WH0003,SKU0000583,801.0,192,609,250,200,Stockout,True
2026-01-31,WH0003,SKU0000494,355.0,113,242,250,50,Stockout,True
2026-01-31,WH0003,SKU0000144,1516.0,397,1119,100,100,Healthy,True
2026-01-31,WH0003,SKU0000321,350.0,115,235,250,100,Stockout,True
2026-01-31,WH0003,SKU0000123,326.0,130,196,50,100,Stockout,True
2026-01-31,WH0003,SKU0000178,1973.0,331,1642,250,25,Overstock,True
2026-01-31,WH0003,SKU0000365,1718.0,260,1458,500,50,Stockout,True
2026-01-31,WH0003,SKU0000119,1378.0,430,948,250,25,Healthy,True
2026-01-31,WH0003,SKU0000133,1717.0,253,1464,100,25,Healthy,True
2026-01-31,WH0003,SKU0000290,1305.0,485,820,100,100,Low,True
2026-01-31,WH0003,SKU0000021,427.0,82,345,500,200,Healthy,True
2026-01-31,WH0003,SKU0000068,1969.0,213,1756,250,200,Low,True
2026-01-31,WH0003,SKU0000256,525.0,10,515,250,25,Healthy,True
2026-01-31,WH0003,SKU0000122,1473.0,46,1427,250,50,Healthy,True
2026-01-31,WH0003,SKU0000285,181.0,161,20,250,200,Low,True
2026-01-31,WH0003,SKU0000239,480.0,309,171,100,25,Healthy,True
2026-01-31,WH0003,SKU0000138,1829.0,491,1338,50,200,Healthy,True
2026-01-31,WH0003,SKU0000075,1696.0,14,1682,500,25,Low,True
2026-01-31,WH0003,SKU0000639,712.0,35,677,500,100,Healthy,True
2026-01-31,WH0003,SKU0000032,1483.0,261,1222,500,50,Healthy,True
2026-01-31,WH0003,SKU0000303,219.0,54,165,50,25,Healthy,True
2026-01-31,WH0003,SKU0000578,783.0,485,298,500,50,Healthy,True
2026-01-31,WH0003,SKU0000642,747.0,421,326,100,100,Overstock,True
2026-01-31,WH0003,SKU0000417,1573.0,373,1200,500,25,Stockout,True
2026-01-31,WH0003,SKU0000390,695.0,154,541,500,25,Healthy,True
2026-01-31,WH0003,SKU0000034,703.0,439,264,250,200,Overstock,True
2026-01-31,WH0003,SKU0000198,1114.0,205,909,100,100,Overstock,True
2026-01-31,WH0003,SKU0000200,714.0,231,483,50,25,Low,True
2026-01-31,WH0003,SKU0000587,727.0,273,454,100,100,Stockout,True
2026-01-31,WH0003,SKU0000219,768.0,10,758,100,100,Stockout,True
2026-01-31,WH0003,SKU0000432,1590.0,258,1332,100,100,Low,True
2026-01-31,WH0003,SKU0000320,1148.0,5,1143,50,100,Low,True
2026-01-31,WH0003,SKU0000236,224.0,154,70,500,200,Overstock,True
2026-01-31,WH0003,SKU0000383,436.0,82,354,250,25,Healthy,True
2026-01-31,WH0003,SKU0000045,1938.0,158,1780,50,100,Healthy,True
2026-01-31,WH0003,SKU0000156,1326.0,100,1226,50,200,Stockout,True
2026-01-31,WH0003,SKU0000312,378.0,153,225,500,100,Overstock,True
2026-01-31,WH0003,SKU0000542,1724.0,444,1280,50,200,Stockout,True
2026-01-31,WH0003,SKU0000074,605.0,290,315,100,200,Overstock,True
2026-01-31,WH0003,SKU0000092,896.0,233,663,50,25,Healthy,True
2026-01-31,WH0003,SKU0000359,836.0,205,631,50,50,Healthy,True
2026-01-31,WH0003,SKU0000681,209.0,47,162,100,50,Healthy,True
2026-01-31,WH0003,SKU0000093,640.0,54,586,500,25,Healthy,True
2026-01-31,WH0003,SKU0000602,458.0,122,336,100,100,Healthy,True
2026-01-31,WH0003,SKU0000612,735.0,178,557,250,25,Stockout,True
2026-01-31,WH0003,SKU0000199,1871.0,95,1776,250,25,Overstock,True
2026-01-31,WH0003,SKU0000672,1623.0,489,1134,100,100,Low,True
2026-01-31,WH0003,SKU0000205,993.0,157,836,500,25,Healthy,True
2026-01-31,WH0003,SKU0000061,1668.0,256,1412,50,25,Overstock,True
2026-01-31,WH0003,SKU0000438,885.0,248,637,50,100,Low,True
2026-01-31,WH0003,SKU0000046,1831.0,367,1464,250,50,Overstock,True
2026-01-31,WH0003,SKU0000366,1706.0,279,1427,100,100,Healthy,True
2026-01-31,WH0003,SKU0000192,382.0,70,312,500,100,Healthy,True
2026-01-31,WH0003,SKU0000322,958.0,26,932,500,100,Overstock,True
2026-01-31,WH0004,SKU0000631,140.0,10,130,500,100,Healthy,True
2026-01-31,WH0004,SKU0000542,153.0,23,130,500,50,Healthy,True
2026-01-31,WH0004,SKU0000592,1248.0,252,996,100,25,Healthy,True
2026-01-31,WH0004,SKU0000206,1365.0,204,1161,250,25,Healthy,True
2026-01-31,WH0004,SKU0000659,663.0,451,212,250,25,Healthy,True
2026-01-31,WH0004,SKU0000550,1947.0,371,1576,100,100,Overstock,True
2026-01-31,WH0004,SKU0000463,307.0,153,154,500,100,Stockout,True
2026-01-31,WH0004,SKU0000359,1274.0,131,1143,50,25,Healthy,True
2026-01-31,WH0004,SKU0000579,743.0,418,325,50,200,Overstock,True
2026-01-31,WH0004,SKU0000148,1969.0,195,1774,50,50,Low,True
2026-01-31,WH0004,SKU0000240,1836.0,54,1782,50,200,Overstock,True
2026-01-31,WH0004,SKU0000244,1662.0,358,1304,500,25,Healthy,True
2026-01-31,WH0004,SKU0000155,1330.0,91,1239,100,200,Healthy,True
2026-01-31,WH0004,SKU0000342,1344.0,375,969,50,50,Low,True
2026-01-31,WH0004,SKU0000587,1818.0,446,1372,250,200,Stockout,True
2026-01-31,WH0004,SKU0000142,667.0,404,263,250,200,Stockout,True
2026-01-31,WH0004,SKU0000014,171.0,77,94,50,50,Healthy,True
2026-01-31,WH0004,SKU0000322,1360.0,24,1336,250,25,Healthy,True
2026-01-31,WH0004,SKU0000178,1892.0,208,1684,50,50,Healthy,True
2026-01-31,WH0004,SKU0000660,1135.0,110,1025,250,25,Stockout,True
2026-01-31,WH0004,SKU0000654,12.0,6,6,50,100,Overstock,True
2026-01-31,WH0004,SKU0000467,1527.0,204,1323,50,200,Healthy,True
2026-01-31,WH0004,SKU0000173,929.0,34,895,500,25,Overstock,True
2026-01-31,WH0004,SKU0000492,1651.0,297,1354,50,100,Healthy,True
2026-01-31,WH0004,SKU0000208,991.0,70,921,100,100,Healthy,True
2026-01-31,WH0004,SKU0000628,370.0,131,239,50,50,Overstock,True
2026-01-31,WH0004,SKU0000073,1285.0,356,929,50,25,Low,True
2026-01-31,WH0004,SKU0000231,869.0,425,444,50,50,Low,True
2026-01-31,WH0004,SKU0000036,804.0,5,799,500,50,Healthy,True
2026-01-31,WH0004,SKU0000076,79.0,43,36,50,25,Healthy,True
2026-01-31,WH0004,SKU0000119,809.0,121,688,100,100,Stockout,True
2026-01-31,WH0004,SKU0000147,271.0,88,183,50,200,Healthy,True
2026-01-31,WH0004,SKU0000416,752.0,191,561,250,100,Low,True
2026-01-31,WH0004,SKU0000675,983.0,252,731,500,25,Overstock,True
2026-01-31,WH0004,SKU0000156,631.0,119,512,250,100,Low,True
2026-01-31,WH0004,SKU0000123,331.0,156,175,500,50,Low,True
2026-01-31,WH0004,SKU0000372,229.0,190,39,100,50,Healthy,True
2026-01-31,WH0004,SKU0000012,1960.0,161,1799,50,200,Healthy,True
2026-01-31,WH0004,SKU0000527,742.0,280,462,100,100,Stockout,True
2026-01-31,WH0004,SKU0000537,1679.0,22,1657,250,100,Low,True
2026-01-31,WH0004,SKU0000181,1592.0,209,1383,50,200,Stockout,True
2026-01-31,WH0004,SKU0000642,777.0,42,735,500,100,Healthy,True
2026-01-31,WH0004,SKU0000003,635.0,164,471,500,100,Overstock,True
2026-01-31,WH0004,SKU0000690,1564.0,369,1195,250,100,Healthy,True
2026-01-31,WH0004,SKU0000396,647.0,170,477,500,100,Overstock,True
2026-01-31,WH0004,SKU0000586,22.0,8,14,250,50,Healthy,True
2026-01-31,WH0004,SKU0000104,437.0,412,25,500,100,Overstock,True
2026-01-31,WH0004,SKU0000068,329.0,269,60,50,100,Healthy,True
2026-01-31,WH0004,SKU0000185,1103.0,458,645,100,50,Stockout,True
2026-01-31,WH0004,SKU0000590,1314.0,57,1257,50,50,Healthy,True
2026-01-31,WH0004,SKU0000464,1439.0,405,1034,50,100,Overstock,True
2026-01-31,WH0004,SKU0000532,1274.0,331,943,500,50,Healthy,True
2026-01-31,WH0004,SKU0000541,1734.0,470,1264,500,200,Low,True
2026-01-31,WH0004,SKU0000597,852.0,66,786,50,50,Overstock,True
2026-01-31,WH0004,SKU0000293,1751.0,146,1605,500,25,Stockout,True
2026-01-31,WH0004,SKU0000255,320.0,63,257,500,100,Stockout,True
2026-01-31,WH0004,SKU0000566,730.0,351,379,50,50,Healthy,True
2026-01-31,WH0004,SKU0000040,131.0,19,112,50,100,Healthy,True
2026-01-31,WH0004,SKU0000452,1982.0,422,1560,500,100,Overstock,True
2026-01-31,WH0004,SKU0000596,871.0,428,443,250,200,Stockout,True
2026-01-31,WH0004,SKU0000478,372.0,29,343,250,50,Stockout,True
2026-01-31,WH0004,SKU0000215,1136.0,462,674,250,50,Low,True
2026-01-31,WH0004,SKU0000198,997.0,373,624,500,100,Low,True
2026-01-31,WH0004,SKU0000177,1170.0,352,818,50,100,Overstock,True
2026-01-31,WH0004,SKU0000005,1663.0,281,1382,500,100,Stockout,True
2026-01-31,WH0004,SKU0000612,1496.0,207,1289,250,25,Stockout,True
2026-01-31,WH0004,SKU0000504,1272.0,231,1041,50,50,Low,True
2026-01-31,WH0004,SKU0000093,1180.0,32,1148,100,200,Low,True
2026-01-31,WH0004,SKU0000305,1782.0,144,1638,100,50,Stockout,True
2026-01-31,WH0004,SKU0000644,1551.0,357,1194,50,200,Healthy,True
2026-01-31,WH0004,SKU0000141,1408.0,241,1167,250,100,Healthy,True
2026-01-31,WH0004,SKU0000111,1209.0,242,967,250,100,Healthy,True
2026-01-31,WH0004,SKU0000226,591.0,461,130,100,25,Overstock,True
2026-01-31,WH0004,SKU0000301,519.0,211,308,50,100,Healthy,True
2026-01-31,WH0004,SKU0000572,382.0,207,175,500,50,Healthy,True
2026-01-31,WH0004,SKU0000637,1979.0,212,1767,250,25,Low,True
2026-01-31,WH0004,SKU0000443,1064.0,405,659,500,200,Stockout,True
2026-01-31,WH0004,SKU0000535,1841.0,407,1434,250,100,Healthy,True
2026-01-31,WH0004,SKU0000236,1743.0,406,1337,500,50,Overstock,True
2026-01-31,WH0004,SKU0000324,932.0,259,673,100,200,Healthy,True
2026-01-31,WH0004,SKU0000562,1766.0,115,1651,250,25,Overstock,True
2026-01-31,WH0004,SKU0000375,80.0,62,18,250,25,Stockout,True
2026-01-31,WH0004,SKU0000558,1035.0,288,747,50,25,Stockout,True
2026-01-31,WH0004,SKU0000191,1681.0,73,1608,250,25,Healthy,True
2026-01-31,WH0004,SKU0000261,1979.0,385,1594,100,50,Healthy,True
2026-01-31,WH0004,SKU0000525,81.0,79,2,250,200,Overstock,True
2026-01-31,WH0004,SKU0000493,915.0,351,564,100,50,Overstock,True
2026-01-31,WH0004,SKU0000217,864.0,482,382,50,25,Stockout,True
2026-01-31,WH0004,SKU0000601,1629.0,24,1605,100,25,Low,True
2026-01-31,WH0004,SKU0000313,884.0,185,699,500,100,Stockout,True
2026-01-31,WH0004,SKU0000199,808.0,457,351,500,200,Overstock,True
2026-01-31,WH0004,SKU0000556,843.0,280,563,100,200,Overstock,True
2026-01-31,WH0004,SKU0000024,1022.0,321,701,100,100,Healthy,True
2026-01-31,WH0004,SKU0000412,921.0,10,911,500,25,Overstock,True
2026-01-31,WH0004,SKU0000312,1470.0,396,1074,250,50,Low,True
2026-01-31,WH0004,SKU0000306,334.0,1,333,250,200,Healthy,True
2026-01-31,WH0004,SKU0000639,1647.0,14,1633,100,200,Healthy,True
2026-01-31,WH0004,SKU0000483,1127.0,307,820,250,200,Low,True
2026-01-31,WH0004,SKU0000153,1137.0,96,1041,50,50,Low,True
2026-01-31,WH0004,SKU0000253,941.0,228,713,250,25,Overstock,True
2026-01-31,WH0004,SKU0000673,924.0,137,787,500,200,Stockout,True
2026-01-31,WH0004,SKU0000092,1785.0,478,1307,250,100,Healthy,True
2026-01-31,WH0004,SKU0000193,1170.0,204,966,500,100,Healthy,True
2026-01-31,WH0004,SKU0000534,1698.0,64,1634,500,100,Overstock,True
2026-01-31,WH0004,SKU0000180,1703.0,387,1316,100,25,Healthy,True
2026-01-31,WH0004,SKU0000269,394.0,85,309,100,100,Low,True
2026-01-31,WH0004,SKU0000113,1557.0,287,1270,250,100,Stockout,True
