order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,gross_sales,discount_amount,net_sales,customer_id,order_date,promised_delivery_date,sales_channel,order_status,order_priority,currency,ship_from_warehouse_id,category,subcategory,brand,supplier_id,standard_cost,unit_weight_lbs,rate_date,usd_rate,net_sales_usd,gross_sales_usd,discount_amount_usd,estimated_cost_usd,gross_margin_usd,is_large_order_line
SOL0000000229,SO00000074,2,SKU0000243,50.0,177.94,0.0,Allocated,True,True,True,8897.0,0.0,8897.0,CUST000206,2026-05-06,2026-05-27,Marketplace,Shipped,High,CAD,WH0001,Office,Stationery,Cobalt,SUP00113,89.34,27.696,2026-05-06,0.748575,6660.071775,6660.071775,0.0,3343.884525,3316.1872500000004,False
SOL0000000237,SO00000078,1,SKU0000209,3.0,407.27,0.0,Allocated,True,True,True,1221.81,0.0,1221.81,CUST000161,2026-03-20,2026-03-30,Retail Store,Created,Critical,MXN,WH0020,Grocery,Frozen,Nimbus,SUP00051,228.55,72.988,2026-03-20,0.058979,72.06113198999999,72.06113198999999,0.0,40.43895135,31.62218063999999,False
SOL0000000238,SO00000078,2,SKU0000277,3.0,236.29,25.0,Shipped,True,True,True,708.87,177.2175,531.6525,CUST000161,2026-03-20,2026-03-30,Retail Store,Created,Critical,MXN,WH0020,Home,Storage,Everpeak,SUP00012,138.96,15.89,2026-03-20,0.058979,31.3563327975,41.80844373,10.4521109325,24.58716552,6.769167277499999,False
SOL0000000239,SO00000078,3,SKU0000149,2.0,498.0,0.0,Allocated,True,True,True,996.0,0.0,996.0,CUST000161,2026-03-20,2026-03-30,Retail Store,Created,Critical,MXN,WH0020,Home,Furniture,Nimbus,SUP00003,281.73,62.971,2026-03-20,0.058979,58.743083999999996,58.743083999999996,0.0,33.23230734,25.510776659999998,False
SOL0000000240,SO00000079,1,SKU0000140,3.0,413.6,0.0,Backordered,True,True,True,1240.8000000000002,0.0,1240.8000000000002,CUST000234,2026-02-11,2026-02-28,Retail Store,Partially Shipped,Critical,EUR,WH0023,Electronics,Computing,Northline,SUP00087,192.7,41.017,2026-02-11,1.083837,1344.8249496,1344.8249496,0.0,626.5661696999998,718.2587799000003,False
SOL0000000242,SO00000080,1,SKU0000416,50.0,21.68,15.0,Allocated,True,True,True,1084.0,162.6,921.4,CUST000180,2026-02-24,2026-02-28,Marketplace,Booked,Normal,EUR,WH0023,Home,Kitchen,Northline,SUP00100,16.56,33.523,2026-02-24,1.076368,991.7654752,1166.782912,175.01743679999998,891.2327039999999,100.53277120000007,False
SOL0000000248,SO00000083,2,SKU0000045,2.0,316.13,10.0,Allocated,True,True,True,632.26,63.226,569.034,CUST000373,2026-05-30,2026-06-07,Retail Store,Partially Shipped,Normal,USD,WH0007,Grocery,Frozen,Aster,SUP00009,212.28,11.114,2026-05-30,1.0,569.034,632.26,63.226,424.56,144.474,False
SOL0000000249,SO00000083,3,SKU0000231,50.0,240.24,0.0,Open,True,True,True,12012.0,0.0,12012.0,CUST000373,2026-05-30,2026-06-07,Retail Store,Partially Shipped,Normal,USD,WH0007,Home,Furniture,Aster,SUP00087,120.81,13.292,2026-05-30,1.0,12012.0,12012.0,0.0,6040.5,5971.5,False
SOL0000000250,SO00000083,4,SKU0000641,1.0,429.16,0.0,Allocated,True,True,True,429.16,0.0,429.16,CUST000373,2026-05-30,2026-06-07,Retail Store,Partially Shipped,Normal,USD,WH0007,Grocery,Snack,Solace,SUP00120,175.09,27.585,2026-05-30,1.0,429.16,429.16,0.0,175.09,254.07000000000002,False
SOL0000000251,SO00000083,5,SKU0000365,3.0,154.52,0.0,Allocated,True,True,True,463.56000000000006,0.0,463.56000000000006,CUST000373,2026-05-30,2026-06-07,Retail Store,Partially Shipped,Normal,USD,WH0007,Health,Wellness,Solace,SUP00117,111.5,57.278,2026-05-30,1.0,463.56000000000006,463.56000000000006,0.0,334.5,129.06000000000006,False
SOL0000000256,SO00000085,1,SKU0000365,5.0,132.44,2.5,Backordered,True,True,True,662.2,16.555000000000003,645.6450000000001,CUST000196,2026-01-24,2026-01-29,Phone,Booked,High,USD,WH0019,Health,Wellness,Solace,SUP00117,111.5,57.278,2026-01-24,1.0,645.6450000000001,662.2,16.555000000000003,557.5,88.1450000000001,False
SOL0000000257,SO00000085,2,SKU0000569,5.0,25.11,0.0,Open,True,True,True,125.55,0.0,125.55,CUST000196,2026-01-24,2026-01-29,Phone,Booked,High,USD,WH0019,Electronics,Audio,Nimbus,SUP00114,17.46,70.892,2026-01-24,1.0,125.55,125.55,0.0,87.30000000000001,38.249999999999986,False
SOL0000000258,SO00000085,3,SKU0000672,50.0,211.85,25.0,Backordered,True,True,True,10592.5,2648.125,7944.375,CUST000196,2026-01-24,2026-01-29,Phone,Booked,High,USD,WH0019,Grocery,Pantry,Cobalt,SUP00062,87.45,33.954,2026-01-24,1.0,7944.375,10592.5,2648.125,4372.5,3571.875,False
SOL0000000259,SO00000086,1,SKU0000535,5.0,482.73,10.0,Open,True,True,True,2413.65,241.365,2172.285,CUST000007,2026-03-16,2026-03-22,Marketplace,Created,Normal,USD,WH0021,Health,Personal Care,Aster,SUP00068,241.29,13.443,2026-03-16,1.0,2172.285,2413.65,241.365,1206.45,965.8349999999998,False
SOL0000000260,SO00000086,2,SKU0000655,25.0,642.31,25.0,Open,True,True,True,16057.749999999998,4014.4374999999995,12043.312499999998,CUST000007,2026-03-16,2026-03-22,Marketplace,Created,Normal,USD,WH0021,Office,Desk Setup,Solace,SUP00043,255.89,60.449,2026-03-16,1.0,12043.312499999998,16057.749999999998,4014.4374999999995,6397.25,5646.062499999998,False
SOL0000000261,SO00000086,3,SKU0000117,50.0,11.18,0.0,Open,True,True,True,559.0,0.0,559.0,CUST000007,2026-03-16,2026-03-22,Marketplace,Created,Normal,USD,WH0021,Health,Pharmacy,Northline,SUP00093,8.84,73.231,2026-03-16,1.0,559.0,559.0,0.0,442.0,117.0,False
SOL0000000273,SO00000091,1,SKU0000049,10.0,397.99,0.0,Open,True,True,True,3979.9,0.0,3979.9,CUST000199,2026-04-15,2026-04-28,Marketplace,Shipped,Critical,CAD,WH0010,Health,Personal Care,Cobalt,SUP00064,163.72,3.479,2026-04-15,0.739796,2944.3141004,2944.3141004,0.0,1211.1940112,1733.1200892,False
SOL0000000274,SO00000091,2,SKU0000179,15.0,512.55,0.0,Shipped,True,True,True,7688.249999999999,0.0,7688.249999999999,CUST000199,2026-04-15,2026-04-28,Marketplace,Shipped,Critical,CAD,WH0010,Office,Organization,Everpeak,SUP00012,202.89,1.309,2026-04-15,0.739796,5687.736596999999,5687.736596999999,0.0,2251.4581566,3436.278440399999,False
SOL0000000275,SO00000091,3,SKU0000077,15.0,164.71,0.0,Open,True,True,True,2470.65,0.0,2470.65,CUST000199,2026-04-15,2026-04-28,Marketplace,Shipped,Critical,CAD,WH0010,Apparel,Basics,Cobalt,SUP00061,83.37,5.726,2026-04-15,0.739796,1827.7769874,1827.7769874,0.0,925.1518878000002,902.6250995999999,False
SOL0000000276,SO00000091,4,SKU0000534,50.0,393.88,0.0,Allocated,True,True,True,19694.0,0.0,19694.0,CUST000199,2026-04-15,2026-04-28,Marketplace,Shipped,Critical,CAD,WH0010,Grocery,Beverage,Nimbus,SUP00112,271.78,13.029,2026-04-15,0.739796,14569.542424,14569.542424,0.0,10053.087844,4516.45458,False
SOL0000000277,SO00000091,5,SKU0000215,10.0,228.22,0.0,Open,True,True,True,2282.2,0.0,2282.2,CUST000199,2026-04-15,2026-04-28,Marketplace,Shipped,Critical,CAD,WH0010,Office,Stationery,Nimbus,SUP00111,141.72,41.334,2026-04-15,0.739796,1688.3624312,1688.3624312,0.0,1048.4388912,639.92354,False
SOL0000000278,SO00000092,1,SKU0000164,50.0,308.97,0.0,Shipped,True,True,True,15448.500000000002,0.0,15448.500000000002,CUST000087,2026-05-25,2026-06-15,B2B Portal,Shipped,High,USD,WH0018,Apparel,Basics,Nimbus,SUP00038,148.94,40.959,2026-05-25,1.0,15448.500000000002,15448.500000000002,0.0,7447.0,8001.500000000002,False
SOL0000000279,SO00000092,2,SKU0000619,15.0,616.57,15.0,Shipped,True,True,True,9248.550000000001,1387.2825,7861.267500000001,CUST000087,2026-05-25,2026-06-15,B2B Portal,Shipped,High,USD,WH0018,Apparel,Outerwear,Cobalt,SUP00063,285.44,0.867,2026-05-25,1.0,7861.267500000001,9248.550000000001,1387.2825,4281.6,3579.6675000000005,False
SOL0000000281,SO00000092,4,SKU0000118,2.0,429.65,0.0,Shipped,True,True,True,859.3,0.0,859.3,CUST000087,2026-05-25,2026-06-15,B2B Portal,Shipped,High,USD,WH0018,Health,Pharmacy,Everpeak,SUP00104,285.17,9.835,2026-05-25,1.0,859.3,859.3,0.0,570.34,288.9599999999999,False
SOL0000000282,SO00000093,1,SKU0000626,5.0,50.78,0.0,Backordered,True,True,True,253.9,0.0,253.9,CUST000288,2026-05-08,2026-05-26,Phone,Created,Critical,USD,WH0013,Apparel,Fitness,Aster,SUP00080,22.25,43.974,2026-05-08,1.0,253.9,253.9,0.0,111.25,142.65,False
SOL0000000283,SO00000093,2,SKU0000163,2.0,147.36,0.0,Shipped,True,True,True,294.72,0.0,294.72,CUST000288,2026-05-08,2026-05-26,Phone,Created,Critical,USD,WH0013,Office,Desk Setup,Northline,SUP00040,53.46,69.432,2026-05-08,1.0,294.72,294.72,0.0,106.92,187.8,False
SOL0000000284,SO00000093,3,SKU0000447,10.0,164.05,5.0,Cancelled,True,True,True,1640.5,82.025,1558.475,CUST000288,2026-05-08,2026-05-26,Phone,Created,Critical,USD,WH0013,Home,Storage,Nimbus,SUP00084,97.11,60.783,2026-05-08,1.0,1558.475,1640.5,82.025,971.1,587.3749999999999,False
SOL0000000285,SO00000094,1,SKU0000202,5.0,119.46,0.0,Shipped,True,True,True,597.3,0.0,597.3,CUST000400,2026-05-23,2026-06-02,Retail Store,Partially Shipped,Low,EUR,WH0013,Home,Lighting,Solace,SUP00042,51.89,35.272,2026-05-23,1.088525,650.1759824999999,650.1759824999999,0.0,282.41781125,367.7581712499999,False
SOL0000000286,SO00000094,2,SKU0000629,1.0,66.91,5.0,Cancelled,True,True,True,66.91,3.3455,63.564499999999995,CUST000400,2026-05-23,2026-06-02,Retail Store,Partially Shipped,Low,EUR,WH0013,Grocery,Pantry,Cobalt,SUP00005,42.15,62.719,2026-05-23,1.088525,69.19154736249999,72.83320775,3.6416603875,45.881328749999994,23.310218612499995,False
SOL0000000287,SO00000094,3,SKU0000203,5.0,156.46,10.0,Shipped,True,True,True,782.3000000000001,78.23000000000002,704.07,CUST000400,2026-05-23,2026-06-02,Retail Store,Partially Shipped,Low,EUR,WH0013,Home,Kitchen,Cobalt,SUP00023,72.74,32.237,2026-05-23,1.088525,766.39779675,851.5531075,85.15531075000001,395.89654249999995,370.50125425000004,False
SOL0000000288,SO00000094,4,SKU0000535,5.0,413.77,25.0,Backordered,True,True,True,2068.85,517.2125,1551.6374999999998,CUST000400,2026-05-23,2026-06-02,Retail Store,Partially Shipped,Low,EUR,WH0013,Health,Personal Care,Aster,SUP00068,241.29,13.443,2026-05-23,1.088525,1688.9962096874997,2251.99494625,562.9987365625,1313.25098625,375.7452234374996,False
SOL0000000289,SO00000094,5,SKU0000641,10.0,500.68,10.0,Open,True,True,True,5006.8,500.68000000000006,4506.12,CUST000400,2026-05-23,2026-06-02,Retail Store,Partially Shipped,Low,EUR,WH0013,Grocery,Snack,Solace,SUP00120,175.09,27.585,2026-05-23,1.088525,4905.024273,5450.02697,545.002697,1905.8984225,2999.1258505,False
SOL0000000302,SO00000098,2,SKU0000612,5.0,478.84,0.0,Allocated,True,True,True,2394.2,0.0,2394.2,CUST000122,2026-02-28,2026-03-06,B2B Portal,Shipped,Normal,CAD,WH0014,Health,Medical Supplies,Aster,SUP00027,198.19,51.694,2026-02-28,0.741068,1774.2650055999998,1774.2650055999998,0.0,734.3613346,1039.9036709999998,False
SOL0000000303,SO00000098,3,SKU0000050,3.0,71.68,25.0,Shipped,True,True,True,215.04000000000002,53.760000000000005,161.28000000000003,CUST000122,2026-02-28,2026-03-06,B2B Portal,Shipped,Normal,CAD,WH0014,Office,Desk Setup,Cobalt,SUP00115,40.49,26.267,2026-02-28,0.741068,119.51944704000002,159.35926272,39.83981568,90.01752995999999,29.501917080000027,False
SOL0000000304,SO00000099,1,SKU0000179,15.0,485.58,15.0,Cancelled,True,True,True,7283.7,1092.5549999999998,6191.145,CUST000291,2026-02-23,2026-03-07,B2B Portal,Booked,High,EUR,WH0005,Office,Organization,Everpeak,SUP00012,202.89,1.309,2026-02-23,1.082308,6700.72576266,7883.2067796,1182.4810169399998,3293.8420518000003,3406.88371086,False
SOL0000000305,SO00000099,2,SKU0000406,25.0,28.05,15.0,Allocated,True,True,True,701.25,105.1875,596.0625,CUST000291,2026-02-23,2026-03-07,B2B Portal,Booked,High,EUR,WH0005,Electronics,Computing,Nimbus,SUP00104,210.16,24.755,2026-02-23,1.082308,645.12321225,758.968485,113.84527275,5686.446232,-5041.32301975,False
SOL0000000308,SO00000101,1,SKU0000373,3.0,342.85,0.0,Backordered,True,True,True,1028.5500000000002,0.0,1028.5500000000002,CUST000283,2026-05-17,2026-06-01,Marketplace,Booked,Low,EUR,WH0007,Apparel,Outerwear,Solace,SUP00042,233.11,17.574,2026-05-17,1.078796,1109.5956258000003,1109.5956258000003,0.0,754.43440668,355.1612191200003,False
SOL0000000309,SO00000101,2,SKU0000363,25.0,120.67,0.0,Backordered,True,True,True,3016.75,0.0,3016.75,CUST000283,2026-05-17,2026-06-01,Marketplace,Booked,Low,EUR,WH0007,Grocery,Snack,Aster,SUP00016,52.31,10.64,2026-05-17,1.078796,3254.4578330000004,3254.4578330000004,0.0,1410.7954690000001,1843.6623640000003,False
SOL0000000313,SO00000103,1,SKU0000425,3.0,410.05,2.5,Open,True,True,True,1230.15,30.753750000000004,1199.39625,CUST000441,2026-05-29,2026-06-01,B2B Portal,Created,Normal,USD,WH0025,Grocery,Frozen,Aster,SUP00035,235.42,12.452,2026-05-29,1.0,1199.39625,1230.15,30.753750000000004,706.26,493.13625,False
SOL0000000314,SO00000103,2,SKU0000249,2.0,32.89,25.0,Backordered,True,True,True,65.78,16.445,49.335,CUST000441,2026-05-29,2026-06-01,B2B Portal,Created,Normal,USD,WH0025,Apparel,Fitness,Nimbus,SUP00089,19.78,44.07,2026-05-29,1.0,49.335,65.78,16.445,39.56,9.774999999999999,False
SOL0000000315,SO00000103,3,SKU0000376,50.0,374.0,10.0,Backordered,True,True,True,18700.0,1870.0,16830.0,CUST000441,2026-05-29,2026-06-01,B2B Portal,Created,Normal,USD,WH0025,Electronics,Audio,Nimbus,SUP00117,239.98,16.028,2026-05-29,1.0,16830.0,18700.0,1870.0,11999.0,4831.0,False
SOL0000000318,SO00000105,1,SKU0000085,3.0,361.88,0.0,Allocated,True,True,True,1085.6399999999999,0.0,1085.6399999999999,CUST000176,2026-02-19,2026-03-11,B2B Portal,Created,Critical,USD,WH0021,Home,Lighting,Nimbus,SUP00050,227.45,47.614,2026-02-19,1.0,1085.6399999999999,1085.6399999999999,0.0,682.3499999999999,403.28999999999996,False
SOL0000000319,SO00000105,2,SKU0000485,10.0,476.8,0.0,Shipped,True,True,True,4768.0,0.0,4768.0,CUST000176,2026-02-19,2026-03-11,B2B Portal,Created,Critical,USD,WH0021,Health,Personal Care,Cobalt,SUP00115,293.48,51.658,2026-02-19,1.0,4768.0,4768.0,0.0,2934.8,1833.1999999999998,False
SOL0000000320,SO00000105,3,SKU0000442,2.0,5.99,5.0,Open,True,True,True,11.98,0.5990000000000001,11.381,CUST000176,2026-02-19,2026-03-11,B2B Portal,Created,Critical,USD,WH0021,Home,Furniture,Northline,SUP00005,,13.612,2026-02-19,1.0,11.381,11.98,0.5990000000000001,0.0,11.381,False
SOL0000000327,SO00000108,1,SKU0000129,1.0,65.12,0.0,Allocated,True,True,True,65.12,0.0,65.12,CUST000330,2026-04-07,2026-04-20,Marketplace,Shipped,Critical,MXN,WH0023,Apparel,Outerwear,Aster,SUP00031,27.24,35.978,2026-04-07,0.063574,4.139938880000001,4.139938880000001,0.0,1.73175576,2.408183120000001,False
SOL0000000328,SO00000109,1,SKU0000144,1.0,324.84,25.0,Open,True,True,True,324.84,81.21,243.63,CUST000387,2026-05-09,2026-05-17,Retail Store,Shipped,High,CAD,WH0023,Health,Personal Care,Everpeak,SUP00104,283.77,68.444,2026-05-09,0.749674,182.64307662,243.52410215999996,60.88102553999999,212.73499097999996,-30.091914359999976,False
SOL0000000329,SO00000109,2,SKU0000668,3.0,216.27,10.0,Open,True,True,True,648.8100000000001,64.88100000000001,583.9290000000001,CUST000387,2026-05-09,2026-05-17,Retail Store,Shipped,High,CAD,WH0023,Home,Kitchen,Nimbus,SUP00069,156.75,31.542,2026-05-09,0.749674,437.75638914600006,486.39598794,48.63959879400001,352.5341985,85.22219064600006,False
SOL0000000330,SO00000109,3,SKU0000671,10.0,59.16,2.5,Shipped,True,True,True,591.5999999999999,14.79,576.81,CUST000387,2026-05-09,2026-05-17,Retail Store,Shipped,High,CAD,WH0023,Apparel,Outerwear,Nimbus,SUP00051,44.98,28.735,2026-05-09,0.749674,432.4194599399999,443.5071383999999,11.08767846,337.20336519999995,95.21609473999996,False
SOL0000000331,SO00000109,4,SKU0000444,50.0,399.43,0.0,Shipped,True,True,True,19971.5,0.0,19971.5,CUST000387,2026-05-09,2026-05-17,Retail Store,Shipped,High,CAD,WH0023,Health,Medical Supplies,Everpeak,SUP00104,234.25,49.022,2026-05-09,0.749674,14972.114291,14972.114291,0.0,8780.556724999999,6191.557566000001,False
SOL0000000332,SO00000110,1,SKU0000400,3.0,501.91,10.0,Allocated,True,True,True,1505.73,150.573,1355.157,CUST000006,2026-05-13,2026-06-02,EDI,Shipped,High,EUR,WH0003,Home,Furniture,Solace,SUP00031,193.77,8.097,2026-05-13,1.070701,1450.9679550569997,1612.18661673,161.21866167299999,622.40919831,828.5587567469997,False
SOL0000000333,SO00000110,2,SKU0000087,10.0,357.15,0.0,Open,True,True,True,3571.5,0.0,3571.5,CUST000006,2026-05-13,2026-06-02,EDI,Shipped,High,EUR,WH0003,Health,Personal Care,Nimbus,SUP00085,154.34,35.386,2026-05-13,1.070701,3824.0086214999997,3824.0086214999997,0.0,1652.5199234,2171.4886981,False
SOL0000000357,SO00000115,4,SKU0000197,25.0,106.22,0.0,Open,True,True,True,2655.5,0.0,2655.5,CUST000272,2026-05-28,2026-06-15,B2B Portal,Cancelled,Normal,MXN,WH0009,Grocery,Pantry,Northline,SUP00038,81.13,30.836,2026-05-28,0.063029,167.3735095,167.3735095,0.0,127.83856925,39.534940250000005,False
SOL0000000362,SO00000118,1,SKU0000498,15.0,452.0,2.5,Open,True,True,True,6780.0,169.5,6610.5,CUST000324,2026-01-03,2026-01-11,Marketplace,Cancelled,Critical,USD,WH0018,Electronics,Accessories,Everpeak,SUP00025,295.03,44.939,2026-01-03,1.0,6610.5,6780.0,169.5,4425.45,2185.05,False
SOL0000000363,SO00000118,2,SKU0000293,3.0,404.12,5.0,Open,True,True,True,1212.3600000000001,60.61800000000001,1151.7420000000002,CUST000324,2026-01-03,2026-01-11,Marketplace,Cancelled,Critical,USD,WH0018,Health,Wellness,Nimbus,SUP00006,299.08,41.721,2026-01-03,1.0,1151.7420000000002,1212.3600000000001,60.61800000000001,897.24,254.50200000000018,False
SOL0000000364,SO00000118,3,SKU0000522,10.0,169.42,0.0,Cancelled,True,True,True,1694.1999999999998,0.0,1694.1999999999998,CUST000324,2026-01-03,2026-01-11,Marketplace,Cancelled,Critical,USD,WH0018,Office,Printing,Aster,SUP00083,18.75,73.454,2026-01-03,1.0,1694.1999999999998,1694.1999999999998,0.0,187.5,1506.6999999999998,False
SOL0000000365,SO00000118,4,SKU0000536,15.0,664.92,0.0,Open,True,True,True,9973.8,0.0,9973.8,CUST000324,2026-01-03,2026-01-11,Marketplace,Cancelled,Critical,USD,WH0018,Health,Medical Supplies,Nimbus,SUP00041,294.16,34.11,2026-01-03,1.0,9973.8,9973.8,0.0,4412.400000000001,5561.399999999999,False
SOL0000000369,SO00000120,1,SKU0000618,5.0,45.78,10.0,Backordered,True,True,True,228.9,22.89,206.01,CUST000408,2026-01-22,2026-02-07,Retail Store,Created,Normal,USD,WH0022,Grocery,Frozen,Northline,SUP00026,17.24,57.473,2026-01-22,1.0,206.01,228.9,22.89,86.19999999999999,119.81,False
SOL0000000370,SO00000120,2,SKU0000455,25.0,339.0,2.5,Cancelled,True,True,True,8475.0,211.875,8263.125,CUST000408,2026-01-22,2026-02-07,Retail Store,Created,Normal,USD,WH0022,Office,Organization,Solace,SUP00106,130.54,39.965,2026-01-22,1.0,8263.125,8475.0,211.875,3263.5,4999.625,False
SOL0000000371,SO00000120,3,SKU0000133,2.0,232.61,0.0,Allocated,True,True,True,465.22,0.0,465.22,CUST000408,2026-01-22,2026-02-07,Retail Store,Created,Normal,USD,WH0022,Health,Wellness,Aster,SUP00021,192.78,61.521,2026-01-22,1.0,465.22,465.22,0.0,385.56,79.66000000000003,False
SOL0000000372,SO00000120,4,SKU0000323,5.0,454.07,5.0,Backordered,True,True,True,2270.35,113.5175,2156.8325,CUST000408,2026-01-22,2026-02-07,Retail Store,Created,Normal,USD,WH0022,Grocery,Beverage,Cobalt,SUP_BAD,282.77,3.715,2026-01-22,1.0,2156.8325,2270.35,113.5175,1413.85,742.9825000000001,False
SOL0000000373,SO00000120,5,SKU0000363,3.0,126.7,25.0,Backordered,True,True,True,380.1,95.025,285.07500000000005,CUST000408,2026-01-22,2026-02-07,Retail Store,Created,Normal,USD,WH0022,Grocery,Snack,Aster,SUP00016,52.31,10.64,2026-01-22,1.0,285.07500000000005,380.1,95.025,156.93,128.14500000000004,False
SOL0000000376,SO00000122,1,SKU0000610,25.0,213.53,15.0,Allocated,True,True,True,5338.25,800.7375,4537.5125,CUST000192,2026-01-30,2026-02-20,EDI,Created,Normal,USD,WH0015,Electronics,Accessories,Aster,SUP00111,108.47,19.322,2026-01-30,1.0,4537.5125,5338.25,800.7375,2711.75,1825.7624999999998,False
SOL0000000377,SO00000122,2,SKU0000238,50.0,500.8,0.0,Allocated,True,True,True,25040.0,0.0,25040.0,CUST000192,2026-01-30,2026-02-20,EDI,Created,Normal,USD,WH0015,Electronics,Accessories,Aster,SUP00072,287.68,20.621,2026-01-30,1.0,25040.0,25040.0,0.0,14384.0,10656.0,True
SOL0000000378,SO00000122,3,SKU0000535,10.0,436.75,0.0,Backordered,True,True,True,4367.5,0.0,4367.5,CUST000192,2026-01-30,2026-02-20,EDI,Created,Normal,USD,WH0015,Health,Personal Care,Aster,SUP00068,241.29,13.443,2026-01-30,1.0,4367.5,4367.5,0.0,2412.9,1954.6,False
SOL0000000379,SO00000122,4,SKU0000298,2.0,389.01,0.0,Cancelled,True,True,True,778.02,0.0,778.02,CUST000192,2026-01-30,2026-02-20,EDI,Created,Normal,USD,WH0015,Grocery,Snack,Aster,SUP00031,149.64,23.688,2026-01-30,1.0,778.02,778.02,0.0,299.28,478.74,False
SOL0000000380,SO00000123,1,SKU0000560,5.0,196.55,5.0,Open,True,True,True,982.75,49.1375,933.6125,CUST000353,2026-01-27,2026-02-04,B2B Portal,Booked,Critical,USD,WH0003,Office,Stationery,Aster,SUP00085,129.95,58.142,2026-01-27,1.0,933.6125,982.75,49.1375,649.75,283.86249999999995,False
SOL0000000389,SO00000126,1,SKU0000571,5.0,112.48,5.0,Backordered,True,True,True,562.4,28.12,534.28,CUST000356,2026-03-21,2026-03-31,EDI,Shipped,Normal,CAD,WH0003,Home,Storage,Cobalt,SUP00027,48.78,1.549,2026-03-21,0.730408,390.24238624,410.7814592,20.53907296,178.1465112,212.09587503999998,False
SOL0000000390,SO00000126,2,SKU0000295,15.0,266.89,0.0,Backordered,True,True,True,4003.35,0.0,4003.35,CUST000356,2026-03-21,2026-03-31,EDI,Shipped,Normal,CAD,WH0003,Health,Medical Supplies,Solace,SUP00005,132.32,12.855,2026-03-21,0.730408,2924.0788667999996,2924.0788667999996,0.0,1449.7137983999999,1474.3650683999997,False
SOL0000000391,SO00000126,3,SKU0000137,10.0,295.88,0.0,Allocated,True,True,True,2958.8,0.0,2958.8,CUST000356,2026-03-21,2026-03-31,EDI,Shipped,Normal,CAD,WH0003,Apparel,Basics,Everpeak,SUP00104,115.65,69.314,2026-03-21,0.730408,2161.1311904,2161.1311904,0.0,844.7168519999999,1316.4143384,False
SOL0000000392,SO00000126,4,SKU0000464,50.0,218.68,25.0,Open,True,True,True,10934.0,2733.5,8200.5,CUST000356,2026-03-21,2026-03-31,EDI,Shipped,Normal,CAD,WH0003,Electronics,Accessories,Aster,SUP00050,103.0,11.76,2026-03-21,0.730408,5989.710803999999,7986.281072,1996.570268,3761.6011999999996,2228.1096039999998,False
