receipt_line_id,receipt_id,po_line_id,product_id,received_qty,rejected_qty,damage_reason,valid_received_qty,po_id,warehouse_id,receipt_date,receipt_status,inspection_status,ordered_qty,unit_cost,fill_rate,rejected_rate
RCL0000000941,RCV00000515,POL0000001136,SKU0000453,500.0,2.0,,True,PO00000449,WH0003,2026-05-01,Received,Passed,500.0,280.17,1.0,0.004
RCL0000000942,RCV00000515,POL0000001137,SKU0000058,50.0,0.0,Incorrect item,True,PO00000449,WH0003,2026-05-01,Received,Passed,50.0,170.69,1.0,0.0
RCL0000000943,RCV00000516,POL0000001221,SKU0000203,1000.0,0.0,Incorrect item,True,PO00000482,WH0016,2026-02-05,Received,Passed,1000.0,72.74,1.0,0.0
RCL0000000945,RCV00000517,POL0000000495,SKU0000190,275.0,2.0,Temperature breach,True,PO00000196,WH0021,2026-04-17,Partial,Passed,250.0,230.54,1.1,0.007272727272727273
RCL0000000946,RCV00000518,POL0000000679,SKU0000432,110.0,5.0,Damaged packaging,True,PO00000266,WH0014,2026-05-26,Received,Pending,100.0,208.9,1.1,0.045454545454545456
RCL0000000947,RCV00000519,POL0000000869,SKU0000328,275.0,2.0,,True,PO00000339,WH0012,,Received,Failed,250.0,245.84,1.1,0.007272727272727273
RCL0000000949,RCV00000519,POL0000000871,SKU0000326,25.0,5.0,Temperature breach,True,PO00000339,WH0012,,Received,Failed,50.0,234.1,0.5,0.2
RCL0000000951,RCV00000520,POL0000000764,SKU0000007,550.0,2.0,Incorrect item,True,PO00000300,WH0019,2026-02-10,Partial,Passed,500.0,151.15,1.1,0.0036363636363636364
RCL0000000954,RCV00000522,POL0000001532,SKU0000661,550.0,0.0,Damaged packaging,True,PO00000600,WH0008,,Received,Passed,500.0,24.97,1.1,0.0
RCL0000000955,RCV00000523,POL0000000642,SKU0000414,100.0,0.0,,True,PO00000254,WH0006,,Received,Passed,100.0,278.53,1.0,0.0
RCL0000000956,RCV00000523,POL0000000643,SKU0000618,250.0,0.0,Damaged packaging,True,PO00000254,WH0006,,Received,Passed,500.0,17.24,0.5,0.0
RCL0000000958,RCV00000525,POL0000000984,SKU0000003,1100.0,2.0,Damaged packaging,True,PO00000386,WH0011,,Received,Failed,1000.0,65.98,1.1,0.0018181818181818182
RCL0000000960,RCV00000526,POL0000001202,SKU0000075,37.0,0.0,,True,PO00000474,WH0024,,Received,Failed,50.0,21.18,0.74,0.0
RCL0000000961,RCV00000527,POL0000001645,SKU0000308,50.0,0.0,Temperature breach,True,PO00000649,WH0003,2026-01-07,Received,Passed,50.0,56.0,1.0,0.0
RCL0000000962,RCV00000527,POL0000001643,SKU0000040,75.0,2.0,Temperature breach,True,PO00000649,WH0003,2026-01-07,Received,Passed,100.0,287.52,0.75,0.02666666666666667
RCL0000000963,RCV00000527,POL0000001644,SKU0000466,1000.0,0.0,,True,PO00000649,WH0003,2026-01-07,Received,Passed,1000.0,79.72,1.0,0.0
RCL0000000964,RCV00000528,POL0000001885,SKU0000329,50.0,1.0,,True,PO00000749,WH0014,2026-05-02,Rejected,Passed,50.0,224.29,1.0,0.02
RCL0000000965,RCV00000529,POL0000001300,SKU0000668,125.0,0.0,Damaged packaging,True,PO00000511,WH0016,2026-04-04,Received,Failed,250.0,156.75,0.5,0.0
RCL0000000969,RCV00000531,POL0000000002,SKU0000301,250.0,0.0,Incorrect item,True,PO00000001,WH0010,,Partial,Passed,250.0,199.35,1.0,0.0
RCL0000000970,RCV00000531,POL0000000001,SKU0000213,750.0,1.0,,True,PO00000001,WH0010,,Partial,Passed,1000.0,92.2,0.75,0.0013333333333333333
RCL0000000971,RCV00000532,POL0000000458,SKU0000521,550.0,5.0,Damaged packaging,True,PO00000180,WH0021,2026-05-12,Rejected,Failed,500.0,278.47,1.1,0.00909090909090909
RCL0000000972,RCV00000532,POL0000000457,SKU0000048,500.0,5.0,Incorrect item,True,PO00000180,WH0021,2026-05-12,Rejected,Failed,500.0,245.28,1.0,0.01
RCL0000000973,RCV00000533,POL0000001923,SKU0000203,50.0,1.0,Damaged packaging,True,PO00000767,WH0012,2026-06-04,Partial,Passed,50.0,72.74,1.0,0.02
RCL0000000974,RCV00000534,POL0000000239,SKU0000032,125.0,0.0,Temperature breach,True,PO00000088,WH0015,2026-05-24,Received,Passed,250.0,111.82,0.5,0.0
RCL0000000975,RCV00000534,POL0000000238,SKU0000541,50.0,0.0,Damaged packaging,True,PO00000088,WH0015,2026-05-24,Received,Passed,50.0,107.87,1.0,0.0
RCL0000000976,RCV00000534,POL0000000237,SKU0000444,275.0,0.0,Incorrect item,True,PO00000088,WH0015,2026-05-24,Received,Passed,250.0,234.25,1.1,0.0
RCL0000000977,RCV00000535,POL0000000103,SKU0000190,187.0,0.0,Incorrect item,True,PO00000036,WH0004,,Received,Passed,250.0,230.54,0.748,0.0
RCL0000000980,RCV00000537,POL0000000374,SKU0000615,250.0,0.0,Temperature breach,True,PO00000147,WH0020,2026-01-18,Rejected,Pending,500.0,282.28,0.5,0.0
RCL0000000981,RCV00000537,POL0000000373,SKU0000005,50.0,5.0,,True,PO00000147,WH0020,2026-01-18,Rejected,Pending,50.0,199.28,1.0,0.1
RCL0000000984,RCV00000538,POL0000000240,SKU0000678,50.0,5.0,Temperature breach,True,PO00000089,WH0022,,Partial,Pending,100.0,120.32,0.5,0.1
RCL0000000985,RCV00000539,POL0000001586,SKU0000094,750.0,0.0,,True,PO00000622,WH0002,,Partial,Failed,1000.0,1.93,0.75,0.0
RCL0000000986,RCV00000539,POL0000001588,SKU0000430,375.0,1.0,Incorrect item,True,PO00000622,WH0002,,Partial,Failed,500.0,14.34,0.75,0.0026666666666666666
RCL0000000988,RCV00000540,POL0000001682,SKU0000421,250.0,0.0,Temperature breach,True,PO00000662,WH0009,,Received,Pending,250.0,232.75,1.0,0.0
RCL0000000989,RCV00000540,POL0000001683,SKU0000200,110.0,0.0,,True,PO00000662,WH0009,,Received,Pending,100.0,224.59,1.1,0.0
RCL0000000991,RCV00000541,POL0000000288,SKU0000266,750.0,1.0,Temperature breach,True,PO00000113,WH0015,2026-04-27,Received,Passed,1000.0,151.11,0.75,0.0013333333333333333
RCL0000000992,RCV00000542,POL0000001609,SKU0000111,500.0,5.0,Temperature breach,True,PO00000632,WH0018,2026-04-01,Partial,Pending,1000.0,13.92,0.5,0.01
RCL0000000993,RCV00000543,POL0000000849,SKU0000487,100.0,2.0,Damaged packaging,True,PO00000331,WH0017,,Received,Passed,100.0,98.03,1.0,0.02
RCL0000000994,RCV00000543,POL0000000848,SKU0000059,50.0,0.0,Temperature breach,True,PO00000331,WH0017,,Received,Passed,100.0,145.09,0.5,0.0
RCL0000000995,RCV00000544,POL0000000620,SKU0000134,250.0,0.0,Damaged packaging,True,PO00000245,WH0006,2026-02-22,Rejected,Failed,500.0,220.35,0.5,0.0
RCL0000000997,RCV00000545,POL0000000211,SKU0000047,1000.0,0.0,,True,PO00000076,WH0021,,Received,Failed,1000.0,62.67,1.0,0.0
RCL0000000999,RCV00000547,POL0000000449,SKU0000294,250.0,0.0,,True,PO00000176,WH0011,2026-06-02,Partial,Passed,250.0,41.04,1.0,0.0
RCL0000001000,RCV00000548,POL0000001399,SKU0000314,500.0,0.0,Incorrect item,True,PO00000553,WH0018,2026-04-20,Received,Failed,500.0,217.39,1.0,0.0
RCL0000001001,RCV00000549,POL0000000509,SKU0000353,750.0,1.0,Temperature breach,True,PO00000202,WH0001,2026-05-06,Partial,Passed,1000.0,74.7,0.75,0.0013333333333333333
RCL0000001002,RCV00000550,POL0000001995,SKU0000536,1100.0,5.0,,True,PO00000797,WH0017,,Received,Pending,1000.0,294.16,1.1,0.004545454545454545
RCL0000001004,RCV00000551,POL0000000534,SKU0000232,500.0,0.0,Incorrect item,True,PO00000210,WH0021,,Received,Failed,500.0,45.32,1.0,0.0
RCL0000001006,RCV00000552,POL0000001765,SKU0000077,50.0,1.0,Incorrect item,True,PO00000697,WH0001,2026-01-27,Partial,Failed,50.0,83.37,1.0,0.02
RCL0000001007,RCV00000553,POL0000000882,SKU0000645,37.0,0.0,,True,PO00000343,WH0015,2026-03-15,Received,Passed,50.0,160.8,0.74,0.0
RCL0000001008,RCV00000554,POL0000000392,SKU0000244,50.0,1.0,,True,PO00000155,WH0023,2026-03-17,Received,Pending,50.0,61.2,1.0,0.02
RCL0000001009,RCV00000555,POL0000000193,SKU0000010,1000.0,0.0,,True,PO00000070,WH0007,2026-04-13,Received,Passed,1000.0,204.35,1.0,0.0
RCL0000001010,RCV00000555,POL0000000194,SKU0000218,375.0,0.0,Temperature breach,True,PO00000070,WH0007,2026-04-13,Received,Passed,500.0,117.62,0.75,0.0
RCL0000001011,RCV00000556,POL0000001623,SKU0000596,100.0,0.0,Incorrect item,True,PO00000638,WH0008,2026-02-14,Received,Pending,100.0,6.93,1.0,0.0
RCL0000001013,RCV00000557,POL0000001186,SKU0000266,250.0,0.0,,True,PO00000467,WH0007,,Received,Passed,250.0,151.11,1.0,0.0
RCL0000001016,RCV00000559,POL0000000346,SKU0000413,250.0,0.0,Damaged packaging,True,PO00000136,WH0016,,Partial,Pending,500.0,215.0,0.5,0.0
RCL0000001018,RCV00000560,POL0000001958,SKU0000684,100.0,0.0,Damaged packaging,True,PO00000783,WH0016,2026-05-20,Partial,Passed,100.0,116.84,1.0,0.0
RCL0000001019,RCV00000561,POL0000000296,SKU0000671,125.0,1.0,Incorrect item,True,PO00000117,WH0024,,Partial,Pending,250.0,44.98,0.5,0.008
RCL0000001020,RCV00000561,POL0000000295,SKU0000165,1100.0,0.0,,True,PO00000117,WH0024,,Partial,Pending,1000.0,276.82,1.1,0.0
RCL0000001021,RCV00000562,POL0000000393,SKU0000144,187.0,2.0,Damaged packaging,True,PO00000156,WH0022,,Rejected,Passed,250.0,283.77,0.748,0.0106951871657754
RCL0000001023,RCV00000563,POL0000001163,SKU0000246,100.0,0.0,Incorrect item,True,PO00000459,WH0017,2026-01-25,Received,Passed,100.0,22.56,1.0,0.0
RCL0000001024,RCV00000563,POL0000001165,SKU0000341,55.0,5.0,Damaged packaging,True,PO00000459,WH0017,2026-01-25,Received,Passed,50.0,250.42,1.1,0.09090909090909091
RCL0000001025,RCV00000563,POL0000001164,SKU0000538,1000.0,1.0,,True,PO00000459,WH0017,2026-01-25,Received,Passed,1000.0,227.35,1.0,0.001
RCL0000001026,RCV00000564,POL0000002000,SKU0000166,50.0,0.0,Incorrect item,True,PO00000799,WH0016,2026-04-19,Received,Pending,100.0,208.93,0.5,0.0
RCL0000001028,RCV00000565,POL0000000686,SKU0000638,250.0,0.0,Damaged packaging,True,PO00000269,WH0005,,Received,Failed,250.0,225.27,1.0,0.0
RCL0000001029,RCV00000565,POL0000000688,SKU0000471,550.0,0.0,,True,PO00000269,WH0005,,Received,Failed,500.0,31.8,1.1,0.0
RCL0000001030,RCV00000565,POL0000000687,SKU0000196,275.0,0.0,Damaged packaging,True,PO00000269,WH0005,,Received,Failed,250.0,82.38,1.1,0.0
RCL0000001031,RCV00000566,POL0000000554,SKU0000492,50.0,0.0,Damaged packaging,True,PO00000221,WH0001,2026-03-23,Received,Passed,50.0,141.52,1.0,0.0
RCL0000001032,RCV00000567,POL0000001305,SKU0000601,750.0,0.0,Temperature breach,True,PO00000513,WH0012,,Rejected,Failed,1000.0,86.37,0.75,0.0
RCL0000001033,RCV00000567,POL0000001307,SKU0000135,375.0,5.0,Damaged packaging,True,PO00000513,WH0012,,Rejected,Failed,500.0,18.79,0.75,0.013333333333333334
RCL0000001034,RCV00000567,POL0000001306,SKU0000228,1000.0,1.0,Damaged packaging,True,PO00000513,WH0012,,Rejected,Failed,1000.0,290.95,1.0,0.001
RCL0000001035,RCV00000568,POL0000000964,SKU0000550,375.0,1.0,Damaged packaging,True,PO00000379,WH0003,2026-04-14,Rejected,Passed,500.0,79.0,0.75,0.0026666666666666666
RCL0000001037,RCV00000569,POL0000001396,SKU0000227,55.0,0.0,,True,PO00000551,WH0001,2026-03-19,Received,Pending,50.0,248.23,1.1,0.0
RCL0000001038,RCV00000569,POL0000001395,SKU0000390,110.0,0.0,Damaged packaging,True,PO00000551,WH0001,2026-03-19,Received,Pending,100.0,188.0,1.1,0.0
RCL0000001039,RCV00000570,POL0000001821,SKU0000043,50.0,1.0,Incorrect item,True,PO00000720,WH0017,2026-05-11,Received,Pending,100.0,298.47,0.5,0.02
RCL0000001040,RCV00000570,POL0000001820,SKU0000272,50.0,0.0,,True,PO00000720,WH0017,2026-05-11,Received,Pending,50.0,253.68,1.0,0.0
RCL0000001042,RCV00000571,POL0000001809,SKU0000397,50.0,0.0,,True,PO00000714,WH0006,2026-02-18,Partial,Passed,50.0,202.85,1.0,0.0
RCL0000001043,RCV00000572,POL0000001378,SKU0000133,550.0,0.0,Temperature breach,True,PO00000542,WH0004,2026-02-20,Rejected,Pending,500.0,192.78,1.1,0.0
RCL0000001044,RCV00000573,POL0000001793,SKU0000295,125.0,0.0,Incorrect item,True,PO00000708,WH0005,2026-03-26,Received,Failed,250.0,132.32,0.5,0.0
RCL0000001046,RCV00000574,POL0000000628,SKU0000227,275.0,0.0,,True,PO00000249,WH0007,2026-04-24,Rejected,Passed,250.0,248.23,1.1,0.0
RCL0000001048,RCV00000575,POL0000001111,SKU0000196,250.0,0.0,Incorrect item,True,PO00000436,WH0008,,Received,Passed,250.0,82.38,1.0,0.0
RCL0000001049,RCV00000575,POL0000001110,SKU0000640,1000.0,0.0,,True,PO00000436,WH0008,,Received,Passed,1000.0,136.35,1.0,0.0
RCL0000001051,RCV00000576,POL0000000501,SKU0000618,37.0,0.0,Temperature breach,True,PO00000198,WH0025,2026-01-07,Received,Failed,50.0,17.24,0.74,0.0
RCL0000001052,RCV00000576,POL0000000502,SKU0000257,100.0,0.0,Incorrect item,True,PO00000198,WH0025,2026-01-07,Received,Failed,100.0,10.81,1.0,0.0
RCL0000001053,RCV00000576,POL0000000500,SKU0000308,50.0,0.0,Incorrect item,True,PO00000198,WH0025,2026-01-07,Received,Failed,50.0,56.0,1.0,0.0
RCL0000001054,RCV00000577,POL0000000756,SKU0000493,250.0,0.0,Incorrect item,True,PO00000297,WH0021,,Received,Passed,500.0,49.69,0.5,0.0
RCL0000001055,RCV00000577,POL0000000757,SKU0000408,250.0,0.0,Temperature breach,True,PO00000297,WH0021,,Received,Passed,250.0,46.55,1.0,0.0
RCL0000001059,RCV00000579,POL0000001438,SKU0000315,550.0,2.0,Damaged packaging,True,PO00000568,WH0017,2026-04-26,Received,Pending,500.0,185.04,1.1,0.0036363636363636364
RCL0000001060,RCV00000580,POL0000001773,SKU0000565,1100.0,5.0,Damaged packaging,True,PO00000701,WH0004,2026-04-16,Received,Pending,1000.0,76.53,1.1,0.004545454545454545
RCL0000001062,RCV00000582,POL0000000163,SKU0000345,1000.0,5.0,Temperature breach,True,PO00000058,WH0016,2026-04-22,Rejected,Pending,1000.0,240.87,1.0,0.005
RCL0000001063,RCV00000582,POL0000000162,SKU0000521,50.0,0.0,Temperature breach,True,PO00000058,WH0016,2026-04-22,Rejected,Pending,50.0,278.47,1.0,0.0
RCL0000001065,RCV00000583,POL0000000675,SKU0000579,1100.0,0.0,Temperature breach,True,PO00000264,WH0021,,Received,Passed,1000.0,289.24,1.1,0.0
RCL0000001066,RCV00000584,POL0000000414,SKU0000390,500.0,2.0,Temperature breach,True,PO00000163,WH0025,2026-01-17,Received,Pending,500.0,188.0,1.0,0.004
RCL0000001067,RCV00000584,POL0000000413,SKU0000002,125.0,5.0,Incorrect item,True,PO00000163,WH0025,2026-01-17,Received,Pending,250.0,191.37,0.5,0.04
RCL0000001069,RCV00000585,POL0000001411,SKU0000547,250.0,0.0,,True,PO00000558,WH0003,,Rejected,Failed,250.0,3.65,1.0,0.0
RCL0000001070,RCV00000585,POL0000001410,SKU0000014,100.0,0.0,,True,PO00000558,WH0003,,Rejected,Failed,100.0,187.4,1.0,0.0
RCL0000001071,RCV00000586,POL0000001632,SKU0000104,250.0,0.0,Damaged packaging,True,PO00000643,WH0025,2026-01-12,Rejected,Passed,250.0,155.06,1.0,0.0
RCL0000001072,RCV00000587,POL0000000834,SKU0000267,1000.0,0.0,,True,PO00000327,WH0007,,Partial,Failed,1000.0,41.45,1.0,0.0
RCL0000001073,RCV00000587,POL0000000835,SKU0000589,125.0,2.0,Temperature breach,True,PO00000327,WH0007,,Partial,Failed,250.0,56.46,0.5,0.016
RCL0000001074,RCV00000587,POL0000000833,SKU0000124,375.0,0.0,Damaged packaging,True,PO00000327,WH0007,,Partial,Failed,500.0,44.0,0.75,0.0
RCL0000001075,RCV00000588,POL0000000381,SKU0000257,110.0,0.0,Damaged packaging,True,PO00000150,WH0023,2026-01-24,Rejected,Passed,100.0,10.81,1.1,0.0
RCL0000001076,RCV00000589,POL0000000506,SKU0000571,1000.0,0.0,,True,PO00000200,WH0013,2026-02-03,Partial,Pending,1000.0,48.78,1.0,0.0
RCL0000001078,RCV00000589,POL0000000507,SKU0000333,500.0,2.0,Damaged packaging,True,PO00000200,WH0013,2026-02-03,Partial,Pending,500.0,172.56,1.0,0.004
RCL0000001079,RCV00000590,POL0000000049,SKU0000091,500.0,0.0,Incorrect item,True,PO00000018,WH0015,,Received,Pending,500.0,82.29,1.0,0.0
RCL0000001080,RCV00000591,POL0000001066,SKU0000375,50.0,1.0,Damaged packaging,True,PO00000418,WH0003,,Partial,Failed,100.0,79.59,0.5,0.02
RCL0000001081,RCV00000591,POL0000001065,SKU0000434,100.0,0.0,,True,PO00000418,WH0003,,Partial,Failed,100.0,34.39,1.0,0.0
RCL0000001082,RCV00000592,POL0000001829,SKU0000414,250.0,0.0,Temperature breach,True,PO00000725,WH0024,,Received,Failed,500.0,278.53,0.5,0.0
RCL0000001084,RCV00000593,POL0000000978,SKU0000181,187.0,0.0,Damaged packaging,True,PO00000384,WH0016,,Partial,Failed,250.0,169.03,0.748,0.0
RCL0000001086,RCV00000593,POL0000000980,SKU0000397,50.0,5.0,Damaged packaging,True,PO00000384,WH0016,,Partial,Failed,50.0,202.85,1.0,0.1
RCL0000001087,RCV00000594,POL0000000323,SKU0000658,250.0,0.0,Damaged packaging,True,PO00000127,WH0014,,Received,Pending,250.0,162.42,1.0,0.0
RCL0000001088,RCV00000594,POL0000000322,SKU0000189,500.0,5.0,Damaged packaging,True,PO00000127,WH0014,,Received,Pending,1000.0,6.52,0.5,0.01
RCL0000001089,RCV00000594,POL0000000321,SKU0000434,1000.0,0.0,Temperature breach,True,PO00000127,WH0014,,Received,Pending,1000.0,34.39,1.0,0.0
RCL0000001091,RCV00000595,POL0000001973,SKU0000541,100.0,1.0,Damaged packaging,True,PO00000788,WH0025,2026-05-19,Received,Passed,100.0,107.87,1.0,0.01
RCL0000001093,RCV00000595,POL0000001972,SKU0000564,1000.0,0.0,,True,PO00000788,WH0025,2026-05-19,Received,Passed,1000.0,270.71,1.0,0.0
RCL0000001094,RCV00000596,POL0000001552,SKU0000049,25.0,2.0,Damaged packaging,True,PO00000610,WH0008,2026-05-18,Received,Failed,50.0,163.72,0.5,0.08
RCL0000001095,RCV00000596,POL0000001554,SKU0000181,550.0,5.0,Damaged packaging,True,PO00000610,WH0008,2026-05-18,Received,Failed,500.0,169.03,1.1,0.00909090909090909
RCL0000001097,RCV00000597,POL0000001541,SKU0000491,500.0,0.0,Temperature breach,True,PO00000606,WH0014,2026-04-09,Received,Passed,1000.0,159.01,0.5,0.0
RCL0000001098,RCV00000598,POL0000000470,SKU0000351,250.0,5.0,Damaged packaging,True,PO00000185,WH0015,,Rejected,Passed,250.0,254.84,1.0,0.02
RCL0000001100,RCV00000598,POL0000000472,SKU0000127,750.0,2.0,Damaged packaging,True,PO00000185,WH0015,,Rejected,Passed,1000.0,183.86,0.75,0.0026666666666666666
RCL0000001101,RCV00000599,POL0000000338,SKU0000450,75.0,1.0,Damaged packaging,True,PO00000134,WH0008,2026-03-19,Received,Pending,100.0,120.92,0.75,0.013333333333333334
RCL0000001103,RCV00000599,POL0000000339,SKU0000310,250.0,0.0,,True,PO00000134,WH0008,2026-03-19,Received,Pending,250.0,285.19,1.0,0.0
RCL0000001104,RCV00000600,POL0000001120,SKU0000028,55.0,2.0,Incorrect item,True,PO00000441,WH0022,2026-04-25,Rejected,Passed,50.0,209.57,1.1,0.03636363636363636
RCL0000001105,RCV00000600,POL0000001121,SKU0000260,750.0,0.0,Temperature breach,True,PO00000441,WH0022,2026-04-25,Rejected,Passed,1000.0,274.16,0.75,0.0
RCL0000001111,RCV00000603,POL0000001614,SKU0000129,100.0,1.0,Incorrect item,True,PO00000634,WH0008,2026-03-20,Rejected,Failed,100.0,27.24,1.0,0.01
RCL0000001115,RCV00000605,POL0000001725,SKU0000133,275.0,2.0,Damaged packaging,True,PO00000679,WH0002,2026-02-25,Received,Passed,250.0,192.78,1.1,0.007272727272727273
RCL0000001116,RCV00000606,POL0000000722,SKU0000580,100.0,0.0,,True,PO00000280,WH0010,,Partial,Failed,100.0,64.94,1.0,0.0
RCL0000001117,RCV00000606,POL0000000721,SKU0000411,250.0,0.0,Incorrect item,True,PO00000280,WH0010,,Partial,Failed,500.0,164.32,0.5,0.0
RCL0000001118,RCV00000607,POL0000000922,SKU0000090,55.0,0.0,Incorrect item,True,PO00000360,WH0003,,Received,Pending,50.0,238.51,1.1,0.0
RCL0000001120,RCV00000608,POL0000001663,SKU0000445,110.0,5.0,,True,PO00000656,WH0010,2026-02-27,Received,Passed,100.0,263.85,1.1,0.045454545454545456
RCL0000001122,RCV00000609,POL0000000914,SKU0000101,250.0,2.0,,True,PO00000356,WH0005,,Partial,Passed,250.0,95.8,1.0,0.008
RCL0000001124,RCV00000609,POL0000000913,SKU0000378,50.0,0.0,Temperature breach,True,PO00000356,WH0005,,Partial,Passed,100.0,170.68,0.5,0.0
RCL0000001126,RCV00000611,POL0000001360,SKU0000518,500.0,0.0,Incorrect item,True,PO00000534,WH0011,,Rejected,Failed,500.0,123.83,1.0,0.0
RCL0000001127,RCV00000612,POL0000001594,SKU0000596,125.0,0.0,Incorrect item,True,PO00000625,WH0007,,Rejected,Passed,250.0,6.93,0.5,0.0
RCL0000001128,RCV00000612,POL0000001595,SKU0000117,500.0,1.0,Damaged packaging,True,PO00000625,WH0007,,Rejected,Passed,1000.0,8.84,0.5,0.002
RCL0000001129,RCV00000613,POL0000001426,SKU0000104,500.0,0.0,,True,PO00000563,WH0003,2026-04-28,Partial,Pending,500.0,155.06,1.0,0.0
RCL0000001130,RCV00000614,POL0000001255,SKU0000649,1000.0,5.0,Incorrect item,True,PO00000496,WH0023,2026-01-26,Received,Passed,1000.0,127.15,1.0,0.005
RCL0000001131,RCV00000614,POL0000001256,SKU0000409,250.0,0.0,Temperature breach,True,PO00000496,WH0023,2026-01-26,Received,Passed,250.0,102.6,1.0,0.0
RCL0000001132,RCV00000615,POL0000001688,SKU0000619,750.0,2.0,Incorrect item,True,PO00000664,WH0012,,Received,Pending,1000.0,285.44,0.75,0.0026666666666666666
RCL0000001137,RCV00000619,POL0000001939,SKU0000586,250.0,1.0,Incorrect item,True,PO00000774,WH0015,2026-03-06,Rejected,Passed,250.0,118.76,1.0,0.004
RCL0000001139,RCV00000620,POL0000001565,SKU0000579,750.0,1.0,Damaged packaging,True,PO00000615,WH0014,,Rejected,Passed,1000.0,289.24,0.75,0.0013333333333333333
RCL0000001141,RCV00000621,POL0000000851,SKU0000244,100.0,0.0,Temperature breach,True,PO00000332,WH0016,,Rejected,Passed,100.0,61.2,1.0,0.0
RCL0000001144,RCV00000622,POL0000000641,SKU0000265,500.0,2.0,Incorrect item,True,PO00000253,WH0025,,Received,Passed,500.0,229.09,1.0,0.004
RCL0000001145,RCV00000622,POL0000000640,SKU0000529,275.0,2.0,Incorrect item,True,PO00000253,WH0025,,Received,Passed,250.0,230.58,1.1,0.007272727272727273
RCL0000001146,RCV00000623,POL0000000868,SKU0000041,250.0,0.0,,True,PO00000338,WH0016,2026-01-01,Partial,Pending,500.0,227.5,0.5,0.0
RCL0000001147,RCV00000623,POL0000000867,SKU0000088,37.0,1.0,Damaged packaging,True,PO00000338,WH0016,2026-01-01,Partial,Pending,50.0,254.15,0.74,0.02702702702702703
RCL0000001148,RCV00000624,POL0000000494,SKU0000403,100.0,0.0,Damaged packaging,True,PO00000195,WH0010,2026-03-28,Received,Failed,100.0,218.14,1.0,0.0
RCL0000001150,RCV00000625,POL0000000598,SKU0000393,75.0,0.0,,True,PO00000238,WH0015,,Received,Failed,100.0,79.34,0.75,0.0
RCL0000001151,RCV00000625,POL0000000599,SKU0000203,75.0,5.0,Incorrect item,True,PO00000238,WH0015,,Received,Failed,100.0,72.74,0.75,0.06666666666666667
RCL0000001152,RCV00000626,POL0000001415,SKU0000459,250.0,5.0,Incorrect item,True,PO00000559,WH0023,2026-02-22,Partial,Failed,500.0,220.01,0.5,0.02
RCL0000001154,RCV00000628,POL0000000407,SKU0000405,275.0,0.0,,True,PO00000161,WH0001,2026-03-09,Received,Failed,250.0,42.44,1.1,0.0
RCL0000001156,RCV00000629,POL0000000082,SKU0000618,55.0,0.0,,True,PO00000030,WH0003,2026-04-29,Received,Passed,50.0,17.24,1.1,0.0
RCL0000001157,RCV00000629,POL0000000084,SKU0000405,275.0,5.0,Damaged packaging,True,PO00000030,WH0003,2026-04-29,Received,Passed,250.0,42.44,1.1,0.01818181818181818
RCL0000001159,RCV00000629,POL0000000085,SKU0000364,550.0,0.0,Incorrect item,True,PO00000030,WH0003,2026-04-29,Received,Passed,500.0,191.35,1.1,0.0
RCL0000001160,RCV00000630,POL0000000616,SKU0000089,275.0,5.0,Incorrect item,True,PO00000244,WH0005,2025-12-13,Received,Pending,250.0,253.71,1.1,0.01818181818181818
RCL0000001161,RCV00000630,POL0000000618,SKU0000341,125.0,0.0,,True,PO00000244,WH0005,2025-12-13,Received,Pending,250.0,250.42,0.5,0.0
RCL0000001162,RCV00000630,POL0000000617,SKU0000157,125.0,0.0,Damaged packaging,True,PO00000244,WH0005,2025-12-13,Received,Pending,250.0,45.16,0.5,0.0
RCL0000001163,RCV00000631,POL0000000844,SKU0000265,55.0,0.0,Damaged packaging,True,PO00000330,WH0013,2026-04-01,Partial,Pending,50.0,229.09,1.1,0.0
RCL0000001165,RCV00000631,POL0000000845,SKU0000441,50.0,0.0,Temperature breach,True,PO00000330,WH0013,2026-04-01,Partial,Pending,100.0,216.68,0.5,0.0
RCL0000001166,RCV00000632,POL0000000938,SKU0000224,375.0,0.0,,True,PO00000369,WH0002,2026-01-10,Partial,Pending,500.0,164.88,0.75,0.0
RCL0000001167,RCV00000632,POL0000000939,SKU0000533,550.0,0.0,Incorrect item,True,PO00000369,WH0002,2026-01-10,Partial,Pending,500.0,240.22,1.1,0.0
RCL0000001173,RCV00000634,POL0000000854,SKU0000265,100.0,5.0,,True,PO00000333,WH0003,,Partial,Pending,100.0,229.09,1.0,0.05
RCL0000001174,RCV00000635,POL0000000441,SKU0000331,500.0,2.0,Incorrect item,True,PO00000173,WH0002,,Received,Passed,1000.0,122.63,0.5,0.004
RCL0000001176,RCV00000636,POL0000001778,SKU0000409,375.0,0.0,Incorrect item,True,PO00000703,WH0011,2026-04-29,Received,Failed,500.0,102.6,0.75,0.0
RCL0000001177,RCV00000636,POL0000001779,SKU0000646,37.0,0.0,Incorrect item,True,PO00000703,WH0011,2026-04-29,Received,Failed,50.0,172.09,0.74,0.0
RCL0000001178,RCV00000637,POL0000001078,SKU0000562,500.0,1.0,,True,PO00000423,WH0006,,Partial,Passed,1000.0,217.42,0.5,0.002
RCL0000001179,RCV00000637,POL0000001077,SKU0000382,1000.0,0.0,Incorrect item,True,PO00000423,WH0006,,Partial,Passed,1000.0,153.1,1.0,0.0
