po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost,supplier_id,warehouse_id,po_date,expected_receipt_date,currency,po_status,po_line_amount,rate_date,usd_rate,po_line_amount_usd
POL0000000221,PO00000081,4,SKU0000030,500.0,167.95,Open,True,True,SUP00099,WH0001,2026-02-01,2026-02-24,USD,Approved,83975.0,2026-02-01,1.0,83975.0
POL0000000222,PO00000082,1,SKU0000535,500.0,241.29,Open,True,True,SUP00078,WH0023,2026-02-13,2026-03-09,USD,Created,120645.0,2026-02-13,1.0,120645.0
POL0000000223,PO00000082,2,SKU0000405,500.0,42.44,Received,True,True,SUP00078,WH0023,2026-02-13,2026-03-09,USD,Created,21220.0,2026-02-13,1.0,21220.0
POL0000000224,PO00000082,3,SKU0000558,500.0,68.72,Partial,True,True,SUP00078,WH0023,2026-02-13,2026-03-09,USD,Created,34360.0,2026-02-13,1.0,34360.0
POL0000000225,PO00000083,1,SKU0000190,50.0,230.54,Received,True,True,SUP00066,WH0004,2026-05-08,2026-05-17,USD,Approved,11527.0,2026-05-08,1.0,11527.0
POL0000000228,PO00000084,2,SKU0000016,250.0,11.21,Open,True,True,SUP00008,WH0025,2026-03-23,2026-04-04,CNY,Partially Received,2802.5,2026-03-23,0.149435,418.79158750000005
POL0000000230,PO00000084,4,SKU0000401,100.0,119.98,Open,True,True,SUP00008,WH0025,2026-03-23,2026-04-04,CNY,Partially Received,11998.0,2026-03-23,0.149435,1792.9211300000002
POL0000000234,PO00000087,2,SKU0000636,500.0,47.9,Partial,True,True,SUP00064,WH0006,,2025-12-29,EUR,Partially Received,23950.0,,1.0,23950.0
POL0000000237,PO00000088,1,SKU0000444,250.0,234.25,Received,True,True,SUP00062,WH0015,2026-05-02,2026-05-25,CNY,Received,58562.5,2026-05-02,0.132022,7731.538375
POL0000000238,PO00000088,2,SKU0000541,50.0,107.87,Open,True,True,SUP00062,WH0015,2026-05-02,2026-05-25,CNY,Received,5393.5,2026-05-02,0.132022,712.060657
POL0000000239,PO00000088,3,SKU0000032,250.0,111.82,Open,True,True,SUP00062,WH0015,2026-05-02,2026-05-25,CNY,Received,27955.0,2026-05-02,0.132022,3690.67501
POL0000000240,PO00000089,1,SKU0000678,100.0,120.32,Cancelled,True,True,SUP00102,WH0022,2026-01-15,2026-01-20,CNY,Partially Received,12032.0,2026-01-15,0.134978,1624.0552959999998
POL0000000242,PO00000090,1,SKU0000533,100.0,240.22,Received,True,True,SUP00015,WH0011,,2026-03-25,MXN,Approved,24022.0,,1.0,24022.0
POL0000000246,PO00000092,3,SKU0000448,500.0,218.34,Open,True,True,SUP00049,WH0016,2026-03-18,2026-03-25,MXN,Approved,109170.0,2026-03-18,0.055876,6099.98292
POL0000000248,PO00000093,1,SKU0000570,50.0,289.41,Received,True,True,SUP00023,WH0019,,2026-03-15,CAD,Received,14470.500000000002,,1.0,14470.500000000002
POL0000000249,PO00000093,2,SKU0000528,250.0,112.12,Received,True,True,SUP00023,WH0019,,2026-03-15,CAD,Received,28030.0,,1.0,28030.0
POL0000000251,PO00000093,4,SKU0000070,500.0,21.6,Open,True,True,SUP00023,WH0019,,2026-03-15,CAD,Received,10800.0,,1.0,10800.0
POL0000000253,PO00000094,2,SKU0000459,250.0,220.01,Cancelled,True,True,SUP00033,WH0001,,2026-05-07,CAD,Received,55002.5,,1.0,55002.5
POL0000000254,PO00000094,3,SKU0000146,250.0,223.17,Open,True,True,SUP00033,WH0001,,2026-05-07,CAD,Received,55792.5,,1.0,55792.5
POL0000000258,PO00000095,4,SKU0000610,50.0,108.47,Open,True,True,SUP00116,WH0006,,2026-06-13,USD,Cancelled,5423.5,,1.0,5423.5
POL0000000259,PO00000096,1,SKU0000632,250.0,135.05,Partial,True,True,SUP00083,WH0004,,2026-06-06,USD,Created,33762.5,,1.0,33762.5
POL0000000260,PO00000097,1,SKU0000124,1000.0,44.0,Partial,True,True,SUP00058,WH0023,2026-02-08,2026-02-23,CAD,Created,44000.0,2026-02-08,0.749113,32960.972
POL0000000261,PO00000097,2,SKU0000151,1000.0,236.85,Cancelled,True,True,SUP00058,WH0023,2026-02-08,2026-02-23,CAD,Created,236850.0,2026-02-08,0.749113,177427.41405000002
POL0000000262,PO00000098,1,SKU0000155,50.0,119.97,Open,True,True,SUP00050,WH0020,2026-05-06,2026-06-14,MXN,Approved,5998.5,2026-05-06,0.056003,335.9339955
POL0000000264,PO00000100,1,SKU0000486,500.0,191.96,Open,True,True,SUP00115,WH0023,,2025-12-25,MXN,Partially Received,95980.0,,1.0,95980.0
POL0000000265,PO00000100,2,SKU0000180,50.0,240.38,Open,True,True,SUP00115,WH0023,,2025-12-25,MXN,Partially Received,12019.0,,1.0,12019.0
POL0000000266,PO00000100,3,SKU0000426,1000.0,3.77,Open,True,True,SUP00115,WH0023,,2025-12-25,MXN,Partially Received,3770.0,,1.0,3770.0
POL0000000267,PO00000101,1,SKU0000264,250.0,267.55,Open,True,True,SUP00093,WH0003,,2026-05-06,USD,Cancelled,66887.5,,1.0,66887.5
POL0000000269,PO00000102,2,SKU0000164,1000.0,148.94,Cancelled,True,True,SUP00083,WH0020,,2026-04-28,CNY,Cancelled,148940.0,,1.0,148940.0
POL0000000270,PO00000102,3,SKU0000384,50.0,289.4,Open,True,True,SUP00083,WH0020,,2026-04-28,CNY,Cancelled,14469.999999999998,,1.0,14469.999999999998
POL0000000271,PO00000102,4,SKU0000332,50.0,261.39,Open,True,True,SUP00083,WH0020,,2026-04-28,CNY,Cancelled,13069.5,,1.0,13069.5
POL0000000273,PO00000104,1,SKU0000296,500.0,82.35,Partial,True,True,SUP00073,WH0001,2026-02-13,2026-03-16,USD,Partially Received,41175.0,2026-02-13,1.0,41175.0
POL0000000275,PO00000105,2,SKU0000546,500.0,136.23,Open,True,True,SUP00116,WH0017,,2026-04-23,CNY,Received,68115.0,,1.0,68115.0
POL0000000276,PO00000106,1,SKU0000204,1000.0,253.83,Received,True,True,SUP00052,WH0023,2026-04-07,2026-05-07,CNY,Cancelled,253830.0,2026-04-07,0.146733,37245.23739
POL0000000277,PO00000107,1,SKU0000232,100.0,45.32,Cancelled,True,True,SUP00078,WH0005,,2026-02-27,EUR,Received,4532.0,,1.0,4532.0
POL0000000279,PO00000108,1,SKU0000018,50.0,77.5,Received,True,True,SUP00103,WH0001,,2026-02-07,USD,Approved,3875.0,,1.0,3875.0
POL0000000280,PO00000108,2,SKU0000294,50.0,41.04,Partial,True,True,SUP00103,WH0001,,2026-02-07,USD,Approved,2052.0,,1.0,2052.0
POL0000000281,PO00000109,1,SKU0000261,50.0,281.03,Open,True,True,SUP00045,WH0008,2026-03-08,2026-03-23,USD,Partially Received,14051.499999999998,2026-03-08,1.0,14051.499999999998
POL0000000283,PO00000110,2,SKU0000182,250.0,173.83,Open,True,True,SUP00096,WH0019,,2026-01-27,MXN,Created,43457.5,,1.0,43457.5
POL0000000284,PO00000110,3,SKU0000272,250.0,253.68,Open,True,True,SUP00096,WH0019,,2026-01-27,MXN,Created,63420.0,,1.0,63420.0
POL0000000285,PO00000111,1,SKU0000014,100.0,187.4,Partial,True,True,SUP00099,WH0020,2026-04-24,2026-05-17,EUR,Partially Received,18740.0,2026-04-24,1.073085,20109.6129
POL0000000286,PO00000112,1,SKU0000144,250.0,283.77,Open,True,True,SUP00067,WH0006,2026-02-21,2026-03-23,EUR,Approved,70942.5,2026-02-21,1.088483,77219.7052275
POL0000000287,PO00000112,2,SKU0000359,500.0,252.6,Partial,True,True,SUP00067,WH0006,2026-02-21,2026-03-23,EUR,Approved,126300.0,2026-02-21,1.088483,137475.40290000002
POL0000000288,PO00000113,1,SKU0000266,1000.0,151.11,Cancelled,True,True,SUP00086,WH0015,,2026-04-24,CAD,Approved,151110.0,,1.0,151110.0
POL0000000290,PO00000114,1,SKU0000407,100.0,8.52,Open,True,True,SUP00092,WH0024,,2026-01-28,EUR,Created,852.0,,1.0,852.0
POL0000000291,PO00000114,2,SKU0000127,50.0,183.86,Received,True,True,SUP00092,WH0024,,2026-01-28,EUR,Created,9193.0,,1.0,9193.0
POL0000000292,PO00000115,1,SKU0000387,250.0,243.93,Open,True,True,SUP00053,WH0020,2025-12-29,2026-02-05,USD,Approved,60982.5,2025-12-29,1.0,60982.5
POL0000000293,PO00000116,1,SKU0000473,50.0,141.91,Open,True,True,SUP00046,WH0006,2026-01-15,2026-02-06,USD,Received,7095.5,2026-01-15,1.0,7095.5
POL0000000294,PO00000116,2,SKU0000490,100.0,112.73,Cancelled,True,True,SUP00046,WH0006,2026-01-15,2026-02-06,USD,Received,11273.0,2026-01-15,1.0,11273.0
POL0000000295,PO00000117,1,SKU0000165,1000.0,276.82,Open,True,True,SUP00017,WH0024,2026-01-28,2026-02-21,EUR,Received,276820.0,2026-01-28,1.070563,296353.24966
POL0000000296,PO00000117,2,SKU0000671,250.0,44.98,Partial,True,True,SUP00017,WH0024,2026-01-28,2026-02-21,EUR,Received,11245.0,2026-01-28,1.070563,12038.480935
POL0000000297,PO00000118,1,SKU0000568,50.0,4.53,Cancelled,True,True,SUP00001,WH0011,,2026-01-14,CAD,Received,226.5,,1.0,226.5
POL0000000299,PO00000118,3,SKU0000146,100.0,223.17,Open,True,True,SUP00001,WH0011,,2026-01-14,CAD,Received,22317.0,,1.0,22317.0
POL0000000301,PO00000119,2,SKU0000286,100.0,291.41,Cancelled,True,True,SUP00030,WH0023,2026-03-19,2026-03-30,USD,Received,29141.000000000004,2026-03-19,1.0,29141.000000000004
POL0000000303,PO00000119,4,SKU0000351,500.0,254.84,Open,True,True,SUP00030,WH0023,2026-03-19,2026-03-30,USD,Received,127420.0,2026-03-19,1.0,127420.0
POL0000000304,PO00000120,1,SKU0000465,250.0,160.75,Partial,True,True,SUP00009,WH0025,,2026-04-18,MXN,Received,40187.5,,1.0,40187.5
POL0000000306,PO00000120,3,SKU0000378,500.0,170.68,Open,True,True,SUP00009,WH0025,,2026-04-18,MXN,Received,85340.0,,1.0,85340.0
POL0000000307,PO00000120,4,SKU0000188,50.0,70.74,Cancelled,True,True,SUP00009,WH0025,,2026-04-18,MXN,Received,3536.9999999999995,,1.0,3536.9999999999995
POL0000000310,PO00000122,1,SKU0000638,1000.0,225.27,Received,True,True,SUP00072,WH0005,,2026-03-02,CAD,Approved,225270.0,,1.0,225270.0
POL0000000311,PO00000122,2,SKU0000283,500.0,31.39,Cancelled,True,True,SUP00072,WH0005,,2026-03-02,CAD,Approved,15695.0,,1.0,15695.0
POL0000000312,PO00000122,3,SKU0000629,500.0,42.15,Partial,True,True,SUP00072,WH0005,,2026-03-02,CAD,Approved,21075.0,,1.0,21075.0
POL0000000313,PO00000122,4,SKU0000245,100.0,209.38,Partial,True,True,SUP00072,WH0005,,2026-03-02,CAD,Approved,20938.0,,1.0,20938.0
POL0000000314,PO00000123,1,SKU0000505,500.0,147.45,Open,True,True,SUP00074,WH0005,,2026-02-22,USD,Partially Received,73725.0,,1.0,73725.0
POL0000000315,PO00000123,2,SKU0000335,50.0,76.57,Partial,True,True,SUP00074,WH0005,,2026-02-22,USD,Partially Received,3828.4999999999995,,1.0,3828.4999999999995
POL0000000316,PO00000123,3,SKU0000529,1000.0,230.58,Open,True,True,SUP00074,WH0005,,2026-02-22,USD,Partially Received,230580.0,,1.0,230580.0
POL0000000318,PO00000125,1,SKU0000195,100.0,140.49,Partial,True,True,SUP00023,WH0022,,2025-12-14,USD,Cancelled,14049.0,,1.0,14049.0
POL0000000319,PO00000125,2,SKU0000069,250.0,224.21,Open,True,True,SUP00023,WH0022,,2025-12-14,USD,Cancelled,56052.5,,1.0,56052.5
POL0000000320,PO00000126,1,SKU0000385,100.0,110.68,Received,True,True,SUP00013,WH0021,,2026-03-18,USD,Created,11068.0,,1.0,11068.0
POL0000000321,PO00000127,1,SKU0000434,1000.0,34.39,Cancelled,True,True,SUP00071,WH0014,2026-04-02,2026-04-10,EUR,Approved,34390.0,2026-04-02,1.075865,36998.997350000005
POL0000000322,PO00000127,2,SKU0000189,1000.0,6.52,Partial,True,True,SUP00071,WH0014,2026-04-02,2026-04-10,EUR,Approved,6520.0,2026-04-02,1.075865,7014.639800000001
POL0000000323,PO00000127,3,SKU0000658,250.0,162.42,Cancelled,True,True,SUP00071,WH0014,2026-04-02,2026-04-10,EUR,Approved,40605.0,2026-04-02,1.075865,43685.498325
POL0000000324,PO00000128,1,SKU0000046,100.0,3.14,Open,True,True,SUP00053,WH0014,2026-04-07,2026-05-08,USD,Approved,314.0,2026-04-07,1.0,314.0
POL0000000325,PO00000128,2,SKU0000567,250.0,87.77,Cancelled,True,True,SUP00053,WH0014,2026-04-07,2026-05-08,USD,Approved,21942.5,2026-04-07,1.0,21942.5
POL0000000326,PO00000128,3,SKU0000611,50.0,185.61,Received,True,True,SUP00053,WH0014,2026-04-07,2026-05-08,USD,Approved,9280.5,2026-04-07,1.0,9280.5
POL0000000328,PO00000129,1,SKU0000229,250.0,279.32,Cancelled,True,True,SUP00038,WH0009,,2026-03-19,USD,Received,69830.0,,1.0,69830.0
POL0000000330,PO00000129,3,SKU0000099,50.0,187.46,Partial,True,True,SUP00038,WH0009,,2026-03-19,USD,Received,9373.0,,1.0,9373.0
POL0000000332,PO00000130,1,SKU0000329,100.0,224.29,Cancelled,True,True,SUP00042,WH0015,2026-01-20,2026-02-10,MXN,Cancelled,22429.0,2026-01-20,0.065666,1472.8227140000001
POL0000000333,PO00000131,1,SKU0000143,50.0,167.94,Cancelled,True,True,SUP00037,WH0022,2025-12-11,2026-01-24,USD,Partially Received,8397.0,2025-12-11,1.0,8397.0
POL0000000334,PO00000132,1,SKU0000064,1000.0,136.31,Received,True,True,SUP00054,WH0007,,2026-04-29,USD,Partially Received,136310.0,,1.0,136310.0
POL0000000335,PO00000133,1,SKU0000366,250.0,91.53,Cancelled,True,True,SUP00102,WH0003,2026-03-19,2026-04-14,EUR,Partially Received,22882.5,2026-03-19,1.088348,24904.12311
POL0000000336,PO00000133,2,SKU0000580,500.0,64.94,Open,True,True,SUP00102,WH0003,2026-03-19,2026-04-14,EUR,Partially Received,32470.0,2026-03-19,1.088348,35338.65956
POL0000000337,PO00000134,1,SKU0000548,1000.0,153.7,Open,True,True,SUP00094,WH0008,2026-02-18,2026-03-22,CNY,Approved,153700.0,2026-02-18,0.141998,21825.092600000004
POL0000000338,PO00000134,2,SKU0000450,100.0,120.92,Partial,True,True,SUP00094,WH0008,2026-02-18,2026-03-22,CNY,Approved,12092.0,2026-02-18,0.141998,1717.0398160000002
POL0000000339,PO00000134,3,SKU0000310,250.0,285.19,Cancelled,True,True,SUP00094,WH0008,2026-02-18,2026-03-22,CNY,Approved,71297.5,2026-02-18,0.141998,10124.102405000001
POL0000000341,PO00000135,1,SKU0000382,50.0,153.1,Open,True,True,SUP00030,WH0002,,2026-02-09,USD,Cancelled,7655.0,,1.0,7655.0
POL0000000342,PO00000135,2,SKU0000157,500.0,45.16,Cancelled,True,True,SUP00030,WH0002,,2026-02-09,USD,Cancelled,22580.0,,1.0,22580.0
POL0000000346,PO00000136,2,SKU0000413,500.0,215.0,Partial,True,True,SUP00081,WH0016,,2026-05-09,USD,Received,107500.0,,1.0,107500.0
POL0000000348,PO00000137,2,SKU0000003,500.0,65.98,Received,True,True,SUP00082,WH0005,2025-12-21,2026-01-27,USD,Approved,32990.0,2025-12-21,1.0,32990.0
POL0000000349,PO00000137,3,SKU0000652,500.0,223.07,Cancelled,True,True,SUP00082,WH0005,2025-12-21,2026-01-27,USD,Approved,111535.0,2025-12-21,1.0,111535.0
POL0000000350,PO00000137,4,SKU0000120,100.0,249.11,Partial,True,True,SUP00082,WH0005,2025-12-21,2026-01-27,USD,Approved,24911.0,2025-12-21,1.0,24911.0
POL0000000351,PO00000138,1,SKU0000641,500.0,175.09,Received,True,True,SUP00035,WH0017,,2026-03-11,EUR,Cancelled,87545.0,,1.0,87545.0
POL0000000353,PO00000139,2,SKU0000309,50.0,205.81,Open,True,True,SUP00069,WH0014,2026-04-06,2026-04-22,USD,Created,10290.5,2026-04-06,1.0,10290.5
POL0000000354,PO00000139,3,SKU0000065,1000.0,90.37,Partial,True,True,SUP00069,WH0014,2026-04-06,2026-04-22,USD,Created,90370.0,2026-04-06,1.0,90370.0
POL0000000355,PO00000139,4,SKU0000351,1000.0,254.84,Open,True,True,SUP00069,WH0014,2026-04-06,2026-04-22,USD,Created,254840.0,2026-04-06,1.0,254840.0
POL0000000356,PO00000140,1,SKU0000279,500.0,219.46,Open,True,True,SUP00075,WH0009,,2026-04-06,CNY,Cancelled,109730.0,,1.0,109730.0
POL0000000357,PO00000140,2,SKU0000147,1000.0,287.94,Partial,True,True,SUP00075,WH0009,,2026-04-06,CNY,Cancelled,287940.0,,1.0,287940.0
POL0000000358,PO00000141,1,SKU0000210,50.0,26.81,Open,True,True,SUP00108,WH0001,2026-04-28,2026-06-03,USD,Received,1340.5,2026-04-28,1.0,1340.5
POL0000000359,PO00000141,2,SKU0000104,250.0,155.06,Cancelled,True,True,SUP00108,WH0001,2026-04-28,2026-06-03,USD,Received,38765.0,2026-04-28,1.0,38765.0
POL0000000360,PO00000142,1,SKU0000673,500.0,116.56,Partial,True,True,SUP00091,WH0022,2026-03-18,2026-04-11,CNY,Approved,58280.0,2026-03-18,0.139884,8152.439520000001
POL0000000361,PO00000142,2,SKU0000264,250.0,267.55,Cancelled,True,True,SUP00091,WH0022,2026-03-18,2026-04-11,CNY,Approved,66887.5,2026-03-18,0.139884,9356.49105
POL0000000362,PO00000143,1,SKU0000356,500.0,3.68,Open,True,True,SUP00030,WH0008,,2026-05-15,USD,Partially Received,1840.0,,1.0,1840.0
POL0000000365,PO00000143,4,SKU0000367,50.0,36.58,Received,True,True,SUP00030,WH0008,,2026-05-15,USD,Partially Received,1829.0,,1.0,1829.0
POL0000000368,PO00000145,2,SKU0000168,250.0,94.15,Open,True,True,SUP00102,WH0004,,2026-04-25,EUR,Cancelled,23537.5,,1.0,23537.5
POL0000000370,PO00000145,4,SKU0000336,500.0,160.68,Open,True,True,SUP00102,WH0004,,2026-04-25,EUR,Cancelled,80340.0,,1.0,80340.0
POL0000000373,PO00000147,2,SKU0000005,50.0,199.28,Open,True,True,SUP00026,WH0020,2025-12-19,2026-01-18,USD,Received,9964.0,2025-12-19,1.0,9964.0
POL0000000374,PO00000147,3,SKU0000615,500.0,282.28,Received,True,True,SUP00026,WH0020,2025-12-19,2026-01-18,USD,Received,141140.0,2025-12-19,1.0,141140.0
POL0000000376,PO00000148,2,SKU0000154,100.0,285.85,Open,True,True,SUP00008,WH0013,,2026-04-05,CNY,Partially Received,28585.000000000004,,1.0,28585.000000000004
POL0000000377,PO00000149,1,SKU0000042,50.0,55.38,Cancelled,True,True,SUP00043,WH0015,2026-03-29,2026-04-28,CNY,Approved,2769.0,2026-03-29,0.141394,391.51998599999996
POL0000000378,PO00000149,2,SKU0000112,500.0,268.19,Open,True,True,SUP00043,WH0015,2026-03-29,2026-04-28,CNY,Approved,134095.0,2026-03-29,0.141394,18960.22843
POL0000000381,PO00000150,2,SKU0000257,100.0,10.81,Partial,True,True,SUP00003,WH0023,,2026-01-21,CNY,Cancelled,1081.0,,1.0,1081.0
POL0000000382,PO00000151,1,SKU0000688,250.0,8.45,Partial,True,True,SUP00056,WH0022,,2026-04-16,CNY,Approved,2112.5,,1.0,2112.5
POL0000000383,PO00000151,2,SKU0000361,1000.0,46.82,Open,True,True,SUP00056,WH0022,,2026-04-16,CNY,Approved,46820.0,,1.0,46820.0
POL0000000384,PO00000152,1,SKU0000129,100.0,27.24,Open,True,True,SUP00072,WH0013,2025-12-18,2026-01-26,MXN,Approved,2724.0,2025-12-18,0.052731,143.639244
POL0000000386,PO00000153,2,SKU0000063,100.0,147.68,Received,True,True,SUP00084,WH0009,2025-12-29,2026-02-09,USD,Partially Received,14768.0,2025-12-29,1.0,14768.0
POL0000000388,PO00000153,4,SKU0000398,250.0,292.05,Partial,True,True,SUP00084,WH0009,2025-12-29,2026-02-09,USD,Partially Received,73012.5,2025-12-29,1.0,73012.5
POL0000000389,PO00000154,1,SKU0000420,1000.0,158.76,Received,True,True,SUP00082,WH0025,2025-12-20,2026-01-06,CNY,Approved,158760.0,2025-12-20,0.131138,20819.46888
POL0000000391,PO00000155,1,SKU0000031,100.0,81.03,Received,True,True,SUP00107,WH0023,2026-02-01,2026-03-17,CNY,Approved,8103.0,2026-02-01,0.139212,1128.034836
POL0000000392,PO00000155,2,SKU0000244,50.0,61.2,Cancelled,True,True,SUP00107,WH0023,2026-02-01,2026-03-17,CNY,Approved,3060.0,2026-02-01,0.139212,425.98872
POL0000000393,PO00000156,1,SKU0000144,250.0,283.77,Open,True,True,SUP00062,WH0022,,2026-03-07,MXN,Received,70942.5,,1.0,70942.5
POL0000000395,PO00000158,1,SKU0000043,500.0,298.47,Open,True,True,SUP00053,WH0019,,2026-01-25,EUR,Created,149235.0,,1.0,149235.0
POL0000000396,PO00000158,2,SKU0000257,250.0,10.81,Open,True,True,SUP00053,WH0019,,2026-01-25,EUR,Created,2702.5,,1.0,2702.5
POL0000000397,PO00000158,3,SKU0000147,100.0,287.94,Partial,True,True,SUP00053,WH0019,,2026-01-25,EUR,Created,28794.0,,1.0,28794.0
POL0000000398,PO00000158,4,SKU0000519,1000.0,22.46,Received,True,True,SUP00053,WH0019,,2026-01-25,EUR,Created,22460.0,,1.0,22460.0
POL0000000399,PO00000159,1,SKU0000578,250.0,21.43,Received,True,True,SUP00011,WH0003,,2026-01-12,USD,Created,5357.5,,1.0,5357.5
POL0000000400,PO00000159,2,SKU0000396,1000.0,140.96,Cancelled,True,True,SUP00011,WH0003,,2026-01-12,USD,Created,140960.0,,1.0,140960.0
POL0000000401,PO00000159,3,SKU0000227,500.0,248.23,Cancelled,True,True,SUP00011,WH0003,,2026-01-12,USD,Created,124115.0,,1.0,124115.0
POL0000000406,PO00000161,2,SKU0000238,500.0,287.68,Partial,True,True,SUP00035,WH0001,,2026-03-12,CNY,Partially Received,143840.0,,1.0,143840.0
POL0000000407,PO00000161,3,SKU0000405,250.0,42.44,Received,True,True,SUP00035,WH0001,,2026-03-12,CNY,Partially Received,10610.0,,1.0,10610.0
POL0000000409,PO00000162,1,SKU0000066,50.0,295.43,Open,True,True,SUP00069,WH0012,,2026-03-25,USD,Approved,14771.5,,1.0,14771.5
POL0000000411,PO00000162,3,SKU0000363,50.0,52.31,Open,True,True,SUP00069,WH0012,,2026-03-25,USD,Approved,2615.5,,1.0,2615.5
POL0000000412,PO00000162,4,SKU0000372,1000.0,212.91,Cancelled,True,True,SUP00069,WH0012,,2026-03-25,USD,Approved,212910.0,,1.0,212910.0
POL0000000413,PO00000163,1,SKU0000002,250.0,191.37,Received,True,True,SUP00074,WH0025,,2026-01-17,USD,Approved,47842.5,,1.0,47842.5
POL0000000414,PO00000163,2,SKU0000390,500.0,188.0,Partial,True,True,SUP00074,WH0025,,2026-01-17,USD,Approved,94000.0,,1.0,94000.0
POL0000000416,PO00000164,1,SKU0000599,500.0,20.32,Cancelled,True,True,SUP00052,WH0016,,2026-02-19,USD,Cancelled,10160.0,,1.0,10160.0
POL0000000417,PO00000164,2,SKU0000141,500.0,269.52,Open,True,True,SUP00052,WH0016,,2026-02-19,USD,Cancelled,134760.0,,1.0,134760.0
POL0000000418,PO00000164,3,SKU0000611,100.0,185.61,Cancelled,True,True,SUP00052,WH0016,,2026-02-19,USD,Cancelled,18561.0,,1.0,18561.0
POL0000000419,PO00000165,1,SKU0000027,250.0,144.08,Open,True,True,SUP00102,WH0011,2026-04-20,2026-05-16,CAD,Approved,36020.0,2026-04-20,0.738077,26585.53354
POL0000000420,PO00000165,2,SKU0000151,250.0,236.85,Open,True,True,SUP00102,WH0011,2026-04-20,2026-05-16,CAD,Approved,59212.5,2026-04-20,0.738077,43703.3843625
POL0000000421,PO00000165,3,SKU0000016,100.0,11.21,Cancelled,True,True,SUP00102,WH0011,2026-04-20,2026-05-16,CAD,Approved,1121.0,2026-04-20,0.738077,827.384317
POL0000000423,PO00000166,2,SKU0000401,100.0,119.98,Cancelled,True,True,SUP00014,WH0017,2026-03-15,2026-04-20,CNY,Approved,11998.0,2026-03-15,0.143068,1716.529864
POL0000000424,PO00000166,3,SKU0000056,500.0,59.76,Open,True,True,SUP00014,WH0017,2026-03-15,2026-04-20,CNY,Approved,29880.0,2026-03-15,0.143068,4274.87184
POL0000000425,PO00000166,4,SKU0000292,1000.0,65.65,Open,True,True,SUP00014,WH0017,2026-03-15,2026-04-20,CNY,Approved,65650.0,2026-03-15,0.143068,9392.4142
POL0000000427,PO00000167,2,SKU0000336,50.0,160.68,Open,True,True,SUP00030,WH0003,,2026-01-09,USD,Cancelled,8034.0,,1.0,8034.0
POL0000000428,PO00000167,3,SKU0000366,50.0,91.53,Open,True,True,SUP00030,WH0003,,2026-01-09,USD,Cancelled,4576.5,,1.0,4576.5
POL0000000429,PO00000168,1,SKU0000298,250.0,149.64,Partial,True,True,SUP00031,WH0016,2026-05-08,2026-05-26,MXN,Approved,37410.0,2026-05-08,0.048419,1811.3547899999999
POL0000000430,PO00000169,1,SKU0000367,250.0,36.58,Received,True,True,SUP00092,WH0013,,2026-03-21,CAD,Approved,9145.0,,1.0,9145.0
POL0000000432,PO00000170,2,SKU0000293,500.0,299.08,Cancelled,True,True,SUP00073,WH0005,2026-03-12,2026-04-01,CNY,Created,149540.0,2026-03-12,0.138273,20677.34442
POL0000000436,PO00000171,3,SKU0000020,50.0,92.34,Open,True,True,SUP00089,WH0024,2025-12-12,2026-01-26,MXN,Created,4617.0,2025-12-12,0.048417,223.541289
POL0000000437,PO00000171,4,SKU0000326,100.0,234.1,Open,True,True,SUP00089,WH0024,2025-12-12,2026-01-26,MXN,Created,23410.0,2025-12-12,0.048417,1133.44197
