call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag
CALL0000000259,SUB00001383,CELL000110,2026-05-20 06:13:00,155.0,MT,Dropped,False,switch,2026-05-20,CUST00001263,PLN014,DEV0000999,Southwest,SITE00026,5G NR,2.5833333333333335,True
CALL0000000262,SUB00000429,CELL000075,2026-05-10 22:57:00,98.0,MT,Dropped,False,switch,2026-05-10,CUST00002736,PLN019,DEV0002481,Northeast,SITE00017,5G NR,1.6333333333333333,True
CALL0000000263,SUB00004978,CELL000130,2026-04-09 18:36:00,443.0,MO,Dropped,True,switch,2026-04-09,CUST00002628,PLN020,DEV0001859,Southeast,SITE00031,4G LTE,7.383333333333334,True
CALL0000000264,SUB00004405,CELL000134,2026-04-29 18:59:00,60.0,MO,Failed,True,switch,2026-04-29,CUST00000948,PLN005,DEV0000810,West,SITE00031,4G LTE,1.0,False
CALL0000000265,SUB00001242,CELL000149,2026-05-23 20:56:00,281.0,MT,Completed,True,switch,2026-05-23,CUST00003279,PLN010,DEV0002188,Midwest,SITE00035,4G LTE,4.683333333333334,False
CALL0000000267,SUB00002342,CELL000148,2026-04-27 17:42:00,197.0,MO,Completed,False,switch,2026-04-27,CUST00000911,PLN011,DEV0000627,Midwest,SITE00035,4G LTE,3.283333333333333,False
CALL0000000268,SUB00001337,CELL000081,2026-04-04 11:33:00,1508.0,MT,Completed,False,switch,2026-04-04,CUST00002064,PLN016,DEV0000637,Southwest,SITE00018,4G LTE,25.133333333333333,False
CALL0000000269,SUB00003647,CELL000002,2026-04-26 09:59:00,47.0,MO,Dropped,False,switch,2026-04-26,CUST00004038,PLN005,DEV0002228,West,SITE00001,5G NR,0.7833333333333333,True
CALL0000000271,SUB00002841,CELL000051,2026-04-14 11:01:00,596.0,MO,Dropped,False,switch,2026-04-14,CUST00002248,PLN014,DEV0001814,Southeast,SITE00011,5G NR,9.933333333333334,True
CALL0000000276,SUB00004439,CELL000001,2026-04-03 03:23:00,190.0,MT,Completed,True,switch,2026-04-03,CUST00003101,PLN010,DEV0002237,Midwest,SITE00001,4G LTE,3.1666666666666665,False
CALL0000000278,SUB00004912,CELL000014,2026-05-21 23:20:00,19.0,MO,Completed,False,switch,2026-05-21,CUST00002284,PLN005,DEV0001884,Midwest,SITE00003,4G LTE,0.31666666666666665,False
CALL0000000279,SUB00002277,CELL000148,2026-04-24 17:05:00,22.0,MO,Completed,True,switch,2026-04-24,CUST00002138,PLN012,DEV0001214,Southwest,SITE00035,4G LTE,0.36666666666666664,False
CALL0000000280,SUB00003624,CELL000058,2026-05-17 00:59:00,574.0,MO,Completed,False,switch,2026-05-17,CUST00002447,PLN016,DEV0000436,Midwest,SITE00013,5G NR,9.566666666666666,False
CALL0000000282,SUB00000532,CELL000081,2026-05-25 07:03:00,1.0,MO,Completed,False,switch,2026-05-25,CUST00002751,PLN007,DEV0002360,Southeast,SITE00018,4G LTE,0.016666666666666666,False
CALL0000000284,SUB00002319,CELL000051,2026-04-18 08:40:00,233.0,MO,Failed,False,switch,2026-04-18,CUST00000764,PLN011,DEV0001287,Southeast,SITE00011,5G NR,3.8833333333333333,False
CALL0000000288,SUB00001254,CELL000003,2026-05-21 16:07:00,471.0,MO,Completed,False,switch,2026-05-21,CUST00003995,PLN016,DEV0000229,Southwest,SITE00001,4G LTE,7.85,False
CALL0000000289,SUB00003816,CELL000251,2026-04-08 19:16:00,46.0,MO,Completed,False,switch,2026-04-08,CUST00003414,PLN012,DEV0001779,West,SITE00059,5G NR,0.7666666666666667,False
CALL0000000290,SUB00003915,CELL000125,2026-05-23 08:32:00,311.0,MT,Completed,False,switch,2026-05-23,CUST00003786,PLN017,DEV0000674,Southwest,SITE00030,5G NR,5.183333333333334,False
CALL0000000291,SUB00004648,CELL000144,2026-04-15 20:01:00,138.0,MO,Completed,False,switch,2026-04-15,CUST00001952,PLN006,DEV0000608,Southeast,SITE00034,5G NR,2.3,False
CALL0000000293,SUB00004926,CELL000217,2026-05-01 08:49:00,234.0,MT,Completed,False,switch,2026-05-01,CUST00002911,PLN017,DEV0000231,Midwest,SITE00051,4G LTE,3.9,False
CALL0000000296,SUB00000497,CELL000143,2026-05-26 15:17:00,93.0,MO,Completed,False,switch,2026-05-26,CUST00003593,PLN001,DEV0002231,Midwest,SITE00034,5G NR,1.55,False
CALL0000000297,SUB00004160,CELL000117,2026-04-03 13:37:00,80.0,MO,Dropped,False,switch,2026-04-03,CUST00002919,PLN011,DEV0002256,Northeast,SITE00027,4G LTE,1.3333333333333333,True
CALL0000000299,SUB00001473,CELL000121,2026-04-03 10:48:00,70.0,MO,Dropped,False,switch,2026-04-03,CUST00004310,PLN009,DEV0000217,Southeast,SITE00028,4G LTE,1.1666666666666667,True
CALL0000000300,SUB00001580,CELL000248,2026-05-31 12:48:00,40.0,MO,Failed,False,switch,2026-05-31,CUST00002648,PLN016,DEV0002010,West,SITE00058,5G NR,0.6666666666666666,False
CALL0000000301,SUB00000098,CELL000160,2026-04-06 16:51:00,156.0,MO,Completed,False,switch,2026-04-06,CUST00000910,PLN016,DEV0001534,Midwest,SITE00037,5G NR,2.6,False
CALL0000000302,SUB00001610,CELL000077,2026-05-19 11:02:00,209.0,MO,Completed,False,switch,2026-05-19,CUST00000420,PLN011,DEV0000553,Midwest,SITE00018,4G LTE,3.4833333333333334,False
CALL0000000304,SUB00000808,CELL000129,2026-04-03 23:05:00,223.0,MT,Failed,False,switch,2026-04-03,CUST00001994,PLN011,DEV0000043,Southwest,SITE00030,4G LTE,3.716666666666667,False
CALL0000000305,SUB00003998,CELL000252,2026-04-18 06:04:00,169.0,MO,Completed,False,switch,2026-04-18,CUST00002844,PLN013,DEV0001583,Northeast,SITE00059,4G LTE,2.816666666666667,False
CALL0000000311,SUB00003062,CELL000151,2026-04-06 13:06:00,130.0,MT,Completed,True,switch,2026-04-06,CUST00001281,PLN006,DEV0001898,Southeast,SITE00036,4G LTE,2.1666666666666665,False
CALL0000000312,SUB00004954,CELL000115,2026-04-28 06:00:00,11.0,MT,Completed,False,switch,2026-04-28,CUST00002123,PLN010,DEV0000333,Southwest,SITE00027,5G NR,0.18333333333333332,False
CALL0000000313,SUB00001512,CELL000058,2026-04-09 20:08:00,30.0,MT,Failed,True,switch,2026-04-09,CUST00001140,PLN015,DEV0001004,Southwest,SITE00013,5G NR,0.5,False
CALL0000000314,SUB00002145,CELL000098,2026-05-27 09:54:00,607.0,MT,Dropped,False,switch,2026-05-27,CUST00003554,PLN017,DEV0000608,Midwest,SITE00023,5G NR,10.116666666666667,True
CALL0000000321,SUB00002941,CELL000222,2026-04-15 17:30:00,323.0,MO,Completed,False,switch,2026-04-15,CUST00000712,PLN011,DEV0002497,Northeast,SITE00052,4G LTE,5.383333333333334,False
CALL0000000323,SUB00003948,CELL000057,2026-04-25 12:51:00,41.0,MT,Dropped,False,switch,2026-04-25,CUST00001868,PLN019,DEV0000905,Southeast,SITE00012,5G NR,0.6833333333333333,True
CALL0000000325,SUB00000722,CELL000179,2026-05-22 20:31:00,567.0,MT,Completed,False,switch,2026-05-22,CUST00000502,PLN016,DEV0001100,Midwest,SITE00042,5G NR,9.45,False
CALL0000000326,SUB00004197,CELL000196,2026-04-10 10:03:00,48.0,MT,Dropped,False,switch,2026-04-10,CUST00001363,PLN006,DEV0000601,Midwest,SITE00046,4G LTE,0.8,True
CALL0000000327,SUB00002533,CELL000029,2026-05-13 19:53:00,748.0,MT,Dropped,False,switch,2026-05-13,CUST00003610,PLN019,DEV0000648,West,SITE00006,4G LTE,12.466666666666667,True
CALL0000000330,SUB00004736,CELL000156,2026-04-15 00:59:00,105.0,MT,Dropped,False,switch,2026-04-15,CUST00001280,PLN012,DEV0002186,Southeast,SITE00037,4G LTE,1.75,True
CALL0000000336,SUB00002266,CELL000170,2026-04-30 00:38:00,12.0,MO,Failed,False,switch,2026-04-30,CUST00001161,PLN004,DEV0000735,Southeast,SITE00040,4G LTE,0.2,False
CALL0000000339,SUB00004341,CELL000170,2026-04-19 17:24:00,391.0,MO,Dropped,False,switch,2026-04-19,CUST00001951,PLN011,DEV0002130,Midwest,SITE00040,4G LTE,6.516666666666667,True
CALL0000000340,SUB00002382,CELL000051,2026-05-29 06:23:00,1.0,MO,Failed,False,switch,2026-05-29,CUST00003498,PLN006,DEV0001994,Northeast,SITE00011,5G NR,0.016666666666666666,False
CALL0000000345,SUB00003237,CELL000060,2026-05-26 11:21:00,82.0,MT,Dropped,False,switch,2026-05-26,CUST00001289,PLN011,DEV0001475,Northeast,SITE00013,4G LTE,1.3666666666666667,True
CALL0000000347,SUB00001976,CELL000233,2026-05-07 17:55:00,16.0,MO,Completed,False,switch,2026-05-07,CUST00002590,PLN005,DEV0000369,Southeast,SITE00054,4G LTE,0.26666666666666666,False
CALL0000000351,SUB00000925,CELL000129,2026-04-03 19:25:00,1.0,MO,Dropped,False,switch,2026-04-03,CUST00001571,PLN012,DEV0001867,Northeast,SITE00030,4G LTE,0.016666666666666666,True
CALL0000000353,SUB00004811,CELL000025,2026-04-09 04:10:00,217.0,MO,Completed,False,switch,2026-04-09,CUST00004222,PLN009,DEV0002150,Northeast,SITE00006,5G NR,3.6166666666666667,False
CALL0000000354,SUB00002151,CELL000198,2026-05-31 14:46:00,300.0,MT,Failed,False,switch,2026-05-31,CUST00003335,PLN017,DEV0001621,Southeast,SITE00047,5G NR,5.0,False
CALL0000000355,SUB00003198,CELL000016,2026-05-16 11:04:00,10.0,MO,Completed,True,switch,2026-05-16,CUST00002623,PLN016,DEV0000587,Midwest,SITE00004,4G LTE,0.16666666666666666,False
CALL0000000358,SUB00004058,CELL000008,2026-05-25 14:02:00,465.0,MT,Completed,False,switch,2026-05-25,CUST00000733,PLN013,DEV0000246,Southwest,SITE00002,4G LTE,7.75,False
CALL0000000359,SUB00000288,CELL000108,2026-05-07 21:48:00,34.0,MO,Completed,True,switch,2026-05-07,CUST00004428,PLN008,DEV0000513,Northeast,SITE00025,4G LTE,0.5666666666666667,False
CALL0000000360,SUB00001070,CELL000129,2026-05-05 21:00:00,107.0,MO,Dropped,True,switch,2026-05-05,CUST00000544,PLN013,DEV0001603,Northeast,SITE00030,4G LTE,1.7833333333333334,True
CALL0000000362,SUB00001581,CELL000148,2026-04-06 23:41:00,2.0,MO,Dropped,True,switch,2026-04-06,CUST00000175,PLN011,DEV0001651,Midwest,SITE00035,4G LTE,0.03333333333333333,True
CALL0000000374,SUB00002589,CELL000101,2026-05-24 06:41:00,449.0,MO,Failed,False,switch,2026-05-24,CUST00002272,PLN013,DEV0000946,Northeast,SITE00023,4G LTE,7.483333333333333,False
CALL0000000378,SUB00004981,CELL000038,2026-04-30 17:02:00,15.0,MO,Completed,False,switch,2026-04-30,CUST00002076,PLN014,DEV0002194,Southeast,SITE00008,4G LTE,0.25,False
CALL0000000380,SUB00004234,CELL000195,2026-05-22 01:36:00,134.0,MO,Dropped,False,switch,2026-05-22,CUST00002669,PLN008,DEV0000518,West,SITE00046,4G LTE,2.2333333333333334,True
CALL0000000381,SUB00004861,CELL000132,2026-04-11 03:53:00,333.0,MO,Dropped,False,switch,2026-04-11,CUST00000905,PLN007,DEV0000945,Northeast,SITE00031,4G LTE,5.55,True
CALL0000000382,SUB00002442,CELL000044,2026-05-21 02:43:00,133.0,MO,Failed,False,switch,2026-05-21,CUST00000548,PLN020,DEV0000627,Southeast,SITE00009,4G LTE,2.216666666666667,False
CALL0000000383,SUB00003902,CELL000178,2026-04-21 14:23:00,179.0,MO,Completed,False,switch,2026-04-21,CUST00000715,PLN004,DEV0000504,West,SITE00042,5G NR,2.9833333333333334,False
CALL0000000385,SUB00001497,CELL000128,2026-04-18 03:22:00,37.0,MT,Failed,False,switch,2026-04-18,CUST00000036,PLN007,DEV0001197,Northeast,SITE00030,4G LTE,0.6166666666666667,False
CALL0000000386,SUB00000268,CELL000052,2026-04-04 20:03:00,343.0,MT,Dropped,True,switch,2026-04-04,CUST00004308,PLN009,DEV0001860,Southeast,SITE00011,5G NR,5.716666666666667,True
CALL0000000387,SUB00001053,CELL000099,2026-04-26 03:43:00,12.0,MO,Completed,False,switch,2026-04-26,CUST00002847,PLN008,DEV0000922,Southeast,SITE00023,4G LTE,0.2,False
CALL0000000391,SUB00003783,CELL000141,2026-04-02 10:55:00,1.0,MO,Completed,False,switch,2026-04-02,CUST00000189,PLN007,DEV0000055,Southwest,SITE00033,5G NR,0.016666666666666666,False
CALL0000000392,SUB00001378,CELL000164,2026-05-23 03:12:00,113.0,MO,Completed,False,switch,2026-05-23,CUST00001155,PLN015,DEV0000807,Midwest,SITE00038,5G NR,1.8833333333333333,False
CALL0000000394,SUB00000203,CELL000231,2026-05-11 23:57:00,61.0,MT,Completed,False,switch,2026-05-11,CUST00001735,PLN014,DEV0000163,Northeast,SITE00054,5G NR,1.0166666666666666,False
CALL0000000395,SUB00004867,CELL000101,2026-04-10 03:34:00,137.0,MT,Completed,False,switch,2026-04-10,CUST00001819,PLN018,DEV0002363,Southwest,SITE00023,4G LTE,2.283333333333333,False
CALL0000000396,SUB00003358,CELL000033,2026-05-10 22:12:00,37.0,MO,Dropped,False,switch,2026-05-10,CUST00000656,PLN010,DEV0002030,Northeast,SITE00007,5G NR,0.6166666666666667,True
CALL0000000398,SUB00001164,CELL000235,2026-04-19 03:26:00,122.0,MO,Dropped,False,switch,2026-04-19,CUST00003735,PLN003,DEV0001160,Southwest,SITE00055,4G LTE,2.033333333333333,True
CALL0000000400,SUB00002760,CELL000004,2026-05-21 23:01:00,28.0,MO,Completed,False,switch,2026-05-21,CUST00003539,PLN011,DEV0001218,Midwest,SITE00001,5G NR,0.4666666666666667,False
CALL0000000403,SUB00001890,CELL000134,2026-04-06 01:46:00,28.0,MT,Completed,False,switch,2026-04-06,CUST00002249,PLN009,DEV0001741,Southwest,SITE00031,4G LTE,0.4666666666666667,False
CALL0000000405,SUB00001325,CELL000093,2026-04-07 17:14:00,56.0,MO,Dropped,True,switch,2026-04-07,CUST00002186,PLN019,DEV0000416,Midwest,SITE00021,5G NR,0.9333333333333333,True
CALL0000000407,SUB00003784,CELL000246,2026-05-23 19:03:00,63.0,MO,Failed,False,switch,2026-05-23,CUST00004326,PLN006,DEV0001740,West,SITE00057,4G LTE,1.05,False
CALL0000000409,SUB00002377,CELL000019,2026-04-10 03:03:00,48.0,MO,Dropped,True,switch,2026-04-10,CUST00003270,PLN001,DEV0000009,Northeast,SITE00004,4G LTE,0.8,True
CALL0000000411,SUB00002793,CELL000103,2026-05-11 16:13:00,27.0,MO,Completed,True,switch,2026-05-11,CUST00001407,PLN015,DEV0001687,Northeast,SITE00023,4G LTE,0.45,False
CALL0000000414,SUB00000822,CELL000214,2026-05-21 23:37:00,37.0,MO,Failed,False,switch,2026-05-21,CUST00002716,PLN005,DEV0001159,West,SITE00050,4G LTE,0.6166666666666667,False
CALL0000000416,SUB00003788,CELL000030,2026-05-16 19:05:00,124.0,MO,Completed,True,switch,2026-05-16,CUST00001271,PLN001,DEV0000673,West,SITE00007,4G LTE,2.066666666666667,False
CALL0000000418,SUB00000142,CELL000242,2026-04-12 16:30:00,6.0,MO,Completed,False,switch,2026-04-12,CUST00003141,PLN009,DEV0002453,Southwest,SITE00056,4G LTE,0.1,False
CALL0000000422,SUB00001948,CELL000189,2026-04-08 23:50:00,77.0,MT,Completed,True,switch,2026-04-08,CUST00002120,PLN018,DEV0001142,Southeast,SITE00045,5G NR,1.2833333333333334,False
CALL0000000428,SUB00001954,CELL000022,2026-05-18 04:52:00,112.0,MO,Completed,False,switch,2026-05-18,CUST00003924,PLN014,DEV0000790,Midwest,SITE00005,4G LTE,1.8666666666666667,False
CALL0000000429,SUB00001986,CELL000129,2026-04-11 14:43:00,39.0,MO,Failed,False,switch,2026-04-11,CUST00000009,PLN001,DEV0001310,Southwest,SITE00030,4G LTE,0.65,False
CALL0000000431,SUB00003975,CELL000229,2026-05-22 12:22:00,61.0,MO,Completed,False,switch,2026-05-22,CUST00000171,PLN004,DEV0001153,Southwest,SITE00054,5G NR,1.0166666666666666,False
CALL0000000432,SUB00003308,CELL000066,2026-04-21 03:43:00,29.0,MO,Completed,False,switch,2026-04-21,CUST00002102,PLN002,DEV0001661,Southwest,SITE00015,5G NR,0.48333333333333334,False
CALL0000000433,SUB00003366,CELL000205,2026-05-28 12:27:00,43.0,MT,Completed,True,switch,2026-05-28,CUST00000648,PLN007,DEV0002259,Northeast,SITE00048,5G NR,0.7166666666666667,False
CALL0000000438,SUB00001589,CELL000126,2026-05-12 19:33:00,176.0,MT,Completed,False,switch,2026-05-12,CUST00004465,PLN017,DEV0001731,Midwest,SITE00030,4G LTE,2.933333333333333,False
CALL0000000441,SUB00000290,CELL000217,2026-04-11 17:02:00,94.0,MT,Completed,False,switch,2026-04-11,CUST00000984,PLN013,DEV0000534,Southwest,SITE00051,4G LTE,1.5666666666666667,False
CALL0000000442,SUB00004445,CELL000240,2026-04-09 16:38:00,43.0,MO,Failed,True,switch,2026-04-09,CUST00003308,PLN007,DEV0000618,Southwest,SITE00056,5G NR,0.7166666666666667,False
CALL0000000443,SUB00002733,CELL000251,2026-04-12 07:40:00,22.0,MO,Failed,True,switch,2026-04-12,CUST00004006,PLN014,DEV0001454,Southeast,SITE00059,5G NR,0.36666666666666664,False
CALL0000000444,SUB00004631,CELL000099,2026-05-24 20:57:00,439.0,MO,Failed,False,switch,2026-05-24,CUST00003084,PLN010,DEV0001769,Southeast,SITE00023,4G LTE,7.316666666666666,False
CALL0000000445,SUB00001848,CELL000072,2026-05-17 08:42:00,93.0,MO,Completed,True,switch,2026-05-17,CUST00003236,PLN004,DEV0001444,Midwest,SITE00017,5G NR,1.55,False
CALL0000000451,SUB00003120,CELL000021,2026-04-14 18:14:00,242.0,MO,Completed,False,switch,2026-04-14,CUST00000963,PLN020,DEV0000558,Northeast,SITE00005,4G LTE,4.033333333333333,False
CALL0000000453,SUB00000871,CELL000245,2026-04-11 17:30:00,9.0,MT,Failed,False,switch,2026-04-11,CUST00001873,PLN012,DEV0001673,Southwest,SITE00057,4G LTE,0.15,False
CALL0000000454,SUB00000505,CELL000030,2026-04-03 08:33:00,86.0,MT,Dropped,False,switch,2026-04-03,CUST00000466,PLN015,DEV0001528,West,SITE00007,4G LTE,1.4333333333333333,True
CALL0000000456,SUB00004034,CELL000099,2026-05-27 06:25:00,13.0,MO,Completed,False,switch,2026-05-27,CUST00002218,PLN017,DEV0001821,Northeast,SITE00023,4G LTE,0.21666666666666667,False
CALL0000000457,SUB00003223,CELL000121,2026-05-27 19:19:00,20.0,MO,Failed,False,switch,2026-05-27,CUST00003540,PLN020,DEV0000839,Southwest,SITE00028,4G LTE,0.3333333333333333,False
CALL0000000459,SUB00001676,CELL000089,2026-04-03 20:42:00,63.0,MT,Completed,False,switch,2026-04-03,CUST00003824,PLN006,DEV0000451,Northeast,SITE00020,5G NR,1.05,False
CALL0000000460,SUB00004947,CELL000172,2026-05-31 15:23:00,6.0,MT,Dropped,False,switch,2026-05-31,CUST00000742,PLN001,DEV0002394,Northeast,SITE00041,4G LTE,0.1,True
CALL0000000461,SUB00003679,CELL000207,2026-05-17 05:49:00,161.0,MO,Failed,False,switch,2026-05-17,CUST00000375,PLN018,DEV0001470,Southwest,SITE00049,5G NR,2.683333333333333,False
CALL0000000462,SUB00003251,CELL000215,2026-05-14 14:46:00,142.0,MO,Completed,False,switch,2026-05-14,CUST00000662,PLN004,DEV0001341,Northeast,SITE00050,4G LTE,2.3666666666666667,False
CALL0000000463,SUB00001052,CELL000138,2026-05-30 00:31:00,135.0,MO,Completed,False,switch,2026-05-30,CUST00001938,PLN010,DEV0001703,Southwest,SITE00032,5G NR,2.25,False
CALL0000000466,SUB00001108,CELL000185,2026-04-09 11:24:00,27.0,MO,Completed,False,switch,2026-04-09,CUST00000862,PLN007,DEV0001496,Northeast,SITE00043,4G LTE,0.45,False
CALL0000000469,SUB00004052,CELL000207,2026-04-19 07:33:00,342.0,MO,Completed,True,switch,2026-04-19,CUST00004411,PLN017,DEV0001933,Southwest,SITE00049,5G NR,5.7,False
CALL0000000475,SUB00001244,CELL000013,2026-04-25 19:05:00,86.0,MT,Dropped,False,switch,2026-04-25,CUST00001301,PLN002,DEV0001570,Southeast,SITE00003,4G LTE,1.4333333333333333,True
CALL0000000478,SUB00004025,CELL000077,2026-05-18 21:35:00,93.0,MO,Failed,True,switch,2026-05-18,CUST00001094,PLN014,DEV0000086,West,SITE00018,4G LTE,1.55,False
CALL0000000479,SUB00002808,CELL000221,2026-05-27 04:23:00,6.0,MO,Completed,False,switch,2026-05-27,CUST00001251,PLN003,DEV0000039,Southwest,SITE00052,5G NR,0.1,False
CALL0000000480,SUB00003714,CELL000129,2026-04-08 11:09:00,174.0,MT,Dropped,True,switch,2026-04-08,CUST00003293,PLN005,DEV0001344,Midwest,SITE00030,4G LTE,2.9,True
CALL0000000481,SUB00001234,CELL000177,2026-04-07 22:41:00,35.0,MO,Completed,True,switch,2026-04-07,CUST00003081,PLN016,DEV0001100,Midwest,SITE00042,5G NR,0.5833333333333334,False
CALL0000000482,SUB00004233,CELL000066,2026-04-24 00:14:00,246.0,MO,Completed,False,switch,2026-04-24,CUST00004001,PLN010,DEV0001655,Southeast,SITE00015,5G NR,4.1,False
CALL0000000484,SUB00003647,CELL000010,2026-05-14 08:47:00,105.0,MT,Dropped,False,switch,2026-05-14,CUST00004038,PLN005,DEV0002228,West,SITE00002,4G LTE,1.75,True
CALL0000000490,SUB00003277,CELL000180,2026-04-14 07:49:00,182.0,MO,Completed,False,switch,2026-04-14,CUST00003325,PLN019,DEV0000944,Midwest,SITE00043,4G LTE,3.033333333333333,False
CALL0000000491,SUB00001494,CELL000104,2026-04-12 15:08:00,167.0,MO,Dropped,False,switch,2026-04-12,CUST00001344,PLN009,DEV0001457,West,SITE00024,5G NR,2.783333333333333,True
CALL0000000496,SUB00003318,CELL000023,2026-05-07 06:46:00,92.0,MT,Dropped,True,switch,2026-05-07,CUST00001577,PLN002,DEV0000979,Midwest,SITE00005,4G LTE,1.5333333333333334,True
CALL0000000498,SUB00004231,CELL000119,2026-04-24 13:16:00,312.0,MO,Completed,False,switch,2026-04-24,CUST00001517,PLN017,DEV0002422,Northeast,SITE00028,4G LTE,5.2,False
CALL0000000504,SUB00000330,CELL000035,2026-05-05 14:08:00,59.0,MO,Dropped,False,switch,2026-05-05,CUST00002553,PLN011,DEV0000139,Northeast,SITE00007,5G NR,0.9833333333333333,True
CALL0000000505,SUB00002104,CELL000024,2026-04-27 10:24:00,97.0,MT,Completed,False,switch,2026-04-27,CUST00003483,PLN004,DEV0000719,West,SITE00005,5G NR,1.6166666666666667,False
CALL0000000510,SUB00001843,CELL000100,2026-05-13 02:20:00,298.0,MO,Completed,False,switch,2026-05-13,CUST00000972,PLN010,DEV0001759,Midwest,SITE00023,4G LTE,4.966666666666667,False
CALL0000000512,SUB00003687,CELL000190,2026-04-02 21:48:00,249.0,MO,Completed,False,switch,2026-04-02,CUST00001835,PLN009,DEV0000732,Southwest,SITE00045,4G LTE,4.15,False
CALL0000000513,SUB00004235,CELL000007,2026-05-19 16:03:00,297.0,MO,Completed,False,switch,2026-05-19,CUST00002468,PLN018,DEV0000308,Northeast,SITE00002,4G LTE,4.95,False
CALL0000000518,SUB00002935,CELL000038,2026-04-07 12:45:00,30.0,MT,Completed,False,switch,2026-04-07,CUST00000376,PLN018,DEV0000106,Midwest,SITE00008,4G LTE,0.5,False
CALL0000000519,SUB00002152,CELL000181,2026-04-15 15:14:00,2.0,MT,Completed,False,switch,2026-04-15,CUST00003267,PLN003,DEV0001912,Northeast,SITE00043,5G NR,0.03333333333333333,False
CALL0000000520,SUB00001778,CELL000027,2026-04-21 09:14:00,88.0,MO,Dropped,False,switch,2026-04-21,CUST00003460,PLN015,DEV0000759,Northeast,SITE00006,4G LTE,1.4666666666666666,True
CALL0000000523,SUB00002385,CELL000250,2026-04-18 03:37:00,57.0,MO,Completed,False,switch,2026-04-18,CUST00001559,PLN009,DEV0001529,Northeast,SITE00059,4G LTE,0.95,False
