session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag
DATA0000000110,SUB00001980,CELL000024,2026-04-21 02:13:41,2026-04-21 03:29:41,512.81,35.957,22.587,33.923,1.0725,False,pgw,2026-04-21,CUST00000514,PLN010,DEV0001775,Southwest,SITE00005,5G NR,0.500791015625,False
DATA0000000111,SUB00001951,CELL000032,2026-04-09 15:51:35,2026-04-09 18:44:35,1052.806,104.088,23.901,63.049,0.1836,True,pgw,2026-04-09,CUST00002393,PLN005,DEV0000696,Northeast,SITE00007,4G LTE,1.028130859375,False
DATA0000000112,SUB00000518,CELL000200,2026-05-19 02:39:18,2026-05-19 03:32:18,565.298,75.89,36.606,34.594,1.5353,False,pgw,2026-05-19,CUST00000328,PLN001,DEV0001078,Northeast,SITE00047,4G LTE,0.552048828125,False
DATA0000000113,SUB00002499,CELL000207,2026-05-01 13:51:43,2026-05-01 14:41:43,197.939,112.633,6.213,24.739,0.2455,False,pgw,2026-05-01,CUST00001344,PLN020,DEV0000747,West,SITE00049,5G NR,0.1932998046875,False
DATA0000000114,SUB00002433,CELL000048,2026-04-17 18:38:41,2026-04-17 21:32:41,300.221,87.187,34.663,55.834,1.0349,False,pgw,2026-04-17,CUST00000448,PLN012,DEV0001578,Northeast,SITE00010,5G NR,0.2931845703125,False
DATA0000000115,SUB00002709,CELL000084,2026-05-11 15:28:41,2026-05-11 17:15:41,603.912,111.749,14.758,17.248,0.9255,False,pgw,2026-05-11,CUST00002552,PLN009,DEV0001546,Southwest,SITE00019,5G NR,0.5897578125,False
DATA0000000116,SUB00001216,CELL000228,2026-04-25 15:27:09,2026-04-25 15:38:09,899.903,67.569,4.57,41.317,0.0941,False,pgw,2026-04-25,CUST00003674,PLN001,DEV0002326,Southwest,SITE00053,5G NR,0.8788115234375,False
DATA0000000117,SUB00003796,CELL000129,2026-04-17 20:52:47,2026-04-17 23:24:47,1469.07,83.79,31.235,3.203,0.0,False,pgw,2026-04-17,CUST00003897,PLN020,DEV0001848,Southwest,SITE00030,4G LTE,1.434638671875,False
DATA0000000118,SUB00004388,CELL000006,2026-05-10 16:46:45,2026-05-10 19:15:45,26.922,218.836,26.631,3.942,0.7889,False,pgw,2026-05-10,CUST00000333,PLN003,DEV0001050,Southeast,SITE00001,4G LTE,0.026291015625,False
DATA0000000119,SUB00003317,CELL000015,2026-05-16 14:14:42,2026-05-16 14:22:42,799.377,256.264,48.187,30.388,0.0115,False,pgw,2026-05-16,CUST00003506,PLN015,DEV0000563,Northeast,SITE00004,5G NR,0.7806416015625,False
DATA0000000121,SUB00004366,CELL000023,2026-04-04 14:18:18,2026-04-04 16:17:18,175.478,178.15,34.074,22.709,0.0462,False,pgw,2026-04-04,CUST00000669,PLN012,DEV0000996,West,SITE00005,4G LTE,0.171365234375,False
DATA0000000122,SUB00001851,CELL000147,2026-04-04 04:11:37,2026-04-04 05:11:37,40.108,53.924,21.116,13.334,1.1399,False,pgw,2026-04-04,CUST00000067,PLN020,DEV0000504,Midwest,SITE00035,4G LTE,0.03916796875,False
DATA0000000123,SUB00004924,CELL000094,2026-05-26 18:37:30,2026-05-26 18:49:30,628.854,142.763,32.701,27.233,1.5858,False,pgw,2026-05-26,CUST00000291,PLN017,DEV0000175,Southeast,SITE00022,5G NR,0.614115234375,False
DATA0000000124,SUB00003502,CELL000206,2026-04-22 07:44:54,2026-04-22 09:01:54,1906.727,192.664,18.151,34.997,1.3624,False,pgw,2026-04-22,CUST00004263,PLN011,DEV0000503,Northeast,SITE00048,4G LTE,1.8620380859375,False
DATA0000000125,SUB00001292,CELL000068,2026-04-13 19:01:23,2026-04-13 20:02:23,1677.07,137.413,9.539,49.304,0.0,False,pgw,2026-04-13,CUST00003754,PLN011,DEV0000791,Southeast,SITE00015,4G LTE,1.637763671875,False
DATA0000000126,SUB00000352,CELL000150,2026-04-03 11:06:54,2026-04-03 13:35:54,1671.939,101.571,26.639,54.523,0.0,False,pgw,2026-04-03,CUST00001194,PLN016,DEV0001042,Southwest,SITE00035,4G LTE,1.6327529296875,False
DATA0000000127,SUB00001722,CELL000061,2026-05-04 12:29:24,2026-05-04 13:48:24,503.425,121.366,0.1,2.0,0.7707,True,pgw,2026-05-04,CUST00002055,PLN012,DEV0001093,Midwest,SITE00014,5G NR,0.4916259765625,False
DATA0000000128,SUB00000590,CELL000112,2026-05-10 00:36:33,2026-05-10 02:12:33,911.644,150.246,25.331,3.203,0.3281,True,pgw,2026-05-10,CUST00002141,PLN011,DEV0000232,Southeast,SITE00026,5G NR,0.89027734375,False
DATA0000000129,SUB00004417,CELL000247,2026-05-21 01:27:39,2026-05-21 02:13:39,23.192,175.638,38.038,41.526,1.7724,False,pgw,2026-05-21,CUST00004086,PLN009,DEV0001575,Midwest,SITE00058,4G LTE,0.0226484375,False
DATA0000000130,SUB00004686,CELL000121,2026-05-14 09:25:14,2026-05-14 11:04:14,2142.825,62.582,31.318,30.052,2.2725,False,pgw,2026-05-14,CUST00003277,PLN014,DEV0001293,Southwest,SITE00028,4G LTE,2.0926025390625,True
DATA0000000131,SUB00000061,CELL000130,2026-05-09 10:40:01,2026-05-09 12:11:01,1654.937,183.711,50.066,13.952,0.4994,False,pgw,2026-05-09,CUST00001311,PLN011,DEV0001090,Southwest,SITE00031,4G LTE,1.6161494140625,False
DATA0000000132,SUB00003499,CELL000149,2026-05-28 04:03:56,2026-05-28 05:02:56,1934.813,125.066,54.934,45.629,0.0861,False,pgw,2026-05-28,CUST00003942,PLN016,DEV0001631,Midwest,SITE00035,4G LTE,1.8894658203125,False
DATA0000000133,SUB00002312,CELL000192,2026-05-30 05:32:03,2026-05-30 06:23:03,655.389,164.409,15.632,16.034,0.6162,False,pgw,2026-05-30,CUST00003793,PLN014,DEV0001004,West,SITE00046,4G LTE,0.6400283203125,False
DATA0000000134,SUB00004714,CELL000158,2026-05-27 16:30:55,2026-05-27 19:11:55,137.781,108.611,42.308,36.15,2.9937,False,pgw,2026-05-27,CUST00000392,PLN005,DEV0001593,West,SITE00037,5G NR,0.1345517578125,True
DATA0000000135,SUB00002851,CELL000056,2026-05-02 01:00:40,2026-05-02 01:08:40,322.123,101.474,46.72,67.358,0.0,False,pgw,2026-05-02,CUST00002973,PLN012,DEV0000289,West,SITE00012,5G NR,0.3145732421875,False
DATA0000000136,SUB00000845,CELL000179,2026-04-22 03:00:00,2026-04-22 05:34:00,1026.617,104.4,26.871,43.623,1.2284,True,pgw,2026-04-22,CUST00002185,PLN004,DEV0002356,Southwest,SITE00042,5G NR,1.0025556640625,False
DATA0000000137,SUB00001248,CELL000211,2026-05-17 10:25:46,2026-05-17 13:00:46,2976.074,120.455,0.1,45.768,1.0181,False,pgw,2026-05-17,CUST00002862,PLN001,DEV0002096,West,SITE00050,4G LTE,2.906322265625,False
DATA0000000138,SUB00000627,CELL000190,2026-04-10 04:37:52,2026-04-10 05:05:52,898.54,147.53,16.146,52.757,0.0,False,pgw,2026-04-10,CUST00000479,PLN012,DEV0001942,West,SITE00045,4G LTE,0.87748046875,False
DATA0000000139,SUB00004177,CELL000008,2026-04-12 02:45:57,2026-04-12 04:37:57,150.485,168.988,31.318,28.827,0.6724,False,pgw,2026-04-12,CUST00000460,PLN018,DEV0000321,West,SITE00002,4G LTE,0.1469580078125,False
DATA0000000140,SUB00002468,CELL000168,2026-04-05 10:21:57,2026-04-05 12:08:57,152.776,238.077,26.049,41.375,2.4708,False,pgw,2026-04-05,CUST00002123,PLN003,DEV0000633,Southwest,SITE00039,4G LTE,0.1491953125,True
DATA0000000141,SUB00001108,CELL000237,2026-04-23 06:04:00,2026-04-23 08:10:00,72.93,179.47,20.024,45.391,0.4973,False,pgw,2026-04-23,CUST00000862,PLN007,DEV0001496,Northeast,SITE00055,4G LTE,0.071220703125,False
DATA0000000142,SUB00001462,CELL000225,2026-04-08 04:39:09,2026-04-08 04:58:09,348.471,43.659,24.071,36.726,0.2385,True,pgw,2026-04-08,CUST00001593,PLN019,DEV0001033,Midwest,SITE00053,4G LTE,0.3403037109375,False
DATA0000000143,SUB00000887,CELL000075,2026-04-18 14:48:52,2026-04-18 15:47:52,721.763,149.448,36.399,39.212,0.4228,False,pgw,2026-04-18,CUST00000231,PLN002,DEV0000284,West,SITE00017,5G NR,0.7048466796875,False
DATA0000000144,SUB00000214,CELL000249,2026-04-29 04:38:25,2026-04-29 04:40:25,247.877,116.407,44.014,12.343,0.2303,True,pgw,2026-04-29,CUST00003948,PLN017,DEV0001084,Northeast,SITE00058,5G NR,0.2420673828125,False
DATA0000000145,SUB00000900,CELL000025,2026-05-17 05:47:55,2026-05-17 06:59:55,1274.349,97.217,30.213,37.828,0.6292,False,pgw,2026-05-17,CUST00003652,PLN004,DEV0002032,West,SITE00006,5G NR,1.2444814453125,False
DATA0000000146,SUB00002431,CELL000045,2026-04-22 11:59:54,2026-04-22 14:30:54,261.59,76.31,15.175,2.0,0.5012,True,pgw,2026-04-22,CUST00003290,PLN015,DEV0000078,Midwest,SITE00010,5G NR,0.255458984375,False
DATA0000000147,SUB00000604,CELL000069,2026-05-21 20:46:39,2026-05-21 23:43:39,1300.928,146.324,38.457,58.267,0.0,False,pgw,2026-05-21,CUST00003780,PLN013,DEV0001297,Southeast,SITE00016,5G NR,1.2704375,False
DATA0000000148,SUB00003351,CELL000015,2026-05-03 11:02:36,2026-05-03 13:34:36,450.099,213.32,31.336,34.606,0.7115,True,pgw,2026-05-03,CUST00002858,PLN010,DEV0001478,Northeast,SITE00004,5G NR,0.4395498046875,False
DATA0000000149,SUB00000806,CELL000229,2026-05-06 00:21:12,2026-05-06 02:54:12,146.897,94.101,13.38,24.312,0.2261,False,pgw,2026-05-06,CUST00003299,PLN010,DEV0001543,Southeast,SITE00054,5G NR,0.1434541015625,False
DATA0000000150,SUB00002496,CELL000230,2026-05-08 04:29:23,2026-05-08 05:05:23,126.631,107.189,37.216,25.653,0.4383,False,pgw,2026-05-08,CUST00003357,PLN001,DEV0000213,West,SITE00054,5G NR,0.1236630859375,False
DATA0000000151,SUB00003043,CELL000014,2026-04-06 12:04:46,2026-04-06 13:05:46,1137.524,75.191,25.75,29.896,1.0939,False,pgw,2026-04-06,CUST00000680,PLN018,DEV0000722,Northeast,SITE00003,4G LTE,1.11086328125,False
DATA0000000152,SUB00000167,CELL000218,2026-04-29 12:42:05,2026-04-29 15:13:05,10.458,198.045,49.482,11.143,0.0,False,pgw,2026-04-29,CUST00003374,PLN016,DEV0001757,Southeast,SITE00051,4G LTE,0.010212890625,False
DATA0000000153,SUB00001947,CELL000113,2026-04-26 08:02:14,2026-04-26 08:21:14,565.685,222.781,8.571,47.253,0.759,False,pgw,2026-04-26,CUST00003630,PLN012,DEV0000557,Southeast,SITE00026,5G NR,0.5524267578125,False
DATA0000000154,SUB00003889,CELL000107,2026-04-26 10:14:07,2026-04-26 12:49:07,72.452,73.948,11.218,35.135,1.2847,True,pgw,2026-04-26,CUST00003797,PLN018,DEV0001488,Northeast,SITE00025,5G NR,0.07075390625,False
DATA0000000155,SUB00000981,CELL000112,2026-05-10 17:09:16,2026-05-10 17:32:16,87.149,206.406,28.256,27.402,0.0985,False,pgw,2026-05-10,CUST00003509,PLN005,DEV0002448,Midwest,SITE00026,5G NR,0.0851064453125,False
DATA0000000156,SUB00000741,CELL000140,2026-04-09 21:11:19,2026-04-09 23:11:19,741.921,160.5,14.398,29.577,2.1183,False,pgw,2026-04-09,CUST00001723,PLN016,DEV_BAD,Southwest,SITE00033,4G LTE,0.7245322265625,True
DATA0000000157,SUB00003127,CELL000074,2026-05-19 10:18:16,2026-05-19 12:06:16,97.904,126.313,26.811,7.931,1.3775,True,pgw,2026-05-19,CUST00001067,PLN004,DEV0001734,Southwest,SITE00017,5G NR,0.095609375,False
DATA0000000158,SUB00003744,CELL000217,2026-04-01 15:28:06,2026-04-01 16:51:06,22.955,153.562,23.466,32.164,0.0,False,pgw,2026-04-01,CUST00001080,PLN008,DEV0000140,Southeast,SITE00051,4G LTE,0.0224169921875,False
DATA0000000159,SUB00000896,CELL000090,2026-04-14 14:03:40,2026-04-14 14:25:40,179.392,216.846,42.993,14.77,0.5709,False,pgw,2026-04-14,CUST00002438,PLN007,DEV0000513,Southeast,SITE00020,4G LTE,0.1751875,False
DATA0000000160,SUB00002800,CELL000022,2026-05-07 01:57:30,2026-05-07 04:49:30,244.156,110.485,16.167,24.214,0.7783,False,pgw,2026-05-07,CUST00003857,PLN011,DEV0002173,Southwest,SITE00005,4G LTE,0.23843359375,False
DATA0000000161,SUB00004976,CELL000168,2026-04-03 02:44:10,2026-04-03 04:17:10,1813.376,138.388,14.758,14.952,1.2674,False,pgw,2026-04-03,CUST00000462,PLN013,DEV0000642,Northeast,SITE00039,4G LTE,1.770875,False
DATA0000000162,SUB00003992,CELL000165,2026-05-06 15:22:11,2026-05-06 15:55:11,1320.176,121.627,13.155,36.103,1.4327,False,pgw,2026-05-06,CUST00000612,PLN016,DEV0002108,Southeast,SITE00039,5G NR,1.289234375,False
DATA0000000163,SUB00000617,CELL000119,2026-04-03 04:00:05,2026-04-03 05:40:05,60.712,194.919,33.883,44.299,0.0,False,pgw,2026-04-03,CUST00003510,PLN001,DEV0001044,Midwest,SITE00028,4G LTE,0.0592890625,False
DATA0000000164,SUB00002875,CELL000007,2026-04-29 19:56:44,2026-04-29 20:28:44,551.599,179.045,34.781,63.25,0.5409,False,pgw,2026-04-29,CUST00001601,PLN017,DEV0000096,Northeast,SITE00002,4G LTE,0.5386708984375,False
DATA0000000165,SUB00002706,CELL000238,2026-05-13 13:54:21,2026-05-13 14:05:21,144.31,98.704,43.865,23.378,0.7886,True,pgw,2026-05-13,CUST00000507,PLN010,DEV0000385,Southwest,SITE00056,5G NR,0.140927734375,False
DATA0000000166,SUB00004510,CELL000034,2026-05-13 03:33:05,2026-05-13 03:35:05,1250.422,47.679,19.4,31.12,0.1964,False,pgw,2026-05-13,CUST00002684,PLN008,DEV0002220,Midwest,SITE00007,4G LTE,1.221115234375,False
DATA0000000167,SUB00002413,CELL000103,2026-04-15 15:23:23,2026-04-15 17:34:23,11.791,181.4,26.038,20.758,1.558,False,pgw,2026-04-15,CUST00000005,PLN004,DEV0001185,Southeast,SITE00023,4G LTE,0.0115146484375,False
DATA0000000168,SUB00004168,CELL000070,2026-05-10 20:33:34,2026-05-10 21:19:34,399.635,76.832,46.224,33.878,2.3764,False,pgw,2026-05-10,CUST00003317,PLN014,DEV0001859,West,SITE00016,5G NR,0.3902685546875,True
DATA0000000169,SUB00002643,CELL000038,2026-04-13 14:24:57,2026-04-13 17:24:57,716.48,143.05,42.598,7.775,0.5612,False,pgw,2026-04-13,CUST00002209,PLN008,DEV0000990,Northeast,SITE00008,4G LTE,0.6996875,False
DATA0000000170,SUB00000322,CELL000142,2026-05-25 12:20:54,2026-05-25 14:21:54,609.72,62.287,2.21,30.898,0.8735,False,pgw,2026-05-25,CUST00000970,PLN011,DEV0001045,West,SITE00034,4G LTE,0.5954296875,False
DATA0000000171,SUB00004558,CELL000202,2026-04-16 15:02:29,2026-04-16 17:19:29,228.011,75.968,37.853,21.307,2.0714,False,pgw,2026-04-16,CUST00003708,PLN013,DEV0001360,Midwest,SITE00048,4G LTE,0.2226669921875,True
DATA0000000172,SUB00002554,CELL000102,2026-04-20 04:49:14,2026-04-20 06:23:14,403.098,149.464,6.796,24.973,0.0,True,pgw,2026-04-20,CUST00003096,PLN011,DEV0000818,Northeast,SITE00023,4G LTE,0.393650390625,False
DATA0000000173,SUB00001906,CELL000188,2026-04-23 09:29:02,2026-04-23 10:30:02,75.53,125.78,43.081,2.0,0.8624,False,pgw,2026-04-23,CUST00000548,PLN004,DEV0001411,Southeast,SITE00044,4G LTE,0.073759765625,False
DATA0000000174,SUB00000219,CELL000221,2026-04-07 08:21:01,2026-04-07 11:19:01,398.395,131.434,40.982,40.309,1.2893,True,pgw,2026-04-07,CUST00003920,PLN012,DEV0000379,Midwest,SITE00052,5G NR,0.3890576171875,False
DATA0000000175,SUB00001483,CELL000151,2026-04-23 12:11:34,2026-04-23 14:37:34,382.057,116.508,22.278,25.302,0.0,False,pgw,2026-04-23,CUST00001047,PLN009,DEV0000761,Southwest,SITE00036,4G LTE,0.3731025390625,False
DATA0000000176,SUB00004551,CELL000173,2026-05-08 22:35:32,2026-05-09 00:42:32,2646.736,160.609,34.459,33.18,1.0771,False,pgw,2026-05-08,CUST00004478,PLN004,DEV0002307,Midwest,SITE00041,5G NR,2.584703125,False
DATA0000000177,SUB00003167,CELL000224,2026-05-28 18:11:04,2026-05-28 20:13:04,220.088,72.204,25.144,38.006,0.0,False,pgw,2026-05-28,CUST00000549,PLN010,DEV0002153,Northeast,SITE00053,5G NR,0.2149296875,False
DATA0000000178,SUB00002887,CELL000129,2026-05-23 17:40:01,2026-05-23 19:31:01,134.589,148.435,29.499,21.254,0.0527,False,pgw,2026-05-23,CUST00001614,PLN001,DEV0000404,Southeast,SITE00030,4G LTE,0.1314345703125,False
DATA0000000179,SUB00000835,CELL000207,2026-05-27 02:31:09,2026-05-27 02:40:09,199.904,239.965,34.582,56.887,1.0074,False,pgw,2026-05-27,CUST00004102,PLN018,DEV0001057,Southwest,SITE00049,5G NR,0.19521875,False
DATA0000000180,SUB00002280,CELL000126,2026-04-29 21:34:57,2026-04-29 21:52:57,128.781,128.507,15.445,51.468,0.5959,False,pgw,2026-04-29,CUST00001829,PLN018,DEV0000373,Midwest,SITE00030,4G LTE,0.1257626953125,False
DATA0000000181,SUB00002454,CELL000142,2026-05-11 19:04:28,2026-05-11 19:45:28,764.613,126.734,32.179,25.491,0.0,False,pgw,2026-05-11,CUST00002319,PLN014,DEV0000990,Southeast,SITE00034,4G LTE,0.7466923828125,False
DATA0000000182,SUB00001096,CELL000229,2026-04-14 10:54:04,2026-04-14 11:37:04,738.932,94.286,55.522,17.831,1.6342,False,pgw,2026-04-14,CUST00001791,PLN008,DEV0000492,Midwest,SITE00054,5G NR,0.72161328125,False
DATA0000000183,SUB00003219,CELL000134,2026-04-15 12:39:57,2026-04-15 14:15:57,130.234,38.938,26.655,25.167,0.0,False,pgw,2026-04-15,CUST00002340,PLN015,DEV0002494,Southwest,SITE00031,4G LTE,0.127181640625,False
DATA0000000184,SUB00004343,CELL000202,2026-05-04 18:41:18,2026-05-04 20:22:18,411.805,77.441,22.096,16.36,1.412,True,pgw,2026-05-04,CUST00003071,PLN020,DEV0000194,Southeast,SITE00048,4G LTE,0.4021533203125,False
DATA0000000185,SUB00001850,CELL000218,2026-04-18 19:07:10,2026-04-18 19:24:10,298.601,63.115,8.999,33.645,0.0737,False,pgw,2026-04-18,CUST00001136,PLN002,DEV0000960,Southeast,SITE00051,4G LTE,0.2916025390625,False
DATA0000000186,SUB00001964,CELL000034,2026-05-06 03:32:52,2026-05-06 05:20:52,498.967,28.324,35.676,52.517,1.4063,True,pgw,2026-05-06,CUST00003768,PLN003,DEV0002184,Southwest,SITE00007,4G LTE,0.4872724609375,False
DATA0000000187,SUB00000435,CELL000108,2026-05-21 07:19:40,2026-05-21 10:05:40,1530.551,18.393,18.965,36.773,0.5068,False,pgw,2026-05-21,CUST00003656,PLN019,DEV0002472,Southwest,SITE00025,4G LTE,1.4946787109375,False
DATA0000000188,SUB00000733,CELL000137,2026-04-23 09:30:05,2026-04-23 11:32:05,452.697,136.364,53.392,18.984,0.1815,False,pgw,2026-04-23,CUST00000796,PLN015,DEV0002131,Midwest,SITE00032,5G NR,0.4420869140625,False
DATA0000000189,SUB00001579,CELL000020,2026-05-02 06:42:23,2026-05-02 08:04:23,1609.764,50.449,19.085,27.68,0.8783,True,pgw,2026-05-02,CUST00001249,PLN018,DEV0000577,Northeast,SITE00004,4G LTE,1.57203515625,False
DATA0000000190,SUB00004175,CELL000169,2026-05-05 07:52:29,2026-05-05 08:59:29,142.104,194.513,42.408,35.172,0.0,False,pgw,2026-05-05,CUST00001377,PLN003,DEV0002023,Southwest,SITE00040,4G LTE,0.1387734375,False
DATA0000000191,SUB00003332,CELL000138,2026-05-17 16:57:15,2026-05-17 18:07:15,25.682,55.182,27.306,49.913,1.2807,False,pgw,2026-05-17,CUST00003589,PLN012,DEV0001669,Southeast,SITE00032,5G NR,0.025080078125,False
DATA0000000192,SUB00000439,CELL000072,2026-04-06 09:35:13,2026-04-06 09:39:13,773.045,143.021,37.677,44.825,0.6602,True,pgw,2026-04-06,CUST00003509,PLN005,DEV0000756,Midwest,SITE00017,5G NR,0.7549267578125,False
DATA0000000193,SUB00003275,CELL000237,2026-05-22 07:45:17,2026-05-22 10:00:17,172.742,62.079,27.311,39.542,1.1987,False,pgw,2026-05-22,CUST00001076,PLN019,DEV0000370,Southeast,SITE00055,4G LTE,0.168693359375,False
DATA0000000194,SUB00004847,CELL000031,2026-04-24 13:23:15,2026-04-24 15:16:15,176.931,24.06,2.552,50.007,0.5693,False,pgw,2026-04-24,CUST00004068,PLN015,DEV0001352,Southwest,SITE00007,4G LTE,0.1727841796875,False
DATA0000000195,SUB00004850,CELL000093,2026-05-12 05:23:54,2026-05-12 07:47:54,264.16,45.238,27.822,45.567,0.917,False,pgw,2026-05-12,CUST00002964,PLN012,DEV0000114,Northeast,SITE00021,5G NR,0.25796875,False
DATA0000000196,SUB00002531,CELL000074,2026-05-02 21:00:48,2026-05-02 22:48:48,1340.686,102.057,34.301,39.389,0.3631,False,pgw,2026-05-02,CUST00003270,PLN005,DEV0000744,Northeast,SITE00017,5G NR,1.309263671875,False
DATA0000000197,SUB00003692,CELL000141,2026-05-24 17:08:55,2026-05-24 19:04:55,460.359,126.797,29.221,25.451,0.0,True,pgw,2026-05-24,CUST00001735,PLN005,DEV0001728,Northeast,SITE00033,5G NR,0.4495693359375,False
DATA0000000198,SUB00000202,CELL000126,2026-05-27 01:17:36,2026-05-27 03:41:36,19.274,88.061,34.901,31.127,0.6281,False,pgw,2026-05-27,CUST00001332,PLN015,DEV0000506,Northeast,SITE00030,4G LTE,0.018822265625,False
DATA0000000199,SUB00004623,CELL000208,2026-04-15 14:12:23,2026-04-15 16:29:23,154.282,201.48,44.769,6.856,0.5582,False,pgw,2026-04-15,CUST00003603,PLN020,DEV0000755,Southeast,SITE00049,4G LTE,0.150666015625,False
DATA0000000200,SUB00001312,CELL000075,2026-05-03 14:28:45,2026-05-03 15:44:45,440.491,188.096,31.595,40.59,1.9018,False,pgw,2026-05-03,CUST00003138,PLN015,DEV0000941,Northeast,SITE00017,5G NR,0.4301669921875,False
DATA0000000201,SUB00004907,CELL000167,2026-04-29 10:48:35,2026-04-29 11:51:35,761.407,110.851,34.189,13.739,0.4139,True,pgw,2026-04-29,CUST00000146,PLN016,DEV0001973,Midwest,SITE00039,4G LTE,0.7435615234375,False
DATA0000000202,SUB00000261,CELL000087,2026-04-16 01:47:23,2026-04-16 02:33:23,664.972,193.202,5.321,13.943,1.048,False,pgw,2026-04-16,CUST00003122,PLN015,DEV0001432,West,SITE00020,4G LTE,0.64938671875,False
DATA0000000203,SUB00002859,CELL000152,2026-04-07 06:40:01,2026-04-07 09:34:01,154.627,94.051,34.407,36.75,0.3468,False,pgw,2026-04-07,CUST00002330,PLN002,DEV0002075,Midwest,SITE00036,5G NR,0.1510029296875,False
DATA0000000204,SUB00004745,CELL000235,2026-04-01 13:04:08,2026-04-01 14:29:08,1574.807,138.028,31.406,35.152,1.6182,False,pgw,2026-04-01,CUST00000572,PLN009,DEV0000754,West,SITE00055,4G LTE,1.5378974609375,False
DATA0000000205,SUB00003151,CELL000244,2026-05-09 10:51:00,2026-05-09 12:12:00,2093.295,116.605,15.448,22.338,0.0,True,pgw,2026-05-09,CUST00001680,PLN018,DEV0000530,Midwest,SITE00057,5G NR,2.0442333984375,False
DATA0000000206,SUB00002388,CELL000025,2026-04-04 22:53:57,2026-04-05 00:50:57,625.128,127.542,25.213,30.785,0.0,False,pgw,2026-04-04,CUST00003127,PLN007,DEV0001291,Midwest,SITE00006,5G NR,0.6104765625,False
DATA0000000207,SUB00001580,CELL000069,2026-04-13 00:07:03,2026-04-13 01:25:03,4532.29,153.515,22.423,63.463,0.4554,True,pgw,2026-04-13,CUST00002648,PLN016,DEV0002010,West,SITE00016,5G NR,4.426064453125,False
DATA0000000208,SUB00004894,CELL000235,2026-04-06 23:03:44,2026-04-07 01:56:44,571.244,93.913,27.841,59.289,1.8957,False,pgw,2026-04-06,CUST00000549,PLN011,DEV0002408,Northeast,SITE00055,4G LTE,0.55785546875,False
DATA0000000209,SUB00004861,CELL000003,2026-04-16 12:12:24,2026-04-16 14:19:24,29.402,144.953,31.544,61.281,0.0,False,pgw,2026-04-16,CUST00000905,PLN007,DEV0000945,Northeast,SITE00001,4G LTE,0.028712890625,False
DATA0000000210,SUB00004307,CELL000138,2026-04-24 13:37:23,2026-04-24 14:32:23,678.058,179.021,22.412,71.639,1.8626,False,pgw,2026-04-24,CUST00000838,PLN005,DEV0001064,Northeast,SITE00032,5G NR,0.662166015625,False
DATA0000000211,SUB00000926,CELL000105,2026-05-09 21:52:57,2026-05-09 23:24:57,23.52,88.593,15.765,39.438,1.5329,True,pgw,2026-05-09,CUST00001233,PLN002,DEV0001152,Southeast,SITE00024,4G LTE,0.02296875,False
DATA0000000212,SUB00002899,CELL000232,2026-04-13 15:27:21,2026-04-13 16:34:21,566.97,128.751,20.794,31.862,2.1055,False,pgw,2026-04-13,CUST00002830,PLN006,DEV0001264,West,SITE00054,4G LTE,0.553681640625,True
DATA0000000213,SUB00003451,CELL000090,2026-04-07 22:03:13,2026-04-07 22:38:13,169.854,108.319,21.049,22.651,0.5547,False,pgw,2026-04-07,CUST00003235,PLN019,DEV0000595,Southeast,SITE00020,4G LTE,0.165873046875,False
