sms_id,subscriber_id,cell_id,sms_ts,direction,delivery_status,roaming_flag,sms_date,customer_id,plan_id,failed_sms_flag
SMS0000000216,SUB00001621,CELL000237,2026-05-21 13:35:25,MT,Failed,True,2026-05-21,CUST00002716,PLN015,True
SMS0000000217,SUB00003048,CELL000240,2026-04-16 14:15:47,MT,Delivered,True,2026-04-16,CUST00004379,PLN001,False
SMS0000000218,SUB00000366,CELL000050,2026-05-08 10:46:35,MO,Delivered,False,2026-05-08,CUST00003862,PLN020,False
SMS0000000219,SUB00002646,CELL000086,2026-04-20 23:26:01,MO,Expired,True,2026-04-20,CUST00002259,PLN014,True
SMS0000000220,SUB00000813,CELL000225,2026-05-22 02:43:30,MO,Delivered,True,2026-05-22,CUST00000685,PLN013,False
SMS0000000221,SUB00002360,CELL000090,2026-04-27 20:06:48,MT,Failed,False,2026-04-27,CUST00001450,PLN018,True
SMS0000000222,SUB00001471,CELL000042,2026-05-24 12:44:25,MO,Expired,False,2026-05-24,CUST00002444,PLN005,True
SMS0000000223,SUB00004656,CELL000207,2026-04-10 20:46:38,MT,Failed,False,2026-04-10,CUST00000032,PLN001,True
SMS0000000224,SUB00002657,CELL000203,2026-05-18 11:15:36,MT,Delivered,False,2026-05-18,CUST00002130,PLN017,False
SMS0000000225,SUB00000044,CELL000035,2026-05-12 01:15:17,MT,Expired,False,2026-05-12,CUST00002993,PLN009,True
SMS0000000226,SUB00003247,CELL000031,2026-04-14 13:40:53,MO,Expired,False,2026-04-14,CUST00003091,PLN009,True
SMS0000000227,SUB00000057,CELL000039,2026-04-30 16:15:24,MO,Delivered,True,2026-04-30,CUST00000480,PLN018,False
SMS0000000228,SUB00001892,CELL000008,2026-05-05 21:33:06,MO,Failed,False,2026-05-05,CUST00003482,PLN017,True
SMS0000000229,SUB00000892,CELL000044,2026-05-19 02:30:13,MT,Failed,True,2026-05-19,CUST00002838,PLN020,True
SMS0000000230,SUB00000600,CELL000093,2026-04-25 15:00:51,MT,Failed,True,2026-04-25,CUST00001875,PLN003,True
SMS0000000231,SUB00000744,CELL000192,2026-05-26 06:43:22,MT,Expired,False,2026-05-26,CUST00000603,PLN006,True
SMS0000000232,SUB00000471,CELL000136,2026-05-01 01:10:18,MO,Failed,False,2026-05-01,CUST00002663,PLN009,True
SMS0000000233,SUB00003212,CELL000065,2026-05-13 11:51:57,MT,Delivered,False,2026-05-13,CUST00002312,PLN004,False
SMS0000000234,SUB00003823,CELL000163,2026-04-07 13:44:58,MO,Failed,True,2026-04-07,CUST00001684,PLN003,True
SMS0000000235,SUB00003011,CELL000223,2026-04-25 16:56:55,MT,Delivered,False,2026-04-25,CUST00000900,PLN005,False
SMS0000000236,SUB00004884,CELL000105,2026-05-08 04:55:09,MT,Expired,False,2026-05-08,CUST00001193,PLN004,True
SMS0000000237,SUB00003136,CELL000112,2026-04-05 02:13:59,MT,Expired,False,2026-04-05,CUST00000350,PLN019,True
SMS0000000238,SUB00002969,CELL000188,2026-05-09 15:29:01,MO,Delivered,False,2026-05-09,CUST00001984,PLN009,False
SMS0000000239,SUB00002727,CELL000006,2026-05-06 22:51:27,MO,Delivered,False,2026-05-06,CUST00003052,PLN009,False
SMS0000000240,SUB00002728,CELL000204,2026-04-01 08:28:35,MT,Delivered,False,2026-04-01,CUST00002529,PLN004,False
SMS0000000241,SUB00004410,CELL000113,2026-04-24 15:53:55,MO,Delivered,False,2026-04-24,CUST00000053,PLN011,False
SMS0000000242,SUB00001420,CELL000131,2026-05-04 11:15:10,MT,Failed,False,2026-05-04,CUST00001606,PLN004,True
SMS0000000243,SUB00000678,CELL000079,2026-05-16 14:16:42,MO,Failed,True,2026-05-16,CUST00000273,PLN010,True
SMS0000000244,SUB00001012,CELL000034,2026-04-22 10:05:27,MT,Failed,False,2026-04-22,CUST00003638,PLN006,True
SMS0000000245,SUB00004524,CELL000115,2026-05-15 20:37:29,MO,Expired,False,2026-05-15,CUST00003820,PLN014,True
SMS0000000246,SUB00000899,CELL000232,2026-04-24 00:49:08,MT,Expired,True,2026-04-24,CUST00000404,PLN003,True
SMS0000000247,SUB00000410,CELL000076,2026-05-12 16:07:48,MO,Delivered,True,2026-05-12,CUST00003190,PLN018,False
SMS0000000248,SUB00004171,CELL000169,2026-04-04 05:16:27,MT,Delivered,False,2026-04-04,CUST00004091,PLN002,False
SMS0000000249,SUB00003554,CELL000209,2026-04-17 04:05:23,MT,Delivered,True,2026-04-17,CUST00000908,PLN001,False
SMS0000000250,SUB00004215,CELL000185,2026-04-15 20:20:41,MO,Failed,False,2026-04-15,CUST00004016,PLN010,True
SMS0000000251,SUB00002292,CELL000213,2026-05-07 20:45:46,MT,Expired,False,2026-05-07,CUST00002742,PLN005,True
SMS0000000252,SUB00001630,CELL000069,2026-04-15 05:54:23,MT,Delivered,False,2026-04-15,CUST00004024,PLN010,False
SMS0000000253,SUB00004795,CELL000231,2026-05-18 05:46:09,MO,Delivered,True,2026-05-18,CUST00002203,PLN002,False
SMS0000000254,SUB00004933,CELL000201,2026-05-02 15:27:59,MO,Failed,True,2026-05-02,CUST00002048,PLN010,True
SMS0000000255,SUB00001907,CELL000196,2026-05-29 12:49:04,MO,Delivered,True,2026-05-29,CUST00000840,PLN017,False
SMS0000000256,SUB00001895,CELL000114,2026-04-07 12:01:20,MO,Failed,False,2026-04-07,CUST00004325,PLN012,True
SMS0000000257,SUB00003860,CELL000234,2026-05-03 06:17:11,MO,Failed,False,2026-05-03,CUST00003267,PLN012,True
SMS0000000258,SUB00001333,CELL000148,2026-04-27 22:14:01,MT,Delivered,False,2026-04-27,CUST00001300,PLN019,False
SMS0000000259,SUB00003397,CELL000189,2026-05-05 10:07:06,MO,Delivered,False,2026-05-05,CUST00000827,PLN020,False
SMS0000000260,SUB00004774,CELL000066,2026-05-25 04:34:26,MT,Expired,True,2026-05-25,CUST00003587,PLN008,True
SMS0000000261,SUB00000205,CELL000054,2026-04-01 11:09:46,MO,Failed,False,2026-04-01,CUST00002491,PLN013,True
SMS0000000262,SUB00001382,CELL000059,2026-05-09 23:42:33,MT,Failed,True,2026-05-09,CUST00001910,PLN014,True
SMS0000000263,SUB00004948,CELL000231,2026-05-15 03:05:16,MO,Delivered,False,2026-05-15,CUST00001151,PLN009,False
SMS0000000264,SUB00000242,CELL000127,2026-05-15 06:37:04,MO,Delivered,False,2026-05-15,CUST00003714,PLN016,False
SMS0000000265,SUB00000893,CELL000190,2026-04-24 23:40:36,MO,Failed,True,2026-04-24,CUST00002490,PLN018,True
SMS0000000266,SUB00004674,CELL000020,2026-04-21 06:46:29,MO,Expired,False,2026-04-21,CUST00002450,PLN006,True
SMS0000000267,SUB00003129,CELL000189,2026-04-17 05:30:15,MT,Delivered,False,2026-04-17,CUST00000738,PLN005,False
SMS0000000268,SUB00000994,CELL000187,2026-05-11 13:03:51,MO,Expired,True,2026-05-11,CUST00001888,PLN001,True
SMS0000000269,SUB00001467,CELL000041,2026-05-25 20:59:13,MT,Failed,True,2026-05-25,CUST00004004,PLN008,True
SMS0000000270,SUB00000247,CELL000196,2026-04-28 11:35:49,MO,Delivered,False,2026-04-28,CUST00004206,PLN005,False
SMS0000000271,SUB00002727,CELL000051,2026-05-15 14:02:33,MT,Delivered,False,2026-05-15,CUST00003052,PLN009,False
SMS0000000272,SUB00000548,CELL000062,2026-05-21 23:12:04,MO,Delivered,False,2026-05-21,CUST00001249,PLN011,False
SMS0000000273,SUB00004934,CELL000055,2026-04-28 13:58:05,MO,Expired,False,2026-04-28,CUST00003796,PLN005,True
SMS0000000274,SUB00004863,CELL000013,2026-04-02 13:15:45,MT,Expired,False,2026-04-02,CUST00003073,PLN013,True
SMS0000000275,SUB00003071,CELL000029,2026-05-04 03:17:47,MO,Delivered,True,2026-05-04,CUST00002393,PLN019,False
SMS0000000276,SUB00004270,CELL000073,2026-05-25 04:11:35,MO,Delivered,False,2026-05-25,CUST00001467,PLN018,False
SMS0000000277,SUB00004233,CELL000216,2026-05-31 20:58:14,MT,Delivered,False,2026-05-31,CUST00004001,PLN010,False
SMS0000000278,SUB00000492,CELL000202,2026-04-06 16:03:54,MT,Delivered,True,2026-04-06,CUST00000311,PLN008,False
SMS0000000279,SUB00000795,CELL000096,2026-05-14 09:37:43,MT,Delivered,False,2026-05-14,CUST00003570,PLN002,False
SMS0000000280,SUB00002926,CELL000209,2026-05-21 12:58:04,MO,Failed,False,2026-05-21,CUST00000402,PLN013,True
SMS0000000281,SUB00003399,CELL000032,2026-05-15 07:24:31,MO,Delivered,False,2026-05-15,CUST00002372,PLN007,False
SMS0000000282,SUB00001263,CELL000255,2026-04-03 19:26:04,MT,Failed,False,2026-04-03,CUST00001784,PLN014,True
SMS0000000283,SUB00002805,CELL000215,2026-05-15 06:40:51,MT,Delivered,False,2026-05-15,CUST00004289,PLN003,False
SMS0000000284,SUB00004588,CELL000113,2026-04-18 02:32:29,MO,Delivered,False,2026-04-18,CUST00003346,PLN006,False
SMS0000000285,SUB00003220,CELL000206,2026-04-13 14:15:56,MO,Delivered,False,2026-04-13,CUST00004007,PLN016,False
SMS0000000286,SUB00001951,CELL000219,2026-05-11 17:46:48,MT,Delivered,False,2026-05-11,CUST00002393,PLN005,False
SMS0000000287,SUB00003180,CELL000219,2026-05-26 02:48:41,MO,Delivered,False,2026-05-26,CUST00000120,PLN016,False
SMS0000000288,SUB00002583,CELL000084,2026-04-12 06:02:18,MT,Failed,False,2026-04-12,CUST00002114,PLN002,True
SMS0000000289,SUB00002928,CELL000053,2026-05-06 20:38:48,MT,Expired,False,2026-05-06,CUST00002948,PLN012,True
SMS0000000290,SUB00002741,CELL000084,2026-05-07 18:24:37,MO,Failed,False,2026-05-07,CUST00004468,PLN007,True
SMS0000000291,SUB00002000,CELL000018,2026-04-19 21:41:18,MT,Delivered,False,2026-04-19,CUST00001015,PLN011,False
SMS0000000292,SUB00000142,CELL000143,2026-05-30 09:09:02,MO,Delivered,False,2026-05-30,CUST00003141,PLN009,False
SMS0000000293,SUB00002632,CELL000215,2026-05-30 16:12:40,MO,Delivered,False,2026-05-30,CUST00001882,PLN004,False
SMS0000000294,SUB00001077,CELL000030,2026-05-21 00:12:29,MT,Delivered,False,2026-05-21,CUST00000901,PLN017,False
SMS0000000295,SUB00001702,CELL000196,2026-05-29 15:14:00,MO,Delivered,False,2026-05-29,CUST00002659,PLN010,False
SMS0000000296,SUB00002914,CELL000219,2026-04-24 05:32:07,MO,Delivered,False,2026-04-24,CUST00002039,PLN007,False
SMS0000000297,SUB00001459,CELL000147,2026-05-18 11:48:37,MO,Failed,False,2026-05-18,CUST00000569,PLN007,True
SMS0000000298,SUB00004125,CELL000112,2026-04-22 15:17:04,MT,Failed,False,2026-04-22,CUST00002244,PLN014,True
SMS0000000299,SUB00002111,CELL000040,2026-04-18 01:08:58,MT,Failed,False,2026-04-18,CUST00002823,PLN013,True
SMS0000000300,SUB00002006,CELL000247,2026-05-07 12:37:28,MT,Delivered,False,2026-05-07,CUST00002523,PLN001,False
SMS0000000301,SUB00002617,CELL000186,2026-05-31 12:15:54,MO,Delivered,False,2026-05-31,CUST00003012,PLN001,False
SMS0000000302,SUB00004498,CELL000049,2026-04-07 13:32:11,MT,Failed,False,2026-04-07,CUST00003720,PLN019,True
SMS0000000303,SUB00000671,CELL000220,2026-05-15 01:47:16,MT,Delivered,True,2026-05-15,CUST00001495,PLN007,False
SMS0000000304,SUB00002995,CELL000157,2026-05-24 04:11:42,MT,Expired,False,2026-05-24,CUST00001986,PLN018,True
SMS0000000305,SUB00002447,CELL000222,2026-05-04 03:55:13,MO,Failed,False,2026-05-04,CUST00001753,PLN013,True
SMS0000000306,SUB00000399,CELL000186,2026-05-13 14:28:15,MO,Expired,False,2026-05-13,CUST00000690,PLN011,True
SMS0000000307,SUB00003086,CELL000018,2026-04-04 08:23:05,MT,Delivered,False,2026-04-04,CUST00000205,PLN018,False
SMS0000000308,SUB00001972,CELL000255,2026-05-29 23:00:18,MT,Delivered,False,2026-05-29,CUST00000317,PLN001,False
SMS0000000309,SUB00004807,CELL000180,2026-05-31 05:32:03,MO,Expired,False,2026-05-31,CUST00001882,PLN001,True
SMS0000000310,SUB00001554,CELL000198,2026-04-02 09:42:13,MO,Failed,False,2026-04-02,CUST00001525,PLN019,True
SMS0000000311,SUB00001752,CELL000055,2026-05-29 13:10:49,MO,Expired,False,2026-05-29,CUST00001437,PLN016,True
SMS0000000312,SUB00004438,CELL000069,2026-05-23 13:29:25,MT,Expired,False,2026-05-23,CUST00004277,PLN002,True
SMS0000000313,SUB00004677,CELL000093,2026-05-05 22:20:54,MT,Expired,False,2026-05-05,CUST00002404,PLN010,True
SMS0000000314,SUB00004616,CELL000006,2026-04-20 17:30:51,MT,Delivered,False,2026-04-20,CUST00001301,PLN012,False
SMS0000000315,SUB00000039,CELL000102,2026-04-29 22:03:23,MO,Failed,True,2026-04-29,CUST00000775,PLN002,True
SMS0000000316,SUB00004489,CELL000254,2026-05-16 15:39:41,MO,Expired,False,2026-05-16,CUST00003454,PLN013,True
SMS0000000317,SUB00002508,CELL000016,2026-05-18 01:38:39,MO,Expired,False,2026-05-18,CUST00003648,PLN008,True
SMS0000000318,SUB00000733,CELL000151,2026-04-04 20:31:25,MO,Delivered,False,2026-04-04,CUST00000796,PLN015,False
SMS0000000319,SUB00004875,CELL000042,2026-05-12 13:03:58,MO,Delivered,False,2026-05-12,CUST00003338,PLN012,False
SMS0000000320,SUB00001279,CELL000247,2026-05-08 04:01:16,MT,Delivered,True,2026-05-08,CUST00001208,PLN001,False
SMS0000000321,SUB00001026,CELL000061,2026-04-23 07:48:30,MO,Delivered,False,2026-04-23,CUST00000897,PLN008,False
SMS0000000322,SUB00003882,CELL000238,2026-04-17 03:58:50,MT,Delivered,False,2026-04-17,CUST00003268,PLN001,False
SMS0000000323,SUB00002690,CELL000134,2026-05-11 07:44:59,MO,Expired,True,2026-05-11,CUST00002834,PLN003,True
SMS0000000324,SUB00001059,CELL000081,2026-04-20 07:26:49,MO,Delivered,False,2026-04-20,CUST00002320,PLN013,False
SMS0000000325,SUB00001749,CELL000146,2026-05-26 16:38:46,MO,Expired,False,2026-05-26,CUST00003893,PLN014,True
SMS0000000326,SUB00001339,CELL000105,2026-05-27 03:28:53,MT,Failed,True,2026-05-27,CUST00004173,PLN018,True
SMS0000000327,SUB00002974,CELL000155,2026-05-06 09:09:11,MT,Expired,True,2026-05-06,CUST00002433,PLN018,True
SMS0000000328,SUB00000862,CELL000087,2026-05-14 02:47:37,MT,Delivered,False,2026-05-14,CUST00000109,PLN002,False
SMS0000000329,SUB00000974,CELL000142,2026-05-08 00:03:48,MO,Delivered,False,2026-05-08,CUST00001380,PLN017,False
SMS0000000330,SUB00004045,CELL000053,2026-04-28 07:00:32,MO,Failed,False,2026-04-28,CUST00001355,PLN003,True
SMS0000000331,SUB00004954,CELL000128,2026-04-22 17:45:28,MT,Delivered,False,2026-04-22,CUST00002123,PLN010,False
SMS0000000332,SUB00001871,CELL000030,2026-05-25 05:48:28,MO,Expired,False,2026-05-25,CUST00002023,PLN020,True
SMS0000000333,SUB00004264,CELL000044,2026-05-13 06:25:09,MT,Delivered,False,2026-05-13,CUST00000256,PLN013,False
SMS0000000334,SUB00002022,CELL000138,2026-04-10 20:04:12,MT,Expired,True,2026-04-10,CUST00000439,PLN011,True
SMS0000000335,SUB00001762,CELL000233,2026-04-13 20:53:35,MT,Expired,False,2026-04-13,CUST00001827,PLN019,True
SMS0000000336,SUB00004069,CELL000126,2026-04-21 13:25:19,MO,Delivered,False,2026-04-21,CUST00001034,PLN017,False
SMS0000000337,SUB00000997,CELL000138,2026-05-29 20:18:32,MO,Delivered,False,2026-05-29,CUST00004466,PLN013,False
SMS0000000338,SUB00004042,CELL000242,2026-05-28 13:07:02,MO,Delivered,False,2026-05-28,CUST00001070,PLN006,False
SMS0000000339,SUB00003605,CELL000026,2026-05-23 02:40:09,MO,Delivered,False,2026-05-23,CUST00003283,PLN006,False
SMS0000000340,SUB00000604,CELL000190,2026-04-21 00:17:08,MT,Delivered,False,2026-04-21,CUST00003780,PLN013,False
SMS0000000341,SUB00002798,CELL000065,2026-04-17 05:26:40,MT,Failed,False,2026-04-17,CUST00003381,PLN003,True
SMS0000000342,SUB00001697,CELL000124,2026-04-11 00:13:39,MO,Failed,False,2026-04-11,CUST00003623,PLN017,True
SMS0000000343,SUB00002043,CELL000015,2026-05-19 20:26:32,MO,Expired,False,2026-05-19,CUST00000843,PLN018,True
SMS0000000344,SUB00004805,CELL000140,2026-05-12 05:28:40,MT,Failed,True,2026-05-12,CUST00001340,PLN004,True
SMS0000000345,SUB00000095,CELL000041,2026-04-12 03:48:20,MO,Failed,False,2026-04-12,CUST00002801,PLN004,True
SMS0000000346,SUB00002179,CELL000243,2026-05-10 14:12:01,MT,Expired,True,2026-05-10,CUST00003025,PLN012,True
SMS0000000347,SUB00001958,CELL000165,2026-04-06 03:49:23,MT,Delivered,False,2026-04-06,CUST00001262,PLN004,False
SMS0000000348,SUB00003760,CELL000053,2026-04-27 17:37:44,MO,Failed,True,2026-04-27,CUST00002500,PLN009,True
SMS0000000349,SUB00000734,CELL000206,2026-04-12 04:55:27,MO,Delivered,False,2026-04-12,CUST00002379,PLN007,False
SMS0000000350,SUB00001169,CELL000212,2026-04-20 03:13:25,MT,Delivered,True,2026-04-20,CUST00003599,PLN016,False
SMS0000000351,SUB00000050,CELL000123,2026-04-07 13:59:19,MT,Expired,False,2026-04-07,CUST00001528,PLN011,True
SMS0000000352,SUB00000765,CELL000008,2026-05-26 05:15:10,MT,Delivered,False,2026-05-26,CUST00000315,PLN012,False
SMS0000000353,SUB00003735,CELL000233,2026-05-17 03:21:11,MT,Failed,False,2026-05-17,CUST00003315,PLN015,True
SMS0000000354,SUB00004746,CELL000139,2026-05-21 01:36:25,MT,Expired,True,2026-05-21,CUST00002494,PLN007,True
SMS0000000355,SUB00004026,CELL000174,2026-05-23 00:24:56,MT,Delivered,False,2026-05-23,CUST00002710,PLN011,False
SMS0000000356,SUB00003517,CELL000169,2026-05-03 09:44:52,MO,Expired,False,2026-05-03,CUST00003679,PLN010,True
SMS0000000357,SUB00003196,CELL000129,2026-05-01 11:48:34,MT,Delivered,False,2026-05-01,CUST00003380,PLN015,False
SMS0000000358,SUB00001662,CELL000211,2026-04-16 08:53:42,MO,Delivered,False,2026-04-16,CUST00002348,PLN007,False
SMS0000000359,SUB00002067,CELL000002,2026-05-02 23:24:43,MO,Delivered,True,2026-05-02,CUST00004184,PLN007,False
SMS0000000360,SUB00003141,CELL000248,2026-05-24 06:54:12,MO,Expired,False,2026-05-24,CUST00003773,PLN008,True
SMS0000000361,SUB00003310,CELL000202,2026-05-27 02:24:20,MT,Delivered,True,2026-05-27,CUST00004300,PLN010,False
SMS0000000362,SUB00004750,CELL000077,2026-05-31 11:31:11,MO,Delivered,True,2026-05-31,CUST00002947,PLN020,False
SMS0000000363,SUB00004617,CELL000209,2026-05-06 03:43:14,MO,Failed,False,2026-05-06,CUST00002140,PLN005,True
SMS0000000364,SUB00002346,CELL000192,2026-05-13 09:57:39,MO,Delivered,False,2026-05-13,CUST00002953,PLN018,False
SMS0000000365,SUB00004056,CELL000055,2026-05-23 06:30:56,MT,Delivered,True,2026-05-23,CUST00004092,PLN019,False
SMS0000000366,SUB00003920,CELL000078,2026-05-21 18:03:21,MT,Delivered,False,2026-05-21,CUST00003065,PLN009,False
SMS0000000367,SUB00002945,CELL000021,2026-04-15 16:49:50,MO,Expired,True,2026-04-15,CUST00003092,PLN006,True
SMS0000000368,SUB00004301,CELL000018,2026-04-25 22:55:58,MT,Delivered,False,2026-04-25,CUST00000162,PLN015,False
SMS0000000369,SUB00003426,CELL000250,2026-05-07 09:36:46,MO,Failed,False,2026-05-07,CUST00001264,PLN010,True
SMS0000000370,SUB00002248,CELL000243,2026-04-18 00:45:45,MT,Failed,False,2026-04-18,CUST00001061,PLN018,True
SMS0000000371,SUB00002396,CELL000219,2026-04-14 15:50:38,MO,Expired,False,2026-04-14,CUST00004060,PLN014,True
SMS0000000372,SUB00004390,CELL000042,2026-04-04 18:17:13,MT,Failed,False,2026-04-04,CUST00002318,PLN019,True
SMS0000000373,SUB00003633,CELL000050,2026-04-24 03:42:50,MT,Delivered,True,2026-04-24,CUST00001031,PLN019,False
SMS0000000374,SUB00001113,CELL000163,2026-05-21 14:30:00,MT,Delivered,False,2026-05-21,CUST00000726,PLN006,False
SMS0000000375,SUB00003196,CELL000155,2026-04-03 23:58:55,MT,Expired,False,2026-04-03,CUST00003380,PLN015,True
SMS0000000376,SUB00001302,CELL000135,2026-05-17 20:37:21,MO,Failed,False,2026-05-17,CUST00000434,PLN006,True
SMS0000000377,SUB00000558,CELL000081,2026-04-19 10:14:36,MO,Delivered,False,2026-04-19,CUST00000841,PLN008,False
SMS0000000378,SUB00000475,CELL000067,2026-04-15 22:04:35,MO,Failed,False,2026-04-15,CUST00001017,PLN007,True
SMS0000000379,SUB00002781,CELL000031,2026-05-11 05:41:31,MT,Delivered,False,2026-05-11,CUST00001217,PLN019,False
SMS0000000380,SUB00004941,CELL000148,2026-04-06 10:27:01,MO,Expired,False,2026-04-06,CUST00003120,PLN008,True
SMS0000000381,SUB00002430,CELL000207,2026-05-19 05:54:31,MT,Failed,True,2026-05-19,CUST00002021,PLN008,True
SMS0000000382,SUB00000693,CELL000004,2026-05-18 14:14:52,MO,Expired,False,2026-05-18,CUST00003191,PLN016,True
SMS0000000383,SUB00000028,CELL000019,2026-05-25 07:24:07,MT,Delivered,True,2026-05-25,CUST00004118,PLN010,False
SMS0000000384,SUB00004971,CELL000068,2026-04-14 20:17:32,MT,Expired,False,2026-04-14,CUST00003306,PLN007,True
SMS0000000385,SUB00004163,CELL000145,2026-04-21 18:39:37,MO,Delivered,False,2026-04-21,CUST00001086,PLN013,False
SMS0000000386,SUB00003013,CELL000189,2026-04-15 05:21:46,MO,Delivered,False,2026-04-15,CUST00003233,PLN020,False
SMS0000000387,SUB00001223,CELL000151,2026-05-12 19:03:35,MO,Delivered,False,2026-05-12,CUST00004067,PLN004,False
SMS0000000388,SUB00001050,CELL000200,2026-05-20 23:09:18,MT,Delivered,True,2026-05-20,CUST00002767,PLN015,False
SMS0000000389,SUB00003732,CELL000102,2026-05-27 05:09:17,MT,Delivered,False,2026-05-27,CUST00002584,PLN016,False
SMS0000000390,SUB00001670,CELL000052,2026-05-31 09:24:19,MT,Failed,False,2026-05-31,CUST00000998,PLN014,True
SMS0000000391,SUB00002650,CELL000123,2026-05-19 17:53:43,MO,Expired,False,2026-05-19,CUST00001578,PLN012,True
SMS0000000392,SUB00002892,CELL000107,2026-04-02 19:55:01,MT,Delivered,False,2026-04-02,CUST00000906,PLN012,False
SMS0000000393,SUB00002788,CELL000233,2026-05-05 06:13:53,MO,Expired,False,2026-05-05,CUST00003563,PLN014,True
SMS0000000394,SUB00001126,CELL000236,2026-05-15 23:02:42,MO,Delivered,True,2026-05-15,CUST00002797,PLN015,False
SMS0000000395,SUB00001174,CELL000251,2026-05-10 09:49:20,MT,Expired,False,2026-05-10,CUST00003040,PLN020,True
SMS0000000396,SUB00002182,CELL000087,2026-05-15 11:58:58,MO,Failed,False,2026-05-15,CUST00001747,PLN012,True
SMS0000000397,SUB00002152,CELL000221,2026-04-13 03:08:41,MO,Delivered,True,2026-04-13,CUST00003267,PLN003,False
SMS0000000398,SUB00001191,CELL000068,2026-04-08 05:05:57,MT,Delivered,True,2026-04-08,CUST00003403,PLN020,False
SMS0000000399,SUB00000454,CELL000114,2026-04-26 10:41:30,MT,Delivered,True,2026-04-26,CUST00001527,PLN015,False
SMS0000000400,SUB00004544,CELL000254,2026-04-20 12:47:48,MT,Failed,False,2026-04-20,CUST00001150,PLN020,True
SMS0000000401,SUB00004267,CELL000060,2026-04-14 14:04:35,MT,Delivered,True,2026-04-14,CUST00001495,PLN011,False
SMS0000000402,SUB00001720,CELL000220,2026-05-16 00:17:04,MT,Delivered,False,2026-05-16,CUST00002449,PLN018,False
SMS0000000403,SUB00004148,CELL000175,2026-04-02 09:16:20,MO,Failed,False,2026-04-02,CUST00002939,PLN007,True
SMS0000000404,SUB00001912,CELL000222,2026-05-16 14:29:47,MT,Delivered,False,2026-05-16,CUST00004484,PLN004,False
SMS0000000405,SUB00004844,CELL000234,2026-05-30 16:53:52,MO,Failed,True,2026-05-30,CUST00001130,PLN019,True
