call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag,month
CALL0000001377,SUB00002894,CELL000004,2026-04-29 15:27:00,127.0,MO,Dropped,False,switch,2026-04-29,CUST00003647,PLN010,DEV0000275,Midwest,SITE00001,5G NR,2.1166666666666667,True,2026-04
CALL0000001382,SUB00003974,CELL000161,2026-05-28 20:12:00,198.0,MT,Dropped,True,switch,2026-05-28,CUST00003777,PLN018,DEV0000248,Northeast,SITE00037,4G LTE,3.3,True,2026-05
CALL0000001387,SUB00004171,CELL000148,2026-04-24 19:35:00,33.0,MO,Dropped,False,switch,2026-04-24,CUST00004091,PLN002,DEV0001071,Northeast,SITE00035,4G LTE,0.55,True,2026-04
CALL0000001505,SUB00001879,CELL000087,2026-05-13 16:30:00,201.0,MO,Dropped,False,switch,2026-05-13,CUST00000125,PLN004,DEV0000589,Northeast,SITE00020,4G LTE,3.35,True,2026-05
CALL0000001510,SUB00001624,CELL000146,2026-04-02 04:12:00,452.0,MO,Dropped,True,switch,2026-04-02,CUST00003734,PLN001,DEV0000363,West,SITE00035,5G NR,7.533333333333333,True,2026-04
CALL0000001513,SUB00003904,CELL000161,2026-04-21 10:55:00,137.0,MO,Dropped,False,switch,2026-04-21,CUST00001690,PLN011,DEV0002233,Midwest,SITE00037,4G LTE,2.283333333333333,True,2026-04
CALL0000001526,SUB00002768,CELL000213,2026-05-02 11:01:00,36.0,MO,Dropped,False,switch,2026-05-02,CUST00002872,PLN015,DEV0000535,Midwest,SITE00050,5G NR,0.6,True,2026-05
CALL0000001531,SUB00003371,CELL000199,2026-04-22 10:37:00,68.0,MO,Dropped,False,switch,2026-04-22,CUST00003598,PLN008,DEV0001217,Midwest,SITE00047,5G NR,1.1333333333333333,True,2026-04
CALL0000001543,SUB00002530,CELL000003,2026-05-15 12:06:00,12.0,MO,Dropped,False,switch,2026-05-15,CUST00000507,PLN019,DEV0000829,Southwest,SITE00001,4G LTE,0.2,True,2026-05
CALL0000001569,SUB00003276,CELL000122,2026-04-01 19:14:00,19.0,MO,Dropped,False,switch,2026-04-01,CUST00001544,PLN013,DEV0002439,West,SITE00029,5G NR,0.31666666666666665,True,2026-04
CALL0000001571,SUB00002015,CELL000180,2026-04-29 02:55:00,263.0,MO,Dropped,False,switch,2026-04-29,CUST00002122,PLN009,DEV0001547,Southwest,SITE00043,4G LTE,4.383333333333334,True,2026-04
CALL0000001576,SUB00001387,CELL000104,2026-05-12 06:07:00,269.0,MT,Dropped,False,switch,2026-05-12,CUST00001175,PLN010,DEV0000042,West,SITE00024,5G NR,4.483333333333333,True,2026-05
CALL0000001579,SUB00003809,CELL000027,2026-04-26 11:57:00,209.0,MT,Dropped,False,switch,2026-04-26,CUST00004368,PLN008,DEV0002082,Southwest,SITE00006,4G LTE,3.4833333333333334,True,2026-04
CALL0000001602,SUB00004490,CELL000020,2026-05-10 14:06:00,223.0,MT,Dropped,True,switch,2026-05-10,CUST00002633,PLN014,DEV0000258,Northeast,SITE00004,4G LTE,3.716666666666667,True,2026-05
CALL0000001611,SUB00004763,CELL000154,2026-04-02 20:08:00,341.0,MO,Dropped,True,switch,2026-04-02,CUST00003456,PLN001,DEV0000824,Midwest,SITE00036,5G NR,5.683333333333334,True,2026-04
CALL0000001619,SUB00002779,CELL000028,2026-04-13 22:55:00,148.0,MT,Dropped,False,switch,2026-04-13,CUST00001588,PLN001,DEV0001111,Northeast,SITE00006,5G NR,2.466666666666667,True,2026-04
CALL0000001622,SUB00001546,CELL000160,2026-05-13 17:06:00,139.0,MO,Dropped,False,switch,2026-05-13,CUST00002522,PLN007,DEV0001994,Southeast,SITE00037,5G NR,2.316666666666667,True,2026-05
CALL0000001637,SUB00004131,CELL000109,2026-04-21 09:31:00,645.0,MT,Dropped,False,switch,2026-04-21,CUST00003666,PLN013,DEV0000510,Northeast,SITE00025,5G NR,10.75,True,2026-04
CALL0000001641,SUB00000433,CELL000033,2026-04-25 15:05:00,59.0,MO,Dropped,False,switch,2026-04-25,CUST00000791,PLN018,DEV0002283,Southwest,SITE00007,5G NR,0.9833333333333333,True,2026-04
CALL0000001647,SUB00002439,CELL000213,2026-05-12 16:46:00,28.0,MO,Dropped,False,switch,2026-05-12,CUST00004378,PLN011,DEV0002283,West,SITE00050,5G NR,0.4666666666666667,True,2026-05
CALL0000001662,SUB00000599,CELL000135,2026-04-15 10:05:00,130.0,MO,Dropped,False,switch,2026-04-15,CUST00000556,PLN002,DEV0000691,Northeast,SITE00031,4G LTE,2.1666666666666665,True,2026-04
CALL0000001669,SUB00004905,CELL000056,2026-04-15 16:23:00,255.0,MO,Dropped,True,switch,2026-04-15,CUST00002002,PLN018,DEV0001441,West,SITE00012,5G NR,4.25,True,2026-04
CALL0000001688,SUB00004823,CELL000209,2026-05-23 00:34:00,307.0,MO,Dropped,False,switch,2026-05-23,CUST00000210,PLN004,DEV0001089,West,SITE00049,5G NR,5.116666666666666,True,2026-05
CALL0000001692,SUB00000799,CELL000032,2026-04-03 09:37:00,239.0,MT,Dropped,True,switch,2026-04-03,CUST00001883,PLN014,DEV0000484,Northeast,SITE00007,4G LTE,3.9833333333333334,True,2026-04
CALL0000001700,SUB00004595,CELL000061,2026-05-10 13:59:00,61.0,MO,Dropped,False,switch,2026-05-10,CUST00000543,PLN017,DEV0002071,Northeast,SITE00014,5G NR,1.0166666666666666,True,2026-05
CALL0000001705,SUB00001776,CELL000023,2026-04-29 02:19:00,214.0,MO,Dropped,False,switch,2026-04-29,CUST00003088,PLN015,DEV0000597,Southeast,SITE00005,4G LTE,3.566666666666667,True,2026-04
CALL0000001706,SUB00004690,CELL000179,2026-04-03 13:44:00,72.0,MO,Dropped,False,switch,2026-04-03,CUST00001925,PLN020,DEV0002283,West,SITE00042,5G NR,1.2,True,2026-04
CALL0000001732,SUB00002431,CELL000238,2026-04-22 19:05:00,411.0,MO,Dropped,False,switch,2026-04-22,CUST00003290,PLN015,DEV0000078,Midwest,SITE00056,5G NR,6.85,True,2026-04
CALL0000001742,SUB00000010,CELL000055,2026-04-03 13:31:00,151.0,MO,Dropped,True,switch,2026-04-03,CUST00001193,PLN019,DEV0000528,Midwest,SITE00012,5G NR,2.5166666666666666,True,2026-04
CALL0000001769,SUB00000840,CELL000093,2026-05-06 07:55:00,39.0,MO,Dropped,True,switch,2026-05-06,CUST00003324,PLN007,DEV0000171,Southwest,SITE00021,5G NR,0.65,True,2026-05
CALL0000001780,SUB00003448,CELL000117,2026-05-12 07:46:00,9.0,MO,Dropped,False,switch,2026-05-12,CUST00002530,PLN001,DEV0000674,Northeast,SITE00027,4G LTE,0.15,True,2026-05
CALL0000001791,SUB00000580,CELL000081,2026-04-02 18:50:00,212.0,MO,Dropped,False,switch,2026-04-02,CUST00003365,PLN001,DEV0001706,Northeast,SITE00018,4G LTE,3.533333333333333,True,2026-04
CALL0000001799,SUB00003087,CELL000066,2026-04-27 22:34:00,172.0,MT,Dropped,False,switch,2026-04-27,CUST00001130,PLN016,DEV0000810,Midwest,SITE00015,5G NR,2.8666666666666667,True,2026-04
CALL0000001804,SUB00004958,CELL000092,2026-04-17 18:46:00,428.0,MT,Dropped,False,switch,2026-04-17,CUST00002250,PLN010,DEV0001814,West,SITE00021,5G NR,7.133333333333334,True,2026-04
CALL0000001809,SUB00004826,CELL000084,2026-04-22 22:00:00,250.0,MO,Dropped,False,switch,2026-04-22,CUST00004313,PLN010,DEV0002435,West,SITE00019,5G NR,4.166666666666667,True,2026-04
CALL0000001827,SUB00003205,CELL000186,2026-05-05 09:39:00,335.0,MT,Dropped,False,switch,2026-05-05,CUST00000992,PLN015,DEV0002386,Midwest,SITE00044,5G NR,5.583333333333333,True,2026-05
CALL0000001829,SUB00001740,CELL000031,2026-05-16 12:11:00,79.0,MT,Dropped,False,switch,2026-05-16,CUST00002168,PLN016,DEV0000926,Midwest,SITE00007,4G LTE,1.3166666666666667,True,2026-05
CALL0000001856,SUB00002003,CELL000235,2026-04-11 02:24:00,176.0,MO,Dropped,False,switch,2026-04-11,CUST00002466,PLN002,DEV0001292,Southwest,SITE00055,4G LTE,2.933333333333333,True,2026-04
CALL0000001879,SUB00002906,CELL000228,2026-04-09 03:14:00,43.0,MO,Dropped,True,switch,2026-04-09,CUST00004020,PLN011,DEV0000501,Southwest,SITE00053,5G NR,0.7166666666666667,True,2026-04
CALL0000001888,SUB00000636,CELL000228,2026-05-01 18:48:00,7.0,MT,Dropped,False,switch,2026-05-01,CUST00002958,PLN008,DEV0000282,Southwest,SITE00053,5G NR,0.11666666666666667,True,2026-05
CALL0000001913,SUB00003927,CELL000130,2026-05-28 21:02:00,81.0,MO,Dropped,False,switch,2026-05-28,CUST00000942,PLN005,DEV0002500,Southeast,SITE00031,4G LTE,1.35,True,2026-05
CALL0000001914,SUB00000606,CELL000003,2026-05-25 10:52:00,888.0,MO,Dropped,False,switch,2026-05-25,CUST00001162,PLN019,DEV0000510,Southeast,SITE00001,4G LTE,14.8,True,2026-05
CALL0000001916,SUB00001808,CELL000178,2026-04-10 14:10:00,31.0,MO,Dropped,True,switch,2026-04-10,CUST00000807,PLN007,DEV0000467,Southwest,SITE00042,5G NR,0.5166666666666667,True,2026-04
CALL0000001941,SUB00003060,CELL000193,2026-05-08 05:16:00,44.0,MO,Dropped,False,switch,2026-05-08,CUST00002670,PLN010,DEV0000360,Northeast,SITE00046,4G LTE,0.7333333333333333,True,2026-05
CALL0000001944,SUB00002444,CELL000114,2026-04-14 23:14:00,204.0,MO,Dropped,True,switch,2026-04-14,CUST00000784,PLN001,DEV0000804,Northeast,SITE00026,5G NR,3.4,True,2026-04
CALL0000001945,SUB00000979,CELL000051,2026-05-21 22:22:00,60.0,MO,Dropped,False,switch,2026-05-21,CUST00003457,PLN009,DEV0002425,West,SITE00011,5G NR,1.0,True,2026-05
CALL0000001947,SUB00001574,CELL000227,2026-05-31 11:36:00,377.0,MT,Dropped,False,switch,2026-05-31,CUST00003406,PLN008,DEV0001892,Northeast,SITE00053,4G LTE,6.283333333333333,True,2026-05
CALL0000001948,SUB00002459,CELL000187,2026-04-22 12:43:00,145.0,MT,Dropped,False,switch,2026-04-22,CUST00004498,PLN004,DEV0002419,Northeast,SITE00044,4G LTE,2.4166666666666665,True,2026-04
CALL0000001953,SUB00002921,CELL000193,2026-05-24 04:14:00,17.0,MO,Dropped,False,switch,2026-05-24,CUST00000789,PLN007,DEV0001992,West,SITE00046,4G LTE,0.2833333333333333,True,2026-05
CALL0000001978,SUB00002542,CELL000125,2026-04-16 17:42:00,662.0,MO,Dropped,False,switch,2026-04-16,CUST00001544,PLN013,DEV0002474,West,SITE00030,5G NR,11.033333333333333,True,2026-04
CALL0000001979,SUB00000460,CELL000173,2026-05-18 19:23:00,107.0,MT,Dropped,False,switch,2026-05-18,CUST00000260,PLN009,DEV0001156,Southwest,SITE00041,5G NR,1.7833333333333334,True,2026-05
CALL0000001980,SUB00001557,CELL000006,2026-05-19 17:57:00,38.0,MO,Dropped,False,switch,2026-05-19,CUST00001862,PLN001,DEV0001103,Southeast,SITE00001,4G LTE,0.6333333333333333,True,2026-05
CALL0000002003,SUB00001706,CELL000157,2026-04-21 21:14:00,83.0,MO,Dropped,False,switch,2026-04-21,CUST00001655,PLN018,DEV0000701,Southwest,SITE00037,5G NR,1.3833333333333333,True,2026-04
CALL0000002018,SUB00004220,CELL000178,2026-05-07 05:37:00,43.0,MO,Dropped,True,switch,2026-05-07,CUST00000215,PLN017,DEV0000706,Northeast,SITE00042,5G NR,0.7166666666666667,True,2026-05
CALL0000002049,SUB00001658,CELL000210,2026-05-02 18:28:00,305.0,MT,Dropped,False,switch,2026-05-02,CUST00000297,PLN010,DEV0001744,West,SITE00049,4G LTE,5.083333333333333,True,2026-05
CALL0000002058,SUB00001398,CELL000100,2026-05-28 14:45:00,66.0,MO,Dropped,False,switch,2026-05-28,CUST00001396,PLN008,DEV0000939,Midwest,SITE00023,4G LTE,1.1,True,2026-05
CALL0000002066,SUB00003208,CELL000118,2026-05-25 03:48:00,83.0,MO,Dropped,False,switch,2026-05-25,CUST00004004,PLN015,DEV0000871,Southeast,SITE00028,4G LTE,1.3833333333333333,True,2026-05
CALL0000002083,SUB00003856,CELL000054,2026-05-14 23:47:00,17.0,MO,Dropped,False,switch,2026-05-14,CUST00004222,PLN019,DEV0001882,Northeast,SITE00012,5G NR,0.2833333333333333,True,2026-05
CALL0000002093,SUB00004192,CELL000076,2026-04-24 15:57:00,134.0,MO,Dropped,False,switch,2026-04-24,CUST00002009,PLN003,DEV0001630,Midwest,SITE00017,4G LTE,2.2333333333333334,True,2026-04
CALL0000002094,SUB00001846,CELL000204,2026-04-03 11:43:00,826.0,MT,Dropped,False,switch,2026-04-03,CUST00003369,PLN018,DEV0001341,Southeast,SITE00048,5G NR,13.766666666666667,True,2026-04
CALL0000002110,SUB00003447,CELL000144,2026-05-24 14:34:00,162.0,MT,Dropped,False,switch,2026-05-24,CUST00002947,PLN016,DEV0002104,West,SITE00034,5G NR,2.7,True,2026-05
CALL0000002129,SUB00001555,CELL000005,2026-05-11 18:46:00,19.0,MO,Dropped,False,switch,2026-05-11,CUST00003685,PLN009,DEV0002106,Southeast,SITE00001,5G NR,0.31666666666666665,True,2026-05
CALL0000002132,SUB00003784,CELL000161,2026-04-19 16:10:00,100.0,MT,Dropped,True,switch,2026-04-19,CUST00004326,PLN006,DEV0001740,West,SITE00037,4G LTE,1.6666666666666667,True,2026-04
CALL0000002140,SUB00002944,CELL000117,2026-04-20 01:31:00,11.0,MO,Dropped,False,switch,2026-04-20,CUST00003180,PLN009,DEV0002260,Southeast,SITE00027,4G LTE,0.18333333333333332,True,2026-04
CALL0000002144,SUB00002976,CELL000113,2026-05-22 17:47:00,116.0,MT,Dropped,True,switch,2026-05-22,CUST00001883,PLN016,DEV0001536,Northeast,SITE00026,5G NR,1.9333333333333333,True,2026-05
CALL0000002145,SUB00001420,CELL000132,2026-04-10 20:53:00,98.0,MT,Dropped,False,switch,2026-04-10,CUST00001606,PLN004,DEV0000869,Northeast,SITE00031,4G LTE,1.6333333333333333,True,2026-04
CALL0000002151,SUB00003641,CELL000130,2026-05-10 17:30:00,3.0,MO,Dropped,True,switch,2026-05-10,CUST00003057,PLN007,DEV0001242,Northeast,SITE00031,4G LTE,0.05,True,2026-05
CALL0000002162,SUB00000107,CELL000026,2026-04-03 08:40:00,113.0,MO,Dropped,False,switch,2026-04-03,CUST00001212,PLN001,DEV0000934,Northeast,SITE00006,5G NR,1.8833333333333333,True,2026-04
CALL0000002163,SUB00001064,CELL000253,2026-04-28 09:54:00,35.0,MO,Dropped,False,switch,2026-04-28,CUST00000709,PLN019,DEV0002323,Midwest,SITE00060,5G NR,0.5833333333333334,True,2026-04
CALL0000002168,SUB00002313,CELL000241,2026-04-20 19:11:00,110.0,MO,Dropped,False,switch,2026-04-20,CUST00001512,PLN007,DEV0001438,Midwest,SITE00056,5G NR,1.8333333333333333,True,2026-04
CALL0000002190,SUB00000103,CELL000124,2026-05-09 13:43:00,225.0,MO,Dropped,False,switch,2026-05-09,CUST00004022,PLN013,DEV0000386,Southeast,SITE00029,4G LTE,3.75,True,2026-05
CALL0000002208,SUB00002895,CELL000236,2026-04-15 06:26:00,169.0,MT,Dropped,False,switch,2026-04-15,CUST00002341,PLN002,DEV0000569,Northeast,SITE00055,5G NR,2.816666666666667,True,2026-04
CALL0000002227,SUB00001991,CELL000234,2026-04-17 02:53:00,252.0,MT,Dropped,True,switch,2026-04-17,CUST00004050,PLN009,DEV0000301,Southeast,SITE00055,5G NR,4.2,True,2026-04
CALL0000002232,SUB00003986,CELL000107,2026-04-24 10:19:00,144.0,MT,Dropped,False,switch,2026-04-24,CUST00001111,PLN014,DEV0001008,Southwest,SITE00025,5G NR,2.4,True,2026-04
CALL0000002237,SUB00000244,CELL000006,2026-04-19 00:26:00,25.0,MT,Dropped,False,switch,2026-04-19,CUST00001016,PLN016,DEV0000900,Northeast,SITE00001,4G LTE,0.4166666666666667,True,2026-04
CALL0000002243,SUB00000547,CELL000148,2026-04-01 12:52:00,29.0,MO,Dropped,False,switch,2026-04-01,CUST00002200,PLN011,DEV0000637,West,SITE00035,4G LTE,0.48333333333333334,True,2026-04
CALL0000002252,SUB00000273,CELL000093,2026-05-21 18:39:00,84.0,MO,Dropped,False,switch,2026-05-21,CUST00000725,PLN004,DEV0001318,West,SITE00021,5G NR,1.4,True,2026-05
CALL0000002253,SUB00004618,CELL000063,2026-04-13 04:30:00,262.0,MT,Dropped,False,switch,2026-04-13,CUST00002790,PLN005,DEV0000118,Southeast,SITE00014,5G NR,4.366666666666666,True,2026-04
CALL0000002273,SUB00004025,CELL000162,2026-04-18 20:21:00,176.0,MT,Dropped,False,switch,2026-04-18,CUST00001094,PLN014,DEV0000086,West,SITE00038,4G LTE,2.933333333333333,True,2026-04
CALL0000002275,SUB00004050,CELL000107,2026-04-10 20:08:00,117.0,MO,Dropped,False,switch,2026-04-10,CUST00002350,PLN015,DEV0001789,West,SITE00025,5G NR,1.95,True,2026-04
CALL0000002288,SUB00003734,CELL000102,2026-04-30 20:50:00,49.0,MO,Dropped,False,switch,2026-04-30,CUST00004216,PLN005,DEV0000513,Southeast,SITE00023,4G LTE,0.8166666666666667,True,2026-04
CALL0000002290,SUB00003826,CELL000097,2026-04-12 22:45:00,7.0,MT,Dropped,False,switch,2026-04-12,CUST00001637,PLN006,DEV0000349,Southeast,SITE00022,4G LTE,0.11666666666666667,True,2026-04
CALL0000002306,SUB00004048,CELL000179,2026-04-19 18:08:00,150.0,MO,Dropped,False,switch,2026-04-19,CUST00000972,PLN012,DEV0000912,Midwest,SITE00042,5G NR,2.5,True,2026-04
CALL0000002342,SUB00003033,CELL000233,2026-05-23 09:35:00,31.0,MO,Dropped,False,switch,2026-05-23,CUST00000661,PLN004,DEV0001303,Northeast,SITE00054,4G LTE,0.5166666666666667,True,2026-05
CALL0000002343,SUB00004794,CELL000063,2026-05-03 00:44:00,56.0,MT,Dropped,False,switch,2026-05-03,CUST00001976,PLN012,DEV0001453,Southeast,SITE00014,5G NR,0.9333333333333333,True,2026-05
CALL0000002347,SUB00000068,CELL000016,2026-05-18 08:46:00,281.0,MO,Dropped,False,switch,2026-05-18,CUST00004221,PLN008,DEV0000050,West,SITE00004,4G LTE,4.683333333333334,True,2026-05
CALL0000002364,SUB00004190,CELL000081,2026-05-14 17:04:00,61.0,MO,Dropped,False,switch,2026-05-14,CUST00003443,PLN008,DEV0000658,Northeast,SITE00018,4G LTE,1.0166666666666666,True,2026-05
CALL0000002381,SUB00001277,CELL000254,2026-04-04 05:19:00,123.0,MO,Dropped,False,switch,2026-04-04,CUST00003399,PLN001,DEV0001620,West,SITE00060,4G LTE,2.05,True,2026-04
CALL0000002386,SUB00004002,CELL000150,2026-04-01 10:28:00,32.0,MO,Dropped,False,switch,2026-04-01,CUST00001269,PLN005,DEV0000588,Southwest,SITE00035,4G LTE,0.5333333333333333,True,2026-04
CALL0000002388,SUB00004189,CELL000078,2026-05-19 05:00:00,643.0,MO,Dropped,False,switch,2026-05-19,CUST00003152,PLN018,DEV0001520,Northeast,SITE00018,5G NR,10.716666666666667,True,2026-05
CALL0000002389,SUB00004692,CELL000242,2026-05-27 13:32:00,265.0,MO,Dropped,False,switch,2026-05-27,CUST00002871,PLN020,DEV0000430,Northeast,SITE00056,4G LTE,4.416666666666667,True,2026-05
CALL0000002400,SUB00004071,CELL000038,2026-05-29 15:12:00,129.0,MT,Dropped,False,switch,2026-05-29,CUST00001068,PLN008,DEV0001895,Northeast,SITE00008,4G LTE,2.15,True,2026-05
CALL0000002416,SUB00004729,CELL000195,2026-05-05 01:16:00,166.0,MT,Dropped,False,switch,2026-05-05,CUST00001206,PLN017,DEV0002373,Midwest,SITE00046,4G LTE,2.7666666666666666,True,2026-05
CALL0000002430,SUB00000461,CELL000122,2026-05-06 17:11:00,26.0,MO,Dropped,False,switch,2026-05-06,CUST00000752,PLN009,DEV0002096,Southwest,SITE00029,5G NR,0.43333333333333335,True,2026-05
CALL0000002450,SUB00004902,CELL000025,2026-04-22 05:44:00,496.0,MT,Dropped,False,switch,2026-04-22,CUST00002686,PLN003,DEV0001691,Northeast,SITE00006,5G NR,8.266666666666667,True,2026-04
CALL0000002454,SUB00003426,CELL000069,2026-05-12 11:18:00,596.0,MO,Dropped,False,switch,2026-05-12,CUST00001264,PLN010,DEV0002273,Southeast,SITE00016,5G NR,9.933333333333334,True,2026-05
CALL0000002459,SUB00004064,CELL000034,2026-05-06 11:09:00,582.0,MO,Dropped,False,switch,2026-05-06,CUST00004271,PLN005,DEV0001831,Northeast,SITE00007,4G LTE,9.7,True,2026-05
CALL0000002469,SUB00000136,CELL000068,2026-05-16 00:25:00,435.0,MO,Dropped,False,switch,2026-05-16,CUST00000790,PLN020,DEV0002252,Midwest,SITE00015,4G LTE,7.25,True,2026-05
CALL0000002480,SUB00003683,CELL000066,2026-05-22 18:32:00,220.0,MO,Dropped,False,switch,2026-05-22,CUST00001558,PLN016,DEV0001976,Southeast,SITE00015,5G NR,3.6666666666666665,True,2026-05
CALL0000002489,SUB00002837,CELL000061,2026-04-27 02:48:00,1.0,MO,Dropped,False,switch,2026-04-27,CUST00003528,PLN004,DEV0002065,Southeast,SITE00014,5G NR,0.016666666666666666,True,2026-04
CALL0000002490,SUB00000115,CELL000087,2026-05-19 22:02:00,174.0,MO,Dropped,True,switch,2026-05-19,CUST00004082,PLN005,DEV0001482,Southwest,SITE00020,4G LTE,2.9,True,2026-05
CALL0000002497,SUB00000567,CELL000135,2026-05-26 15:03:00,291.0,MO,Dropped,False,switch,2026-05-26,CUST00003167,PLN018,DEV0000704,Southeast,SITE00031,4G LTE,4.85,True,2026-05
CALL0000002499,SUB00001022,CELL000233,2026-04-22 04:31:00,19.0,MO,Dropped,False,switch,2026-04-22,CUST00003267,PLN017,DEV0002380,Northeast,SITE00054,4G LTE,0.31666666666666665,True,2026-04
CALL0000002506,SUB00001665,CELL000120,2026-04-11 15:35:00,97.0,MT,Dropped,False,switch,2026-04-11,CUST00001421,PLN019,DEV0001626,Southwest,SITE00028,4G LTE,1.6166666666666667,True,2026-04
CALL0000002517,SUB00001729,CELL000111,2026-05-22 14:07:00,36.0,MT,Dropped,False,switch,2026-05-22,CUST00003821,PLN010,DEV0000042,Northeast,SITE00026,4G LTE,0.6,True,2026-05
CALL0000002529,SUB00004652,CELL000249,2026-05-11 22:18:00,1.0,MO,Dropped,True,switch,2026-05-11,CUST00002579,PLN009,DEV0001577,Northeast,SITE00058,5G NR,0.016666666666666666,True,2026-05
CALL0000002531,SUB00001646,CELL000045,2026-04-23 05:01:00,15.0,MO,Dropped,True,switch,2026-04-23,CUST00002036,PLN006,DEV0002304,Northeast,SITE00010,5G NR,0.25,True,2026-04
CALL0000002536,SUB00002223,CELL000232,2026-04-14 15:58:00,365.0,MO,Dropped,False,switch,2026-04-14,CUST00002996,PLN020,DEV0001822,Midwest,SITE00054,4G LTE,6.083333333333333,True,2026-04
CALL0000002572,SUB00004823,CELL000234,2026-04-11 06:44:00,21.0,MO,Dropped,True,switch,2026-04-11,CUST00000210,PLN004,DEV0001089,West,SITE00055,5G NR,0.35,True,2026-04
CALL0000002596,SUB00003824,CELL000157,2026-04-18 07:02:00,464.0,MT,Dropped,False,switch,2026-04-18,CUST00000326,PLN019,DEV0002050,Midwest,SITE00037,5G NR,7.733333333333333,True,2026-04
CALL0000002614,SUB00004486,CELL000195,2026-04-27 22:10:00,278.0,MO,Dropped,True,switch,2026-04-27,CUST00002907,PLN015,DEV0000180,Midwest,SITE00046,4G LTE,4.633333333333334,True,2026-04
CALL0000002628,SUB00001445,CELL000236,2026-04-26 13:47:00,72.0,MO,Dropped,False,switch,2026-04-26,CUST00001356,PLN004,DEV0001604,West,SITE00055,5G NR,1.2,True,2026-04
CALL0000002700,SUB00002299,CELL000098,2026-05-30 22:14:00,158.0,MO,Dropped,False,switch,2026-05-30,CUST00002709,PLN005,DEV0000017,Northeast,SITE00023,5G NR,2.6333333333333333,True,2026-05
CALL0000002708,SUB00001658,CELL000091,2026-05-06 19:09:00,94.0,MO,Dropped,True,switch,2026-05-06,CUST00000297,PLN010,DEV0001744,West,SITE00021,5G NR,1.5666666666666667,True,2026-05
CALL0000002709,SUB00001797,CELL000025,2026-05-22 14:44:00,86.0,MO,Dropped,True,switch,2026-05-22,CUST00001563,PLN017,DEV0000862,Southwest,SITE00006,5G NR,1.4333333333333333,True,2026-05
CALL0000002710,SUB00000185,CELL000100,2026-04-10 16:04:00,24.0,MO,Dropped,False,switch,2026-04-10,CUST00000909,PLN002,DEV0002489,Midwest,SITE00023,4G LTE,0.4,True,2026-04
CALL0000002725,SUB00003514,CELL000244,2026-04-21 04:45:00,153.0,MT,Dropped,False,switch,2026-04-21,CUST00000599,PLN005,DEV0000394,Southeast,SITE00057,5G NR,2.55,True,2026-04
CALL0000002735,SUB00004824,CELL000061,2026-04-05 11:14:00,279.0,MO,Dropped,False,switch,2026-04-05,CUST00003046,PLN018,DEV0001192,Northeast,SITE00014,5G NR,4.65,True,2026-04
CALL0000002737,SUB00002313,CELL000207,2026-04-16 06:48:00,57.0,MO,Dropped,False,switch,2026-04-16,CUST00001512,PLN007,DEV0001438,Midwest,SITE00049,5G NR,0.95,True,2026-04
