account_id,balance_date,ledger_balance,available_balance,currency
A000012,2026-01-22,14693.13,14670.36,EUR
A000012,2026-01-25,14578.52,14445.18,EUR
A000012,2026-01-28,14533.90,14448.51,EUR
A000012,2026-01-31,14349.42,14308.39,EUR
A000012,2026-02-03,14598.79,14457.00,EUR
A000012,2026-02-06,14781.73,14656.88,EUR
A000012,2026-02-09,14938.66,14896.43,EUR
A000012,2026-02-12,14957.23,14855.33,EUR
A000012,2026-02-15,14679.03,14672.54,EUR
A000012,2026-02-18,14437.08,14342.39,EUR
A000012,2026-02-21,14252.34,14103.99,EUR
A000012,2026-02-24,14133.27,13996.61,EUR
A000012,2026-02-27,14415.06,14283.06,EUR
A000012,2026-03-02,14648.16,14625.49,EUR
A000012,2026-03-05,14848.08,14807.82,EUR
A000012,2026-03-08,15139.64,15014.20,EUR
A000012,2026-03-11,15081.33,14973.64,EUR
A000012,2026-03-14,15092.06,15058.92,EUR
A000012,2026-03-17,15309.76,15180.66,EUR
A000012,2026-03-20,15535.40,15458.88,EUR
A000012,2026-03-23,15318.63,15283.79,EUR
A000012,2026-03-26,15362.73,15261.63,EUR
A000012,2026-03-29,15464.07,15316.26,EUR
A000012,2026-04-01,15410.09,15262.77,EUR
A000012,2026-04-04,15150.04,15019.02,EUR
A000012,2026-04-07,15245.83,15197.68,EUR
A000012,2026-04-10,15309.28,15201.68,EUR
A000012,2026-04-13,15161.57,15085.22,EUR
A000012,2026-04-16,15188.62,15174.05,EUR
A000012,2026-04-19,15392.45,15380.54,EUR
A000012,2026-04-22,15175.81,15081.48,EUR
A000012,2026-04-25,15447.71,15298.35,EUR
A000012,2026-04-28,15695.30,15602.53,EUR
A000012,2026-05-01,15743.61,15642.74,EUR
A000012,2026-05-04,15597.14,15577.00,EUR
A000012,2026-05-07,15562.22,15443.83,EUR
A000012,2026-05-10,15502.75,15380.55,EUR
A000012,2026-05-13,15573.97,15523.42,EUR
A000012,2026-05-16,15848.33,15831.83,EUR
A000012,2026-05-19,15705.38,15701.50,EUR
A000012,2026-05-22,15621.34,15576.83,EUR
A000012,2026-05-25,15690.14,15645.80,EUR
A000012,2026-05-28,15845.27,15832.54,EUR
A000012,2026-05-31,15643.03,15629.81,EUR
A000013,2026-01-01,6351.61,6289.73,EUR
A000013,2026-01-04,6295.90,6185.75,EUR
A000013,2026-01-07,6321.85,6230.82,EUR
A000013,2026-01-10,6365.90,6348.48,EUR
A000013,2026-01-13,6418.27,6385.17,EUR
A000013,2026-01-16,6597.68,6533.30,EUR
A000013,2026-01-19,6513.55,6447.47,EUR
A000013,2026-01-22,6499.32,6416.97,EUR
A000013,2026-01-25,6787.35,6681.73,EUR
A000013,2026-01-28,6643.08,6580.17,EUR
A000013,2026-01-31,6899.63,6752.99,EUR
A000013,2026-02-03,6850.03,6700.11,EUR
A000013,2026-02-06,6960.79,6877.76,EUR
A000013,2026-02-09,7220.11,7101.51,EUR
A000013,2026-02-12,7182.07,7060.03,EUR
A000013,2026-02-15,7360.63,7341.56,EUR
A000013,2026-02-18,7151.20,7052.96,EUR
A000013,2026-02-21,6853.45,6703.78,EUR
A000013,2026-02-24,6750.44,6619.85,EUR
A000013,2026-02-27,6612.92,6552.30,EUR
A000013,2026-03-02,6753.15,6708.52,EUR
A000013,2026-03-05,6883.67,6750.15,EUR
A000013,2026-03-08,6808.65,6798.46,EUR
A000013,2026-03-11,7034.82,7026.41,EUR
A000013,2026-03-14,7238.46,7228.93,EUR
A000013,2026-03-17,7448.30,7337.76,EUR
A000013,2026-03-20,7295.01,7178.87,EUR
A000013,2026-03-23,7197.77,7155.10,EUR
A000013,2026-03-26,6954.35,6837.05,EUR
A000013,2026-03-29,7148.57,7057.77,EUR
A000013,2026-04-01,7225.83,7124.98,EUR
A000013,2026-04-04,7321.55,7255.86,EUR
A000013,2026-04-07,7283.67,7257.02,EUR
A000013,2026-04-10,7340.32,7275.32,EUR
A000013,2026-04-13,7168.26,7059.97,EUR
A000013,2026-04-16,7058.68,7045.30,EUR
A000013,2026-04-19,7008.80,6975.39,EUR
A000013,2026-04-22,7031.89,6958.02,EUR
A000013,2026-04-25,7261.70,7156.08,EUR
A000013,2026-04-28,7036.94,6930.33,EUR
A000013,2026-05-01,7136.11,6988.33,EUR
A000013,2026-05-04,6900.27,6869.62,EUR
A000013,2026-05-07,7053.83,6935.18,EUR
A000013,2026-05-10,7227.68,7204.62,EUR
A000013,2026-05-13,7000.21,6985.33,EUR
A000013,2026-05-16,6714.94,6617.83,EUR
A000013,2026-05-19,6967.66,6901.04,EUR
A000013,2026-05-22,6670.57,6656.21,EUR
A000013,2026-05-25,6776.81,6665.72,EUR
A000013,2026-05-28,7015.68,7007.54,EUR
A000013,2026-05-31,6976.72,6913.00,EUR
A000014,2026-01-01,18919.55,18809.84,GBP
A000014,2026-01-04,18743.23,18706.89,GBP
A000014,2026-01-07,18796.36,18739.97,GBP
A000014,2026-01-10,18853.90,18729.80,GBP
A000014,2026-01-13,18863.02,18850.82,GBP
A000014,2026-01-16,18988.97,18867.96,GBP
A000014,2026-01-19,18794.08,18792.82,GBP
A000014,2026-01-22,18702.44,18596.58,GBP
A000014,2026-01-25,18425.69,18382.59,GBP
A000014,2026-01-28,18696.63,18626.22,GBP
A000014,2026-01-31,18978.93,18955.33,GBP
A000014,2026-02-03,19085.80,18983.59,GBP
A000014,2026-02-06,19367.45,19331.90,GBP
A000014,2026-02-09,19271.93,19223.60,GBP
A000014,2026-02-12,19356.38,19247.95,GBP
A000014,2026-02-15,19356.80,19283.53,GBP
A000014,2026-02-18,19101.71,19013.49,GBP
A000014,2026-02-21,19032.69,18980.71,GBP
A000014,2026-02-24,19084.21,18984.52,GBP
A000014,2026-02-27,19311.13,19221.87,GBP
A000014,2026-03-02,19589.56,19531.79,GBP
A000014,2026-03-05,19441.28,19419.19,GBP
A000014,2026-03-08,19464.75,19429.85,GBP
A000014,2026-03-11,19186.09,19094.99,GBP
A000014,2026-03-14,18982.42,18833.22,GBP
A000014,2026-03-17,19127.79,19049.73,GBP
A000014,2026-03-20,19272.95,19165.83,GBP
A000014,2026-03-23,19454.57,19378.62,GBP
A000014,2026-03-26,19750.62,19708.25,GBP
A000014,2026-03-29,19513.16,19389.05,GBP
A000014,2026-04-01,19717.26,19664.91,GBP
A000014,2026-04-04,19893.62,19761.24,GBP
A000014,2026-04-07,19847.55,19838.04,GBP
A000014,2026-04-10,19962.38,19915.95,GBP
A000014,2026-04-13,19898.34,19883.21,GBP
A000014,2026-04-16,20063.17,19914.27,GBP
A000014,2026-04-19,20062.84,19940.08,GBP
A000014,2026-04-22,19893.59,19820.43,GBP
A000014,2026-04-25,20184.56,20072.08,GBP
A000014,2026-04-28,20272.60,20147.48,GBP
A000014,2026-05-01,20286.17,20137.41,GBP
A000014,2026-05-04,20455.69,20320.81,GBP
A000014,2026-05-07,20621.76,20480.47,GBP
A000014,2026-05-10,20391.93,20299.16,GBP
A000014,2026-05-13,20361.29,20243.25,GBP
A000014,2026-05-16,20474.88,20447.41,GBP
A000014,2026-05-19,20284.16,20155.11,GBP
A000014,2026-05-22,20373.20,20229.38,GBP
A000014,2026-05-25,20383.75,20319.64,GBP
A000014,2026-05-28,20605.59,20542.03,GBP
A000014,2026-05-31,20543.68,20406.04,GBP
A000015,2026-01-01,13579.36,13514.67,CAD
A000015,2026-01-04,13317.88,13312.23,CAD
A000015,2026-01-07,13462.18,13455.72,CAD
A000015,2026-01-10,13450.82,13390.09,CAD
A000015,2026-01-13,13326.17,13284.39,CAD
A000015,2026-01-16,13108.07,13068.68,CAD
A000015,2026-01-19,12978.23,12912.30,CAD
A000015,2026-01-22,12778.53,12708.77,CAD
A000015,2026-01-25,12947.29,12844.39,CAD
A000015,2026-01-28,12892.86,12870.76,CAD
A000015,2026-01-31,13121.35,13007.15,CAD
A000015,2026-02-03,13287.39,13258.80,CAD
A000015,2026-02-06,13206.69,13109.79,CAD
A000015,2026-02-09,13206.47,13147.23,CAD
A000015,2026-02-12,13129.14,13021.50,CAD
A000015,2026-02-15,13283.29,13193.19,CAD
A000015,2026-02-18,13133.59,13009.10,CAD
A000015,2026-02-21,12969.72,12943.24,CAD
A000015,2026-02-24,12832.41,12795.96,CAD
A000015,2026-02-27,12971.72,12922.24,CAD
A000015,2026-03-02,13257.03,13177.91,CAD
A000015,2026-03-05,13517.88,13392.95,CAD
A000015,2026-03-08,13769.60,13708.50,CAD
A000015,2026-03-11,13629.13,13598.38,CAD
A000015,2026-03-14,13786.59,13700.41,CAD
A000015,2026-03-17,13736.13,13663.03,CAD
A000015,2026-03-20,13939.97,13819.82,CAD
A000015,2026-03-23,13848.61,13806.48,CAD
A000015,2026-03-26,13995.82,13969.62,CAD
A000015,2026-03-29,13783.39,13760.51,CAD
A000015,2026-04-01,13885.43,13817.11,CAD
A000015,2026-04-04,13915.92,13866.23,CAD
A000015,2026-04-07,13847.73,13833.18,CAD
A000015,2026-04-10,13913.88,13843.40,CAD
A000015,2026-04-13,14129.04,14102.25,CAD
A000015,2026-04-16,13866.29,13817.91,CAD
A000015,2026-04-19,13859.91,13788.28,CAD
A000015,2026-04-22,13758.52,13672.67,CAD
A000015,2026-04-25,13822.92,13730.27,CAD
A000015,2026-04-28,13565.92,13439.82,CAD
A000015,2026-05-01,13409.79,13384.45,CAD
A000015,2026-05-04,13376.66,13347.35,CAD
A000015,2026-05-07,13196.71,13136.40,CAD
A000015,2026-05-10,13133.60,13050.56,CAD
A000015,2026-05-13,13127.26,12994.40,CAD
A000015,2026-05-16,12857.42,12734.72,CAD
A000015,2026-05-19,13133.84,13089.08,CAD
A000015,2026-05-22,13287.42,13178.86,CAD
A000015,2026-05-25,13551.66,13426.86,CAD
A000015,2026-05-28,13791.73,13672.75,CAD
A000015,2026-05-31,13956.48,13828.10,CAD
A000016,2026-01-01,9323.37,9241.35,INR
A000016,2026-01-04,9211.64,9189.96,INR
A000016,2026-01-07,9088.39,9083.08,INR
A000016,2026-01-10,9363.54,9303.97,INR
A000016,2026-01-13,9162.14,9159.72,INR
A000016,2026-01-16,9252.77,9162.17,INR
A000016,2026-01-19,9167.77,9026.14,INR
A000016,2026-01-22,8979.04,8928.63,INR
A000016,2026-01-25,9253.74,9116.08,INR
A000016,2026-01-28,9143.47,9136.39,INR
A000016,2026-01-31,8962.29,8876.87,INR
A000016,2026-02-03,8899.63,8756.91,INR
A000016,2026-02-06,9080.06,8980.89,INR
A000016,2026-02-09,8992.89,8857.64,INR
A000016,2026-02-12,9257.83,9194.95,INR
A000016,2026-02-15,9086.65,9002.10,INR
A000016,2026-02-18,8958.70,8855.29,INR
A000016,2026-02-21,9216.27,9159.33,INR
A000016,2026-02-24,9452.76,9324.42,INR
A000016,2026-02-27,9520.57,9423.87,INR
A000016,2026-03-02,9505.21,9386.60,INR
A000016,2026-03-05,9355.00,9217.15,INR
A000016,2026-03-08,9145.14,9075.75,INR
A000016,2026-03-11,9359.29,9230.78,INR
A000016,2026-03-14,9443.22,9322.40,INR
A000016,2026-03-17,9533.09,9528.65,INR
A000016,2026-03-20,9540.96,9532.83,INR
A000016,2026-03-23,9625.61,9513.11,INR
A000016,2026-03-26,9745.53,9662.42,INR
A000016,2026-03-29,9710.83,9679.36,INR
A000016,2026-04-01,9945.10,9807.99,INR
A000016,2026-04-04,10178.86,10154.13,INR
A000016,2026-04-07,10200.64,10072.00,INR
A000016,2026-04-10,10466.19,10327.62,INR
A000016,2026-04-13,10404.35,10367.67,INR
A000016,2026-04-16,10235.55,10091.28,INR
A000016,2026-04-19,10105.08,10017.38,INR
A000016,2026-04-22,10016.59,9938.83,INR
A000016,2026-04-25,9723.31,9605.43,INR
A000016,2026-04-28,10015.51,9870.61,INR
A000016,2026-05-01,9779.76,9635.24,INR
A000016,2026-05-04,9675.94,9567.23,INR
A000016,2026-05-07,9629.13,9498.41,INR
A000016,2026-05-10,9407.86,9269.25,INR
A000016,2026-05-13,9273.47,9265.67,INR
A000016,2026-05-16,9444.88,9383.49,INR
A000016,2026-05-19,9368.76,9249.79,INR
A000016,2026-05-22,9430.65,9330.65,INR
A000016,2026-05-25,9661.54,9604.70,INR
A000016,2026-05-28,9778.18,9712.87,INR
A000016,2026-05-31,9742.97,9704.11,INR
A000017,2026-01-01,2620.76,2620.66,GBP
A000017,2026-01-04,2694.14,2668.42,GBP
A000017,2026-01-07,2691.90,2658.29,GBP
A000017,2026-01-10,2440.72,2435.04,GBP
A000017,2026-01-13,2589.50,2528.93,GBP
A000017,2026-01-16,2332.71,2266.84,GBP
A000017,2026-01-19,2285.16,2185.51,GBP
A000017,2026-01-22,2522.01,2494.36,GBP
A000017,2026-01-25,2449.57,2403.36,GBP
A000017,2026-01-28,2375.81,2228.32,GBP
A000017,2026-01-31,2480.61,2385.61,GBP
A000017,2026-02-03,2615.42,2511.77,GBP
A000017,2026-02-06,2362.85,2232.08,GBP
A000017,2026-02-09,2236.04,2208.93,GBP
A000017,2026-02-12,1996.47,1921.55,GBP
A000017,2026-02-15,1835.16,1809.06,GBP
A000017,2026-02-18,1969.54,1898.19,GBP
A000017,2026-02-21,2029.39,1898.32,GBP
A000017,2026-02-24,1896.34,1797.58,GBP
A000017,2026-02-27,1885.05,1795.40,GBP
A000017,2026-03-02,2129.09,2011.12,GBP
A000017,2026-03-05,2173.36,2093.31,GBP
A000017,2026-03-08,1903.73,1833.57,GBP
A000017,2026-03-11,1865.06,1735.75,GBP
A000017,2026-03-14,1927.65,1899.31,GBP
A000017,2026-03-17,1959.17,1946.53,GBP
A000017,2026-03-20,2087.14,1955.27,GBP
A000017,2026-03-23,1854.52,1791.27,GBP
A000017,2026-03-26,1588.94,1481.77,GBP
A000017,2026-03-29,1636.88,1591.37,GBP
A000017,2026-04-01,1497.78,1421.96,GBP
A000017,2026-04-04,1769.32,1672.93,GBP
A000017,2026-04-07,2054.17,1920.83,GBP
A000017,2026-04-10,2273.19,2220.25,GBP
A000017,2026-04-13,2523.27,2435.65,GBP
A000017,2026-04-16,2530.77,2463.24,GBP
A000017,2026-04-19,2825.62,2800.69,GBP
A000017,2026-04-22,2945.99,2834.40,GBP
A000017,2026-04-25,2942.82,2844.79,GBP
A000017,2026-04-28,2762.93,2728.75,GBP
A000017,2026-05-01,2473.18,2445.17,GBP
A000017,2026-05-04,2474.31,2413.06,GBP
A000017,2026-05-07,2456.86,2439.93,GBP
A000017,2026-05-10,2507.57,2414.70,GBP
A000017,2026-05-13,2709.46,2639.64,GBP
A000017,2026-05-16,2539.28,2486.59,GBP
A000017,2026-05-19,2769.82,2718.87,GBP
A000017,2026-05-22,2832.07,2737.89,GBP
A000017,2026-05-25,2856.86,2785.11,GBP
A000017,2026-05-28,2749.10,2690.79,GBP
A000017,2026-05-31,2842.18,2788.67,GBP
A000018,2026-01-01,23744.38,23702.91,CAD
A000018,2026-01-04,23905.14,23804.01,CAD
A000018,2026-01-07,23902.46,23769.11,CAD
A000018,2026-01-10,23854.06,23811.02,CAD
A000018,2026-01-13,23739.77,23738.32,CAD
A000018,2026-01-16,23784.76,23710.18,CAD
A000018,2026-01-19,23749.62,23624.79,CAD
A000018,2026-01-22,23519.05,23518.79,CAD
A000018,2026-01-25,23626.79,23615.79,CAD
A000018,2026-01-28,23749.06,23681.63,CAD
A000018,2026-01-31,23451.88,23362.05,CAD
A000018,2026-02-03,23643.95,23628.98,CAD
A000018,2026-02-06,23410.78,23336.89,CAD
A000018,2026-02-09,23374.41,23331.32,CAD
A000018,2026-02-12,23349.47,23267.86,CAD
A000018,2026-02-15,23123.19,23037.16,CAD
A000018,2026-02-18,23009.48,22866.39,CAD
A000018,2026-02-21,22822.65,22788.91,CAD
A000018,2026-02-24,22813.30,22713.41,CAD
A000018,2026-02-27,22568.48,22441.55,CAD
A000018,2026-03-02,22787.38,22650.26,CAD
A000018,2026-03-05,22811.64,22809.01,CAD
A000018,2026-03-08,22660.86,22590.23,CAD
A000018,2026-03-11,22472.36,22392.47,CAD
A000018,2026-03-14,22581.32,22485.26,CAD
A000018,2026-03-17,22533.48,22392.34,CAD
A000018,2026-03-20,22794.50,22721.60,CAD
A000018,2026-03-23,22869.51,22809.16,CAD
A000018,2026-03-26,23076.06,22977.51,CAD
A000018,2026-03-29,22863.84,22752.61,CAD
A000018,2026-04-01,22963.35,22914.73,CAD
A000018,2026-04-04,22894.62,22883.93,CAD
A000018,2026-04-07,23044.14,22906.11,CAD
A000018,2026-04-10,23156.60,23067.00,CAD
A000018,2026-04-13,23091.82,22974.71,CAD
A000018,2026-04-16,23212.01,23181.15,CAD
A000018,2026-04-19,23324.25,23200.00,CAD
A000018,2026-04-22,23364.60,23300.31,CAD
A000018,2026-04-25,23625.97,23601.12,CAD
A000018,2026-04-28,23604.29,23551.44,CAD
A000018,2026-05-01,23671.82,23531.34,CAD
A000018,2026-05-04,23500.61,23452.74,CAD
A000018,2026-05-07,23763.98,23670.31,CAD
A000018,2026-05-10,23698.52,23679.79,CAD
A000018,2026-05-13,23481.78,23342.52,CAD
A000018,2026-05-16,23239.74,23094.35,CAD
A000018,2026-05-19,23119.17,22990.85,CAD
A000018,2026-05-22,22954.11,22909.48,CAD
A000018,2026-05-25,22787.86,22641.52,CAD
A000018,2026-05-28,22824.82,22761.25,CAD
A000018,2026-05-31,22535.32,22406.13,CAD
A000019,2026-01-01,24226.56,24222.26,INR
A000019,2026-01-04,24275.01,24147.75,INR
A000019,2026-01-07,24531.08,24516.05,INR
A000019,2026-01-10,24452.78,24353.22,INR
A000019,2026-01-13,24626.84,24601.27,INR
A000019,2026-01-16,24730.52,24583.54,INR
A000019,2026-01-19,25003.61,24952.48,INR
A000019,2026-01-22,24731.71,24633.97,INR
A000019,2026-01-25,24497.76,24465.67,INR
A000019,2026-01-28,24347.74,24263.39,INR
A000019,2026-01-31,24203.22,24134.69,INR
A000019,2026-02-03,24033.40,23996.96,INR
A000019,2026-02-06,24198.23,24051.32,INR
A000019,2026-02-09,24064.92,24038.95,INR
A000019,2026-02-12,24084.36,24033.70,INR
A000019,2026-02-15,24328.84,24187.89,INR
A000019,2026-02-18,24581.54,24445.70,INR
A000019,2026-02-21,24756.87,24608.70,INR
A000019,2026-02-24,24572.64,24541.95,INR
A000019,2026-02-27,24778.88,24724.93,INR
A000019,2026-03-02,24619.72,24488.86,INR
A000019,2026-03-05,24442.07,24376.64,INR
A000019,2026-03-08,24243.52,24103.99,INR
A000019,2026-03-11,23982.95,23928.96,INR
A000019,2026-03-14,24087.88,23962.64,INR
A000019,2026-03-17,23921.99,23827.85,INR
A000019,2026-03-20,24120.18,24070.55,INR
A000019,2026-03-23,24097.38,24009.68,INR
A000019,2026-03-26,24296.20,24265.00,INR
A000019,2026-03-29,24576.08,24537.72,INR
A000019,2026-04-01,24344.16,24196.94,INR
A000019,2026-04-04,24095.86,24073.98,INR
A000019,2026-04-07,23888.83,23844.76,INR
A000019,2026-04-10,24015.11,23997.57,INR
A000019,2026-04-13,24283.45,24155.23,INR
A000019,2026-04-16,24286.83,24137.48,INR
A000019,2026-04-19,24469.25,24341.12,INR
A000019,2026-04-22,24595.59,24554.25,INR
A000019,2026-04-25,24483.38,24436.74,INR
A000019,2026-04-28,24701.14,24609.17,INR
A000019,2026-05-01,24538.26,24399.95,INR
A000019,2026-05-04,24330.78,24275.62,INR
A000019,2026-05-07,24584.61,24520.74,INR
A000019,2026-05-10,24767.39,24619.67,INR
A000019,2026-05-13,24755.83,24751.38,INR
A000019,2026-05-16,24533.67,24494.96,INR
A000019,2026-05-19,24658.37,24582.37,INR
A000019,2026-05-22,24482.03,24339.52,INR
A000019,2026-05-25,24515.16,24466.34,INR
A000019,2026-05-28,24428.47,24317.27,INR
A000019,2026-05-31,24348.18,24332.58,INR
A000020,2026-01-01,14419.36,14308.14,USD
A000020,2026-01-04,14492.59,14454.00,USD
A000020,2026-01-07,14732.40,14655.85,USD
A000020,2026-01-10,14757.58,14671.54,USD
A000020,2026-01-13,14767.94,14709.37,USD
A000020,2026-01-16,14972.64,14959.99,USD
A000020,2026-01-19,15030.84,14939.02,USD
A000020,2026-01-22,14919.93,14830.06,USD
A000020,2026-01-25,14960.37,14876.68,USD
A000020,2026-01-28,15058.76,14954.08,USD
A000020,2026-01-31,15067.66,14933.26,USD
A000020,2026-02-03,14840.90,14798.26,USD
A000020,2026-02-06,14792.85,14756.96,USD
A000020,2026-02-09,14827.86,14755.43,USD
A000020,2026-02-12,14696.25,14618.40,USD
A000020,2026-02-15,14754.39,14672.11,USD
A000020,2026-02-18,14907.35,14804.21,USD
A000020,2026-02-21,14985.60,14981.74,USD
A000020,2026-02-24,15188.79,15101.48,USD
A000020,2026-02-27,15477.01,15344.46,USD
A000020,2026-03-02,15577.05,15565.52,USD
A000020,2026-03-05,15466.13,15446.88,USD
A000020,2026-03-08,15235.30,15188.74,USD
A000020,2026-03-11,15094.64,15081.05,USD
A000020,2026-03-14,14794.91,14673.34,USD
A000020,2026-03-17,14724.25,14639.19,USD
A000020,2026-03-20,14625.82,14624.69,USD
A000020,2026-03-23,14695.49,14694.88,USD
A000020,2026-03-26,14738.09,14711.94,USD
A000020,2026-03-29,14533.51,14388.91,USD
A000020,2026-04-01,14426.49,14279.62,USD
A000020,2026-04-04,14577.94,14496.87,USD
A000020,2026-04-07,14397.52,14317.69,USD
A000020,2026-04-10,14319.04,14277.06,USD
A000020,2026-04-13,14165.55,14030.83,USD
A000020,2026-04-16,14351.59,14231.94,USD
A000020,2026-04-19,14197.66,14091.65,USD
A000020,2026-04-22,14494.40,14345.40,USD
A000020,2026-04-25,14588.53,14467.89,USD
A000020,2026-04-28,14463.99,14342.09,USD
A000020,2026-05-01,14621.44,14505.30,USD
A000020,2026-05-04,14836.00,14765.85,USD
A000020,2026-05-07,15029.26,15025.62,USD
A000020,2026-05-10,15314.57,15302.74,USD
A000020,2026-05-13,15258.71,15209.79,USD
A000020,2026-05-16,15511.36,15377.63,USD
A000020,2026-05-19,15387.73,15315.69,USD
A000020,2026-05-22,15376.61,15370.08,USD
A000020,2026-05-25,15522.42,15490.79,USD
A000020,2026-05-28,15554.58,15417.21,USD
A000020,2026-05-31,15417.08,15287.46,USD
A000021,2026-01-01,21991.95,21957.38,INR
A000021,2026-01-04,21872.55,21810.01,INR
A000021,2026-01-07,21633.45,21582.79,INR
A000021,2026-01-10,21426.30,21383.45,INR
A000021,2026-01-13,21171.67,21077.21,INR
A000021,2026-01-16,21443.40,21404.96,INR
A000021,2026-01-19,21535.14,21410.00,INR
A000021,2026-01-22,21798.49,21684.68,INR
A000021,2026-01-25,21997.60,21866.70,INR
A000021,2026-01-28,21937.37,21921.11,INR
A000021,2026-01-31,21925.95,21814.88,INR
A000021,2026-02-03,22043.55,22007.09,INR
A000021,2026-02-06,22078.62,22037.31,INR
A000021,2026-02-09,22067.74,22018.63,INR
A000021,2026-02-12,22265.82,22263.94,INR
A000021,2026-02-15,22070.69,21959.67,INR
A000021,2026-02-18,22160.81,22015.55,INR
A000021,2026-02-21,22108.14,22021.90,INR
A000021,2026-02-24,22090.63,21987.00,INR
A000021,2026-02-27,22369.39,22327.02,INR
A000021,2026-03-02,22656.25,22639.21,INR
A000021,2026-03-05,22548.75,22455.07,INR
A000021,2026-03-08,22379.59,22357.87,INR
A000021,2026-03-11,22444.10,22440.00,INR
A000021,2026-03-14,22146.08,22105.61,INR
A000021,2026-03-17,21869.71,21866.99,INR
A000021,2026-03-20,21589.17,21509.77,INR
A000021,2026-03-23,21324.43,21257.34,INR
A000021,2026-03-26,21139.28,21101.50,INR
A000021,2026-03-29,21227.89,21099.30,INR
A000021,2026-04-01,21390.14,21384.16,INR
A000021,2026-04-04,21329.08,21213.05,INR
A000021,2026-04-07,21470.50,21345.21,INR
A000021,2026-04-10,21511.39,21505.10,INR
A000021,2026-04-13,21444.72,21301.82,INR
A000021,2026-04-16,21716.72,21621.85,INR
A000021,2026-04-19,21620.70,21517.74,INR
A000021,2026-04-22,21893.27,21816.23,INR
A000021,2026-04-25,22025.69,21941.54,INR
A000021,2026-04-28,21831.87,21742.57,INR
A000021,2026-05-01,21739.35,21669.69,INR
A000021,2026-05-04,22016.14,21931.74,INR
A000021,2026-05-07,22287.20,22267.40,INR
A000021,2026-05-10,22131.63,22054.20,INR
A000021,2026-05-13,21895.72,21756.36,INR
A000021,2026-05-16,21751.90,21740.31,INR
A000021,2026-05-19,21962.64,21952.16,INR
A000021,2026-05-22,22082.49,22000.74,INR
A000021,2026-05-25,21881.98,21801.18,INR
A000021,2026-05-28,22080.37,21948.21,INR
A000021,2026-05-31,22364.01,22320.03,INR
A000022,2026-01-01,3752.05,3693.13,USD
A000022,2026-01-04,3680.48,3600.89,USD
A000022,2026-01-07,3760.77,3656.73,USD
A000022,2026-01-10,3485.21,3453.43,USD
A000022,2026-01-13,3546.10,3508.50,USD
A000022,2026-01-16,3351.62,3315.37,USD
A000022,2026-01-19,3271.13,3137.57,USD
A000022,2026-01-22,3282.98,3263.69,USD
A000022,2026-01-25,3373.68,3365.35,USD
A000022,2026-01-28,3150.23,3000.70,USD
A000022,2026-01-31,3249.96,3196.12,USD
A000022,2026-02-03,3086.12,3007.98,USD
A000022,2026-02-06,2812.54,2690.87,USD
A000022,2026-02-09,3017.88,2892.93,USD
A000022,2026-02-12,2816.14,2692.50,USD
A000022,2026-02-15,3097.46,3009.65,USD
A000022,2026-02-18,2922.16,2830.19,USD
