telemetry_id,asset_id,reading_ts,power_output_kw,temperature_c,vibration_mm_s,frequency_hz,status_code,reading_date,site_id,asset_type,criticality,rated_capacity_kw,temperature_alert,vibration_alert,status_alert,anomaly_flag
AT0000000490,AST000001,2026-04-21 09:00:00,360.146,47.882,1.554,60.0027,TRIP,2026-04-21,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000492,AST000001,2026-04-21 11:00:00,280.112,38.439,1.335,59.9798,TRIP,2026-04-21,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000494,AST000001,2026-04-21 13:00:00,264.361,44.993,1.532,59.974,TRIP,2026-04-21,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000497,AST000001,2026-04-21 16:00:00,183.333,31.501,1.017,60.0291,WARNING,2026-04-21,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000498,AST000001,2026-04-21 17:00:00,507.801,40.896,0.851,60.0732,WARNING,2026-04-21,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000512,AST000001,2026-04-22 07:00:00,438.157,56.548,1.917,60.0527,WARNING,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000514,AST000001,2026-04-22 09:00:00,479.552,46.189,1.066,60.0814,TRIP,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000520,AST000001,2026-04-22 15:00:00,470.412,62.775,0.524,59.9615,WARNING,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000522,AST000001,2026-04-22 17:00:00,411.31,48.219,0.963,59.9582,WARNING,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000526,AST000001,2026-04-22 21:00:00,0.0,29.719,0.921,60.0212,TRIP,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000528,AST000001,2026-04-22 23:00:00,40.504,45.722,1.446,59.9901,WARNING,2026-04-22,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000533,AST000001,2026-04-23 04:00:00,32.888,41.5,1.091,59.8827,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000534,AST000001,2026-04-23 05:00:00,36.628,48.547,1.561,59.9923,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000535,AST000001,2026-04-23 06:00:00,184.905,50.609,0.943,60.0892,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000537,AST000001,2026-04-23 08:00:00,419.134,41.807,1.536,59.9378,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000539,AST000001,2026-04-23 10:00:00,392.997,29.462,1.016,60.017,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000541,AST000001,2026-04-23 12:00:00,326.337,43.748,1.463,59.9371,WARNING,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000544,AST000001,2026-04-23 15:00:00,126.734,25.763,1.227,60.0609,TRIP,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000545,AST000001,2026-04-23 16:00:00,204.766,30.82,1.676,60.0131,TRIP,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000551,AST000001,2026-04-23 22:00:00,36.761,31.406,1.697,60.0114,TRIP,2026-04-23,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000554,AST000001,2026-04-24 01:00:00,2.463,47.01,0.922,59.9528,TRIP,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000563,AST000001,2026-04-24 10:00:00,285.319,29.578,0.887,59.9879,WARNING,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000564,AST000001,2026-04-24 11:00:00,469.593,32.922,1.584,59.898,WARNING,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000566,AST000001,2026-04-24 13:00:00,370.843,33.029,1.132,59.9328,TRIP,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000568,AST000001,2026-04-24 15:00:00,226.747,48.912,0.859,60.0406,TRIP,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000571,AST000001,2026-04-24 18:00:00,341.021,45.82,0.913,59.9977,TRIP,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000576,AST000001,2026-04-24 23:00:00,20.855,43.279,0.986,60.0076,WARNING,2026-04-24,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000579,AST000001,2026-04-25 02:00:00,58.542,45.173,1.471,59.9796,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000580,AST000001,2026-04-25 03:00:00,110.05,39.396,1.09,59.9626,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000584,AST000001,2026-04-25 07:00:00,345.266,30.894,1.14,59.981,TRIP,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000588,AST000001,2026-04-25 11:00:00,263.97,26.872,1.46,59.9533,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000589,AST000001,2026-04-25 12:00:00,356.347,30.755,0.929,59.9238,TRIP,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000590,AST000001,2026-04-25 13:00:00,410.479,47.144,1.32,60.0475,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000593,AST000001,2026-04-25 16:00:00,365.716,38.108,1.989,59.992,TRIP,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000596,AST000001,2026-04-25 19:00:00,65.918,38.867,1.544,59.983,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000598,AST000001,2026-04-25 21:00:00,26.537,43.231,1.332,60.0506,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000599,AST000001,2026-04-25 22:00:00,62.672,46.204,1.834,60.0145,WARNING,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000600,AST000001,2026-04-25 23:00:00,0.0,23.279,1.187,59.9821,TRIP,2026-04-25,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000605,AST000001,2026-04-26 04:00:00,97.109,46.197,1.03,60.022,WARNING,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000606,AST000001,2026-04-26 05:00:00,0.0,55.379,1.459,59.9308,TRIP,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000610,AST000001,2026-04-26 09:00:00,316.552,40.609,1.61,59.9329,TRIP,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000616,AST000001,2026-04-26 15:00:00,328.519,43.206,1.751,60.0958,WARNING,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000619,AST000001,2026-04-26 18:00:00,262.511,52.807,0.72,59.9348,WARNING,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000621,AST000001,2026-04-26 20:00:00,0.0,37.64,1.095,60.0879,TRIP,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000623,AST000001,2026-04-26 22:00:00,93.346,40.128,0.854,59.9438,TRIP,2026-04-26,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000628,AST000001,2026-04-27 03:00:00,100.755,37.708,1.018,60.0718,WARNING,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000629,AST000001,2026-04-27 04:00:00,0.0,29.761,1.071,59.9119,TRIP,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000630,AST000001,2026-04-27 05:00:00,0.0,40.787,1.293,59.9417,WARNING,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000631,AST000001,2026-04-27 06:00:00,0.0,43.556,1.642,60.0185,WARNING,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000634,AST000001,2026-04-27 09:00:00,453.609,41.293,1.299,60.0217,TRIP,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000638,AST000001,2026-04-27 13:00:00,376.846,40.92,1.1,60.0136,TRIP,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000643,AST000001,2026-04-27 18:00:00,228.454,27.521,1.209,59.9844,WARNING,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000645,AST000001,2026-04-27 20:00:00,0.0,53.424,1.388,59.9315,TRIP,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000648,AST000001,2026-04-27 23:00:00,84.279,49.853,0.929,59.9656,WARNING,2026-04-27,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000649,AST000001,2026-04-28 00:00:00,98.461,51.948,0.758,60.1516,WARNING,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000650,AST000001,2026-04-28 01:00:00,0.0,42.548,1.398,59.9825,TRIP,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000651,AST000001,2026-04-28 02:00:00,0.0,36.431,1.142,59.9364,WARNING,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000653,AST000001,2026-04-28 04:00:00,0.0,41.566,0.984,60.0234,WARNING,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000661,AST000001,2026-04-28 12:00:00,307.641,26.831,1.518,59.9827,TRIP,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000663,AST000001,2026-04-28 14:00:00,403.545,36.974,1.419,60.0601,TRIP,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000665,AST000001,2026-04-28 16:00:00,274.214,50.406,0.887,59.9798,WARNING,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000666,AST000001,2026-04-28 17:00:00,380.741,44.796,1.548,59.9479,TRIP,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000667,AST000001,2026-04-28 18:00:00,311.666,44.165,1.339,59.9969,WARNING,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000668,AST000001,2026-04-28 19:00:00,0.0,48.59,1.463,59.9664,TRIP,2026-04-28,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000673,AST000001,2026-04-29 00:00:00,86.768,26.814,1.31,59.9568,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000679,AST000001,2026-04-29 06:00:00,250.916,46.704,1.257,59.9943,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000680,AST000001,2026-04-29 07:00:00,289.337,26.752,1.253,59.9974,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000682,AST000001,2026-04-29 09:00:00,398.134,50.489,1.422,60.0037,TRIP,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000683,AST000001,2026-04-29 10:00:00,225.962,35.804,1.439,59.9995,TRIP,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000687,AST000001,2026-04-29 14:00:00,319.382,34.98,1.523,59.949,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000688,AST000001,2026-04-29 15:00:00,283.775,44.998,0.83,60.0176,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000689,AST000001,2026-04-29 16:00:00,300.668,33.567,1.162,60.0036,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000690,AST000001,2026-04-29 17:00:00,343.731,31.219,1.525,59.9948,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000691,AST000001,2026-04-29 18:00:00,402.604,33.925,1.43,59.9623,WARNING,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000696,AST000001,2026-04-29 23:00:00,50.356,49.679,0.973,60.0113,TRIP,2026-04-29,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000697,AST000001,2026-04-30 00:00:00,0.0,69.601,1.295,60.0039,TRIP,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000699,AST000001,2026-04-30 02:00:00,0.0,53.313,1.281,59.994,TRIP,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000705,AST000001,2026-04-30 08:00:00,495.239,54.896,1.253,59.933,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000706,AST000001,2026-04-30 09:00:00,342.728,40.454,0.659,60.0298,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000711,AST000001,2026-04-30 14:00:00,332.442,36.745,1.039,59.9394,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000712,AST000001,2026-04-30 15:00:00,417.419,39.441,1.25,60.0144,TRIP,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000713,AST000001,2026-04-30 16:00:00,497.96,34.202,1.607,59.9839,TRIP,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000714,AST000001,2026-04-30 17:00:00,323.885,43.247,0.928,60.0026,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000716,AST000001,2026-04-30 19:00:00,0.0,35.96,1.058,59.939,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000718,AST000001,2026-04-30 21:00:00,0.0,48.564,1.445,59.947,WARNING,2026-04-30,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000723,AST000001,2026-05-01 02:00:00,216.774,59.353,1.037,60.0124,WARNING,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000725,AST000001,2026-05-01 04:00:00,0.0,36.126,1.198,59.9984,WARNING,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000728,AST000001,2026-05-01 07:00:00,449.462,52.595,1.066,60.0046,TRIP,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000730,AST000001,2026-05-01 09:00:00,460.873,58.066,1.949,59.9929,TRIP,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000738,AST000001,2026-05-01 17:00:00,404.336,35.505,1.247,59.9866,WARNING,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000742,AST000001,2026-05-01 21:00:00,0.0,54.082,1.305,59.9587,WARNING,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000744,AST000001,2026-05-01 23:00:00,31.015,35.409,1.002,60.0028,TRIP,2026-05-01,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000745,AST000001,2026-05-02 00:00:00,19.716,38.812,1.632,59.9147,TRIP,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000752,AST000001,2026-05-02 07:00:00,404.517,43.73,1.048,59.9039,WARNING,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000753,AST000001,2026-05-02 08:00:00,474.805,39.098,1.077,60.0351,TRIP,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000757,AST000001,2026-05-02 12:00:00,462.215,38.834,1.116,60.0316,WARNING,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000759,AST000001,2026-05-02 14:00:00,244.827,40.528,0.942,59.8851,TRIP,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000761,AST000001,2026-05-02 16:00:00,385.15,36.305,1.619,60.0016,TRIP,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000765,AST000001,2026-05-02 20:00:00,0.0,62.884,1.347,60.0079,WARNING,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000767,AST000001,2026-05-02 22:00:00,0.0,36.427,1.022,60.1012,WARNING,2026-05-02,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000770,AST000001,2026-05-03 01:00:00,0.0,46.49,1.069,59.9613,WARNING,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000772,AST000001,2026-05-03 03:00:00,91.146,47.191,1.53,59.9815,WARNING,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000778,AST000001,2026-05-03 09:00:00,376.107,34.391,1.015,59.9469,TRIP,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000782,AST000001,2026-05-03 13:00:00,323.609,34.436,1.649,60.0079,WARNING,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000785,AST000001,2026-05-03 16:00:00,309.588,52.412,0.91,59.9794,WARNING,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000788,AST000001,2026-05-03 19:00:00,3.758,31.563,1.106,59.9758,TRIP,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000790,AST000001,2026-05-03 21:00:00,0.0,34.471,1.275,59.9833,WARNING,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000792,AST000001,2026-05-03 23:00:00,0.0,46.305,1.065,59.9851,TRIP,2026-05-03,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000793,AST000001,2026-05-04 00:00:00,0.0,47.832,1.049,60.0061,WARNING,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000794,AST000001,2026-05-04 01:00:00,0.0,24.224,2.159,59.9596,WARNING,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000795,AST000001,2026-05-04 02:00:00,15.358,48.135,1.112,60.0565,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000799,AST000001,2026-05-04 06:00:00,18.063,44.978,1.013,60.014,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000803,AST000001,2026-05-04 10:00:00,262.506,56.268,1.283,59.958,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000809,AST000001,2026-05-04 16:00:00,331.309,43.751,1.407,60.0488,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000810,AST000001,2026-05-04 17:00:00,380.76,43.109,0.762,59.9809,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000811,AST000001,2026-05-04 18:00:00,370.603,50.523,1.052,60.0765,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000813,AST000001,2026-05-04 20:00:00,0.0,39.733,1.4,59.9725,WARNING,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000816,AST000001,2026-05-04 23:00:00,0.0,51.689,1.446,60.0387,TRIP,2026-05-04,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000820,AST000001,2026-05-05 03:00:00,54.448,38.238,0.969,59.9887,TRIP,2026-05-05,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000824,AST000001,2026-05-05 07:00:00,74.534,42.246,1.527,59.9275,TRIP,2026-05-05,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000826,AST000001,2026-05-05 09:00:00,396.362,35.556,0.866,59.9833,TRIP,2026-05-05,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000827,AST000001,2026-05-05 10:00:00,409.562,30.185,1.103,60.0269,TRIP,2026-05-05,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000829,AST000001,2026-05-05 12:00:00,246.289,30.995,1.433,59.9823,WARNING,2026-05-05,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000841,AST000001,2026-05-06 00:00:00,0.0,37.927,1.415,60.0827,WARNING,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000848,AST000001,2026-05-06 07:00:00,300.159,40.01,1.454,60.117,WARNING,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000850,AST000001,2026-05-06 09:00:00,388.01,43.014,1.482,59.9669,TRIP,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000852,AST000001,2026-05-06 11:00:00,223.016,43.446,1.26,60.0708,WARNING,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000855,AST000001,2026-05-06 14:00:00,397.119,42.309,0.881,59.8913,WARNING,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000859,AST000001,2026-05-06 18:00:00,459.789,24.744,1.038,59.9855,TRIP,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000860,AST000001,2026-05-06 19:00:00,0.0,62.169,1.506,59.9854,TRIP,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000864,AST000001,2026-05-06 23:00:00,202.89,33.788,0.908,59.9744,TRIP,2026-05-06,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000867,AST000001,2026-05-07 02:00:00,0.0,41.534,1.062,59.8876,WARNING,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000868,AST000001,2026-05-07 03:00:00,70.758,39.288,1.481,59.9811,TRIP,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000876,AST000001,2026-05-07 11:00:00,406.515,51.06,1.398,60.081,TRIP,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000877,AST000001,2026-05-07 12:00:00,325.508,43.854,1.002,59.9121,TRIP,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000880,AST000001,2026-05-07 15:00:00,526.164,33.754,1.932,59.986,TRIP,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000885,AST000001,2026-05-07 20:00:00,0.0,46.652,1.195,60.0017,TRIP,2026-05-07,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000891,AST000001,2026-05-08 02:00:00,193.724,38.605,1.025,60.0046,WARNING,2026-05-08,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000898,AST000001,2026-05-08 09:00:00,507.802,48.675,1.16,60.0025,TRIP,2026-05-08,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000906,AST000001,2026-05-08 17:00:00,318.67,40.945,1.036,60.0153,TRIP,2026-05-08,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
AT0000000908,AST000001,2026-05-08 19:00:00,52.62,38.462,1.29,60.1046,TRIP,2026-05-08,SITE0001,Solar Inverter,Medium,1559.3,False,False,True,True
