reading_date,site_id,site_type,region,grid_zone,generation_mwh,net_generation_mwh,curtailment_mwh,avg_capacity_factor,avg_wind_speed_mps,avg_solar_irradiance_wm2
2026-05-11,SITE0023,Battery Storage,South,PJM,24.288399999999992,6.0070000000000014,18.281399999999998,0.2361852159591673,4.985833333333333,368.0613333333333
2026-05-11,SITE0024,Solar Farm,Midwest,CAISO,374.9202,354.0229,20.8973,0.372432351889379,5.977250000000001,415.87737500000003
2026-05-11,SITE0025,Battery Storage,Northeast,CAISO,10.079899999999999,-4.184699999999999,14.2646,0.23599299758572712,6.439291666666667,408.6885
2026-05-11,SITE0028,Solar Farm,South,CAISO,531.3478,510.8363,20.511499999999998,0.32922645867721484,5.846708333333333,393.1694166666667
2026-05-11,SITE0029,Solar Farm,Midwest,CAISO,173.2376,153.4011,19.8365,0.379967012335281,5.761666666666667,324.97587500000003
2026-05-11,SITE0030,Wind Farm,West,CAISO,1177.9398,1160.7972,17.1426,0.3941949979519553,5.759125,334.33729166666666
2026-05-12,SITE0001,Solar Farm,Northeast,MISO,482.4073,462.3219,20.0854,0.39312153660603694,5.855708333333333,406.48904166666665
2026-05-12,SITE0002,Battery Storage,Northeast,SPP,15.840999999999996,-7.034899999999999,22.8759,0.24601499068732935,6.783124999999999,388.17924999999997
2026-05-12,SITE0003,Solar Farm,West,SPP,332.2924,318.0874,14.205,0.3908182083345095,5.556708333333333,391.9662916666667
2026-05-12,SITE0004,Solar Farm,Midwest,MISO,1115.2606,1088.5136,26.747,0.395331078877593,5.378958333333333,385.21845833333333
2026-05-12,SITE0006,Solar Farm,South,CAISO,420.7744,397.8438,22.9306,0.3660945221688592,5.272708333333333,408.69079166666666
2026-05-12,SITE0007,Wind Farm,West,PJM,1201.6153,1180.6968,20.9185,0.419978393197667,6.093083333333333,388.4372916666667
2026-05-12,SITE0009,Battery Storage,West,CAISO,37.2188,21.7208,15.498000000000001,0.22506298815822626,5.675458333333334,397.56070833333337
2026-05-12,SITE0011,Wind Farm,West,ERCOT,1770.1743999999999,1745.3715,24.8029,0.45312683024725486,6.327500000000001,378.5926666666667
2026-05-12,SITE0012,Wind Farm,West,ERCOT,572.7171,546.5814,26.1357,0.3815366935806219,5.707958333333333,450.8686666666667
2026-05-12,SITE0014,Wind Farm,West,MISO,1552.008,1524.9903,27.017699999999998,0.4359465271644971,5.369583333333334,414.4339166666667
2026-05-12,SITE0015,Solar Farm,South,PJM,452.28700000000003,434.7395,17.5475,0.39192437539860797,5.327208333333334,360.12833333333333
2026-05-12,SITE0017,Solar Farm,Midwest,PJM,684.1131,663.5752,20.5379,0.3593499048195354,6.263625,336.01591666666667
2026-05-12,SITE0019,Solar Farm,South,PJM,817.4955,787.0065999999999,30.4889,0.4336882965584854,6.323416666666667,365.719625
2026-05-12,SITE0022,Solar Farm,West,PJM,780.4529,747.3982,33.0547,0.40466992910978655,5.722083333333334,392.01950000000005
2026-05-12,SITE0023,Battery Storage,South,PJM,-56.90220000000001,-76.5943,19.6921,0.35519854988599886,6.079291666666666,387.20325
2026-05-12,SITE0024,Solar Farm,Midwest,CAISO,371.8245,347.49830000000003,24.3262,0.36935719394445105,5.962208333333333,384.1955
2026-05-12,SITE0025,Battery Storage,Northeast,CAISO,-34.6656,-56.780699999999996,22.1151,0.30062505114984855,5.153083333333334,349.25404166666664
2026-05-12,SITE0028,Solar Farm,South,CAISO,684.3119,663.5046,20.8073,0.42400398282946944,5.225208333333334,348.799875
2026-05-12,SITE0029,Solar Farm,Midwest,CAISO,176.8675,152.7621,24.1054,0.3879285764418943,5.006875,363.39029166666666
2026-05-12,SITE0030,Wind Farm,West,CAISO,1222.3235,1203.799,18.5245,0.40904790684475284,6.958333333333333,407.69800000000004
2026-05-13,SITE0001,Solar Farm,Northeast,MISO,532.8717,509.3767,23.495,0.4342457950322707,5.899458333333333,354.07183333333336
2026-05-13,SITE0002,Battery Storage,Northeast,SPP,-47.7888,-69.818,22.0292,0.2555466145880424,5.882833333333333,376.08099999999996
2026-05-13,SITE0003,Solar Farm,West,SPP,364.3116,347.87669999999997,16.4349,0.4284768679255935,5.2707500000000005,394.2101666666667
2026-05-13,SITE0004,Solar Farm,Midwest,MISO,1037.6392,1012.55,25.089199999999998,0.3678162973045784,4.863541666666666,435.5809166666667
2026-05-13,SITE0006,Solar Farm,South,CAISO,439.7946,415.0494,24.7452,0.3826430361244519,6.238416666666667,403.78808333333336
2026-05-13,SITE0007,Wind Farm,West,PJM,1127.618,1090.6648,36.9532,0.3941154841992831,6.267666666666667,428.43075
2026-05-13,SITE0009,Battery Storage,West,CAISO,22.2367,-1.1105999999999998,23.3473,0.29649610873155846,5.227083333333334,340.47204166666666
2026-05-13,SITE0011,Wind Farm,West,ERCOT,1414.2581,1384.9735,29.2846,0.3620198608704912,5.709041666666667,400.4483333333333
2026-05-13,SITE0012,Wind Farm,West,ERCOT,669.2989,646.0437,23.2552,0.4458782343379433,5.908625,363.2492916666667
2026-05-13,SITE0014,Wind Farm,West,MISO,1502.5419,1478.2406,24.3013,0.4220518987171104,6.497416666666666,359.0497083333333
2026-05-13,SITE0015,Solar Farm,South,PJM,461.5576,440.8408,20.7168,0.39995771289132903,6.181333333333334,371.06825
2026-05-13,SITE0017,Solar Farm,Midwest,PJM,718.8353,690.1881999999999,28.647100000000002,0.3775887300446697,5.603666666666666,407.40745833333335
2026-05-13,SITE0019,Solar Farm,South,PJM,786.3973,765.2643,21.133,0.41719043769071784,6.056208333333333,380.29045833333333
2026-05-13,SITE0022,Solar Farm,West,PJM,770.7481,746.8379,23.9102,0.3996379268864305,6.1851666666666665,415.10283333333336
2026-05-13,SITE0023,Battery Storage,South,PJM,-210.8688,-236.4395,25.5707,0.27320454421809076,5.5283750000000005,363.35470833333335
2026-05-13,SITE0024,Solar Farm,Midwest,CAISO,369.7895,350.3264,19.4631,0.3673356975404299,5.565958333333334,427.56625
2026-05-13,SITE0025,Battery Storage,Northeast,CAISO,-78.0477,-105.33330000000001,27.285600000000002,0.21912326602013255,5.812708333333333,408.5264583333333
2026-05-13,SITE0028,Solar Farm,South,CAISO,578.5197000000001,558.8423,19.6774,0.35845446637024697,6.120333333333334,424.90108333333336
2026-05-13,SITE0029,Solar Farm,Midwest,CAISO,178.279,158.5918,19.6872,0.39102446000245655,5.484333333333333,347.88887500000004
2026-05-13,SITE0030,Wind Farm,West,CAISO,1341.3339,1319.4017999999999,21.9321,0.4488744789533287,5.888249999999999,371.6698333333333
2026-05-14,SITE0001,Solar Farm,Northeast,MISO,505.942,474.235,31.707,0.41230034552448,5.507583333333334,380.9612916666667
2026-05-14,SITE0002,Battery Storage,Northeast,SPP,-133.4847,-162.9589,29.4742,0.3458321278096237,5.8546249999999995,376.11512500000003
2026-05-14,SITE0003,Solar Farm,West,SPP,333.381,309.2427,24.1383,0.3920985406610777,6.005791666666667,339.3448333333333
2026-05-14,SITE0004,Solar Farm,Midwest,MISO,1065.3817,1032.9796000000001,32.4021,0.377650297049357,6.109958333333334,369.31466666666665
2026-05-14,SITE0006,Solar Farm,South,CAISO,497.0942,474.3834,22.7108,0.43249651980232473,5.1875,424.3710833333333
2026-05-14,SITE0007,Wind Farm,West,PJM,1201.2163,1166.2158,35.0005,0.4198389381001113,6.197958333333333,413.55579166666666
2026-05-14,SITE0009,Battery Storage,West,CAISO,0.24869999999999948,-23.555600000000002,23.804299999999998,0.2785227877159094,6.368083333333334,378.56429166666663
2026-05-14,SITE0011,Wind Farm,West,ERCOT,1477.0145,1453.0534,23.961100000000002,0.3780841586084592,6.6005,349.8129166666667
2026-05-14,SITE0012,Wind Farm,West,ERCOT,630.2718,606.9541,23.317700000000002,0.41987888720121513,5.960041666666666,370.2069166666667
2026-05-14,SITE0014,Wind Farm,West,MISO,1547.599,1527.1008,20.4982,0.43470807463186306,6.090083333333333,365.4723333333333
2026-05-14,SITE0015,Solar Farm,South,PJM,472.1617,445.1722,26.9895,0.40914658029004797,6.156041666666667,362.03637499999996
2026-05-14,SITE0017,Solar Farm,Midwest,PJM,697.0124,673.7948,23.2176,0.36612562980892477,6.055625,385.1003333333333
2026-05-14,SITE0019,Solar Farm,South,PJM,720.2833,700.8596,19.4237,0.3821163999270021,5.505958333333333,365.4890416666667
2026-05-14,SITE0022,Solar Farm,West,PJM,675.7133,656.1962,19.5171,0.3503617620096484,5.912333333333334,386.78208333333333
2026-05-14,SITE0023,Battery Storage,South,PJM,-10.598099999999988,-36.22969999999999,25.6316,0.24297131177945605,6.385416666666667,400.2005833333333
2026-05-14,SITE0024,Solar Farm,Midwest,CAISO,350.4521,330.2211,20.230999999999998,0.34812661421703023,5.800416666666667,375.147
2026-05-14,SITE0025,Battery Storage,Northeast,CAISO,-61.5125,-86.6952,25.1827,0.2992085839675914,6.520458333333333,408.94445833333333
2026-05-14,SITE0028,Solar Farm,South,CAISO,670.9514,653.1728,17.7786,0.4157257324985997,5.719291666666667,351.42841666666664
2026-05-14,SITE0029,Solar Farm,Midwest,CAISO,160.0533,140.465,19.5883,0.3510495078170237,5.814666666666667,367.2749166666667
2026-05-14,SITE0030,Wind Farm,West,CAISO,1103.3644,1081.1831,22.1813,0.36923850216985654,6.498583333333333,378.68895833333335
2026-05-15,SITE0001,Solar Farm,Northeast,MISO,475.2163,441.6761,33.5402,0.3872614740204707,7.413208333333333,368.11787499999997
2026-05-15,SITE0002,Battery Storage,Northeast,SPP,-26.534899999999997,-54.3951,27.8602,0.30963522359451007,5.917666666666666,369.2049583333333
2026-05-15,SITE0003,Solar Farm,West,SPP,283.709,257.2932,26.4158,0.333677938672011,5.780833333333334,401.4438333333333
2026-05-15,SITE0004,Solar Farm,Midwest,MISO,1219.208,1197.9035,21.3045,0.432177747529315,6.261166666666667,380.088125
2026-05-15,SITE0006,Solar Farm,South,CAISO,408.5108,380.4327,28.0781,0.35542458411637784,5.07125,351.934875
2026-05-15,SITE0007,Wind Farm,West,PJM,1316.6217,1292.7694999999999,23.8522,0.4601744551814384,6.831375,377.7337916666667
2026-05-15,SITE0009,Battery Storage,West,CAISO,44.6964,26.133399999999998,18.563,0.2722880098541474,4.971166666666667,364.47712500000006
2026-05-15,SITE0011,Wind Farm,West,ERCOT,1546.0629,1519.9275,26.1354,0.395759073930726,5.446166666666667,414.201625
2026-05-15,SITE0012,Wind Farm,West,ERCOT,699.3233,680.0216,19.3017,0.465880099661577,5.426916666666667,418.6154166666667
2026-05-15,SITE0014,Wind Farm,West,MISO,1627.4968,1606.759,20.7378,0.45715072211698143,5.813,343.34841666666665
2026-05-15,SITE0015,Solar Farm,South,PJM,430.414,412.9087,17.505300000000002,0.3729705653994398,7.107125,416.0695416666667
2026-05-15,SITE0017,Solar Farm,Midwest,PJM,708.5439,698.1175,10.426400000000001,0.3721828788623729,6.036708333333333,310.52454166666666
2026-05-15,SITE0019,Solar Farm,South,PJM,710.7996,692.459,18.340600000000002,0.3770852166384436,6.635166666666667,414.7997083333333
2026-05-15,SITE0022,Solar Farm,West,PJM,745.165,726.6832,18.4818,0.38637292234431325,5.831583333333334,372.43795833333337
2026-05-15,SITE0023,Battery Storage,South,PJM,-18.95179999999999,-38.8679,19.9161,0.2753474437536784,5.953291666666666,378.02591666666666
2026-05-15,SITE0024,Solar Farm,Midwest,CAISO,385.9026,366.7892,19.1134,0.3833418762665395,5.818375,346.8183333333333
2026-05-15,SITE0025,Battery Storage,Northeast,CAISO,-28.793499999999995,-49.49439999999999,20.7009,0.27508631536950645,7.545708333333334,380.3747916666667
2026-05-15,SITE0028,Solar Farm,South,CAISO,609.3983,582.575,26.8233,0.37758704229680634,5.984291666666667,352.258625
2026-05-15,SITE0029,Solar Farm,Midwest,CAISO,170.393,149.02870000000001,21.3643,0.37372786931269847,6.447833333333333,374.4437083333333
2026-05-15,SITE0030,Wind Farm,West,CAISO,1362.2377000000001,1336.3246,25.9131,0.4558698902622836,5.398625,370.2787083333333
2026-05-16,SITE0001,Solar Farm,Northeast,MISO,507.94010000000003,477.66389999999996,30.2762,0.4139286296368733,5.3574166666666665,388.0819166666667
2026-05-16,SITE0002,Battery Storage,Northeast,SPP,40.8557,21.688500000000005,19.1672,0.334404064423187,6.043291666666666,392.4666666666667
2026-05-16,SITE0003,Solar Farm,West,SPP,345.6053,317.3491,28.2562,0.40647587527403767,5.601833333333334,398.225625
2026-05-16,SITE0004,Solar Farm,Midwest,MISO,1166.9024,1145.8087,21.093700000000002,0.4136367632254314,5.3849583333333335,378.66520833333334
2026-05-16,SITE0006,Solar Farm,South,CAISO,464.151,442.63800000000003,21.512999999999998,0.4038343077886824,6.359083333333333,390.5984583333333
2026-05-16,SITE0007,Wind Farm,West,PJM,1224.834,1194.4333,30.4007,0.42809359638968575,6.1578333333333335,377.4157083333334
2026-05-16,SITE0009,Battery Storage,West,CAISO,45.793,16.3175,29.4755,0.32942106883905825,5.657666666666667,385.59925
2026-05-16,SITE0011,Wind Farm,West,ERCOT,1561.2648,1544.9775,16.2873,0.3996504355732488,5.445833333333333,486.8222083333333
2026-05-16,SITE0012,Wind Farm,West,ERCOT,572.9422,550.9969,21.9453,0.3816866522770272,6.030666666666666,398.2550416666666
2026-05-16,SITE0014,Wind Farm,West,MISO,1544.2852,1520.7064,23.578799999999998,0.43377725494425984,6.319458333333333,335.64033333333333
2026-05-16,SITE0015,Solar Farm,South,PJM,438.486,420.6414,17.8446,0.37996526911238665,6.490666666666667,400.10841666666664
2026-05-16,SITE0017,Solar Farm,Midwest,PJM,769.1976,746.2341,22.9635,0.40404296357928976,5.275041666666667,377.075125
2026-05-16,SITE0019,Solar Farm,South,PJM,678.0263,659.0862,18.9401,0.3596987030128638,6.190541666666667,399.142125
2026-05-16,SITE0022,Solar Farm,West,PJM,846.7836,822.9574,23.8262,0.4390628305479163,6.22975,381.621875
2026-05-16,SITE0023,Battery Storage,South,PJM,1.3560000000000123,-26.86209999999998,28.2181,0.2842249407738227,5.537875,440.54524999999995
2026-05-16,SITE0024,Solar Farm,Midwest,CAISO,371.6922,349.37649999999996,22.3157,0.3692257718440815,7.117999999999999,375.51304166666665
2026-05-16,SITE0025,Battery Storage,Northeast,CAISO,9.735400000000002,-18.516399999999997,28.2518,0.22232179392748996,5.5612916666666665,342.86400000000003
2026-05-16,SITE0028,Solar Farm,South,CAISO,654.5812,639.2171999999999,15.364,0.4055826530055864,6.216083333333334,427.58816666666667
2026-05-16,SITE0029,Solar Farm,Midwest,CAISO,179.8039,147.3048,32.4991,0.39436906704567387,6.440874999999999,380.68037499999997
2026-05-16,SITE0030,Wind Farm,West,CAISO,1267.3768,1254.5068999999999,12.8699,0.4241248959245249,6.745125000000001,336.7729166666667
2026-05-17,SITE0001,Solar Farm,Northeast,MISO,495.1442,477.0869,18.0573,0.4035010430927701,5.593666666666667,324.2808333333333
2026-05-17,SITE0002,Battery Storage,Northeast,SPP,24.594299999999997,6.308199999999999,18.2861,0.2762819991199677,6.276291666666666,370.59495833333335
2026-05-17,SITE0003,Solar Farm,West,SPP,362.2089,330.4597,31.749200000000002,0.42600382476642107,6.389083333333333,376.84291666666667
2026-05-17,SITE0004,Solar Farm,Midwest,MISO,1045.1915,1023.7191,21.4724,0.37049339260141506,5.608208333333334,366.75220833333333
2026-05-17,SITE0006,Solar Farm,South,CAISO,443.8429,416.28729999999996,27.5556,0.38616525718660816,6.065458333333333,327.67533333333336
2026-05-17,SITE0007,Wind Farm,West,PJM,1043.083,1026.2275,16.8555,0.36456952762818684,6.000041666666667,430.0500833333333
2026-05-17,SITE0009,Battery Storage,West,CAISO,4.879099999999999,-14.773800000000001,19.6529,0.27890281627054114,6.703083333333333,336.5869583333333
2026-05-17,SITE0011,Wind Farm,West,ERCOT,1639.6353,1621.5793,18.056,0.4197116093479303,6.583708333333333,407.08312500000005
2026-05-17,SITE0012,Wind Farm,West,ERCOT,625.9365,598.6404,27.2961,0.41699076664801343,5.736999999999999,423.47970833333335
2026-05-17,SITE0014,Wind Farm,West,MISO,1545.6395,1524.1014,21.5381,0.4341576668891331,6.0588750000000005,377.58408333333335
2026-05-17,SITE0015,Solar Farm,South,PJM,465.3936,440.2733,25.1203,0.4032817569253806,6.434208333333333,392.8014166666667
2026-05-17,SITE0017,Solar Farm,Midwest,PJM,848.6741,824.3092,24.3649,0.4457902604961151,6.0245,379.70025000000004
2026-05-17,SITE0019,Solar Farm,South,PJM,749.537,729.6786,19.8584,0.3976357359001456,5.964583333333334,379.05341666666664
2026-05-17,SITE0022,Solar Farm,West,PJM,717.623,697.5311,20.0919,0.3720922153502823,5.90025,383.4864583333333
2026-05-17,SITE0023,Battery Storage,South,PJM,30.604800000000008,5.32590000000001,25.2789,0.23978218615071886,6.1027916666666675,355.9857083333333
2026-05-17,SITE0024,Solar Farm,Midwest,CAISO,401.76439999999997,384.1773,17.5871,0.3990984225374498,6.181583333333333,391.70004166666666
2026-05-17,SITE0025,Battery Storage,Northeast,CAISO,14.1937,-4.5597999999999965,18.7535,0.2643328269498322,4.733041666666667,420.801125
2026-05-17,SITE0028,Solar Farm,South,CAISO,675.0696,648.7008,26.3688,0.4182773952741386,5.27125,399.00720833333327
2026-05-17,SITE0029,Solar Farm,Midwest,CAISO,194.3428,170.618,23.7248,0.4262576547174115,5.527958333333333,341.7722083333333
2026-05-17,SITE0030,Wind Farm,West,CAISO,1077.8257,1051.7222,26.1035,0.36069203163359004,4.628625,361.16995833333334
2026-05-18,SITE0001,Solar Farm,Northeast,MISO,472.9285,451.892,21.0365,0.38539710867722793,5.622166666666666,350.8215416666667
2026-05-18,SITE0002,Battery Storage,Northeast,SPP,11.251000000000003,-15.877899999999997,27.128899999999998,0.35355750046714046,5.665875,401.7584583333333
2026-05-18,SITE0003,Solar Farm,West,SPP,325.9647,305.7543,20.2104,0.3833760267592514,6.004791666666667,422.33925
2026-05-18,SITE0004,Solar Farm,Midwest,MISO,1186.6155999999999,1176.788,9.8276,0.42062458349284665,6.681041666666666,394.16266666666667
2026-05-18,SITE0006,Solar Farm,South,CAISO,456.3267,433.9227,22.404,0.39702678012111087,5.469791666666667,385.5527083333333
2026-05-18,SITE0007,Wind Farm,West,PJM,1318.1490000000001,1286.3847,31.7643,0.4607082641300519,5.522541666666666,392.91741666666667
2026-05-18,SITE0009,Battery Storage,West,CAISO,-8.0716,-32.5514,24.4798,0.3120174407211444,4.896958333333333,381.9385833333333
2026-05-18,SITE0011,Wind Farm,West,ERCOT,1420.1057,1402.2293,17.8764,0.36351672154848647,5.1161666666666665,295.08704166666666
2026-05-18,SITE0012,Wind Farm,West,ERCOT,687.4167,665.0587,22.358,0.4579480773842833,5.512958333333334,370.37925
2026-05-18,SITE0014,Wind Farm,West,MISO,1555.5071,1535.4718,20.0353,0.4369293961272867,5.578708333333334,407.096
2026-05-18,SITE0015,Solar Farm,South,PJM,470.5993,448.6243,21.975,0.4077926995812882,5.484916666666667,366.00025
2026-05-18,SITE0017,Solar Farm,Midwest,PJM,772.8524,746.6425,26.2099,0.4059627514508193,6.901625,379.88070833333336
2026-05-18,SITE0019,Solar Farm,South,PJM,712.5131,692.1063,20.4068,0.3779942429219558,6.600458333333333,331.52841666666666
2026-05-18,SITE0022,Solar Farm,West,PJM,738.198,722.705,15.493,0.3827604873131821,5.811625,380.8029583333334
2026-05-18,SITE0023,Battery Storage,South,PJM,-147.6038,-169.34760000000003,21.7438,0.3290871008106196,6.519458333333334,412.0720416666666
2026-05-18,SITE0024,Solar Farm,Midwest,CAISO,375.9488,352.4644,23.4844,0.3734541264354114,7.416416666666667,356.4724166666667
2026-05-18,SITE0025,Battery Storage,Northeast,CAISO,-33.398199999999996,-61.7294,28.3312,0.3703208118503969,6.096583333333332,343.60454166666665
2026-05-18,SITE0028,Solar Farm,South,CAISO,583.9277,558.2701,25.657600000000002,0.36180529738625267,6.589291666666667,340.21541666666667
2026-05-18,SITE0029,Solar Farm,Midwest,CAISO,196.67770000000002,178.0496,18.6281,0.43137885806530857,6.228375,362.55941666666666
2026-05-18,SITE0030,Wind Farm,West,CAISO,1127.366,1100.6126,26.7534,0.37727058552661524,6.371125,385.81370833333335
2026-05-19,SITE0001,Solar Farm,Northeast,MISO,493.27459999999996,476.09119999999996,17.183400000000002,0.4019774757154964,5.716958333333333,360.74145833333336
2026-05-19,SITE0002,Battery Storage,Northeast,SPP,2.331000000000003,-23.252099999999988,25.583099999999998,0.24094350313134782,5.896666666666667,370.9062916666667
2026-05-19,SITE0003,Solar Farm,West,SPP,332.6685,306.6986,25.9699,0.39126054986309877,7.218666666666667,382.5195833333333
2026-05-19,SITE0004,Solar Farm,Midwest,MISO,1150.113,1130.6325,19.4805,0.4076853545450678,6.8174166666666665,390.55004166666663
2026-05-19,SITE0006,Solar Farm,South,CAISO,492.4774,470.15070000000003,22.3267,0.42847967564557665,5.256333333333333,389.94641666666666
2026-05-19,SITE0007,Wind Farm,West,PJM,1216.5405,1192.0257000000001,24.5148,0.4251949225762075,6.508624999999999,397.8027916666667
2026-05-19,SITE0009,Battery Storage,West,CAISO,31.9775,11.340499999999999,20.637,0.3146625934324347,5.901416666666667,357.6422916666667
2026-05-19,SITE0011,Wind Farm,West,ERCOT,1488.6114,1464.4055,24.2059,0.381052717264428,6.154458333333333,354.27120833333333
2026-05-19,SITE0012,Wind Farm,West,ERCOT,599.3294999999999,575.2117999999999,24.1177,0.39926552881925015,6.253666666666667,361.34200000000004
2026-05-19,SITE0014,Wind Farm,West,MISO,1461.4208,1435.49,25.9308,0.41050131345067875,5.240833333333334,356.00079166666666
2026-05-19,SITE0015,Solar Farm,South,PJM,458.0979,444.6221,13.4758,0.3969597475251643,5.9735000000000005,362.1487916666667
2026-05-19,SITE0017,Solar Farm,Midwest,PJM,727.3329,708.3162,19.0167,0.38205233664889127,4.6254583333333334,393.798875
2026-05-19,SITE0019,Solar Farm,South,PJM,724.895,702.0212,22.8738,0.38456294589237894,5.773333333333333,394.76145833333334
2026-05-19,SITE0022,Solar Farm,West,PJM,786.0497,762.5746,23.4751,0.4075719064863094,5.65125,388.09745833333335
2026-05-19,SITE0023,Battery Storage,South,PJM,119.93889999999999,110.0638,9.8751,0.3254484002749875,5.226041666666666,392.1417083333333
2026-05-19,SITE0024,Solar Farm,Midwest,CAISO,418.9894,396.5872,22.4022,0.41620912305797275,5.774791666666666,410.7445833333333
2026-05-19,SITE0025,Battery Storage,Northeast,CAISO,83.3636,54.9272,28.4364,0.233726419919797,5.303958333333333,396.33324999999996
2026-05-19,SITE0028,Solar Farm,South,CAISO,634.7062,608.6165,26.0897,0.3932679772579693,5.8728750000000005,374.4447083333334
2026-05-19,SITE0029,Solar Farm,Midwest,CAISO,164.3497,144.8787,19.471,0.3604729255496482,5.422666666666667,363.549
2026-05-19,SITE0030,Wind Farm,West,CAISO,1276.7469,1257.4479,19.299,0.42726057955649793,6.114249999999999,429.10758333333337
2026-05-20,SITE0001,Solar Farm,Northeast,MISO,453.2179,425.7015,27.5164,0.36933462090097136,6.175125,404.42587499999996
2026-05-20,SITE0002,Battery Storage,Northeast,SPP,65.35069999999999,48.3379,17.0128,0.2552111022706039,6.52475,408.8385
2026-05-20,SITE0003,Solar Farm,West,SPP,328.8103,301.1014,27.7089,0.38672281499044986,5.572875,319.5369583333333
2026-05-20,SITE0004,Solar Farm,Midwest,MISO,1129.3203,1110.3156,19.0047,0.40031487940788635,5.06025,320.64591666666666
2026-05-20,SITE0006,Solar Farm,South,CAISO,445.7516,422.9029,22.8487,0.3878259205122851,6.6896249999999995,365.83495833333336
2026-05-20,SITE0007,Wind Farm,West,PJM,1154.4777,1130.496,23.9817,0.40350325884543764,5.710375,376.613625
2026-05-20,SITE0009,Battery Storage,West,CAISO,25.0269,-1.5103999999999984,26.537300000000002,0.2746567145376669,5.524583333333333,409.052125
2026-05-20,SITE0011,Wind Farm,West,ERCOT,1581.1218,1560.3744,20.7474,0.4047334033690884,5.875583333333334,392.7294166666666
2026-05-20,SITE0012,Wind Farm,West,ERCOT,621.6749,602.2424,19.4325,0.4141517440775975,5.743833333333334,365.6375
2026-05-20,SITE0014,Wind Farm,West,MISO,1390.7184,1365.2374,25.480999999999998,0.3906415796463458,6.4070833333333335,383.9202916666666
2026-05-20,SITE0015,Solar Farm,South,PJM,424.6517,405.673,18.9787,0.36797730707373205,6.3762083333333335,354.6431666666667
2026-05-20,SITE0017,Solar Farm,Midwest,PJM,679.0224,654.2774,24.745,0.3566758695460333,6.018875,383.63425
2026-05-20,SITE0019,Solar Farm,South,PJM,757.5252,740.7879,16.7373,0.4018735437542176,6.591083333333334,372.47175
2026-05-20,SITE0022,Solar Farm,West,PJM,749.3534,726.8774,22.476,0.38854463511658105,6.5499583333333335,391.27029166666665
2026-05-20,SITE0023,Battery Storage,South,PJM,117.6644,92.2115,25.4529,0.273662279725606,6.517708333333334,407.7193333333334
2026-05-20,SITE0024,Solar Farm,Midwest,CAISO,421.9049,393.57529999999997,28.3296,0.41910527675130127,6.290333333333333,323.206625
2026-05-20,SITE0025,Battery Storage,Northeast,CAISO,-38.3716,-71.5445,33.1729,0.20394748956543085,5.495875000000001,386.0158333333333
2026-05-20,SITE0028,Solar Farm,South,CAISO,622.2411,602.6749,19.5662,0.3855445224322274,6.346416666666666,355.6694166666667
2026-05-20,SITE0029,Solar Farm,Midwest,CAISO,167.3361,137.4786,29.8575,0.36702308259198824,5.9864999999999995,346.81804166666666
2026-05-20,SITE0030,Wind Farm,West,CAISO,1217.7977,1194.6968,23.1009,0.4075333576956954,5.915500000000001,360.504375
2026-05-21,SITE0001,Solar Farm,Northeast,MISO,517.422,486.1492,31.2728,0.4216555838059847,6.528416666666666,304.3566666666667
2026-05-21,SITE0002,Battery Storage,Northeast,SPP,-62.277300000000004,-88.78790000000001,26.5106,0.20361785199785418,5.488583333333334,391.14591666666666
2026-05-21,SITE0003,Solar Farm,West,SPP,335.92650000000003,310.1896,25.7369,0.39509237304880457,6.593916666666666,331.9724166666667
2026-05-21,SITE0004,Solar Farm,Midwest,MISO,1068.6023,1047.6768,20.9255,0.3787919165709586,5.695083333333333,391.876875
2026-05-21,SITE0006,Solar Farm,South,CAISO,372.6906,358.073,14.6176,0.3242592399248277,6.142041666666667,364.23241666666667
2026-05-21,SITE0007,Wind Farm,West,PJM,1226.8914,1210.633,16.258399999999998,0.4288126813964803,6.8408750000000005,363.29720833333334
2026-05-21,SITE0009,Battery Storage,West,CAISO,12.4066,-9.1665,21.5731,0.2018644494834971,5.014,380.75308333333334
2026-05-21,SITE0011,Wind Farm,West,ERCOT,1749.0468,1721.7887,27.2581,0.44771861599518353,6.090833333333333,441.42104166666667
2026-05-21,SITE0012,Wind Farm,West,ERCOT,580.1547,557.1958,22.9589,0.38649152610120713,5.925666666666667,424.27754166666665
2026-05-21,SITE0014,Wind Farm,West,MISO,1620.8243,1601.0234,19.800900000000002,0.4552764706939829,5.575749999999999,336.7305
2026-05-21,SITE0015,Solar Farm,South,PJM,463.0495,445.4009,17.6486,0.40125050259268497,5.757666666666666,369.89208333333335
2026-05-21,SITE0017,Solar Farm,Midwest,PJM,774.8778,760.7531,14.1247,0.40702665053011106,5.747625,378.9230416666667
2026-05-21,SITE0019,Solar Farm,South,PJM,728.5687,707.4842,21.0845,0.38651187490185596,5.771708333333333,363.70079166666665
2026-05-21,SITE0022,Solar Farm,West,PJM,766.8547,746.1421,20.712600000000002,0.39761917354206333,6.172666666666667,412.62000000000006
2026-05-21,SITE0023,Battery Storage,South,PJM,32.444399999999995,20.810999999999993,11.6334,0.2766157989228007,6.418708333333334,361.6574166666667
2026-05-21,SITE0024,Solar Farm,Midwest,CAISO,377.7991,363.792,14.007100000000001,0.3752921484483649,6.4725,382.5249166666667
