generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date,site_type,region,rated_capacity_mw,grid_zone,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition,capacity_factor,net_generation_mw
GEN0000000117,SITE0001,2026-04-05 20:00:00,0.0,48.9471,1.9867,scada,2026-04-05,Solar Farm,Northeast,51.13,MISO,2026-04-05 20:00:00,28.158,4.685,406.353,69.751,Rain,0.0,-1.9867
GEN0000000118,SITE0001,2026-04-05 21:00:00,0.0,46.7161,1.3553,scada,2026-04-05,Solar Farm,Northeast,51.13,MISO,2026-04-05 21:00:00,6.575,4.872,135.578,89.186,Snow,0.0,-1.3553
GEN0000000119,SITE0001,2026-04-05 22:00:00,0.0,49.5725,0.2364,scada,2026-04-05,Solar Farm,Northeast,51.13,MISO,2026-04-05 22:00:00,23.983,4.564,298.837,80.319,Snow,0.0,-0.2364
GEN0000000120,SITE0001,2026-04-05 23:00:00,7.6513,47.1906,0.0906,scada,2026-04-05,Solar Farm,Northeast,51.13,MISO,2026-04-05 23:00:00,-5.426,2.235,0.0,80.304,Clear,0.14964404459221592,7.5607
GEN0000000121,SITE0001,2026-04-06 00:00:00,5.7892,46.2872,0.157,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 00:00:00,-1.726,5.839,292.955,52.96,Storm,0.11322511245843928,5.6322
GEN0000000122,SITE0001,2026-04-06 01:00:00,0.0,50.9551,0.1516,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 01:00:00,22.995,6.155,78.803,72.62,Cloudy,0.0,-0.1516
GEN0000000123,SITE0001,2026-04-06 02:00:00,0.0,45.3885,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 02:00:00,26.952,5.719,160.182,69.33,Rain,0.0,0.0
GEN0000000124,SITE0001,2026-04-06 03:00:00,0.0,45.0371,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 03:00:00,27.078,7.117,316.964,25.572,Cloudy,0.0,0.0
GEN0000000125,SITE0001,2026-04-06 04:00:00,0.0,45.7899,0.0545,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 04:00:00,27.134,9.5,253.309,52.503,Rain,0.0,-0.0545
GEN0000000126,SITE0001,2026-04-06 05:00:00,0.0,48.3202,0.6852,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 05:00:00,14.344,5.05,0.0,48.08,Snow,0.0,-0.6852
GEN0000000127,SITE0001,2026-04-06 06:00:00,0.0,50.2403,0.042,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 06:00:00,7.481,2.777,716.852,76.213,Storm,0.0,-0.042
GEN0000000128,SITE0001,2026-04-06 07:00:00,23.2408,50.4078,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 07:00:00,16.458,8.212,626.729,40.759,Clear,0.45454332094660665,23.2408
GEN0000000129,SITE0001,2026-04-06 08:00:00,34.4843,50.6004,0.4352,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 08:00:00,17.183,5.759,548.788,77.78,Cloudy,0.6744435752004693,34.049099999999996
GEN0000000130,SITE0001,2026-04-06 09:00:00,35.6436,50.2045,1.024,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 09:00:00,24.901,5.43,831.23,50.701,Cloudy,0.6971171523567377,34.6196
GEN0000000131,SITE0001,2026-04-06 10:00:00,39.8849,50.5369,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 10:00:00,11.484,7.92,413.968,78.77,Clear,0.7800684529630354,39.8849
GEN0000000132,SITE0001,2026-04-06 11:00:00,51.13,46.8183,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 11:00:00,12.658,4.678,769.591,62.653,Clear,1.0,51.13
GEN0000000133,SITE0001,2026-04-06 12:00:00,43.2876,49.4023,0.0534,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 12:00:00,28.094,5.768,604.034,97.016,Snow,0.8466184236260511,43.234199999999994
GEN0000000134,SITE0001,2026-04-06 13:00:00,33.7952,45.8591,1.6258,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 13:00:00,22.08,5.025,395.031,69.38,Rain,0.6609661646782711,32.1694
GEN0000000135,SITE0001,2026-04-06 14:00:00,45.4621,49.0055,1.9839,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 14:00:00,19.948,2.271,623.869,53.313,Clear,0.8891472716604732,43.4782
GEN0000000136,SITE0001,2026-04-06 15:00:00,51.13,49.3474,4.0075,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 15:00:00,23.77,6.576,740.508,58.299,Clear,1.0,47.1225
GEN0000000137,SITE0001,2026-04-06 16:00:00,47.7133,50.2719,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 16:00:00,22.356,7.444,608.108,81.364,Clear,0.9331762174848425,47.7133
GEN0000000138,SITE0001,2026-04-06 17:00:00,48.0055,49.8349,0.0852,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 17:00:00,7.977,6.156,397.778,38.389,Clear,0.9388910619988264,47.9203
GEN0000000139,SITE0001,2026-04-06 18:00:00,42.1352,49.7925,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 18:00:00,48.309,6.51,731.118,10.0,Snow,0.8240797965969098,42.1352
GEN0000000140,SITE0001,2026-04-06 19:00:00,0.0,47.3118,0.0,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 19:00:00,11.561,6.249,754.745,33.739,Clear,0.0,0.0
GEN0000000141,SITE0001,2026-04-06 20:00:00,0.2491,49.5107,1.1282,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 20:00:00,11.304,3.551,0.0,63.689,Rain,0.004871895169176608,-0.8791000000000001
GEN0000000142,SITE0001,2026-04-06 21:00:00,0.0,46.9107,0.1489,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 21:00:00,14.657,4.838,111.364,59.117,Rain,0.0,-0.1489
GEN0000000143,SITE0001,2026-04-06 22:00:00,0.0,48.7724,0.4936,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 22:00:00,16.88,6.498,15.955,33.186,Clear,0.0,-0.4936
GEN0000000144,SITE0001,2026-04-06 23:00:00,2.5914,51.0451,1.5859,scada,2026-04-06,Solar Farm,Northeast,51.13,MISO,2026-04-06 23:00:00,33.95,2.071,0.0,100.0,Clear,0.05068257383141013,1.0055
GEN0000000145,SITE0001,2026-04-07 00:00:00,2.8781,46.0776,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 00:00:00,17.675,8.362,0.0,58.117,Clear,0.056289849403481314,2.8781
GEN0000000146,SITE0001,2026-04-07 01:00:00,0.0,49.8385,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 01:00:00,7.246,5.188,131.035,47.959,Snow,0.0,0.0
GEN0000000147,SITE0001,2026-04-07 02:00:00,7.3127,46.0953,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 02:00:00,4.829,7.285,0.0,59.121,Rain,0.14302170936827693,7.3127
GEN0000000148,SITE0001,2026-04-07 03:00:00,0.0,48.6388,2.1173,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 03:00:00,15.042,7.979,4.62,46.344,Clear,0.0,-2.1173
GEN0000000149,SITE0001,2026-04-07 04:00:00,0.0,45.1253,0.2064,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 04:00:00,2.038,8.07,457.939,28.199,Rain,0.0,-0.2064
GEN0000000150,SITE0001,2026-04-07 05:00:00,0.0,46.2886,2.0963,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 05:00:00,21.391,2.4,20.632,67.756,Clear,0.0,-2.0963
GEN0000000151,SITE0001,2026-04-07 06:00:00,11.2613,47.7407,0.9831,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 06:00:00,28.758,7.607,766.239,47.82,Rain,0.2202483864658713,10.2782
GEN0000000152,SITE0001,2026-04-07 07:00:00,47.0627,50.978,0.9863,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 07:00:00,-4.07,5.905,576.828,67.142,Cloudy,0.9204517895560336,46.0764
GEN0000000153,SITE0001,2026-04-07 08:00:00,50.8903,47.6512,2.3973,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 08:00:00,19.302,4.237,681.428,52.37,Clear,0.995311949931547,48.493
GEN0000000154,SITE0001,2026-04-07 09:00:00,38.8482,50.7087,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 09:00:00,12.005,4.453,710.764,16.48,Cloudy,0.7597926853119499,38.8482
GEN0000000155,SITE0001,2026-04-07 10:00:00,38.628,50.9518,1.7439,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 10:00:00,8.559,8.409,877.323,38.803,Rain,0.7554860160375513,36.884100000000004
GEN0000000156,SITE0001,2026-04-07 11:00:00,23.6871,46.9983,0.7609,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 11:00:00,42.23,5.678,324.913,54.989,Storm,0.4632720516330921,22.9262
GEN0000000157,SITE0001,2026-04-07 12:00:00,41.5391,48.9197,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 12:00:00,2.441,7.454,606.578,10.0,Clear,0.8124212790925092,41.5391
GEN0000000158,SITE0001,2026-04-07 13:00:00,35.8409,46.8064,1.2018,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 13:00:00,38.551,1.66,800.363,82.12,Cloudy,0.7009759436729903,34.6391
GEN0000000159,SITE0001,2026-04-07 14:00:00,49.6928,45.6955,2.2448,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 14:00:00,33.604,3.939,560.084,79.287,Snow,0.9718912575787209,47.448
GEN0000000160,SITE0001,2026-04-07 15:00:00,40.5708,50.5287,2.5159,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 15:00:00,26.305,6.36,760.287,70.152,Clear,0.7934832779190298,38.054899999999996
GEN0000000161,SITE0001,2026-04-07 16:00:00,35.1738,49.5056,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 16:00:00,18.307,10.086,604.525,70.219,Storm,0.6879288089184431,35.1738
GEN0000000162,SITE0001,2026-04-07 17:00:00,44.9814,48.9111,2.0416,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 17:00:00,4.037,7.297,618.315,60.706,Clear,0.8797457461372971,42.9398
GEN0000000163,SITE0001,2026-04-07 18:00:00,41.4154,48.8578,0.2817,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 18:00:00,23.804,4.493,654.461,57.788,Rain,0.8100019557989437,41.1337
GEN0000000164,SITE0001,2026-04-07 19:00:00,0.0,45.5762,1.9605,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 19:00:00,26.51,6.336,487.821,41.316,Snow,0.0,-1.9605
GEN0000000165,SITE0001,2026-04-07 20:00:00,0.0,45.192,0.3214,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 20:00:00,17.837,4.786,107.229,17.44,Storm,0.0,-0.3214
GEN0000000166,SITE0001,2026-04-07 21:00:00,0.0,47.451,0.0,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 21:00:00,23.74,8.503,0.0,46.858,Rain,0.0,0.0
GEN0000000167,SITE0001,2026-04-07 22:00:00,9.3809,45.6118,1.1437,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 22:00:00,37.73,3.983,0.0,45.044,Clear,0.1834715431253667,8.237200000000001
GEN0000000168,SITE0001,2026-04-07 23:00:00,0.0,46.6839,2.4985,scada,2026-04-07,Solar Farm,Northeast,51.13,MISO,2026-04-07 23:00:00,15.934,8.759,0.0,48.029,Storm,0.0,-2.4985
GEN0000000169,SITE0001,2026-04-08 00:00:00,3.5425,45.7062,0.0,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 00:00:00,42.061,9.137,0.0,57.37,Clear,0.0692841775865441,3.5425
GEN0000000170,SITE0001,2026-04-08 01:00:00,0.0,45.3428,2.5643,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 01:00:00,15.3,4.679,0.0,44.113,Clear,0.0,-2.5643
GEN0000000171,SITE0001,2026-04-08 02:00:00,0.0,46.0627,0.0,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 02:00:00,17.831,8.638,171.059,31.711,Rain,0.0,0.0
GEN0000000172,SITE0001,2026-04-08 03:00:00,0.7678,45.1577,0.0,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 03:00:00,27.256,1.1,87.42,69.809,Rain,0.015016624291022882,0.7678
GEN0000000173,SITE0001,2026-04-08 04:00:00,7.2191,46.6379,1.8111,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 04:00:00,21.097,8.117,0.0,55.348,Cloudy,0.14119108155681595,5.408
GEN0000000174,SITE0001,2026-04-08 05:00:00,0.0,48.9817,1.2549,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 05:00:00,11.732,3.487,366.466,46.819,Cloudy,0.0,-1.2549
GEN0000000175,SITE0001,2026-04-08 06:00:00,0.0,48.4872,0.1231,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 06:00:00,7.073,3.978,557.549,88.32,Storm,0.0,-0.1231
GEN0000000176,SITE0001,2026-04-08 07:00:00,27.0353,47.3651,1.5184,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 07:00:00,27.536,7.285,638.537,85.406,Clear,0.5287561118716996,25.5169
GEN0000000177,SITE0001,2026-04-08 08:00:00,18.9306,49.6149,0.8871,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 08:00:00,33.675,7.815,499.054,31.121,Snow,0.3702444748679835,18.043499999999998
GEN0000000178,SITE0001,2026-04-08 09:00:00,45.8539,48.2632,2.5481,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 09:00:00,21.346,8.42,578.907,64.518,Rain,0.8968100919225503,43.305800000000005
GEN0000000179,SITE0001,2026-04-08 10:00:00,47.1556,45.3528,1.7663,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 10:00:00,22.47,4.83,704.125,63.381,Clear,0.9222687267748875,45.3893
GEN0000000180,SITE0001,2026-04-08 11:00:00,37.9274,48.3734,1.4191,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 11:00:00,12.753,4.355,423.276,56.094,Cloudy,0.7417836886368081,36.5083
GEN0000000181,SITE0001,2026-04-08 12:00:00,39.8792,48.3072,2.7972,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 12:00:00,20.07,6.862,768.555,53.204,Snow,0.7799569724232348,37.081999999999994
GEN0000000182,SITE0001,2026-04-08 13:00:00,48.0162,49.7081,2.0917,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 13:00:00,34.721,9.33,884.456,60.273,Cloudy,0.9391003324858204,45.924499999999995
GEN0000000183,SITE0001,2026-04-08 14:00:00,41.5478,49.3488,0.6542,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 14:00:00,7.077,7.008,884.556,61.404,Clear,0.8125914336006259,40.8936
GEN0000000184,SITE0001,2026-04-08 15:00:00,46.3103,49.5822,0.0,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 15:00:00,1.971,4.573,593.645,73.207,Clear,0.9057363583023664,46.3103
GEN0000000185,SITE0001,2026-04-08 16:00:00,38.1833,50.5057,1.7901,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 16:00:00,19.245,5.168,456.331,100.0,Clear,0.7467885781341678,36.3932
GEN0000000186,SITE0001,2026-04-08 17:00:00,38.8334,48.4325,1.8859,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 17:00:00,40.716,3.976,945.413,59.448,Clear,0.7595032270682573,36.9475
GEN0000000187,SITE0001,2026-04-08 18:00:00,16.6353,48.0629,0.6868,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 18:00:00,13.751,5.338,557.909,61.183,Rain,0.32535302170936825,15.948500000000001
GEN0000000188,SITE0001,2026-04-08 19:00:00,4.7205,48.8128,2.3911,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 19:00:00,12.799,4.311,426.032,51.925,Cloudy,0.09232348914531587,2.3294000000000006
GEN0000000189,SITE0001,2026-04-08 20:00:00,14.2398,46.9514,0.0,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 20:00:00,17.922,8.604,0.0,58.035,Snow,0.2785018580089967,14.2398
GEN0000000190,SITE0001,2026-04-08 21:00:00,0.0,48.0979,1.5453,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 21:00:00,17.852,3.598,230.9,63.273,Clear,0.0,-1.5453
GEN0000000191,SITE0001,2026-04-08 22:00:00,2.3591,47.6079,2.9282,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 22:00:00,21.224,5.866,243.811,59.908,Cloudy,0.046139252884803444,-0.5690999999999997
GEN0000000192,SITE0001,2026-04-08 23:00:00,0.0,47.7908,1.1534,scada,2026-04-08,Solar Farm,Northeast,51.13,MISO,2026-04-08 23:00:00,11.453,5.553,418.79,59.6,Storm,0.0,-1.1534
GEN0000000193,SITE0001,2026-04-09 00:00:00,14.7223,48.0588,0.1989,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 00:00:00,13.899,8.581,102.325,35.762,Storm,0.2879385879131625,14.5234
GEN0000000194,SITE0001,2026-04-09 01:00:00,8.1349,48.5173,2.4779,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 01:00:00,20.414,4.561,0.0,63.338,Clear,0.15910228828476433,5.657
GEN0000000195,SITE0001,2026-04-09 02:00:00,0.4274,47.6124,4.0991,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 02:00:00,14.999,10.303,0.0,41.092,Rain,0.00835908468609427,-3.6717
GEN0000000196,SITE0001,2026-04-09 03:00:00,0.0,48.64,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 03:00:00,10.014,3.951,194.567,71.694,Clear,0.0,0.0
GEN0000000197,SITE0001,2026-04-09 04:00:00,0.0,50.1313,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 04:00:00,32.611,2.215,44.913,41.602,Clear,0.0,0.0
GEN0000000198,SITE0001,2026-04-09 05:00:00,0.0,45.7062,3.3228,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 05:00:00,22.568,8.224,0.0,60.87,Snow,0.0,-3.3228
GEN0000000199,SITE0001,2026-04-09 06:00:00,0.0,48.9342,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 06:00:00,12.974,9.22,830.211,70.176,Clear,0.0,0.0
GEN0000000200,SITE0001,2026-04-09 07:00:00,31.2309,49.0392,2.4699,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 07:00:00,14.74,7.138,554.193,78.637,Storm,0.6108136123606492,28.761
GEN0000000201,SITE0001,2026-04-09 08:00:00,25.9432,45.6131,1.3052,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 08:00:00,27.236,10.296,585.574,53.547,Clear,0.5073968316057109,24.638
GEN0000000202,SITE0001,2026-04-09 09:00:00,42.9961,48.2481,1.943,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 09:00:00,21.647,5.437,641.137,45.691,Clear,0.8409172697046743,41.0531
GEN0000000203,SITE0001,2026-04-09 10:00:00,40.7622,46.802,0.6882,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 10:00:00,11.316,1.39,413.491,57.869,Rain,0.7972266770975943,40.074
GEN0000000204,SITE0001,2026-04-09 11:00:00,31.9954,45.1115,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 11:00:00,26.028,4.684,574.308,75.461,Clear,0.6257656952865245,31.9954
GEN0000000205,SITE0001,2026-04-09 12:00:00,39.1099,48.528,0.8952,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 12:00:00,9.518,8.014,390.164,37.728,Rain,0.764911011148054,38.2147
GEN0000000206,SITE0001,2026-04-09 13:00:00,37.8946,46.8192,0.0101,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 13:00:00,6.29,5.44,608.1,70.484,Clear,0.7411421865832192,37.884499999999996
GEN0000000207,SITE0001,2026-04-09 14:00:00,50.1569,49.7144,1.0155,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 14:00:00,22.131,4.443,653.364,55.644,Rain,0.9809681204772149,49.1414
GEN0000000208,SITE0001,2026-04-09 15:00:00,29.8792,45.2196,0.991,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 15:00:00,17.592,6.317,894.564,64.485,Clear,0.5843770780363778,28.8882
GEN0000000209,SITE0001,2026-04-09 16:00:00,38.7439,46.2767,0.3941,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 16:00:00,14.267,1.846,590.106,79.382,Storm,0.7577527870134949,38.349799999999995
GEN0000000210,SITE0001,2026-04-09 17:00:00,29.4939,46.1368,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 17:00:00,8.13,5.014,464.841,58.304,Clear,0.5768413847056523,29.4939
GEN0000000211,SITE0001,2026-04-09 18:00:00,31.3488,47.3792,0.4312,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 18:00:00,10.645,8.616,360.968,35.313,Cloudy,0.6131194993154704,30.9176
GEN0000000212,SITE0001,2026-04-09 19:00:00,0.0,50.5278,0.9252,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 19:00:00,23.26,8.827,670.218,84.893,Snow,0.0,-0.9252
GEN0000000213,SITE0001,2026-04-09 20:00:00,0.4356,48.8046,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 20:00:00,27.955,7.593,0.0,71.257,Clear,0.008519460199491492,0.4356
GEN0000000214,SITE0001,2026-04-09 21:00:00,0.0,47.6834,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 21:00:00,20.638,10.423,0.0,58.436,Clear,0.0,0.0
GEN0000000215,SITE0001,2026-04-09 22:00:00,0.0,45.8849,0.0,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 22:00:00,19.777,8.236,108.095,58.888,Cloudy,0.0,0.0
GEN0000000216,SITE0001,2026-04-09 23:00:00,0.0,47.6916,0.5312,scada,2026-04-09,Solar Farm,Northeast,51.13,MISO,2026-04-09 23:00:00,11.768,3.313,80.358,57.361,Storm,0.0,-0.5312
GEN0000000217,SITE0001,2026-04-10 00:00:00,2.4844,45.1542,0.7417,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 00:00:00,27.697,8.396,0.0,63.149,Clear,0.04858986896147076,1.7427
GEN0000000218,SITE0001,2026-04-10 01:00:00,4.6944,45.7192,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 01:00:00,18.234,5.207,327.636,59.16,Clear,0.09181302562096616,4.6944
GEN0000000219,SITE0001,2026-04-10 02:00:00,3.0544,50.805,1.8441,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 02:00:00,33.953,6.967,0.0,44.153,Storm,0.0597379229415216,1.2102999999999997
GEN0000000220,SITE0001,2026-04-10 03:00:00,0.0,45.209,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 03:00:00,24.508,5.756,59.453,28.608,Clear,0.0,0.0
GEN0000000221,SITE0001,2026-04-10 04:00:00,2.1157,45.5033,1.0845,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 04:00:00,25.186,5.797,187.077,47.014,Cloudy,0.04137883825542734,1.0312
GEN0000000222,SITE0001,2026-04-10 05:00:00,0.0,45.9596,0.6265,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 05:00:00,19.688,7.124,0.0,86.154,Cloudy,0.0,-0.6265
GEN0000000223,SITE0001,2026-04-10 06:00:00,0.0,50.6168,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 06:00:00,17.101,6.891,468.813,39.135,Cloudy,0.0,0.0
GEN0000000224,SITE0001,2026-04-10 07:00:00,36.633,46.9115,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 07:00:00,32.779,8.299,562.356,56.922,Clear,0.7164678271073733,36.633
GEN0000000225,SITE0001,2026-04-10 08:00:00,32.5595,50.2228,0.5001,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 08:00:00,12.457,4.737,599.898,79.638,Storm,0.6367983571288871,32.0594
GEN0000000226,SITE0001,2026-04-10 09:00:00,30.8158,48.07,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 09:00:00,24.051,6.131,501.455,78.604,Storm,0.6026950909446509,30.8158
GEN0000000227,SITE0001,2026-04-10 10:00:00,38.6579,48.6908,0.854,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 10:00:00,11.24,1.977,396.479,64.897,Storm,0.756070799921768,37.8039
GEN0000000228,SITE0001,2026-04-10 11:00:00,33.5845,47.2505,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 11:00:00,13.939,8.182,694.564,45.711,Clear,0.6568452963035399,33.5845
GEN0000000229,SITE0001,2026-04-10 12:00:00,50.1092,47.2585,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 12:00:00,26.646,9.595,774.205,84.666,Storm,0.9800352043809896,50.1092
GEN0000000230,SITE0001,2026-04-10 13:00:00,29.9096,49.8416,1.0095,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 13:00:00,21.452,6.67,897.781,59.208,Cloudy,0.584971640915314,28.900100000000002
GEN0000000231,SITE0001,2026-04-10 14:00:00,41.8107,48.8291,1.7945,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 14:00:00,21.436,3.989,467.023,61.141,Clear,0.8177332290240562,40.0162
GEN0000000232,SITE0001,2026-04-10 15:00:00,34.3248,49.2263,0.0,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 15:00:00,24.644,10.654,913.594,43.732,Snow,0.6713240758849991,34.3248
GEN0000000233,SITE0001,2026-04-10 16:00:00,29.8837,45.6753,1.4264,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 16:00:00,21.99,2.158,695.386,41.584,Clear,0.584465088988852,28.4573
GEN0000000234,SITE0001,2026-04-10 17:00:00,51.13,45.8298,0.6778,scada,2026-04-10,Solar Farm,Northeast,51.13,MISO,2026-04-10 17:00:00,22.322,8.867,556.968,51.279,Rain,1.0,50.452200000000005
