reading_id,meter_id,reading_ts,kwh,kw_demand,voltage,power_factor,quality_flag,source_system,ingestion_batch_id,reading_date
MR0000000513,MTR0000001,2026-04-22 08:00:00,77.9018,96.6675,233.38,0.9586,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-22
MR0000000518,MTR0000001,2026-04-22 13:00:00,81.3169,100.8714,244.9,0.9466,MISSING,ami_headend,AMI_20260601_A,2026-04-22
MR0000000520,MTR0000001,2026-04-22 15:00:00,79.9981,66.5807,234.8,0.9699,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-22
MR0000000524,MTR0000001,2026-04-22 19:00:00,74.218,70.7531,245.55,0.9406,MISSING,ami_headend,AMI_20260601_B,2026-04-22
MR0000000527,MTR0000001,2026-04-22 22:00:00,53.4174,53.9742,245.97,0.9554,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-22
MR0000000530,MTR0000001,2026-04-23 01:00:00,45.2545,51.1808,226.86,0.8897,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-23
MR0000000533,MTR0000001,2026-04-23 04:00:00,30.3048,25.256,242.23,0.8826,MISSING,ami_headend,AMI_20260601_B,2026-04-23
MR0000000536,MTR0000001,2026-04-23 07:00:00,20.4349,23.0037,237.74,0.9611,MISSING,ami_headend,AMI_20260601_B,2026-04-23
MR0000000539,MTR0000001,2026-04-23 10:00:00,92.7619,80.821,244.86,0.9122,MISSING,ami_headend,AMI_20260601_A,2026-04-23
MR0000000544,MTR0000001,2026-04-23 15:00:00,81.1502,68.8758,234.86,0.9151,MISSING,ami_headend,AMI_20260602_A,2026-04-23
MR0000000545,MTR0000001,2026-04-23 16:00:00,87.5456,121.5819,234.42,0.9503,MISSING,ami_headend,AMI_20260602_A,2026-04-23
MR0000000546,MTR0000001,2026-04-23 17:00:00,80.1745,68.1594,242.37,1.0,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-23
MR0000000550,MTR0000001,2026-04-23 21:00:00,40.9983,46.0346,237.6,0.9488,MISSING,ami_headend,AMI_20260601_B,2026-04-23
MR0000000551,MTR0000001,2026-04-23 22:00:00,51.3225,70.1197,243.17,0.9072,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-23
MR0000000552,MTR0000001,2026-04-23 23:00:00,13.383,15.4331,239.85,0.9177,MISSING,ami_headend,AMI_20260602_A,2026-04-23
MR0000000558,MTR0000001,2026-04-24 05:00:00,40.0012,39.6802,244.47,0.9917,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-24
MR0000000561,MTR0000001,2026-04-24 08:00:00,73.9056,89.3773,236.16,0.9,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-24
MR0000000562,MTR0000001,2026-04-24 09:00:00,81.7508,98.4476,242.84,0.9134,MISSING,ami_headend,AMI_20260601_A,2026-04-24
MR0000000565,MTR0000001,2026-04-24 12:00:00,79.6469,108.3193,238.86,0.9434,MISSING,ami_headend,AMI_20260601_B,2026-04-24
MR0000000568,MTR0000001,2026-04-24 15:00:00,85.0811,90.8968,237.46,0.9199,MISSING,ami_headend,AMI_20260602_A,2026-04-24
MR0000000569,MTR0000001,2026-04-24 16:00:00,86.2363,116.5828,244.57,0.9214,MISSING,ami_headend,AMI_20260602_A,2026-04-24
MR0000000575,MTR0000001,2026-04-24 22:00:00,36.7876,34.1507,242.03,1.0,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-24
MR0000000576,MTR0000001,2026-04-24 23:00:00,28.9576,30.3827,245.05,0.9322,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-24
MR0000000577,MTR0000001,2026-04-25 00:00:00,28.2899,30.2281,232.59,0.9099,MISSING,ami_headend,AMI_20260601_A,2026-04-25
MR0000000580,MTR0000001,2026-04-25 03:00:00,39.4711,48.8976,239.65,0.96,MISSING,ami_headend,AMI_20260601_B,2026-04-25
MR0000000581,MTR0000001,2026-04-25 04:00:00,28.9662,34.2613,241.64,0.9548,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-25
MR0000000582,MTR0000001,2026-04-25 05:00:00,26.5181,36.4445,247.48,0.9385,MISSING,ami_headend,AMI_20260601_A,2026-04-25
MR0000000585,MTR0000001,2026-04-25 08:00:00,63.9548,67.6377,238.7,0.9558,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-25
MR0000000590,MTR0000001,2026-04-25 13:00:00,77.5043,104.821,238.38,0.9577,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-25
MR0000000592,MTR0000001,2026-04-25 15:00:00,31.103,30.0385,245.52,0.9401,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-25
MR0000000594,MTR0000001,2026-04-25 17:00:00,63.7811,77.4677,237.12,0.9643,MISSING,ami_headend,AMI_20260601_A,2026-04-25
MR0000000598,MTR0000001,2026-04-25 21:00:00,40.5302,55.5787,242.59,0.9502,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-25
MR0000000600,MTR0000001,2026-04-25 23:00:00,44.1101,40.2833,243.36,0.9387,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-25
MR0000000602,MTR0000001,2026-04-26 01:00:00,26.1453,25.3979,234.54,0.9206,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000000608,MTR0000001,2026-04-26 07:00:00,32.6294,29.0547,242.22,0.985,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-26
MR0000000613,MTR0000001,2026-04-26 12:00:00,83.4711,89.5856,245.32,0.9196,MISSING,ami_headend,AMI_20260602_A,2026-04-26
MR0000000615,MTR0000001,2026-04-26 14:00:00,78.536,88.0896,236.03,0.9544,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-26
MR0000000616,MTR0000001,2026-04-26 15:00:00,61.7531,56.3119,236.03,1.0,MISSING,ami_headend,AMI_20260602_A,2026-04-26
MR0000000617,MTR0000001,2026-04-26 16:00:00,74.1085,70.3337,249.29,0.9551,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000000621,MTR0000001,2026-04-26 20:00:00,77.2521,86.6042,235.95,0.8707,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000000623,MTR0000001,2026-04-26 22:00:00,35.1418,34.1204,245.48,0.9521,MISSING,ami_headend,AMI_20260601_A,2026-04-26
MR0000000629,MTR0000001,2026-04-27 04:00:00,32.2904,26.9917,234.39,0.9699,MISSING,ami_headend,AMI_20260601_B,2026-04-27
MR0000000630,MTR0000001,2026-04-27 05:00:00,29.3376,26.0509,243.47,0.9485,MISSING,ami_headend,AMI_20260601_A,2026-04-27
MR0000000634,MTR0000001,2026-04-27 09:00:00,98.8676,130.8533,234.64,0.9423,MISSING,ami_headend,AMI_20260602_A,2026-04-27
MR0000000641,MTR0000001,2026-04-27 16:00:00,100.0803,121.8591,235.5,0.9169,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-27
MR0000000649,MTR0000001,2026-04-28 00:00:00,44.8967,44.5375,233.32,0.9513,MISSING,ami_headend,AMI_20260601_A,2026-04-28
MR0000000652,MTR0000001,2026-04-28 03:00:00,37.9492,39.5846,244.75,0.9733,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-28
MR0000000660,MTR0000001,2026-04-28 11:00:00,65.0238,54.5253,237.26,0.997,MISSING,ami_headend,AMI_20260602_A,2026-04-28
MR0000000663,MTR0000001,2026-04-28 14:00:00,89.2069,82.0495,235.42,0.939,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-28
MR0000000669,MTR0000001,2026-04-28 20:00:00,73.326,80.6103,249.39,0.8957,MISSING,ami_headend,AMI_20260601_B,2026-04-28
MR0000000671,MTR0000001,2026-04-28 22:00:00,23.5576,29.8581,235.29,0.9016,MISSING,ami_headend,AMI_20260601_B,2026-04-28
MR0000000675,MTR0000001,2026-04-29 02:00:00,32.7081,43.6249,243.42,0.8882,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-29
MR0000000676,MTR0000001,2026-04-29 03:00:00,30.711,26.9416,237.21,0.9457,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-29
MR0000000679,MTR0000001,2026-04-29 06:00:00,15.9177,19.2968,239.89,0.974,MISSING,ami_headend,AMI_20260601_A,2026-04-29
MR0000000681,MTR0000001,2026-04-29 08:00:00,80.5287,92.5435,242.17,0.9001,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-29
MR0000000684,MTR0000001,2026-04-29 11:00:00,74.2572,72.0281,234.33,0.9408,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-29
MR0000000685,MTR0000001,2026-04-29 12:00:00,80.1463,89.5551,233.1,0.86,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-29
MR0000000687,MTR0000001,2026-04-29 14:00:00,96.4131,124.3602,238.52,0.9126,MISSING,ami_headend,AMI_20260601_A,2026-04-29
MR0000000691,MTR0000001,2026-04-29 18:00:00,57.3653,79.8853,242.24,0.8897,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-29
MR0000000694,MTR0000001,2026-04-29 21:00:00,16.5095,14.0493,243.08,0.9112,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-29
MR0000000697,MTR0000001,2026-04-30 00:00:00,49.3415,44.7538,246.93,0.9912,MISSING,ami_headend,AMI_20260601_B,2026-04-30
MR0000000701,MTR0000001,2026-04-30 04:00:00,36.1686,47.3357,241.47,0.9459,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-30
MR0000000702,MTR0000001,2026-04-30 05:00:00,38.3271,45.2183,246.11,0.9848,MISSING,ami_headend,AMI_20260601_B,2026-04-30
MR0000000707,MTR0000001,2026-04-30 10:00:00,92.2333,81.1769,246.2,0.9525,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-30
MR0000000708,MTR0000001,2026-04-30 11:00:00,99.3443,136.0708,234.81,0.9385,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-30
MR0000000710,MTR0000001,2026-04-30 13:00:00,88.0724,93.7096,239.32,0.9453,MISSING,ami_headend,AMI_20260602_A,2026-04-30
MR0000000719,MTR0000001,2026-04-30 22:00:00,21.5275,28.1324,249.87,0.9416,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-30
MR0000000720,MTR0000001,2026-04-30 23:00:00,35.8582,37.9702,239.72,0.9531,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-30
MR0000000724,MTR0000001,2026-05-01 03:00:00,17.8518,14.668,236.31,0.9844,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-01
MR0000000727,MTR0000001,2026-05-01 06:00:00,27.9673,23.327,241.91,0.9607,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-01
MR0000000729,MTR0000001,2026-05-01 08:00:00,77.5388,90.6926,241.57,0.8862,MISSING,ami_headend,AMI_20260601_A,2026-05-01
MR0000000731,MTR0000001,2026-05-01 10:00:00,88.3171,76.6539,243.7,0.933,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-01
MR0000000742,MTR0000001,2026-05-01 21:00:00,31.9598,42.0459,244.05,0.9465,MISSING,ami_headend,AMI_20260601_B,2026-05-01
MR0000000743,MTR0000001,2026-05-01 22:00:00,51.2414,57.5679,237.21,0.919,MISSING,ami_headend,AMI_20260601_A,2026-05-01
MR0000000744,MTR0000001,2026-05-01 23:00:00,29.8827,35.2757,234.21,0.9833,MISSING,ami_headend,AMI_20260601_A,2026-05-01
MR0000000746,MTR0000001,2026-05-02 01:00:00,16.4972,18.6615,244.0,0.9476,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-02
MR0000000747,MTR0000001,2026-05-02 02:00:00,20.4142,25.4711,236.48,0.9735,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-02
MR0000000748,MTR0000001,2026-05-02 03:00:00,30.3523,40.7898,239.35,0.9592,MISSING,ami_headend,AMI_20260602_A,2026-05-02
MR0000000755,MTR0000001,2026-05-02 10:00:00,88.7095,71.2666,237.68,0.9306,MISSING,ami_headend,AMI_20260601_A,2026-05-02
MR0000000762,MTR0000001,2026-05-02 17:00:00,87.3317,78.1295,239.14,0.9672,MISSING,ami_headend,AMI_20260601_A,2026-05-02
MR0000000765,MTR0000001,2026-05-02 20:00:00,65.1698,54.5746,237.58,0.9402,MISSING,ami_headend,AMI_20260601_B,2026-05-02
MR0000000774,MTR0000001,2026-05-03 05:00:00,22.6327,24.2797,243.34,0.9696,MISSING,ami_headend,AMI_20260601_B,2026-05-03
MR0000000779,MTR0000001,2026-05-03 10:00:00,76.9126,102.2795,233.3,0.9512,MISSING,ami_headend,AMI_20260601_B,2026-05-03
MR0000000781,MTR0000001,2026-05-03 12:00:00,64.5762,88.3941,231.55,0.899,MISSING,ami_headend,AMI_20260602_A,2026-05-03
MR0000000787,MTR0000001,2026-05-03 18:00:00,71.543,91.5864,237.95,0.9421,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-03
MR0000000790,MTR0000001,2026-05-03 21:00:00,0.0,0.0,246.64,0.9092,MISSING,ami_headend,AMI_20260602_A,2026-05-03
MR0000000791,MTR0000001,2026-05-03 22:00:00,16.4591,13.642,236.71,0.9272,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-03
MR0000000792,MTR0000001,2026-05-03 23:00:00,28.799,29.1374,238.71,0.9497,MISSING,ami_headend,AMI_20260601_B,2026-05-03
MR0000000793,MTR0000001,2026-05-04 00:00:00,24.7761,32.4446,236.22,0.8985,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-04
MR0000000796,MTR0000001,2026-05-04 03:00:00,41.9621,51.3302,237.7,0.9477,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-04
MR0000000798,MTR0000001,2026-05-04 05:00:00,7.3156,9.442,238.11,0.9441,MISSING,ami_headend,AMI_20260601_B,2026-05-04
MR0000000799,MTR0000001,2026-05-04 06:00:00,40.204,50.857,241.21,0.9433,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-04
MR0000000800,MTR0000001,2026-05-04 07:00:00,66.9306,60.1375,244.48,0.9221,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-04
MR0000000803,MTR0000001,2026-05-04 10:00:00,68.2475,61.6387,242.18,0.9742,MISSING,ami_headend,AMI_20260601_B,2026-05-04
MR0000000808,MTR0000001,2026-05-04 15:00:00,88.8763,107.3901,240.36,0.9755,MISSING,ami_headend,AMI_20260601_B,2026-05-04
MR0000000810,MTR0000001,2026-05-04 17:00:00,87.2649,114.0642,246.72,0.9987,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-04
MR0000000811,MTR0000001,2026-05-04 18:00:00,60.2688,75.5193,253.06,0.9372,MISSING,ami_headend,AMI_20260602_A,2026-05-04
MR0000000812,MTR0000001,2026-05-04 19:00:00,93.3029,91.5443,246.6,0.9601,MISSING,ami_headend,AMI_20260601_A,2026-05-04
MR0000000814,MTR0000001,2026-05-04 21:00:00,47.8371,41.9274,243.05,0.9879,MISSING,ami_headend,AMI_20260601_B,2026-05-04
MR0000000815,MTR0000001,2026-05-04 22:00:00,39.4736,54.7844,248.02,0.9103,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-04
MR0000000818,MTR0000001,2026-05-05 01:00:00,40.7789,44.6153,238.3,0.9638,MISSING,ami_headend,AMI_20260602_A,2026-05-05
MR0000000819,MTR0000001,2026-05-05 02:00:00,42.4265,59.0269,246.76,0.9158,MISSING,ami_headend,AMI_20260601_B,2026-05-05
MR0000000825,MTR0000001,2026-05-05 08:00:00,57.519,57.4597,235.91,0.9337,MISSING,ami_headend,AMI_20260601_A,2026-05-05
MR0000000830,MTR0000001,2026-05-05 13:00:00,66.2512,56.2286,248.15,0.9894,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-05
MR0000000833,MTR0000001,2026-05-05 16:00:00,90.4494,106.3241,241.22,0.9601,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-05
MR0000000834,MTR0000001,2026-05-05 17:00:00,86.67,78.087,231.31,1.0,MISSING,ami_headend,AMI_20260602_A,2026-05-05
MR0000000836,MTR0000001,2026-05-05 19:00:00,90.2372,109.039,236.22,0.887,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-05
MR0000000838,MTR0000001,2026-05-05 21:00:00,42.3165,59.0076,237.44,0.9664,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-05
MR0000000843,MTR0000001,2026-05-06 02:00:00,46.6365,54.9464,239.16,0.9791,MISSING,ami_headend,AMI_20260602_A,2026-05-06
MR0000000844,MTR0000001,2026-05-06 03:00:00,22.428,28.6448,244.17,0.9058,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-06
MR0000000848,MTR0000001,2026-05-06 07:00:00,15.2173,14.4192,235.59,0.9038,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-06
MR0000000850,MTR0000001,2026-05-06 09:00:00,87.0639,113.6883,243.02,0.9539,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-06
MR0000000851,MTR0000001,2026-05-06 10:00:00,86.6762,114.1504,243.57,0.9423,MISSING,ami_headend,AMI_20260601_A,2026-05-06
MR0000000853,MTR0000001,2026-05-06 12:00:00,78.031,85.6629,233.67,0.9241,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-06
MR0000000854,MTR0000001,2026-05-06 13:00:00,67.1456,63.0073,237.12,0.9455,MISSING,ami_headend,AMI_20260602_A,2026-05-06
MR0000000855,MTR0000001,2026-05-06 14:00:00,82.3072,78.867,244.26,0.9196,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-06
MR0000000860,MTR0000001,2026-05-06 19:00:00,87.9399,110.7633,244.01,0.9913,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-06
MR0000000861,MTR0000001,2026-05-06 20:00:00,72.5627,84.8201,235.08,0.968,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-06
MR0000000867,MTR0000001,2026-05-07 02:00:00,39.4371,46.3369,237.89,0.8827,MISSING,ami_headend,AMI_20260601_A,2026-05-07
MR0000000868,MTR0000001,2026-05-07 03:00:00,50.9458,46.8971,238.27,0.97,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-07
MR0000000869,MTR0000001,2026-05-07 04:00:00,71.8153,71.2282,241.33,0.9335,MISSING,ami_headend,AMI_20260601_B,2026-05-07
MR0000000871,MTR0000001,2026-05-07 06:00:00,24.264,28.9147,242.56,0.9375,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-07
MR0000000873,MTR0000001,2026-05-07 08:00:00,84.3768,102.0108,229.64,0.9596,MISSING,ami_headend,AMI_20260601_B,2026-05-07
MR0000000875,MTR0000001,2026-05-07 10:00:00,80.4009,96.1748,237.14,0.9159,MISSING,ami_headend,AMI_20260602_A,2026-05-07
MR0000000877,MTR0000001,2026-05-07 12:00:00,58.5337,62.6119,236.32,0.9392,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-07
MR0000000882,MTR0000001,2026-05-07 17:00:00,100.7772,138.1059,246.78,0.9173,MISSING,ami_headend,AMI_20260601_A,2026-05-07
MR0000000883,MTR0000001,2026-05-07 18:00:00,96.3551,89.0009,245.21,0.965,MISSING,ami_headend,AMI_20260602_A,2026-05-07
MR0000000885,MTR0000001,2026-05-07 20:00:00,80.7639,86.6345,245.5,1.0,MISSING,ami_headend,AMI_20260601_A,2026-05-07
MR0000000886,MTR0000001,2026-05-07 21:00:00,26.4501,35.9299,238.11,0.9041,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-07
MR0000000895,MTR0000001,2026-05-08 06:00:00,28.3825,36.1418,241.61,0.955,MISSING,ami_headend,AMI_20260601_B,2026-05-08
MR0000000897,MTR0000001,2026-05-08 08:00:00,92.6731,77.6527,239.29,0.9504,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-08
MR0000000898,MTR0000001,2026-05-08 09:00:00,72.8604,86.7581,239.44,0.9183,MISSING,ami_headend,AMI_20260601_B,2026-05-08
MR0000000909,MTR0000001,2026-05-08 20:00:00,66.3197,84.898,236.85,0.8835,MISSING,ami_headend,AMI_20260602_A,2026-05-08
MR0000000912,MTR0000001,2026-05-08 23:00:00,38.0783,52.0527,249.95,0.9396,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-08
MR0000000914,MTR0000001,2026-05-09 01:00:00,20.7244,28.9533,237.18,0.9177,MISSING,ami_headend,AMI_20260601_B,2026-05-09
MR0000000921,MTR0000001,2026-05-09 08:00:00,89.6915,114.3682,238.93,0.8827,MISSING,ami_headend,AMI_20260602_A,2026-05-09
MR0000000922,MTR0000001,2026-05-09 09:00:00,44.5199,40.3183,237.97,0.8814,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-09
MR0000000924,MTR0000001,2026-05-09 11:00:00,64.1782,84.6648,240.38,0.9276,MISSING,ami_headend,AMI_20260601_B,2026-05-09
MR0000000926,MTR0000001,2026-05-09 13:00:00,69.0976,87.9767,239.76,0.9588,MISSING,ami_headend,AMI_20260602_A,2026-05-09
MR0000000930,MTR0000001,2026-05-09 17:00:00,72.3271,68.2517,238.82,0.9864,MISSING,ami_headend,AMI_20260602_A,2026-05-09
MR0000000934,MTR0000001,2026-05-09 21:00:00,23.5106,21.1622,245.45,0.9619,MISSING,ami_headend,AMI_20260601_B,2026-05-09
MR0000000935,MTR0000001,2026-05-09 22:00:00,43.9053,52.9781,235.97,0.9793,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-09
MR0000000937,MTR0000001,2026-05-10 00:00:00,40.8259,56.1785,240.8,0.8848,MISSING,ami_headend,AMI_20260601_B,2026-05-10
MR0000000939,MTR0000001,2026-05-10 02:00:00,31.8737,36.1457,240.84,0.8975,MISSING,ami_headend,AMI_20260602_A,2026-05-10
MR0000000942,MTR0000001,2026-05-10 05:00:00,15.7255,14.3864,241.77,0.9561,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-10
MR0000000944,MTR0000001,2026-05-10 07:00:00,25.4151,34.5937,234.33,0.9173,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-10
MR0000000945,MTR0000001,2026-05-10 08:00:00,69.4843,68.5405,237.3,0.9233,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-10
MR0000000947,MTR0000001,2026-05-10 10:00:00,40.9353,42.9555,235.82,0.8615,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-10
MR0000000950,MTR0000001,2026-05-10 13:00:00,62.7785,60.0002,238.97,0.9055,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-10
MR0000000953,MTR0000001,2026-05-10 16:00:00,49.1665,49.7978,239.18,0.9487,MISSING,ami_headend,AMI_20260601_B,2026-05-10
MR0000000956,MTR0000001,2026-05-10 19:00:00,50.6136,41.4567,241.95,0.9205,MISSING,ami_headend,AMI_20260601_A,2026-05-10
MR0000000957,MTR0000001,2026-05-10 20:00:00,75.3088,72.5532,236.42,0.9298,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-10
MR0000000958,MTR0000001,2026-05-10 21:00:00,4.0106,4.3517,240.36,0.9348,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-10
MR0000000959,MTR0000001,2026-05-10 22:00:00,32.2073,41.5903,239.38,0.961,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-10
MR0000000960,MTR0000001,2026-05-10 23:00:00,26.1062,36.3328,242.61,0.9291,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-10
MR0000000983,MTR0000001,2026-05-11 22:00:00,45.1538,59.017,241.37,0.9952,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-11
MR0000000984,MTR0000001,2026-05-11 23:00:00,58.9403,63.7925,238.55,0.9675,MISSING,ami_headend,AMI_20260602_A,2026-05-11
MR0000000990,MTR0000001,2026-05-12 05:00:00,47.46,39.1472,243.93,0.8992,MISSING,ami_headend,AMI_20260601_B,2026-05-12
MR0000000995,MTR0000001,2026-05-12 10:00:00,78.2146,89.1888,244.3,0.9752,MISSING,ami_headend,AMI_20260601_B,2026-05-12
MR0000000997,MTR0000001,2026-05-12 12:00:00,98.0534,107.2607,233.96,0.9173,MISSING,ami_headend,AMI_20260601_A,2026-05-12
MR0000001000,MTR0000001,2026-05-12 15:00:00,79.726,104.334,247.17,0.8996,MISSING,ami_headend,AMI_20260602_A,2026-05-12
MR0000001003,MTR0000001,2026-05-12 18:00:00,71.8693,96.2601,240.7,0.9443,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-12
MR0000001005,MTR0000001,2026-05-12 20:00:00,82.0524,65.8965,240.4,0.9396,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-12
MR0000001006,MTR0000001,2026-05-12 21:00:00,21.5753,28.747,239.2,1.0,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-12
MR0000001008,MTR0000001,2026-05-12 23:00:00,39.4045,53.7494,231.36,0.9675,MISSING,ami_headend,AMI_20260601_A,2026-05-12
MR0000001014,MTR0000001,2026-05-13 05:00:00,19.582,23.3453,243.4,0.9194,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-13
MR0000001015,MTR0000001,2026-05-13 06:00:00,48.0512,44.0118,238.56,0.9174,MISSING,ami_headend,AMI_20260602_A,2026-05-13
MR0000001024,MTR0000001,2026-05-13 15:00:00,71.4688,73.5318,236.77,0.9575,MISSING,ami_headend,AMI_20260602_A,2026-05-13
MR0000001038,MTR0000001,2026-05-14 05:00:00,38.0321,36.042,241.77,0.9512,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-14
MR0000001041,MTR0000001,2026-05-14 08:00:00,75.329,97.7084,242.86,0.9175,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-14
MR0000001043,MTR0000001,2026-05-14 10:00:00,86.9057,74.901,241.14,0.875,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-14
MR0000001047,MTR0000001,2026-05-14 14:00:00,72.9375,72.7475,245.02,0.954,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-14
MR0000001048,MTR0000001,2026-05-14 15:00:00,86.3059,76.7328,241.64,0.9878,MISSING,ami_headend,AMI_20260601_A,2026-05-14
MR0000001051,MTR0000001,2026-05-14 18:00:00,92.6688,79.5289,244.05,0.9228,MISSING,ami_headend,AMI_20260602_A,2026-05-14
MR0000001052,MTR0000001,2026-05-14 19:00:00,92.818,109.7155,238.91,0.9179,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-14
MR0000001053,MTR0000001,2026-05-14 20:00:00,87.8908,118.875,237.7,0.9403,MISSING,ami_headend,AMI_20260602_A,2026-05-14
MR0000001056,MTR0000001,2026-05-14 23:00:00,21.1766,19.6015,240.73,0.9822,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-14
MR0000001058,MTR0000001,2026-05-15 01:00:00,17.0544,18.1205,236.28,0.9723,MISSING,ami_headend,AMI_20260602_A,2026-05-15
MR0000001059,MTR0000001,2026-05-15 02:00:00,39.2412,43.4758,239.63,0.9791,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-15
MR0000001062,MTR0000001,2026-05-15 05:00:00,47.7245,58.215,233.31,0.9523,MISSING,ami_headend,AMI_20260601_A,2026-05-15
MR0000001068,MTR0000001,2026-05-15 11:00:00,93.7351,91.6343,239.9,0.9515,MISSING,ami_headend,AMI_20260602_A,2026-05-15
MR0000001070,MTR0000001,2026-05-15 13:00:00,93.68,75.4481,241.73,0.9087,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-15
MR0000001071,MTR0000001,2026-05-15 14:00:00,96.24,118.4421,235.28,0.9277,MISSING,ami_headend,AMI_20260601_A,2026-05-15
MR0000001073,MTR0000001,2026-05-15 16:00:00,73.7355,85.2963,241.39,0.8953,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-15
MR0000001074,MTR0000001,2026-05-15 17:00:00,86.843,107.6634,241.4,0.9235,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-15
