cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date,site_id,technology,max_capacity_mbps,high_utilization_flag,high_drop_rate_flag,poor_availability_flag
CELL000160,2026-05-02 03:00:00,129,45.425,43.876,0.0075,97.6913,0.0,2026-05-02,SITE00037,5G NR,1500.11,False,False,True
CELL000160,2026-05-16 02:00:00,95,420.346,45.816,0.0645,100.0,0.0,2026-05-16,SITE00037,5G NR,1500.11,False,False,True
CELL000160,2026-05-30 00:00:00,164,80.988,57.149,0.0,98.6643,0.0,2026-05-30,SITE00037,5G NR,1500.11,False,False,True
CELL000161,2026-05-11 01:00:00,102,563.191,56.143,2.7977,95.4554,0.0,2026-05-11,SITE00037,4G LTE,637.29,False,False,True
CELL000161,2026-05-12 14:00:00,90,490.28,71.133,1.3517,97.7581,0.0,2026-05-12,SITE00037,4G LTE,637.29,False,False,True
CELL000161,2026-05-23 06:00:00,98,126.636,73.961,2.7594,97.7327,0.0,2026-05-23,SITE00037,4G LTE,637.29,False,False,True
CELL000162,2026-05-12 06:00:00,257,386.671,74.222,3.0179,91.9412,0.0,2026-05-12,SITE00038,4G LTE,1870.62,False,True,True
CELL000162,2026-05-16 18:00:00,215,180.559,50.881,0.633,99.4257,0.0,2026-05-16,SITE00038,4G LTE,1870.62,False,False,True
CELL000162,2026-05-23 15:00:00,232,758.405,47.924,0.0,95.7027,0.0,2026-05-23,SITE00038,4G LTE,1870.62,False,False,True
CELL000162,2026-05-23 22:00:00,121,348.55,46.493,0.1225,99.8912,0.0,2026-05-23,SITE00038,4G LTE,1870.62,False,False,True
CELL000162,2026-05-26 00:00:00,239,500.627,68.582,1.8823,97.5848,98.9439,2026-05-26,SITE00038,4G LTE,1870.62,False,False,True
CELL000163,2026-05-14 03:00:00,182,60.848,16.232,0.2873,95.2831,0.0,2026-05-14,SITE00038,5G NR,2022.72,False,False,True
CELL000163,2026-05-16 02:00:00,168,235.64,37.644,1.1884,93.1711,0.0,2026-05-16,SITE00038,5G NR,2022.72,False,False,True
CELL000163,2026-05-27 04:00:00,71,281.363,100.0,0.4475,100.0,98.9818,2026-05-27,SITE00038,5G NR,2022.72,True,False,True
CELL000164,2026-05-05 06:00:00,260,234.486,32.871,1.7739,98.2259,0.0,2026-05-05,SITE00038,5G NR,426.44,False,False,True
CELL000164,2026-05-05 13:00:00,231,40.459,21.567,2.0836,95.6601,0.0,2026-05-05,SITE00038,5G NR,426.44,False,False,True
CELL000164,2026-05-10 16:00:00,210,616.029,99.418,0.1085,95.791,98.946,2026-05-10,SITE00038,5G NR,426.44,True,False,True
CELL000164,2026-05-10 21:00:00,187,514.54,40.005,0.282,88.7018,0.0,2026-05-10,SITE00038,5G NR,426.44,False,False,True
CELL000164,2026-05-20 07:00:00,215,415.909,27.048,2.1535,94.4275,98.9963,2026-05-20,SITE00038,5G NR,426.44,False,False,True
CELL000164,2026-05-30 04:00:00,165,436.788,43.217,2.5404,98.812,98.9301,2026-05-30,SITE00038,5G NR,426.44,False,False,True
CELL000164,2026-05-30 15:00:00,395,493.506,45.206,1.2499,95.2345,0.0,2026-05-30,SITE00038,5G NR,426.44,False,False,True
CELL000165,2026-05-04 12:00:00,257,462.26,52.203,0.0,98.6594,0.0,2026-05-04,SITE00039,5G NR,2020.62,False,False,True
CELL000165,2026-05-22 02:00:00,265,370.786,78.074,0.8128,99.523,98.8545,2026-05-22,SITE00039,5G NR,2020.62,False,False,True
CELL000165,2026-05-24 15:00:00,41,433.314,83.273,0.0,100.0,0.0,2026-05-24,SITE00039,5G NR,2020.62,False,False,True
CELL000165,2026-05-26 06:00:00,214,142.649,86.805,0.7245,89.9611,0.0,2026-05-26,SITE00039,5G NR,2020.62,True,False,True
CELL000166,2026-05-06 07:00:00,109,581.041,49.561,1.4979,98.3202,0.0,2026-05-06,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-07 04:00:00,206,322.717,28.337,1.0987,94.2856,98.9167,2026-05-07,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-08 01:00:00,142,452.977,72.994,1.3665,96.3078,98.977,2026-05-08,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-08 05:00:00,255,751.635,22.223,0.9378,95.8832,0.0,2026-05-08,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-09 21:00:00,223,865.039,79.449,2.0388,92.3427,98.9474,2026-05-09,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-11 00:00:00,55,705.006,37.934,2.2286,90.6824,0.0,2026-05-11,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-12 05:00:00,190,0.0,53.463,1.5411,94.3175,0.0,2026-05-12,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-19 23:00:00,189,437.545,45.205,2.4527,96.4886,0.0,2026-05-19,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-26 07:00:00,142,373.721,75.289,0.0,93.9256,0.0,2026-05-26,SITE00039,4G LTE,2290.3,False,False,True
CELL000166,2026-05-31 00:00:00,95,415.747,81.219,0.0,95.6657,0.0,2026-05-31,SITE00039,4G LTE,2290.3,False,False,True
CELL000167,2026-05-03 21:00:00,233,210.726,76.202,0.0,97.5741,0.0,2026-05-03,SITE00039,4G LTE,2093.37,False,False,True
CELL000167,2026-05-09 14:00:00,171,563.843,80.282,1.9331,96.4488,98.9905,2026-05-09,SITE00039,4G LTE,2093.37,False,False,True
CELL000167,2026-05-10 13:00:00,216,309.134,63.867,1.0939,94.4895,98.9323,2026-05-10,SITE00039,4G LTE,2093.37,False,False,True
CELL000167,2026-05-17 17:00:00,221,576.338,20.362,1.6709,100.0,0.0,2026-05-17,SITE00039,4G LTE,2093.37,False,False,True
CELL000167,2026-05-23 23:00:00,140,541.42,52.852,0.0,91.7921,0.0,2026-05-23,SITE00039,4G LTE,2093.37,False,False,True
CELL000167,2026-05-26 11:00:00,128,565.265,100.0,1.4039,92.6046,98.979,2026-05-26,SITE00039,4G LTE,2093.37,True,False,True
CELL000168,2026-05-03 07:00:00,264,338.975,61.516,0.0,93.3419,98.8936,2026-05-03,SITE00039,4G LTE,731.92,False,False,True
CELL000168,2026-05-07 02:00:00,193,432.451,58.855,0.5637,100.0,0.0,2026-05-07,SITE00039,4G LTE,731.92,False,False,True
CELL000168,2026-05-07 10:00:00,228,197.313,53.517,0.7585,97.6369,0.0,2026-05-07,SITE00039,4G LTE,731.92,False,False,True
CELL000168,2026-05-11 14:00:00,263,401.422,83.361,0.8328,100.0,0.0,2026-05-11,SITE00039,4G LTE,731.92,False,False,True
CELL000168,2026-05-12 20:00:00,294,98.465,81.422,2.045,100.0,0.0,2026-05-12,SITE00039,4G LTE,731.92,False,False,True
CELL000169,2026-05-01 10:00:00,148,348.118,51.954,2.8244,97.3625,0.0,2026-05-01,SITE00040,4G LTE,519.53,False,False,True
CELL000169,2026-05-02 11:00:00,147,439.16,73.793,1.913,96.242,98.9885,2026-05-02,SITE00040,4G LTE,519.53,False,False,True
CELL000169,2026-05-21 21:00:00,192,404.025,36.507,1.0182,98.1195,98.9635,2026-05-21,SITE00040,4G LTE,519.53,False,False,True
CELL000170,2026-05-07 04:00:00,201,248.486,44.434,0.7605,96.7964,98.9756,2026-05-07,SITE00040,4G LTE,1189.45,False,False,True
CELL000170,2026-05-12 20:00:00,219,610.458,66.919,1.6797,93.3683,0.0,2026-05-12,SITE00040,4G LTE,1189.45,False,False,True
CELL000170,2026-05-14 09:00:00,256,552.18,43.822,0.7009,93.9769,0.0,2026-05-14,SITE00040,4G LTE,1189.45,False,False,True
CELL000170,2026-05-17 11:00:00,61,296.91,49.472,0.9518,95.9769,0.0,2026-05-17,SITE00040,4G LTE,1189.45,False,False,True
CELL000170,2026-05-22 18:00:00,230,362.281,85.243,2.8054,94.8901,0.0,2026-05-22,SITE00040,4G LTE,1189.45,True,False,True
CELL000170,2026-05-24 18:00:00,221,239.017,91.537,0.1368,100.0,98.9524,2026-05-24,SITE00040,4G LTE,1189.45,True,False,True
CELL000170,2026-05-27 21:00:00,171,255.81,65.929,0.7992,93.4654,98.8903,2026-05-27,SITE00040,4G LTE,1189.45,False,False,True
CELL000171,2026-05-05 22:00:00,1,395.07,60.65,1.7329,95.927,98.978,2026-05-05,SITE00040,5G NR,1149.59,False,False,True
CELL000171,2026-05-11 14:00:00,150,404.478,67.912,1.144,92.8664,98.9564,2026-05-11,SITE00040,5G NR,1149.59,False,False,True
CELL000171,2026-05-15 18:00:00,339,487.206,49.136,0.8196,97.432,0.0,2026-05-15,SITE00040,5G NR,1149.59,False,False,True
CELL000171,2026-05-16 17:00:00,124,327.915,59.403,0.9497,92.796,98.7871,2026-05-16,SITE00040,5G NR,1149.59,False,False,True
CELL000171,2026-05-18 08:00:00,169,736.145,93.652,2.0375,97.1278,98.8698,2026-05-18,SITE00040,5G NR,1149.59,True,False,True
CELL000172,2026-05-01 19:00:00,365,423.311,90.551,1.4912,97.8855,0.0,2026-05-01,SITE00041,4G LTE,1504.51,True,False,True
CELL000172,2026-05-03 07:00:00,181,449.198,68.464,2.3153,100.0,0.0,2026-05-03,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-13 15:00:00,224,464.789,100.0,1.6399,97.6345,0.0,2026-05-13,SITE00041,4G LTE,1504.51,True,False,True
CELL000172,2026-05-13 16:00:00,199,521.808,12.081,0.9883,98.8825,0.0,2026-05-13,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-14 00:00:00,144,414.765,76.884,1.1775,93.4781,98.8338,2026-05-14,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-21 17:00:00,226,680.439,68.614,1.3075,92.0497,98.942,2026-05-21,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-22 11:00:00,47,668.866,80.457,0.5533,96.7288,98.9487,2026-05-22,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-28 20:00:00,153,218.919,70.597,0.7489,96.9036,98.891,2026-05-28,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-29 02:00:00,132,530.12,72.044,0.5421,91.0775,0.0,2026-05-29,SITE00041,4G LTE,1504.51,False,False,True
CELL000172,2026-05-31 02:00:00,232,489.406,60.351,0.2478,100.0,0.0,2026-05-31,SITE00041,4G LTE,1504.51,False,False,True
CELL000173,2026-05-02 01:00:00,200,359.061,25.781,0.111,89.7216,0.0,2026-05-02,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-07 08:00:00,220,157.245,11.254,1.8278,98.2597,0.0,2026-05-07,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-09 09:00:00,279,900.594,71.686,3.535,99.3988,98.8893,2026-05-09,SITE00041,5G NR,1057.44,False,True,True
CELL000173,2026-05-09 21:00:00,108,212.542,47.664,1.9709,93.2385,0.0,2026-05-09,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-10 18:00:00,173,481.098,84.067,0.6754,95.5692,98.9173,2026-05-10,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-17 21:00:00,192,522.529,31.553,1.9654,97.775,98.917,2026-05-17,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-19 01:00:00,210,418.378,38.171,0.7999,96.0689,0.0,2026-05-19,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-24 20:00:00,210,746.598,61.247,2.1483,100.0,0.0,2026-05-24,SITE00041,5G NR,1057.44,False,False,True
CELL000173,2026-05-29 14:00:00,100,594.86,52.507,1.4783,96.5019,98.9448,2026-05-29,SITE00041,5G NR,1057.44,False,False,True
CELL000174,2026-05-06 17:00:00,46,297.224,68.97,0.4395,95.3907,0.0,2026-05-06,SITE00041,4G LTE,2178.56,False,False,True
CELL000174,2026-05-17 13:00:00,220,563.082,97.382,1.1047,96.8013,0.0,2026-05-17,SITE00041,4G LTE,2178.56,True,False,True
CELL000174,2026-05-18 08:00:00,38,335.597,65.031,2.8444,92.6741,0.0,2026-05-18,SITE00041,4G LTE,2178.56,False,False,True
CELL000175,2026-05-06 10:00:00,107,208.787,77.222,1.3418,94.2001,0.0,2026-05-06,SITE00041,4G LTE,1245.77,False,False,True
CELL000175,2026-05-15 03:00:00,148,503.298,65.992,0.3273,98.1459,0.0,2026-05-15,SITE00041,4G LTE,1245.77,False,False,True
CELL000175,2026-05-21 21:00:00,232,463.992,21.616,0.1223,94.5349,0.0,2026-05-21,SITE00041,4G LTE,1245.77,False,False,True
CELL000175,2026-05-23 08:00:00,169,399.016,74.104,0.0,100.0,0.0,2026-05-23,SITE00041,4G LTE,1245.77,False,False,True
CELL000175,2026-05-24 15:00:00,218,695.097,43.772,3.3856,96.9468,0.0,2026-05-24,SITE00041,4G LTE,1245.77,False,True,True
CELL000175,2026-05-27 07:00:00,184,361.15,70.653,0.3646,94.7125,0.0,2026-05-27,SITE00041,4G LTE,1245.77,False,False,True
CELL000176,2026-05-02 11:00:00,127,350.645,100.0,3.0807,97.085,0.0,2026-05-02,SITE00042,4G LTE,1208.15,True,True,True
CELL000176,2026-05-09 21:00:00,119,555.825,54.687,1.9771,96.0606,0.0,2026-05-09,SITE00042,4G LTE,1208.15,False,False,True
CELL000176,2026-05-13 16:00:00,238,239.945,66.085,1.1398,99.5229,0.0,2026-05-13,SITE00042,4G LTE,1208.15,False,False,True
CELL000176,2026-05-23 22:00:00,211,299.373,57.601,1.1091,96.2454,0.0,2026-05-23,SITE00042,4G LTE,1208.15,False,False,True
CELL000176,2026-05-25 01:00:00,172,738.596,72.33,0.1343,99.6551,0.0,2026-05-25,SITE00042,4G LTE,1208.15,False,False,True
CELL000177,2026-05-08 22:00:00,165,226.192,67.207,0.1259,96.4062,0.0,2026-05-08,SITE00042,5G NR,1508.4,False,False,True
CELL000177,2026-05-11 05:00:00,203,488.366,4.447,1.5299,93.5542,0.0,2026-05-11,SITE00042,5G NR,1508.4,False,False,True
CELL000177,2026-05-17 19:00:00,157,146.909,32.14,0.6814,98.1222,98.9615,2026-05-17,SITE00042,5G NR,1508.4,False,False,True
CELL000177,2026-05-26 13:00:00,205,365.124,80.562,1.0035,95.7411,98.9777,2026-05-26,SITE00042,5G NR,1508.4,False,False,True
CELL000178,2026-05-05 20:00:00,198,624.507,32.882,2.629,95.8032,0.0,2026-05-05,SITE00042,5G NR,1326.98,False,False,True
CELL000178,2026-05-12 16:00:00,220,630.984,100.0,0.0256,95.1361,0.0,2026-05-12,SITE00042,5G NR,1326.98,True,False,True
CELL000178,2026-05-14 21:00:00,222,239.339,40.717,0.2447,94.6054,98.8669,2026-05-14,SITE00042,5G NR,1326.98,False,False,True
CELL000178,2026-05-26 21:00:00,66,649.079,55.768,2.3432,98.3589,98.9441,2026-05-26,SITE00042,5G NR,1326.98,False,False,True
CELL000178,2026-05-30 04:00:00,372,332.53,99.406,1.5128,95.6248,0.0,2026-05-30,SITE00042,5G NR,1326.98,True,False,True
CELL000179,2026-05-04 08:00:00,206,178.085,64.242,0.0,99.3809,0.0,2026-05-04,SITE00042,5G NR,1351.87,False,False,True
CELL000179,2026-05-04 22:00:00,283,432.278,30.236,2.2797,92.9845,98.9906,2026-05-04,SITE00042,5G NR,1351.87,False,False,True
CELL000179,2026-05-09 08:00:00,234,409.997,42.958,0.7529,99.5524,0.0,2026-05-09,SITE00042,5G NR,1351.87,False,False,True
CELL000179,2026-05-10 16:00:00,68,546.078,77.396,2.29,94.3664,98.9864,2026-05-10,SITE00042,5G NR,1351.87,False,False,True
CELL000179,2026-05-19 23:00:00,107,264.061,67.481,0.3049,97.0496,0.0,2026-05-19,SITE00042,5G NR,1351.87,False,False,True
CELL000179,2026-05-22 10:00:00,78,269.276,81.425,3.4062,94.0872,0.0,2026-05-22,SITE00042,5G NR,1351.87,False,True,True
CELL000180,2026-05-22 21:00:00,178,0.0,77.006,0.0,95.9783,98.9429,2026-05-22,SITE00043,4G LTE,2231.47,False,False,True
CELL000180,2026-05-24 18:00:00,137,436.203,84.626,2.0504,97.5619,0.0,2026-05-24,SITE00043,4G LTE,2231.47,False,False,True
CELL000180,2026-05-30 08:00:00,147,416.791,49.838,1.2579,94.6439,98.9561,2026-05-30,SITE00043,4G LTE,2231.47,False,False,True
CELL000180,2026-05-31 21:00:00,165,314.543,21.249,1.1827,97.6116,0.0,2026-05-31,SITE00043,4G LTE,2231.47,False,False,True
CELL000181,2026-05-01 20:00:00,231,436.818,23.077,1.333,99.1489,0.0,2026-05-01,SITE00043,5G NR,1566.09,False,False,True
CELL000181,2026-05-04 11:00:00,201,479.675,46.882,0.861,95.4892,0.0,2026-05-04,SITE00043,5G NR,1566.09,False,False,True
CELL000181,2026-05-06 14:00:00,328,473.96,45.131,3.6186,96.9665,0.0,2026-05-06,SITE00043,5G NR,1566.09,False,True,True
CELL000181,2026-05-10 09:00:00,290,243.791,62.433,1.3685,95.1673,0.0,2026-05-10,SITE00043,5G NR,1566.09,False,False,True
CELL000181,2026-05-16 17:00:00,298,214.97,36.424,2.1394,100.0,0.0,2026-05-16,SITE00043,5G NR,1566.09,False,False,True
CELL000182,2026-05-01 02:00:00,240,697.932,53.505,0.6402,95.737,0.0,2026-05-01,SITE00043,4G LTE,646.74,False,False,True
CELL000182,2026-05-01 17:00:00,148,260.452,90.785,0.9299,95.6823,0.0,2026-05-01,SITE00043,4G LTE,646.74,True,False,True
CELL000182,2026-05-04 21:00:00,225,127.941,70.576,1.8369,93.5326,0.0,2026-05-04,SITE00043,4G LTE,646.74,False,False,True
CELL000182,2026-05-19 03:00:00,156,486.869,54.182,1.3503,94.4492,0.0,2026-05-19,SITE00043,4G LTE,646.74,False,False,True
CELL000182,2026-05-21 02:00:00,178,244.488,52.308,1.7343,100.0,0.0,2026-05-21,SITE00043,4G LTE,646.74,False,False,True
CELL000182,2026-05-21 16:00:00,208,85.395,100.0,1.9148,96.0075,0.0,2026-05-21,SITE00043,4G LTE,646.74,True,False,True
CELL000183,2026-05-08 19:00:00,324,539.703,68.833,0.9797,95.5922,0.0,2026-05-08,SITE00043,4G LTE,1552.68,False,False,True
CELL000183,2026-05-12 10:00:00,128,545.355,59.89,0.8041,94.7812,0.0,2026-05-12,SITE00043,4G LTE,1552.68,False,False,True
CELL000183,2026-05-15 06:00:00,134,512.473,6.259,2.6498,94.1485,0.0,2026-05-15,SITE00043,4G LTE,1552.68,False,False,True
CELL000183,2026-05-16 16:00:00,212,654.354,39.153,0.0,97.6456,0.0,2026-05-16,SITE00043,4G LTE,1552.68,False,False,True
CELL000183,2026-05-27 22:00:00,205,479.477,43.498,0.1348,92.6351,0.0,2026-05-27,SITE00043,4G LTE,1552.68,False,False,True
CELL000183,2026-05-31 02:00:00,163,350.574,49.937,2.3734,96.6509,0.0,2026-05-31,SITE00043,4G LTE,1552.68,False,False,True
CELL000184,2026-05-01 21:00:00,153,442.1,20.26,2.8687,95.3151,98.9075,2026-05-01,SITE00043,5G NR,360.7,False,False,True
CELL000184,2026-05-18 05:00:00,62,575.244,93.928,2.1549,97.2379,98.9908,2026-05-18,SITE00043,5G NR,360.7,True,False,True
CELL000184,2026-05-27 08:00:00,183,276.252,94.275,1.123,98.6559,98.9226,2026-05-27,SITE00043,5G NR,360.7,True,False,True
CELL000184,2026-05-29 01:00:00,259,685.732,47.631,0.3879,91.4404,0.0,2026-05-29,SITE00043,5G NR,360.7,False,False,True
CELL000185,2026-05-02 06:00:00,159,452.26,38.225,1.7387,94.5787,98.9027,2026-05-02,SITE00043,4G LTE,2115.74,False,False,True
CELL000185,2026-05-07 05:00:00,163,481.587,64.434,1.5911,91.2132,0.0,2026-05-07,SITE00043,4G LTE,2115.74,False,False,True
CELL000185,2026-05-10 23:00:00,177,138.226,100.0,1.8279,95.8019,98.8804,2026-05-10,SITE00043,4G LTE,2115.74,True,False,True
CELL000185,2026-05-12 23:00:00,167,433.647,60.965,1.3161,96.9835,98.9234,2026-05-12,SITE00043,4G LTE,2115.74,False,False,True
CELL000185,2026-05-23 04:00:00,207,480.023,44.772,0.8601,92.3504,0.0,2026-05-23,SITE00043,4G LTE,2115.74,False,False,True
CELL000185,2026-05-23 12:00:00,33,418.679,75.96,1.6489,97.2442,0.0,2026-05-23,SITE00043,4G LTE,2115.74,False,False,True
CELL000185,2026-05-25 16:00:00,348,397.812,81.249,1.9212,96.7639,98.9592,2026-05-25,SITE00043,4G LTE,2115.74,False,False,True
CELL000186,2026-05-01 18:00:00,200,422.716,50.409,2.1565,100.0,98.8643,2026-05-01,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-06 00:00:00,111,596.337,31.201,1.2139,98.3137,98.8843,2026-05-06,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-08 10:00:00,200,463.037,52.768,0.4193,99.5264,0.0,2026-05-08,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-13 01:00:00,6,308.941,61.082,2.4504,96.0877,98.9894,2026-05-13,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-13 18:00:00,231,298.426,100.0,0.0,94.986,98.9965,2026-05-13,SITE00044,5G NR,1053.93,True,False,True
CELL000186,2026-05-19 10:00:00,230,247.779,40.302,0.6436,96.6101,98.8873,2026-05-19,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-19 19:00:00,205,232.064,70.0,0.0354,91.8733,0.0,2026-05-19,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-24 09:00:00,255,378.712,79.735,1.4404,98.0921,98.9484,2026-05-24,SITE00044,5G NR,1053.93,False,False,True
CELL000186,2026-05-31 02:00:00,127,584.062,28.77,0.467,95.107,98.8607,2026-05-31,SITE00044,5G NR,1053.93,False,False,True
CELL000187,2026-05-02 23:00:00,159,390.916,90.054,1.384,94.1848,98.7113,2026-05-02,SITE00044,4G LTE,425.94,True,False,True
CELL000187,2026-05-06 21:00:00,166,425.053,70.101,2.4518,93.2359,0.0,2026-05-06,SITE00044,4G LTE,425.94,False,False,True
CELL000187,2026-05-09 19:00:00,183,481.937,55.965,1.6693,96.9246,0.0,2026-05-09,SITE00044,4G LTE,425.94,False,False,True
CELL000187,2026-05-13 01:00:00,216,140.316,46.04,1.1798,95.9394,0.0,2026-05-13,SITE00044,4G LTE,425.94,False,False,True
CELL000187,2026-05-18 13:00:00,255,404.106,60.437,1.6314,95.1599,98.7541,2026-05-18,SITE00044,4G LTE,425.94,False,False,True
CELL000187,2026-05-27 21:00:00,203,341.251,61.748,0.986,95.6238,98.9558,2026-05-27,SITE00044,4G LTE,425.94,False,False,True
CELL000187,2026-05-31 03:00:00,147,576.224,53.36,1.8872,93.0493,0.0,2026-05-31,SITE00044,4G LTE,425.94,False,False,True
CELL000188,2026-05-16 10:00:00,290,243.915,65.007,1.5874,92.7996,98.5156,2026-05-16,SITE00044,4G LTE,1290.47,False,False,True
CELL000188,2026-05-17 04:00:00,211,645.056,47.324,0.0,96.4942,0.0,2026-05-17,SITE00044,4G LTE,1290.47,False,False,True
CELL000189,2026-05-21 07:00:00,156,385.928,47.473,0.8189,98.1594,98.981,2026-05-21,SITE00045,5G NR,1434.56,False,False,True
CELL000189,2026-05-25 13:00:00,166,652.369,55.849,0.9113,96.7436,98.8533,2026-05-25,SITE00045,5G NR,1434.56,False,False,True
CELL000189,2026-05-30 18:00:00,121,269.664,27.332,2.0409,96.5304,98.7481,2026-05-30,SITE00045,5G NR,1434.56,False,False,True
CELL000190,2026-05-04 11:00:00,218,708.592,68.555,1.3405,93.0851,98.8935,2026-05-04,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-04 13:00:00,143,401.091,42.091,0.348,95.5763,0.0,2026-05-04,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-09 10:00:00,157,488.252,42.78,0.3772,93.3468,0.0,2026-05-09,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-13 13:00:00,252,264.789,26.667,0.9799,96.8273,0.0,2026-05-13,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-25 15:00:00,135,414.952,65.479,1.0357,97.1485,0.0,2026-05-25,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-26 09:00:00,148,198.599,56.496,0.8395,98.074,98.9669,2026-05-26,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-26 15:00:00,215,279.371,0.0,1.2603,94.5655,0.0,2026-05-26,SITE00045,4G LTE,2085.04,False,False,True
CELL000190,2026-05-28 06:00:00,95,0.0,67.627,0.2283,93.0539,0.0,2026-05-28,SITE00045,4G LTE,2085.04,False,False,True
CELL000191,2026-05-03 12:00:00,154,407.819,52.496,1.8324,93.4388,98.8529,2026-05-03,SITE00045,4G LTE,1029.96,False,False,True
CELL000191,2026-05-08 19:00:00,299,471.167,89.369,0.0,95.2398,98.9062,2026-05-08,SITE00045,4G LTE,1029.96,True,False,True
CELL000191,2026-05-12 18:00:00,157,537.568,78.117,1.1135,93.7461,98.795,2026-05-12,SITE00045,4G LTE,1029.96,False,False,True
CELL000191,2026-05-16 14:00:00,79,359.541,50.006,2.2169,93.8086,0.0,2026-05-16,SITE00045,4G LTE,1029.96,False,False,True
CELL000191,2026-05-20 06:00:00,172,494.517,100.0,0.0,93.9538,98.981,2026-05-20,SITE00045,4G LTE,1029.96,True,False,True
CELL000191,2026-05-22 22:00:00,250,272.244,54.53,0.0,93.7926,0.0,2026-05-22,SITE00045,4G LTE,1029.96,False,False,True
CELL000192,2026-05-06 03:00:00,145,268.885,52.081,2.2422,99.3667,0.0,2026-05-06,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-06 13:00:00,175,214.094,57.412,1.1904,99.7555,98.9616,2026-05-06,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-07 15:00:00,132,337.25,79.436,0.1124,93.6708,98.997,2026-05-07,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-08 19:00:00,341,504.181,61.45,0.0,96.6353,98.8269,2026-05-08,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-16 07:00:00,211,264.87,77.605,0.5672,91.312,0.0,2026-05-16,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-20 12:00:00,282,567.623,100.0,2.8706,99.3915,98.9552,2026-05-20,SITE00046,4G LTE,361.31,True,False,True
CELL000192,2026-05-24 04:00:00,181,495.621,60.439,1.0977,93.8888,98.9909,2026-05-24,SITE00046,4G LTE,361.31,False,False,True
CELL000192,2026-05-28 19:00:00,197,681.006,86.88,0.0,95.8879,0.0,2026-05-28,SITE00046,4G LTE,361.31,True,False,True
CELL000193,2026-05-03 23:00:00,156,508.347,48.353,2.0162,96.8493,0.0,2026-05-03,SITE00046,4G LTE,570.45,False,False,True
CELL000193,2026-05-07 00:00:00,134,703.028,56.5,0.0,95.7805,0.0,2026-05-07,SITE00046,4G LTE,570.45,False,False,True
CELL000193,2026-05-09 19:00:00,343,380.191,85.253,0.7519,93.2649,98.9592,2026-05-09,SITE00046,4G LTE,570.45,True,False,True
CELL000193,2026-05-14 03:00:00,224,553.578,69.477,2.2628,98.8965,0.0,2026-05-14,SITE00046,4G LTE,570.45,False,False,True
CELL000193,2026-05-15 01:00:00,2,826.284,57.755,1.9304,96.4104,0.0,2026-05-15,SITE00046,4G LTE,570.45,False,False,True
CELL000193,2026-05-20 19:00:00,132,435.63,6.5,1.4299,99.2406,98.9794,2026-05-20,SITE00046,4G LTE,570.45,False,False,True
CELL000194,2026-05-06 05:00:00,69,262.567,52.55,0.5758,95.3653,0.0,2026-05-06,SITE00046,5G NR,1335.9,False,False,True
