session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag,month
DATA0000001751,SUB00002848,CELL000020,2026-05-08 11:01:10,2026-05-08 12:56:10,258.441,271.428,33.247,25.635,2.3989,True,pgw,2026-05-08,CUST00001751,PLN008,DEV0000829,Northeast,SITE00004,4G LTE,0.2523837890625,True,2026-05
DATA0000001771,SUB00000440,CELL000193,2026-05-06 08:06:06,2026-05-06 10:58:06,58.417,165.177,25.96,8.664,2.0109,False,pgw,2026-05-06,CUST00004339,PLN004,DEV0000298,Northeast,SITE00046,4G LTE,0.0570478515625,True,2026-05
DATA0000001809,SUB00001401,CELL000153,2026-04-26 17:35:40,2026-04-26 18:41:40,707.898,100.71,17.838,25.176,2.1245,False,pgw,2026-04-26,CUST00002652,PLN014,DEV0000739,Southwest,SITE00036,5G NR,0.691306640625,True,2026-04
DATA0000001818,SUB00004732,CELL000005,2026-05-18 17:46:26,2026-05-18 20:09:26,359.275,124.514,8.27,47.468,2.0156,False,pgw,2026-05-18,CUST00000801,PLN009,DEV0002165,Southeast,SITE00001,5G NR,0.3508544921875,True,2026-05
DATA0000001822,SUB00002966,CELL000105,2026-05-22 19:05:19,2026-05-22 19:09:19,430.166,67.876,19.156,28.35,2.0219,False,pgw,2026-05-22,CUST00003535,PLN002,DEV0000146,Southeast,SITE00024,4G LTE,0.420083984375,True,2026-05
DATA0000001841,SUB00003700,CELL000001,2026-04-18 09:15:48,2026-04-18 09:40:48,357.767,165.655,23.001,46.774,2.1249,False,pgw,2026-04-18,CUST00001178,PLN006,DEV0000923,Northeast,SITE00001,4G LTE,0.3493818359375,True,2026-04
DATA0000001854,SUB00001837,CELL000161,2026-05-17 12:36:17,2026-05-17 14:23:17,214.803,241.251,27.671,14.165,2.5369,False,pgw,2026-05-17,CUST00002747,PLN005,DEV0000689,Midwest,SITE00037,4G LTE,0.2097685546875,True,2026-05
DATA0000001886,SUB00000507,CELL000163,2026-04-09 20:15:09,2026-04-09 20:53:09,213.974,165.818,20.204,35.235,2.1964,True,pgw,2026-04-09,CUST00001369,PLN003,DEV0000208,Southwest,SITE00038,5G NR,0.208958984375,True,2026-04
DATA0000001900,SUB00002879,CELL000029,2026-05-04 23:45:51,2026-05-05 01:36:51,1422.238,53.577,16.645,7.778,2.0692,False,pgw,2026-05-04,CUST00001484,PLN002,DEV0000257,Northeast,SITE00006,4G LTE,1.388904296875,True,2026-05
DATA0000001913,SUB00004798,CELL000238,2026-04-29 15:11:13,2026-04-29 15:30:13,243.186,128.211,29.582,34.146,2.3108,False,pgw,2026-04-29,CUST00003957,PLN006,DEV0001198,Southwest,SITE00056,5G NR,0.237486328125,True,2026-04
DATA0000002021,SUB00004003,CELL000174,2026-05-07 03:36:39,2026-05-07 05:51:39,102.569,69.302,28.146,97.856,2.4877,False,pgw,2026-05-07,CUST00002721,PLN012,DEV0000559,Southwest,SITE00041,4G LTE,0.1001650390625,True,2026-05
DATA0000002052,SUB00003787,CELL000210,2026-05-20 14:51:56,2026-05-20 16:14:56,201.341,127.499,23.299,53.001,2.3719,False,pgw,2026-05-20,CUST00002791,PLN014,DEV0002092,Northeast,SITE00049,4G LTE,0.1966220703125,True,2026-05
DATA0000002055,SUB00002843,CELL000036,2026-04-09 09:06:19,2026-04-09 10:36:19,327.366,113.324,24.064,24.048,2.8089,False,pgw,2026-04-09,CUST00000423,PLN006,DEV0002357,Southwest,SITE00008,4G LTE,0.319693359375,True,2026-04
DATA0000002063,SUB00001511,CELL000093,2026-04-07 09:30:48,2026-04-07 10:25:48,1366.555,54.664,5.69,54.661,3.2296,False,pgw,2026-04-07,CUST00004224,PLN001,DEV0000107,Northeast,SITE00021,5G NR,1.3345263671875,True,2026-04
DATA0000002081,SUB00003432,CELL000167,2026-05-17 04:53:08,2026-05-17 06:58:08,2616.562,88.724,2.293,48.29,2.2681,False,pgw,2026-05-17,CUST00002816,PLN019,DEV0001438,Southeast,SITE00039,4G LTE,2.555236328125,True,2026-05
DATA0000002092,SUB00002800,CELL000171,2026-05-12 04:36:35,2026-05-12 06:07:35,846.721,102.602,28.625,41.611,2.2681,False,pgw,2026-05-12,CUST00003857,PLN011,DEV0002173,Southwest,SITE00040,5G NR,0.8268759765625,True,2026-05
DATA0000002099,SUB00001253,CELL000128,2026-04-22 06:26:26,2026-04-22 06:43:26,92.644,134.185,24.615,27.16,2.4368,True,pgw,2026-04-22,CUST00004160,PLN014,DEV0001827,Midwest,SITE00030,4G LTE,0.09047265625,True,2026-04
DATA0000002218,SUB00000974,CELL000156,2026-04-05 11:31:44,2026-04-05 11:55:44,1780.735,44.671,44.058,44.355,2.4692,False,pgw,2026-04-05,CUST00001380,PLN017,DEV0002412,Southwest,SITE00037,4G LTE,1.7389990234375,True,2026-04
DATA0000002224,SUB00002987,CELL000210,2026-05-26 00:26:16,2026-05-26 01:09:16,542.996,75.467,15.181,10.057,2.4116,False,pgw,2026-05-26,CUST00001641,PLN005,DEV0002396,West,SITE00049,4G LTE,0.53026953125,True,2026-05
DATA0000002237,SUB00002872,CELL000110,2026-05-18 07:03:59,2026-05-18 08:01:59,106.169,33.479,22.447,47.219,2.0149,False,pgw,2026-05-18,CUST00004438,PLN003,DEV0001801,Northeast,SITE00026,5G NR,0.1036806640625,True,2026-05
DATA0000002243,SUB00003103,CELL000025,2026-05-26 06:07:22,2026-05-26 06:45:22,997.823,43.41,32.69,54.806,2.6197,True,pgw,2026-05-26,CUST00003516,PLN020,DEV0000284,Northeast,SITE00006,5G NR,0.9744365234375,True,2026-05
DATA0000002305,SUB00004172,CELL000184,2026-04-10 20:58:46,2026-04-10 22:56:46,105.462,131.413,0.673,35.63,2.555,True,pgw,2026-04-10,CUST00003547,PLN003,DEV0000999,Midwest,SITE00043,5G NR,0.102990234375,True,2026-04
DATA0000002355,SUB00004385,CELL000189,2026-05-19 01:01:24,2026-05-19 04:00:24,1680.043,174.063,23.443,22.872,2.6766,False,pgw,2026-05-19,CUST00002076,PLN018,DEV0001589,Southeast,SITE00045,5G NR,1.6406669921875,True,2026-05
DATA0000002399,SUB00004106,CELL000084,2026-05-15 18:15:03,2026-05-15 21:11:03,886.707,152.372,18.272,23.291,2.0875,False,pgw,2026-05-15,CUST00001405,PLN002,DEV0001567,Midwest,SITE00019,5G NR,0.8659248046875,True,2026-05
DATA0000002415,SUB00003707,CELL000176,2026-05-24 04:16:54,2026-05-24 06:28:54,35.479,151.368,41.896,37.019,2.427,True,pgw,2026-05-24,CUST00004453,PLN010,DEV0000036,Southeast,SITE00042,4G LTE,0.0346474609375,True,2026-05
DATA0000002490,SUB00002865,CELL000250,2026-05-03 14:58:38,2026-05-03 15:13:38,382.053,143.102,11.272,13.188,2.3427,False,pgw,2026-05-03,CUST00000211,PLN010,DEV0001720,Midwest,SITE00059,4G LTE,0.3730986328125,True,2026-05
DATA0000002500,SUB00001996,CELL000130,2026-04-05 22:57:14,2026-04-06 00:24:14,180.378,190.045,36.16,41.397,2.3609,False,pgw,2026-04-05,CUST00000528,PLN018,DEV0001324,Northeast,SITE00031,4G LTE,0.176150390625,True,2026-04
DATA0000002503,SUB00003307,CELL000124,2026-05-23 17:16:51,2026-05-23 20:07:51,354.541,169.072,17.664,37.3,3.0377,False,pgw,2026-05-23,CUST00003342,PLN007,DEV0002003,Southeast,SITE00029,4G LTE,0.3462314453125,True,2026-05
DATA0000002511,SUB00001094,CELL000223,2026-05-25 01:46:08,2026-05-25 02:31:08,1239.216,111.056,44.638,29.784,2.2721,False,pgw,2026-05-25,CUST00003186,PLN015,DEV0001388,Southwest,SITE00052,5G NR,1.210171875,True,2026-05
DATA0000002514,SUB00004278,CELL000128,2026-05-14 13:09:48,2026-05-14 15:17:48,1319.319,98.787,7.996,55.43,2.3818,False,pgw,2026-05-14,CUST00003975,PLN011,DEV0000306,Northeast,SITE00030,4G LTE,1.2883974609375,True,2026-05
DATA0000002525,SUB00000355,CELL000019,2026-05-06 14:31:07,2026-05-06 17:10:07,6.165,92.323,57.576,21.902,2.2338,False,pgw,2026-05-06,CUST00003126,PLN015,DEV0002009,Southwest,SITE00004,4G LTE,0.0060205078125,True,2026-05
DATA0000002536,SUB00003312,CELL000080,2026-05-28 12:13:50,2026-05-28 13:03:50,988.131,146.853,43.856,62.34,2.32,False,pgw,2026-05-28,CUST00002503,PLN003,DEV0000513,Southwest,SITE00018,5G NR,0.9649716796875,True,2026-05
DATA0000002577,SUB00003213,CELL000069,2026-05-13 02:39:15,2026-05-13 03:34:15,1773.611,84.889,29.688,46.765,2.2794,False,pgw,2026-05-13,CUST00000784,PLN020,DEV0000086,Northeast,SITE00016,5G NR,1.7320419921875,True,2026-05
DATA0000002578,SUB00000881,CELL000167,2026-04-10 06:16:11,2026-04-10 08:23:11,325.284,171.313,32.508,65.545,2.1691,False,pgw,2026-04-10,CUST00002958,PLN009,DEV0001379,Southwest,SITE00039,4G LTE,0.31766015625,True,2026-04
DATA0000002605,SUB00000076,CELL000159,2026-05-30 01:43:15,2026-05-30 01:55:15,2728.848,145.323,27.567,12.544,2.0262,False,pgw,2026-05-30,CUST00001759,PLN003,DEV0002403,Midwest,SITE00037,5G NR,2.664890625,True,2026-05
DATA0000002611,SUB00000173,CELL000007,2026-04-17 23:55:29,2026-04-18 00:20:29,184.381,97.405,9.151,26.205,2.3908,False,pgw,2026-04-17,CUST00001489,PLN020,DEV0000553,Southwest,SITE00002,4G LTE,0.1800595703125,True,2026-04
DATA0000002660,SUB00001363,CELL000061,2026-04-20 16:58:37,2026-04-20 17:42:37,728.353,129.849,31.774,2.0,2.9675,False,pgw,2026-04-20,CUST00002682,PLN015,DEV0001265,West,SITE00014,5G NR,0.7112822265625,True,2026-04
DATA0000002691,SUB00004986,CELL000058,2026-05-25 15:59:43,2026-05-25 16:40:43,217.017,83.344,14.126,65.737,2.7854,False,pgw,2026-05-25,CUST00003934,PLN002,DEV0000052,Northeast,SITE00013,5G NR,0.2119306640625,True,2026-05
DATA0000002712,SUB00000386,CELL000074,2026-05-04 15:38:07,2026-05-04 16:56:07,41.427,114.804,38.054,28.476,2.5173,True,pgw,2026-05-04,CUST00002058,PLN003,DEV0000732,Midwest,SITE00017,5G NR,0.0404560546875,True,2026-05
DATA0000002746,SUB00003278,CELL000084,2026-05-07 07:33:30,2026-05-07 10:25:30,53.175,185.373,22.141,41.733,2.2841,False,pgw,2026-05-07,CUST00004425,PLN004,DEV0001743,West,SITE00019,5G NR,0.0519287109375,True,2026-05
DATA0000002749,SUB00004858,CELL000246,2026-05-01 14:15:02,2026-05-01 17:05:02,1200.432,155.424,41.456,29.457,2.0744,False,pgw,2026-05-01,CUST00000850,PLN008,DEV0001811,Midwest,SITE00057,4G LTE,1.172296875,True,2026-05
DATA0000002774,SUB00004879,CELL000150,2026-05-04 16:42:03,2026-05-04 16:59:03,1244.545,199.464,39.014,34.498,2.0783,False,pgw,2026-05-04,CUST00000526,PLN012,DEV0000883,West,SITE00035,4G LTE,1.2153759765625,True,2026-05
DATA0000002776,SUB00001582,CELL000068,2026-05-08 13:51:10,2026-05-08 16:23:10,870.119,84.698,28.028,39.705,2.2287,False,pgw,2026-05-08,CUST00001267,PLN009,DEV0002202,Midwest,SITE00015,4G LTE,0.8497255859375,True,2026-05
DATA0000002786,SUB00002451,CELL000088,2026-04-02 07:58:45,2026-04-02 10:04:45,2033.097,100.017,41.445,37.683,2.0145,True,pgw,2026-04-02,CUST00001598,PLN016,DEV0002171,West,SITE00020,5G NR,1.9854462890625,True,2026-04
DATA0000002795,SUB00000764,CELL000201,2026-05-05 17:54:38,2026-05-05 19:08:38,1999.045,36.735,26.16,26.011,2.1478,False,pgw,2026-05-05,CUST00001980,PLN006,DEV0002232,West,SITE00048,5G NR,1.9521923828125,True,2026-05
DATA0000002813,SUB00001106,CELL000145,2026-05-03 08:26:45,2026-05-03 08:48:45,880.293,0.1,2.002,53.281,2.1301,False,pgw,2026-05-03,CUST00000290,PLN017,DEV0001362,Northeast,SITE00035,4G LTE,0.8596611328125,True,2026-05
DATA0000002850,SUB00000128,CELL000045,2026-05-02 09:40:32,2026-05-02 12:21:32,43.727,186.84,38.622,34.505,2.0735,False,pgw,2026-05-02,CUST00001696,PLN015,DEV0002094,Northeast,SITE00010,5G NR,0.0427021484375,True,2026-05
DATA0000002869,SUB00001016,CELL000251,2026-05-09 12:08:51,2026-05-09 12:41:51,87.131,180.156,7.702,55.505,3.9603,True,pgw,2026-05-09,CUST00003060,PLN018,DEV0002353,Northeast,SITE00059,5G NR,0.0850888671875,True,2026-05
DATA0000002874,SUB00000529,CELL000043,2026-05-21 08:03:45,2026-05-21 09:20:45,147.319,72.059,33.555,24.504,2.4914,False,pgw,2026-05-21,CUST00001599,PLN004,DEV0000155,Southeast,SITE00009,5G NR,0.1438662109375,True,2026-05
DATA0000002893,SUB00001608,CELL000068,2026-05-18 14:15:52,2026-05-18 17:13:52,74.507,135.054,21.478,32.758,2.2605,True,pgw,2026-05-18,CUST00000325,PLN011,DEV0000666,Northeast,SITE00015,4G LTE,0.0727607421875,True,2026-05
DATA0000002908,SUB00000875,CELL000215,2026-05-18 01:44:56,2026-05-18 03:20:56,322.777,74.768,26.151,29.24,2.2081,False,pgw,2026-05-18,CUST00001339,PLN003,DEV0000738,West,SITE00050,4G LTE,0.3152119140625,True,2026-05
DATA0000002921,SUB00002199,CELL000202,2026-04-14 03:01:34,2026-04-14 04:44:34,39.001,156.6,9.148,50.647,2.1477,False,pgw,2026-04-14,CUST00004479,PLN017,DEV0001289,Southwest,SITE00048,4G LTE,0.0380869140625,True,2026-04
DATA0000002923,SUB00004359,CELL000102,2026-04-03 17:53:10,2026-04-03 20:46:10,356.941,95.692,43.016,47.071,3.4644,True,pgw,2026-04-03,CUST00001030,PLN005,DEV0001611,Midwest,SITE00023,4G LTE,0.3485751953125,True,2026-04
DATA0000002958,SUB00002453,CELL000120,2026-04-13 23:43:56,2026-04-14 00:21:56,167.964,129.264,31.314,34.127,2.0224,False,pgw,2026-04-13,CUST00003441,PLN001,DEV0000235,Southwest,SITE00028,4G LTE,0.16402734375,True,2026-04
DATA0000002979,SUB00001210,CELL000060,2026-05-16 12:18:46,2026-05-16 13:06:46,256.114,100.271,23.103,39.948,2.1558,False,pgw,2026-05-16,CUST00004420,PLN020,DEV0001152,Southwest,SITE00013,4G LTE,0.250111328125,True,2026-05
DATA0000002981,SUB00004082,CELL000142,2026-04-14 21:24:52,2026-04-14 22:34:52,255.777,208.534,24.108,30.136,2.149,False,pgw,2026-04-14,CUST00003233,PLN019,DEV0000414,Southeast,SITE00034,4G LTE,0.2497822265625,True,2026-04
DATA0000002983,SUB00004717,CELL000064,2026-05-06 22:29:16,2026-05-07 01:05:16,51.577,170.979,18.145,62.019,2.5584,False,pgw,2026-05-06,CUST00002063,PLN007,DEV0000123,Midwest,SITE00014,4G LTE,0.0503681640625,True,2026-05
DATA0000002986,SUB00001305,CELL000137,2026-05-18 01:24:23,2026-05-18 03:47:23,40.269,75.855,21.18,22.291,2.0181,False,pgw,2026-05-18,CUST00000827,PLN014,DEV0002293,Southeast,SITE00032,5G NR,0.0393251953125,True,2026-05
DATA0000003043,SUB00000840,CELL000254,2026-04-09 13:38:25,2026-04-09 13:46:25,674.517,148.39,26.588,2.0,3.9393,True,pgw,2026-04-09,CUST00003324,PLN007,DEV0000171,Southwest,SITE00060,4G LTE,0.6587080078125,True,2026-04
DATA0000003062,SUB00001817,CELL000159,2026-05-09 05:30:50,2026-05-09 06:55:50,197.097,69.669,15.868,17.317,2.1519,False,pgw,2026-05-09,CUST00001329,PLN015,DEV0001007,Northeast,SITE00037,5G NR,0.1924775390625,True,2026-05
DATA0000003070,SUB00000921,CELL000093,2026-04-25 21:25:26,2026-04-25 21:55:26,619.49,255.637,41.339,10.557,2.3414,True,pgw,2026-04-25,CUST00002025,PLN007,DEV0000042,Northeast,SITE00021,5G NR,0.604970703125,True,2026-04
DATA0000003087,SUB00002278,CELL000096,2026-04-22 10:55:31,2026-04-22 12:12:31,981.044,24.37,12.747,17.627,2.0706,False,pgw,2026-04-22,CUST00004102,PLN003,DEV0001564,Southwest,SITE00022,5G NR,0.95805078125,True,2026-04
DATA0000003090,SUB00000614,CELL000052,2026-04-30 19:40:49,2026-04-30 22:40:49,426.923,100.089,55.411,51.073,2.128,False,pgw,2026-04-30,CUST00002136,PLN013,DEV0001079,Southwest,SITE00011,5G NR,0.4169169921875,True,2026-04
DATA0000003123,SUB00000295,CELL000022,2026-04-29 07:04:39,2026-04-29 09:26:39,1311.056,188.229,11.973,46.195,2.0178,False,pgw,2026-04-29,CUST00003980,PLN003,DEV0001697,Southwest,SITE00005,4G LTE,1.280328125,True,2026-04
DATA0000003131,SUB00002946,CELL000144,2026-05-25 23:48:44,2026-05-26 01:22:44,81.544,44.126,42.817,45.551,2.2671,True,pgw,2026-05-25,CUST00001202,PLN012,DEV0000664,Southwest,SITE00034,5G NR,0.0796328125,True,2026-05
DATA0000003152,SUB00004376,CELL000186,2026-05-23 23:29:19,2026-05-24 00:12:19,1586.174,70.999,26.215,12.135,2.0318,False,pgw,2026-05-23,CUST00000696,PLN001,DEV0001947,Northeast,SITE00044,5G NR,1.548998046875,True,2026-05
DATA0000003155,SUB00001288,CELL000056,2026-04-28 01:41:01,2026-04-28 02:27:01,1055.1,192.448,32.081,10.73,2.1666,False,pgw,2026-04-28,CUST00001986,PLN003,DEV0002299,West,SITE00012,5G NR,1.03037109375,True,2026-04
DATA0000003159,SUB00001521,CELL000118,2026-05-27 22:48:42,2026-05-28 01:29:42,303.29,156.922,9.83,60.377,2.2562,True,pgw,2026-05-27,CUST00004493,PLN010,DEV0000035,West,SITE00028,4G LTE,0.296181640625,True,2026-05
DATA0000003166,SUB00000643,CELL000220,2026-05-23 01:35:23,2026-05-23 01:51:23,27.148,72.666,25.768,46.699,2.8796,False,pgw,2026-05-23,CUST00003790,PLN015,DEV0002249,Southeast,SITE00052,4G LTE,0.02651171875,True,2026-05
DATA0000003170,SUB00002171,CELL000101,2026-05-07 15:40:34,2026-05-07 17:09:34,128.575,95.944,63.275,54.516,2.663,False,pgw,2026-05-07,CUST00001904,PLN010,DEV0001613,Midwest,SITE00023,4G LTE,0.1255615234375,True,2026-05
DATA0000003241,SUB00003655,CELL000225,2026-05-05 14:15:22,2026-05-05 14:47:22,1752.867,111.904,28.549,28.511,2.1433,False,pgw,2026-05-05,CUST00002999,PLN005,DEV0000241,Northeast,SITE00053,4G LTE,1.7117841796875,True,2026-05
DATA0000003252,SUB00000745,CELL000003,2026-05-03 13:31:58,2026-05-03 14:23:58,2587.031,52.317,35.291,67.566,2.0335,True,pgw,2026-05-03,CUST00002076,PLN011,DEV0001621,Southeast,SITE00001,4G LTE,2.5263974609375,True,2026-05
DATA0000003268,SUB00001644,CELL000177,2026-05-22 15:19:09,2026-05-22 16:27:09,643.176,191.249,14.172,29.365,2.1786,True,pgw,2026-05-22,CUST00000804,PLN007,DEV0000685,Northeast,SITE00042,5G NR,0.6281015625,True,2026-05
DATA0000003283,SUB00004335,CELL000114,2026-04-02 23:36:05,2026-04-03 02:15:05,1.101,124.654,6.807,25.43,2.2295,False,pgw,2026-04-02,CUST00000817,PLN020,DEV0001489,Southeast,SITE00026,5G NR,0.0010751953125,True,2026-04
DATA0000003286,SUB00004083,CELL000125,2026-04-18 15:36:48,2026-04-18 15:41:48,446.499,63.588,6.683,2.0,2.6737,False,pgw,2026-04-18,CUST00001061,PLN013,DEV0000325,Northeast,SITE00030,5G NR,0.4360341796875,True,2026-04
DATA0000003297,SUB00000478,CELL000125,2026-05-26 03:03:23,2026-05-26 03:49:23,266.445,105.177,38.829,35.12,2.202,False,pgw,2026-05-26,CUST00000053,PLN020,DEV0001611,Southeast,SITE00030,5G NR,0.2602001953125,True,2026-05
DATA0000003301,SUB00004481,CELL000186,2026-04-15 04:29:18,2026-04-15 05:40:18,61.532,231.982,39.181,34.04,2.0998,False,pgw,2026-04-15,CUST00002015,PLN006,DEV0002470,Southeast,SITE00044,5G NR,0.06008984375,True,2026-04
DATA0000003308,SUB00004839,CELL000066,2026-05-05 05:48:51,2026-05-05 07:10:51,1196.067,25.899,7.658,24.274,2.1597,False,pgw,2026-05-05,CUST00003445,PLN010,DEV0001199,Midwest,SITE00015,5G NR,1.1680341796875,True,2026-05
DATA0000003321,SUB00000214,CELL000175,2026-05-28 06:35:45,2026-05-28 09:32:45,626.828,161.611,20.759,57.703,2.0523,False,pgw,2026-05-28,CUST00003948,PLN017,DEV0001084,Northeast,SITE00041,4G LTE,0.61213671875,True,2026-05
DATA0000003388,SUB00000040,CELL000134,2026-04-25 21:03:39,2026-04-25 21:55:39,1341.585,200.701,29.29,33.266,2.3872,False,pgw,2026-04-25,CUST00000709,PLN016,DEV0001825,Midwest,SITE00031,4G LTE,1.3101416015625,True,2026-04
DATA0000003401,SUB00002457,CELL000035,2026-04-27 06:38:25,2026-04-27 07:58:25,130.392,0.1,25.313,7.872,2.0805,False,pgw,2026-04-27,CUST00003393,PLN005,DEV0001347,Midwest,SITE00007,5G NR,0.1273359375,True,2026-04
DATA0000003483,SUB00001396,CELL000067,2026-05-14 18:04:31,2026-05-14 19:40:31,885.746,40.957,0.1,29.413,2.1995,False,pgw,2026-05-14,CUST00002586,PLN020,DEV0000376,Southwest,SITE00015,5G NR,0.864986328125,True,2026-05
DATA0000003488,SUB00004187,CELL000239,2026-04-04 14:47:23,2026-04-04 16:19:23,560.82,166.685,25.867,27.536,2.4472,False,pgw,2026-04-04,CUST00000196,PLN014,DEV0002193,Southwest,SITE00056,4G LTE,0.54767578125,True,2026-04
DATA0000003506,SUB00001710,CELL000110,2026-04-16 04:30:07,2026-04-16 07:24:07,354.39,12.069,0.1,39.748,2.2592,False,pgw,2026-04-16,CUST00001815,PLN016,DEV0001119,Northeast,SITE00026,5G NR,0.346083984375,True,2026-04
DATA0000003556,SUB00004049,CELL000030,2026-04-14 01:08:49,2026-04-14 02:43:49,177.58,184.256,29.062,57.197,3.165,False,pgw,2026-04-14,CUST00002829,PLN009,DEV0000364,Southwest,SITE00007,4G LTE,0.17341796875,True,2026-04
DATA0000003575,SUB00004835,CELL000024,2026-05-28 20:01:26,2026-05-28 22:47:26,1248.875,157.512,37.987,44.262,2.0202,False,pgw,2026-05-28,CUST00002064,PLN008,DEV0000726,Southwest,SITE00005,5G NR,1.2196044921875,True,2026-05
DATA0000003604,SUB00002125,CELL000179,2026-05-04 22:27:35,2026-05-04 22:49:35,985.313,180.58,27.731,58.216,2.5191,True,pgw,2026-05-04,CUST00001522,PLN020,DEV0002163,Northeast,SITE00042,5G NR,0.9622197265625,True,2026-05
DATA0000003619,SUB00000444,CELL000142,2026-05-25 23:17:33,2026-05-26 01:01:33,593.363,106.203,24.715,47.171,2.1443,False,pgw,2026-05-25,CUST00003301,PLN017,DEV0000279,Midwest,SITE00034,4G LTE,0.5794560546875,True,2026-05
DATA0000003630,SUB00000952,CELL000092,2026-05-03 20:42:35,2026-05-03 22:29:35,32.222,151.435,2.584,31.741,2.1436,False,pgw,2026-05-03,CUST00003214,PLN019,DEV0001344,Southeast,SITE00021,5G NR,0.031466796875,True,2026-05
DATA0000003633,SUB00000307,CELL000200,2026-05-15 16:27:04,2026-05-15 17:52:04,776.651,129.508,58.126,30.726,2.1191,False,pgw,2026-05-15,CUST00001334,PLN018,DEV0001382,Southwest,SITE00047,4G LTE,0.7584482421875,True,2026-05
DATA0000003635,SUB00002149,CELL000064,2026-05-24 17:09:44,2026-05-24 19:38:44,2336.039,55.138,11.742,33.193,2.2141,False,pgw,2026-05-24,CUST00004473,PLN010,DEV0001987,Northeast,SITE00014,4G LTE,2.2812880859375,True,2026-05
DATA0000003644,SUB00004362,CELL000159,2026-05-10 03:52:21,2026-05-10 04:09:21,245.718,13.671,27.424,65.58,2.695,False,pgw,2026-05-10,CUST00003707,PLN016,DEV0000426,West,SITE00037,5G NR,0.239958984375,True,2026-05
DATA0000003658,SUB00001790,CELL000105,2026-05-31 05:45:41,2026-05-31 08:32:41,224.653,146.545,30.858,15.63,2.3234,False,pgw,2026-05-31,CUST00002105,PLN020,DEV0001829,Northeast,SITE00024,4G LTE,0.2193876953125,True,2026-05
DATA0000003668,SUB00001742,CELL000071,2026-04-27 08:40:36,2026-04-27 11:22:36,243.215,215.6,35.592,27.969,2.5423,False,pgw,2026-04-27,CUST00003864,PLN015,DEV0000324,West,SITE00016,4G LTE,0.2375146484375,True,2026-04
DATA0000003678,SUB00000506,CELL000252,2026-05-21 16:48:15,2026-05-21 18:13:15,291.07,116.51,33.056,49.979,2.3755,False,pgw,2026-05-21,CUST00003055,PLN012,DEV0001371,West,SITE00059,4G LTE,0.284248046875,True,2026-05
DATA0000003722,SUB00000636,CELL000002,2026-04-09 04:38:27,2026-04-09 06:52:27,1095.189,149.833,40.966,60.425,2.2551,False,pgw,2026-04-09,CUST00002958,PLN008,DEV0000282,Southwest,SITE00001,5G NR,1.0695205078125,True,2026-04
DATA0000003724,SUB00003665,CELL000024,2026-05-16 13:56:15,2026-05-16 14:10:15,299.998,23.191,21.417,24.607,2.1098,True,pgw,2026-05-16,CUST00000028,PLN017,DEV0000315,Southeast,SITE00005,5G NR,0.292966796875,True,2026-05
DATA0000003788,SUB00003529,CELL000178,2026-05-01 21:19:55,2026-05-01 21:39:55,186.556,9.222,33.033,82.303,0.3938,False,pgw,2026-05-01,CUST00001488,PLN002,DEV0002163,Northeast,SITE00042,5G NR,0.18218359375,True,2026-05
DATA0000003799,SUB00003866,CELL000077,2026-05-26 07:05:15,2026-05-26 07:40:15,159.437,134.003,29.31,24.246,2.1997,False,pgw,2026-05-26,CUST00002227,PLN008,DEV0001439,Midwest,SITE00018,4G LTE,0.1557001953125,True,2026-05
DATA0000003864,SUB00000520,CELL000058,2026-04-13 17:55:34,2026-04-13 20:29:34,56.64,121.159,40.767,13.256,2.2253,False,pgw,2026-04-13,CUST00003010,PLN016,DEV0000849,Midwest,SITE00013,5G NR,0.0553125,True,2026-04
