bill_id,customer_id,billing_month,bill_date,due_date,energy_charge,demand_charge,fixed_charge,tax_amount,total_amount,bill_status
BILL00000896,CUST0000448,2026-05-01,2026-05-28,2026-06-17,17963.5,2763.62,690.9,1612.11,23030.13,Cancelled
BILL00000897,CUST0000449,2026-04-01,2026-04-28,2026-05-18,18893.02,2906.62,726.65,1695.53,24221.82,Open
BILL00000898,CUST0000449,2026-05-01,2026-05-28,2026-06-17,1324.31,203.74,50.93,118.85,1697.83,Open
BILL00000899,CUST0000450,2026-04-01,2026-04-28,2026-05-18,15257.76,2347.35,586.84,1369.29,19561.23,Past Due
BILL00000900,CUST0000450,2026-05-01,2026-05-28,2026-06-17,13346.53,2053.31,513.33,1197.77,17110.93,Paid
BILL00000901,CUST0000451,2026-04-01,2026-04-28,2026-05-18,3046.37,468.67,117.17,273.39,3905.6,Cancelled
BILL00000902,CUST0000451,2026-05-01,2026-05-28,2026-06-17,5542.07,852.63,213.16,497.37,7105.22,Open
BILL00000903,CUST0000452,2026-04-01,2026-04-28,2026-05-18,13590.5,2090.85,522.71,1219.66,17423.72,Paid
BILL00000904,CUST0000452,2026-05-01,2026-05-28,2026-06-17,2307.0,354.92,88.73,207.04,2957.7,Past Due
BILL00000905,CUST0000453,2026-04-01,2026-04-28,2026-05-18,11711.63,1801.79,450.45,1051.04,15014.91,Cancelled
BILL00000906,CUST0000453,2026-05-01,2026-05-28,2026-06-17,3605.18,554.64,138.66,323.54,4622.02,Open
BILL00000907,CUST0000454,2026-04-01,2026-04-28,2026-05-18,7072.83,1088.13,272.03,634.74,9067.74,Open
BILL00000908,CUST0000454,2026-05-01,2026-05-28,2026-06-17,5439.35,836.82,209.21,488.15,6973.52,Open
BILL00000909,CUST0000455,2026-04-01,2026-04-28,2026-05-18,3911.06,601.7,150.43,350.99,5014.18,Cancelled
BILL00000910,CUST0000455,2026-05-01,2026-05-28,2026-06-17,19466.72,2994.88,748.72,1747.01,24957.33,Open
BILL00000911,CUST0000456,2026-04-01,2026-04-28,2026-05-18,17372.33,2672.67,668.17,1559.05,22272.21,Cancelled
BILL00000912,CUST0000456,2026-05-01,2026-05-28,2026-06-17,12166.12,1871.71,467.93,1091.83,15597.6,Past Due
BILL00000913,CUST0000457,2026-04-01,2026-04-28,2026-05-18,5336.08,820.94,205.23,478.88,6841.13,Cancelled
BILL00000914,CUST0000457,2026-05-01,2026-05-28,2026-06-17,16322.41,2511.14,627.78,1464.83,20926.16,Open
BILL00000915,CUST0000458,2026-04-01,2026-04-28,2026-05-18,18084.96,2782.3,695.58,1623.01,23185.84,Open
BILL00000916,CUST0000458,2026-05-01,2026-05-28,2026-06-17,13993.52,2152.85,538.21,1255.83,17940.41,Open
BILL00000917,CUST0000459,2026-04-01,2026-04-28,2026-05-18,15072.35,2318.82,579.71,1352.65,19323.52,Open
BILL00000918,CUST0000459,2026-05-01,2026-05-28,2026-06-17,7425.16,1142.33,285.58,666.36,9519.44,Open
BILL00000919,CUST0000460,2026-04-01,2026-04-28,2026-05-18,3515.17,540.8,135.2,315.46,4506.63,Open
BILL00000920,CUST0000460,2026-05-01,2026-05-28,2026-06-17,14912.75,2294.27,573.57,1338.32,19118.91,Past Due
BILL00000921,CUST0000461,2026-04-01,2026-04-28,2026-05-18,13364.56,2056.09,514.02,1199.38,17134.05,Open
BILL00000922,CUST0000461,2026-05-01,2026-05-28,2026-06-17,12448.81,1915.2,478.8,1117.2,15960.01,Past Due
BILL00000923,CUST0000462,2026-04-01,2026-04-28,2026-05-18,17562.17,2701.87,675.47,1576.09,22515.6,Past Due
BILL00000924,CUST0000462,2026-05-01,2026-05-28,2026-06-17,4432.25,681.89,170.47,397.77,5682.38,Open
BILL00000925,CUST0000463,2026-04-01,2026-04-28,2026-05-18,3329.9,512.29,128.07,298.84,4269.1,Paid
BILL00000926,CUST0000463,2026-05-01,2026-05-28,2026-06-17,7313.11,1125.09,281.27,656.3,9375.78,Open
BILL00000927,CUST0000464,2026-04-01,2026-04-28,2026-05-18,16714.03,2571.39,642.85,1499.98,21428.24,Past Due
BILL00000928,CUST0000464,2026-05-01,2026-05-28,2026-06-17,17171.6,2641.78,660.45,1541.04,22014.87,Open
BILL00000929,CUST0000465,2026-04-01,2026-04-28,2026-05-18,2002.96,308.15,77.04,179.75,2567.9,Open
BILL00000930,CUST0000465,2026-05-01,2026-05-28,2026-06-17,15804.53,2431.47,607.87,1418.36,20262.22,Past Due
BILL00000931,CUST0000466,2026-04-01,2026-04-28,2026-05-18,18770.92,2887.83,721.96,1684.57,24065.28,Paid
BILL00000932,CUST0000466,2026-05-01,2026-05-28,2026-06-17,9854.06,1516.01,379.0,884.34,12633.41,Cancelled
BILL00000933,CUST0000467,2026-04-01,2026-04-28,2026-05-18,16080.38,2473.9,618.48,1443.11,20615.87,Open
BILL00000934,CUST0000467,2026-05-01,2026-05-28,2026-06-17,2094.2,322.18,80.55,187.94,2684.87,Cancelled
BILL00000935,CUST0000468,2026-04-01,2026-04-28,2026-05-18,6449.36,992.21,248.05,578.79,8268.41,Past Due
BILL00000936,CUST0000468,2026-05-01,2026-05-28,2026-06-17,11531.99,1774.15,443.54,1034.92,14784.61,Past Due
BILL00000937,CUST0000469,2026-04-01,2026-04-28,2026-05-18,163.43,25.14,6.29,14.67,209.52,Open
BILL00000938,CUST0000469,2026-05-01,2026-05-28,2026-06-17,11611.93,1786.45,446.61,1042.1,14887.09,Cancelled
BILL00000939,CUST0000470,2026-04-01,2026-04-28,2026-05-18,7232.54,1112.7,278.17,649.07,9272.48,Past Due
BILL00000940,CUST0000470,2026-05-01,2026-05-28,2026-06-17,6484.17,997.57,249.39,581.91,8313.04,Open
BILL00000941,CUST0000471,2026-04-01,2026-04-28,2026-05-18,11716.67,1802.56,450.64,1051.5,15021.37,Open
BILL00000942,CUST0000471,2026-05-01,2026-05-28,2026-06-17,12452.01,1915.69,478.92,1117.49,15964.12,Past Due
BILL00000943,CUST0000472,2026-04-01,2026-04-28,2026-05-18,12127.88,1865.83,466.46,1088.4,15548.56,Paid
BILL00000944,CUST0000472,2026-05-01,2026-05-28,2026-06-17,720.33,110.82,27.71,64.65,923.51,Cancelled
BILL00000945,CUST0000473,2026-04-01,2026-04-28,2026-05-18,16787.07,2582.63,645.66,1506.53,21521.88,Past Due
BILL00000946,CUST0000473,2026-05-01,2026-05-28,2026-06-17,15428.76,2373.66,593.41,1384.63,19780.47,Open
BILL00000947,CUST0000474,2026-04-01,2026-04-28,2026-05-18,7778.0,1196.62,299.15,698.03,9971.8,Cancelled
BILL00000948,CUST0000474,2026-05-01,2026-05-28,2026-06-17,16653.81,2562.12,640.53,1494.57,21351.03,Open
BILL00000949,CUST0000475,2026-04-01,2026-04-28,2026-05-18,611.83,94.13,23.53,54.91,784.4,Open
BILL00000950,CUST0000475,2026-05-01,2026-05-28,2026-06-17,833.37,128.21,32.05,74.79,1068.42,Paid
BILL00000951,CUST0000476,2026-04-01,2026-04-28,2026-05-18,18562.84,2855.82,713.96,1665.9,23798.51,Cancelled
BILL00000952,CUST0000476,2026-05-01,2026-05-28,2026-06-17,15779.99,2427.69,606.92,1416.15,20230.76,Cancelled
BILL00000953,CUST0000477,2026-04-01,2026-04-28,2026-05-18,4089.8,629.2,157.3,367.03,5243.34,Paid
BILL00000954,CUST0000477,2026-05-01,2026-05-28,2026-06-17,2764.52,425.31,106.33,248.1,3544.25,Open
BILL00000955,CUST0000478,2026-04-01,2026-04-28,2026-05-18,8476.59,1304.09,326.02,760.72,10867.43,Cancelled
BILL00000956,CUST0000478,2026-05-01,2026-05-28,2026-06-17,2995.73,460.88,115.22,268.85,3840.68,Paid
BILL00000957,CUST0000479,2026-04-01,2026-04-28,2026-05-18,9985.04,1536.16,384.04,896.09,12801.33,Cancelled
BILL00000958,CUST0000479,2026-05-01,2026-05-28,2026-06-17,8492.97,1306.61,326.65,762.19,10888.42,Paid
BILL00000959,CUST0000480,2026-04-01,2026-04-28,2026-05-18,2082.04,320.31,80.08,186.85,2669.28,Past Due
BILL00000960,CUST0000480,2026-05-01,2026-05-28,2026-06-17,13770.29,2118.51,529.63,1235.8,17654.22,Open
BILL00000961,CUST0000481,2026-04-01,2026-04-28,2026-05-18,7798.32,1199.74,299.94,699.85,9997.85,Past Due
BILL00000962,CUST0000481,2026-05-01,2026-05-28,2026-06-17,14844.69,2283.8,570.95,1332.22,19031.65,Open
BILL00000963,CUST0000482,2026-04-01,2026-04-28,2026-05-18,18041.03,2775.54,693.89,1619.07,23129.53,Past Due
BILL00000964,CUST0000482,2026-05-01,2026-05-28,2026-06-17,5760.5,886.23,221.56,516.97,7385.25,Open
BILL00000965,CUST0000483,2026-04-01,2026-04-28,2026-05-18,542.44,83.45,20.86,48.68,695.44,Open
BILL00000966,CUST0000483,2026-05-01,2026-05-28,2026-06-17,19078.22,2935.11,733.78,1712.15,24459.25,Paid
BILL00000967,CUST0000484,2026-04-01,2026-04-28,2026-05-18,18147.9,2791.98,698.0,1628.66,23266.54,Open
BILL00000968,CUST0000484,2026-05-01,2026-05-28,2026-06-17,6505.4,1000.83,250.21,583.82,8340.26,Past Due
BILL00000969,CUST0000485,2026-04-01,2026-04-28,2026-05-18,9556.45,1470.22,367.56,857.63,12251.86,Past Due
BILL00000970,CUST0000485,2026-05-01,2026-05-28,2026-06-17,6411.42,986.37,246.59,575.38,8219.77,Open
BILL00000971,CUST0000486,2026-04-01,2026-04-28,2026-05-18,16507.56,2539.62,634.91,1481.45,21163.53,Paid
BILL00000972,CUST0000486,2026-05-01,2026-05-28,2026-06-17,10341.44,1590.99,397.75,928.08,13258.25,Past Due
BILL00000973,CUST0000487,2026-04-01,2026-04-28,2026-05-18,18800.69,2892.41,723.1,1687.24,24103.45,Past Due
BILL00000974,CUST0000487,2026-05-01,2026-05-28,2026-06-17,15412.65,2371.18,592.79,1383.19,19759.8,Cancelled
BILL00000975,CUST0000488,2026-04-01,2026-04-28,2026-05-18,17637.01,2713.39,678.35,1582.81,22611.55,Open
BILL00000976,CUST0000488,2026-05-01,2026-05-28,2026-06-17,8236.46,1267.15,316.79,739.17,10559.56,Past Due
BILL00000977,CUST0000489,2026-04-01,2026-04-28,2026-05-18,7967.48,1225.77,306.44,715.03,10214.71,Paid
BILL00000978,CUST0000489,2026-05-01,2026-05-28,2026-06-17,17928.75,2758.27,689.57,1608.99,22985.57,Cancelled
BILL00000979,CUST0000490,2026-04-01,2026-04-28,2026-05-18,19320.4,2972.37,743.09,1733.88,24769.74,Open
BILL00000980,CUST0000490,2026-05-01,2026-05-28,2026-06-17,10218.81,1572.12,393.03,917.07,13101.04,Open
BILL00000981,CUST0000491,2026-04-01,2026-04-28,2026-05-18,8058.57,1239.78,309.94,723.2,10331.5,Open
BILL00000982,CUST0000491,2026-05-01,2026-05-28,2026-06-17,18508.34,2847.44,711.86,1661.0,23728.64,Cancelled
BILL00000983,CUST0000492,2026-04-01,2026-04-28,2026-05-18,10263.0,1578.92,394.73,921.04,13157.69,Past Due
BILL00000984,CUST0000492,2026-05-01,2026-05-28,2026-06-17,17577.06,2704.16,676.04,1577.43,22534.69,Past Due
BILL00000985,CUST0000493,2026-04-01,2026-04-28,2026-05-18,13524.7,2080.72,520.18,1213.76,17339.36,Paid
BILL00000986,CUST0000493,2026-05-01,2026-05-28,2026-06-17,5973.55,919.01,229.75,536.09,7658.4,Open
BILL00000987,CUST0000494,2026-04-01,2026-04-28,2026-05-18,11526.14,1773.25,443.31,1034.4,14777.1,Open
BILL00000988,CUST0000494,2026-05-01,2026-05-28,2026-06-17,1961.68,301.8,75.45,176.05,2514.98,Paid
BILL00000989,CUST0000495,2026-04-01,2026-04-28,2026-05-18,3678.66,565.95,141.49,330.14,4716.23,Open
BILL00000990,CUST0000495,2026-05-01,2026-05-28,2026-06-17,17816.26,2740.96,685.24,1598.9,22841.36,Open
BILL00000991,CUST0000496,2026-04-01,2026-04-28,2026-05-18,12547.24,1930.34,482.59,1126.03,16086.2,Past Due
BILL00000992,CUST_BAD,2026-05-01,2026-05-28,2026-06-17,11722.23,1803.42,450.85,1051.99,15028.5,Cancelled
BILL00000993,CUST0000497,2026-04-01,2026-04-28,2026-05-18,10640.89,1637.06,409.26,954.95,13642.16,Past Due
BILL00000994,CUST0000497,2026-05-01,2026-05-28,2026-06-17,18967.14,2918.02,729.51,1702.18,24316.84,Open
BILL00000995,CUST0000498,2026-04-01,2026-04-28,2026-05-18,7011.34,1078.67,269.67,629.22,8988.89,Cancelled
BILL00000996,CUST0000498,2026-05-01,2026-05-28,2026-06-17,2871.63,441.79,110.45,257.71,3681.58,Open
BILL00000997,CUST0000499,2026-04-01,2026-04-28,2026-05-18,18272.06,2811.09,702.77,1639.8,23425.72,Open
BILL00000998,CUST0000499,2026-05-01,2026-05-28,2026-06-17,18532.17,2851.1,712.78,1663.14,23759.2,Paid
BILL00000999,CUST0000500,2026-04-01,2026-04-28,2026-05-18,11434.35,1759.13,439.78,1026.16,14659.42,Past Due
BILL00001000,CUST0000500,2026-05-01,2026-05-28,2026-06-17,7736.42,1190.22,297.55,694.29,9918.48,Cancelled
BILL00001001,CUST0000501,2026-04-01,2026-04-28,2026-05-18,18276.63,2811.79,702.95,1640.21,23431.58,Open
BILL00001002,CUST0000501,2026-05-01,2026-05-28,2026-06-17,7711.69,1186.41,296.6,692.07,9886.78,Open
BILL00001003,CUST0000502,2026-04-01,2026-04-28,2026-05-18,16675.02,2565.39,641.35,1496.48,21378.23,Cancelled
BILL00001004,CUST0000502,2026-05-01,2026-05-28,2026-06-17,9181.98,1412.61,353.15,824.02,11771.77,Paid
BILL00001005,CUST0000503,2026-04-01,2026-04-28,2026-05-18,15370.54,2364.7,591.17,1379.41,19705.81,Open
BILL00001006,CUST0000503,2026-05-01,2026-05-28,2026-06-17,1886.04,290.16,72.54,169.26,2418.0,Past Due
BILL00001007,CUST0000504,2026-04-01,2026-04-28,2026-05-18,6372.34,980.36,245.09,571.88,8169.67,Paid
BILL00001008,CUST0000504,2026-05-01,2026-05-28,2026-06-17,7565.14,1163.87,290.97,678.92,9698.9,Open
BILL00001009,CUST0000505,2026-04-01,2026-04-28,2026-05-18,6618.42,1018.22,254.55,593.96,8485.16,Past Due
BILL00001010,CUST0000505,2026-05-01,2026-05-28,2026-06-17,14559.33,2239.9,559.97,1306.61,18665.8,Past Due
BILL00001011,CUST0000506,2026-04-01,2026-04-28,2026-05-18,11245.03,1730.0,432.5,1009.17,14416.7,Paid
BILL00001012,CUST0000506,2026-05-01,2026-05-28,2026-06-17,17672.33,2718.82,679.7,1585.98,22656.83,Cancelled
BILL00001013,CUST0000507,2026-04-01,2026-04-28,2026-05-18,3310.93,509.37,127.34,297.13,4244.78,Cancelled
BILL00001014,CUST0000507,2026-05-01,2026-05-28,2026-06-17,19480.38,2996.98,749.25,1748.24,24974.84,Cancelled
BILL00001015,CUST0000508,2026-04-01,2026-04-28,2026-05-18,1338.31,205.89,51.47,120.1,1715.78,Open
BILL00001016,CUST0000508,2026-05-01,2026-05-28,2026-06-17,7886.38,1213.29,303.32,707.75,10110.75,Open
BILL00001017,CUST0000509,2026-04-01,2026-04-28,2026-05-18,12719.77,1956.89,489.22,1141.52,16307.39,Paid
BILL00001018,CUST0000509,2026-05-01,2026-05-28,2026-06-17,10818.86,1664.44,416.11,970.92,13870.33,Cancelled
BILL00001019,CUST0000510,2026-04-01,2026-04-28,2026-05-18,16867.98,2595.07,648.77,1513.79,21625.61,Open
BILL00001020,CUST0000510,2026-05-01,2026-05-28,2026-06-17,16481.57,2535.63,633.91,1479.12,21130.22,Open
BILL00001021,CUST0000511,2026-04-01,2026-04-28,2026-05-18,2410.31,370.82,92.7,216.31,3090.14,Cancelled
BILL00001022,CUST0000511,2026-05-01,2026-05-28,2026-06-17,8088.91,1244.45,311.11,725.93,10370.4,Cancelled
BILL00001023,CUST0000512,2026-04-01,2026-04-28,2026-05-18,15435.91,2374.75,593.69,1385.27,19789.62,Paid
BILL00001024,CUST0000512,2026-05-01,2026-05-28,2026-06-17,7755.59,1193.17,298.29,696.01,9943.06,Open
BILL00001025,CUST0000513,2026-04-01,2026-04-28,2026-05-18,19475.62,2996.25,749.06,1747.81,24968.74,Paid
BILL00001026,CUST0000513,2026-05-01,2026-05-28,2026-06-17,3591.98,552.61,138.15,322.36,4605.11,Open
BILL00001027,CUST0000514,2026-04-01,2026-04-28,2026-05-18,8265.87,1271.67,317.92,741.81,10597.27,Cancelled
BILL00001028,CUST0000514,2026-05-01,2026-05-28,2026-06-17,3620.88,557.06,139.26,324.95,4642.15,Open
BILL00001029,CUST0000515,2026-04-01,2026-04-28,2026-05-18,8816.33,1356.36,339.09,791.21,11302.99,Open
BILL00001030,CUST0000515,2026-05-01,2026-05-28,2026-06-17,11808.21,1816.65,454.16,1059.71,15138.73,Past Due
BILL00001031,CUST0000516,2026-04-01,2026-04-28,2026-05-18,9680.73,1489.34,372.34,868.78,12411.2,Cancelled
BILL00001032,CUST0000516,2026-05-01,2026-05-28,2026-06-17,17273.66,2657.49,664.37,1550.2,22145.72,Open
BILL00001033,CUST0000517,2026-04-01,2026-04-28,2026-05-18,1788.1,275.09,68.77,160.47,2292.43,Past Due
BILL00001034,CUST0000517,2026-05-01,2026-05-28,2026-06-17,12428.21,1912.03,478.01,1115.35,15933.61,Past Due
BILL00001035,CUST0000518,2026-04-01,2026-04-28,2026-05-18,18103.65,2785.18,696.29,1624.69,23209.81,Open
BILL00001036,CUST0000518,2026-05-01,2026-05-28,2026-06-17,14243.75,2191.35,547.84,1278.29,18261.22,Past Due
BILL00001037,CUST0000519,2026-04-01,2026-04-28,2026-05-18,9919.29,1526.04,381.51,890.19,,Open
BILL00001038,CUST0000519,2026-05-01,2026-05-28,2026-06-17,16816.46,2587.15,646.79,1509.17,21559.56,Paid
BILL00001039,CUST0000520,2026-04-01,2026-04-28,2026-05-18,14190.12,2183.09,545.77,1273.47,18192.46,Open
BILL00001040,CUST0000520,2026-05-01,2026-05-28,2026-06-17,12073.56,1857.47,464.37,1083.52,15478.92,Past Due
BILL00001041,CUST0000521,2026-04-01,2026-04-28,2026-05-18,5617.37,864.21,216.05,504.12,7201.75,Paid
BILL00001042,CUST0000521,2026-05-01,2026-05-28,2026-06-17,739.94,113.84,28.46,66.4,948.64,Cancelled
BILL00001043,CUST0000522,2026-04-01,2026-04-28,2026-05-18,17054.25,2623.73,655.93,1530.51,21864.42,Past Due
BILL00001044,CUST0000522,2026-05-01,2026-05-28,2026-06-17,1811.27,278.66,69.66,162.55,2322.14,Past Due
BILL00001045,CUST0000523,2026-04-01,2026-04-28,2026-05-18,2575.85,396.28,99.07,231.17,3302.37,Open
BILL00001046,CUST0000523,2026-05-01,2026-05-28,2026-06-17,9555.71,1470.11,367.53,857.56,12250.91,Past Due
BILL00001047,CUST0000524,2026-04-01,2026-04-28,2026-05-18,8272.02,1272.62,318.15,742.36,10605.16,Open
BILL00001048,CUST0000524,2026-05-01,2026-05-28,2026-06-17,9938.05,1528.93,382.23,891.88,12741.08,Past Due
BILL00001049,CUST0000525,2026-04-01,2026-04-28,2026-05-18,11356.67,1747.18,436.79,1019.19,14559.83,Paid
BILL00001050,CUST0000525,2026-05-01,2026-05-28,2026-06-17,163.59,25.17,6.29,14.68,209.74,Past Due
BILL00001051,CUST0000526,2026-04-01,2026-04-28,2026-05-18,6761.86,1040.29,260.07,606.83,8669.05,Paid
BILL00001052,CUST0000526,2026-05-01,2026-05-28,2026-06-17,15205.54,2339.31,584.83,1364.6,19494.28,Open
BILL00001053,CUST0000527,2026-04-01,2026-04-28,2026-05-18,18726.39,2880.98,720.25,1680.57,24008.2,Paid
BILL00001054,CUST0000527,2026-05-01,2026-05-28,2026-06-17,5235.66,805.49,201.37,469.87,6712.38,Open
BILL00001055,CUST0000528,2026-04-01,2026-04-28,2026-05-18,7849.41,1207.6,301.9,704.43,10063.35,Open
BILL00001056,CUST0000528,2026-05-01,2026-05-28,2026-06-17,8353.62,1285.17,321.29,749.68,10709.77,Past Due
BILL00001057,CUST0000529,2026-04-01,2026-04-28,2026-05-18,14294.54,2199.16,549.79,1282.84,18326.33,Cancelled
BILL00001058,CUST0000529,2026-05-01,2026-05-28,2026-06-17,14639.17,2252.18,563.04,1313.77,18768.16,Open
BILL00001059,CUST0000530,2026-04-01,2026-04-28,2026-05-18,18785.11,2890.02,722.5,1685.84,24083.47,Past Due
BILL00001060,CUST0000530,2026-05-01,2026-05-28,2026-06-17,10548.34,1622.82,405.71,946.65,13523.51,Open
BILL00001061,CUST0000531,2026-04-01,2026-04-28,2026-05-18,19394.62,2983.79,745.95,1740.54,24864.9,Paid
BILL00001062,CUST0000531,2026-05-01,2026-05-28,2026-06-17,2649.23,407.57,101.89,237.75,3396.44,Cancelled
BILL00001063,CUST0000532,2026-04-01,2026-04-28,2026-05-18,8141.47,1252.53,313.13,730.64,10437.78,Paid
BILL00001064,CUST0000532,2026-05-01,2026-05-28,2026-06-17,6906.8,1062.59,265.65,619.84,8854.88,Past Due
BILL00001065,CUST0000533,2026-04-01,2026-04-28,2026-05-18,7554.45,1162.22,290.56,677.96,9685.19,Past Due
BILL00001066,CUST0000533,2026-05-01,2026-05-28,2026-06-17,8445.73,1299.34,324.84,757.95,10827.86,Open
BILL00001067,CUST0000534,2026-04-01,2026-04-28,2026-05-18,7277.79,1119.66,279.92,653.14,9330.5,Open
BILL00001068,CUST0000534,2026-05-01,2026-05-28,2026-06-17,13554.32,2085.28,521.32,1216.41,17377.34,Paid
BILL00001069,CUST0000535,2026-04-01,2026-04-28,2026-05-18,7341.47,1129.46,282.36,658.85,9412.13,Past Due
BILL00001070,CUST0000535,2026-05-01,2026-05-28,2026-06-17,2983.13,458.94,114.74,267.72,3824.53,Cancelled
BILL00001071,CUST0000536,2026-04-01,2026-04-28,2026-05-18,16692.08,2568.01,642.0,1498.01,21400.11,Open
BILL00001072,CUST0000536,2026-05-01,2026-05-28,2026-06-17,5804.71,893.03,223.26,520.94,7441.93,Paid
BILL00001073,CUST0000537,2026-04-01,2026-04-28,2026-05-18,1910.32,293.9,73.47,171.44,2449.13,Open
BILL00001074,CUST0000537,2026-05-01,2026-05-28,2026-06-17,17164.2,2640.65,660.16,1540.38,22005.38,Open
BILL00001075,CUST0000538,2026-04-01,2026-04-28,2026-05-18,19202.37,2954.21,738.55,1723.29,24618.43,Open
BILL00001076,CUST0000538,2026-05-01,2026-05-28,2026-06-17,6737.32,1036.51,259.13,604.63,8637.59,Past Due
BILL00001077,CUST0000539,2026-04-01,2026-04-28,2026-05-18,3978.79,612.12,153.03,357.07,5101.01,Paid
BILL00001078,CUST0000539,2026-05-01,2026-05-28,2026-06-17,13236.07,2036.32,509.08,1187.85,16969.32,Open
BILL00001079,CUST0000540,2026-04-01,2026-04-28,2026-05-18,9654.77,1485.35,371.34,866.45,12377.91,Cancelled
BILL00001080,CUST0000540,2026-05-01,2026-05-28,2026-06-17,14158.87,2178.29,544.57,1270.67,18152.39,Past Due
BILL00001081,CUST0000541,2026-04-01,2026-04-28,2026-05-18,607.0,93.38,23.35,54.47,,Paid
BILL00001082,CUST0000541,2026-05-01,2026-05-28,2026-06-17,15014.78,2309.97,577.49,1347.48,19249.72,Open
BILL00001083,CUST0000542,2026-04-01,2026-04-28,2026-05-18,202.54,31.16,7.79,18.18,259.67,Open
BILL00001084,CUST0000542,2026-05-01,2026-05-28,2026-06-17,10498.03,1615.08,403.77,942.13,13459.02,Past Due
BILL00001085,CUST0000543,2026-04-01,2026-04-28,2026-05-18,11029.8,1696.89,424.22,989.85,14140.77,Open
BILL00001086,CUST0000543,2026-05-01,2026-05-28,2026-06-17,4044.97,622.3,155.58,363.01,5185.86,Cancelled
BILL00001087,CUST0000544,2026-04-01,2026-04-28,2026-05-18,282.96,43.53,10.88,25.39,362.77,Paid
BILL00001088,CUST0000544,2026-05-01,2026-05-28,2026-06-17,2248.48,345.92,86.48,201.79,2882.67,Open
BILL00001089,CUST0000545,2026-04-01,2026-04-28,2026-05-18,11652.08,1792.63,448.16,1045.7,14938.56,Open
BILL00001090,CUST0000545,2026-05-01,2026-05-28,2026-06-17,10932.57,1681.93,420.48,981.13,14016.11,Open
BILL00001091,CUST0000546,2026-04-01,2026-04-28,2026-05-18,4710.68,724.72,181.18,422.75,6039.34,Cancelled
BILL00001092,CUST0000546,2026-05-01,2026-05-28,2026-06-17,18594.64,2860.71,715.18,1668.75,23839.28,Past Due
BILL00001093,CUST0000547,2026-04-01,2026-04-28,2026-05-18,2537.68,390.41,97.6,227.74,3253.44,Open
BILL00001094,CUST0000547,2026-05-01,2026-05-28,2026-06-17,18844.63,2899.17,724.79,1691.18,24159.78,Past Due
BILL00001095,CUST0000548,2026-04-01,2026-04-28,2026-05-18,3768.21,579.72,144.93,338.17,4831.04,Past Due
BILL00001096,CUST0000548,2026-05-01,2026-05-28,2026-06-17,9548.93,1469.07,367.27,856.95,12242.21,Past Due
BILL00001097,CUST0000549,2026-04-01,2026-04-28,2026-05-18,12028.3,1850.51,462.63,1079.46,15420.9,Past Due
BILL00001098,CUST0000549,2026-05-01,2026-05-28,2026-06-17,12769.91,1964.6,491.15,1146.02,16371.68,Paid
BILL00001099,CUST0000550,2026-04-01,2026-04-28,2026-05-18,1399.41,215.29,53.82,125.59,1794.12,Open
BILL00001100,CUST0000550,2026-05-01,2026-05-28,2026-06-17,202.64,31.18,7.79,18.19,259.79,Open
BILL00001101,CUST0000551,2026-04-01,2026-04-28,2026-05-18,6339.21,975.26,243.82,568.9,8127.19,Open
BILL00001102,CUST0000551,2026-05-01,2026-05-28,2026-06-17,10482.11,1612.63,403.16,940.7,13438.61,Past Due
BILL00001103,CUST_BAD,2026-04-01,2026-04-28,2026-05-18,18717.59,2879.63,719.91,1679.78,23996.9,Open
BILL00001104,CUST0000552,2026-05-01,2026-05-28,2026-06-17,15993.96,2460.61,615.15,1435.36,20505.07,Cancelled
BILL00001105,CUST0000553,2026-04-01,2026-04-28,2026-05-18,13410.44,2063.15,515.79,1203.5,17192.88,Open
BILL00001106,CUST0000553,2026-05-01,2026-05-28,2026-06-17,4680.44,720.07,180.02,420.04,6000.56,Cancelled
BILL00001107,CUST0000554,2026-04-01,2026-04-28,2026-05-18,12242.24,1883.42,470.86,1098.66,15695.18,Past Due
BILL00001108,CUST0000554,2026-05-01,2026-05-28,2026-06-17,9977.97,1535.07,383.77,895.46,12792.27,Past Due
BILL00001109,CUST0000555,2026-04-01,2026-04-28,2026-05-18,3092.69,475.8,118.95,277.55,3964.99,Open
BILL00001110,CUST0000555,2026-05-01,2026-05-28,2026-06-17,8954.81,1377.66,344.42,803.64,11480.52,Open
BILL00001111,CUST0000556,2026-04-01,2026-04-28,2026-05-18,13178.67,2027.49,506.87,1182.7,16895.73,Paid
BILL00001112,CUST0000556,2026-05-01,2026-05-28,2026-06-17,8012.86,1232.75,308.19,719.1,10272.9,Paid
BILL00001113,CUST0000557,2026-04-01,2026-04-28,2026-05-18,1877.73,288.88,72.22,168.51,2407.34,Open
BILL00001114,CUST0000557,2026-05-01,2026-05-28,2026-06-17,11873.06,1826.63,456.66,1065.53,15221.88,Open
BILL00001115,CUST0000558,2026-04-01,2026-04-28,2026-05-18,8982.55,1381.93,345.48,806.13,11516.09,Open
BILL00001116,CUST0000558,2026-05-01,2026-05-28,2026-06-17,8687.6,1336.55,334.14,779.66,11137.95,Open
BILL00001117,CUST0000559,2026-04-01,2026-04-28,2026-05-18,14661.77,2255.66,563.91,1315.8,18797.14,Cancelled
BILL00001118,CUST0000559,2026-05-01,2026-05-28,2026-06-17,6458.86,993.67,248.42,579.64,8280.59,Paid
