site_id,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition
SITE0001,2026-04-15 16:00:00,23.272,5.45,823.255,60.562,Storm
SITE0001,2026-04-15 17:00:00,37.998,7.368,637.18,61.863,Clear
SITE0001,2026-04-15 18:00:00,21.352,6.802,493.5,62.296,Rain
SITE0001,2026-04-15 19:00:00,10.836,3.338,565.005,67.901,Clear
SITE0001,2026-04-15 20:00:00,12.939,4.555,161.814,60.879,Storm
SITE0001,2026-04-15 21:00:00,19.059,10.403,0.0,83.559,Cloudy
SITE0001,2026-04-15 22:00:00,28.645,4.495,197.724,42.587,Rain
SITE0001,2026-04-15 23:00:00,8.348,2.102,0.0,94.192,Storm
SITE0001,2026-04-16 00:00:00,17.757,3.778,218.753,32.782,Clear
SITE0001,2026-04-16 01:00:00,28.573,5.838,0.0,53.564,Clear
SITE0001,2026-04-16 02:00:00,18.241,6.04,0.0,68.176,Snow
SITE0001,2026-04-16 03:00:00,22.276,4.303,0.0,62.913,Clear
SITE0001,2026-04-16 04:00:00,20.752,7.374,134.152,88.454,Rain
SITE0001,2026-04-16 05:00:00,27.249,11.675,0.0,50.454,Storm
SITE0001,2026-04-16 06:00:00,18.6,5.862,760.574,56.017,Rain
SITE0001,2026-04-16 07:00:00,20.451,3.579,519.68,51.528,Snow
SITE0001,2026-04-16 08:00:00,19.554,9.086,782.253,56.491,Rain
SITE0001,2026-04-16 09:00:00,33.622,9.222,594.715,35.151,Clear
SITE0001,2026-04-16 10:00:00,24.519,5.754,620.185,66.856,Clear
SITE0001,2026-04-16 11:00:00,8.453,9.009,716.369,47.542,Clear
SITE0001,2026-04-16 12:00:00,18.895,4.132,510.567,64.401,Storm
SITE0001,2026-04-16 13:00:00,22.156,7.857,528.275,86.599,Snow
SITE0001,2026-04-16 14:00:00,33.445,5.986,460.395,63.278,Rain
SITE0001,2026-04-16 15:00:00,7.17,10.753,543.553,66.958,Cloudy
SITE0001,2026-04-16 16:00:00,23.173,8.788,525.407,77.565,Rain
SITE0001,2026-04-16 17:00:00,46.22,1.832,661.729,42.287,Cloudy
SITE0001,2026-04-16 18:00:00,24.238,4.234,621.817,48.549,Clear
SITE0001,2026-04-16 19:00:00,19.751,6.813,401.767,92.022,Clear
SITE0001,2026-04-16 20:00:00,13.679,6.308,81.784,62.778,Rain
SITE0001,2026-04-16 21:00:00,33.319,7.439,0.0,47.424,Storm
SITE0001,2026-04-16 22:00:00,36.729,6.202,240.44,55.852,Clear
SITE0001,2026-04-16 23:00:00,24.011,7.941,44.334,54.201,Clear
SITE0001,2026-04-17 00:00:00,21.147,3.184,155.558,66.353,Storm
SITE0001,2026-04-17 01:00:00,14.824,5.765,0.0,59.871,Rain
SITE0001,2026-04-17 02:00:00,15.51,8.06,347.584,45.576,Clear
SITE0001,2026-04-17 03:00:00,13.035,7.157,0.0,81.093,Clear
SITE0001,2026-04-17 04:00:00,11.564,6.025,21.198,53.793,Cloudy
SITE0001,2026-04-17 05:00:00,12.583,4.838,214.789,52.17,Storm
SITE0001,2026-04-17 06:00:00,22.333,5.656,362.84,71.797,Clear
SITE0001,2026-04-17 07:00:00,19.939,3.675,679.617,76.899,Snow
SITE0001,2026-04-17 08:00:00,25.633,8.616,543.486,68.915,Clear
SITE0001,2026-04-17 09:00:00,18.165,5.484,652.78,44.336,Clear
SITE0001,2026-04-17 10:00:00,26.071,6.762,607.18,59.493,Snow
SITE0001,2026-04-17 11:00:00,37.896,3.311,749.648,90.113,Storm
SITE0001,2026-04-17 12:00:00,20.412,10.869,348.253,59.692,Cloudy
SITE0001,2026-04-17 13:00:00,11.492,7.709,569.788,53.852,Clear
SITE0001,2026-04-17 14:00:00,7.879,6.029,521.719,41.678,Rain
SITE0001,2026-04-17 15:00:00,18.02,3.417,632.105,63.12,Snow
SITE0001,2026-04-17 16:00:00,33.952,6.741,568.305,57.365,Cloudy
SITE0001,2026-04-17 17:00:00,26.537,4.278,534.013,43.494,Cloudy
SITE0001,2026-04-17 18:00:00,4.724,4.208,524.393,67.626,Cloudy
SITE0001,2026-04-17 19:00:00,16.645,2.448,617.069,59.822,Cloudy
SITE0001,2026-04-17 20:00:00,30.687,10.749,0.0,42.457,Snow
SITE0001,2026-04-17 21:00:00,20.748,5.378,58.774,53.468,Clear
SITE0001,2026-04-17 22:00:00,11.876,8.247,37.304,52.598,Cloudy
SITE0001,2026-04-17 23:00:00,29.049,5.099,0.0,58.594,Clear
SITE0001,2026-04-18 00:00:00,20.845,8.985,0.0,55.524,Storm
SITE0001,2026-04-18 01:00:00,25.334,4.154,0.0,49.308,Clear
SITE0001,2026-04-18 02:00:00,13.476,5.748,0.0,75.156,Clear
SITE0001,2026-04-18 03:00:00,25.269,5.577,0.0,34.652,Cloudy
SITE0001,2026-04-18 04:00:00,35.949,5.61,0.0,65.696,Rain
SITE0001,2026-04-18 05:00:00,23.435,7.269,0.0,81.707,Cloudy
SITE0001,2026-04-18 06:00:00,12.887,2.261,553.398,76.315,Clear
SITE0001,2026-04-18 07:00:00,32.192,6.832,729.706,35.825,Rain
SITE0001,2026-04-18 08:00:00,15.691,3.478,640.293,46.097,Clear
SITE0001,2026-04-18 09:00:00,23.16,8.152,649.496,57.303,Cloudy
SITE0001,2026-04-18 10:00:00,19.422,2.74,559.352,63.096,Snow
SITE0001,2026-04-18 11:00:00,9.697,5.926,633.32,48.043,Snow
SITE0001,2026-04-18 12:00:00,19.075,2.573,619.454,67.605,Rain
SITE0001,2026-04-18 13:00:00,27.321,7.032,394.543,46.893,Rain
SITE0001,2026-04-18 14:00:00,14.617,9.461,400.587,73.795,Snow
SITE0001,2026-04-18 15:00:00,18.84,5.863,446.622,90.669,Rain
SITE0001,2026-04-18 16:00:00,20.17,5.599,678.004,71.449,Rain
SITE0001,2026-04-18 17:00:00,30.89,7.062,855.22,55.958,Snow
SITE0001,2026-04-18 18:00:00,21.212,7.779,485.91,55.802,Rain
SITE0001,2026-04-18 19:00:00,21.181,5.811,900.828,92.046,Clear
SITE0001,2026-04-18 20:00:00,22.105,7.825,0.0,46.479,Clear
SITE0001,2026-04-18 21:00:00,16.185,7.857,94.308,60.474,Clear
SITE0001,2026-04-18 22:00:00,2.962,2.732,0.0,81.058,Snow
SITE0001,2026-04-18 23:00:00,8.729,7.448,212.237,51.355,Cloudy
SITE0001,2026-04-19 00:00:00,24.442,5.533,0.0,67.14,Storm
SITE0001,2026-04-19 01:00:00,15.578,8.242,0.0,48.348,Clear
SITE0001,2026-04-19 02:00:00,31.102,7.893,0.0,78.362,Storm
SITE0001,2026-04-19 03:00:00,16.199,5.108,0.0,57.427,Clear
SITE0001,2026-04-19 04:00:00,11.373,6.974,0.0,72.065,Clear
SITE0001,2026-04-19 05:00:00,19.677,5.026,6.848,49.119,Clear
SITE0001,2026-04-19 06:00:00,33.712,8.746,356.071,58.494,Storm
SITE0001,2026-04-19 07:00:00,14.134,4.822,407.281,69.228,Rain
SITE0001,2026-04-19 08:00:00,29.038,6.903,777.649,78.801,Clear
SITE0001,2026-04-19 09:00:00,23.396,6.094,401.536,77.602,Storm
SITE0001,2026-04-19 10:00:00,15.492,6.494,546.558,52.283,Storm
SITE0001,2026-04-19 11:00:00,28.437,5.788,649.038,60.361,Cloudy
SITE0001,2026-04-19 12:00:00,19.893,9.655,542.956,58.828,Clear
SITE0001,2026-04-19 13:00:00,29.737,4.945,490.954,65.827,Clear
SITE0001,2026-04-19 14:00:00,15.297,6.384,411.188,59.271,Storm
SITE0001,2026-04-19 15:00:00,13.017,10.107,775.92,32.738,Cloudy
SITE0001,2026-04-19 16:00:00,20.467,10.171,696.132,33.534,Rain
SITE0001,2026-04-19 17:00:00,23.339,5.606,852.702,62.247,Clear
SITE0001,2026-04-19 18:00:00,27.749,4.72,683.77,60.872,Storm
SITE0001,2026-04-19 19:00:00,37.351,5.973,567.386,24.899,Snow
SITE0001,2026-04-19 20:00:00,25.101,5.957,147.446,96.226,Snow
SITE0001,2026-04-19 21:00:00,30.529,1.418,59.601,63.413,Clear
SITE0001,2026-04-19 22:00:00,14.932,8.426,232.376,39.483,Storm
SITE0001,2026-04-19 23:00:00,34.479,1.499,0.0,69.111,Rain
SITE0001,2026-04-20 00:00:00,38.228,5.045,0.0,43.722,Clear
SITE0001,2026-04-20 01:00:00,6.152,5.107,0.0,89.202,Snow
SITE0001,2026-04-20 02:00:00,20.474,9.863,38.839,72.616,Snow
SITE0001,2026-04-20 03:00:00,22.416,9.55,210.548,65.748,Clear
SITE0001,2026-04-20 04:00:00,12.028,5.32,0.0,55.27,Snow
SITE0001,2026-04-20 05:00:00,-5.088,8.219,0.0,37.089,Cloudy
SITE0001,2026-04-20 06:00:00,11.786,3.164,428.646,72.989,Rain
SITE0001,2026-04-20 07:00:00,32.193,5.111,457.928,61.686,Cloudy
SITE0001,2026-04-20 08:00:00,22.992,3.022,255.086,71.975,Clear
SITE0001,2026-04-20 09:00:00,20.118,8.729,812.747,75.026,Storm
SITE0001,2026-04-20 10:00:00,26.004,8.084,714.916,75.806,Clear
SITE0001,2026-04-20 11:00:00,15.46,8.779,684.442,78.331,Snow
SITE0001,2026-04-20 12:00:00,21.285,5.64,548.606,58.313,Cloudy
SITE0001,2026-04-20 13:00:00,0.984,1.297,587.147,44.009,Rain
SITE0001,2026-04-20 14:00:00,25.876,6.582,279.461,29.978,Storm
SITE0001,2026-04-20 15:00:00,7.131,4.765,603.035,37.265,Cloudy
SITE0001,2026-04-20 16:00:00,28.095,6.86,705.69,83.482,Snow
SITE0001,2026-04-20 17:00:00,22.937,4.406,713.051,47.32,Clear
SITE0001,2026-04-20 18:00:00,21.828,5.298,465.948,69.463,Storm
SITE0001,2026-04-20 19:00:00,12.156,9.714,726.293,35.377,Clear
SITE0001,2026-04-20 20:00:00,24.615,8.257,175.5,77.366,Snow
SITE0001,2026-04-20 21:00:00,16.65,9.477,106.363,64.176,Clear
SITE0001,2026-04-20 22:00:00,12.118,7.798,96.644,56.239,Storm
SITE0001,2026-04-20 23:00:00,33.442,4.276,171.398,91.462,Clear
SITE0001,2026-04-21 00:00:00,17.245,5.706,272.521,66.941,Clear
SITE0001,2026-04-21 01:00:00,23.65,5.862,271.78,61.871,Snow
SITE0001,2026-04-21 02:00:00,11.664,4.153,47.448,49.288,Storm
SITE0001,2026-04-21 03:00:00,6.905,7.854,0.0,51.351,Cloudy
SITE0001,2026-04-21 04:00:00,36.313,2.011,197.775,56.409,Rain
SITE0001,2026-04-21 05:00:00,3.318,3.638,58.947,75.237,Rain
SITE0001,2026-04-21 06:00:00,6.502,5.278,430.596,15.722,Clear
SITE0001,2026-04-21 07:00:00,33.49,5.488,697.069,41.156,Cloudy
SITE0001,2026-04-21 08:00:00,23.808,10.163,818.833,52.174,Cloudy
SITE0001,2026-04-21 09:00:00,5.278,7.082,673.116,100.0,Clear
SITE0001,2026-04-21 10:00:00,16.669,2.58,543.519,51.736,Rain
SITE0001,2026-04-21 11:00:00,6.506,4.998,511.352,84.597,Cloudy
SITE0001,2026-04-21 12:00:00,18.896,6.978,565.785,55.819,Snow
SITE0001,2026-04-21 13:00:00,23.604,4.677,611.804,67.335,Clear
SITE0001,2026-04-21 14:00:00,26.597,6.318,644.776,53.537,Snow
SITE0001,2026-04-21 15:00:00,20.742,1.531,863.667,77.161,Clear
SITE0001,2026-04-21 16:00:00,43.486,9.397,562.857,39.451,Clear
SITE0001,2026-04-21 17:00:00,14.932,5.79,476.48,87.984,Storm
SITE0001,2026-04-21 18:00:00,19.524,6.014,769.401,87.002,Storm
SITE0001,2026-04-21 19:00:00,18.195,10.712,526.235,60.05,Cloudy
SITE0001,2026-04-21 20:00:00,43.932,8.488,234.074,62.242,Clear
SITE0001,2026-04-21 21:00:00,17.159,4.581,0.0,60.275,Cloudy
SITE0001,2026-04-21 22:00:00,25.644,9.486,188.811,49.347,Snow
SITE0001,2026-04-21 23:00:00,18.124,5.455,0.0,47.192,Snow
SITE0001,2026-04-22 00:00:00,24.457,5.877,0.0,55.492,Cloudy
SITE0001,2026-04-22 01:00:00,28.425,10.134,286.714,70.558,Snow
SITE0001,2026-04-22 02:00:00,4.25,7.267,0.0,91.331,Cloudy
SITE0001,2026-04-22 03:00:00,4.888,8.731,139.549,57.583,Rain
SITE0001,2026-04-22 04:00:00,6.825,5.019,40.068,73.634,Rain
SITE0001,2026-04-22 05:00:00,14.154,8.24,347.715,66.148,Snow
SITE0001,2026-04-22 06:00:00,34.487,3.672,623.654,48.2,Snow
SITE0001,2026-04-22 07:00:00,24.311,9.259,402.646,31.288,Snow
SITE0001,2026-04-22 08:00:00,24.396,9.04,384.633,39.753,Clear
SITE0001,2026-04-22 09:00:00,35.187,7.255,725.103,40.188,Rain
SITE0001,2026-04-22 10:00:00,29.353,4.789,647.127,46.911,Clear
SITE0001,2026-04-22 11:00:00,14.095,6.958,930.826,28.791,Rain
SITE0001,2026-04-22 12:00:00,20.757,8.577,561.888,70.79,Cloudy
SITE0001,2026-04-22 13:00:00,8.914,9.706,636.625,79.817,Clear
SITE0001,2026-04-22 14:00:00,29.462,0.0,592.01,31.039,Clear
SITE0001,2026-04-22 15:00:00,15.519,4.237,558.462,100.0,Clear
SITE0001,2026-04-22 16:00:00,13.409,9.449,530.728,65.381,Rain
SITE0001,2026-04-22 17:00:00,9.61,6.73,605.91,39.5,Storm
SITE0001,2026-04-22 18:00:00,20.282,0.12,796.393,68.692,Storm
SITE0001,2026-04-22 19:00:00,27.516,2.404,476.493,100.0,Cloudy
SITE0001,2026-04-22 20:00:00,42.713,2.029,150.658,61.487,Clear
SITE0001,2026-04-22 21:00:00,34.078,11.565,336.706,41.768,Clear
SITE0001,2026-04-22 22:00:00,17.236,2.185,0.0,51.67,Snow
SITE0001,2026-04-22 23:00:00,13.128,4.423,0.0,11.871,Snow
SITE0001,2026-04-23 00:00:00,15.072,8.529,0.0,76.308,Cloudy
SITE0001,2026-04-23 01:00:00,16.381,5.499,621.974,55.616,Cloudy
SITE0001,2026-04-23 02:00:00,19.057,7.843,148.629,49.71,Cloudy
SITE0001,2026-04-23 03:00:00,31.438,4.783,56.279,64.502,Snow
SITE0001,2026-04-23 04:00:00,7.199,3.431,0.0,82.246,Snow
SITE0001,2026-04-23 05:00:00,16.067,8.976,177.828,84.424,Cloudy
SITE0001,2026-04-23 06:00:00,20.61,3.081,107.679,64.886,Snow
SITE0001,2026-04-23 07:00:00,12.838,8.089,580.485,100.0,Snow
SITE0001,2026-04-23 08:00:00,17.839,5.513,618.295,84.745,Rain
SITE0001,2026-04-23 09:00:00,12.541,2.269,724.147,48.582,Cloudy
SITE0001,2026-04-23 10:00:00,11.166,3.106,816.364,43.777,Rain
SITE0001,2026-04-23 11:00:00,10.16,9.823,485.223,65.679,Clear
SITE0001,2026-04-23 12:00:00,22.467,0.212,828.622,43.3,Snow
SITE0001,2026-04-23 13:00:00,9.506,2.514,585.577,61.865,Storm
SITE0001,2026-04-23 14:00:00,19.592,6.292,548.16,55.244,Clear
SITE0001,2026-04-23 15:00:00,9.723,5.835,841.574,85.265,Snow
SITE0001,2026-04-23 16:00:00,15.196,6.388,895.611,47.423,Snow
SITE0001,2026-04-23 17:00:00,11.468,5.723,401.191,40.272,Snow
SITE0001,2026-04-23 18:00:00,12.589,4.059,608.264,62.318,Cloudy
SITE0001,2026-04-23 19:00:00,22.203,6.312,438.389,51.37,Clear
SITE0001,2026-04-23 20:00:00,41.238,4.12,59.002,60.81,Snow
SITE0001,2026-04-23 21:00:00,14.07,1.674,0.0,67.361,Storm
SITE0001,2026-04-23 22:00:00,18.525,4.007,0.0,52.262,Cloudy
SITE0001,2026-04-23 23:00:00,27.886,7.288,0.0,63.453,Clear
SITE0001,2026-04-24 00:00:00,18.632,4.718,33.063,38.318,Rain
SITE0001,2026-04-24 01:00:00,21.986,4.096,131.812,40.268,Snow
SITE0001,2026-04-24 02:00:00,18.427,6.142,0.0,73.829,Snow
SITE0001,2026-04-24 03:00:00,25.466,8.966,438.846,45.996,Cloudy
SITE0001,2026-04-24 04:00:00,14.967,1.497,334.998,35.672,Rain
SITE0001,2026-04-24 05:00:00,38.651,2.556,0.0,53.701,Rain
SITE0001,2026-04-24 06:00:00,20.296,8.171,440.921,48.75,Cloudy
SITE0001,2026-04-24 07:00:00,8.035,5.222,572.032,45.948,Clear
SITE0001,2026-04-24 08:00:00,34.509,1.455,785.291,84.242,Snow
SITE0001,2026-04-24 09:00:00,14.631,9.457,707.655,39.714,Cloudy
SITE0001,2026-04-24 10:00:00,20.238,6.375,579.332,31.501,Rain
SITE0001,2026-04-24 11:00:00,20.343,6.945,891.76,84.098,Rain
SITE0001,2026-04-24 12:00:00,23.826,5.282,734.185,24.954,Storm
SITE0001,2026-04-24 13:00:00,18.464,8.299,521.873,10.0,Snow
SITE0001,2026-04-24 14:00:00,15.161,5.211,646.853,31.125,Clear
SITE0001,2026-04-24 15:00:00,31.166,0.776,853.534,67.846,Cloudy
SITE0001,2026-04-24 16:00:00,13.24,7.999,479.173,40.525,Storm
SITE0001,2026-04-24 17:00:00,30.355,8.115,352.925,76.957,Rain
SITE0001,2026-04-24 18:00:00,24.733,2.696,653.373,86.489,Snow
SITE0001,2026-04-24 19:00:00,7.531,2.606,651.659,85.284,Clear
SITE0001,2026-04-24 20:00:00,31.823,7.699,0.0,65.47,Storm
SITE0001,2026-04-24 21:00:00,20.127,3.247,0.0,55.659,Cloudy
SITE0001,2026-04-24 22:00:00,12.577,4.812,38.968,69.269,Storm
SITE0001,2026-04-24 23:00:00,15.084,9.072,252.324,88.155,Rain
SITE0001,2026-04-25 00:00:00,21.39,8.787,0.0,37.761,Storm
SITE0001,2026-04-25 01:00:00,19.361,9.823,53.542,67.751,Cloudy
SITE0001,2026-04-25 02:00:00,5.464,10.377,0.0,42.293,Snow
SITE0001,2026-04-25 03:00:00,29.875,5.079,0.0,52.041,Clear
SITE0001,2026-04-25 04:00:00,27.537,1.028,0.0,70.173,Rain
SITE0001,2026-04-25 05:00:00,7.521,6.538,25.692,30.503,Rain
SITE0001,2026-04-25 06:00:00,27.003,6.497,595.759,16.883,Rain
SITE0001,2026-04-25 07:00:00,18.927,3.659,700.332,54.412,Clear
SITE0001,2026-04-25 08:00:00,34.835,5.149,593.157,62.635,Cloudy
SITE0001,2026-04-25 09:00:00,15.635,3.397,322.516,44.113,Clear
SITE0001,2026-04-25 10:00:00,17.039,4.575,557.185,64.871,Storm
SITE0001,2026-04-25 11:00:00,23.474,8.024,650.279,63.546,Rain
SITE0001,2026-04-25 12:00:00,15.692,9.847,700.252,73.387,Rain
SITE0001,2026-04-25 13:00:00,18.463,2.651,644.29,68.224,Storm
SITE0001,2026-04-25 14:00:00,24.601,5.318,410.519,68.416,Clear
SITE0001,2026-04-25 15:00:00,15.876,5.839,488.34,27.042,Clear
SITE0001,2026-04-25 16:00:00,23.733,9.274,696.046,35.19,Clear
SITE0001,2026-04-25 17:00:00,32.217,8.41,528.43,92.133,Rain
SITE0001,2026-04-25 18:00:00,34.569,7.651,409.659,74.375,Storm
SITE0001,2026-04-25 19:00:00,6.202,4.976,260.119,63.975,Clear
SITE0001,2026-04-25 20:00:00,14.205,5.728,193.541,62.41,Storm
SITE0001,2026-04-25 21:00:00,25.699,7.803,0.0,60.419,Rain
SITE0001,2026-04-25 22:00:00,-0.005,5.081,0.0,48.569,Cloudy
SITE0001,2026-04-25 23:00:00,18.295,7.863,185.196,72.369,Clear
SITE0001,2026-04-26 00:00:00,26.502,5.834,0.0,53.897,Clear
SITE0001,2026-04-26 01:00:00,9.879,8.422,298.052,31.746,Cloudy
SITE0001,2026-04-26 02:00:00,6.71,5.377,115.871,48.81,Storm
SITE0001,2026-04-26 03:00:00,16.427,7.658,320.428,90.612,Clear
SITE0001,2026-04-26 04:00:00,0.139,6.016,87.674,61.296,Clear
SITE0001,2026-04-26 05:00:00,6.021,3.809,0.0,47.318,Storm
SITE0001,2026-04-26 06:00:00,18.568,3.29,568.434,51.964,Snow
SITE0001,2026-04-26 07:00:00,11.027,12.289,600.638,56.307,Clear
SITE0001,2026-04-26 08:00:00,33.494,9.18,777.596,91.048,Rain
SITE0001,2026-04-26 09:00:00,21.768,5.649,614.131,92.313,Cloudy
SITE0001,2026-04-26 10:00:00,19.38,3.304,627.421,78.023,Clear
SITE0001,2026-04-26 11:00:00,34.696,7.38,372.911,52.802,Clear
SITE0001,2026-04-26 12:00:00,13.451,1.564,641.787,55.552,Rain
SITE0001,2026-04-26 13:00:00,29.437,5.97,679.317,58.655,Cloudy
SITE0001,2026-04-26 14:00:00,14.201,5.792,676.349,60.821,Snow
SITE0001,2026-04-26 15:00:00,12.669,7.38,593.106,95.751,Clear
SITE0001,2026-04-26 16:00:00,14.308,7.396,727.871,49.387,Clear
SITE0001,2026-04-26 17:00:00,15.977,1.287,530.987,91.678,Snow
SITE0001,2026-04-26 18:00:00,26.611,6.03,588.583,40.381,Clear
SITE0001,2026-04-26 19:00:00,10.1,9.135,743.733,50.454,Snow
SITE0001,2026-04-26 20:00:00,12.566,7.71,0.0,50.06,Rain
SITE0001,2026-04-26 21:00:00,29.208,4.333,39.341,36.451,Snow
SITE0001,2026-04-26 22:00:00,21.373,6.513,0.0,40.665,Rain
SITE0001,2026-04-26 23:00:00,6.782,8.132,235.937,37.918,Clear
SITE0001,2026-04-27 00:00:00,7.003,2.168,298.587,74.393,Storm
SITE0001,2026-04-27 01:00:00,28.577,6.124,193.066,60.393,Storm
SITE0001,2026-04-27 02:00:00,20.158,4.918,0.0,48.713,Snow
SITE0001,2026-04-27 03:00:00,23.214,5.782,420.22,42.448,Cloudy
SITE0001,2026-04-27 04:00:00,15.009,3.372,56.33,75.044,Clear
SITE0001,2026-04-27 05:00:00,20.188,4.307,0.0,30.333,Clear
SITE0001,2026-04-27 06:00:00,10.474,3.786,893.202,56.176,Rain
SITE0001,2026-04-27 07:00:00,26.957,6.304,711.185,47.558,Cloudy
SITE0001,2026-04-27 08:00:00,15.542,12.943,605.876,48.631,Rain
SITE0001,2026-04-27 09:00:00,21.57,2.263,564.859,74.903,Rain
SITE0001,2026-04-27 10:00:00,26.112,0.57,509.713,47.941,Cloudy
SITE0001,2026-04-27 11:00:00,24.634,6.887,217.804,57.481,Snow
SITE0001,2026-04-27 12:00:00,19.324,8.093,764.059,59.445,Rain
SITE0001,2026-04-27 13:00:00,13.463,6.019,880.792,35.322,Cloudy
SITE0001,2026-04-27 14:00:00,33.136,6.635,745.595,43.114,Clear
SITE0001,2026-04-27 15:00:00,32.927,4.371,568.433,77.63,Rain
SITE0001,2026-04-27 16:00:00,31.462,7.979,331.558,48.607,Storm
SITE0001,2026-04-27 17:00:00,1.858,6.22,586.349,43.278,Clear
SITE0001,2026-04-27 18:00:00,34.21,3.786,902.043,35.749,Rain
SITE0001,2026-04-27 19:00:00,18.446,2.114,517.777,90.039,Storm
SITE0001,2026-04-27 20:00:00,20.152,5.921,0.0,79.806,Clear
SITE0001,2026-04-27 21:00:00,6.735,3.652,0.0,61.763,Snow
SITE0001,2026-04-27 22:00:00,25.389,5.776,95.08,84.078,Snow
SITE0001,2026-04-27 23:00:00,26.314,9.777,0.0,74.327,Storm
SITE0001,2026-04-28 00:00:00,18.467,10.013,0.0,76.101,Clear
SITE0001,2026-04-28 01:00:00,29.526,6.742,0.0,41.999,Clear
SITE0001,2026-04-28 02:00:00,30.732,5.957,0.0,57.632,Rain
SITE0001,2026-04-28 03:00:00,31.673,5.811,0.0,30.409,Storm
SITE0001,2026-04-28 04:00:00,9.373,10.063,0.0,10.0,Storm
SITE0001,2026-04-28 05:00:00,7.705,10.413,179.172,40.996,Rain
SITE0001,2026-04-28 06:00:00,19.764,11.696,543.658,42.424,Rain
SITE0001,2026-04-28 07:00:00,17.374,6.401,930.375,79.693,Storm
SITE0001,2026-04-28 08:00:00,22.267,6.839,692.914,47.289,Rain
SITE0001,2026-04-28 09:00:00,16.372,5.254,764.845,29.828,Rain
SITE0001,2026-04-28 10:00:00,-0.257,5.631,755.897,80.66,Snow
SITE0001,2026-04-28 11:00:00,9.263,7.717,736.503,66.671,Clear
SITE0001,2026-04-28 12:00:00,30.058,7.88,582.572,53.456,Rain
SITE0001,2026-04-28 13:00:00,31.275,2.571,366.914,88.135,Snow
SITE0001,2026-04-28 14:00:00,17.945,4.936,522.191,47.287,Snow
SITE0001,2026-04-28 15:00:00,15.045,5.417,418.715,68.036,Rain
SITE0001,2026-04-28 16:00:00,16.314,9.174,560.395,59.81,Rain
SITE0001,2026-04-28 17:00:00,29.33,10.734,540.043,70.204,Snow
SITE0001,2026-04-28 18:00:00,15.416,0.0,630.578,43.956,Cloudy
SITE0001,2026-04-28 19:00:00,25.892,4.395,555.022,46.566,Snow
SITE0001,2026-04-28 20:00:00,19.58,0.0,0.0,100.0,Cloudy
SITE0001,2026-04-28 21:00:00,12.661,5.516,46.365,70.119,Clear
SITE0001,2026-04-28 22:00:00,12.265,5.132,46.471,84.213,Clear
SITE0001,2026-04-28 23:00:00,10.491,3.399,0.0,86.62,Snow
SITE0001,2026-04-29 00:00:00,24.939,6.238,204.066,44.391,Storm
SITE0001,2026-04-29 01:00:00,10.764,4.384,433.685,59.888,Rain
SITE0001,2026-04-29 02:00:00,30.251,10.845,0.0,50.895,Clear
SITE0001,2026-04-29 03:00:00,14.516,8.474,0.0,82.422,Clear
SITE0001,2026-04-29 04:00:00,28.81,6.276,18.406,45.166,Snow
SITE0001,2026-04-29 05:00:00,10.215,5.548,1.263,31.514,Storm
SITE0001,2026-04-29 06:00:00,14.419,5.864,828.239,59.231,Snow
SITE0001,2026-04-29 07:00:00,28.154,7.456,643.337,83.594,Rain
SITE0001,2026-04-29 08:00:00,11.2,4.659,889.665,29.452,Storm
SITE0001,2026-04-29 09:00:00,9.612,1.187,752.618,64.594,Clear
SITE0001,2026-04-29 10:00:00,25.047,6.08,762.061,35.737,Rain
SITE0001,2026-04-29 11:00:00,8.565,5.478,292.873,33.707,Clear
SITE0001,2026-04-29 12:00:00,24.809,4.977,785.867,62.558,Clear
SITE0001,2026-04-29 13:00:00,10.772,7.304,259.367,74.537,Clear
SITE0001,2026-04-29 14:00:00,23.311,6.305,756.202,18.511,Cloudy
SITE0001,2026-04-29 15:00:00,12.786,7.34,690.173,35.951,Snow
SITE0001,2026-04-29 16:00:00,16.941,6.658,452.084,61.545,Cloudy
SITE0001,2026-04-29 17:00:00,26.308,6.121,439.821,78.128,Clear
SITE0001,2026-04-29 18:00:00,29.036,4.345,838.408,33.359,Clear
SITE0001,2026-04-29 19:00:00,17.075,3.747,836.45,41.976,Storm
SITE0001,2026-04-29 20:00:00,22.569,5.366,0.0,54.621,Cloudy
SITE0001,2026-04-29 21:00:00,18.635,5.772,0.0,74.495,Rain
SITE0001,2026-04-29 22:00:00,36.069,7.384,3.841,46.248,Storm
SITE0001,2026-04-29 23:00:00,24.607,13.241,56.0,66.837,Snow
SITE0001,2026-04-30 00:00:00,-3.96,3.682,237.047,73.977,Clear
SITE0001,2026-04-30 01:00:00,18.113,2.78,85.178,46.461,Rain
SITE0001,2026-04-30 02:00:00,14.944,6.498,61.572,69.181,Snow
SITE0001,2026-04-30 03:00:00,44.215,8.242,37.81,43.62,Clear
SITE0001,2026-04-30 04:00:00,10.275,6.473,0.0,53.142,Clear
SITE0001,2026-04-30 05:00:00,25.176,4.901,0.0,93.86,Clear
SITE0001,2026-04-30 06:00:00,5.131,3.517,662.504,63.822,Cloudy
SITE0001,2026-04-30 07:00:00,25.871,7.805,739.486,50.464,Rain
SITE0001,2026-04-30 08:00:00,7.356,5.141,526.726,77.723,Clear
SITE0001,2026-04-30 09:00:00,5.738,7.057,619.924,63.22,Clear
