generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date
GEN0000000272,SITE0001,2026-04-12 07:00:00,35.4392,50.9167,0.0,scada,2026-04-12
GEN0000000273,SITE0001,2026-04-12 08:00:00,41.353,45.384,2.4404,scada,2026-04-12
GEN0000000274,SITE0001,2026-04-12 09:00:00,31.2865,48.1127,0.6561,scada,2026-04-12
GEN0000000275,SITE0001,2026-04-12 10:00:00,33.7012,49.5627,3.2505,scada,2026-04-12
GEN0000000276,SITE0001,2026-04-12 11:00:00,31.2696,45.2646,0.0,scada,2026-04-12
GEN0000000277,SITE0001,2026-04-12 12:00:00,30.9138,49.1047,2.4094,scada,2026-04-12
GEN0000000278,SITE0001,2026-04-12 13:00:00,37.6162,49.5895,0.2738,scada,2026-04-12
GEN0000000279,SITE0001,2026-04-12 14:00:00,42.8824,48.3034,2.4543,scada,2026-04-12
GEN0000000280,SITE0001,2026-04-12 15:00:00,37.5188,47.3386,0.0,scada,2026-04-12
GEN0000000281,SITE0001,2026-04-12 16:00:00,51.13,45.3017,1.3625,scada,2026-04-12
GEN0000000282,SITE0001,2026-04-12 17:00:00,32.8452,46.5102,0.0,scada,2026-04-12
GEN0000000283,SITE0001,2026-04-12 18:00:00,31.8413,49.3332,1.6289,scada,2026-04-12
GEN0000000284,SITE0001,2026-04-12 19:00:00,0.0,50.84,1.5343,scada,2026-04-12
GEN0000000285,SITE0001,2026-04-12 20:00:00,0.0,46.8384,0.0,scada,2026-04-12
GEN0000000286,SITE0001,2026-04-12 21:00:00,0.0,46.5678,0.3564,scada,2026-04-12
GEN0000000287,SITE0001,2026-04-12 22:00:00,0.9095,45.1148,0.0,scada,2026-04-12
GEN0000000288,SITE0001,2026-04-12 23:00:00,0.0,50.5331,1.2222,scada,2026-04-12
GEN0000000289,SITE0001,2026-04-13 00:00:00,1.5547,49.0363,0.2581,scada,2026-04-13
GEN0000000290,SITE0001,2026-04-13 01:00:00,3.8068,49.0827,0.0123,scada,2026-04-13
GEN0000000291,SITE0001,2026-04-13 02:00:00,0.1781,47.8303,0.0,scada,2026-04-13
GEN0000000292,SITE0001,2026-04-13 03:00:00,0.0,50.6542,0.933,scada,2026-04-13
GEN0000000293,SITE0001,2026-04-13 04:00:00,3.0246,45.4934,1.7922,scada,2026-04-13
GEN0000000294,SITE0001,2026-04-13 05:00:00,0.0,47.3523,1.0301,scada,2026-04-13
GEN0000000295,SITE0001,2026-04-13 06:00:00,17.4956,47.4066,3.5836,scada,2026-04-13
GEN0000000296,SITE0001,2026-04-13 07:00:00,25.6669,48.5285,0.0,scada,2026-04-13
GEN0000000297,SITE0001,2026-04-13 08:00:00,33.4461,47.372,0.0,scada,2026-04-13
GEN0000000298,SITE0001,2026-04-13 09:00:00,38.3676,50.6426,0.0,scada,2026-04-13
GEN0000000299,SITE0001,2026-04-13 10:00:00,49.9767,45.0477,0.844,scada,2026-04-13
GEN0000000300,SITE0001,2026-04-13 11:00:00,35.5187,49.0585,2.4192,scada,2026-04-13
GEN0000000301,SITE0001,2026-04-13 12:00:00,46.7597,45.8789,1.2004,scada,2026-04-13
GEN0000000302,SITE0001,2026-04-13 13:00:00,31.2069,50.8923,0.0,scada,2026-04-13
GEN0000000303,SITE0001,2026-04-13 14:00:00,46.0051,45.491,1.895,scada,2026-04-13
GEN0000000304,SITE0001,2026-04-13 15:00:00,27.0914,45.7916,0.0,scada,2026-04-13
GEN0000000305,SITE0001,2026-04-13 16:00:00,42.659,46.7262,1.5509,scada,2026-04-13
GEN0000000306,SITE0001,2026-04-13 17:00:00,50.4462,47.637,0.6895,scada,2026-04-13
GEN0000000307,SITE0001,2026-04-13 18:00:00,51.13,50.527,0.5125,scada,2026-04-13
GEN0000000308,SITE0001,2026-04-13 19:00:00,0.0,48.6415,0.0,scada,2026-04-13
GEN0000000309,SITE0001,2026-04-13 20:00:00,3.6109,47.682,0.0,scada,2026-04-13
GEN0000000310,SITE0001,2026-04-13 21:00:00,14.8692,51.0978,0.0,scada,2026-04-13
GEN0000000311,SITE0001,2026-04-13 22:00:00,0.0,46.3577,0.7392,scada,2026-04-13
GEN0000000312,SITE0001,2026-04-13 23:00:00,0.0,48.3278,3.2886,scada,2026-04-13
GEN0000000313,SITE0001,2026-04-14 00:00:00,8.8522,45.7526,2.4951,scada,2026-04-14
GEN0000000314,SITE0001,2026-04-14 01:00:00,0.0,46.5856,0.0366,scada,2026-04-14
GEN0000000315,SITE0001,2026-04-14 02:00:00,0.0,50.8447,1.3216,scada,2026-04-14
GEN0000000316,SITE0001,2026-04-14 03:00:00,0.0,45.9597,0.0,scada,2026-04-14
GEN0000000317,SITE0001,2026-04-14 04:00:00,0.0,47.7983,1.3386,scada,2026-04-14
GEN0000000318,SITE0001,2026-04-14 05:00:00,0.0,47.2327,1.3592,scada,2026-04-14
GEN0000000319,SITE0001,2026-04-14 06:00:00,0.0,50.2473,0.6919,scada,2026-04-14
GEN0000000320,SITE0001,2026-04-14 07:00:00,30.5649,49.6369,0.8186,scada,2026-04-14
GEN0000000321,SITE0001,2026-04-14 08:00:00,31.1156,49.4736,1.2216,scada,2026-04-14
GEN0000000322,SITE0001,2026-04-14 09:00:00,31.2385,45.305,0.0,scada,2026-04-14
GEN0000000323,SITE0001,2026-04-14 10:00:00,32.1582,46.538,0.0,scada,2026-04-14
GEN0000000324,SITE0001,2026-04-14 11:00:00,48.8602,50.6753,0.0,scada,2026-04-14
GEN0000000325,SITE0001,2026-04-14 12:00:00,33.8911,45.2456,0.0,scada,2026-04-14
GEN0000000326,SITE0001,2026-04-14 13:00:00,24.2201,45.0363,0.0,scada,2026-04-14
GEN0000000327,SITE0001,2026-04-14 14:00:00,35.9906,46.7824,0.0,scada,2026-04-14
GEN0000000328,SITE0001,2026-04-14 15:00:00,29.067,45.5658,2.2891,scada,2026-04-14
GEN0000000329,SITE0001,2026-04-14 16:00:00,44.9184,49.9918,0.4018,scada,2026-04-14
GEN0000000330,SITE0001,2026-04-14 17:00:00,42.2297,46.9794,0.0,scada,2026-04-14
GEN0000000331,SITE0001,2026-04-14 18:00:00,37.5075,48.0299,2.7866,scada,2026-04-14
GEN0000000332,SITE0001,2026-04-14 19:00:00,0.0,46.3384,1.064,scada,2026-04-14
GEN0000000333,SITE0001,2026-04-14 20:00:00,0.0,50.5303,0.9718,scada,2026-04-14
GEN0000000334,SITE0001,2026-04-14 21:00:00,0.0,50.2892,2.179,scada,2026-04-14
GEN0000000335,SITE0001,2026-04-14 22:00:00,0.0,48.6615,0.1913,scada,2026-04-14
GEN0000000336,SITE0001,2026-04-14 23:00:00,5.114,47.4879,1.9503,scada,2026-04-14
GEN0000000337,SITE0001,2026-04-15 00:00:00,1.002,45.3,1.7493,scada,2026-04-15
GEN0000000338,SITE0001,2026-04-15 01:00:00,21.9232,49.5792,0.0,scada,2026-04-15
GEN0000000339,SITE0001,2026-04-15 02:00:00,4.8868,49.994,1.5276,scada,2026-04-15
GEN0000000340,SITE0001,2026-04-15 03:00:00,12.1921,44.9976,1.8192,scada,2026-04-15
GEN0000000341,SITE0001,2026-04-15 04:00:00,0.0,45.3832,0.5337,scada,2026-04-15
GEN0000000342,SITE0001,2026-04-15 05:00:00,0.0,46.6793,2.3048,scada,2026-04-15
GEN0000000343,SITE0001,2026-04-15 06:00:00,0.0,45.3373,0.6005,scada,2026-04-15
GEN0000000344,SITE0001,2026-04-15 07:00:00,39.9227,49.1137,1.4616,scada,2026-04-15
GEN0000000345,SITE0001,2026-04-15 08:00:00,27.0425,50.6,0.0,scada,2026-04-15
GEN0000000346,SITE0001,2026-04-15 09:00:00,50.7822,49.3535,0.3531,scada,2026-04-15
GEN0000000347,SITE0001,2026-04-15 10:00:00,38.9915,47.5075,0.051,scada,2026-04-15
GEN0000000348,SITE0001,2026-04-15 11:00:00,27.9087,47.673,1.4023,scada,2026-04-15
GEN0000000349,SITE0001,2026-04-15 12:00:00,37.2509,47.2127,0.4323,scada,2026-04-15
GEN0000000350,SITE0001,2026-04-15 13:00:00,23.2992,50.377,0.3051,scada,2026-04-15
GEN0000000351,SITE0001,2026-04-15 14:00:00,39.644,47.1951,0.4335,scada,2026-04-15
GEN0000000352,SITE0001,2026-04-15 15:00:00,47.0435,47.7275,0.0807,scada,2026-04-15
GEN0000000353,SITE0001,2026-04-15 16:00:00,39.5241,46.3709,0.0937,scada,2026-04-15
GEN0000000354,SITE0001,2026-04-15 17:00:00,33.9008,45.5264,0.2323,scada,2026-04-15
GEN0000000355,SITE0001,2026-04-15 18:00:00,40.3432,49.1508,0.5526,scada,2026-04-15
GEN0000000356,SITE0001,2026-04-15 19:00:00,16.3052,50.7853,1.266,scada,2026-04-15
GEN0000000357,SITE0001,2026-04-15 20:00:00,0.0,47.395,0.0,scada,2026-04-15
GEN0000000358,SITE0001,2026-04-15 21:00:00,0.0,47.4723,1.9802,scada,2026-04-15
GEN0000000359,SITE0001,2026-04-15 22:00:00,3.2874,46.8143,2.469,scada,2026-04-15
GEN0000000360,SITE0001,2026-04-15 23:00:00,0.0,49.059,1.9244,scada,2026-04-15
GEN0000000361,SITE0001,2026-04-16 00:00:00,0.0,50.0108,2.1251,scada,2026-04-16
GEN0000000362,SITE0001,2026-04-16 01:00:00,0.0,47.515,2.8168,scada,2026-04-16
GEN0000000363,SITE0001,2026-04-16 02:00:00,8.3627,47.588,0.0,scada,2026-04-16
GEN0000000364,SITE0001,2026-04-16 03:00:00,7.5594,46.1009,0.482,scada,2026-04-16
GEN0000000365,SITE0001,2026-04-16 04:00:00,0.0,49.795,0.0,scada,2026-04-16
GEN0000000366,SITE0001,2026-04-16 05:00:00,0.0,51.0389,0.83,scada,2026-04-16
GEN0000000367,SITE0001,2026-04-16 06:00:00,8.9376,49.767,0.0,scada,2026-04-16
GEN0000000368,SITE0001,2026-04-16 07:00:00,38.547,48.0012,2.968,scada,2026-04-16
GEN0000000369,SITE0001,2026-04-16 08:00:00,27.4177,50.0783,0.0,scada,2026-04-16
GEN0000000370,SITE0001,2026-04-16 09:00:00,38.7965,47.3948,0.7883,scada,2026-04-16
GEN0000000371,SITE0001,2026-04-16 10:00:00,39.9698,47.5828,0.0049,scada,2026-04-16
GEN0000000372,SITE0001,2026-04-16 11:00:00,28.679,45.2878,1.2583,scada,2026-04-16
GEN0000000373,SITE0001,2026-04-16 12:00:00,36.2962,49.5306,2.7106,scada,2026-04-16
GEN0000000374,SITE0001,2026-04-16 13:00:00,51.13,49.0096,0.0,scada,2026-04-16
GEN0000000375,SITE0001,2026-04-16 14:00:00,29.2924,50.7385,1.1277,scada,2026-04-16
GEN0000000376,SITE0001,2026-04-16 15:00:00,38.2848,49.1695,0.0,scada,2026-04-16
GEN0000000377,SITE0001,2026-04-16 16:00:00,19.4988,48.9088,1.9024,scada,2026-04-16
GEN0000000378,SITE0001,2026-04-16 17:00:00,50.5675,45.4197,0.7581,scada,2026-04-16
GEN0000000379,SITE0001,2026-04-16 18:00:00,39.1374,48.1967,4.3395,scada,2026-04-16
GEN0000000380,SITE0001,2026-04-16 19:00:00,6.3712,49.1522,0.0,scada,2026-04-16
GEN0000000381,SITE0001,2026-04-16 20:00:00,3.7352,45.3248,0.0,scada,2026-04-16
GEN0000000382,SITE0001,2026-04-16 21:00:00,4.8864,45.2669,0.0,scada,2026-04-16
GEN0000000383,SITE0001,2026-04-16 22:00:00,2.4392,49.9153,0.2091,scada,2026-04-16
GEN0000000384,SITE0001,2026-04-16 23:00:00,12.1808,47.982,0.7306,scada,2026-04-16
GEN0000000385,SITE0001,2026-04-17 00:00:00,0.0,50.6385,0.0,scada,2026-04-17
GEN0000000386,SITE0001,2026-04-17 01:00:00,0.0,49.9914,2.1677,scada,2026-04-17
GEN0000000387,SITE0001,2026-04-17 02:00:00,0.0,50.4148,0.7068,scada,2026-04-17
GEN0000000388,SITE0001,2026-04-17 03:00:00,0.0,48.1102,0.653,scada,2026-04-17
GEN0000000389,SITE0001,2026-04-17 04:00:00,0.0,45.4548,0.0,scada,2026-04-17
GEN0000000390,SITE0001,2026-04-17 05:00:00,3.1315,47.727,1.2301,scada,2026-04-17
GEN0000000391,SITE0001,2026-04-17 06:00:00,4.8687,45.5011,1.0992,scada,2026-04-17
GEN0000000392,SITE0001,2026-04-17 07:00:00,30.138,46.581,0.0,scada,2026-04-17
GEN0000000393,SITE0001,2026-04-17 08:00:00,35.1319,48.0329,0.8309,scada,2026-04-17
GEN0000000394,SITE0001,2026-04-17 09:00:00,19.0116,47.4256,2.289,scada,2026-04-17
GEN0000000395,SITE0001,2026-04-17 10:00:00,30.6536,49.8925,0.0,scada,2026-04-17
GEN0000000396,SITE0001,2026-04-17 11:00:00,28.2735,50.0834,0.0,scada,2026-04-17
GEN0000000397,SITE0001,2026-04-17 12:00:00,24.835,45.0458,1.9896,scada,2026-04-17
GEN0000000398,SITE0001,2026-04-17 13:00:00,44.849,48.2381,1.3097,scada,2026-04-17
GEN0000000399,SITE0001,2026-04-17 14:00:00,44.7063,49.0435,2.3845,scada,2026-04-17
GEN0000000400,SITE0001,2026-04-17 15:00:00,42.3037,46.8774,2.694,scada,2026-04-17
GEN0000000401,SITE0001,2026-04-17 16:00:00,27.5841,49.6424,0.7805,scada,2026-04-17
GEN0000000402,SITE0001,2026-04-17 17:00:00,38.1642,50.5307,2.512,scada,2026-04-17
GEN0000000403,SITE0001,2026-04-17 18:00:00,49.553,50.5599,0.0,scada,2026-04-17
GEN0000000404,SITE0001,2026-04-17 19:00:00,0.0,48.9541,3.6862,scada,2026-04-17
GEN0000000405,SITE0001,2026-04-17 20:00:00,7.2474,48.2733,0.0547,scada,2026-04-17
GEN0000000406,SITE0001,2026-04-17 21:00:00,11.5435,49.7152,0.9746,scada,2026-04-17
GEN0000000407,SITE0001,2026-04-17 22:00:00,3.3688,48.0127,2.2133,scada,2026-04-17
GEN0000000408,SITE0001,2026-04-17 23:00:00,0.7349,47.5634,2.466,scada,2026-04-17
GEN0000000409,SITE0001,2026-04-18 00:00:00,0.0,47.464,1.0787,scada,2026-04-18
GEN0000000410,SITE0001,2026-04-18 01:00:00,0.0,45.5562,2.2191,scada,2026-04-18
GEN0000000411,SITE0001,2026-04-18 02:00:00,0.0,47.3352,0.9835,scada,2026-04-18
GEN0000000412,SITE0001,2026-04-18 03:00:00,15.4958,47.3179,0.0,scada,2026-04-18
GEN0000000413,SITE0001,2026-04-18 04:00:00,0.0,46.5654,0.0,scada,2026-04-18
GEN0000000414,SITE0001,2026-04-18 05:00:00,0.0,48.8701,0.3469,scada,2026-04-18
GEN0000000415,SITE0001,2026-04-18 06:00:00,11.9665,46.4079,0.3416,scada,2026-04-18
GEN0000000416,SITE0001,2026-04-18 07:00:00,27.2842,49.7385,1.1729,scada,2026-04-18
GEN0000000417,SITE0001,2026-04-18 08:00:00,27.0091,45.4089,1.4308,scada,2026-04-18
GEN0000000418,SITE0001,2026-04-18 09:00:00,31.8143,47.1041,0.0534,scada,2026-04-18
GEN0000000419,SITE0001,2026-04-18 10:00:00,33.7818,46.0241,3.0284,scada,2026-04-18
GEN0000000420,SITE0001,2026-04-18 11:00:00,43.979,48.2306,0.5443,scada,2026-04-18
GEN0000000421,SITE0001,2026-04-18 12:00:00,31.1494,48.5764,1.0553,scada,2026-04-18
GEN0000000422,SITE0001,2026-04-18 13:00:00,37.1222,49.7006,0.3122,scada,2026-04-18
GEN0000000423,SITE0001,2026-04-18 14:00:00,29.3941,49.373,0.0,scada,2026-04-18
GEN0000000424,SITE0001,2026-04-18 15:00:00,41.9849,48.6808,0.0,scada,2026-04-18
GEN0000000425,SITE0001,2026-04-18 16:00:00,35.6377,48.8582,2.3749,scada,2026-04-18
GEN0000000426,SITE0001,2026-04-18 17:00:00,24.9856,46.0226,0.0,scada,2026-04-18
GEN0000000427,SITE0001,2026-04-18 18:00:00,28.5448,49.9528,0.0,scada,2026-04-18
GEN0000000428,SITE0001,2026-04-18 19:00:00,18.7466,48.333,1.7319,scada,2026-04-18
GEN0000000429,SITE0001,2026-04-18 20:00:00,0.0,49.3563,1.4919,scada,2026-04-18
GEN0000000430,SITE0001,2026-04-18 21:00:00,4.3221,47.435,0.0,scada,2026-04-18
GEN0000000431,SITE0001,2026-04-18 22:00:00,0.0,46.5942,2.9361,scada,2026-04-18
GEN0000000432,SITE0001,2026-04-18 23:00:00,0.0,49.0563,0.0,scada,2026-04-18
GEN0000000433,SITE0001,2026-04-19 00:00:00,9.4005,49.7949,0.8191,scada,2026-04-19
GEN0000000434,SITE0001,2026-04-19 01:00:00,10.204,49.0465,1.3574,scada,2026-04-19
GEN0000000435,SITE0001,2026-04-19 02:00:00,0.0,45.6101,1.4803,scada,2026-04-19
GEN0000000436,SITE0001,2026-04-19 03:00:00,0.0,48.5575,0.6751,scada,2026-04-19
GEN0000000437,SITE0001,2026-04-19 04:00:00,0.2239,48.5683,1.9016,scada,2026-04-19
GEN0000000438,SITE0001,2026-04-19 05:00:00,0.0,48.9202,1.109,scada,2026-04-19
GEN0000000439,SITE0001,2026-04-19 06:00:00,4.6346,49.6663,0.0,scada,2026-04-19
GEN0000000440,SITE0001,2026-04-19 07:00:00,26.9255,47.4266,4.3588,scada,2026-04-19
GEN0000000441,SITE0001,2026-04-19 08:00:00,26.3352,45.3133,0.2026,scada,2026-04-19
GEN0000000442,SITE0001,2026-04-19 09:00:00,35.1523,48.1121,2.3103,scada,2026-04-19
GEN0000000443,SITE0001,2026-04-19 10:00:00,50.2923,50.853,0.0,scada,2026-04-19
GEN0000000444,SITE0001,2026-04-19 11:00:00,43.0097,45.567,0.3021,scada,2026-04-19
GEN0000000445,SITE0001,2026-04-19 12:00:00,35.4933,48.0291,0.5356,scada,2026-04-19
GEN0000000446,SITE0001,2026-04-19 13:00:00,36.4537,48.9322,1.6169,scada,2026-04-19
GEN0000000447,SITE0001,2026-04-19 14:00:00,32.7844,46.9216,0.0,scada,2026-04-19
GEN0000000448,SITE0001,2026-04-19 15:00:00,41.0286,46.2121,1.4389,scada,2026-04-19
GEN0000000449,SITE0001,2026-04-19 16:00:00,21.8255,50.5039,0.464,scada,2026-04-19
GEN0000000450,SITE0001,2026-04-19 17:00:00,23.0878,49.1298,0.6003,scada,2026-04-19
GEN0000000451,SITE0001,2026-04-19 18:00:00,45.1513,48.8972,0.0,scada,2026-04-19
GEN0000000452,SITE0001,2026-04-19 19:00:00,0.0,48.1773,0.0,scada,2026-04-19
GEN0000000453,SITE0001,2026-04-19 20:00:00,4.3382,47.4551,1.4657,scada,2026-04-19
GEN0000000454,SITE0001,2026-04-19 21:00:00,7.5211,50.1007,0.0,scada,2026-04-19
GEN0000000455,SITE0001,2026-04-19 22:00:00,0.0,50.7422,1.3936,scada,2026-04-19
GEN0000000456,SITE0001,2026-04-19 23:00:00,0.0,46.5339,2.9287,scada,2026-04-19
GEN0000000457,SITE0001,2026-04-20 00:00:00,0.0,46.459,2.1842,scada,2026-04-20
GEN0000000458,SITE0001,2026-04-20 01:00:00,0.0,45.7567,0.0,scada,2026-04-20
GEN0000000459,SITE0001,2026-04-20 02:00:00,3.4613,45.5507,0.544,scada,2026-04-20
GEN0000000460,SITE0001,2026-04-20 03:00:00,0.0,45.3659,2.8417,scada,2026-04-20
GEN0000000461,SITE0001,2026-04-20 04:00:00,0.0,49.1114,3.0066,scada,2026-04-20
GEN0000000462,SITE0001,2026-04-20 05:00:00,0.0,49.267,0.0,scada,2026-04-20
GEN0000000463,SITE0001,2026-04-20 06:00:00,6.6709,45.7227,1.1042,scada,2026-04-20
GEN0000000464,SITE0001,2026-04-20 07:00:00,36.605,45.4809,0.0,scada,2026-04-20
GEN0000000465,SITE0001,2026-04-20 08:00:00,37.687,50.6138,0.2555,scada,2026-04-20
GEN0000000466,SITE0001,2026-04-20 09:00:00,30.6908,47.2409,1.5062,scada,2026-04-20
GEN0000000467,SITE0001,2026-04-20 10:00:00,42.9326,50.6518,2.1697,scada,2026-04-20
GEN0000000468,SITE0001,2026-04-20 11:00:00,36.8346,45.4003,1.8442,scada,2026-04-20
GEN0000000469,SITE0001,2026-04-20 12:00:00,31.1481,50.3052,0.0,scada,2026-04-20
GEN0000000470,SITE0001,2026-04-20 13:00:00,39.1025,45.5923,0.4684,scada,2026-04-20
GEN0000000471,SITE0001,2026-04-20 14:00:00,24.4538,45.3648,0.0,scada,2026-04-20
GEN0000000472,SITE0001,2026-04-20 15:00:00,28.1368,50.3344,0.6096,scada,2026-04-20
GEN0000000473,SITE0001,2026-04-20 16:00:00,39.1447,45.7046,1.9191,scada,2026-04-20
GEN0000000474,SITE0001,2026-04-20 17:00:00,33.2637,45.0902,1.1705,scada,2026-04-20
GEN0000000475,SITE0001,2026-04-20 18:00:00,30.0628,45.0385,0.6992,scada,2026-04-20
GEN0000000476,SITE0001,2026-04-20 19:00:00,10.9957,47.6738,0.0,scada,2026-04-20
GEN0000000477,SITE0001,2026-04-20 20:00:00,2.772,49.2229,0.3873,scada,2026-04-20
GEN0000000478,SITE0001,2026-04-20 21:00:00,0.0,46.5513,0.2457,scada,2026-04-20
GEN0000000479,SITE0001,2026-04-20 22:00:00,0.0,47.6713,0.0,scada,2026-04-20
GEN0000000480,SITE0001,2026-04-20 23:00:00,11.4743,48.296,0.0,scada,2026-04-20
GEN0000000481,SITE0001,2026-04-21 00:00:00,0.0,49.3519,2.9448,scada,2026-04-21
GEN0000000482,SITE0001,2026-04-21 01:00:00,6.819,46.8994,0.216,scada,2026-04-21
GEN0000000483,SITE0001,2026-04-21 02:00:00,0.0,45.9517,0.1121,scada,2026-04-21
GEN0000000484,SITE0001,2026-04-21 03:00:00,4.9276,45.9018,0.3148,scada,2026-04-21
GEN0000000485,SITE0001,2026-04-21 04:00:00,5.9264,49.9778,0.0,scada,2026-04-21
GEN0000000486,SITE0001,2026-04-21 05:00:00,0.0,50.6558,0.0,scada,2026-04-21
GEN0000000487,SITE0001,2026-04-21 06:00:00,0.0,49.7451,1.8868,scada,2026-04-21
GEN0000000488,SITE0001,2026-04-21 07:00:00,43.0671,45.9328,0.0,scada,2026-04-21
GEN0000000489,SITE0001,2026-04-21 08:00:00,35.8592,46.1041,1.8242,scada,2026-04-21
GEN0000000490,SITE0001,2026-04-21 09:00:00,21.9189,50.2425,0.8352,scada,2026-04-21
GEN0000000491,SITE0001,2026-04-21 10:00:00,31.6952,47.3945,0.0,scada,2026-04-21
GEN0000000492,SITE0001,2026-04-21 11:00:00,46.2688,50.4275,2.6843,scada,2026-04-21
GEN0000000493,SITE0001,2026-04-21 12:00:00,21.5493,49.0417,1.9747,scada,2026-04-21
GEN0000000494,SITE0001,2026-04-21 13:00:00,42.1802,49.6475,0.0,scada,2026-04-21
GEN0000000495,SITE0001,2026-04-21 14:00:00,43.9301,49.262,2.6817,scada,2026-04-21
GEN0000000496,SITE0001,2026-04-21 15:00:00,34.1703,49.3847,2.6544,scada,2026-04-21
GEN0000000497,SITE0001,2026-04-21 16:00:00,28.7742,45.2214,0.3045,scada,2026-04-21
GEN0000000498,SITE0001,2026-04-21 17:00:00,41.3611,45.3111,0.129,scada,2026-04-21
GEN0000000499,SITE0001,2026-04-21 18:00:00,34.1665,45.7835,1.5162,scada,2026-04-21
GEN0000000500,SITE0001,2026-04-21 19:00:00,7.934,51.0575,1.0081,scada,2026-04-21
GEN0000000501,SITE0001,2026-04-21 20:00:00,0.0,49.8102,1.2614,scada,2026-04-21
GEN0000000502,SITE0001,2026-04-21 21:00:00,4.8075,49.7558,1.386,scada,2026-04-21
GEN0000000503,SITE0001,2026-04-21 22:00:00,0.0,48.0043,0.5057,scada,2026-04-21
GEN0000000504,SITE0001,2026-04-21 23:00:00,14.1501,48.4077,0.0,scada,2026-04-21
GEN0000000505,SITE0001,2026-04-22 00:00:00,1.1599,51.0224,0.0,scada,2026-04-22
GEN0000000506,SITE0001,2026-04-22 01:00:00,0.0,45.8373,2.2403,scada,2026-04-22
GEN0000000507,SITE0001,2026-04-22 02:00:00,0.0,49.977,2.4489,scada,2026-04-22
GEN0000000508,SITE0001,2026-04-22 03:00:00,0.0,50.3381,2.3757,scada,2026-04-22
GEN0000000509,SITE0001,2026-04-22 04:00:00,1.3077,48.2521,0.0,scada,2026-04-22
GEN0000000510,SITE0001,2026-04-22 05:00:00,4.6173,50.7291,1.7844,scada,2026-04-22
GEN0000000511,SITE0001,2026-04-22 06:00:00,2.8942,50.9716,0.1772,scada,2026-04-22
GEN0000000512,SITE0001,2026-04-22 07:00:00,34.0853,45.3275,0.0,scada,2026-04-22
GEN0000000513,SITE0001,2026-04-22 08:00:00,30.1799,45.8269,0.8979,scada,2026-04-22
GEN0000000514,SITE0001,2026-04-22 09:00:00,30.0248,50.0317,0.0,scada,2026-04-22
GEN0000000515,SITE0001,2026-04-22 10:00:00,39.1034,50.5395,0.328,scada,2026-04-22
GEN0000000516,SITE0001,2026-04-22 11:00:00,46.9124,50.2555,3.2615,scada,2026-04-22
GEN0000000517,SITE0001,2026-04-22 12:00:00,36.7375,45.6625,0.7046,scada,2026-04-22
GEN0000000518,SITE0001,2026-04-22 13:00:00,40.0563,50.6598,0.0,scada,2026-04-22
GEN0000000519,SITE0001,2026-04-22 14:00:00,27.0204,47.5472,1.2989,scada,2026-04-22
GEN0000000520,SITE0001,2026-04-22 15:00:00,46.443,47.8215,1.8026,scada,2026-04-22
GEN0000000521,SITE0001,2026-04-22 16:00:00,33.1874,46.9134,1.8965,scada,2026-04-22
GEN0000000522,SITE0001,2026-04-22 17:00:00,45.705,48.7588,0.0,scada,2026-04-22
GEN0000000523,SITE0001,2026-04-22 18:00:00,23.4995,50.358,2.5125,scada,2026-04-22
GEN0000000524,SITE0001,2026-04-22 19:00:00,14.6633,46.1528,1.6676,scada,2026-04-22
GEN0000000525,SITE0001,2026-04-22 20:00:00,0.0,46.0693,1.5459,scada,2026-04-22
GEN0000000526,SITE0001,2026-04-22 21:00:00,0.0,49.5792,0.6378,scada,2026-04-22
GEN0000000527,SITE0001,2026-04-22 22:00:00,0.8531,46.005,0.0,scada,2026-04-22
GEN0000000528,SITE0001,2026-04-22 23:00:00,2.1035,50.8796,0.4926,scada,2026-04-22
GEN0000000529,SITE0001,2026-04-23 00:00:00,0.0,49.2546,0.1118,scada,2026-04-23
GEN0000000530,SITE0001,2026-04-23 01:00:00,0.0,47.7722,0.9437,scada,2026-04-23
GEN0000000531,SITE0001,2026-04-23 02:00:00,0.0,49.9515,1.6135,scada,2026-04-23
GEN0000000532,SITE0001,2026-04-23 03:00:00,4.3502,50.056,1.9934,scada,2026-04-23
GEN0000000533,SITE0001,2026-04-23 04:00:00,0.0,49.9736,1.9954,scada,2026-04-23
GEN0000000534,SITE0001,2026-04-23 05:00:00,6.4898,45.9093,0.0,scada,2026-04-23
GEN0000000535,SITE0001,2026-04-23 06:00:00,5.1241,50.2983,0.9161,scada,2026-04-23
GEN0000000536,SITE0001,2026-04-23 07:00:00,41.2693,48.3135,1.2944,scada,2026-04-23
GEN0000000537,SITE0001,2026-04-23 08:00:00,22.9825,49.3258,0.0,scada,2026-04-23
GEN0000000538,SITE0001,2026-04-23 09:00:00,24.1248,46.8242,0.761,scada,2026-04-23
GEN0000000539,SITE0001,2026-04-23 10:00:00,28.0621,50.0464,1.4598,scada,2026-04-23
GEN0000000540,SITE0001,2026-04-23 11:00:00,30.3035,50.8468,0.0,scada,2026-04-23
GEN0000000541,SITE0001,2026-04-23 12:00:00,41.2592,50.7422,0.4014,scada,2026-04-23
GEN0000000542,SITE0001,2026-04-23 13:00:00,48.7039,50.538,0.0,scada,2026-04-23
GEN0000000543,SITE0001,2026-04-23 14:00:00,48.5453,49.8245,0.0,scada,2026-04-23
