po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,_bronze_loaded_at_utc,_source_file
POL0000000191,PO00000069,1,SKU0000241,1000,7.28,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000192,PO00000069,2,SKU0000153,50,22.93,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000193,PO00000070,1,SKU0000010,1000,204.35,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000194,PO00000070,2,SKU0000218,500,117.62,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000195,PO00000071,1,SKU0000317,250,220.93,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000196,PO00000071,2,SKU0000441,-5,216.68,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000197,PO00000072,1,SKU0000160,100,49.75,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000198,PO00000072,2,SKU0000153,-5,22.93,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000199,PO00000072,3,SKU_UNKNOWN,250,64.94,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000200,PO00000072,4,SKU0000179,,202.89,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000201,PO00000073,1,SKU0000444,500,234.25,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000202,PO00000073,2,SKU_UNKNOWN,100,66.92,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000203,PO00000073,3,SKU0000688,100,8.45,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000204,PO00000074,1,SKU0000001,50,117.06,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000205,PO00000074,2,SKU0000458,100,175.67,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000206,PO00000074,3,SKU0000621,100,165.88,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000207,PO00000075,1,SKU0000295,50,132.32,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000208,PO00000075,2,SKU0000572,,284.13,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000209,PO00000076,1,SKU0000576,100,289.95,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000210,PO00000076,2,SKU_UNKNOWN,-5,25.77,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000211,PO00000076,3,SKU0000047,1000,62.67,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000212,PO00000077,1,SKU0000200,,224.59,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000213,PO00000078,1,SKU0000273,500,103.99,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000214,PO00000079,1,SKU0000030,250,167.95,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000215,PO00000080,1,SKU0000022,-5,299.83,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000216,PO00000080,2,SKU0000500,250,21.62,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000217,PO00000080,3,SKU0000010,50,204.35,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000218,PO00000081,1,SKU0000283,50,31.39,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000219,PO00000081,2,SKU0000340,100,26.34,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000220,PO00000081,3,SKU0000035,50,97.06,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000221,PO00000081,4,SKU0000030,500,167.95,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000222,PO00000082,1,SKU0000535,500,241.29,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000223,PO00000082,2,SKU0000405,500,42.44,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000224,PO00000082,3,SKU0000558,500,68.72,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000225,PO00000083,1,SKU0000190,50,230.54,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000226,PO00000083,2,SKU0000120,,249.11,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000227,PO00000084,1,SKU0000058,,170.69,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000228,PO00000084,2,SKU0000016,250,11.21,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000229,PO00000084,3,SKU0000527,-5,70.18,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000230,PO00000084,4,SKU0000401,100,119.98,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000231,PO00000085,1,SKU0000223,,257.93,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000232,PO00000086,1,SKU0000234,-5,86.53,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000233,PO00000087,1,SKU0000575,,46.73,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000234,PO00000087,2,SKU0000636,500,47.90,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000235,PO00000087,3,SKU0000625,,245.97,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000236,PO00000087,4,SKU0000079,,175.49,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000237,PO00000088,1,SKU0000444,250,234.25,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000238,PO00000088,2,SKU0000541,50,107.87,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000239,PO00000088,3,SKU0000032,250,111.82,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000240,PO00000089,1,SKU0000678,100,120.32,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000241,PO00000089,2,SKU0000507,,7.71,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000242,PO00000090,1,SKU0000533,100,240.22,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000243,PO00000091,1,SKU0000200,,224.59,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000244,PO00000092,1,SKU0000304,,104.70,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000245,PO00000092,2,SKU0000482,,146.90,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000246,PO00000092,3,SKU0000448,500,218.34,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000247,PO00000092,4,SKU0000579,-5,289.24,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000248,PO00000093,1,SKU0000570,50,289.41,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000249,PO00000093,2,SKU0000528,250,112.12,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000250,PO00000093,3,SKU0000272,-5,253.68,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000251,PO00000093,4,SKU0000070,500,21.60,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000252,PO00000094,1,SKU0000328,-5,245.84,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000253,PO00000094,2,SKU0000459,250,220.01,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000254,PO00000094,3,SKU0000146,250,223.17,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000255,PO00000095,1,SKU0000673,,116.56,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000256,PO00000095,2,SKU0000310,-5,285.19,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000257,PO00000095,3,SKU0000480,,288.48,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000258,PO00000095,4,SKU0000610,50,108.47,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000259,PO00000096,1,SKU0000632,250,135.05,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000260,PO00000097,1,SKU0000124,1000,44.00,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000261,PO00000097,2,SKU0000151,1000,236.85,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000262,PO00000098,1,SKU0000155,50,119.97,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000263,PO00000099,1,SKU0000312,,102.23,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000264,PO00000100,1,SKU0000486,500,191.96,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000265,PO00000100,2,SKU0000180,50,240.38,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000266,PO00000100,3,SKU0000426,1000,3.77,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000267,PO00000101,1,SKU0000264,250,267.55,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000268,PO00000102,1,SKU0000014,-5,187.40,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000269,PO00000102,2,SKU0000164,1000,148.94,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000270,PO00000102,3,SKU0000384,50,289.40,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000271,PO00000102,4,SKU0000332,50,261.39,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000272,PO00000103,1,SKU0000459,-5,220.01,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000273,PO00000104,1,SKU0000296,500,82.35,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000274,PO00000105,1,SKU0000026,-5,161.10,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000275,PO00000105,2,SKU0000546,500,136.23,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000276,PO00000106,1,SKU0000204,1000,253.83,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000277,PO00000107,1,SKU0000232,100,45.32,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000278,PO00000107,2,SKU0000573,-5,204.84,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000279,PO00000108,1,SKU0000018,50,77.50,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000280,PO00000108,2,SKU0000294,50,41.04,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000281,PO00000109,1,SKU0000261,50,281.03,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000282,PO00000110,1,SKU0000454,-5,182.41,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000283,PO00000110,2,SKU0000182,250,173.83,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000284,PO00000110,3,SKU0000272,250,253.68,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000285,PO00000111,1,SKU0000014,100,187.40,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000286,PO00000112,1,SKU0000144,250,283.77,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000287,PO00000112,2,SKU0000359,500,252.60,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000288,PO00000113,1,SKU0000266,1000,151.11,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000289,PO00000113,2,SKU0000639,-5,bad,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000290,PO00000114,1,SKU0000407,100,8.52,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000291,PO00000114,2,SKU0000127,50,183.86,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000292,PO00000115,1,SKU0000387,250,243.93,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000293,PO00000116,1,SKU0000473,50,141.91,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000294,PO00000116,2,SKU0000490,100,112.73,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000295,PO00000117,1,SKU0000165,1000,276.82,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000296,PO00000117,2,SKU0000671,250,44.98,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000297,PO00000118,1,SKU0000568,50,4.53,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000298,PO00000118,2,SKU0000234,,86.53,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000299,PO00000118,3,SKU0000146,100,223.17,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000300,PO00000119,1,SKU0000649,-5,127.15,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000301,PO00000119,2,SKU0000286,100,291.41,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000302,PO00000119,3,SKU0000277,,138.96,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000303,PO00000119,4,SKU0000351,500,254.84,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000304,PO00000120,1,SKU0000465,250,160.75,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000305,PO00000120,2,SKU0000005,,199.28,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000306,PO00000120,3,SKU0000378,500,170.68,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000307,PO00000120,4,SKU0000188,50,70.74,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000308,PO00000121,1,SKU0000327,-5,30.43,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000309,PO00000121,2,SKU0000053,,104.27,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000310,PO00000122,1,SKU0000638,1000,225.27,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000311,PO00000122,2,SKU0000283,500,31.39,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000312,PO00000122,3,SKU0000629,500,42.15,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000313,PO00000122,4,SKU0000245,100,209.38,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000314,PO00000123,1,SKU0000505,500,147.45,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000315,PO00000123,2,SKU0000335,50,76.57,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000316,PO00000123,3,SKU0000529,1000,230.58,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000317,PO00000124,1,SKU0000492,,141.52,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000318,PO00000125,1,SKU0000195,100,140.49,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000319,PO00000125,2,SKU0000069,250,224.21,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000320,PO00000126,1,SKU0000385,100,110.68,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000321,PO00000127,1,SKU0000434,1000,34.39,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000322,PO00000127,2,SKU0000189,1000,6.52,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000323,PO00000127,3,SKU0000658,250,162.42,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000324,PO00000128,1,SKU0000046,100,3.14,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000325,PO00000128,2,SKU0000567,250,87.77,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000326,PO00000128,3,SKU0000611,50,185.61,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000327,PO00000128,4,SKU0000653,-5,55.07,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000328,PO00000129,1,SKU0000229,250,279.32,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000329,PO00000129,2,SKU0000487,,98.03,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000330,PO00000129,3,SKU0000099,50,187.46,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000331,PO00000129,4,SKU0000246,-5,22.56,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000332,PO00000130,1,SKU0000329,100,224.29,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
