order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,_bronze_loaded_at_utc,_source_file
SOL0000000184,SO00000059,1,SKU0000098,,77.61,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000185,SO00000059,2,SKU0000630,1,316.30,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000186,SO00000059,3,SKU0000570,2,608.20,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000187,SO00000059,4,SKU0000279,15,387.92,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000188,SO00000060,1,SKU0000535,3,436.75,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000189,SO00000060,2,SKU0000340,10,50.47,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000190,SO00000060,3,SKU0000543,3,29.34,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000191,SO00000060,4,SKU0000312,50,56.73,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000192,SO00000061,1,SKU0000454,15,445.52,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000193,SO00000061,2,SKU0000586,5,325.81,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000194,SO00000061,3,SKU0000388,5,256.63,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000195,SO00000061,4,SKU0000473,-1,155.48,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000196,SO00000061,5,SKU0000494,2,237.46,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000197,SO00000062,1,SKU0000652,5,451.25,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000198,SO00000062,2,SKU0000671,1,53.52,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000199,SO00000062,3,SKU0000037,10,62.30,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000200,SO00000063,1,SKU0000420,3,309.14,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000201,SO00000063,2,SKU0000470,15,252.65,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000202,SO00000064,1,SKU0000032,2,184.81,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000203,SO00000064,2,SKU0000205,15,53.23,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000204,SO00000065,1,SKU0000198,-1,72.06,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000205,SO00000065,2,SKU0000363,10,108.60,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000206,SO00000066,1,SKU0000129,25,71.98,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000207,SO00000067,1,SKU0000420,10,324.60,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000208,SO00000067,2,SKU0000242,,454.27,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000209,SO00000067,3,SKU0000173,1,217.02,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000210,SO00000068,1,SKU0000165,25,473.99,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000211,SO00000068,2,SKU0000125,15,393.34,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000212,SO00000068,3,SKU0000468,25,231.39,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000213,SO00000068,4,SKU0000398,2,692.55,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000214,SO00000068,5,SKU0000526,10,78.09,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000215,SO00000069,1,SKU0000554,1,450.57,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000216,SO00000069,2,SKU0000081,1,594.76,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000217,SO00000069,3,SKU0000225,25,252.02,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000218,SO00000069,4,SKU0000016,1,16.37,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000219,SO00000070,1,SKU0000036,-1,26.55,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000220,SO00000070,2,SKU0000186,2,92.78,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000221,SO00000070,3,SKU0000211,2,239.70,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000222,SO00000071,1,SKU0000004,2,18.15,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000223,SO00000071,2,SKU0000113,25,168.91,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000224,SO00000071,3,SKU0000318,50,456.51,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000225,SO00000072,1,SKU0000219,3,212.69,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000226,SO00000072,2,SKU0000091,2,210.47,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000227,SO00000073,1,SKU0000625,25,431.95,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000228,SO00000074,1,SKU0000466,5,193.62,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000229,SO00000074,2,SKU0000243,50,177.94,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000230,SO00000075,1,SKU0000171,5,141.46,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000231,SO00000075,2,SKU0000320,15,15.48,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000232,SO00000076,1,SKU0000433,,59.89,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000233,SO00000076,2,SKU0000437,25,618.72,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000234,SO00000076,3,SKU0000314,15,496.07,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000235,SO00000077,1,SKU0000451,25,513.66,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000236,SO00000077,2,SKU0000456,50,534.40,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000237,SO00000078,1,SKU0000209,3,407.27,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000238,SO00000078,2,SKU0000277,3,236.29,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000239,SO00000078,3,SKU0000149,2,498.00,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000240,SO00000079,1,SKU0000140,3,413.60,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000241,SO00000079,2,SKU0000688,,17.21,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000242,SO00000080,1,SKU0000416,50,21.68,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000243,SO00000081,1,SKU0000408,3,67.31,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000244,SO00000081,2,SKU0000174,10,637.31,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000245,SO00000081,3,SKU0000292,50,148.12,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000246,SO00000082,1,SKU0000129,1,65.12,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000247,SO00000083,1,SKU0000333,-1,475.97,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000248,SO00000083,2,SKU0000045,2,316.13,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000249,SO00000083,3,SKU0000231,50,240.24,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000250,SO00000083,4,SKU0000641,1,429.16,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000251,SO00000083,5,SKU0000365,3,154.52,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000252,SO00000084,1,SKU0000246,3,31.38,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000253,SO00000084,2,SKU0000272,50,549.36,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000254,SO00000084,3,SKU0000086,25,614.03,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000255,SO00000084,4,SKU0000236,5,149.68,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000256,SO00000085,1,SKU0000365,5,132.44,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000257,SO00000085,2,SKU0000569,5,25.11,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000258,SO00000085,3,SKU0000672,50,211.85,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000259,SO00000086,1,SKU0000535,5,482.73,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000260,SO00000086,2,SKU0000655,25,642.31,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000261,SO00000086,3,SKU0000117,50,11.18,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000262,SO00000087,1,SKU0000138,2,285.02,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000263,SO00000087,2,SKU0000053,15,134.54,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000264,SO00000087,3,SKU0000464,15,218.68,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000265,SO00000087,4,SKU0000178,2,504.70,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000266,SO00000088,1,SKU0000393,1,202.08,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000267,SO00000088,2,SKU0000031,3,203.98,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000268,SO00000089,1,SKU0000024,15,350.11,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000269,SO00000089,2,SKU0000164,1,264.83,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000270,SO00000089,3,SKU0000576,10,790.38,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000271,SO00000090,1,SKU0000481,25,313.92,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000272,SO00000090,2,SKU0000165,5,523.89,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000273,SO00000091,1,SKU0000049,10,397.99,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000274,SO00000091,2,SKU0000179,15,512.55,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000275,SO00000091,3,SKU0000077,15,164.71,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000276,SO00000091,4,SKU0000534,50,393.88,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000277,SO00000091,5,SKU0000215,10,228.22,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000278,SO00000092,1,SKU0000164,50,308.97,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000279,SO00000092,2,SKU0000619,15,616.57,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000280,SO00000092,3,SKU0000179,,539.53,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000281,SO00000092,4,SKU0000118,2,429.65,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000282,SO00000093,1,SKU0000626,5,50.78,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000283,SO00000093,2,SKU0000163,2,147.36,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000284,SO00000093,3,SKU0000447,10,164.05,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000285,SO00000094,1,SKU0000202,5,119.46,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000286,SO00000094,2,SKU0000629,1,66.91,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000287,SO00000094,3,SKU0000203,5,156.46,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000288,SO00000094,4,SKU0000535,5,413.77,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000289,SO00000094,5,SKU0000641,10,500.68,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000290,SO00000095,1,SKU0000580,1,156.02,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000291,SO00000095,2,SKU0000497,-1,237.05,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000292,SO00000095,3,SKU0000090,,628.03,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000293,SO00000095,4,SKU0000603,50,457.92,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000294,SO00000096,1,SKU0000567,10,201.24,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000295,SO00000096,2,SKU0000632,2,334.48,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000296,SO00000096,3,SKU0000619,-1,647.40,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000297,SO00000096,4,SKU0000354,50,24.09,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000298,SO00000096,5,SKU0000117,25,10.12,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000299,SO00000097,1,SKU0000499,5,28.05,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000300,SO00000097,2,SKU0000455,1,339.00,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000301,SO00000098,1,SKU0000126,,106.05,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000302,SO00000098,2,SKU0000612,5,478.84,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000303,SO00000098,3,SKU0000050,3,71.68,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000304,SO00000099,1,SKU0000179,15,485.58,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000305,SO00000099,2,SKU0000406,25,28.05,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000306,SO00000100,1,SKU0000009,50,55.26,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000307,SO00000100,2,SKU0000547,-1,7.71,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000308,SO00000101,1,SKU0000373,3,342.85,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000309,SO00000101,2,SKU0000363,25,120.67,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000310,SO00000101,3,SKU0000173,-1,195.32,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000311,SO00000102,1,SKU0000443,2,204.21,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000312,SO00000102,2,SKU0000225,-1,239.42,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000313,SO00000103,1,SKU0000425,3,410.05,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000314,SO00000103,2,SKU0000249,2,32.89,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000315,SO00000103,3,SKU0000376,50,374.00,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000316,SO00000104,1,SKU0000294,50,64.20,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000317,SO00000104,2,SKU0000527,5,184.24,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000318,SO00000105,1,SKU0000085,3,361.88,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000319,SO00000105,2,SKU0000485,10,476.80,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000320,SO00000105,3,SKU0000442,2,5.99,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000321,SO00000106,1,SKU0000351,2,346.74,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000322,SO00000107,1,SKU0000584,1,20.81,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000323,SO00000107,2,SKU0000678,5,325.69,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000324,SO00000107,3,SKU0000515,5,397.08,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000325,SO00000107,4,SKU0000332,2,481.91,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000326,SO00000107,5,SKU0000260,,558.94,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000327,SO00000108,1,SKU0000129,1,65.12,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000328,SO00000109,1,SKU0000144,1,324.84,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000329,SO00000109,2,SKU0000668,3,216.27,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000330,SO00000109,3,SKU0000671,10,59.16,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000331,SO00000109,4,SKU0000444,50,399.43,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000000332,SO00000110,1,SKU0000400,3,501.91,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
