call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system
CALL0000000292,SUB00001373,CELL000139,2026-04-05 15:53:33,123,mo ,Completed,Y,switch
CALL0000000293,SUB00004926,CELL000217,05/01/2026 08:49,234,MT,Completed,N,switch
CALL0000000294,SUB00003264,CELL000096,2026-05-29 13:09:20,429,MO,completed ,N,switch
CALL0000000295,SUB00000219,CELL000157,2026-04-03 13:46:26,131,MT,completed ,N,switch
CALL0000000296,SUB00000497,CELL000143,05/26/2026 15:17,93,mo ,completed ,N,switch
CALL0000000297,SUB00004160,CELL000117,04/03/2026 13:37,80,mo ,Dropped,No,switch
CALL0000000298,SUB00004306,CELL_BAD,2026-04-07 22:42:04,454,MT,completed ,N,switch
CALL0000000299,SUB00001473,CELL000121,04/03/2026 10:48,70,MO,Dropped,No,switch
CALL0000000300,SUB00001580,CELL000248,05/31/2026 12:48,40,mo ,Failed,No,switch
CALL0000000301,SUB00000098,CELL000160,04/06/2026 16:51,156,MO,Completed,No,switch
CALL0000000302,SUB00001610,CELL000077,05/19/2026 11:02,209,mo ,Completed,N,switch
CALL0000000303,SUB00003169,CELL000093,2026-04-07 18:29:27,13,MO,Failed,N,switch
CALL0000000304,SUB00000808,CELL000129,04/03/2026 23:05,223,MT,Failed,N,switch
CALL0000000305,SUB00003998,CELL000252,04/18/2026 06:04,169,mo ,Completed,N,switch
CALL0000000306,SUB00004935,CELL000197,2026-05-07 12:21:20,205,mo ,completed ,N,switch
CALL0000000307,SUB00004440,CELL000102,2026-05-30 18:04:00,67,mo ,Dropped,N,switch
CALL0000000308,SUB00001753,CELL000224,2026-05-31 03:23:06,758,MO,Completed,No,switch
CALL0000000309,SUB00002951,CELL000027,2026-05-06 00:58:24,116,MO,Failed,No,switch
CALL0000000310,SUB00001696,CELL000156,2026-05-29 11:11:04,234,MO,Completed,N,switch
CALL0000000311,SUB00003062,CELL000151,04/06/2026 13:06,130,MT,Completed,Y,switch
CALL0000000312,SUB00004954,CELL000115,04/28/2026 06:00,11,MT,completed ,N,switch
CALL0000000313,SUB00001512,CELL000058,04/09/2026 20:08,30,MT,Failed,Y,switch
CALL0000000314,SUB00002145,CELL000098,05/27/2026 09:54,607,MT,Dropped,N,switch
CALL0000000315,SUB00003584,CELL000107,2026-05-05 00:27:25,12,mo ,Completed,N,switch
CALL0000000316,SUB00001795,CELL000104,2026-05-04 23:23:58,468,mo ,Failed,No,switch
CALL0000000317,SUB00003286,CELL000214,2026-04-29 18:36:13,93,MT,Completed,N,switch
CALL0000000318,SUB00000592,CELL000179,2026-04-12 22:08:02,145,MT,Dropped,N,switch
CALL0000000319,SUB00001302,CELL000074,2026-05-25 22:22:11,373,MT,Completed,N,switch
CALL0000000320,SUB00003837,CELL000019,2026-05-12 00:02:42,9,MO,Dropped,Y,switch
CALL0000000321,SUB00002941,CELL000222,04/15/2026 17:30,323,MO,Completed,N,switch
CALL0000000322,SUB00004952,CELL000102,2026-04-06 08:12:42,284,mo ,Dropped,N,switch
CALL0000000323,SUB00003948,CELL000057,04/25/2026 12:51,41,MT,Dropped,No,switch
CALL0000000324,SUB00002564,CELL000001,2026-05-14 20:00:08,7,mo ,Dropped,No,switch
CALL0000000325,SUB00000722,CELL000179,05/22/2026 20:31,567,MT,completed ,N,switch
CALL0000000326,SUB00004197,CELL000196,04/10/2026 10:03,48,MT,Dropped,N,switch
CALL0000000327,SUB00002533,CELL000029,05/13/2026 19:53,748,MT,Dropped,N,switch
CALL0000000328,SUB00001351,CELL000008,2026-04-30 06:25:06,100,MO,Completed,N,switch
CALL0000000329,SUB00001552,CELL000161,2026-04-28 15:40:38,62,MT,Failed,N,switch
CALL0000000330,SUB00004736,CELL000156,04/15/2026 00:59,105,MT,Dropped,No,switch
CALL0000000331,SUB00003496,CELL000224,2026-05-03 13:59:00,180,mo ,Dropped,Y,switch
CALL0000000332,SUB00001709,CELL000197,2026-05-03 21:17:59,6,MO,Dropped,N,switch
CALL0000000333,SUB00000817,CELL000025,2026-04-12 10:57:19,312,MO,completed ,N,switch
CALL0000000334,SUB00002413,CELL000065,2026-05-07 16:29:17,88,MO,completed ,No,switch
CALL0000000335,SUB00003587,CELL000155,2026-04-09 17:45:57,26,MO,completed ,N,switch
CALL0000000336,SUB00002266,CELL000170,04/30/2026 00:38,12,MO,Failed,N,switch
CALL0000000337,SUB00001780,CELL000177,2026-05-05 04:19:29,234,mo ,completed ,N,switch
CALL0000000338,SUB00001998,CELL000093,2026-05-26 00:29:38,631,MT,Completed,N,switch
CALL0000000339,SUB00004341,CELL000170,04/19/2026 17:24,391,MO,Dropped,No,switch
CALL0000000340,SUB00002382,CELL000051,05/29/2026 06:23,1,mo ,Failed,N,switch
CALL0000000341,SUB00001505,CELL000220,2026-05-31 09:40:49,80,MT,Dropped,N,switch
CALL0000000342,SUB00000509,CELL000083,2026-04-25 08:12:56,550,MT,Completed,N,switch
CALL0000000343,SUB00001361,CELL000106,2026-05-25 23:19:33,102,mo ,Dropped,Y,switch
CALL0000000344,SUB00001037,CELL000133,2026-04-14 14:55:53,245,MO,Completed,Y,switch
CALL0000000345,SUB00003237,CELL000060,05/26/2026 11:21,82,MT,Dropped,N,switch
CALL0000000346,SUB00000764,CELL000130,2026-05-28 16:05:15,26,MO,Completed,Y,switch
CALL0000000347,SUB00001976,CELL000233,05/07/2026 17:55,16,mo ,Completed,N,switch
CALL0000000348,SUB_BAD,CELL000251,2026-05-11 05:06:47,55,MT,Completed,N,switch
CALL0000000349,SUB00000504,CELL000015,2026-04-09 18:44:13,66,MT,Completed,N,switch
CALL0000000350,SUB00002717,CELL000242,2026-04-19 21:17:13,89,MT,Completed,N,switch
CALL0000000351,SUB00000925,CELL000129,04/03/2026 19:25,1,MO,Dropped,N,switch
CALL0000000352,SUB00001370,CELL000082,2026-05-02 23:08:08,119,MT,Completed,Y,switch
CALL0000000353,SUB00004811,CELL000025,04/09/2026 04:10,217,MO,Completed,No,switch
CALL0000000354,SUB00002151,CELL000198,05/31/2026 14:46,300,MT,Failed,N,switch
CALL0000000355,SUB00003198,CELL000016,05/16/2026 11:04,10,mo ,Completed,Y,switch
CALL0000000356,SUB00001188,CELL000180,2026-04-26 15:48:33,35,mo ,Dropped,N,switch
CALL0000000357,SUB00000716,CELL000185,2026-04-29 12:57:21,300,MT,Dropped,N,switch
CALL0000000358,SUB00004058,CELL000008,05/25/2026 14:02,465,MT,completed ,N,switch
CALL0000000359,SUB00000288,CELL000108,05/07/2026 21:48,34,MO,completed ,Y,switch
CALL0000000360,SUB00001070,CELL000129,05/05/2026 21:00,107,MO,Dropped,Y,switch
CALL0000000361,SUB00000034,CELL000223,2026-04-21 21:53:31,114,MT,Completed,N,switch
CALL0000000362,SUB00001581,CELL000148,04/06/2026 23:41,2,MO,Dropped,Y,switch
CALL0000000363,SUB00001850,CELL000233,2026-05-27 04:02:40,184,MT,Completed,Y,switch
CALL0000000364,SUB00002878,CELL000194,2026-05-15 07:28:43,237,MT,Completed,N,switch
CALL0000000365,SUB00001456,CELL000022,2026-05-19 06:32:02,34,MO,completed ,N,switch
CALL0000000366,SUB00002959,CELL000228,2026-04-09 19:27:31,73,MT,completed ,Y,switch
CALL0000000367,SUB00003156,CELL000054,2026-04-05 23:31:19,66,MT,completed ,N,switch
CALL0000000368,SUB00001705,CELL000134,2026-04-15 04:45:54,205,MO,completed ,N,switch
CALL0000000369,SUB00001490,CELL000194,2026-05-28 07:14:40,18,MO,Completed,N,switch
CALL0000000370,SUB00004847,CELL000053,2026-04-26 08:56:08,200,MT,Failed,No,switch
CALL0000000371,SUB00001127,CELL000037,2026-05-25 15:53:24,176,MO,Failed,Y,switch
CALL0000000372,SUB00004519,CELL000048,2026-04-10 21:19:39,128,MT,Dropped,Y,switch
CALL0000000373,SUB00001233,CELL000083,2026-04-05 05:01:49,24,MO,completed ,Y,switch
CALL0000000374,SUB00002589,CELL000101,05/24/2026 06:41,449,mo ,Failed,No,switch
CALL0000000375,SUB00000015,CELL000244,2026-04-28 18:16:45,223,mo ,Completed,N,switch
CALL0000000376,SUB00001127,CELL000076,2026-05-16 03:06:52,428,mo ,completed ,N,switch
CALL0000000377,SUB00003035,CELL000217,2026-05-02 05:29:52,630,MT,Failed,N,switch
CALL0000000378,SUB00004981,CELL000038,04/30/2026 17:02,15,mo ,Completed,N,switch
CALL0000000379,SUB00004830,CELL000073,2026-05-13 10:27:21,339,MO,Failed,N,switch
CALL0000000380,SUB00004234,CELL000195,05/22/2026 01:36,134,MO,Dropped,N,switch
CALL0000000381,SUB00004861,CELL000132,04/11/2026 03:53,333,mo ,Dropped,N,switch
CALL0000000382,SUB00002442,CELL000044,05/21/2026 02:43,133,MO,Failed,No,switch
CALL0000000383,SUB00003902,CELL000178,04/21/2026 14:23,179,mo ,Completed,N,switch
CALL0000000384,SUB00000848,CELL000093,2026-04-15 04:59:19,785,MO,Failed,N,switch
CALL0000000385,SUB00001497,CELL000128,04/18/2026 03:22,37,MT,Failed,N,switch
CALL0000000386,SUB00000268,CELL000052,04/04/2026 20:03,343,MT,Dropped,Y,switch
CALL0000000387,SUB00001053,CELL000099,04/26/2026 03:43,12,MO,Completed,N,switch
CALL0000000388,SUB00000635,CELL000095,2026-05-13 09:37:47,23,MO,Dropped,N,switch
CALL0000000389,SUB00004307,CELL000179,2026-05-20 12:03:19,189,MO,Dropped,N,switch
CALL0000000390,SUB00002582,CELL000023,2026-04-13 04:24:06,292,mo ,Failed,N,switch
CALL0000000391,SUB00003783,CELL000141,04/02/2026 10:55,1,MO,Completed,N,switch
CALL0000000392,SUB00001378,CELL000164,05/23/2026 03:12,113,MO,Completed,N,switch
CALL0000000393,SUB00004807,CELL000122,2026-05-30 03:01:19,61,MT,completed ,N,switch
CALL0000000394,SUB00000203,CELL000231,05/11/2026 23:57,61,MT,Completed,N,switch
CALL0000000395,SUB00004867,CELL000101,04/10/2026 03:34,137,MT,Completed,N,switch
CALL0000000396,SUB00003358,CELL000033,05/10/2026 22:12,37,MO,Dropped,N,switch
CALL0000000397,SUB00001926,CELL000082,2026-05-10 16:58:51,27,mo ,completed ,Y,switch
CALL0000000398,SUB00001164,CELL000235,04/19/2026 03:26,122,MO,Dropped,No,switch
CALL0000000399,SUB00000287,CELL000048,2026-05-27 21:04:51,8,MT,Dropped,Y,switch
CALL0000000400,SUB00002760,CELL000004,05/21/2026 23:01,28,mo ,Completed,N,switch
CALL0000000401,SUB00002487,CELL000179,2026-04-29 11:49:25,41,MO,Completed,N,switch
CALL0000000402,SUB00004054,CELL000007,2026-04-26 18:42:57,723,mo ,Completed,N,switch
CALL0000000403,SUB00001890,CELL000134,04/06/2026 01:46,28,MT,completed ,N,switch
CALL0000000404,SUB00003144,CELL000191,2026-04-02 00:03:43,9,MO,Dropped,N,switch
CALL0000000405,SUB00001325,CELL000093,04/07/2026 17:14,56,mo ,Dropped,Y,switch
CALL0000000406,SUB00004469,CELL000022,2026-04-30 16:47:09,642,MT,Completed,No,switch
CALL0000000407,SUB00003784,CELL000246,05/23/2026 19:03,63,mo ,Failed,No,switch
CALL0000000408,SUB00004316,CELL000030,2026-05-24 20:44:42,38,MT,Dropped,Y,switch
CALL0000000409,SUB00002377,CELL000019,04/10/2026 03:03,48,mo ,Dropped,Y,switch
CALL0000000410,SUB00003970,CELL000182,2026-04-08 01:06:36,104,MT,Completed,N,switch
CALL0000000411,SUB00002793,CELL000103,05/11/2026 16:13,27,mo ,Completed,Y,switch
CALL0000000412,SUB00002440,CELL000255,2026-05-16 04:02:25,418,mo ,Failed,No,switch
CALL0000000413,SUB00002360,CELL000184,2026-05-27 03:37:35,180,MT,Completed,N,switch
CALL0000000414,SUB00000822,CELL000214,05/21/2026 23:37,37,mo ,Failed,N,switch
CALL0000000415,SUB00001689,CELL000005,2026-04-28 16:17:26,123,mo ,Failed,No,switch
CALL0000000416,SUB00003788,CELL000030,05/16/2026 19:05,124,mo ,Completed,Y,switch
CALL0000000417,SUB00001256,CELL000135,2026-05-26 17:11:01,525,mo ,Dropped,Y,switch
CALL0000000418,SUB00000142,CELL000242,04/12/2026 16:30,6,MO,Completed,N,switch
CALL0000000419,SUB00000036,CELL000089,2026-04-17 06:12:34,11,MO,Dropped,N,switch
CALL0000000420,SUB00000772,CELL000027,2026-04-30 03:37:55,241,mo ,Dropped,Y,switch
CALL0000000421,SUB00004498,CELL000220,2026-05-19 23:10:08,72,MO,Dropped,Y,switch
CALL0000000422,SUB00001948,CELL000189,04/08/2026 23:50,77,MT,Completed,Y,switch
CALL0000000423,SUB00002990,CELL000046,2026-04-27 00:45:10,55,mo ,Completed,No,switch
CALL0000000424,SUB00000107,CELL000244,2026-04-30 15:36:52,16,mo ,Dropped,No,switch
CALL0000000425,SUB00000859,CELL000105,2026-04-09 09:11:23,414,MT,Failed,Y,switch
CALL0000000426,SUB00000088,CELL000107,2026-04-23 18:58:00,461,MO,completed ,N,switch
CALL0000000427,SUB00003979,CELL000005,2026-05-20 15:04:13,243,MT,Dropped,N,switch
CALL0000000428,SUB00001954,CELL000022,05/18/2026 04:52,112,mo ,Completed,N,switch
CALL0000000429,SUB00001986,CELL000129,04/11/2026 14:43,39,mo ,Failed,No,switch
CALL0000000430,SUB00004821,CELL000021,2026-04-03 20:05:09,472,MT,Completed,Y,switch
CALL0000000431,SUB00003975,CELL000229,05/22/2026 12:22,61,mo ,Completed,N,switch
CALL0000000432,SUB00003308,CELL000066,04/21/2026 03:43,29,MO,Completed,No,switch
CALL0000000433,SUB00003366,CELL000205,05/28/2026 12:27,43,MT,Completed,Y,switch
CALL0000000434,SUB00003013,CELL000127,2026-04-10 01:10:29,29,mo ,Dropped,N,switch
CALL0000000435,SUB00001673,CELL000037,2026-05-15 02:27:58,64,mo ,Completed,N,switch
CALL0000000436,SUB00003748,CELL000164,2026-05-04 14:55:36,108,mo ,Completed,N,switch
CALL0000000437,SUB00001333,CELL000110,2026-05-10 18:32:58,101,MO,Failed,No,switch
CALL0000000438,SUB00001589,CELL000126,05/12/2026 19:33,176,MT,Completed,N,switch
CALL0000000439,SUB00004451,CELL000202,2026-04-23 05:18:05,355,mo ,Failed,Y,switch
CALL0000000440,SUB00000276,CELL000003,2026-05-04 22:57:59,40,MT,Completed,Y,switch
CALL0000000441,SUB00000290,CELL000217,04/11/2026 17:02,94,MT,Completed,No,switch
CALL0000000442,SUB00004445,CELL000240,04/09/2026 16:38,43,MO,Failed,Y,switch
CALL0000000443,SUB00002733,CELL000251,04/12/2026 07:40,22,MO,Failed,Y,switch
CALL0000000444,SUB00004631,CELL000099,05/24/2026 20:57,439,MO,Failed,N,switch
CALL0000000445,SUB00001848,CELL000072,05/17/2026 08:42,93,MO,Completed,Y,switch
CALL0000000446,SUB00001089,CELL000028,2026-04-24 02:12:22,23,MO,Failed,N,switch
CALL0000000447,SUB00001082,CELL000071,2026-05-10 12:39:00,16,mo ,Completed,No,switch
CALL0000000448,SUB00001913,CELL000126,2026-04-23 05:32:31,447,MT,Dropped,No,switch
CALL0000000449,SUB00004446,CELL000007,2026-04-29 02:07:34,107,MO,Completed,N,switch
CALL0000000450,SUB00003595,CELL000202,2026-05-07 22:57:21,134,MO,Dropped,N,switch
CALL0000000451,SUB00003120,CELL000021,04/14/2026 18:14,242,MO,Completed,No,switch
CALL0000000452,SUB00002934,CELL000111,2026-05-02 11:22:40,19,mo ,completed ,No,switch
CALL0000000453,SUB00000871,CELL000245,04/11/2026 17:30,9,MT,Failed,N,switch
CALL0000000454,SUB00000505,CELL000030,04/03/2026 08:33,86,MT,Dropped,N,switch
CALL0000000455,SUB00004655,CELL000084,2026-05-28 20:44:15,151,MO,Dropped,Y,switch
CALL0000000456,SUB00004034,CELL000099,05/27/2026 06:25,13,MO,Completed,No,switch
CALL0000000457,SUB00003223,CELL000121,05/27/2026 19:19,20,MO,Failed,N,switch
CALL0000000458,SUB00001941,CELL000191,2026-05-11 18:39:57,188,MO,Completed,N,switch
CALL0000000459,SUB00001676,CELL000089,04/03/2026 20:42,63,MT,completed ,N,switch
CALL0000000460,SUB00004947,CELL000172,05/31/2026 15:23,6,MT,Dropped,N,switch
CALL0000000461,SUB00003679,CELL000207,05/17/2026 05:49,161,MO,Failed,N,switch
CALL0000000462,SUB00003251,CELL000215,05/14/2026 14:46,142,mo ,Completed,No,switch
CALL0000000463,SUB00001052,CELL000138,05/30/2026 00:31,135,mo ,Completed,N,switch
CALL0000000464,SUB00004439,CELL000090,2026-05-15 15:38:08,356,mo ,Completed,N,switch
CALL0000000465,SUB00004949,CELL000119,2026-05-22 05:15:17,192,MT,Dropped,N,switch
CALL0000000466,SUB00001108,CELL000185,04/09/2026 11:24,27,MO,Completed,N,switch
CALL0000000467,SUB00002141,CELL000139,2026-05-02 00:43:26,366,mo ,Completed,N,switch
CALL0000000468,SUB00003260,CELL000125,2026-05-25 22:20:46,30,MO,Completed,Y,switch
CALL0000000469,SUB00004052,CELL000207,04/19/2026 07:33,342,mo ,Completed,Y,switch
CALL0000000470,SUB00000220,CELL000230,2026-05-05 20:46:55,126,mo ,Dropped,No,switch
CALL0000000471,SUB00002048,CELL000084,2026-05-18 19:53:42,99,mo ,Dropped,No,switch
CALL0000000472,SUB00000423,CELL000217,2026-05-28 01:12:30,73,mo ,completed ,N,switch
CALL0000000473,SUB00001116,CELL000249,2026-04-24 15:15:47,11,MO,completed ,N,switch
CALL0000000474,SUB00000743,CELL000070,2026-05-26 00:14:44,43,mo ,Completed,N,switch
CALL0000000475,SUB00001244,CELL000013,04/25/2026 19:05,86,MT,Dropped,N,switch
CALL0000000476,SUB00000820,CELL000001,2026-05-14 20:09:13,147,MT,Failed,No,switch
CALL0000000477,SUB00001017,CELL000020,2026-05-31 07:26:11,65,MT,Completed,N,switch
CALL0000000478,SUB00004025,CELL000077,05/18/2026 21:35,93,MO,Failed,Y,switch
CALL0000000479,SUB00002808,CELL000221,05/27/2026 04:23,6,MO,completed ,No,switch
CALL0000000480,SUB00003714,CELL000129,04/08/2026 11:09,174,MT,Dropped,Y,switch
CALL0000000481,SUB00001234,CELL000177,04/07/2026 22:41,35,MO,Completed,Y,switch
CALL0000000482,SUB00004233,CELL000066,04/24/2026 00:14,246,mo ,Completed,N,switch
CALL0000000483,SUB00001315,CELL000124,2026-05-14 13:32:09,60,MT,Failed,Y,switch
CALL0000000484,SUB00003647,CELL000010,05/14/2026 08:47,105,MT,Dropped,N,switch
CALL0000000485,SUB00002337,CELL000041,2026-04-12 19:14:48,18,MT,completed ,No,switch
CALL0000000486,SUB00001484,CELL000242,2026-04-23 12:02:30,87,MT,Failed,N,switch
CALL0000000487,SUB00002424,CELL000227,2026-04-30 20:51:24,221,MT,Completed,N,switch
CALL0000000488,SUB00002696,CELL000225,2026-04-13 15:29:30,69,MT,completed ,No,switch
CALL0000000489,SUB00003505,CELL000145,2026-05-31 21:40:58,349,MT,Completed,N,switch
CALL0000000490,SUB00003277,CELL000180,04/14/2026 07:49,182,MO,Completed,N,switch
CALL0000000491,SUB00001494,CELL000104,04/12/2026 15:08,167,MO,Dropped,N,switch
CALL0000000492,SUB00003784,CELL000037,2026-04-29 05:45:16,80,MT,Completed,N,switch
CALL0000000493,SUB00003169,CELL000143,2026-05-12 01:39:16,67,MO,Completed,Y,switch
CALL0000000494,SUB00002891,CELL000158,2026-05-28 02:41:55,309,mo ,Failed,N,switch
CALL0000000495,SUB00001910,CELL000130,2026-04-08 11:43:54,69,MT,Failed,N,switch
CALL0000000496,SUB00003318,CELL000023,05/07/2026 06:46,92,MT,Dropped,Y,switch
CALL0000000497,SUB00000821,CELL000194,2026-04-10 10:28:03,217,mo ,Completed,N,switch
CALL0000000498,SUB00004231,CELL000119,04/24/2026 13:16,312,mo ,completed ,N,switch
CALL0000000499,SUB00000324,CELL000088,2026-05-26 11:42:36,25,MO,Dropped,N,switch
CALL0000000500,SUB00003939,CELL000102,2026-04-17 17:53:35,183,mo ,Dropped,Y,switch
CALL0000000501,SUB00003897,CELL000125,2026-04-20 17:07:51,131,MO,Dropped,N,switch
CALL0000000502,SUB00000851,CELL000200,2026-04-10 14:03:56,77,MT,Completed,N,switch
CALL0000000503,SUB00003684,CELL000128,2026-04-22 01:37:35,8,mo ,Dropped,Y,switch
CALL0000000504,SUB00000330,CELL000035,05/05/2026 14:08,59,MO,Dropped,No,switch
CALL0000000505,SUB00002104,CELL000024,04/27/2026 10:24,97,MT,completed ,No,switch
CALL0000000506,SUB00003217,CELL000141,2026-05-27 13:58:04,571,mo ,Dropped,N,switch
CALL0000000507,SUB00004221,CELL000014,2026-05-04 10:30:54,565,MO,Failed,N,switch
CALL0000000508,SUB00002412,CELL000077,2026-05-08 02:40:40,6,mo ,Completed,Y,switch
CALL0000000509,SUB00003837,CELL000129,2026-05-13 19:35:49,104,MO,Completed,No,switch
CALL0000000510,SUB00001843,CELL000100,05/13/2026 02:20,298,MO,completed ,No,switch
CALL0000000511,SUB00001617,CELL000145,2026-05-19 15:33:23,72,mo ,Completed,N,switch
CALL0000000512,SUB00003687,CELL000190,04/02/2026 21:48,249,mo ,completed ,No,switch
CALL0000000513,SUB00004235,CELL000007,05/19/2026 16:03,297,MO,Completed,No,switch
CALL0000000514,SUB00004277,CELL000184,2026-05-16 08:07:41,23,MT,completed ,No,switch
CALL0000000515,SUB00004137,CELL000171,2026-04-04 16:08:29,98,MT,Completed,Y,switch
CALL0000000516,SUB00000818,CELL000116,2026-05-15 08:39:37,112,MO,completed ,Y,switch
CALL0000000517,SUB00002712,CELL000189,2026-05-02 04:15:10,161,MO,Completed,Y,switch
CALL0000000518,SUB00002935,CELL000038,04/07/2026 12:45,30,MT,Completed,N,switch
CALL0000000519,SUB00002152,CELL000181,04/15/2026 15:14,2,MT,Completed,N,switch
CALL0000000520,SUB00001778,CELL000027,04/21/2026 09:14,88,MO,Dropped,N,switch
CALL0000000521,SUB00000159,CELL000100,2026-04-16 02:19:08,34,mo ,Completed,N,switch
CALL0000000522,SUB00004715,CELL000241,2026-05-17 02:06:50,212,MT,Failed,N,switch
CALL0000000523,SUB00002385,CELL000250,04/18/2026 03:37,57,MO,Completed,No,switch
CALL0000000524,SUB00002091,CELL000015,2026-04-15 05:20:01,661,MO,Completed,Y,switch
CALL0000000525,SUB00004013,CELL000199,2026-05-28 09:33:47,62,MO,Completed,N,switch
CALL0000000526,SUB00000093,CELL000014,04/27/2026 04:19,49,MO,Dropped,Y,switch
CALL0000000527,SUB00002985,CELL000194,04/15/2026 10:18,63,MO,Dropped,No,switch
CALL0000000528,SUB00000088,CELL000094,05/12/2026 10:09,82,MT,Failed,N,switch
CALL0000000529,SUB00002216,CELL000146,05/14/2026 04:18,129,MO,Failed,No,switch
CALL0000000530,SUB00001886,CELL000046,05/25/2026 20:04,7,MO,Completed,Y,switch
CALL0000000531,SUB00004752,CELL000120,05/28/2026 16:16,521,MO,Dropped,Y,switch
CALL0000000532,SUB00003242,CELL000006,2026-04-15 02:16:47,113,MT,Dropped,Y,switch
CALL0000000533,SUB00000371,CELL000113,05/20/2026 02:32,8,MO,Dropped,N,switch
CALL0000000534,SUB00001110,CELL000018,05/18/2026 02:55,166,mo ,Completed,No,switch
CALL0000000535,SUB00002879,CELL000162,04/02/2026 13:11,194,MT,Completed,No,switch
CALL0000000536,SUB00001774,CELL000153,04/02/2026 08:19,144,mo ,completed ,N,switch
CALL0000000537,SUB00003886,CELL000053,2026-04-02 09:32:14,242,MT,Completed,N,switch
CALL0000000538,SUB00002000,CELL000139,05/22/2026 09:32,164,mo ,Dropped,N,switch
CALL0000000539,SUB00000920,CELL000032,04/21/2026 09:03,196,MT,Completed,N,switch
CALL0000000540,SUB00002333,CELL000180,05/02/2026 16:39,5,mo ,Dropped,N,switch
CALL0000000541,SUB00004527,CELL000074,05/27/2026 21:45,174,MT,Completed,N,switch
CALL0000000542,SUB00003557,CELL000244,04/16/2026 06:08,32,MO,Completed,No,switch
CALL0000000543,SUB00003235,CELL000177,2026-04-15 16:42:45,8,MT,Dropped,Y,switch
CALL0000000544,SUB00004709,CELL000184,2026-04-22 06:58:32,439,MT,Completed,No,switch
