transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,quarantine_reason
TL0000001130,TXN000000326,2,SKU0000035,,231.61,231.61,,0.0,11.58,Sold,False,Bad quantity or unit price
TL0000001142,TXN000000329,1,SKU0000561,,485.34,539.27,,1.0,24.27,Sold,False,Bad quantity or unit price
TL0000001152,TXN000000331,5,SKU0000205,-1.0,97.45,108.28,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001153,TXN000000332,1,SKU0000495,,308.03,308.03,PRM00011,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001162,TXN000000334,1,SKU0000486,2.0,,850.29,PRM00042,0.0,95.23,Sold,False,Bad quantity or unit price
TL0000001172,TXN000000335,5,SKU0000560,-1.0,794.73,836.56,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001173,TXN000000335,6,SKU0000577,,25.56,26.91,,0.0,2.3,Sold,False,Bad quantity or unit price
TL0000001174,TXN000000336,1,SKU0000334,-1.0,472.46,472.46,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000001186,TXN000000339,1,SKU0000463,-1.0,66.59,66.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001187,TXN000000339,2,SKU0000381,,958.36,958.36,,0.0,67.09,Voided,False,Bad quantity or unit price
TL0000001192,TXN000000340,1,SKU0000081,,501.81,528.22,,0.0,35.13,Voided,False,Bad quantity or unit price
TL0000001193,TXN000000341,1,SKU0000541,,378.84,398.78,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001204,TXN000000343,1,SKU0000037,-1.0,166.08,166.08,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001207,TXN000000343,4,SKU0000203,-1.0,734.87,864.55,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001211,TXN000000344,4,SKU0000325,,484.12,537.91,,0.0,33.89,Voided,False,Bad quantity or unit price
TL0000001212,TXN000000345,1,SKU0000175,-1.0,833.35,980.41,PRM00051,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001219,TXN000000346,3,SKU0000089,,110.36,137.95,,1.0,9.93,Sold,False,Bad quantity or unit price
TL0000001221,TXN000000346,5,SKU0000463,-1.0,66.59,66.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001223,TXN000000348,1,SKU0000374,,718.31,798.12,,0.0,64.65,Voided,False,Bad quantity or unit price
TL0000001226,TXN000000350,2,SKU0000087,,512.75,640.94,,0.0,25.64,Sold,False,Bad quantity or unit price
TL0000001227,TXN000000350,3,SKU0000021,-1.0,748.96,748.96,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001230,TXN000000351,1,SKU0000399,-1.0,717.19,717.19,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001232,TXN000000351,3,SKU0000320,-1.0,56.1,56.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001234,TXN000000352,1,SKU0000476,,196.21,196.21,,2.0,17.66,Voided,False,Bad quantity or unit price
TL0000001235,TXN000000353,1,SKU0000374,,798.12,798.12,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001236,TXN000000353,2,SKU0000481,-1.0,686.67,807.85,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001239,TXN000000353,5,SKU0000249,,99.27,104.5,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001243,TXN000000354,3,SKU0000467,,667.04,667.04,,2.0,46.69,Sold,False,Bad quantity or unit price
TL0000001244,TXN000000354,4,SKU0000534,,202.36,238.07,,0.0,10.12,Voided,False,Bad quantity or unit price
TL0000001251,TXN000000357,2,SKU0000404,-1.0,74.15,78.05,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000001256,TXN000000358,2,SKU0000223,-1.0,726.92,908.65,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001262,TXN000000361,1,SKU0000368,,159.98,159.98,,0.0,11.2,Sold,False,Bad quantity or unit price
TL0000001264,TXN000000361,3,SKU0000125,-1.0,482.59,482.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001277,TXN000000364,6,SKU0000055,,60.18,63.35,,0.0,4.21,Sold,False,Bad quantity or unit price
TL0000001283,TXN000000366,2,SKU0000470,,314.4,314.4,,0.0,28.3,Voided,False,Bad quantity or unit price
TL0000001286,TXN000000367,1,SKU0000313,-1.0,73.17,77.02,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001289,TXN000000367,4,SKU0000111,,557.52,557.52,,2.0,39.03,Voided,False,Bad quantity or unit price
TL0000001290,TXN000000367,5,SKU0000358,-1.0,402.63,402.63,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001303,TXN000000372,1,SKU0000504,-1.0,999.18,1051.77,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001305,TXN000000373,1,SKU0000177,,70.95,70.95,,0.0,4.97,Sold,False,Bad quantity or unit price
TL0000001307,TXN000000373,3,SKU0000361,,204.52,227.24,PRM00007,0.0,10.23,Sold,False,Bad quantity or unit price
TL0000001313,TXN000000376,1,SKU0000485,-1.0,370.73,370.73,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001319,TXN000000378,2,SKU0000194,-1.0,239.59,281.87,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001321,TXN000000379,2,SKU0000084,-1.0,377.55,444.18,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001326,TXN000000382,1,SKU0000110,,580.96,611.54,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000001330,TXN000000384,2,SKU0000442,,37.54,39.52,PRM00042,1.0,1.88,Sold,False,Bad quantity or unit price
TL0000001339,TXN000000386,5,SKU0000471,,101.57,112.86,,2.0,5.08,Sold,False,Bad quantity or unit price
TL0000001343,TXN000000387,4,SKU0000250,-1.0,311.92,328.34,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001348,TXN000000389,4,SKU0000417,,246.82,246.82,,5.0,12.34,Voided,False,Bad quantity or unit price
TL0000001349,TXN000000389,5,SKU0000513,-1.0,340.98,358.93,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001350,TXN000000389,6,SKU0000459,,404.06,404.06,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001351,TXN000000390,1,SKU0000300,,483.74,604.68,PRM00013,0.0,43.54,Voided,False,Bad quantity or unit price
TL0000001362,TXN000000395,1,SKU0000314,,53.34,53.34,,1.0,2.67,Sold,False,Bad quantity or unit price
TL0000001371,TXN000000397,3,SKU0000443,-1.0,73.75,92.19,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001376,TXN000000400,1,SKU0000194,-1.0,267.78,281.87,PRM00051,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000001380,TXN000000401,2,SKU0000124,-1.0,749.94,749.94,PRM00015,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000001394,TXN000000404,5,SKU0000070,-1.0,234.52,293.15,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001401,TXN000000406,4,SKU0000295,,293.86,326.51,,5.0,20.57,Sold,False,Bad quantity or unit price
TL0000001403,TXN000000407,1,SKU0000179,-1.0,426.6,501.88,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001405,TXN000000407,3,SKU0000022,,242.69,269.66,,1.0,16.99,Sold,False,Bad quantity or unit price
TL0000001409,TXN000000408,4,SKU0000238,-1.0,546.34,682.92,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001410,TXN000000408,5,SKU0000448,-1.0,503.56,530.06,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001411,TXN000000408,6,SKU0000294,,170.43,170.43,,0.0,15.34,Sold,False,Bad quantity or unit price
TL0000001414,TXN000000409,3,SKU0000236,-1.0,70.14,70.14,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001417,TXN000000409,6,SKU0000304,-1.0,586.29,586.29,PRM00001,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001422,TXN000000411,2,SKU0000400,-1.0,235.65,235.65,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001428,TXN000000412,2,SKU0000549,-1.0,127.15,158.94,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001429,TXN000000412,3,SKU0000427,,777.57,863.97,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001437,TXN000000414,1,SKU0000143,,628.12,661.18,,5.0,43.97,Voided,False,Bad quantity or unit price
TL0000001438,TXN000000414,2,SKU0000390,,199.86,249.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001441,TXN000000414,5,SKU0000553,,493.1,493.1,,1.0,24.66,Sold,False,Bad quantity or unit price
TL0000001444,TXN000000415,2,SKU0000171,,398.41,442.68,,5.0,27.89,Sold,False,Bad quantity or unit price
TL0000001450,TXN000000416,4,SKU0000550,-1.0,778.14,915.46,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001457,TXN000000417,5,SKU0000120,-1.0,401.12,401.12,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001461,TXN000000419,2,SKU0000496,-1.0,487.25,487.25,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001462,TXN000000419,3,SKU0000328,-1.0,827.24,827.24,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001464,TXN000000420,1,SKU0000242,,11.45,12.72,,1.0,1.03,Sold,False,Bad quantity or unit price
TL0000001465,TXN000000420,2,SKU0000374,,718.31,798.12,,1.0,35.92,Sold,False,Bad quantity or unit price
TL0000001467,TXN000000421,2,SKU0000124,,637.45,749.94,PRM00031,0.0,57.37,Sold,False,Bad quantity or unit price
TL0000001468,TXN000000421,3,SKU0000411,-1.0,441.58,551.97,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001477,TXN000000424,4,SKU0000341,-1.0,208.79,208.79,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001480,TXN000000425,3,SKU0000423,-1.0,145.23,152.87,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001484,TXN000000426,1,SKU0000510,-1.0,532.2,532.2,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001485,TXN000000426,2,SKU0000544,,470.58,470.58,,0.0,32.94,Sold,False,Bad quantity or unit price
TL0000001489,TXN000000427,4,SKU0000302,-1.0,7.89,8.3,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001490,TXN000000427,5,SKU0000044,-1.0,752.63,836.26,PRM00032,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001496,TXN000000429,1,SKU0000308,-1.0,398.01,497.51,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001497,TXN000000429,2,SKU0000387,-1.0,94.54,99.52,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001498,TXN000000430,1,SKU0000325,,537.91,537.91,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000001503,TXN000000430,6,SKU0000151,,302.02,377.52,,0.0,15.1,Sold,False,Bad quantity or unit price
TL0000001508,TXN000000432,2,SKU0000474,,25.0,27.78,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001510,TXN000000432,4,SKU0000413,-1.0,114.15,126.83,PRM00028,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001512,TXN000000433,1,SKU0000263,,94.43,99.4,,5.0,4.72,Sold,False,Bad quantity or unit price
TL0000001517,TXN000000435,2,SKU0000141,,475.1,593.87,,0.0,42.76,Sold,False,Bad quantity or unit price
TL0000001524,TXN000000437,2,SKU0000320,-1.0,44.88,56.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001528,TXN000000438,3,SKU0000228,-1.0,374.33,374.33,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001530,TXN000000438,5,SKU0000335,,415.33,437.19,,1.0,29.07,Voided,False,Bad quantity or unit price
TL0000001546,TXN000000444,2,SKU0000409,,190.8,190.8,,0.0,9.54,Voided,False,Bad quantity or unit price
TL0000001547,TXN000000445,1,SKU0000191,,356.17,356.17,,0.0,17.81,Sold,False,Bad quantity or unit price
TL0000001557,TXN000000447,4,SKU0000321,,278.91,309.9,,1.0,25.1,Voided,False,Bad quantity or unit price
TL0000001561,TXN000000448,4,SKU0000121,,40.83,40.83,,0.0,2.86,Sold,False,Bad quantity or unit price
TL0000001566,TXN000000450,3,SKU0000110,,611.54,611.54,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001574,TXN000000454,3,SKU0000410,,199.54,249.43,,0.0,13.97,Sold,False,Bad quantity or unit price
TL0000001575,TXN000000454,4,SKU0000022,,269.66,269.66,,2.0,18.88,Voided,False,Bad quantity or unit price
TL0000001578,TXN000000455,2,SKU0000089,-1.0,131.05,137.95,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001581,TXN000000456,1,SKU0000168,,540.3,635.65,,2.0,27.02,Sold,False,Bad quantity or unit price
TL0000001585,TXN000000457,4,SKU0000395,-1.0,291.63,291.63,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001604,TXN000000464,1,SKU0000099,-1.0,79.39,79.39,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001605,TXN000000464,2,SKU0000313,-1.0,77.02,77.02,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001606,TXN000000464,3,SKU0000100,,136.4,151.55,PRM00019,0.0,12.28,Sold,False,Bad quantity or unit price
TL0000001618,TXN000000467,4,SKU0000332,-1.0,369.23,461.54,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000001622,TXN000000468,2,SKU0000156,1.0,,464.17,,0.0,41.78,Sold,False,Bad quantity or unit price
TL0000001627,TXN000000469,3,SKU0000083,-1.0,501.55,501.55,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001630,TXN000000471,2,SKU0000194,,281.87,281.87,,5.0,19.73,Sold,False,Bad quantity or unit price
TL0000001638,TXN000000473,2,SKU0000464,,443.19,553.99,,0.0,31.02,Voided,False,Bad quantity or unit price
TL0000001643,TXN000000474,1,SKU0000084,,444.18,444.18,,5.0,22.21,Sold,False,Bad quantity or unit price
TL0000001647,TXN000000474,5,SKU0000432,-1.0,625.04,694.49,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001648,TXN000000474,6,SKU0000529,,250.83,295.09,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001651,TXN000000475,3,SKU0000188,-1.0,845.24,1056.55,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001657,TXN000000478,1,SKU0000253,,740.3,779.26,,0.0,37.01,Sold,False,Bad quantity or unit price
TL0000001661,TXN000000480,3,SKU0000356,,327.8,327.8,,0.0,29.5,Sold,False,Bad quantity or unit price
TL0000001664,TXN000000481,1,SKU0000479,,238.05,238.05,,0.0,21.42,Sold,False,Bad quantity or unit price
TL0000001666,TXN000000481,3,SKU0000388,-1.0,600.62,600.62,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001672,TXN000000483,1,SKU0000464,,553.99,553.99,,0.0,38.78,Sold,False,Bad quantity or unit price
TL0000001674,TXN000000483,3,SKU0000415,,300.73,334.14,,2.0,15.04,Sold,False,Bad quantity or unit price
TL0000001679,TXN000000485,2,SKU0000121,,85.41,85.41,,5.0,7.69,Sold,False,Bad quantity or unit price
TL0000001680,TXN000000485,3,SKU0000413,-1.0,101.46,126.83,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001681,TXN000000485,4,SKU0000174,-1.0,399.14,498.93,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001690,TXN000000487,3,SKU0000467,-1.0,633.69,667.04,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001692,TXN000000487,5,SKU0000190,,281.22,351.52,,0.0,19.69,Sold,False,Bad quantity or unit price
TL0000001693,TXN000000488,1,SKU0000140,,477.46,477.46,,2.0,33.42,Sold,False,Bad quantity or unit price
TL0000001698,TXN000000491,1,SKU0000225,-1.0,458.74,458.74,PRM00060,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001700,TXN000000491,3,SKU0000137,-1.0,335.11,352.75,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001702,TXN000000492,2,SKU0000389,-1.0,811.46,811.46,PRM00013,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001704,TXN000000492,4,SKU0000438,,547.37,643.97,,1.0,38.32,Sold,False,Bad quantity or unit price
TL0000001707,TXN000000493,3,SKU0000428,,54.23,60.26,,5.0,2.71,Sold,False,Bad quantity or unit price
TL0000001716,TXN000000496,3,SKU0000558,,506.59,533.25,,2.0,45.59,Sold,False,Bad quantity or unit price
TL0000001722,TXN000000498,2,SKU0000040,-1.0,124.99,124.99,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001725,TXN000000498,5,SKU0000391,-1.0,129.63,144.03,PRM00031,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001732,TXN000000500,1,SKU0000488,-1.0,76.92,96.15,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001733,TXN000000500,2,SKU0000025,-1.0,564.6,564.6,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001735,TXN000000500,4,SKU0000049,-1.0,608.91,761.14,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001745,TXN000000503,3,SKU0000511,,714.61,714.61,,0.0,50.02,Sold,False,Bad quantity or unit price
TL0000001749,TXN000000504,1,SKU0000186,,368.53,368.53,PRM00059,2.0,18.43,Sold,False,Bad quantity or unit price
TL0000001750,TXN000000504,2,SKU0000279,-1.0,648.89,648.89,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001752,TXN000000504,4,SKU0000424,-1.0,300.6,300.6,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001753,TXN000000505,1,SKU0000098,,55.81,58.75,PRM00014,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001754,TXN000000505,2,SKU0000265,,215.52,215.52,,2.0,10.78,Sold,False,Bad quantity or unit price
TL0000001758,TXN000000507,2,SKU0000131,-1.0,337.68,397.27,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001778,TXN000000514,1,SKU0000374,,798.12,798.12,,2.0,71.83,Sold,False,Bad quantity or unit price
TL0000001782,TXN000000514,5,SKU0000091,,171.5,190.56,,5.0,8.58,Sold,False,Bad quantity or unit price
TL0000001784,TXN000000516,1,SKU0000113,,297.36,313.01,,5.0,20.82,Sold,False,Bad quantity or unit price
TL0000001787,TXN000000517,3,SKU0000096,,70.73,83.21,PRM00030,0.0,6.37,Sold,False,Bad quantity or unit price
TL0000001789,TXN000000518,2,SKU0000527,-1.0,148.29,156.1,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001790,TXN000000518,3,SKU0000265,,183.19,215.52,,5.0,9.16,Sold,False,Bad quantity or unit price
TL0000001793,TXN000000519,1,SKU0000150,-1.0,1180.75,1180.75,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001797,TXN000000521,1,SKU0000036,,104.66,110.17,,0.0,7.33,Voided,False,Bad quantity or unit price
TL0000001798,TXN000000521,2,SKU0000039,,125.61,132.22,,1.0,8.79,Sold,False,Bad quantity or unit price
TL0000001800,TXN000000521,4,SKU0000568,-1.0,124.61,124.61,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001801,TXN000000521,5,SKU0000206,-1.0,438.92,548.65,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001807,TXN000000524,1,SKU0000088,-1.0,404.28,475.62,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001810,TXN000000525,3,SKU0000390,,237.33,249.82,,0.0,21.36,Sold,False,Bad quantity or unit price
TL0000001831,TXN000000531,4,SKU0000141,-1.0,504.79,593.87,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001834,TXN000000533,1,SKU0000560,,836.56,836.56,,0.0,41.83,Sold,False,Bad quantity or unit price
TL0000001835,TXN000000533,2,SKU0000125,,482.59,482.59,,0.0,24.13,Sold,False,Bad quantity or unit price
TL0000001838,TXN000000533,5,SKU0000356,-1.0,262.24,327.8,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001839,TXN000000534,1,SKU0000321,-1.0,263.41,309.9,PRM00053,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000001840,TXN000000534,2,SKU0000371,,488.92,488.92,,0.0,44.0,Sold,False,Bad quantity or unit price
TL0000001842,TXN000000534,4,SKU0000451,,87.96,109.95,,0.0,6.16,Sold,False,Bad quantity or unit price
TL0000001846,TXN000000535,3,SKU0000115,-1.0,13.03,14.48,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001849,TXN000000536,2,SKU0000438,-1.0,547.37,643.97,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001858,TXN000000539,2,SKU0000438,,611.77,643.97,,0.0,55.06,Voided,False,Bad quantity or unit price
TL0000001860,TXN000000541,1,SKU0000471,-1.0,112.86,112.86,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001863,TXN000000542,1,SKU0000285,-1.0,381.71,381.71,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001866,TXN000000543,1,SKU0000517,,122.87,122.87,PRM00019,1.0,8.6,Sold,False,Bad quantity or unit price
TL0000001872,TXN000000544,3,SKU0000207,,541.74,541.74,,5.0,48.76,Voided,False,Bad quantity or unit price
TL0000001874,TXN000000545,1,SKU0000053,,276.92,276.92,,0.0,19.38,Voided,False,Bad quantity or unit price
TL0000001876,TXN000000546,1,SKU0000052,-1.0,342.09,342.09,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001879,TXN000000548,2,SKU0000061,,149.37,165.97,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001883,TXN000000549,2,SKU0000530,,51.39,54.09,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001895,TXN000000552,1,SKU0000206,-1.0,438.92,548.65,PRM00017,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001900,TXN000000553,1,SKU0000200,,631.21,631.21,,5.0,56.81,Sold,False,Bad quantity or unit price
TL0000001903,TXN000000554,1,SKU0000043,-1.0,535.48,563.66,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000001908,TXN000000555,5,SKU0000395,,262.47,291.63,,5.0,18.37,Voided,False,Bad quantity or unit price
TL0000001913,TXN000000557,1,SKU0000066,-1.0,619.3,651.9,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001919,TXN000000558,5,SKU0000328,-1.0,661.79,827.24,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001925,TXN000000560,1,SKU0000223,,908.65,908.65,,1.0,45.43,Sold,False,Bad quantity or unit price
TL0000001926,TXN000000560,2,SKU0000269,-1.0,187.66,197.54,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000001940,TXN000000565,2,SKU0000303,-1.0,283.37,283.37,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000001964,TXN000000572,4,SKU0000068,-1.0,172.5,202.94,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000001971,TXN000000573,6,SKU0000136,,558.45,558.45,,5.0,27.92,Voided,False,Bad quantity or unit price
TL0000001979,TXN000000576,5,SKU0000009,,37.68,41.87,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001988,TXN000000578,4,SKU0000553,-1.0,493.1,493.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000001997,TXN000000580,3,SKU0000571,,40.85,43.0,,2.0,2.86,Voided,False,Bad quantity or unit price
TL0000002001,TXN000000581,1,SKU0000578,,432.38,508.68,,1.0,38.91,Sold,False,Bad quantity or unit price
TL0000002005,TXN000000581,5,SKU0000527,3.0,,156.1,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000002007,TXN000000582,1,SKU0000390,-1.0,237.33,249.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000002008,TXN000000582,2,SKU0000002,-1.0,1009.34,1062.46,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000002009,TXN000000582,3,SKU0000535,,432.85,541.06,,0.0,30.3,Voided,False,Bad quantity or unit price
TL0000002013,TXN000000583,2,SKU0000198,,51.65,60.77,PRM00013,1.0,3.62,Sold,False,Bad quantity or unit price
TL0000002025,TXN000000588,1,SKU0000566,,325.03,325.03,,5.0,16.25,Sold,False,Bad quantity or unit price
