transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,quarantine_reason
TXN000000481,STR0022,REG004,ASC000251,CUST00001330,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000482,STR0007,REG019,ASC000075,CUST00001579,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000483,STR0009,REG016,ASC000058,CUST00000417,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000485,STR0023,REG014,ASC000018,CUST00000897,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000486,STR0013,REG007,ASC000224,CUST00001043,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000487,STR0017,REG015,ASC000351,CUST00001660,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000488,STR0018,REG013,ASC000427,CUST00000350,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000490,STR0011,REG028,ASC000049,CUST00000604,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000493,STR0004,REG012,ASC000350,CUST00000261,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000494,STR0025,REG003,ASC000420,CUST00000848,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000495,STR0001,REG024,ASC000143,CUST00000068,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000496,STR0001,REG014,ASC000306,CUST00000737,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000498,STR0008,REG023,ASC000110,CUST00000749,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000500,STR0016,REG014,ASC000283,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000501,STR0015,REG019,ASC000121,CUST00000959,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000503,STR0001,REG023,ASC000231,CUST00000923,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000504,STR0008,REG025,ASC000395,CUST00000114,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000505,STR0018,REG022,ASC000427,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000506,STR0011,REG016,ASC000012,CUST00001050,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000510,STR0016,REG020,ASC000217,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000511,STR0023,REG015,ASC000417,CUST00000854,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000512,STR0010,REG007,ASC000192,CUST00000666,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000000514,STR0012,REG008,ASC000209,CUST00000173,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000515,STR0012,REG022,ASC000145,CUST00000506,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000517,STR0021,REG005,ASC000347,CUST00001283,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000519,STR0019,REG009,ASC000027,CUST00001030,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000520,STR0007,REG025,ASC000022,CUST00000696,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000525,STR0007,REG006,ASC000263,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000526,STR0016,REG006,ASC000267,CUST00000389,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000000527,STR0001,REG005,ASC000072,CUST00001205,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000528,STR0003,REG005,ASC000302,CUST00000047,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000531,STR0015,REG006,ASC000059,CUST00000376,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000536,STR0003,REG026,ASC000067,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000537,STR0019,REG021,ASC000142,CUST00000269,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000538,STR0019,REG026,ASC000495,CUST00001345,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000539,STR0002,REG027,ASC000269,CUST00000842,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000540,STR0020,REG024,ASC000099,CUST00001731,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000541,STR0016,REG011,ASC000182,CUST00001369,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000542,STR0010,REG008,ASC000192,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000543,STR0023,REG018,ASC000061,CUST00000552,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000546,STR0019,REG001,ASC000147,CUST00000312,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000547,STR0016,REG027,ASC000112,CUST00001593,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000553,STR0011,REG021,ASC000300,CUST00000635,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000560,STR0005,REG025,ASC000015,CUST00001498,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000562,STR0019,REG018,ASC000004,CUST00000288,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000563,STR0006,REG014,ASC000294,CUST00001370,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000565,STR0023,REG022,ASC000056,,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000566,STR0016,REG019,ASC000158,CUST00000823,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000568,STR0009,REG005,ASC000258,CUST00001381,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000571,STR0004,REG013,ASC000220,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000573,STR0021,REG009,ASC000234,CUST00000872,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000574,STR0018,REG009,ASC_BAD,CUST00000567,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000576,STR0012,REG010,ASC000005,CUST00001245,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000577,STR0012,REG009,ASC000209,,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000578,STR0018,REG005,ASC000430,CUST00001545,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000580,STR0011,REG017,ASC000314,CUST00001553,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000581,STR0019,REG003,ASC000291,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000583,STR0018,REG017,ASC000461,CUST00000419,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000586,STR0025,REG013,ASC000174,CUST00000226,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000587,STR0003,REG025,ASC000344,CUST00000002,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000589,STR0025,REG021,ASC000453,,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000590,STR0024,REG013,ASC000337,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000592,STR0001,REG005,ASC000413,CUST00001602,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000595,STR0007,REG003,ASC000255,CUST00000379,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000598,STR0005,REG009,ASC000343,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000600,STR0009,REG002,ASC000126,CUST00000394,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000000601,STR0008,REG015,ASC000458,CUST00001359,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000603,STR0010,REG019,ASC000439,,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000604,STR0001,REG020,ASC000307,CUST00001256,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000608,STR0006,REG027,ASC000319,CUST00000579,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000609,STR0024,REG019,ASC000186,CUST00000636,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000610,STR0008,REG026,ASC000166,CUST00000689,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000612,STR0014,REG002,ASC000498,CUST00001479,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000613,STR0007,REG027,ASC000119,CUST00001668,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000616,STR0003,REG010,ASC000261,CUST00000757,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000618,STR0007,REG018,ASC000022,CUST00000293,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000619,STR0020,REG007,ASC000137,CUST00001539,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000623,STR0022,REG013,ASC000369,CUST00001017,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000000624,STR0011,REG019,ASC000012,CUST00000659,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000628,STR0024,REG019,ASC000139,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000631,STR0014,REG012,ASC000444,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000633,STR0009,REG019,ASC000178,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000637,STR0002,REG010,ASC000332,CUST00001241,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000638,STR0017,REG021,ASC000436,CUST00001377,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000639,STR0016,REG021,ASC000105,CUST00000443,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000641,STR0023,REG013,ASC000417,CUST00000139,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000642,STR0024,REG027,ASC000186,CUST00001083,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000644,STR0003,REG014,ASC000355,CUST_BAD,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000647,STR0013,REG004,ASC000317,CUST00001656,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000648,STR0021,REG017,ASC000268,CUST00000604,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000649,STR0023,REG012,ASC000171,CUST00001303,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000650,STR0001,REG026,ASC000035,CUST00000866,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000651,STR0020,REG009,ASC000382,CUST00000262,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000654,STR0025,REG017,ASC000286,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000657,STR0024,REG003,ASC000340,CUST00001798,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000658,STR0025,REG002,ASC000352,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000659,STR0017,REG014,ASC000130,CUST00000078,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000664,STR0004,REG017,ASC000398,CUST00000045,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000665,STR0003,REG004,ASC000374,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000668,STR0008,REG028,ASC000428,,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000669,STR0001,REG019,ASC000413,CUST00000709,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000670,STR0017,REG020,ASC000463,CUST00001452,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000671,STR0021,REG001,ASC000184,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000674,STR0023,REG012,ASC000236,CUST00000106,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000675,STR0014,REG021,ASC000247,CUST00001008,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000677,STR0018,REG027,ASC000017,CUST00000835,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000679,STR0023,REG002,ASC000061,CUST00001020,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000680,STR0002,REG005,ASC000025,CUST00001086,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000686,STR0004,REG003,ASC000102,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000687,STR0007,REG019,ASC000364,CUST00001033,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000000688,STR0005,REG017,ASC000480,,,VOID,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000693,STR0008,REG016,ASC000106,CUST00000808,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000696,STR0013,REG013,ASC000215,CUST00000567,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000697,STR0020,REG017,ASC000208,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000699,STR0019,REG017,ASC000222,CUST00000867,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000700,STR0021,REG015,ASC000450,CUST00000931,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000701,STR0022,REG013,ASC000369,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000704,STR0018,REG014,ASC000379,CUST00000852,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000000705,STR0015,REG009,ASC000415,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000708,STR0014,REG005,ASC000498,CUST00000923,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000709,STR0022,REG012,ASC000081,CUST00001625,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000710,STR0004,REG024,ASC000275,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000715,STR0011,REG021,ASC000012,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000716,STR0008,REG022,ASC000383,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000719,STR0015,REG027,ASC000054,CUST00000104,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000721,STR0009,REG014,ASC000167,CUST00000548,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000722,STR0025,REG011,ASC000055,CUST00001406,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000723,STR0019,REG021,ASC000026,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000725,STR0001,REG026,ASC000231,CUST00000013,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000727,STR0019,REG018,ASC000495,CUST00000831,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000729,STR0007,REG025,ASC000318,CUST00001785,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000733,STR0002,REG016,ASC000348,CUST00001780,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000735,STR0013,REG028,ASC000387,CUST00000158,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000736,STR0021,REG006,ASC000424,CUST00001408,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000739,STR0016,REG022,ASC000047,CUST00000994,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000743,STR0002,REG020,ASC000434,CUST_BAD,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000745,STR0016,REG027,ASC000152,CUST00000668,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000748,STR0019,REG004,ASC000019,CUST00001225,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000000749,STR0024,REG016,ASC000272,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000750,STR0020,REG006,ASC000170,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000000753,STR0009,REG003,ASC000258,CUST00000552,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000755,STR0018,REG006,ASC000297,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000756,STR0005,REG006,ASC000015,CUST00001752,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000758,STR0012,REG024,ASC000092,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000764,STR0003,REG026,ASC000421,CUST00001695,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000765,STR0021,REG016,ASC000210,,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000000767,STR0022,REG022,ASC000454,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000768,STR0010,REG027,ASC000394,CUST00001591,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000000770,STR0005,REG020,ASC000111,CUST00001285,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000772,STR0006,REG016,ASC000310,CUST00001012,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000777,STR0002,REG018,ASC000188,CUST00000998,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000778,STR0011,REG012,ASC000012,CUST00001760,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000000780,STR0022,REG003,ASC000124,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000781,STR0008,REG017,ASC000366,CUST00000674,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000786,STR0021,REG026,ASC000101,,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000788,STR0001,REG024,ASC000467,CUST00001204,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000789,STR0016,REG022,ASC000172,CUST00001549,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000791,STR0005,REG016,ASC000473,CUST00001255,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000792,STR0002,REG003,ASC000348,CUST00000784,,VOID,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000793,STR0007,REG013,ASC000079,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000795,STR0005,REG027,ASC000015,CUST00000809,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000000796,STR0009,REG002,ASC000362,CUST00000644,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000797,STR0014,REG008,ASC000385,CUST00001452,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000798,STR0021,REG017,ASC000210,CUST00001794,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000799,STR0009,REG002,ASC000245,CUST00001138,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000803,STR0006,REG028,ASC000216,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000804,STR0014,REG028,ASC000494,CUST00000998,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000808,STR0018,REG006,ASC000490,CUST00000776,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000000809,STR0013,REG016,ASC000053,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000000813,STR0003,REG008,ASC000374,CUST00000683,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000816,STR0023,REG014,ASC000185,CUST00000522,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000817,STR0024,REG011,ASC000108,CUST00000516,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000820,STR0003,REG020,ASC000481,CUST00001478,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000000821,STR0014,REG015,ASC000381,CUST00000147,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000822,STR0022,REG014,ASC000443,CUST00000718,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000824,STR0010,REG005,ASC000396,CUST00000321,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000825,STR0009,REG005,ASC000155,CUST00001063,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000826,STR0016,REG011,ASC000217,CUST00000787,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000831,STR0008,REG017,ASC000395,CUST00001422,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000832,STR0009,REG009,ASC000245,CUST00000658,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000837,STR0015,REG018,ASC000020,CUST00000924,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000839,STR0002,REG003,ASC000011,CUST00001724,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000840,STR0021,REG018,ASC000210,CUST00001554,,VOID,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000000841,STR0017,REG024,ASC000330,CUST00000565,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000000844,STR0006,REG022,ASC000107,CUST00001102,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000846,STR0021,REG025,ASC000101,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000847,STR0014,REG020,ASC000498,CUST00000197,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000000848,STR0010,REG012,ASC000368,CUST00001246,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000000849,STR0020,REG020,ASC000200,CUST00000530,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000000851,STR0011,REG020,ASC000120,CUST00001133,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000000853,STR0020,REG012,ASC000137,CUST00001624,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000855,STR0009,REG025,ASC000155,CUST00000957,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000000859,STR0023,REG013,ASC000281,CUST00001743,,VOID,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000000861,STR0017,REG022,ASC000351,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000000862,STR0004,REG019,ASC000165,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000000863,STR0006,REG011,ASC000391,CUST00000023,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
