online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,quarantine_reason
OL0000000906,WEB00000311,3,SKU0000100,,151.55,5.0,Allocated,False,Bad online line quantity or price
OL0000000917,WEB00000316,1,SKU0000345,-1.0,322.74,1.0,Open,False,Bad online line quantity or price
OL0000000925,WEB00000318,1,SKU0000032,,308.29,0.0,Open,False,Bad online line quantity or price
OL0000000927,WEB00000319,1,SKU0000484,,909.84,0.0,Cancelled,False,Bad online line quantity or price
OL0000000932,WEB00000320,1,SKU0000252,-1.0,64.86,1.0,Picked,False,Bad online line quantity or price
OL0000000933,WEB00000320,2,SKU0000044,,836.26,0.0,Allocated,False,Bad online line quantity or price
OL0000000934,WEB00000320,3,SKU0000075,,215.49,0.0,Cancelled,False,Bad online line quantity or price
OL0000000936,WEB00000321,2,SKU0000262,,103.67,0.0,Allocated,False,Bad online line quantity or price
OL0000000937,WEB00000321,3,SKU0000428,-1.0,88.47,0.0,Open,False,Bad online line quantity or price
OL0000000938,WEB00000321,4,SKU0000299,,27.89,2.0,Shipped,False,Bad online line quantity or price
OL0000000939,WEB00000322,1,SKU0000141,-1.0,593.87,0.0,Picked,False,Bad online line quantity or price
OL0000000942,WEB00000322,4,SKU0000041,,177.6,0.0,Allocated,False,Bad online line quantity or price
OL0000000946,WEB00000323,3,SKU0000238,,682.92,0.0,Allocated,False,Bad online line quantity or price
OL0000000948,WEB00000324,1,SKU0000113,-1.0,313.01,1.0,Picked,False,Bad online line quantity or price
OL0000000951,WEB00000325,2,SKU0000184,-1.0,757.42,0.0,Open,False,Bad online line quantity or price
OL0000000957,WEB00000326,3,SKU0000117,,1135.6,0.0,Open,False,Bad online line quantity or price
OL0000000960,WEB00000327,1,SKU0000255,,483.13,5.0,Picked,False,Bad online line quantity or price
OL0000000961,WEB00000327,2,SKU0000220,,383.12,0.0,Picked,False,Bad online line quantity or price
OL0000000965,WEB00000328,1,SKU0000249,,104.5,0.0,Cancelled,False,Bad online line quantity or price
OL0000000972,WEB00000331,1,SKU0000001,,332.22,0.0,Cancelled,False,Bad online line quantity or price
OL0000000976,WEB00000332,4,SKU0000398,-1.0,551.87,0.0,Shipped,False,Bad online line quantity or price
OL0000000977,WEB00000333,1,SKU0000431,-1.0,134.11,5.0,Cancelled,False,Bad online line quantity or price
OL0000000980,WEB00000333,4,SKU0000533,-1.0,286.14,0.0,Picked,False,Bad online line quantity or price
OL0000000983,WEB00000335,1,SKU0000529,-1.0,295.09,2.0,Open,False,Bad online line quantity or price
OL0000000987,WEB00000336,4,SKU0000465,,434.43,5.0,Shipped,False,Bad online line quantity or price
OL0000000988,WEB00000336,5,SKU0000125,,482.59,0.0,Shipped,False,Bad online line quantity or price
OL0000000991,WEB00000338,2,SKU0000124,-1.0,749.94,1.0,Cancelled,False,Bad online line quantity or price
OL0000000992,WEB00000338,3,SKU0000070,-1.0,293.15,5.0,Picked,False,Bad online line quantity or price
OL0000000997,WEB00000339,5,SKU0000042,,131.79,1.0,Allocated,False,Bad online line quantity or price
OL0000001006,WEB00000342,5,SKU0000457,,363.55,1.0,Open,False,Bad online line quantity or price
OL0000001008,WEB00000343,2,SKU0000198,,60.77,0.0,Allocated,False,Bad online line quantity or price
OL0000001010,WEB00000343,4,SKU0000071,,454.76,1.0,Picked,False,Bad online line quantity or price
OL0000001017,WEB00000345,3,SKU0000502,,391.2,1.0,Cancelled,False,Bad online line quantity or price
OL0000001022,WEB00000347,2,SKU0000208,-1.0,145.43,0.0,Picked,False,Bad online line quantity or price
OL0000001023,WEB00000347,3,SKU0000309,,420.75,2.0,Picked,False,Bad online line quantity or price
OL0000001025,WEB00000348,1,SKU0000181,,198.31,0.0,Shipped,False,Bad online line quantity or price
OL0000001029,WEB00000349,4,SKU0000222,1.0,,5.0,Picked,False,Bad online line quantity or price
OL0000001030,WEB00000350,1,SKU0000089,,137.95,0.0,Picked,False,Bad online line quantity or price
OL0000001031,WEB00000350,2,SKU0000477,-1.0,64.16,0.0,Allocated,False,Bad online line quantity or price
OL0000001039,WEB00000354,1,SKU0000533,-1.0,286.14,0.0,Allocated,False,Bad online line quantity or price
OL0000001043,WEB00000356,1,SKU0000405,,810.44,5.0,Cancelled,False,Bad online line quantity or price
OL0000001045,WEB00000357,2,SKU0000390,-1.0,249.82,0.0,Allocated,False,Bad online line quantity or price
OL0000001049,WEB00000358,3,SKU0000160,-1.0,665.27,0.0,Allocated,False,Bad online line quantity or price
OL0000001052,WEB00000359,2,SKU0000495,,308.03,1.0,Shipped,False,Bad online line quantity or price
OL0000001069,WEB00000365,1,SKU0000050,-1.0,565.87,0.0,Allocated,False,Bad online line quantity or price
OL0000001082,WEB00000369,1,SKU0000364,,60.14,0.0,Picked,False,Bad online line quantity or price
OL0000001083,WEB00000369,2,SKU0000259,-1.0,31.0,0.0,Open,False,Bad online line quantity or price
OL0000001091,WEB00000372,1,SKU0000122,,466.78,0.0,Cancelled,False,Bad online line quantity or price
OL0000001092,WEB00000372,2,SKU0000260,,305.67,1.0,Picked,False,Bad online line quantity or price
OL0000001098,WEB00000373,5,SKU0000278,,597.37,0.0,Shipped,False,Bad online line quantity or price
OL0000001107,WEB00000377,2,SKU0000103,-1.0,421.57,0.0,Shipped,False,Bad online line quantity or price
OL0000001108,WEB00000377,3,SKU0000113,,313.01,2.0,Picked,False,Bad online line quantity or price
OL0000001109,WEB00000378,1,SKU0000382,,956.23,0.0,Cancelled,False,Bad online line quantity or price
OL0000001110,WEB00000379,1,SKU0000034,-1.0,54.75,0.0,Picked,False,Bad online line quantity or price
OL0000001112,WEB00000379,3,SKU0000252,-1.0,64.86,1.0,Allocated,False,Bad online line quantity or price
OL0000001115,WEB00000380,2,SKU0000394,-1.0,889.1,0.0,Cancelled,False,Bad online line quantity or price
OL0000001119,WEB00000383,1,SKU0000218,,388.94,0.0,Allocated,False,Bad online line quantity or price
OL0000001122,WEB00000383,4,SKU0000354,-1.0,440.41,1.0,Allocated,False,Bad online line quantity or price
OL0000001127,WEB00000385,3,SKU0000468,-1.0,372.36,1.0,Shipped,False,Bad online line quantity or price
OL0000001130,WEB00000386,2,SKU0000326,-1.0,255.75,1.0,Picked,False,Bad online line quantity or price
OL0000001133,WEB00000387,1,SKU0000468,,372.36,0.0,Open,False,Bad online line quantity or price
OL0000001137,WEB00000387,5,SKU0000057,-1.0,208.4,1.0,Allocated,False,Bad online line quantity or price
OL0000001140,WEB00000388,3,SKU0000495,,308.03,0.0,Open,False,Bad online line quantity or price
OL0000001142,WEB00000388,5,SKU0000172,-1.0,283.45,2.0,Picked,False,Bad online line quantity or price
OL0000001151,WEB00000392,2,SKU0000039,-1.0,132.22,0.0,Open,False,Bad online line quantity or price
OL0000001155,WEB00000394,1,SKU0000113,,313.01,5.0,Open,False,Bad online line quantity or price
OL0000001157,WEB00000394,3,SKU0000296,-1.0,377.31,0.0,Allocated,False,Bad online line quantity or price
OL0000001161,WEB00000395,3,SKU0000369,-1.0,222.99,0.0,Picked,False,Bad online line quantity or price
OL0000001164,WEB00000396,3,SKU0000521,,774.27,0.0,Picked,False,Bad online line quantity or price
OL0000001165,WEB00000397,1,SKU0000030,,341.8,0.0,Shipped,False,Bad online line quantity or price
OL0000001166,WEB00000397,2,SKU0000390,,249.82,0.0,Picked,False,Bad online line quantity or price
OL0000001175,WEB00000399,3,SKU0000379,,572.14,2.0,Cancelled,False,Bad online line quantity or price
OL0000001176,WEB00000400,1,SKU0000392,,469.03,1.0,Shipped,False,Bad online line quantity or price
OL0000001180,WEB00000400,5,SKU0000538,-1.0,1009.74,0.0,Allocated,False,Bad online line quantity or price
OL0000001181,WEB00000401,1,SKU0000249,,104.5,0.0,Allocated,False,Bad online line quantity or price
OL0000001184,WEB00000401,4,SKU0000218,,388.94,0.0,Shipped,False,Bad online line quantity or price
OL0000001188,WEB00000402,3,SKU0000259,-1.0,31.0,0.0,Picked,False,Bad online line quantity or price
OL0000001189,WEB00000402,4,SKU0000247,-1.0,423.85,0.0,Shipped,False,Bad online line quantity or price
OL0000001191,WEB00000403,1,SKU0000119,,400.66,1.0,Open,False,Bad online line quantity or price
OL0000001192,WEB00000403,2,SKU0000426,,32.85,5.0,Picked,False,Bad online line quantity or price
OL0000001196,WEB00000404,4,SKU0000079,,745.8,0.0,Allocated,False,Bad online line quantity or price
OL0000001198,WEB00000405,1,SKU0000478,-1.0,389.19,1.0,Cancelled,False,Bad online line quantity or price
OL0000001202,WEB00000406,3,SKU0000349,,87.84,1.0,Shipped,False,Bad online line quantity or price
OL0000001204,WEB00000406,5,SKU0000118,-1.0,545.0,0.0,Shipped,False,Bad online line quantity or price
OL0000001206,WEB00000407,2,SKU0000174,,498.93,1.0,Picked,False,Bad online line quantity or price
OL0000001207,WEB00000407,3,SKU0000331,,206.99,0.0,Cancelled,False,Bad online line quantity or price
OL0000001210,WEB00000408,1,SKU0000212,,417.54,1.0,Picked,False,Bad online line quantity or price
OL0000001216,WEB00000409,3,SKU_BAD,-1.0,78.05,0.0,Open,False,Bad online line quantity or price
OL0000001218,WEB00000410,1,SKU0000548,-1.0,62.68,1.0,Allocated,False,Bad online line quantity or price
OL0000001224,WEB00000411,2,SKU0000072,,697.8,5.0,Picked,False,Bad online line quantity or price
OL0000001228,WEB00000413,2,SKU0000035,,231.61,0.0,Open,False,Bad online line quantity or price
OL0000001233,WEB00000414,3,SKU0000241,-1.0,73.19,2.0,Open,False,Bad online line quantity or price
OL0000001240,WEB00000416,2,SKU0000542,,494.12,0.0,Shipped,False,Bad online line quantity or price
OL0000001242,WEB00000418,1,SKU0000523,,118.56,0.0,Cancelled,False,Bad online line quantity or price
OL0000001243,WEB00000418,2,SKU0000288,-1.0,292.4,0.0,Allocated,False,Bad online line quantity or price
OL0000001244,WEB00000418,3,SKU0000341,-1.0,208.79,1.0,Cancelled,False,Bad online line quantity or price
OL0000001252,WEB00000420,3,SKU0000368,,159.98,0.0,Picked,False,Bad online line quantity or price
OL0000001257,WEB00000422,2,SKU0000067,-1.0,774.41,0.0,Picked,False,Bad online line quantity or price
OL0000001258,WEB00000423,1,SKU0000340,,674.52,0.0,Cancelled,False,Bad online line quantity or price
OL0000001260,WEB00000424,1,SKU0000183,,750.79,5.0,Shipped,False,Bad online line quantity or price
OL0000001263,WEB00000425,1,SKU0000078,,46.7,0.0,Picked,False,Bad online line quantity or price
OL0000001265,WEB00000425,3,SKU0000571,-1.0,43.0,5.0,Allocated,False,Bad online line quantity or price
OL0000001266,WEB00000425,4,SKU0000164,-1.0,714.59,0.0,Cancelled,False,Bad online line quantity or price
OL0000001271,WEB00000427,2,SKU0000455,,465.12,0.0,Picked,False,Bad online line quantity or price
OL0000001272,WEB00000427,3,SKU0000366,-1.0,463.8,0.0,Picked,False,Bad online line quantity or price
OL0000001274,WEB00000429,1,SKU0000563,,105.07,1.0,Picked,False,Bad online line quantity or price
OL0000001277,WEB00000430,1,SKU0000354,-1.0,440.41,0.0,Allocated,False,Bad online line quantity or price
OL0000001278,WEB00000431,1,SKU0000453,-1.0,401.71,2.0,Open,False,Bad online line quantity or price
OL0000001279,WEB00000432,1,SKU0000293,,786.6,1.0,Open,False,Bad online line quantity or price
OL0000001282,WEB00000432,4,SKU0000426,-1.0,32.85,0.0,Picked,False,Bad online line quantity or price
OL0000001287,WEB00000433,4,SKU0000227,-1.0,226.59,1.0,Picked,False,Bad online line quantity or price
OL0000001289,WEB00000434,2,SKU0000361,,227.24,5.0,Allocated,False,Bad online line quantity or price
OL0000001291,WEB00000434,4,SKU0000086,-1.0,609.71,2.0,Allocated,False,Bad online line quantity or price
OL0000001293,WEB00000435,2,SKU0000263,-1.0,99.4,2.0,Cancelled,False,Bad online line quantity or price
OL0000001298,WEB00000437,2,SKU0000539,,415.73,0.0,Allocated,False,Bad online line quantity or price
OL0000001299,WEB00000438,1,SKU0000045,-1.0,943.16,2.0,Shipped,False,Bad online line quantity or price
OL0000001301,WEB00000439,2,SKU0000281,,780.39,0.0,Picked,False,Bad online line quantity or price
OL0000001302,WEB00000440,1,SKU0000365,-1.0,256.04,5.0,Open,False,Bad online line quantity or price
OL0000001304,WEB00000440,3,SKU0000579,-1.0,225.24,0.0,Shipped,False,Bad online line quantity or price
OL0000001309,WEB00000443,2,SKU0000141,,593.87,1.0,Open,False,Bad online line quantity or price
OL0000001310,WEB00000444,1,SKU0000065,-1.0,174.66,5.0,Shipped,False,Bad online line quantity or price
OL0000001314,WEB00000446,1,SKU0000405,-1.0,810.44,1.0,Shipped,False,Bad online line quantity or price
OL0000001315,WEB00000447,1,SKU0000061,,165.97,5.0,Open,False,Bad online line quantity or price
OL0000001319,WEB00000448,2,SKU0000095,-1.0,325.16,0.0,Picked,False,Bad online line quantity or price
OL0000001320,WEB00000448,3,SKU0000523,,118.56,2.0,Picked,False,Bad online line quantity or price
OL0000001321,WEB00000448,4,SKU0000029,,532.01,5.0,Picked,False,Bad online line quantity or price
OL0000001322,WEB00000448,5,SKU0000406,-1.0,401.39,0.0,Picked,False,Bad online line quantity or price
OL0000001325,WEB00000449,3,SKU0000472,-1.0,521.44,0.0,Allocated,False,Bad online line quantity or price
OL0000001328,WEB00000450,3,SKU0000543,-1.0,183.59,0.0,Open,False,Bad online line quantity or price
OL0000001331,WEB00000451,2,SKU0000454,,216.29,0.0,Cancelled,False,Bad online line quantity or price
OL0000001340,WEB00000453,1,SKU0000307,-1.0,293.76,5.0,Picked,False,Bad online line quantity or price
OL0000001344,WEB00000454,1,SKU0000577,-1.0,26.91,5.0,Allocated,False,Bad online line quantity or price
OL0000001345,WEB00000455,1,SKU0000173,,230.48,1.0,Cancelled,False,Bad online line quantity or price
OL0000001350,WEB00000456,2,SKU0000572,,237.05,5.0,Open,False,Bad online line quantity or price
OL0000001354,WEB00000457,1,SKU0000093,,881.36,2.0,Allocated,False,Bad online line quantity or price
OL0000001356,WEB00000457,3,SKU0000539,-1.0,415.73,5.0,Shipped,False,Bad online line quantity or price
OL0000001358,WEB00000458,1,SKU0000475,,150.21,0.0,Picked,False,Bad online line quantity or price
OL0000001360,WEB00000459,2,SKU0000404,,78.05,0.0,Picked,False,Bad online line quantity or price
OL0000001363,WEB00000459,5,SKU0000332,,461.54,0.0,Cancelled,False,Bad online line quantity or price
OL0000001368,WEB00000461,1,SKU0000251,,380.38,5.0,Shipped,False,Bad online line quantity or price
OL0000001371,WEB00000462,1,SKU0000048,-1.0,888.44,2.0,Picked,False,Bad online line quantity or price
OL0000001372,WEB00000462,2,SKU0000553,-1.0,493.1,0.0,Cancelled,False,Bad online line quantity or price
OL0000001374,WEB00000463,1,SKU0000185,,129.15,0.0,Picked,False,Bad online line quantity or price
OL0000001377,WEB00000464,2,SKU0000265,-1.0,215.52,2.0,Open,False,Bad online line quantity or price
OL0000001379,WEB00000464,4,SKU0000558,,533.25,5.0,Picked,False,Bad online line quantity or price
OL0000001381,WEB00000465,2,SKU0000045,,943.16,5.0,Open,False,Bad online line quantity or price
OL0000001388,WEB00000468,1,SKU0000017,-1.0,99.36,0.0,Allocated,False,Bad online line quantity or price
OL0000001389,WEB00000468,2,SKU0000032,,308.29,0.0,Picked,False,Bad online line quantity or price
OL0000001390,WEB00000469,1,SKU0000203,-1.0,864.55,2.0,Allocated,False,Bad online line quantity or price
OL0000001393,WEB00000471,1,SKU0000380,-1.0,321.76,1.0,Picked,False,Bad online line quantity or price
OL0000001406,WEB00000475,2,SKU0000544,-1.0,470.58,2.0,Cancelled,False,Bad online line quantity or price
OL0000001407,WEB00000475,3,SKU0000504,,1051.77,0.0,Shipped,False,Bad online line quantity or price
OL0000001410,WEB00000476,1,SKU0000166,-1.0,155.22,0.0,Cancelled,False,Bad online line quantity or price
OL0000001411,WEB00000476,2,SKU0000447,-1.0,220.89,0.0,Open,False,Bad online line quantity or price
OL0000001416,WEB00000478,1,SKU0000119,-1.0,400.66,5.0,Shipped,False,Bad online line quantity or price
OL0000001418,WEB00000478,3,SKU0000415,,334.14,1.0,Open,False,Bad online line quantity or price
OL0000001420,WEB00000479,1,SKU0000180,-1.0,408.4,0.0,Allocated,False,Bad online line quantity or price
OL0000001422,WEB00000479,3,SKU0000405,-1.0,810.44,5.0,Shipped,False,Bad online line quantity or price
OL0000001423,WEB00000479,4,SKU0000284,-1.0,389.78,0.0,Shipped,False,Bad online line quantity or price
OL0000001425,WEB00000480,2,SKU0000078,-1.0,46.7,1.0,Picked,False,Bad online line quantity or price
OL0000001426,WEB00000480,3,SKU0000342,-1.0,194.4,0.0,Cancelled,False,Bad online line quantity or price
OL0000001427,WEB00000480,4,SKU0000437,-1.0,167.65,2.0,Allocated,False,Bad online line quantity or price
OL0000001428,WEB00000481,1,SKU0000119,,400.66,2.0,Cancelled,False,Bad online line quantity or price
OL0000001431,WEB00000482,2,SKU0000241,,79.64,0.0,Shipped,False,Bad online line quantity or price
OL0000001438,WEB00000484,3,SKU0000371,,488.92,0.0,Shipped,False,Bad online line quantity or price
OL0000001441,WEB00000486,1,SKU0000121,-1.0,12.4,0.0,Allocated,False,Bad online line quantity or price
OL0000001443,WEB00000486,3,SKU0000522,-1.0,130.1,0.0,Allocated,False,Bad online line quantity or price
OL0000001444,WEB00000486,4,SKU0000391,-1.0,144.03,0.0,Picked,False,Bad online line quantity or price
OL0000001446,WEB00000487,1,SKU0000371,,488.92,0.0,Picked,False,Bad online line quantity or price
OL0000001453,WEB00000489,1,SKU0000175,,980.41,5.0,Shipped,False,Bad online line quantity or price
OL0000001460,WEB00000491,3,SKU0000168,-1.0,635.65,0.0,Picked,False,Bad online line quantity or price
OL0000001466,WEB00000493,3,SKU0000521,-1.0,774.27,1.0,Cancelled,False,Bad online line quantity or price
OL0000001467,WEB00000493,4,SKU0000426,-1.0,32.85,2.0,Cancelled,False,Bad online line quantity or price
OL0000001468,WEB00000494,1,SKU0000293,,786.6,0.0,Shipped,False,Bad online line quantity or price
OL0000001469,WEB00000494,2,SKU0000234,,534.08,0.0,Shipped,False,Bad online line quantity or price
OL0000001470,WEB00000494,3,SKU0000104,-1.0,843.04,1.0,Cancelled,False,Bad online line quantity or price
OL0000001474,WEB00000495,2,SKU0000269,,197.54,0.0,Shipped,False,Bad online line quantity or price
OL0000001475,WEB00000496,1,SKU0000287,,200.59,0.0,Cancelled,False,Bad online line quantity or price
OL0000001478,WEB00000497,3,SKU0000048,,888.44,1.0,Picked,False,Bad online line quantity or price
OL0000001482,WEB00000498,3,SKU0000089,-1.0,137.95,1.0,Shipped,False,Bad online line quantity or price
OL0000001483,WEB00000499,1,SKU0000412,,177.1,1.0,Allocated,False,Bad online line quantity or price
OL0000001484,WEB00000499,2,SKU0000513,-1.0,358.93,5.0,Allocated,False,Bad online line quantity or price
