call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date
CALL0000000284,SUB00002319,CELL000051,2026-04-18 08:40:00,233.0,MO,Failed,False,switch,2026-04-18
CALL0000000285,SUB00002564,CELL000175,,92.0,MO,Completed,False,switch,
CALL0000000286,SUB00001192,CELL000094,,448.0,MO,Failed,False,switch,
CALL0000000287,SUB00001155,CELL000137,,302.0,MO,Dropped,False,switch,
CALL0000000288,SUB00001254,CELL000003,2026-05-21 16:07:00,471.0,MO,Completed,False,switch,2026-05-21
CALL0000000289,SUB00003816,CELL000251,2026-04-08 19:16:00,46.0,MO,Completed,False,switch,2026-04-08
CALL0000000290,SUB00003915,CELL000125,2026-05-23 08:32:00,311.0,MT,Completed,False,switch,2026-05-23
CALL0000000291,SUB00004648,CELL000144,2026-04-15 20:01:00,138.0,MO,Completed,False,switch,2026-04-15
CALL0000000292,SUB00001373,CELL000139,,123.0,MO,Completed,True,switch,
CALL0000000293,SUB00004926,CELL000217,2026-05-01 08:49:00,234.0,MT,Completed,False,switch,2026-05-01
CALL0000000294,SUB00003264,CELL000096,,429.0,MO,Completed,False,switch,
CALL0000000295,SUB00000219,CELL000157,,131.0,MT,Completed,False,switch,
CALL0000000296,SUB00000497,CELL000143,2026-05-26 15:17:00,93.0,MO,Completed,False,switch,2026-05-26
CALL0000000297,SUB00004160,CELL000117,2026-04-03 13:37:00,80.0,MO,Dropped,False,switch,2026-04-03
CALL0000000298,SUB00004306,CELL_BAD,,454.0,MT,Completed,False,switch,
CALL0000000299,SUB00001473,CELL000121,2026-04-03 10:48:00,70.0,MO,Dropped,False,switch,2026-04-03
CALL0000000300,SUB00001580,CELL000248,2026-05-31 12:48:00,40.0,MO,Failed,False,switch,2026-05-31
CALL0000000301,SUB00000098,CELL000160,2026-04-06 16:51:00,156.0,MO,Completed,False,switch,2026-04-06
CALL0000000302,SUB00001610,CELL000077,2026-05-19 11:02:00,209.0,MO,Completed,False,switch,2026-05-19
CALL0000000303,SUB00003169,CELL000093,,13.0,MO,Failed,False,switch,
CALL0000000304,SUB00000808,CELL000129,2026-04-03 23:05:00,223.0,MT,Failed,False,switch,2026-04-03
CALL0000000305,SUB00003998,CELL000252,2026-04-18 06:04:00,169.0,MO,Completed,False,switch,2026-04-18
CALL0000000306,SUB00004935,CELL000197,,205.0,MO,Completed,False,switch,
CALL0000000307,SUB00004440,CELL000102,,67.0,MO,Dropped,False,switch,
CALL0000000308,SUB00001753,CELL000224,,758.0,MO,Completed,False,switch,
CALL0000000309,SUB00002951,CELL000027,,116.0,MO,Failed,False,switch,
CALL0000000310,SUB00001696,CELL000156,,234.0,MO,Completed,False,switch,
CALL0000000311,SUB00003062,CELL000151,2026-04-06 13:06:00,130.0,MT,Completed,True,switch,2026-04-06
CALL0000000312,SUB00004954,CELL000115,2026-04-28 06:00:00,11.0,MT,Completed,False,switch,2026-04-28
CALL0000000313,SUB00001512,CELL000058,2026-04-09 20:08:00,30.0,MT,Failed,True,switch,2026-04-09
CALL0000000314,SUB00002145,CELL000098,2026-05-27 09:54:00,607.0,MT,Dropped,False,switch,2026-05-27
CALL0000000315,SUB00003584,CELL000107,,12.0,MO,Completed,False,switch,
CALL0000000316,SUB00001795,CELL000104,,468.0,MO,Failed,False,switch,
CALL0000000317,SUB00003286,CELL000214,,93.0,MT,Completed,False,switch,
CALL0000000318,SUB00000592,CELL000179,,145.0,MT,Dropped,False,switch,
CALL0000000319,SUB00001302,CELL000074,,373.0,MT,Completed,False,switch,
CALL0000000320,SUB00003837,CELL000019,,9.0,MO,Dropped,True,switch,
CALL0000000321,SUB00002941,CELL000222,2026-04-15 17:30:00,323.0,MO,Completed,False,switch,2026-04-15
CALL0000000322,SUB00004952,CELL000102,,284.0,MO,Dropped,False,switch,
CALL0000000323,SUB00003948,CELL000057,2026-04-25 12:51:00,41.0,MT,Dropped,False,switch,2026-04-25
CALL0000000324,SUB00002564,CELL000001,,7.0,MO,Dropped,False,switch,
CALL0000000325,SUB00000722,CELL000179,2026-05-22 20:31:00,567.0,MT,Completed,False,switch,2026-05-22
CALL0000000326,SUB00004197,CELL000196,2026-04-10 10:03:00,48.0,MT,Dropped,False,switch,2026-04-10
CALL0000000327,SUB00002533,CELL000029,2026-05-13 19:53:00,748.0,MT,Dropped,False,switch,2026-05-13
CALL0000000328,SUB00001351,CELL000008,,100.0,MO,Completed,False,switch,
CALL0000000329,SUB00001552,CELL000161,,62.0,MT,Failed,False,switch,
CALL0000000330,SUB00004736,CELL000156,2026-04-15 00:59:00,105.0,MT,Dropped,False,switch,2026-04-15
CALL0000000331,SUB00003496,CELL000224,,180.0,MO,Dropped,True,switch,
CALL0000000332,SUB00001709,CELL000197,,6.0,MO,Dropped,False,switch,
CALL0000000333,SUB00000817,CELL000025,,312.0,MO,Completed,False,switch,
CALL0000000334,SUB00002413,CELL000065,,88.0,MO,Completed,False,switch,
CALL0000000335,SUB00003587,CELL000155,,26.0,MO,Completed,False,switch,
CALL0000000336,SUB00002266,CELL000170,2026-04-30 00:38:00,12.0,MO,Failed,False,switch,2026-04-30
CALL0000000337,SUB00001780,CELL000177,,234.0,MO,Completed,False,switch,
CALL0000000338,SUB00001998,CELL000093,,631.0,MT,Completed,False,switch,
CALL0000000339,SUB00004341,CELL000170,2026-04-19 17:24:00,391.0,MO,Dropped,False,switch,2026-04-19
CALL0000000340,SUB00002382,CELL000051,2026-05-29 06:23:00,1.0,MO,Failed,False,switch,2026-05-29
CALL0000000341,SUB00001505,CELL000220,,80.0,MT,Dropped,False,switch,
CALL0000000342,SUB00000509,CELL000083,,550.0,MT,Completed,False,switch,
CALL0000000343,SUB00001361,CELL000106,,102.0,MO,Dropped,True,switch,
CALL0000000344,SUB00001037,CELL000133,,245.0,MO,Completed,True,switch,
CALL0000000345,SUB00003237,CELL000060,2026-05-26 11:21:00,82.0,MT,Dropped,False,switch,2026-05-26
CALL0000000346,SUB00000764,CELL000130,,26.0,MO,Completed,True,switch,
CALL0000000347,SUB00001976,CELL000233,2026-05-07 17:55:00,16.0,MO,Completed,False,switch,2026-05-07
CALL0000000348,SUB_BAD,CELL000251,,55.0,MT,Completed,False,switch,
CALL0000000349,SUB00000504,CELL000015,,66.0,MT,Completed,False,switch,
CALL0000000350,SUB00002717,CELL000242,,89.0,MT,Completed,False,switch,
CALL0000000351,SUB00000925,CELL000129,2026-04-03 19:25:00,1.0,MO,Dropped,False,switch,2026-04-03
CALL0000000352,SUB00001370,CELL000082,,119.0,MT,Completed,True,switch,
CALL0000000353,SUB00004811,CELL000025,2026-04-09 04:10:00,217.0,MO,Completed,False,switch,2026-04-09
CALL0000000354,SUB00002151,CELL000198,2026-05-31 14:46:00,300.0,MT,Failed,False,switch,2026-05-31
CALL0000000355,SUB00003198,CELL000016,2026-05-16 11:04:00,10.0,MO,Completed,True,switch,2026-05-16
CALL0000000356,SUB00001188,CELL000180,,35.0,MO,Dropped,False,switch,
CALL0000000357,SUB00000716,CELL000185,,300.0,MT,Dropped,False,switch,
CALL0000000358,SUB00004058,CELL000008,2026-05-25 14:02:00,465.0,MT,Completed,False,switch,2026-05-25
CALL0000000359,SUB00000288,CELL000108,2026-05-07 21:48:00,34.0,MO,Completed,True,switch,2026-05-07
CALL0000000360,SUB00001070,CELL000129,2026-05-05 21:00:00,107.0,MO,Dropped,True,switch,2026-05-05
CALL0000000361,SUB00000034,CELL000223,,114.0,MT,Completed,False,switch,
CALL0000000362,SUB00001581,CELL000148,2026-04-06 23:41:00,2.0,MO,Dropped,True,switch,2026-04-06
CALL0000000363,SUB00001850,CELL000233,,184.0,MT,Completed,True,switch,
CALL0000000364,SUB00002878,CELL000194,,237.0,MT,Completed,False,switch,
CALL0000000365,SUB00001456,CELL000022,,34.0,MO,Completed,False,switch,
CALL0000000366,SUB00002959,CELL000228,,73.0,MT,Completed,True,switch,
CALL0000000367,SUB00003156,CELL000054,,66.0,MT,Completed,False,switch,
CALL0000000368,SUB00001705,CELL000134,,205.0,MO,Completed,False,switch,
CALL0000000369,SUB00001490,CELL000194,,18.0,MO,Completed,False,switch,
CALL0000000370,SUB00004847,CELL000053,,200.0,MT,Failed,False,switch,
CALL0000000371,SUB00001127,CELL000037,,176.0,MO,Failed,True,switch,
CALL0000000372,SUB00004519,CELL000048,,128.0,MT,Dropped,True,switch,
CALL0000000373,SUB00001233,CELL000083,,24.0,MO,Completed,True,switch,
CALL0000000374,SUB00002589,CELL000101,2026-05-24 06:41:00,449.0,MO,Failed,False,switch,2026-05-24
CALL0000000375,SUB00000015,CELL000244,,223.0,MO,Completed,False,switch,
CALL0000000376,SUB00001127,CELL000076,,428.0,MO,Completed,False,switch,
CALL0000000377,SUB00003035,CELL000217,,630.0,MT,Failed,False,switch,
CALL0000000378,SUB00004981,CELL000038,2026-04-30 17:02:00,15.0,MO,Completed,False,switch,2026-04-30
CALL0000000379,SUB00004830,CELL000073,,339.0,MO,Failed,False,switch,
CALL0000000380,SUB00004234,CELL000195,2026-05-22 01:36:00,134.0,MO,Dropped,False,switch,2026-05-22
CALL0000000381,SUB00004861,CELL000132,2026-04-11 03:53:00,333.0,MO,Dropped,False,switch,2026-04-11
CALL0000000382,SUB00002442,CELL000044,2026-05-21 02:43:00,133.0,MO,Failed,False,switch,2026-05-21
CALL0000000383,SUB00003902,CELL000178,2026-04-21 14:23:00,179.0,MO,Completed,False,switch,2026-04-21
CALL0000000384,SUB00000848,CELL000093,,785.0,MO,Failed,False,switch,
CALL0000000385,SUB00001497,CELL000128,2026-04-18 03:22:00,37.0,MT,Failed,False,switch,2026-04-18
CALL0000000386,SUB00000268,CELL000052,2026-04-04 20:03:00,343.0,MT,Dropped,True,switch,2026-04-04
CALL0000000387,SUB00001053,CELL000099,2026-04-26 03:43:00,12.0,MO,Completed,False,switch,2026-04-26
CALL0000000388,SUB00000635,CELL000095,,23.0,MO,Dropped,False,switch,
CALL0000000389,SUB00004307,CELL000179,,189.0,MO,Dropped,False,switch,
CALL0000000390,SUB00002582,CELL000023,,292.0,MO,Failed,False,switch,
CALL0000000391,SUB00003783,CELL000141,2026-04-02 10:55:00,1.0,MO,Completed,False,switch,2026-04-02
CALL0000000392,SUB00001378,CELL000164,2026-05-23 03:12:00,113.0,MO,Completed,False,switch,2026-05-23
CALL0000000393,SUB00004807,CELL000122,,61.0,MT,Completed,False,switch,
CALL0000000394,SUB00000203,CELL000231,2026-05-11 23:57:00,61.0,MT,Completed,False,switch,2026-05-11
CALL0000000395,SUB00004867,CELL000101,2026-04-10 03:34:00,137.0,MT,Completed,False,switch,2026-04-10
CALL0000000396,SUB00003358,CELL000033,2026-05-10 22:12:00,37.0,MO,Dropped,False,switch,2026-05-10
CALL0000000397,SUB00001926,CELL000082,,27.0,MO,Completed,True,switch,
CALL0000000398,SUB00001164,CELL000235,2026-04-19 03:26:00,122.0,MO,Dropped,False,switch,2026-04-19
CALL0000000399,SUB00000287,CELL000048,,8.0,MT,Dropped,True,switch,
CALL0000000400,SUB00002760,CELL000004,2026-05-21 23:01:00,28.0,MO,Completed,False,switch,2026-05-21
CALL0000000401,SUB00002487,CELL000179,,41.0,MO,Completed,False,switch,
CALL0000000402,SUB00004054,CELL000007,,723.0,MO,Completed,False,switch,
CALL0000000403,SUB00001890,CELL000134,2026-04-06 01:46:00,28.0,MT,Completed,False,switch,2026-04-06
CALL0000000404,SUB00003144,CELL000191,,9.0,MO,Dropped,False,switch,
CALL0000000405,SUB00001325,CELL000093,2026-04-07 17:14:00,56.0,MO,Dropped,True,switch,2026-04-07
CALL0000000406,SUB00004469,CELL000022,,642.0,MT,Completed,False,switch,
CALL0000000407,SUB00003784,CELL000246,2026-05-23 19:03:00,63.0,MO,Failed,False,switch,2026-05-23
CALL0000000408,SUB00004316,CELL000030,,38.0,MT,Dropped,True,switch,
CALL0000000409,SUB00002377,CELL000019,2026-04-10 03:03:00,48.0,MO,Dropped,True,switch,2026-04-10
CALL0000000410,SUB00003970,CELL000182,,104.0,MT,Completed,False,switch,
CALL0000000411,SUB00002793,CELL000103,2026-05-11 16:13:00,27.0,MO,Completed,True,switch,2026-05-11
CALL0000000412,SUB00002440,CELL000255,,418.0,MO,Failed,False,switch,
CALL0000000413,SUB00002360,CELL000184,,180.0,MT,Completed,False,switch,
CALL0000000414,SUB00000822,CELL000214,2026-05-21 23:37:00,37.0,MO,Failed,False,switch,2026-05-21
CALL0000000415,SUB00001689,CELL000005,,123.0,MO,Failed,False,switch,
CALL0000000416,SUB00003788,CELL000030,2026-05-16 19:05:00,124.0,MO,Completed,True,switch,2026-05-16
CALL0000000417,SUB00001256,CELL000135,,525.0,MO,Dropped,True,switch,
CALL0000000418,SUB00000142,CELL000242,2026-04-12 16:30:00,6.0,MO,Completed,False,switch,2026-04-12
CALL0000000419,SUB00000036,CELL000089,,11.0,MO,Dropped,False,switch,
CALL0000000420,SUB00000772,CELL000027,,241.0,MO,Dropped,True,switch,
CALL0000000421,SUB00004498,CELL000220,,72.0,MO,Dropped,True,switch,
CALL0000000422,SUB00001948,CELL000189,2026-04-08 23:50:00,77.0,MT,Completed,True,switch,2026-04-08
CALL0000000423,SUB00002990,CELL000046,,55.0,MO,Completed,False,switch,
CALL0000000424,SUB00000107,CELL000244,,16.0,MO,Dropped,False,switch,
CALL0000000425,SUB00000859,CELL000105,,414.0,MT,Failed,True,switch,
CALL0000000426,SUB00000088,CELL000107,,461.0,MO,Completed,False,switch,
CALL0000000427,SUB00003979,CELL000005,,243.0,MT,Dropped,False,switch,
CALL0000000428,SUB00001954,CELL000022,2026-05-18 04:52:00,112.0,MO,Completed,False,switch,2026-05-18
CALL0000000429,SUB00001986,CELL000129,2026-04-11 14:43:00,39.0,MO,Failed,False,switch,2026-04-11
CALL0000000430,SUB00004821,CELL000021,,472.0,MT,Completed,True,switch,
CALL0000000431,SUB00003975,CELL000229,2026-05-22 12:22:00,61.0,MO,Completed,False,switch,2026-05-22
CALL0000000432,SUB00003308,CELL000066,2026-04-21 03:43:00,29.0,MO,Completed,False,switch,2026-04-21
CALL0000000433,SUB00003366,CELL000205,2026-05-28 12:27:00,43.0,MT,Completed,True,switch,2026-05-28
CALL0000000434,SUB00003013,CELL000127,,29.0,MO,Dropped,False,switch,
CALL0000000435,SUB00001673,CELL000037,,64.0,MO,Completed,False,switch,
CALL0000000436,SUB00003748,CELL000164,,108.0,MO,Completed,False,switch,
CALL0000000437,SUB00001333,CELL000110,,101.0,MO,Failed,False,switch,
CALL0000000438,SUB00001589,CELL000126,2026-05-12 19:33:00,176.0,MT,Completed,False,switch,2026-05-12
CALL0000000439,SUB00004451,CELL000202,,355.0,MO,Failed,True,switch,
CALL0000000440,SUB00000276,CELL000003,,40.0,MT,Completed,True,switch,
CALL0000000441,SUB00000290,CELL000217,2026-04-11 17:02:00,94.0,MT,Completed,False,switch,2026-04-11
CALL0000000442,SUB00004445,CELL000240,2026-04-09 16:38:00,43.0,MO,Failed,True,switch,2026-04-09
CALL0000000443,SUB00002733,CELL000251,2026-04-12 07:40:00,22.0,MO,Failed,True,switch,2026-04-12
CALL0000000444,SUB00004631,CELL000099,2026-05-24 20:57:00,439.0,MO,Failed,False,switch,2026-05-24
CALL0000000445,SUB00001848,CELL000072,2026-05-17 08:42:00,93.0,MO,Completed,True,switch,2026-05-17
CALL0000000446,SUB00001089,CELL000028,,23.0,MO,Failed,False,switch,
CALL0000000447,SUB00001082,CELL000071,,16.0,MO,Completed,False,switch,
CALL0000000448,SUB00001913,CELL000126,,447.0,MT,Dropped,False,switch,
CALL0000000449,SUB00004446,CELL000007,,107.0,MO,Completed,False,switch,
CALL0000000450,SUB00003595,CELL000202,,134.0,MO,Dropped,False,switch,
CALL0000000451,SUB00003120,CELL000021,2026-04-14 18:14:00,242.0,MO,Completed,False,switch,2026-04-14
CALL0000000452,SUB00002934,CELL000111,,19.0,MO,Completed,False,switch,
CALL0000000453,SUB00000871,CELL000245,2026-04-11 17:30:00,9.0,MT,Failed,False,switch,2026-04-11
CALL0000000454,SUB00000505,CELL000030,2026-04-03 08:33:00,86.0,MT,Dropped,False,switch,2026-04-03
CALL0000000455,SUB00004655,CELL000084,,151.0,MO,Dropped,True,switch,
CALL0000000456,SUB00004034,CELL000099,2026-05-27 06:25:00,13.0,MO,Completed,False,switch,2026-05-27
CALL0000000457,SUB00003223,CELL000121,2026-05-27 19:19:00,20.0,MO,Failed,False,switch,2026-05-27
CALL0000000458,SUB00001941,CELL000191,,188.0,MO,Completed,False,switch,
CALL0000000459,SUB00001676,CELL000089,2026-04-03 20:42:00,63.0,MT,Completed,False,switch,2026-04-03
CALL0000000460,SUB00004947,CELL000172,2026-05-31 15:23:00,6.0,MT,Dropped,False,switch,2026-05-31
CALL0000000461,SUB00003679,CELL000207,2026-05-17 05:49:00,161.0,MO,Failed,False,switch,2026-05-17
CALL0000000462,SUB00003251,CELL000215,2026-05-14 14:46:00,142.0,MO,Completed,False,switch,2026-05-14
CALL0000000463,SUB00001052,CELL000138,2026-05-30 00:31:00,135.0,MO,Completed,False,switch,2026-05-30
CALL0000000464,SUB00004439,CELL000090,,356.0,MO,Completed,False,switch,
CALL0000000465,SUB00004949,CELL000119,,192.0,MT,Dropped,False,switch,
CALL0000000466,SUB00001108,CELL000185,2026-04-09 11:24:00,27.0,MO,Completed,False,switch,2026-04-09
CALL0000000467,SUB00002141,CELL000139,,366.0,MO,Completed,False,switch,
CALL0000000468,SUB00003260,CELL000125,,30.0,MO,Completed,True,switch,
CALL0000000469,SUB00004052,CELL000207,2026-04-19 07:33:00,342.0,MO,Completed,True,switch,2026-04-19
CALL0000000470,SUB00000220,CELL000230,,126.0,MO,Dropped,False,switch,
CALL0000000471,SUB00002048,CELL000084,,99.0,MO,Dropped,False,switch,
CALL0000000472,SUB00000423,CELL000217,,73.0,MO,Completed,False,switch,
CALL0000000473,SUB00001116,CELL000249,,11.0,MO,Completed,False,switch,
CALL0000000474,SUB00000743,CELL000070,,43.0,MO,Completed,False,switch,
CALL0000000475,SUB00001244,CELL000013,2026-04-25 19:05:00,86.0,MT,Dropped,False,switch,2026-04-25
CALL0000000476,SUB00000820,CELL000001,,147.0,MT,Failed,False,switch,
CALL0000000477,SUB00001017,CELL000020,,65.0,MT,Completed,False,switch,
CALL0000000478,SUB00004025,CELL000077,2026-05-18 21:35:00,93.0,MO,Failed,True,switch,2026-05-18
CALL0000000479,SUB00002808,CELL000221,2026-05-27 04:23:00,6.0,MO,Completed,False,switch,2026-05-27
CALL0000000480,SUB00003714,CELL000129,2026-04-08 11:09:00,174.0,MT,Dropped,True,switch,2026-04-08
CALL0000000481,SUB00001234,CELL000177,2026-04-07 22:41:00,35.0,MO,Completed,True,switch,2026-04-07
CALL0000000482,SUB00004233,CELL000066,2026-04-24 00:14:00,246.0,MO,Completed,False,switch,2026-04-24
CALL0000000483,SUB00001315,CELL000124,,60.0,MT,Failed,True,switch,
CALL0000000484,SUB00003647,CELL000010,2026-05-14 08:47:00,105.0,MT,Dropped,False,switch,2026-05-14
CALL0000000485,SUB00002337,CELL000041,,18.0,MT,Completed,False,switch,
CALL0000000486,SUB00001484,CELL000242,,87.0,MT,Failed,False,switch,
CALL0000000487,SUB00002424,CELL000227,,221.0,MT,Completed,False,switch,
CALL0000000488,SUB00002696,CELL000225,,69.0,MT,Completed,False,switch,
CALL0000000489,SUB00003505,CELL000145,,349.0,MT,Completed,False,switch,
CALL0000000490,SUB00003277,CELL000180,2026-04-14 07:49:00,182.0,MO,Completed,False,switch,2026-04-14
CALL0000000491,SUB00001494,CELL000104,2026-04-12 15:08:00,167.0,MO,Dropped,False,switch,2026-04-12
CALL0000000492,SUB00003784,CELL000037,,80.0,MT,Completed,False,switch,
CALL0000000493,SUB00003169,CELL000143,,67.0,MO,Completed,True,switch,
CALL0000000494,SUB00002891,CELL000158,,309.0,MO,Failed,False,switch,
CALL0000000495,SUB00001910,CELL000130,,69.0,MT,Failed,False,switch,
CALL0000000496,SUB00003318,CELL000023,2026-05-07 06:46:00,92.0,MT,Dropped,True,switch,2026-05-07
CALL0000000497,SUB00000821,CELL000194,,217.0,MO,Completed,False,switch,
CALL0000000498,SUB00004231,CELL000119,2026-04-24 13:16:00,312.0,MO,Completed,False,switch,2026-04-24
CALL0000000499,SUB00000324,CELL000088,,25.0,MO,Dropped,False,switch,
CALL0000000500,SUB00003939,CELL000102,,183.0,MO,Dropped,True,switch,
CALL0000000501,SUB00003897,CELL000125,,131.0,MO,Dropped,False,switch,
CALL0000000502,SUB00000851,CELL000200,,77.0,MT,Completed,False,switch,
CALL0000000503,SUB00003684,CELL000128,,8.0,MO,Dropped,True,switch,
CALL0000000504,SUB00000330,CELL000035,2026-05-05 14:08:00,59.0,MO,Dropped,False,switch,2026-05-05
CALL0000000505,SUB00002104,CELL000024,2026-04-27 10:24:00,97.0,MT,Completed,False,switch,2026-04-27
CALL0000000506,SUB00003217,CELL000141,,571.0,MO,Dropped,False,switch,
CALL0000000507,SUB00004221,CELL000014,,565.0,MO,Failed,False,switch,
CALL0000000508,SUB00002412,CELL000077,,6.0,MO,Completed,True,switch,
CALL0000000509,SUB00003837,CELL000129,,104.0,MO,Completed,False,switch,
CALL0000000510,SUB00001843,CELL000100,2026-05-13 02:20:00,298.0,MO,Completed,False,switch,2026-05-13
CALL0000000511,SUB00001617,CELL000145,,72.0,MO,Completed,False,switch,
CALL0000000512,SUB00003687,CELL000190,2026-04-02 21:48:00,249.0,MO,Completed,False,switch,2026-04-02
CALL0000000513,SUB00004235,CELL000007,2026-05-19 16:03:00,297.0,MO,Completed,False,switch,2026-05-19
CALL0000000514,SUB00004277,CELL000184,,23.0,MT,Completed,False,switch,
CALL0000000515,SUB00004137,CELL000171,,98.0,MT,Completed,True,switch,
CALL0000000516,SUB00000818,CELL000116,,112.0,MO,Completed,True,switch,
CALL0000000517,SUB00002712,CELL000189,,161.0,MO,Completed,True,switch,
CALL0000000518,SUB00002935,CELL000038,2026-04-07 12:45:00,30.0,MT,Completed,False,switch,2026-04-07
CALL0000000519,SUB00002152,CELL000181,2026-04-15 15:14:00,2.0,MT,Completed,False,switch,2026-04-15
CALL0000000520,SUB00001778,CELL000027,2026-04-21 09:14:00,88.0,MO,Dropped,False,switch,2026-04-21
CALL0000000521,SUB00000159,CELL000100,,34.0,MO,Completed,False,switch,
CALL0000000522,SUB00004715,CELL000241,,212.0,MT,Failed,False,switch,
CALL0000000523,SUB00002385,CELL000250,2026-04-18 03:37:00,57.0,MO,Completed,False,switch,2026-04-18
CALL0000000524,SUB00002091,CELL000015,,661.0,MO,Completed,True,switch,
CALL0000000525,SUB00004013,CELL000199,,62.0,MO,Completed,False,switch,
CALL0000000526,SUB00000093,CELL000014,2026-04-27 04:19:00,49.0,MO,Dropped,True,switch,2026-04-27
CALL0000000527,SUB00002985,CELL000194,2026-04-15 10:18:00,63.0,MO,Dropped,False,switch,2026-04-15
CALL0000000528,SUB00000088,CELL000094,2026-05-12 10:09:00,82.0,MT,Failed,False,switch,2026-05-12
CALL0000000529,SUB00002216,CELL000146,2026-05-14 04:18:00,129.0,MO,Failed,False,switch,2026-05-14
CALL0000000530,SUB00001886,CELL000046,2026-05-25 20:04:00,7.0,MO,Completed,True,switch,2026-05-25
CALL0000000531,SUB00004752,CELL000120,2026-05-28 16:16:00,521.0,MO,Dropped,True,switch,2026-05-28
