device_id,customer_id,device_type,manufacturer,model,imei_like,activation_date,5g_capable_flag,device_status
DEV0000291,CUST00002846,Iot Router,Apple,Model-90,786567615303153,2024-03-23,True,Active
DEV0000292,CUST00003897,Iot Router,Nokia,Model-13,743821194029832,2025-09-26,True,Suspended
DEV0000293,CUST00001725,Tablet,Nokia,Model-48,927202256345614,2020-01-16,False,Suspended
DEV0000294,CUST00000016,Hotspot,Oneplus,Model-37,346509706711703,2024-03-19,True,Active
DEV0000295,CUST00001216,Wearable,Samsung,Model-73,715882942188563,2022-06-08,True,Active
DEV0000296,CUST00002570,Wearable,Oneplus,Model-13,897715541416068,2021-02-11,True,Retired
DEV0000297,CUST00004041,Smartphone,Apple,Model-36,945505384912902,2024-09-09,True,Active
DEV0000298,CUST00003614,Iot Router,Samsung,Model-52,324120590476195,2025-01-21,True,Active
DEV0000299,CUST00000093,Hotspot,Motorola,Model-76,269642700145373,2024-11-24,True,Active
DEV0000300,CUST00003507,Tablet,Apple,Model-49,290179325145676,2021-04-22,True,Retired
DEV0000301,CUST00000575,Tablet,Google,Model-45,419999609815002,2023-04-26,True,Retired
DEV0000302,CUST00002008,Iot Router,Google,Model-89,509634386674360,2024-11-06,True,Active
DEV0000303,CUST00002026,Tablet,Motorola,Model-95,908151069492074,2020-09-03,True,Suspended
DEV0000304,CUST00000312,Hotspot,Motorola,Model-62,106685288617631,2025-08-18,True,Active
DEV0000305,CUST00000700,Wearable,Samsung,Model-88,260688455828883,2023-09-08,True,Retired
DEV0000306,CUST00003115,Wearable,Motorola,Model-50,444710133433242,2026-03-20,True,Active
DEV0000307,CUST00003814,Hotspot,Motorola,Model-72,850280410014771,2021-09-21,True,Suspended
DEV0000308,CUST00004228,Wearable,Apple,Model-37,853369963841149,2024-11-30,True,Active
DEV0000309,CUST00001872,Tablet,Motorola,Model-70,504939079096871,2024-08-19,True,Suspended
DEV0000310,CUST00001512,Smartphone,Motorola,Model-88,314865891957622,2024-09-04,False,Active
DEV0000311,CUST00000296,Wearable,Google,Model-56,220136691801497,2022-06-04,True,Retired
DEV0000312,CUST00002031,Smartphone,Samsung,Model-32,418172457598018,2025-08-15,True,Active
DEV0000313,CUST00001378,Tablet,Oneplus,Model-68,566988507508634,2026-02-07,True,Active
DEV0000314,CUST00002973,Iot Router,Nokia,Model-55,173971546435666,2020-01-04,True,Active
DEV0000315,CUST00001030,Wearable,Motorola,Model-96,185503892609437,2022-11-25,True,Active
DEV0000316,CUST00000629,Iot Router,Google,Model-10,164376058856339,2023-03-21,True,Active
DEV0000317,CUST00001419,Tablet,Nokia,Model-97,831686008350509,2021-01-21,False,Active
DEV0000318,CUST00000083,Iot Router,Samsung,Model-45,561925206451807,2021-01-09,True,Retired
DEV0000319,CUST00003094,Wearable,Samsung,Model-23,195802382214801,2020-06-14,True,Suspended
DEV0000320,CUST00000538,Iot Router,Oneplus,Model-84,265436339256740,2021-04-19,True,Retired
DEV0000321,CUST00000587,Wearable,Samsung,Model-53,219110169002880,2023-06-23,True,Active
DEV0000322,CUST00002979,Tablet,Motorola,Model-30,452106755433258,2020-10-20,False,Suspended
DEV0000323,CUST00004013,Wearable,Google,Model-12,899840918217986,2020-08-19,False,Suspended
DEV0000324,CUST00000949,Tablet,Samsung,Model-77,234559656829271,2022-09-17,True,Active
DEV0000325,CUST00004357,Iot Router,Google,Model-76,899993540479761,2023-03-12,False,Active
DEV0000326,CUST00000287,Iot Router,Google,Model-24,279457630504017,2023-07-14,True,Suspended
DEV0000327,CUST00002473,Smartphone,Google,Model-34,641070012588057,2022-04-08,False,Retired
DEV0000328,CUST00003320,Hotspot,Motorola,Model-24,644678970467061,2020-08-13,False,Active
DEV0000329,CUST00000013,Hotspot,Samsung,Model-64,333453013027500,2023-07-01,True,Active
DEV0000330,CUST00000409,Tablet,Samsung,Model-91,640606572387998,2024-05-26,False,Suspended
DEV0000331,CUST00002765,Wearable,Oneplus,Model-74,525124635524563,2024-07-22,True,Active
DEV0000332,CUST00001212,Iot Router,Apple,Model-60,664669403183411,2023-10-10,True,Active
DEV0000333,CUST00000096,Iot Router,Motorola,Model-47,389121319825375,2026-02-26,True,Retired
DEV0000334,CUST00001184,Smartphone,Google,Model-95,775370826982198,2025-08-15,True,Active
DEV0000335,CUST00001131,Wearable,Apple,Model-67,964854593790254,2021-12-10,True,Active
DEV0000336,CUST00002340,Smartphone,Apple,Model-93,762204056720824,2020-01-29,True,Suspended
DEV0000337,CUST00001301,Tablet,Nokia,Model-64,171730860168102,2025-07-29,True,Suspended
DEV0000338,CUST00003976,Iot Router,Google,Model-38,669346778224100,2025-10-27,True,Active
DEV0000339,CUST00000606,Hotspot,Samsung,Model-83,540786132318817,2021-04-20,True,Active
DEV0000340,CUST00001588,Tablet,Samsung,Model-77,213318427713253,2025-08-23,True,Suspended
DEV0000341,CUST00000319,Smartphone,Nokia,Model-13,376950950334084,2020-09-05,True,Active
DEV0000342,CUST00003022,Smartphone,Google,Model-57,144930348089516,2022-09-02,True,Active
DEV0000343,CUST00001984,Wearable,Google,Model-56,629032829425516,2020-04-29,True,Retired
DEV0000344,CUST00001080,Smartphone,Nokia,Model-16,639003859337760,2022-08-31,True,Suspended
DEV0000345,CUST00003544,Smartphone,Samsung,Model-87,136245148246617,2024-01-13,True,Retired
DEV0000346,CUST00001268,Iot Router,Google,Model-13,148061790401683,2023-11-08,True,Suspended
DEV0000347,CUST00000376,Wearable,Oneplus,Model-85,764416633105285,2021-06-06,True,Active
DEV0000348,CUST00002829,Wearable,Apple,Model-13,175390508731854,2025-06-24,True,Active
DEV0000349,CUST00002287,Iot Router,Google,Model-10,271826896440301,2021-07-03,True,Suspended
DEV0000350,CUST00000863,Hotspot,Oneplus,Model-34,747066995004742,2022-10-24,True,Retired
DEV0000351,CUST00001541,Iot Router,Motorola,Model-27,932135792836915,2022-08-07,True,Retired
DEV0000352,CUST00001361,Wearable,Samsung,Model-57,170098494480335,2024-06-05,False,Active
DEV0000353,CUST00000876,Iot Router,Motorola,Model-71,224015276421446,2024-11-24,True,Retired
DEV0000354,CUST00003788,Wearable,Nokia,Model-34,661913612676097,2023-02-17,True,Suspended
DEV0000355,CUST00001223,Tablet,Google,Model-22,163402530535997,2025-03-10,True,Suspended
DEV0000356,CUST00002472,Iot Router,Apple,Model-53,101779290690243,2024-05-02,True,Suspended
DEV0000357,CUST00001043,Iot Router,Samsung,Model-26,148583934310909,2024-07-24,True,Retired
DEV0000358,CUST00000807,Tablet,Motorola,Model-56,680940660288731,2023-10-25,True,Suspended
DEV0000359,CUST00003455,Hotspot,Samsung,Model-80,305146029230296,2020-04-03,True,Retired
DEV0000360,CUST00002518,Wearable,Google,Model-49,945238131462432,2020-12-21,True,Retired
DEV0000361,CUST00000177,Hotspot,Google,Model-65,844814417008381,2020-12-24,True,Retired
DEV0000362,CUST00003528,Tablet,Google,Model-22,154013674456369,2026-04-09,True,Suspended
DEV0000363,CUST00002363,Wearable,Google,Model-81,623340103693806,2021-10-13,True,Retired
DEV0000364,CUST00000211,Wearable,Motorola,Model-43,123011940040497,2023-09-02,True,Retired
DEV0000365,CUST00001830,Smartphone,Motorola,Model-70,606621813772156,2024-12-21,True,Active
DEV0000366,CUST00003644,Tablet,Samsung,Model-28,779105917746345,2023-02-10,True,Retired
DEV0000367,CUST00002407,Wearable,Nokia,Model-56,127275693735832,2021-01-31,False,Active
DEV0000368,CUST00002411,Tablet,Motorola,Model-83,515689017381733,2023-06-24,True,Suspended
DEV0000369,CUST00000589,Wearable,Samsung,Model-61,649695812981858,2022-01-24,True,Active
DEV0000370,CUST00000899,Tablet,Nokia,Model-60,237766128177897,2021-06-05,True,Active
DEV0000371,CUST00001831,Iot Router,Oneplus,Model-51,135790095784070,2025-04-16,False,Retired
DEV0000372,CUST00004461,Iot Router,Oneplus,Model-89,888044440733641,2020-06-17,True,Suspended
DEV0000373,CUST00001727,Smartphone,Samsung,Model-22,360552850953972,2021-04-23,True,Active
DEV0000374,CUST00004239,Hotspot,Samsung,Model-36,798764522470319,2022-09-18,True,Suspended
DEV0000375,CUST00001271,Hotspot,Nokia,Model-44,458044363086322,2024-01-15,True,Active
DEV0000376,CUST00002412,Smartphone,Apple,Model-43,184458305264160,2023-03-24,False,Suspended
DEV0000377,CUST00002311,Wearable,Google,Model-75,809879840597089,2025-10-04,True,Suspended
DEV0000378,CUST00003598,Hotspot,Motorola,Model-25,418634617050692,2025-01-23,True,Active
DEV0000379,CUST00003242,Tablet,Apple,Model-38,205955399410274,2021-12-30,False,Retired
DEV0000380,CUST00004122,Wearable,Nokia,Model-40,960447383384722,2024-11-07,True,Suspended
DEV0000381,CUST00001964,Tablet,Google,Model-24,307566816447369,2020-10-09,True,Active
DEV0000382,CUST00002595,Tablet,Google,Model-43,802124185034865,2023-10-22,True,Active
DEV0000383,CUST00003041,Hotspot,Samsung,Model-90,695711000497001,2023-03-22,True,Active
DEV0000384,CUST00002014,Smartphone,Oneplus,Model-88,105268328803956,2020-04-06,False,Active
DEV0000385,CUST00000282,Smartphone,Oneplus,Model-42,104970728538425,2024-08-25,True,Active
DEV0000386,CUST00001129,Hotspot,Samsung,Model-29,665817727116527,2024-12-19,True,Suspended
DEV0000387,CUST00001312,Iot Router,Motorola,Model-31,420468326756686,2022-08-16,True,Retired
DEV0000388,CUST00003735,Hotspot,Oneplus,Model-11,540189307165704,2024-04-09,False,Suspended
DEV0000389,CUST00002864,Wearable,Apple,Model-50,232514383284372,2023-12-12,True,Suspended
DEV0000390,CUST00003450,Hotspot,Nokia,Model-47,471944522786927,2021-09-29,True,Active
DEV0000391,CUST00002289,Wearable,Samsung,Model-81,708995851538143,2026-04-26,True,Retired
DEV0000392,CUST00003845,Iot Router,Motorola,Model-95,610541279667692,2023-10-20,True,Suspended
DEV0000393,CUST00000242,Tablet,Google,Model-88,128761954075443,2020-03-04,False,Active
DEV0000394,CUST00001458,Hotspot,Motorola,Model-48,160948735852517,2025-08-30,True,Active
DEV0000395,CUST00000588,Iot Router,Nokia,Model-26,718041731619565,2021-06-10,False,Suspended
DEV0000396,CUST00001445,Iot Router,Motorola,Model-99,513359910190407,2024-03-03,True,Suspended
DEV0000397,CUST00000161,Smartphone,Motorola,Model-63,749597591374782,2022-03-22,True,Active
DEV0000398,CUST00000251,Wearable,Motorola,Model-17,678465607212735,2025-02-26,False,Suspended
DEV0000399,CUST00001161,Iot Router,Samsung,Model-47,901358607698745,2024-07-29,True,Active
DEV0000400,CUST00001714,Hotspot,Motorola,Model-45,315139292941222,2021-06-18,True,Active
DEV0000401,CUST00001822,Iot Router,Motorola,Model-53,670046350687186,2021-12-02,True,Retired
DEV0000402,CUST00000752,Tablet,Samsung,Model-69,980263775365805,2023-05-11,True,Retired
DEV0000403,CUST00002446,Iot Router,Oneplus,Model-48,772153083976843,2026-03-16,True,Retired
DEV0000404,CUST00001402,Wearable,Motorola,Model-96,270622675421435,2022-08-26,False,Suspended
DEV0000405,CUST00002315,Hotspot,Apple,Model-82,156785949066972,2023-07-15,True,Retired
DEV0000406,CUST00004210,Smartphone,Nokia,Model-98,379465862912879,2025-05-09,True,Active
DEV0000407,CUST00003229,Wearable,Google,Model-76,540775822576179,2025-06-08,True,Active
DEV0000408,CUST00004068,Wearable,Samsung,Model-58,276667676849689,2021-11-22,True,Active
DEV0000409,CUST00002121,Wearable,Apple,Model-56,438383319828748,2024-10-14,True,Suspended
DEV0000410,CUST00000663,Smartphone,Samsung,Model-56,525579678837489,2021-10-27,True,Retired
DEV0000411,CUST00000804,Tablet,Samsung,Model-73,241377969824594,2021-06-24,False,Active
DEV0000412,CUST00001744,Iot Router,Apple,Model-99,423174735280638,2025-07-26,False,Active
DEV0000413,CUST00000186,Hotspot,Google,Model-45,919204905409989,2023-02-27,True,Suspended
DEV0000414,CUST00001324,Tablet,Google,Model-11,185111393718980,2021-07-05,True,Retired
DEV0000415,CUST00000125,Wearable,Nokia,Model-39,681046493561609,2023-02-24,True,Retired
DEV0000416,CUST00000741,Wearable,Apple,Model-49,630472569123699,2024-05-23,True,Active
DEV0000417,CUST00003462,Hotspot,Samsung,Model-13,992221435425780,2021-03-25,True,Suspended
DEV0000418,CUST00000215,Wearable,Nokia,Model-47,572495186111299,2025-03-15,True,Suspended
DEV0000419,CUST00004461,Hotspot,Samsung,Model-13,100780093342211,2025-05-05,True,Retired
DEV0000420,CUST00001161,Hotspot,Nokia,Model-59,720335864764814,2025-06-02,True,Active
DEV0000421,CUST00000091,Smartphone,Apple,Model-87,683403463871871,2023-11-26,True,Retired
DEV0000422,CUST00000684,Smartphone,Apple,Model-11,112947563576015,2021-10-03,True,Retired
DEV0000423,CUST00000377,Wearable,Apple,Model-55,393635314305650,2022-11-15,True,Retired
DEV0000424,CUST00001619,Hotspot,Samsung,Model-89,706518867841522,2023-01-14,True,Active
DEV0000425,CUST00000699,Wearable,Google,Model-16,398956135546087,2021-12-22,True,Suspended
DEV0000426,CUST00003954,Wearable,Oneplus,Model-87,896591471071679,2024-04-18,True,Active
DEV0000427,CUST00001736,Iot Router,Google,Model-81,385579253137698,2026-04-25,False,Retired
DEV0000428,CUST00003751,Iot Router,Apple,Model-24,871218389715312,2025-01-28,True,Retired
DEV0000429,CUST00002131,Smartphone,Nokia,Model-53,843789724084099,2021-01-27,True,Active
DEV0000430,CUST00003483,Tablet,Oneplus,Model-75,132285513370581,2025-05-29,False,Suspended
DEV0000431,CUST00002534,Smartphone,Motorola,Model-61,562163943657818,2021-06-06,True,Active
DEV0000432,CUST00002293,Hotspot,Oneplus,Model-38,606261708510836,2022-01-21,True,Active
DEV0000433,CUST00002306,Hotspot,Google,Model-40,442925995880787,2020-09-07,True,Active
DEV0000434,CUST00000396,Hotspot,Motorola,Model-37,180077816992413,2022-08-14,True,Suspended
DEV0000435,CUST00000400,Tablet,Samsung,Model-44,921508477759653,2024-05-17,False,Active
DEV0000436,CUST00002711,Hotspot,Oneplus,Model-64,327022768978517,2025-02-05,True,Active
DEV0000437,CUST00001780,Hotspot,Samsung,Model-97,396003768425456,2025-07-11,True,Active
DEV0000438,CUST00001754,Smartphone,Google,Model-72,609267052941938,2025-11-20,False,Retired
DEV0000439,CUST00003591,Smartphone,Motorola,Model-14,526935744798891,2020-11-25,True,Retired
DEV0000440,CUST00003687,Tablet,Samsung,Model-12,764742566637774,2020-02-20,True,Active
DEV0000441,CUST00002057,Smartphone,Motorola,Model-28,423213081933622,2024-05-15,True,Active
DEV0000442,CUST00000917,Iot Router,Motorola,Model-76,511193755357202,2020-11-08,True,Retired
DEV0000443,CUST00000301,Smartphone,Samsung,Model-15,238804030812280,2022-07-19,True,Active
DEV0000444,CUST00002331,Iot Router,Google,Model-92,259911698237881,2022-12-31,True,Suspended
DEV0000445,CUST00002631,Iot Router,Oneplus,Model-74,232807389773012,2022-03-30,True,Retired
DEV0000446,CUST00000975,Hotspot,Motorola,Model-41,415778177908848,2025-09-28,True,Suspended
DEV0000447,CUST00000858,Tablet,Google,Model-78,718153452807352,2023-04-24,True,Suspended
DEV0000448,CUST00001133,Iot Router,Samsung,Model-84,750375509961026,2022-03-28,True,Active
DEV0000449,CUST00001803,Smartphone,Nokia,Model-12,369614225547874,2022-02-13,True,Suspended
DEV0000450,CUST00001297,Wearable,Samsung,Model-64,524401292030824,2025-04-26,True,Active
DEV0000451,CUST00004211,Wearable,Apple,Model-11,654587448316636,2022-05-21,False,Suspended
DEV0000452,CUST00001672,Wearable,Motorola,Model-73,331900536165217,2022-07-02,True,Active
DEV0000453,CUST00000290,Iot Router,Google,Model-27,842572970395419,2024-07-17,True,Suspended
DEV0000454,CUST00000279,Tablet,Google,Model-72,548036500308177,2024-03-28,False,Suspended
DEV0000455,CUST00004046,Iot Router,Apple,Model-48,836164842452097,2026-01-31,True,Suspended
DEV0000456,CUST00004123,Smartphone,Nokia,Model-47,360685003915185,2024-08-23,True,Suspended
DEV0000457,CUST00001459,Smartphone,Nokia,Model-68,783546615690764,2020-03-21,True,Active
DEV0000458,CUST00003150,Hotspot,Apple,Model-70,267395913214925,2020-07-18,True,Active
DEV0000459,CUST00000655,Tablet,Google,Model-64,497673054429481,2026-02-27,True,Retired
DEV0000460,CUST00000569,Hotspot,Nokia,Model-12,286484362278211,2022-08-22,True,Active
DEV0000461,CUST00004083,Smartphone,Apple,Model-45,168620949969539,2020-03-24,True,Retired
DEV0000462,CUST00001533,Hotspot,Apple,Model-30,332850453874629,2025-01-11,True,Active
DEV0000463,CUST00000393,Iot Router,Google,Model-72,119679228597160,2023-12-16,True,Suspended
DEV0000464,CUST00001598,Wearable,Google,Model-65,708934260900814,2021-01-19,True,Retired
DEV0000465,CUST00003047,Wearable,Apple,Model-48,112683426576621,2025-08-25,False,Suspended
DEV0000466,CUST00002253,Iot Router,Nokia,Model-77,673905811870485,2025-12-28,True,Retired
DEV0000467,CUST00000826,Tablet,Google,Model-90,201983758063913,2025-01-31,True,Suspended
DEV0000468,CUST00000468,Smartphone,Samsung,Model-98,546283610441963,2024-09-23,True,Active
DEV0000469,CUST00001179,Wearable,Google,Model-61,976661915622869,2025-08-03,True,Retired
DEV0000470,CUST00002399,Smartphone,Nokia,Model-51,267067095532596,2021-09-16,True,Active
DEV0000471,CUST00003792,Iot Router,Samsung,Model-34,170106994634256,2025-09-28,True,Retired
DEV0000472,CUST00000802,Iot Router,Motorola,Model-93,332526161999228,2023-10-18,True,Active
DEV0000473,CUST00002630,Tablet,Nokia,Model-67,327804019035258,2022-05-01,True,Suspended
DEV0000474,CUST00001147,Iot Router,Apple,Model-55,468215147621631,2020-01-24,True,Suspended
DEV0000475,CUST00001009,Hotspot,Google,Model-84,807620016895317,2020-08-23,True,Retired
DEV0000476,CUST00002461,Tablet,Apple,Model-27,627109738493845,2023-02-04,True,Retired
DEV0000477,CUST00002509,Smartphone,Motorola,Model-89,272763938737291,2025-01-26,False,Active
DEV0000478,CUST00001068,Smartphone,Oneplus,Model-30,349309480180554,2024-06-21,True,Active
DEV0000479,CUST00000712,Smartphone,Nokia,Model-39,639012642661069,2020-03-31,True,Retired
DEV0000480,CUST00003311,Hotspot,Nokia,Model-52,999708586557920,2023-12-15,True,Active
DEV0000481,CUST00003348,Tablet,Oneplus,Model-42,627578676010462,2024-09-04,False,Suspended
DEV0000482,CUST00003487,Iot Router,Google,Model-53,975980483366721,2020-12-07,True,Active
DEV0000483,CUST00002832,Smartphone,Nokia,Model-68,883300354776834,2021-03-05,True,Retired
DEV0000484,CUST00001476,Smartphone,Nokia,Model-49,977393643450954,2023-08-29,True,Retired
DEV0000485,CUST00000045,Hotspot,Samsung,Model-31,229451891685617,2021-04-15,True,Suspended
DEV0000486,CUST00003494,Wearable,Samsung,Model-13,873712836731545,2025-09-27,True,Active
DEV0000487,CUST00002229,Wearable,Oneplus,Model-39,254545271472059,2020-02-23,True,Retired
DEV0000488,CUST00001778,Tablet,Google,Model-89,447255909162034,2024-10-20,True,Active
DEV0000489,CUST00003137,Hotspot,Oneplus,Model-38,663808640632878,2023-07-04,True,Retired
DEV0000490,CUST00000974,Wearable,Motorola,Model-86,862710029403663,2025-10-07,True,Active
DEV0000491,CUST00001046,Hotspot,Oneplus,Model-13,974871437659624,2020-06-03,True,Active
DEV0000492,CUST00002187,Wearable,Nokia,Model-99,384286280809702,2021-01-24,True,Active
DEV0000493,CUST00003017,Wearable,Motorola,Model-20,639409310964128,2023-12-07,False,Suspended
DEV0000494,CUST00003954,Hotspot,Oneplus,Model-93,911256387712735,2022-09-20,False,Active
DEV0000495,CUST00002068,Smartphone,Nokia,Model-21,173421049686679,2020-01-29,False,Suspended
DEV0000496,CUST00001010,Wearable,Motorola,Model-30,357004941127580,2020-01-11,False,Retired
DEV0000497,CUST00001423,Wearable,Apple,Model-94,816034590457221,2020-08-23,False,Active
DEV0000498,CUST00001239,Iot Router,Oneplus,Model-50,279457912380305,2025-11-20,True,Active
DEV0000499,CUST00003095,Iot Router,Apple,Model-62,923975935531526,2022-12-18,False,Active
DEV0000500,CUST00003265,Hotspot,Apple,Model-93,512984202930885,2022-03-13,True,Suspended
