payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
PMT500000243,INV500000243,2026-06-07,141.13,CASH,Posted
PMT400000244,INV400000244,2026-06-02,181.53,CASH,Pending
PMT500000244,INV500000244,2026-06-07,231.09,ACH,Posted
PMT400000245,INV400000245,2026-05-03,78.35,CHECK,Failed
PMT400000246,INV400000246,2026-05-03,84.6,CHECK,Posted
PMT500000246,INV500000246,2026-06-02,123.82,ACH,Pending
PMT400000247,INV400000247,2026-05-03,43.59,CASH,Reversed
PMT500000247,INV500000247,2026-06-15,193.3,CARD,Pending
PMT500000248,INV500000248,2026-06-19,179.84,ACH,Posted
PMT400000249,INV400000249,2026-05-16,90.63,CASH,Posted
PMT500000249,INV500000249,2026-06-15,242.12,CARD,Pending
PMT400000250,INV400000250,2026-06-02,195.2,CARD,Failed
PMT500000250,INV500000250,2026-06-07,189.8,CHECK,Posted
PMT400000251,INV400000251,2026-05-16,102.5,ACH,Posted
PMT500000251,INV500000251,2026-06-02,206.9,CASH,Reversed
PMT400000252,INV400000252,2026-05-20,80.59,ACH,Reversed
PMT500000252,INV500000252,2026-06-19,141.67,ACH,Posted
PMT400000253,INV400000253,2026-06-02,75.36,CHECK,Pending
PMT500000253,INV500000253,2026-07-02,199.22,CHECK,Reversed
PMT400000254,INV400000254,2026-05-16,95.74,CHECK,Posted
PMT500000255,INV500000255,2026-06-02,44.1,CASH,Posted
PMT400000257,INV400000257,2026-05-08,42.79,CASH,Failed
PMT500000257,INV500000257,2026-07-02,37.28,ACH,Pending
PMT500000258,INV500000258,2026-06-19,41.7,CASH,Failed
PMT400000259,INV400000259,2026-05-08,52.09,CARD,Pending
PMT500000259,INV500000259,2026-06-02,257.33,ACH,Posted
PMT500000260,INV500000260,2026-06-19,236.02,CARD,Posted
PMT400000261,INV400000261,2026-06-02,87.83,CARD,Posted
PMT500000261,INV500000261,2026-07-02,173.47,CARD,Pending
PMT400000262,INV400000262,2026-05-08,71.0,ACH,Posted
PMT400000263,INV400000263,2026-05-20,175.33,ACH,Failed
PMT400000264,INV400000264,2026-05-03,136.88,ACH,Failed
PMT400000265,INV400000265,2026-05-16,163.76,CARD,Posted
PMT500000265,INV500000265,2026-07-02,214.18,CASH,Posted
PMT400000266,INV400000266,2026-05-20,205.14,CARD,Reversed
PMT500000266,INV500000266,2026-07-02,254.83,CARD,Failed
PMT400000267,INV400000267,2026-05-03,82.54,ACH,Pending
PMT500000267,INV500000267,2026-06-07,133.41,CHECK,Posted
PMT400000268,INV400000268,2026-05-16,48.82,CHECK,Posted
PMT500000268,INV500000268,2026-06-02,167.04,ACH,Posted
PMT400000269,INV400000269,2026-05-08,96.22,CARD,Failed
PMT500000269,INV500000269,2026-06-07,170.39,ACH,Failed
PMT400000270,INV400000270,2026-05-16,255.25,CHECK,Pending
PMT500000270,INV500000270,2026-06-02,132.8,CASH,Posted
PMT400000271,INV400000271,2026-05-08,26.25,CARD,Posted
PMT500000271,INV500000271,2026-07-02,192.05,CASH,Failed
PMT400000272,INV400000272,2026-06-02,121.73,ACH,Failed
PMT500000272,INV500000272,2026-07-02,117.9,ACH,Reversed
PMT500000273,INV500000273,2026-06-07,150.05,CHECK,Posted
PMT400000274,INV400000274,2026-05-03,34.26,CHECK,Reversed
PMT500000274,INV500000274,2026-06-02,119.45,ACH,Failed
PMT400000275,INV400000275,2026-05-08,241.47,ACH,Failed
PMT500000275,INV500000275,2026-06-19,88.12,CHECK,Posted
PMT400000276,INV400000276,2026-06-02,200.29,CASH,Reversed
PMT500000276,INV500000276,2026-07-02,236.4,CARD,Reversed
PMT400000277,INV400000277,2026-05-08,217.47,ACH,Posted
PMT500000277,INV500000277,2026-06-19,85.47,CARD,Posted
PMT400000278,INV400000278,2026-05-16,54.65,ACH,Posted
PMT500000278,INV500000278,2026-06-19,115.38,CHECK,Posted
PMT500000279,INV500000279,2026-06-19,79.32,ACH,Posted
PMT400000280,INV400000280,2026-05-20,166.93,ACH,Failed
PMT500000280,INV500000280,2026-06-07,24.09,CARD,Posted
PMT400000281,INV400000281,2026-05-20,52.18,CARD,Pending
PMT500000281,INV500000281,2026-06-02,92.07,CARD,Posted
PMT400000282,INV400000282,2026-06-02,210.18,CHECK,Posted
PMT500000282,INV500000282,2026-07-02,140.45,CARD,Pending
PMT500000283,INV500000283,2026-06-15,241.25,CASH,Pending
PMT400000284,INV400000284,2026-05-20,116.71,ACH,Failed
PMT500000284,INV500000284,2026-06-19,187.69,ACH,Posted
PMT400000285,INV400000285,2026-05-16,207.41,CASH,Reversed
PMT500000285,INV500000285,2026-06-19,173.62,CARD,Posted
PMT400000286,INV400000286,2026-05-16,53.71,CASH,Posted
PMT500000286,INV500000286,2026-06-07,152.43,ACH,Posted
PMT400000287,INV400000287,2026-05-20,57.64,CARD,Posted
PMT500000287,INV500000287,2026-06-07,132.46,ACH,Posted
PMT400000288,INV400000288,2026-05-20,77.03,CASH,Failed
PMT500000288,INV500000288,2026-06-02,189.15,ACH,Failed
PMT400000289,INV400000289,2026-06-02,135.87,CASH,Posted
PMT500000289,INV500000289,2026-06-07,78.15,CASH,Failed
PMT400000290,INV400000290,2026-05-16,85.61,ACH,Posted
PMT500000290,INV500000290,2026-06-19,20.18,ACH,Pending
PMT400000291,INV400000291,2026-05-08,98.97,ACH,Pending
PMT500000291,INV500000291,2026-06-07,128.76,CARD,Failed
PMT400000292,INV400000292,2026-05-16,129.21,CHECK,Posted
PMT500000292,INV500000292,2026-06-19,89.75,CARD,Posted
PMT400000293,INV400000293,2026-05-16,67.62,ACH,Reversed
PMT500000293,INV500000293,2026-06-15,119.75,ACH,Posted
PMT400000294,INV400000294,2026-05-08,205.79,ACH,Reversed
PMT500000294,INV500000294,2026-07-02,94.35,CHECK,Posted
PMT400000295,INV400000295,2026-05-20,22.6,CARD,Failed
PMT500000296,INV500000296,2026-06-07,50.64,CARD,Posted
PMT400000297,INV400000297,2026-05-08,134.57,CARD,Posted
PMT500000297,INV500000297,2026-06-15,165.48,CHECK,Posted
PMT500000298,INV500000298,2026-07-02,68.36,ACH,Pending
PMT400000299,INV400000299,2026-05-20,38.13,ACH,Failed
PMT500000299,INV500000299,2026-07-02,59.68,CHECK,Posted
PMT400000300,INV400000300,2026-05-03,177.01,ACH,Reversed
PMT500000300,INV500000300,2026-06-19,118.81,ACH,Posted
PMT400000301,INV400000301,2026-05-08,33.21,ACH,Pending
PMT500000301,INV500000301,2026-06-15,37.58,CARD,Posted
PMT400000302,INV400000302,2026-05-03,219.84,CARD,Pending
PMT500000302,INV500000302,2026-07-02,116.85,CHECK,Pending
PMT500000303,INV500000303,2026-06-15,60.59,CHECK,Failed
PMT400000304,INV400000304,2026-05-08,46.98,CHECK,Pending
PMT400000305,INV400000305,2026-06-02,194.9,ACH,Posted
PMT500000305,INV500000305,2026-07-02,193.24,ACH,Pending
PMT400000306,INV400000306,2026-05-16,57.08,ACH,Posted
PMT500000306,INV500000306,2026-06-02,88.86,ACH,Pending
PMT400000307,INV400000307,2026-05-16,73.54,ACH,Pending
PMT400000308,INV400000308,2026-05-03,56.01,ACH,Pending
PMT500000308,INV500000308,2026-06-15,169.66,ACH,Pending
PMT400000309,INV400000309,2026-05-16,34.29,CASH,Pending
PMT500000309,INV500000309,2026-06-02,227.83,ACH,Posted
PMT400000310,INV400000310,2026-05-16,113.12,ACH,Posted
PMT400000311,INV400000311,2026-05-03,65.81,CASH,Posted
PMT500000311,INV500000311,2026-06-07,98.99,CASH,Failed
PMT400000312,INV400000312,2026-05-03,102.96,CASH,Posted
PMT500000312,INV500000312,2026-06-07,133.8,ACH,Failed
PMT400000313,INV400000313,2026-05-03,255.48,ACH,Pending
PMT500000313,INV500000313,2026-06-19,127.5,ACH,Posted
PMT400000314,INV400000314,2026-05-16,217.02,ACH,Failed
PMT500000314,INV500000314,2026-06-07,171.94,CHECK,Posted
PMT400000315,INV400000315,2026-05-03,168.91,CHECK,Posted
PMT500000315,INV500000315,2026-06-19,96.51,ACH,Posted
PMT400000316,INV400000316,2026-05-08,187.38,CASH,Posted
PMT500000316,INV500000316,2026-07-02,166.92,CASH,Posted
PMT400000317,INV400000317,2026-06-02,206.85,ACH,Reversed
PMT500000317,INV500000317,2026-06-15,107.92,CARD,Failed
PMT400000318,INV400000318,2026-05-16,45.06,ACH,Failed
PMT500000318,INV500000318,2026-06-07,213.14,ACH,Posted
PMT400000319,INV400000319,2026-05-03,90.7,ACH,Posted
PMT400000320,INV400000320,2026-05-03,69.26,CARD,Posted
PMT500000320,INV500000320,2026-07-02,62.89,CHECK,Posted
PMT400000321,INV400000321,2026-06-02,36.75,CHECK,Failed
PMT500000321,INV500000321,2026-06-02,63.02,ACH,Reversed
PMT400000322,INV400000322,2026-05-20,124.93,ACH,Posted
PMT500000322,INV500000322,2026-06-07,234.2,ACH,Pending
PMT400000323,INV400000323,2026-05-08,153.73,CHECK,Posted
PMT500000323,INV500000323,2026-06-07,62.67,CHECK,Reversed
PMT400000324,INV400000324,2026-05-20,53.42,CARD,Posted
PMT400000325,INV400000325,2026-06-02,183.31,CASH,Posted
PMT400000326,INV400000326,2026-06-02,167.94,ACH,Failed
PMT500000327,INV500000327,2026-06-19,171.78,CARD,Pending
PMT400000328,INV400000328,2026-05-20,252.59,ACH,Failed
PMT500000328,INV500000328,2026-06-02,247.15,ACH,Reversed
PMT400000329,INV400000329,2026-06-02,187.85,CHECK,Posted
PMT500000329,INV500000329,2026-07-02,127.09,CARD,Posted
PMT400000330,INV400000330,2026-05-08,101.88,CARD,Posted
PMT500000330,INV500000330,2026-06-15,93.14,CARD,Posted
PMT400000331,INV400000331,2026-05-08,25.48,CARD,Posted
PMT500000331,INV500000331,2026-06-19,239.11,ACH,Posted
PMT400000332,INV400000332,2026-05-08,139.84,ACH,Failed
PMT500000332,INV500000332,2026-06-19,105.37,ACH,Posted
PMT400000333,INV400000333,2026-05-20,21.24,CHECK,Reversed
PMT500000333,INV500000333,2026-06-15,60.46,ACH,Pending
PMT400000334,INV400000334,2026-05-16,109.58,ACH,Posted
PMT500000334,INV500000334,2026-07-02,168.36,CASH,Reversed
PMT400000335,INV400000335,2026-06-02,101.87,ACH,Posted
PMT500000335,INV500000335,2026-06-07,88.37,CARD,Posted
PMT400000336,INV400000336,2026-05-20,143.98,CARD,Pending
PMT500000336,INV500000336,2026-06-19,56.7,CARD,Reversed
PMT400000337,INV400000337,2026-06-02,138.28,CARD,Pending
PMT500000337,INV500000337,2026-06-07,80.19,CHECK,Pending
PMT400000338,INV400000338,2026-05-16,177.45,CARD,Reversed
PMT500000338,INV500000338,2026-06-15,20.73,CHECK,Failed
PMT400000339,INV400000339,2026-05-20,89.13,ACH,Posted
PMT500000339,INV500000339,2026-06-19,129.16,CHECK,Failed
PMT400000340,INV400000340,2026-05-03,124.9,CARD,Pending
PMT500000340,INV500000340,2026-06-19,81.87,CARD,Posted
PMT400000341,INV400000341,2026-05-16,21.62,ACH,Posted
PMT500000341,INV500000341,2026-07-02,58.66,CHECK,Failed
PMT400000342,INV400000342,2026-06-02,228.77,ACH,Posted
PMT500000342,INV500000342,2026-06-02,65.36,CHECK,Posted
PMT400000343,INV400000343,2026-05-20,242.7,CARD,Pending
PMT500000343,INV500000343,2026-07-02,77.99,ACH,Reversed
PMT400000344,INV400000344,2026-05-16,109.56,CARD,Reversed
PMT500000344,INV500000344,2026-06-15,180.22,ACH,Reversed
PMT400000345,INV400000345,2026-05-20,88.3,CHECK,Posted
PMT500000345,INV500000345,2026-07-02,152.25,CARD,Reversed
PMT400000346,INV400000346,2026-05-08,114.24,CHECK,Posted
PMT500000346,INV500000346,2026-06-19,73.21,CASH,Failed
PMT400000347,INV400000347,2026-05-03,147.27,CARD,Failed
PMT500000347,INV500000347,2026-06-02,40.09,CHECK,Posted
PMT400000348,INV400000348,2026-05-08,103.41,CARD,Posted
PMT500000348,INV500000348,2026-06-15,149.62,ACH,Posted
PMT400000349,INV400000349,2026-05-03,113.82,CHECK,Pending
PMT400000350,INV400000350,2026-05-20,28.53,CARD,Pending
PMT500000350,INV500000350,2026-07-02,67.61,CHECK,Posted
PMT400000351,INV400000351,2026-05-03,122.45,ACH,Posted
PMT500000351,INV500000351,2026-06-07,143.49,ACH,Failed
PMT400000352,INV400000352,2026-05-20,51.68,CARD,Pending
PMT500000352,INV500000352,2026-06-15,59.18,CASH,Posted
PMT400000353,INV400000353,2026-05-20,59.63,CASH,Posted
PMT500000353,INV500000353,2026-06-07,179.0,CASH,Pending
PMT400000354,INV400000354,2026-05-20,70.54,ACH,Failed
PMT500000354,INV500000354,2026-06-15,131.54,CASH,Posted
PMT400000355,INV400000355,2026-05-03,158.96,ACH,Pending
PMT500000355,INV500000355,2026-06-02,246.83,CASH,Posted
PMT400000356,INV400000356,2026-05-20,22.61,CARD,Failed
PMT500000356,INV500000356,2026-06-07,41.21,ACH,Posted
PMT500000357,INV500000357,2026-06-02,33.89,CARD,Pending
PMT400000358,INV400000358,2026-05-20,194.06,CHECK,Posted
PMT500000358,INV500000358,2026-07-02,45.67,ACH,Reversed
PMT400000359,INV400000359,2026-05-16,33.68,CASH,Posted
PMT500000359,INV_BAD,2026-06-02,113.61,CARD,Posted
PMT400000360,INV400000360,2026-05-20,27.24,CHECK,Posted
PMT500000360,INV500000360,2026-07-02,21.83,CARD,Pending
PMT400000361,INV400000361,2026-05-08,215.58,ACH,Posted
PMT400000362,INV400000362,2026-05-03,101.41,ACH,Posted
PMT500000362,INV500000362,2026-06-07,175.95,CHECK,Posted
PMT400000363,INV400000363,2026-05-20,226.86,CHECK,Reversed
PMT500000363,INV500000363,2026-06-07,74.7,ACH,Failed
PMT400000364,INV400000364,2026-06-02,204.41,CASH,Posted
PMT500000364,INV500000364,2026-06-19,76.82,CARD,Posted
PMT400000365,INV400000365,2026-06-02,160.28,CHECK,Posted
PMT500000365,INV500000365,2026-06-07,47.64,CASH,Failed
PMT400000366,INV400000366,2026-05-08,235.84,CHECK,Failed
PMT500000366,INV500000366,2026-06-15,205.09,CHECK,Reversed
PMT400000367,INV400000367,2026-05-03,225.86,ACH,Failed
PMT500000367,INV500000367,2026-06-19,104.14,CASH,Posted
PMT400000368,INV400000368,2026-05-08,151.46,CASH,Pending
PMT500000368,INV500000368,2026-06-02,86.81,CARD,Pending
PMT400000369,INV400000369,2026-05-08,216.06,CHECK,Pending
PMT500000369,INV500000369,2026-06-19,179.42,ACH,Failed
PMT500000370,INV500000370,2026-07-02,192.26,CARD,Pending
PMT400000371,INV400000371,2026-05-20,196.23,CHECK,Pending
PMT500000371,INV500000371,2026-07-02,181.89,CHECK,Pending
PMT400000372,INV400000372,2026-05-08,42.8,CARD,Failed
PMT500000372,INV500000372,2026-07-02,28.01,ACH,Pending
PMT400000373,INV400000373,2026-05-03,195.84,ACH,Posted
PMT500000373,INV500000373,2026-06-15,170.93,CHECK,Posted
PMT400000374,INV400000374,2026-05-20,234.79,CHECK,Posted
PMT500000374,INV500000374,2026-06-19,69.89,ACH,Failed
PMT400000375,INV400000375,2026-06-02,212.4,ACH,Pending
PMT500000375,INV500000375,2026-07-02,205.03,CHECK,Posted
PMT400000376,INV400000376,2026-05-16,162.05,CHECK,Reversed
PMT400000377,INV400000377,2026-05-20,67.9,CASH,Reversed
PMT500000379,INV500000379,2026-06-07,116.98,CASH,Reversed
PMT400000380,INV400000380,2026-06-02,180.99,ACH,Posted
PMT500000380,INV500000380,2026-07-02,223.28,CASH,Failed
PMT400000381,INV400000381,2026-05-08,136.24,CASH,Pending
PMT400000382,INV400000382,2026-05-08,155.74,CASH,Posted
PMT500000382,INV500000382,2026-06-07,75.14,CARD,Reversed
PMT400000383,INV400000383,2026-05-03,232.71,ACH,Pending
PMT500000383,INV500000383,2026-06-15,26.04,CARD,Failed
PMT400000385,INV400000385,2026-05-03,182.39,CHECK,Posted
PMT500000385,INV500000385,2026-06-07,206.44,ACH,Failed
PMT400000386,INV400000386,2026-05-08,181.67,CASH,Reversed
PMT500000386,INV500000386,2026-07-02,193.24,ACH,Reversed
PMT400000387,INV400000387,2026-05-16,157.71,CASH,Reversed
PMT500000387,INV500000387,2026-07-02,100.25,ACH,Reversed
PMT400000388,INV400000388,2026-05-03,83.65,ACH,Posted
PMT500000388,INV500000388,2026-07-02,57.81,CHECK,Posted
PMT400000389,INV400000389,2026-05-16,245.83,CARD,Failed
PMT500000389,INV500000389,2026-06-15,127.53,CASH,Posted
PMT400000390,INV400000390,2026-05-16,16.77,ACH,Reversed
PMT500000390,INV500000390,2026-06-19,162.59,CASH,Reversed
PMT400000391,INV400000391,2026-05-03,93.94,CARD,Reversed
PMT500000391,INV500000391,2026-06-15,138.04,CARD,Failed
PMT400000392,INV400000392,2026-05-16,197.97,CHECK,Posted
PMT500000392,INV500000392,2026-07-02,74.86,ACH,Reversed
PMT400000393,INV400000393,2026-05-08,41.2,CARD,Pending
PMT400000394,INV400000394,2026-05-03,16.82,ACH,Reversed
PMT500000394,INV500000394,2026-06-02,16.98,ACH,Pending
PMT400000395,INV400000395,2026-05-20,136.67,CHECK,Failed
PMT500000395,INV500000395,2026-07-02,111.48,CASH,Posted
PMT400000396,INV400000396,2026-06-02,61.3,CHECK,Failed
PMT500000396,INV500000396,2026-06-15,187.26,CHECK,Posted
PMT400000397,INV400000397,2026-05-20,223.99,CHECK,Failed
PMT500000397,INV500000397,2026-07-02,137.64,CARD,Posted
PMT400000398,INV400000398,2026-05-16,112.62,CHECK,Reversed
PMT500000398,INV500000398,2026-07-02,39.62,ACH,Reversed
PMT500000399,INV500000399,2026-06-15,29.63,CHECK,Posted
PMT400000400,INV400000400,2026-06-02,163.42,ACH,Pending
PMT500000400,INV500000400,2026-07-02,86.22,CASH,Reversed
PMT400000401,INV400000401,2026-06-02,148.55,ACH,Pending
PMT500000401,INV500000401,2026-06-07,26.66,CARD,Reversed
PMT400000402,INV400000402,2026-06-02,69.57,CASH,Posted
PMT500000402,INV500000402,2026-06-15,104.53,ACH,Failed
PMT400000403,INV400000403,2026-05-08,183.26,CARD,Posted
PMT500000403,INV500000403,2026-06-15,147.47,ACH,Posted
PMT400000404,INV400000404,2026-05-16,36.5,ACH,Failed
PMT500000404,INV500000404,2026-06-07,57.55,CASH,Posted
PMT400000405,INV400000405,2026-05-03,218.46,ACH,Failed
PMT400000406,INV400000406,2026-05-08,110.72,CASH,Failed
PMT500000406,INV500000406,2026-06-19,26.67,CASH,Pending
PMT400000407,INV400000407,2026-05-20,113.29,CARD,Reversed
PMT500000407,INV500000407,2026-06-19,82.29,CARD,Posted
PMT400000408,INV400000408,2026-05-03,57.63,CHECK,Posted
PMT500000408,INV500000408,2026-06-19,95.71,CHECK,Posted
PMT400000409,INV400000409,2026-05-16,63.03,ACH,Posted
PMT500000409,INV500000409,2026-06-15,150.11,ACH,Failed
PMT400000410,INV400000410,2026-05-08,180.8,CARD,Pending
PMT500000410,INV500000410,2026-06-02,221.1,ACH,Posted
PMT400000411,INV400000411,2026-06-02,118.42,ACH,Posted
PMT400000412,INV400000412,2026-05-16,120.96,CARD,Posted
PMT500000412,INV500000412,2026-06-02,102.13,ACH,Failed
PMT500000413,INV500000413,2026-07-02,46.86,CARD,Failed
PMT500000414,INV500000414,2026-06-19,49.77,CHECK,Reversed
PMT400000415,INV400000415,2026-05-16,132.34,ACH,Posted
PMT500000415,INV500000415,2026-06-19,51.22,ACH,Posted
PMT400000416,INV400000416,2026-05-16,184.22,ACH,Posted
PMT500000416,INV500000416,2026-06-02,33.49,ACH,Pending
PMT400000418,INV400000418,2026-05-20,85.48,CASH,Posted
PMT500000418,INV500000418,2026-06-07,193.78,ACH,Reversed
PMT400000419,INV400000419,2026-05-03,166.72,CASH,Posted
PMT500000419,INV500000419,2026-06-02,80.12,CASH,Posted
PMT400000420,INV400000420,2026-05-08,160.61,ACH,Posted
PMT500000420,INV500000420,2026-06-15,22.06,ACH,Posted
PMT400000421,INV400000421,2026-05-16,98.46,CARD,Posted
PMT500000421,INV500000421,2026-06-19,243.19,CASH,Posted
PMT400000422,INV400000422,2026-06-02,228.48,ACH,Posted
PMT500000422,INV500000422,2026-06-02,48.17,ACH,Posted
PMT400000423,INV400000423,2026-06-02,213.56,ACH,Posted
PMT500000423,INV500000423,2026-06-07,104.92,ACH,Pending
PMT400000424,INV400000424,2026-05-03,80.05,ACH,Reversed
PMT500000424,INV500000424,2026-07-02,239.87,CARD,Posted
PMT400000425,INV400000425,2026-06-02,33.14,CASH,Failed
PMT500000425,INV500000425,2026-06-07,185.43,CASH,Posted
PMT500000426,INV500000426,2026-06-07,157.19,CHECK,Pending
PMT400000427,INV400000427,2026-05-08,194.63,CHECK,Posted
PMT500000427,INV500000427,2026-06-07,241.42,ACH,Reversed
PMT400000428,INV400000428,2026-05-20,55.83,ACH,Reversed
PMT500000428,INV500000428,2026-06-19,149.83,CHECK,Posted
PMT400000429,INV400000429,2026-05-20,88.23,CARD,Reversed
PMT500000429,INV500000429,2026-07-02,132.78,CASH,Failed
PMT400000430,INV400000430,2026-05-16,31.42,CASH,Posted
PMT500000430,INV500000430,2026-06-02,36.29,CHECK,Posted
PMT400000431,INV400000431,2026-05-20,118.8,ACH,Posted
PMT500000431,INV500000431,2026-06-15,239.46,ACH,Pending
PMT400000432,INV400000432,2026-05-03,89.61,ACH,Posted
PMT500000432,INV500000432,2026-06-02,237.3,CHECK,Posted
PMT400000433,INV400000433,2026-05-08,126.47,CASH,Reversed
PMT500000433,INV500000433,2026-07-02,45.98,ACH,Failed
PMT400000434,INV400000434,2026-05-08,150.75,CHECK,Failed
PMT500000434,INV500000434,2026-06-02,157.25,ACH,Posted
PMT400000435,INV400000435,2026-05-08,252.8,ACH,Reversed
PMT500000435,INV500000435,2026-06-07,119.78,CHECK,Posted
PMT400000436,INV400000436,2026-05-20,39.89,ACH,Posted
PMT500000436,INV500000436,2026-07-02,156.23,CHECK,Failed
PMT400000437,INV400000437,2026-06-02,126.35,CHECK,Posted
PMT500000437,INV500000437,2026-06-19,153.12,ACH,Reversed
PMT400000438,INV400000438,2026-05-16,80.02,CARD,Failed
PMT500000438,INV500000438,2026-06-15,108.67,CASH,Pending
PMT500000439,INV500000439,2026-07-02,108.63,ACH,Pending
PMT400000440,INV400000440,2026-06-02,218.35,ACH,Posted
PMT500000440,INV500000440,2026-06-19,32.93,ACH,Reversed
PMT500000441,INV500000441,2026-06-19,17.31,CASH,Posted
PMT400000442,INV400000442,2026-05-16,127.5,ACH,Posted
PMT500000442,INV500000442,2026-06-19,212.87,CASH,Failed
PMT400000443,INV400000443,2026-05-20,227.14,ACH,Posted
PMT500000443,INV500000443,2026-07-02,117.03,CASH,Failed
PMT400000444,INV400000444,2026-06-02,122.64,ACH,Posted
PMT500000444,INV500000444,2026-07-02,68.71,ACH,Pending
PMT400000445,INV400000445,2026-06-02,59.4,ACH,Pending
PMT400000446,INV400000446,2026-05-08,213.99,CHECK,Reversed
PMT500000446,INV500000446,2026-07-02,77.87,CARD,Failed
PMT400000447,INV400000447,2026-05-20,44.66,CASH,Posted
PMT500000447,INV500000447,2026-06-19,119.25,CARD,Reversed
PMT400000448,INV400000448,2026-06-02,132.05,CASH,Reversed
PMT500000448,INV500000448,2026-06-07,106.72,CASH,Reversed
PMT400000449,INV400000449,2026-05-03,54.45,ACH,Posted
PMT500000449,INV500000449,2026-06-02,166.21,ACH,Posted
PMT400000450,INV400000450,2026-05-16,47.55,CHECK,Reversed
PMT500000450,INV500000450,2026-07-02,39.82,ACH,Posted
PMT500000451,INV500000451,2026-06-15,63.39,CARD,Posted
PMT400000452,INV400000452,2026-05-08,91.62,CASH,Posted
PMT500000452,INV500000452,2026-06-15,249.54,ACH,Posted
PMT400000453,INV400000453,2026-05-16,113.95,ACH,Pending
PMT500000453,INV500000453,2026-06-19,116.08,ACH,Posted
PMT400000454,INV400000454,2026-06-02,60.03,CARD,Posted
PMT500000454,INV500000454,2026-07-02,86.43,ACH,Failed
PMT400000455,INV400000455,2026-05-16,52.81,ACH,Posted
PMT500000455,INV500000455,2026-06-02,48.13,ACH,Posted
PMT400000456,INV400000456,2026-05-03,98.9,CASH,Posted
PMT400000457,INV400000457,2026-05-20,154.27,ACH,Posted
