cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date
CELL000001,2026-05-12 11:00:00,258,115.424,60.448,0.7239,94.914,99.7017,2026-05-12
CELL000001,2026-05-12 12:00:00,141,206.542,72.873,0.0,96.7074,99.5304,2026-05-12
CELL000001,2026-05-12 13:00:00,275,691.413,88.557,0.9748,99.2495,99.8153,2026-05-12
CELL000001,2026-05-12 14:00:00,279,468.917,0.0,0.2167,95.0646,99.7453,2026-05-12
CELL000001,2026-05-12 15:00:00,158,275.718,73.466,0.9369,96.2583,100.0,2026-05-12
CELL000001,2026-05-12 16:00:00,96,229.991,49.759,0.0,95.6122,99.9253,2026-05-12
CELL000001,2026-05-12 17:00:00,79,708.901,66.111,1.0465,92.7421,99.7443,2026-05-12
CELL000001,2026-05-12 18:00:00,240,326.524,69.255,1.1736,96.5078,99.8178,2026-05-12
CELL000001,2026-05-12 19:00:00,170,303.954,94.014,1.6334,97.2249,99.3563,2026-05-12
CELL000001,2026-05-12 20:00:00,157,295.286,72.378,0.0,97.9325,99.4884,2026-05-12
CELL000001,2026-05-12 21:00:00,154,144.59,86.404,0.9669,97.9032,99.7994,2026-05-12
CELL000001,2026-05-12 22:00:00,183,239.731,57.353,1.4718,91.8117,99.4705,2026-05-12
CELL000001,2026-05-12 23:00:00,227,583.909,25.882,0.574,97.6204,99.7595,2026-05-12
CELL000001,2026-05-13 00:00:00,158,405.559,53.845,1.4839,94.5091,99.4891,2026-05-13
CELL000001,2026-05-13 01:00:00,182,421.176,54.973,1.4088,97.1438,99.1287,2026-05-13
CELL000001,2026-05-13 02:00:00,102,216.417,44.966,1.5142,93.6375,99.7491,2026-05-13
CELL000001,2026-05-13 03:00:00,265,293.771,78.114,0.5815,96.8123,99.7561,2026-05-13
CELL000001,2026-05-13 04:00:00,89,639.901,46.199,1.3685,90.6223,99.6061,2026-05-13
CELL000001,2026-05-13 05:00:00,183,577.675,100.0,0.0,95.991,99.6736,2026-05-13
CELL000001,2026-05-13 06:00:00,269,644.015,35.802,0.7445,96.84,99.9387,2026-05-13
CELL000001,2026-05-13 07:00:00,207,371.555,52.54,1.4979,93.1967,99.7874,2026-05-13
CELL000001,2026-05-13 08:00:00,146,237.963,100.0,3.5083,95.5103,99.4064,2026-05-13
CELL000001,2026-05-13 09:00:00,150,466.374,52.032,1.9989,98.9844,100.0,2026-05-13
CELL000001,2026-05-13 10:00:00,267,140.306,69.656,0.6558,96.043,99.3697,2026-05-13
CELL000001,2026-05-13 11:00:00,234,394.505,58.43,1.6318,96.166,99.7197,2026-05-13
CELL000001,2026-05-13 12:00:00,207,559.344,48.986,1.8788,93.466,99.7066,2026-05-13
CELL000001,2026-05-13 13:00:00,313,270.368,72.505,0.8606,95.1977,99.4842,2026-05-13
CELL000001,2026-05-13 14:00:00,198,482.99,86.856,0.6311,94.6332,99.6282,2026-05-13
CELL000001,2026-05-13 15:00:00,125,347.173,37.822,0.9932,96.918,99.5371,2026-05-13
CELL000001,2026-05-13 16:00:00,134,347.057,61.392,0.5043,97.6807,99.3588,2026-05-13
CELL000001,2026-05-13 17:00:00,212,509.708,29.93,0.0,98.2436,99.4905,2026-05-13
CELL000001,2026-05-13 18:00:00,270,581.521,56.573,0.4262,98.1757,99.7547,2026-05-13
CELL000001,2026-05-13 19:00:00,158,416.459,22.141,2.2412,95.9562,99.6673,2026-05-13
CELL000001,2026-05-13 20:00:00,165,492.981,73.607,0.1203,93.6448,99.5461,2026-05-13
CELL000001,2026-05-13 21:00:00,229,592.749,25.883,0.2599,97.675,99.855,2026-05-13
CELL000001,2026-05-13 22:00:00,219,712.371,39.308,1.6202,97.9008,99.3841,2026-05-13
CELL000001,2026-05-13 23:00:00,142,465.894,14.825,0.8453,92.3218,99.434,2026-05-13
CELL000001,2026-05-14 00:00:00,53,465.175,58.203,0.0,93.4536,99.4689,2026-05-14
CELL000001,2026-05-14 01:00:00,186,331.09,28.576,1.319,96.1052,99.7621,2026-05-14
CELL000001,2026-05-14 02:00:00,23,681.378,25.528,2.5154,94.362,99.7571,2026-05-14
CELL000001,2026-05-14 03:00:00,106,303.5,93.733,0.1478,96.9526,99.7024,2026-05-14
CELL000001,2026-05-14 04:00:00,111,546.115,28.667,1.4049,96.8185,99.4306,2026-05-14
CELL000001,2026-05-14 05:00:00,114,571.305,64.466,0.0,99.9264,100.0,2026-05-14
CELL000001,2026-05-14 06:00:00,126,438.66,73.892,2.4043,94.1841,99.9239,2026-05-14
CELL000001,2026-05-14 07:00:00,65,448.571,84.105,3.132,99.7583,99.6837,2026-05-14
CELL000001,2026-05-14 08:00:00,134,365.847,43.211,1.2883,98.4459,99.3637,2026-05-14
CELL000001,2026-05-14 09:00:00,165,457.404,57.805,0.0,93.1122,99.5533,2026-05-14
CELL000001,2026-05-14 10:00:00,107,157.447,98.396,1.9609,94.8247,99.4608,2026-05-14
CELL000001,2026-05-14 11:00:00,82,370.406,87.863,2.0655,94.9648,99.5384,2026-05-14
CELL000001,2026-05-14 12:00:00,97,0.0,72.896,0.7009,97.272,99.7508,2026-05-14
CELL000001,2026-05-14 13:00:00,243,389.067,51.341,1.892,95.1745,99.94,2026-05-14
CELL000001,2026-05-14 14:00:00,48,628.791,45.012,0.0,92.8042,99.8595,2026-05-14
CELL000001,2026-05-14 15:00:00,270,282.232,42.01,0.8114,95.7201,99.5235,2026-05-14
CELL000001,2026-05-14 16:00:00,180,416.321,49.678,0.3786,97.1324,99.4738,2026-05-14
CELL000001,2026-05-14 17:00:00,167,561.466,72.705,1.6611,93.7173,100.0,2026-05-14
CELL000001,2026-05-14 18:00:00,211,460.489,47.204,0.6441,95.3438,99.8856,2026-05-14
CELL000001,2026-05-14 19:00:00,203,305.091,91.575,1.9101,93.9087,99.8115,2026-05-14
CELL000001,2026-05-14 20:00:00,159,511.495,22.242,2.1298,94.1341,99.7495,2026-05-14
CELL000001,2026-05-14 21:00:00,204,137.219,58.411,1.3844,96.6515,99.8406,2026-05-14
CELL000001,2026-05-14 22:00:00,302,133.468,75.44,0.9752,96.7868,99.4767,2026-05-14
CELL000001,2026-05-14 23:00:00,88,171.09,77.689,0.7018,91.6545,99.8536,2026-05-14
CELL000001,2026-05-15 00:00:00,182,348.15,68.975,0.7911,96.7684,99.6169,2026-05-15
CELL000001,2026-05-15 01:00:00,155,593.961,59.734,0.785,96.3502,99.4861,2026-05-15
CELL000001,2026-05-15 02:00:00,229,283.8,54.768,1.5144,96.0561,99.4882,2026-05-15
CELL000001,2026-05-15 03:00:00,232,224.231,51.268,2.3893,100.0,99.2764,2026-05-15
CELL000001,2026-05-15 04:00:00,224,230.951,28.66,2.0123,95.2266,99.6647,2026-05-15
CELL000001,2026-05-15 05:00:00,182,550.118,100.0,1.1675,96.9532,99.9638,2026-05-15
CELL000001,2026-05-15 06:00:00,111,457.413,37.689,0.0,94.8461,99.7514,2026-05-15
CELL000001,2026-05-15 07:00:00,162,569.135,52.62,0.2939,93.0879,99.3992,2026-05-15
CELL000001,2026-05-15 08:00:00,240,347.857,42.535,2.8459,98.2209,99.4072,2026-05-15
CELL000001,2026-05-15 09:00:00,219,53.304,25.665,1.5265,91.7473,99.6199,2026-05-15
CELL000001,2026-05-15 10:00:00,46,339.45,73.301,0.0,100.0,99.675,2026-05-15
CELL000001,2026-05-15 11:00:00,115,387.711,81.842,1.3189,94.8559,99.9294,2026-05-15
CELL000001,2026-05-15 12:00:00,245,257.687,59.465,0.866,94.7558,99.8457,2026-05-15
CELL000001,2026-05-15 13:00:00,54,251.426,68.577,1.1213,91.7099,99.9649,2026-05-15
CELL000001,2026-05-15 14:00:00,211,137.535,63.888,1.4428,95.8163,99.8968,2026-05-15
CELL000001,2026-05-15 15:00:00,232,517.903,65.26,2.2869,93.3279,99.4672,2026-05-15
CELL000001,2026-05-15 16:00:00,177,288.065,40.046,2.0676,94.7457,99.7763,2026-05-15
CELL000001,2026-05-15 17:00:00,148,406.122,71.516,2.1368,94.3545,99.6133,2026-05-15
CELL000001,2026-05-15 18:00:00,110,72.532,74.906,1.9225,92.6513,99.7868,2026-05-15
CELL000001,2026-05-15 19:00:00,184,437.837,44.267,1.4999,96.9393,99.9594,2026-05-15
CELL000001,2026-05-15 20:00:00,176,387.718,81.393,2.5894,93.8932,99.555,2026-05-15
CELL000001,2026-05-15 21:00:00,283,280.71,30.802,1.9681,98.4451,99.4682,2026-05-15
CELL000001,2026-05-15 22:00:00,335,644.885,60.333,0.0,98.1349,99.586,2026-05-15
CELL000001,2026-05-15 23:00:00,240,0.0,42.669,0.6666,92.6408,99.5767,2026-05-15
CELL000001,2026-05-16 00:00:00,164,246.827,86.368,2.4835,96.5726,99.728,2026-05-16
CELL000001,2026-05-16 01:00:00,174,780.848,70.018,0.3168,94.9764,100.0,2026-05-16
CELL000001,2026-05-16 02:00:00,308,387.718,68.743,2.6066,96.7326,99.9408,2026-05-16
CELL000001,2026-05-16 03:00:00,229,505.082,68.554,0.2027,95.7482,99.76,2026-05-16
CELL000001,2026-05-16 04:00:00,175,466.321,29.559,1.6361,96.151,100.0,2026-05-16
CELL000001,2026-05-16 05:00:00,234,242.536,36.129,0.9227,95.3116,99.959,2026-05-16
CELL000001,2026-05-16 06:00:00,101,855.353,72.366,0.5651,96.1228,99.6765,2026-05-16
CELL000001,2026-05-16 07:00:00,161,452.542,24.72,2.3432,91.4381,99.5196,2026-05-16
CELL000001,2026-05-16 08:00:00,123,606.175,54.909,0.714,97.0883,99.8373,2026-05-16
CELL000001,2026-05-16 09:00:00,137,47.644,83.869,1.3667,100.0,99.3815,2026-05-16
CELL000001,2026-05-16 10:00:00,203,283.838,52.631,1.7941,95.9354,99.7285,2026-05-16
CELL000001,2026-05-16 11:00:00,176,413.329,51.885,1.5244,100.0,99.5896,2026-05-16
CELL000001,2026-05-16 12:00:00,146,222.319,71.913,2.1744,97.9152,100.0,2026-05-16
CELL000001,2026-05-16 13:00:00,173,474.003,22.049,0.0,100.0,100.0,2026-05-16
CELL000001,2026-05-16 14:00:00,233,505.393,71.346,1.4843,99.8845,99.4462,2026-05-16
CELL000001,2026-05-16 15:00:00,310,381.596,0.0,1.374,97.4373,99.6694,2026-05-16
CELL000001,2026-05-16 16:00:00,195,524.242,51.65,1.702,96.4287,99.5245,2026-05-16
CELL000001,2026-05-16 17:00:00,260,247.912,74.726,0.8583,100.0,100.0,2026-05-16
CELL000001,2026-05-16 18:00:00,48,379.6,68.967,1.8262,98.1212,99.683,2026-05-16
CELL000001,2026-05-16 19:00:00,190,815.175,67.063,0.5909,92.5493,99.9712,2026-05-16
CELL000001,2026-05-16 20:00:00,156,399.234,55.455,0.8133,99.1791,0.0,2026-05-16
CELL000001,2026-05-16 21:00:00,61,263.948,78.477,2.8885,97.2305,100.0,2026-05-16
CELL000001,2026-05-16 22:00:00,175,310.74,50.685,2.6203,97.2409,99.59,2026-05-16
CELL000001,2026-05-16 23:00:00,61,623.18,27.517,0.8849,91.7518,99.9515,2026-05-16
CELL000001,2026-05-17 00:00:00,109,618.064,38.489,0.5956,95.2177,99.9716,2026-05-17
CELL000001,2026-05-17 01:00:00,81,590.794,15.614,0.9524,94.1907,99.6396,2026-05-17
CELL000001,2026-05-17 02:00:00,243,245.821,72.436,1.6102,96.1395,99.5555,2026-05-17
CELL000001,2026-05-17 03:00:00,223,517.882,72.167,1.572,93.9862,99.7208,2026-05-17
CELL000001,2026-05-17 04:00:00,126,526.01,69.309,4.3983,93.6458,99.3801,2026-05-17
CELL000001,2026-05-17 05:00:00,161,431.817,55.848,0.8957,97.7573,99.2995,2026-05-17
CELL000001,2026-05-17 06:00:00,223,481.854,59.491,3.1612,92.2549,99.9152,2026-05-17
CELL000001,2026-05-17 07:00:00,27,548.971,80.436,0.0,96.5774,99.8223,2026-05-17
CELL000001,2026-05-17 08:00:00,64,136.81,44.373,1.2572,99.0427,99.8418,2026-05-17
CELL000001,2026-05-17 09:00:00,95,465.3,69.31,2.6932,93.7121,99.2574,2026-05-17
CELL000001,2026-05-17 10:00:00,233,201.006,87.543,2.0532,97.8422,99.4411,2026-05-17
CELL000001,2026-05-17 11:00:00,217,298.592,65.23,1.4909,92.2847,99.8341,2026-05-17
CELL000001,2026-05-17 12:00:00,287,503.343,49.83,2.3088,91.3273,99.5662,2026-05-17
CELL000001,2026-05-17 13:00:00,221,551.418,16.35,1.2562,92.6887,99.9196,2026-05-17
CELL000001,2026-05-17 14:00:00,224,257.188,49.401,1.1865,93.5408,99.9007,2026-05-17
CELL000001,2026-05-17 15:00:00,217,557.59,83.41,1.1579,98.0555,99.5417,2026-05-17
CELL000001,2026-05-17 16:00:00,75,45.843,61.587,0.4725,95.069,99.7658,2026-05-17
CELL000001,2026-05-17 17:00:00,245,340.453,75.807,0.0253,97.0201,99.7898,2026-05-17
CELL000001,2026-05-17 18:00:00,147,436.494,46.348,0.4569,94.5365,99.6596,2026-05-17
CELL000001,2026-05-17 19:00:00,278,0.0,79.609,0.5981,92.1024,99.8754,2026-05-17
CELL000001,2026-05-17 20:00:00,290,190.42,49.271,0.8268,96.6909,99.3399,2026-05-17
CELL000001,2026-05-17 21:00:00,300,620.736,40.256,0.0,94.0762,99.5632,2026-05-17
CELL000001,2026-05-17 22:00:00,213,610.123,72.664,1.0959,94.7308,99.6588,2026-05-17
CELL000001,2026-05-17 23:00:00,194,639.209,12.826,1.7962,99.3683,99.4157,2026-05-17
CELL000001,2026-05-18 00:00:00,173,587.167,89.487,1.7314,93.7813,99.6262,2026-05-18
CELL000001,2026-05-18 01:00:00,282,327.674,27.187,1.6692,96.1237,99.7961,2026-05-18
CELL000001,2026-05-18 02:00:00,234,497.617,57.166,0.0,94.9719,99.5277,2026-05-18
CELL000001,2026-05-18 03:00:00,211,596.271,45.841,2.69,95.8676,99.7819,2026-05-18
CELL000001,2026-05-18 04:00:00,207,495.879,45.709,0.8035,96.3115,99.6664,2026-05-18
CELL000001,2026-05-18 05:00:00,57,411.613,57.395,1.3444,91.3519,100.0,2026-05-18
CELL000001,2026-05-18 06:00:00,130,421.581,49.387,1.7764,87.502,99.4379,2026-05-18
CELL000001,2026-05-18 07:00:00,183,435.516,66.023,1.6342,98.144,99.4566,2026-05-18
CELL000001,2026-05-18 08:00:00,36,381.717,37.555,0.0,97.1991,99.8214,2026-05-18
CELL000001,2026-05-18 09:00:00,193,463.093,38.583,1.2294,97.1916,100.0,2026-05-18
CELL000001,2026-05-18 10:00:00,168,419.938,67.613,1.5368,99.1162,99.7377,2026-05-18
CELL000001,2026-05-18 11:00:00,213,313.936,41.08,1.2537,97.8832,99.6866,2026-05-18
CELL000001,2026-05-18 12:00:00,287,583.242,61.556,2.3185,92.9311,99.7227,2026-05-18
CELL000001,2026-05-18 13:00:00,86,327.298,53.322,1.3827,98.0095,99.7263,2026-05-18
CELL000001,2026-05-18 14:00:00,261,469.441,57.82,0.0,96.918,99.6149,2026-05-18
CELL000001,2026-05-18 15:00:00,159,286.092,59.906,0.984,88.8739,99.6739,2026-05-18
CELL000001,2026-05-18 16:00:00,321,216.243,68.445,1.3171,97.1479,99.6034,2026-05-18
CELL000001,2026-05-18 17:00:00,202,329.185,93.493,1.4739,98.5961,99.5443,2026-05-18
CELL000001,2026-05-18 18:00:00,285,220.125,36.551,2.2838,95.35,99.6882,2026-05-18
CELL000001,2026-05-18 19:00:00,61,623.816,62.434,0.1462,96.5786,99.469,2026-05-18
CELL000001,2026-05-18 20:00:00,93,187.247,34.67,0.2034,97.3319,99.7238,2026-05-18
CELL000001,2026-05-18 21:00:00,182,671.061,74.91,1.1825,98.1831,99.5865,2026-05-18
CELL000001,2026-05-18 22:00:00,167,719.885,100.0,0.0,91.3611,99.7701,2026-05-18
CELL000001,2026-05-18 23:00:00,64,715.686,68.249,1.0793,100.0,99.7875,2026-05-18
CELL000001,2026-05-19 00:00:00,292,238.252,49.283,1.8416,94.5737,99.4924,2026-05-19
CELL000001,2026-05-19 01:00:00,115,606.16,59.967,1.5781,98.4343,99.6116,2026-05-19
CELL000001,2026-05-19 02:00:00,177,117.634,41.135,1.1034,92.0874,100.0,2026-05-19
CELL000001,2026-05-19 03:00:00,282,207.256,90.971,3.1656,96.5899,99.616,2026-05-19
CELL000001,2026-05-19 04:00:00,244,436.661,33.463,2.4087,91.5337,99.965,2026-05-19
CELL000001,2026-05-19 05:00:00,205,215.769,100.0,2.9456,99.0044,99.7024,2026-05-19
CELL000001,2026-05-19 06:00:00,154,565.704,84.639,1.6198,95.5316,99.9062,2026-05-19
CELL000001,2026-05-19 07:00:00,132,415.146,44.349,1.8865,95.4137,99.7541,2026-05-19
CELL000001,2026-05-19 08:00:00,286,405.197,57.196,0.486,96.6414,99.6683,2026-05-19
CELL000001,2026-05-19 09:00:00,130,584.854,13.994,2.1949,97.0533,99.9247,2026-05-19
CELL000001,2026-05-19 10:00:00,204,360.875,54.968,1.5229,100.0,99.9888,2026-05-19
CELL000001,2026-05-19 11:00:00,95,439.793,87.956,0.0,99.2193,99.6092,2026-05-19
CELL000001,2026-05-19 12:00:00,101,526.031,81.953,2.2007,97.7495,99.8055,2026-05-19
CELL000001,2026-05-19 13:00:00,148,381.25,73.091,0.6487,96.3785,99.4683,2026-05-19
CELL000001,2026-05-19 14:00:00,219,428.319,33.292,3.3156,94.8959,99.9077,2026-05-19
CELL000001,2026-05-19 15:00:00,200,453.539,31.191,1.1038,95.8133,99.1311,2026-05-19
CELL000001,2026-05-19 16:00:00,127,468.176,68.18,2.2662,96.9393,99.4562,2026-05-19
CELL000001,2026-05-19 17:00:00,164,357.941,60.21,3.3024,97.4647,99.9468,2026-05-19
CELL000001,2026-05-19 18:00:00,151,807.671,76.431,2.2521,93.3552,99.2183,2026-05-19
CELL000001,2026-05-19 19:00:00,149,328.391,68.052,1.0122,94.824,99.9109,2026-05-19
CELL000001,2026-05-19 20:00:00,5,519.292,46.776,1.7695,97.2243,99.9773,2026-05-19
CELL000001,2026-05-19 21:00:00,259,491.567,58.592,1.4726,94.3176,99.8397,2026-05-19
CELL000001,2026-05-19 22:00:00,137,514.889,56.894,0.6738,100.0,99.9308,2026-05-19
CELL000001,2026-05-19 23:00:00,102,349.391,68.105,0.3893,92.8674,99.617,2026-05-19
CELL000001,2026-05-20 00:00:00,186,455.693,32.431,2.6882,98.3433,99.8009,2026-05-20
CELL000001,2026-05-20 01:00:00,185,289.53,52.111,0.1384,98.7601,99.7838,2026-05-20
CELL000001,2026-05-20 02:00:00,57,270.477,27.061,1.9637,100.0,99.8185,2026-05-20
CELL000001,2026-05-20 03:00:00,334,291.346,52.318,0.2794,96.3389,99.5897,2026-05-20
CELL000001,2026-05-20 04:00:00,176,451.986,84.835,1.7977,100.0,99.9099,2026-05-20
CELL000001,2026-05-20 05:00:00,194,573.686,100.0,2.2132,91.3592,99.5624,2026-05-20
CELL000001,2026-05-20 06:00:00,201,423.48,63.923,2.1759,90.7539,99.5243,2026-05-20
CELL000001,2026-05-20 07:00:00,175,108.844,78.574,2.0308,97.2767,100.0,2026-05-20
CELL000001,2026-05-20 08:00:00,194,286.82,11.983,1.6064,90.8073,99.5132,2026-05-20
CELL000001,2026-05-20 09:00:00,113,503.991,56.788,1.786,92.7376,99.3806,2026-05-20
CELL000001,2026-05-20 10:00:00,188,541.094,6.805,1.8752,97.1182,99.7884,2026-05-20
CELL000001,2026-05-20 11:00:00,194,165.097,73.885,1.3618,100.0,100.0,2026-05-20
CELL000001,2026-05-20 12:00:00,130,741.7,0.0,0.7901,97.9875,99.8099,2026-05-20
CELL000001,2026-05-20 13:00:00,137,289.883,81.803,3.4869,95.1371,99.7618,2026-05-20
CELL000001,2026-05-20 14:00:00,188,651.297,15.294,1.6882,91.1948,100.0,2026-05-20
CELL000001,2026-05-20 15:00:00,188,188.513,52.893,0.5911,94.4536,99.4501,2026-05-20
CELL000001,2026-05-20 16:00:00,16,315.959,59.436,1.4349,99.9501,99.4404,2026-05-20
CELL000001,2026-05-20 17:00:00,328,162.048,40.581,1.866,97.1541,99.1627,2026-05-20
CELL000001,2026-05-20 18:00:00,91,289.163,57.154,0.0,93.5568,99.6223,2026-05-20
CELL000001,2026-05-20 19:00:00,174,384.865,51.911,0.0,90.4403,99.6611,2026-05-20
CELL000001,2026-05-20 20:00:00,65,491.893,88.519,0.379,100.0,99.6505,2026-05-20
CELL000001,2026-05-20 21:00:00,203,657.713,100.0,1.334,91.9388,99.6314,2026-05-20
CELL000001,2026-05-20 22:00:00,270,0.0,74.238,0.6007,98.1733,99.8414,2026-05-20
CELL000001,2026-05-20 23:00:00,143,197.835,70.057,3.1315,93.6891,99.3807,2026-05-20
CELL000001,2026-05-21 00:00:00,250,303.702,63.724,1.0562,92.4262,99.5407,2026-05-21
CELL000001,2026-05-21 01:00:00,193,343.797,37.981,2.0078,95.9368,99.7422,2026-05-21
CELL000001,2026-05-21 02:00:00,231,437.784,23.029,0.0422,96.4254,99.5779,2026-05-21
CELL000001,2026-05-21 03:00:00,288,450.107,64.477,1.3667,96.3156,99.6319,2026-05-21
CELL000001,2026-05-21 04:00:00,104,615.51,52.989,1.0628,92.7842,99.4173,2026-05-21
CELL000001,2026-05-21 05:00:00,118,125.456,83.536,0.4864,95.4534,99.5985,2026-05-21
CELL000001,2026-05-21 06:00:00,139,568.109,68.874,0.2768,100.0,100.0,2026-05-21
CELL000001,2026-05-21 07:00:00,342,486.596,56.77,3.2911,95.96,99.4504,2026-05-21
CELL000001,2026-05-21 08:00:00,142,345.264,86.317,0.1071,99.5652,99.944,2026-05-21
CELL000001,2026-05-21 09:00:00,263,284.159,31.153,0.7675,92.8777,99.7007,2026-05-21
CELL000001,2026-05-21 10:00:00,132,159.325,62.81,0.0,93.3685,99.7225,2026-05-21
CELL000001,2026-05-21 11:00:00,204,288.981,81.871,0.9907,98.0845,99.3732,2026-05-21
CELL000001,2026-05-21 12:00:00,115,449.166,72.705,1.6642,96.1774,100.0,2026-05-21
CELL000001,2026-05-21 13:00:00,97,654.251,28.897,0.857,100.0,100.0,2026-05-21
CELL000001,2026-05-21 14:00:00,186,440.693,21.282,1.3215,98.7916,99.7534,2026-05-21
CELL000001,2026-05-21 15:00:00,269,493.805,47.998,0.0,97.7056,99.9238,2026-05-21
CELL000001,2026-05-21 16:00:00,100,428.477,82.337,1.1116,97.7815,99.4384,2026-05-21
CELL000001,2026-05-21 17:00:00,203,535.783,66.966,1.7311,93.8098,100.0,2026-05-21
CELL000001,2026-05-21 18:00:00,205,371.187,78.589,1.3965,93.3502,99.9725,2026-05-21
CELL000001,2026-05-21 19:00:00,96,590.934,100.0,2.051,93.5721,100.0,2026-05-21
CELL000001,2026-05-21 20:00:00,231,296.366,54.862,1.7586,98.2512,99.8523,2026-05-21
CELL000001,2026-05-21 21:00:00,197,341.212,59.053,0.1784,95.896,99.1686,2026-05-21
CELL000001,2026-05-21 22:00:00,356,414.518,100.0,0.0,96.9266,99.6909,2026-05-21
CELL000001,2026-05-21 23:00:00,111,333.437,71.041,0.8039,95.0436,99.3391,2026-05-21
CELL000001,2026-05-22 00:00:00,196,295.567,76.624,2.0143,93.6163,99.7898,2026-05-22
CELL000001,2026-05-22 01:00:00,53,544.134,81.065,2.7326,92.6283,99.5185,2026-05-22
CELL000001,2026-05-22 02:00:00,345,276.47,62.255,0.5357,100.0,99.4736,2026-05-22
CELL000001,2026-05-22 03:00:00,113,587.972,68.046,1.7755,90.1901,100.0,2026-05-22
CELL000001,2026-05-22 04:00:00,204,330.167,83.219,4.8183,100.0,99.5058,2026-05-22
CELL000001,2026-05-22 05:00:00,190,607.481,54.274,1.2134,97.3799,99.8959,2026-05-22
CELL000001,2026-05-22 06:00:00,199,543.352,54.588,0.9447,100.0,99.7011,2026-05-22
CELL000001,2026-05-22 07:00:00,80,353.761,41.393,0.4812,97.148,99.5797,2026-05-22
CELL000001,2026-05-22 08:00:00,267,386.683,98.754,2.5143,97.4277,100.0,2026-05-22
CELL000001,2026-05-22 09:00:00,186,298.507,79.576,0.6481,95.003,99.4672,2026-05-22
CELL000001,2026-05-22 10:00:00,212,715.388,63.91,0.395,91.821,99.9113,2026-05-22
CELL000001,2026-05-22 11:00:00,159,482.068,53.718,0.8691,93.1568,99.4768,2026-05-22
CELL000001,2026-05-22 12:00:00,190,0.0,56.877,0.9538,97.6763,99.797,2026-05-22
CELL000001,2026-05-22 13:00:00,277,307.997,1.337,0.3647,94.4801,99.6673,2026-05-22
CELL000001,2026-05-22 14:00:00,284,208.154,49.612,3.5134,96.8538,99.4022,2026-05-22
CELL000001,2026-05-22 15:00:00,97,0.0,73.688,3.1997,95.6871,99.3688,2026-05-22
CELL000001,2026-05-22 16:00:00,263,536.8,57.261,2.7127,98.8669,99.8865,2026-05-22
CELL000001,2026-05-22 17:00:00,266,188.254,41.443,1.7724,94.1772,99.6583,2026-05-22
CELL000001,2026-05-22 18:00:00,86,495.954,59.195,2.1718,95.7748,99.7161,2026-05-22
CELL000001,2026-05-22 19:00:00,135,196.705,75.95,1.9092,94.4129,99.4169,2026-05-22
CELL000001,2026-05-22 20:00:00,263,670.48,9.094,2.4329,96.352,99.5646,2026-05-22
CELL000001,2026-05-22 21:00:00,214,570.154,36.886,1.0711,96.3144,99.5462,2026-05-22
CELL000001,2026-05-22 22:00:00,307,459.398,71.294,0.0,99.6182,99.7554,2026-05-22
CELL000001,2026-05-22 23:00:00,92,439.655,63.007,0.8653,93.9775,99.9181,2026-05-22
CELL000001,2026-05-23 00:00:00,215,623.393,54.869,0.2992,96.4351,99.759,2026-05-23
CELL000001,2026-05-23 01:00:00,289,487.502,79.62,1.3599,94.2618,99.3712,2026-05-23
CELL000001,2026-05-23 02:00:00,121,692.102,56.689,3.5316,88.9307,99.4889,2026-05-23
CELL000001,2026-05-23 03:00:00,222,157.519,22.234,0.0,94.3564,99.8269,2026-05-23
CELL000001,2026-05-23 04:00:00,30,398.002,55.01,1.8607,99.3313,99.7498,2026-05-23
CELL000001,2026-05-23 05:00:00,272,252.896,63.338,0.0,95.2126,99.6605,2026-05-23
CELL000001,2026-05-23 06:00:00,104,562.632,34.734,2.0258,96.8661,99.9175,2026-05-23
CELL000001,2026-05-23 07:00:00,355,266.509,39.819,0.5882,95.117,99.6737,2026-05-23
CELL000001,2026-05-23 08:00:00,78,560.161,25.619,1.6047,95.3832,99.3053,2026-05-23
CELL000001,2026-05-23 09:00:00,270,313.048,37.348,0.9726,96.9732,99.693,2026-05-23
CELL000001,2026-05-23 10:00:00,159,294.893,58.507,2.2378,96.6002,99.6015,2026-05-23
CELL000001,2026-05-23 11:00:00,99,614.66,78.906,2.5724,96.5908,99.7557,2026-05-23
CELL000001,2026-05-23 12:00:00,206,366.417,100.0,0.3572,93.9753,99.3781,2026-05-23
CELL000001,2026-05-23 13:00:00,201,261.115,46.968,1.123,97.3975,99.5347,2026-05-23
CELL000001,2026-05-23 14:00:00,216,339.541,41.413,1.263,96.5455,99.6829,2026-05-23
CELL000001,2026-05-23 15:00:00,205,118.883,61.648,0.9492,94.3642,99.5553,2026-05-23
