snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status
2026-04-01,STR0003,SKU0000320,71,60,191,30,30,Stockout
2026-04-01,STR0003,SKU0000005,381,54,197,75,20,Low
2026-04-01,STR0003,SKU0000558,146,13,90,50,10,Stockout
2026-04-01,STR0003,SKU0000063,296,7,76,10,30,Overstock
2026-04-01,STR0003,SKU0000027,362,26,82,20,10,Overstock
2026-04-01,STR0003,SKU0000457,11,6,198,20,10,Healthy
2026-04-01,STR0003,SKU0000035,469,55,8,50,5,Overstock
2026-04-01,STR0003,SKU0000368,60,43,95,10,20,Stockout
2026-04-01,STR0003,SKU0000113,211,53,55,10,5,Overstock
2026-04-01,STR0003,SKU0000559,213,42,52,20,30,Low
2026-04-01,STR0003,SKU0000154,0,0,26,50,5,Overstock
2026-04-01,STR0003,SKU0000111,20,8,90,10,5,Healthy
2026-04-01,STR0003,SKU0000561,390,60,192,10,5,healthy 
2026-04-01,STR0003,SKU0000314,279,54,165,10,30,Healthy
2026-04-01,STR0003,SKU0000565,419,50,104,75,30,healthy 
2026-04-01,STR0003,SKU0000182,140,7,10,50,20,healthy 
2026-04-01,STR0003,SKU0000326,53,1,58,75,30,healthy 
2026-04-01,STR0003,SKU0000173,199,1,169,20,30,Stockout
2026-04-01,STR0003,SKU0000055,32,18,127,30,10,Low
2026-04-01,STR0003,SKU0000427,355,41,58,10,30,Healthy
2026-04-01,STR0003,SKU0000131,277,13,195,20,20,Low
2026-04-01,STR0003,SKU0000353,460,43,86,20,5,healthy 
2026-04-01,STR0003,SKU0000521,114,22,4,30,10,Overstock
2026-04-01,STR0003,SKU0000423,33,33,86,30,10,healthy 
2026-04-01,STR0003,SKU0000179,290,2,182,10,5,Low
2026-04-01,STR0003,SKU0000082,437,32,142,10,20,Overstock
2026-04-01,STR0003,SKU0000336,377,14,35,20,30,Overstock
2026-04-01,STR0003,SKU0000010,25,18,147,50,10,Stockout
2026-04-01,STR0003,SKU0000044,308,18,121,30,5,Overstock
2026-04-01,STR0003,SKU0000134,293,38,198,20,10,Low
2026-04-01,STR0003,SKU0000562,157,49,160,10,10,Low
2026-04-01,STR0003,SKU0000148,402,27,106,10,5,Stockout
2026-04-01,STR0003,SKU0000149,358,28,26,20,10,Stockout
2026-04-01,STR0003,SKU0000282,88,37,66,75,20,Healthy
2026-04-01,STR0003,SKU0000204,162,24,161,20,10,healthy 
2026-04-01,STR0003,SKU0000240,138,58,152,75,5,Healthy
2026-04-01,STR0003,SKU0000292,35,4,198,30,5,Overstock
2026-04-01,STR0003,SKU0000375,219,2,96,50,20,Low
2026-04-01,STR0003,SKU0000309,240,26,190,10,10,Healthy
2026-04-01,STR0003,SKU0000228,307,36,108,50,5,Low
2026-04-01,STR0003,SKU0000176,494,43,16,50,10,healthy 
2026-04-01,STR0003,SKU0000455,183,30,10,20,10,healthy 
2026-04-01,STR0003,SKU0000447,380,56,163,10,10,Stockout
2026-04-01,STR0003,SKU0000335,260,21,98,50,30,Overstock
2026-04-01,STR0003,SKU0000242,11,8,84,20,5,Healthy
2026-04-01,STR0003,SKU0000439,30,18,2,75,10,Overstock
2026-04-01,STR0003,SKU0000425,169,28,116,10,10,Stockout
2026-04-01,STR0003,SKU0000024,343,44,117,20,30,Healthy
2026-04-01,STR0003,SKU0000492,53,29,75,50,30,healthy 
2026-04-01,STR0003,SKU0000462,347,45,37,10,20,Low
2026-04-01,STR0003,SKU0000036,159,46,81,20,10,Low
2026-04-01,STR0003,SKU0000319,498,29,96,30,30,Healthy
2026-04-01,STR0003,SKU0000238,434,16,96,30,10,Healthy
2026-04-01,STR0003,SKU0000385,469,47,98,20,30,Overstock
2026-04-01,STR0003,SKU0000139,263,47,135,50,10,Overstock
2026-04-01,STR0003,SKU0000472,485,59,196,10,30,Low
2026-04-01,STR0003,SKU0000155,294,14,101,75,30,healthy 
2026-04-01,STR0003,SKU0000453,486,20,177,20,30,healthy 
2026-04-01,STR0003,SKU0000051,310,4,36,50,10,Low
2026-04-01,STR0003,SKU0000497,8,7,174,30,10,Healthy
2026-04-01,STR0003,SKU0000073,493,14,55,30,20,Low
2026-04-01,STR0003,SKU0000143,186,9,110,75,20,healthy 
2026-04-01,STR0003,SKU0000545,96,54,28,30,20,Low
2026-04-01,STR0003,SKU0000412,455,55,47,50,30,healthy 
2026-04-01,STR0003,SKU0000096,207,11,165,50,10,Overstock
2026-04-01,STR0003,SKU0000566,459,39,118,10,5,healthy 
2026-04-01,STR0003,SKU0000153,62,35,5,50,5,healthy 
2026-04-01,STR0004,SKU0000253,169,17,93,75,20,Low
2026-04-01,STR0004,SKU0000079,310,18,93,20,5,Stockout
2026-04-01,STR0004,SKU0000409,379,15,57,50,5,Healthy
2026-04-01,STR0004,SKU0000293,42,8,173,10,30,Overstock
2026-04-01,STR0004,SKU0000050,228,1,31,10,30,Overstock
2026-04-01,STR0004,SKU0000101,299,14,5,20,5,Overstock
2026-04-01,STR0004,SKU0000164,227,24,104,20,20,Stockout
2026-04-01,STR0004,SKU0000513,111,48,51,20,10,Low
2026-04-01,STR0004,SKU0000434,309,21,60,50,10,Healthy
2026-04-01,STR0004,SKU0000490,495,17,196,30,20,Low
2026-04-01,STR0004,SKU0000568,47,22,17,20,10,Low
2026-04-01,STR0004,SKU0000150,460,14,75,20,30,healthy 
2026-04-01,STR0004,SKU0000036,110,20,197,75,30,Overstock
2026-04-01,STR0004,SKU0000366,40,39,45,75,10,Stockout
2026-04-01,STR0004,SKU0000075,8,0,138,10,10,Stockout
2026-04-01,STR0004,SKU0000320,147,24,198,20,30,Stockout
2026-04-01,STR0004,SKU0000138,291,16,138,75,10,Stockout
2026-04-01,STR0004,SKU0000067,432,18,110,75,20,healthy 
2026-04-01,STR0004,SKU0000016,86,51,158,30,20,Stockout
2026-04-01,STR0004,SKU0000156,306,17,75,50,5,Stockout
2026-04-01,STR0004,SKU0000522,135,31,70,75,10,Stockout
2026-04-01,STR0004,SKU0000007,44,35,17,50,30,Healthy
2026-04-01,STR0004,SKU0000534,312,48,28,30,10,healthy 
2026-04-01,STR0004,SKU0000169,28,7,123,10,10,Healthy
2026-04-01,STR0004,SKU0000025,125,23,0,10,20,Stockout
2026-04-01,STR0004,SKU0000289,385,56,24,10,30,Overstock
2026-04-01,STR0004,SKU0000365,105,12,148,20,30,Healthy
2026-04-01,STR0004,SKU0000167,184,3,91,75,10,Stockout
2026-04-01,STR0004,SKU0000336,123,59,114,10,5,Overstock
2026-04-01,STR0004,SKU0000565,92,43,60,75,5,Low
2026-04-01,STR0004,SKU0000283,10,3,128,30,5,Healthy
2026-04-01,STR0004,SKU0000129,324,17,54,30,30,Overstock
2026-04-01,STR0004,SKU0000165,166,24,12,75,5,healthy 
2026-04-01,STR0004,SKU0000198,404,10,106,50,10,Stockout
2026-04-01,STR0004,SKU0000152,268,41,159,20,10,Healthy
2026-04-01,STR0004,SKU0000011,479,0,157,75,10,Stockout
2026-04-01,STR0004,SKU0000427,88,45,114,75,5,Healthy
2026-04-01,STR0004,SKU0000100,291,21,21,20,30,Overstock
2026-04-01,STR0004,SKU0000404,283,46,79,75,5,healthy 
2026-04-01,STR0004,SKU0000452,291,46,166,20,20,Overstock
2026-04-01,STR0004,SKU0000188,339,32,170,50,5,Healthy
2026-04-01,STR0004,SKU0000571,185,55,126,20,20,Healthy
2026-04-01,STR0004,SKU0000326,247,25,176,30,20,Stockout
2026-04-01,STR0004,SKU0000524,378,0,170,10,30,Healthy
2026-04-01,STR0004,SKU0000412,250,54,70,10,5,Healthy
2026-04-01,STR0004,SKU0000296,bad,21,0,75,30,healthy 
2026-04-01,STR0004,SKU0000233,94,7,69,10,30,Overstock
2026-04-01,STR0004,SKU0000470,176,37,140,20,5,Healthy
2026-04-01,STR0004,SKU0000287,57,30,130,30,10,Overstock
2026-04-01,STR0004,SKU0000447,13,4,27,75,5,Low
2026-04-01,STR0004,SKU0000146,277,2,10,10,30,Stockout
2026-04-01,STR0004,SKU0000451,108,16,96,75,10,Overstock
2026-04-01,STR0004,SKU0000155,189,6,141,20,10,Overstock
2026-04-01,STR0004,SKU0000348,83,15,147,30,5,Low
2026-04-01,STR0004,SKU0000577,413,40,50,75,5,Overstock
2026-04-01,STR0004,SKU0000092,430,20,183,50,30,Overstock
2026-04-01,STR0004,SKU0000463,294,59,79,75,10,Low
2026-04-01,STR0004,SKU0000379,337,4,45,10,10,Healthy
2026-04-01,STR0004,SKU0000254,316,47,96,30,5,Healthy
2026-04-01,STR0004,SKU0000314,165,29,75,20,30,Stockout
2026-04-01,STR0004,SKU0000335,65,10,143,20,30,healthy 
2026-04-01,STR0004,SKU0000505,375,3,155,50,20,Overstock
2026-04-01,STR0004,SKU0000459,420,11,98,20,10,Healthy
2026-04-01,STR0004,SKU0000279,112,58,153,75,5,Low
2026-04-01,STR0004,SKU0000109,47,10,156,30,20,healthy 
2026-04-01,STR0004,SKU0000103,450,55,94,20,10,Low
2026-04-01,STR0004,SKU0000185,218,35,54,30,5,Low
2026-04-01,STR0004,SKU0000086,49,9,29,30,5,healthy 
2026-04-01,STR0004,SKU0000190,219,37,160,50,10,Stockout
2026-04-01,STR0004,SKU0000491,225,52,17,20,30,Overstock
2026-04-01,STR0004,SKU0000527,132,40,165,30,10,Stockout
2026-04-01,STR0004,SKU0000107,325,3,93,20,20,Healthy
2026-04-01,STR0004,SKU0000339,129,31,77,30,30,Stockout
2026-04-01,STR0004,SKU0000074,49,20,47,20,5,Low
2026-04-01,STR0004,SKU0000465,329,37,174,30,20,Stockout
2026-04-01,STR0004,SKU0000228,61,15,107,20,30,Overstock
2026-04-01,STR0004,SKU0000430,492,28,10,10,10,Healthy
2026-04-01,STR0004,SKU0000437,330,31,160,30,20,Low
2026-04-01,STR0004,SKU0000548,27,10,155,10,20,Healthy
2026-04-01,STR0004,SKU0000056,302,46,29,50,20,Low
2026-04-01,STR0004,SKU0000417,405,7,95,20,10,healthy 
2026-04-01,STR0004,SKU0000136,3,3,63,30,20,healthy 
2026-04-01,STR0004,SKU0000178,35,20,65,50,30,Overstock
2026-04-01,STR0004,SKU0000508,182,41,52,10,20,Overstock
2026-04-01,STR0004,SKU0000515,165,26,39,10,10,Stockout
2026-04-01,STR0004,SKU0000140,82,38,38,10,30,Stockout
2026-04-01,STR0004,SKU0000439,118,57,75,10,10,healthy 
2026-04-01,STR0004,SKU0000260,73,16,37,10,20,healthy 
2026-04-01,STR0004,SKU0000370,261,11,190,50,20,Healthy
2026-04-01,STR0004,SKU0000552,192,58,15,50,10,Overstock
2026-04-01,STR0004,SKU0000481,236,45,85,10,5,Stockout
2026-04-01,STR0004,SKU0000059,108,55,51,75,10,healthy 
2026-04-01,STR0004,SKU0000303,434,16,134,50,10,Overstock
2026-04-01,STR0004,SKU0000232,249,44,192,10,20,Overstock
2026-04-01,STR0004,SKU0000055,34,2,2,30,5,Stockout
2026-04-01,STR0004,SKU0000017,29,8,129,30,5,healthy 
2026-04-01,STR0004,SKU0000217,186,16,111,20,30,healthy 
2026-04-01,STR0004,SKU0000338,372,21,175,20,5,Overstock
2026-04-01,STR0004,SKU0000546,273,54,149,75,10,healthy 
2026-04-01,STR0004,SKU0000285,388,17,60,10,20,Overstock
2026-04-01,STR0004,SKU0000381,86,36,21,10,5,Low
2026-04-01,STR0004,SKU0000065,212,40,53,50,30,Healthy
2026-04-01,STR0004,SKU0000299,131,39,105,10,5,Healthy
2026-04-01,STR0004,SKU0000020,88,44,106,10,10,Healthy
2026-04-01,STR0004,SKU0000554,298,55,171,30,5,Overstock
2026-04-01,STR0004,SKU0000331,413,43,181,30,30,Low
2026-04-01,STR0004,SKU0000342,202,43,79,10,30,healthy 
2026-04-01,STR0004,SKU0000297,20,12,123,75,30,Overstock
2026-04-01,STR0004,SKU0000300,277,34,140,10,5,Stockout
2026-04-01,STR0004,SKU0000060,202,9,50,75,5,Healthy
2026-04-01,STR0004,SKU0000535,26,10,144,50,30,Overstock
2026-04-01,STR0004,SKU0000570,334,46,113,20,30,healthy 
2026-04-01,STR0004,SKU0000499,21,13,9,20,10,healthy 
2026-04-01,STR0004,SKU0000399,89,12,18,30,5,Low
2026-04-01,STR0004,SKU0000355,181,31,107,75,10,Low
2026-04-01,STR0004,SKU0000173,137,4,3,20,5,Low
2026-04-01,STR0004,SKU0000021,494,5,178,20,30,Low
2026-04-01,STR0004,SKU0000248,252,21,50,20,5,Healthy
2026-04-01,STR0004,SKU0000528,438,16,162,10,5,Healthy
2026-04-01,STR0004,SKU0000384,374,60,134,50,30,Healthy
2026-04-01,STR0004,SKU0000208,371,29,175,10,30,Overstock
2026-04-01,STR0004,SKU0000087,326,6,168,75,20,healthy 
2026-04-01,STR0004,SKU0000236,274,10,192,75,20,Stockout
2026-04-01,STR0004,SKU0000455,7,2,173,10,5,healthy 
2026-04-01,STR0004,SKU0000543,207,51,132,75,30,healthy 
2026-04-01,STR0004,SKU0000486,142,40,183,20,5,Low
2026-04-01,STR0004,SKU0000403,289,57,19,20,30,healthy 
2026-04-01,STR0004,SKU0000133,182,7,162,50,5,Healthy
2026-04-01,STR0004,SKU0000148,470,24,38,10,5,Stockout
2026-04-01,STR0004,SKU0000088,69,1,120,10,10,Low
2026-04-01,STR0004,SKU0000117,447,60,21,75,5,healthy 
2026-04-01,STR0004,SKU0000218,401,50,137,75,10,Overstock
2026-04-01,STR0004,SKU0000072,49,46,80,20,5,Healthy
2026-04-01,STR0004,SKU0000305,182,50,56,75,20,Healthy
2026-04-01,STR0004,SKU0000197,43,41,136,50,10,healthy 
2026-04-01,STR0004,SKU0000080,165,54,128,75,10,Stockout
2026-04-01,STR0004,SKU0000252,362,41,33,30,10,healthy 
2026-04-01,STR0004,SKU0000205,123,5,44,20,5,Low
2026-04-01,STR0004,SKU0000043,10,9,24,10,10,Overstock
2026-04-01,STR0004,SKU0000030,232,13,172,50,10,Low
2026-04-01,STR0004,SKU0000071,48,13,133,10,10,Low
2026-04-01,STR0004,SKU0000268,408,24,56,20,20,Healthy
2026-04-01,STR0004,SKU0000213,145,24,164,50,10,Overstock
2026-04-01,STR0004,SKU0000047,199,19,102,10,20,Low
2026-04-01,STR0004,SKU0000158,115,17,94,10,10,Overstock
2026-04-01,STR0004,SKU0000316,401,43,49,20,30,Overstock
2026-04-01,STR0004,SKU0000005,334,58,92,30,20,Overstock
2026-04-01,STR0004,SKU0000154,218,39,58,10,30,Overstock
2026-04-01,STR0004,SKU0000132,96,20,73,30,30,Stockout
2026-04-01,STR0004,SKU0000272,365,1,35,10,20,Healthy
2026-04-01,STR0004,SKU0000307,212,18,173,20,5,Overstock
2026-04-01,STR0004,SKU0000380,426,6,159,30,20,Overstock
2026-04-01,STR0004,SKU0000123,316,16,103,10,30,Healthy
2026-04-01,STR0004,SKU0000410,339,58,111,50,30,Stockout
2026-04-01,STR0004,SKU0000462,287,30,77,75,20,healthy 
2026-04-01,STR0004,SKU0000227,167,12,173,50,20,healthy 
2026-04-01,STR0004,SKU0000014,193,28,149,50,5,Stockout
2026-04-01,STR0004,SKU0000422,281,60,46,50,5,Overstock
2026-04-01,STR0004,SKU0000220,293,52,46,10,30,healthy 
2026-04-01,STR0004,SKU0000369,35,26,167,75,30,healthy 
2026-04-01,STR0005,SKU0000435,7,1,49,30,5,Healthy
2026-04-01,STR0005,SKU0000100,102,55,135,10,5,healthy 
2026-04-01,STR0005,SKU0000216,81,0,181,20,20,Low
2026-04-01,STR0005,SKU0000472,155,26,60,75,10,Healthy
2026-04-01,STR0005,SKU0000289,371,30,143,50,10,healthy 
2026-04-01,STR0005,SKU0000461,286,24,157,10,10,Stockout
2026-04-01,STR0005,SKU0000018,273,38,105,20,10,Stockout
2026-04-01,STR0005,SKU0000375,371,29,1,50,30,Stockout
2026-04-01,STR0005,SKU0000065,419,10,72,30,5,Healthy
2026-04-01,STR0005,SKU0000368,116,23,39,10,5,Low
2026-04-01,STR0005,SKU0000550,47,19,27,50,10,Low
2026-04-01,STR0005,SKU0000252,235,31,153,50,10,Stockout
2026-04-01,STR0005,SKU0000095,427,51,162,30,5,healthy 
2026-04-01,STR0005,SKU0000273,273,49,76,20,5,Healthy
2026-04-01,STR0005,SKU0000106,195,51,44,30,20,Overstock
2026-04-01,STR0005,SKU0000236,266,8,159,30,30,Stockout
2026-04-01,STR0005,SKU0000377,239,26,167,10,10,Overstock
2026-04-01,STR0005,SKU0000015,12,3,70,20,30,Stockout
2026-04-01,STR0005,SKU0000330,125,42,35,50,10,healthy 
2026-04-01,STR0005,SKU0000265,211,2,66,75,20,healthy 
2026-04-01,STR0005,SKU0000055,210,5,144,30,20,Overstock
2026-04-01,STR0005,SKU0000210,124,12,143,10,30,healthy 
2026-04-01,STR0005,SKU0000070,183,8,70,50,10,Stockout
2026-04-01,STR0005,SKU0000231,221,39,47,75,10,Healthy
2026-04-01,STR0005,SKU0000170,97,8,145,20,20,Stockout
2026-04-01,STR0005,SKU0000171,473,56,82,75,20,Stockout
2026-04-01,STR0005,SKU0000270,263,29,70,30,5,healthy 
2026-04-01,STR0005,SKU0000522,454,4,193,30,30,Low
2026-04-01,STR0005,SKU0000546,341,30,28,30,10,Low
2026-04-01,STR0005,SKU0000307,74,32,67,50,10,healthy 
2026-04-01,STR0005,SKU0000367,419,25,26,10,5,Overstock
2026-04-01,STR0005,SKU0000487,366,4,10,50,30,Overstock
2026-04-01,STR0005,SKU0000429,201,48,175,50,20,Healthy
2026-04-01,STR0005,SKU0000029,202,52,17,30,10,healthy 
2026-04-01,STR0005,SKU0000379,7,5,77,30,20,healthy 
2026-04-01,STR0005,SKU0000314,444,32,20,75,30,Overstock
2026-04-01,STR0005,SKU0000488,312,22,166,10,5,Healthy
2026-04-01,STR0005,SKU0000521,433,9,184,10,30,healthy 
2026-04-01,STR0005,SKU0000275,120,47,57,50,20,Overstock
2026-04-01,STR0005,SKU0000228,208,39,172,10,5,Overstock
2026-04-01,STR0005,SKU0000443,3,1,157,50,30,Low
2026-04-01,STR0005,SKU0000555,14,12,62,75,5,healthy 
2026-04-01,STR0005,SKU0000063,131,35,131,75,30,Stockout
2026-04-01,STR0005,SKU0000485,193,57,54,75,10,Overstock
2026-04-01,STR0005,SKU0000077,126,27,111,75,30,Stockout
2026-04-01,STR0005,SKU0000537,440,11,153,20,10,Healthy
2026-04-01,STR0005,SKU0000092,6,2,134,50,10,Low
2026-04-01,STR0005,SKU0000206,356,49,73,30,20,healthy 
2026-04-01,STR0005,SKU0000120,60,12,79,30,20,Healthy
2026-04-01,STR0005,SKU0000191,99,59,4,20,30,Stockout
2026-04-01,STR0005,SKU0000124,31,4,131,50,20,Stockout
2026-04-01,STR0005,SKU0000198,78,27,196,10,20,Stockout
2026-04-01,STR0005,SKU0000284,328,17,121,20,10,Stockout
2026-04-01,STR0005,SKU0000256,263,59,134,75,20,Low
2026-04-01,STR0005,SKU0000469,168,21,192,50,20,Low
2026-04-01,STR0005,SKU0000481,45,5,130,75,30,Healthy
2026-04-01,STR0005,SKU0000049,180,50,177,50,20,healthy 
2026-04-01,STR0005,SKU0000295,327,38,105,50,20,Healthy
2026-04-01,STR0005,SKU0000393,409,32,155,30,10,Healthy
2026-04-01,STR0005,SKU0000434,257,28,41,10,20,healthy 
2026-04-01,STR0005,SKU0000050,231,8,187,30,20,Healthy
2026-04-01,STR0005,SKU0000207,405,60,83,20,30,Low
2026-04-01,STR0005,SKU0000301,114,10,173,75,10,Overstock
2026-04-01,STR0005,SKU0000014,472,53,136,75,30,healthy 
2026-04-01,STR0005,SKU0000097,432,60,141,50,30,Stockout
2026-04-01,STR0005,SKU0000031,461,37,92,10,10,Healthy
2026-04-01,STR0005,SKU0000520,52,48,107,10,10,Stockout
2026-04-01,STR0005,SKU0000269,93,25,136,20,20,Overstock
2026-04-01,STR0005,SKU0000419,275,57,136,20,30,Healthy
2026-04-01,STR0005,SKU0000501,312,18,40,10,20,Low
2026-04-01,STR0005,SKU0000463,141,29,178,75,20,Stockout
2026-04-01,STR0005,SKU0000545,250,56,8,10,30,Low
2026-04-01,STR0005,SKU0000059,232,26,178,50,10,Healthy
2026-04-01,STR0005,SKU0000540,245,1,5,75,10,Stockout
2026-04-01,STR0005,SKU0000344,8,5,168,20,30,Low
2026-04-01,STR0005,SKU0000142,418,14,141,10,5,Healthy
2026-04-01,STR0005,SKU0000143,373,28,190,10,20,Stockout
2026-04-01,STR0005,SKU0000176,303,38,95,10,30,Healthy
2026-04-01,STR0005,SKU0000322,294,10,180,20,5,Overstock
2026-04-01,STR0005,SKU0000490,492,36,124,10,10,Healthy
2026-04-01,STR0005,SKU0000022,43,10,191,10,10,Stockout
2026-04-01,STR0005,SKU0000568,242,54,126,30,5,Overstock
2026-04-01,STR0005,SKU0000294,335,19,93,30,20,Overstock
2026-04-01,STR0005,SKU0000276,157,11,126,50,30,Low
2026-04-01,STR0005,SKU0000421,211,40,125,20,5,Healthy
2026-04-01,STR0005,SKU0000324,395,1,98,10,20,healthy 
2026-04-01,STR0005,SKU0000506,317,48,8,50,10,Healthy
2026-04-01,STR0005,SKU0000534,457,23,170,20,10,Healthy
2026-04-01,STR0005,SKU0000473,294,26,84,75,30,Healthy
2026-04-01,STR0005,SKU0000035,125,15,16,20,30,healthy 
2026-04-01,STR0005,SKU0000299,205,13,36,30,5,Healthy
2026-04-01,STR0005,SKU0000054,362,48,93,10,20,Healthy
2026-04-01,STR0005,SKU0000394,257,57,11,75,20,healthy 
2026-04-01,STR0005,SKU0000548,323,51,87,20,5,Low
2026-04-01,STR0005,SKU0000325,168,24,109,50,30,Stockout
2026-04-01,STR0005,SKU_BAD,488,4,72,50,20,Low
2026-04-01,STR0005,SKU0000283,480,21,151,75,10,Healthy
2026-04-01,STR0005,SKU0000358,211,6,131,75,20,Healthy
2026-04-01,STR0005,SKU0000561,36,34,164,75,30,healthy 
2026-04-01,STR0005,SKU0000201,81,44,97,20,20,Overstock
2026-04-01,STR0005,SKU0000161,107,39,194,20,30,Overstock
2026-04-01,STR0005,SKU0000462,27,22,102,75,5,Stockout
2026-04-01,STR0005,SKU0000002,281,44,18,20,10,Stockout
2026-04-01,STR0005,SKU0000197,34,5,187,20,30,Overstock
2026-04-01,STR0005,SKU0000512,249,17,108,30,10,Overstock
2026-04-01,STR0005,SKU0000371,199,53,15,50,20,healthy 
2026-04-01,STR0005,SKU0000084,295,3,187,50,10,Healthy
2026-04-01,STR0005,SKU0000408,151,54,20,30,5,Overstock
2026-04-01,STR0005,SKU0000098,155,45,11,10,20,Low
2026-04-01,STR0005,SKU0000086,371,42,85,10,30,Healthy
2026-04-01,STR0005,SKU0000432,489,23,26,10,5,Low
2026-04-01,STR0005,SKU0000343,188,9,123,10,10,Healthy
2026-04-01,STR0005,SKU0000282,311,11,144,50,5,Low
2026-04-01,STR0005,SKU0000001,428,37,106,20,10,Stockout
2026-04-01,STR0005,SKU0000237,134,20,19,10,20,Overstock
2026-04-01,STR0005,SKU0000150,371,48,14,20,20,healthy 
2026-04-01,STR0005,SKU0000111,264,26,172,75,10,Healthy
2026-04-01,STR0005,SKU0000242,326,19,86,30,5,Overstock
2026-04-01,STR0005,SKU0000509,254,38,81,10,20,Low
2026-04-01,STR0005,SKU0000266,479,51,165,30,10,Low
2026-04-01,STR0005,SKU0000110,358,23,7,30,30,healthy 
2026-04-01,STR0005,SKU0000136,397,12,161,50,5,Low
2026-04-01,STR0005,SKU0000253,14,5,22,50,20,Stockout
2026-04-01,STR0005,SKU0000498,252,17,32,10,30,Stockout
2026-04-01,STR0005,SKU0000433,29,1,55,30,10,Healthy
2026-04-01,STR0005,SKU0000517,52,35,14,30,10,Stockout
2026-04-01,STR0005,SKU0000397,380,54,100,75,30,healthy 
2026-04-01,STR0005,SKU0000436,395,45,57,50,30,Low
2026-04-01,STR0005,SKU0000574,273,43,28,50,5,Stockout
2026-04-01,STR0005,SKU0000112,491,9,57,10,20,Healthy
2026-04-01,STR0005,SKU0000194,413,38,121,75,5,Overstock
2026-04-01,STR0005,SKU0000122,368,16,61,30,5,Healthy
2026-04-01,STR0005,SKU0000137,214,22,140,75,5,Overstock
2026-04-01,STR0005,SKU0000026,412,6,158,10,30,Low
2026-04-01,STR0005,SKU0000230,109,5,17,20,10,Low
2026-04-01,STR0005,SKU0000209,280,34,115,20,10,healthy 
2026-04-01,STR0005,SKU0000376,286,7,89,50,5,healthy 
2026-04-01,STR0005,SKU0000074,377,32,155,10,10,healthy 
2026-04-01,STR0005,SKU0000212,454,38,98,75,5,Overstock
2026-04-01,STR0005,SKU0000258,276,33,115,10,30,Healthy
2026-04-01,STR0005,SKU0000560,219,45,28,20,10,Low
2026-04-01,STR0005,SKU0000132,78,23,45,20,30,healthy 
2026-04-01,STR0005,SKU0000494,148,26,117,75,5,Stockout
2026-04-01,STR0005,SKU0000467,307,50,188,75,10,Stockout
2026-04-01,STR0005,SKU0000259,1,0,86,75,20,Overstock
2026-04-01,STR0005,SKU0000280,494,16,163,50,20,Low
2026-04-01,STR0005,SKU0000349,306,35,32,75,30,healthy 
2026-04-01,STR0005,SKU0000205,86,53,56,30,10,healthy 
2026-04-01,STR0005,SKU0000101,7,1,144,10,5,Low
2026-04-01,STR0005,SKU0000457,293,38,179,10,30,Overstock
2026-04-01,STR0005,SKU0000507,30,13,50,20,10,Overstock
2026-04-01,STR0005,SKU0000123,373,7,25,30,10,Low
2026-04-01,STR0005,SKU0000179,418,39,112,10,20,Overstock
2026-04-01,STR0005,SKU0000576,169,44,60,20,20,Stockout
2026-04-01,STR0005,SKU0000448,90,0,139,10,20,Stockout
2026-04-01,STR0005,SKU0000144,227,59,77,50,30,Healthy
2026-04-01,STR0005,SKU0000127,273,54,80,30,20,healthy 
2026-04-01,STR0005,SKU0000355,413,52,70,50,30,Healthy
2026-04-01,STR0005,SKU0000078,405,16,30,50,10,Healthy
2026-04-01,STR0005,SKU0000444,331,56,92,20,20,Stockout
2026-04-01,STR0006,SKU0000200,111,27,106,50,5,Stockout
2026-04-01,STR0006,SKU0000553,176,55,50,50,20,Low
2026-04-01,STR0006,SKU0000397,368,58,2,30,30,Stockout
2026-04-01,STR0006,SKU0000042,194,3,109,20,20,Healthy
2026-04-01,STR0006,SKU0000557,226,47,150,20,20,healthy 
2026-04-01,STR0006,SKU0000133,306,7,48,20,10,healthy 
2026-04-01,STR0006,SKU0000334,242,60,146,75,20,Overstock
2026-04-01,STR0006,SKU0000066,308,5,186,30,20,Healthy
2026-04-01,STR0006,SKU0000368,34,2,105,20,20,healthy 
2026-04-01,STR0006,SKU0000570,371,60,38,30,30,healthy 
2026-04-01,STR0006,SKU0000233,463,2,45,30,30,healthy 
2026-04-01,STR0006,SKU0000551,455,28,21,30,5,Low
2026-04-01,STR0006,SKU0000006,385,40,157,10,30,Low
2026-04-01,STR0006,SKU0000294,124,32,198,10,10,Stockout
2026-04-01,STR0006,SKU0000289,397,22,27,75,20,Overstock
2026-04-01,STR0006,SKU0000149,325,47,108,20,5,healthy 
2026-04-01,STR0006,SKU0000441,196,46,61,30,10,Low
2026-04-01,STR0006,SKU0000372,351,19,24,50,10,Stockout
2026-04-01,STR0006,SKU0000487,193,30,32,30,30,Stockout
2026-04-01,STR0006,SKU0000244,360,56,20,30,5,Overstock
