invoice_id,order_id,customer_id,invoice_date,due_date,invoice_amount,currency,invoice_status
INV00001233,SO00000533,CUST000001,2026-03-09,2026-05-08,2504.54,MXN,Partially Paid
INV00001234,SO00000965,CUST000071,2026-01-29,2026-03-30,873.18,EUR,Partially Paid
INV00001235,SO00000444,CUST000131,03/04/2026,2026-05-03,13056.46,CAD,Paid
INV00001236,SO00000809,CUST000408,2026-03-13,2026-04-27,bad,CAD,open 
INV00001237,SO00001921,CUST000357,2026-01-22,2026-02-21,4192.83,USD,Open
INV00001238,SO00000368,CUST000030,03/31/2026,2026-05-30,32161.23,EUR,open 
INV00001239,SO00001994,CUST000109,01/27/2026,2026-03-13,9058.70,MXN,Partially Paid
INV00001240,SO00001020,CUST000247,05/19/2026,2026-07-18,5143.62,USD,Cancelled
INV00001241,SO00001717,CUST000421,2026-03-03,2026-04-02,985.73,EUR,Partially Paid
INV00001242,SO00002156,CUST000117,06/12/2026,2026-08-11,31555.15,USD,Open
INV00001243,SO00000371,CUST000239,05/14/2026,2026-05-29,23562.06,CAD,Partially Paid
INV00001244,SO00002285,CUST000180,2026-03-10,2026-03-25,39098.70,MXN,open 
INV00001245,SO00001022,CUST000192,05/26/2026,2026-07-10,31522.42,EUR,open 
INV00001246,SO00002463,CUST000446,2026-01-26,2026-03-12,19305.20,MXN,open 
INV00001247,SO00000795,CUST000352,01/25/2026,2026-03-26,14817.76,MXN,Open
INV00001248,SO00000038,CUST000025,05/26/2026,2026-07-25,1337.06,USD,Partially Paid
INV00001249,SO00002128,CUST000443,2026-03-06,2026-05-05,38506.99,USD,Partially Paid
INV00001250,SO00002402,CUST000448,03/06/2026,2026-03-21,27928.04,USD,Open
INV00001251,SO00001556,CUST000214,06/01/2026,2026-07-31,5746.34,USD,open 
INV00001252,SO00000013,CUST000372,01/12/2026,2026-03-13,35423.38,USD,Cancelled
INV00001253,SO00002417,CUST000077,03/09/2026,2026-05-08,36894.33,USD,Cancelled
INV00001254,SO00001061,CUST000278,2026-03-19,2026-05-03,22031.51,USD,open 
INV00001255,SO00000992,CUST000387,2026-02-04,2026-02-19,39691.71,USD,Paid
INV00001256,SO00000097,CUST000098,2026-01-17,2026-03-03,36531.30,CAD,Open
INV00001257,SO00001454,CUST000286,2026-01-13,2026-01-28,2248.42,EUR,Paid
INV00001258,SO00001553,CUST000423,2026-02-10,2026-03-12,29688.44,USD,open 
INV00001259,SO00000399,CUST000020,2026-04-27,2026-06-11,5109.96,USD,Paid
INV00001260,SO00001484,CUST000134,03/04/2026,2026-03-19,23268.54,EUR,Cancelled
INV00001261,SO00000464,CUST000052,2026-02-27,2026-03-14,44713.98,USD,Paid
INV00001262,SO00000750,CUST000202,01/13/2026,2026-01-28,41456.45,USD,Partially Paid
INV00001263,SO00001297,CUST000278,2026-04-08,2026-05-08,22426.13,USD,Partially Paid
INV00001264,SO00001102,CUST000392,02/28/2026,2026-03-15,23341.94,MXN,Partially Paid
INV00001265,SO00000690,CUST000361,2026-03-14,2026-05-13,1999.11,EUR,open 
INV00001266,SO00001733,CUST000016,06/06/2026,2026-07-21,19844.19,USD,Paid
INV00001267,SO00000366,CUST000332,04/28/2026,2026-06-27,27556.58,CAD,Partially Paid
INV00001268,SO00001861,CUST000332,02/12/2026,2026-04-13,6438.79,USD,Partially Paid
INV00001269,SO00000034,CUST000095,2026-03-11,2026-04-10,16608.36,USD,Paid
INV00001270,SO00001638,CUST000028,2026-04-29,2026-05-14,15197.86,USD,Open
INV00001271,SO00000810,CUST000012,05/03/2026,2026-07-02,5840.77,USD,Paid
INV00001272,SO00001981,CUST000335,02/15/2026,2026-03-02,27305.99,EUR,open 
INV00001273,SO00000825,CUST000110,2026-05-26,2026-06-10,3644.61,USD,Open
INV00001274,SO00001607,CUST000065,2026-03-15,2026-05-14,18801.07,MXN,Paid
INV00001275,SO00001808,CUST000413,2026-02-08,2026-03-25,5017.21,MXN,Partially Paid
INV00001276,SO00001619,CUST000184,05/20/2026,2026-06-19,29832.63,USD,Cancelled
INV00001277,SO00001357,CUST000318,04/22/2026,2026-05-22,6493.51,USD,Open
INV00001278,SO00000918,CUST000152,03/20/2026,2026-04-19,1029.55,USD,open 
INV00001279,SO00001408,CUST000163,04/06/2026,2026-05-21,25486.63,USD,Paid
INV00001280,SO00001230,CUST000304,04/04/2026,2026-06-03,23572.74,EUR,Partially Paid
INV00001281,SO00002040,CUST000220,2026-04-28,2026-06-12,41089.21,USD,Partially Paid
INV00001282,SO00001526,CUST000085,2026-01-03,2026-02-02,10677.66,MXN,Open
INV00001283,SO00002034,CUST000307,2026-03-29,2026-05-13,15824.95,MXN,Cancelled
INV00001284,SO00000178,CUST000078,2026-02-13,2026-04-14,20137.22,USD,Open
INV00001285,SO00000076,CUST000276,03/09/2026,2026-05-08,8603.56,USD,Partially Paid
INV00001286,SO00001157,CUST000418,2026-01-12,2026-01-27,42906.04,EUR,Partially Paid
INV00001287,SO00002112,CUST000165,2026-04-06,2026-05-21,38571.53,USD,Partially Paid
INV00001288,SO00002266,CUST000036,2026-04-25,2026-05-25,12045.48,USD,Open
INV00001289,SO00000569,CUST000156,2026-05-15,2026-06-14,22807.84,USD,open 
INV00001290,SO00002297,CUST000284,2026-01-20,2026-03-21,4304.49,USD,open 
INV00001291,SO00000149,CUST000070,03/18/2026,2026-05-17,3795.80,USD,Paid
INV00001292,SO00000945,CUST000252,2026-06-05,2026-07-20,31429.99,CAD,Open
INV00001293,SO00002227,CUST_UNKNOWN,05/06/2026,2026-06-05,22424.23,EUR,Open
INV00001294,SO00001478,CUST000265,2026-03-18,2026-05-17,26226.75,MXN,Paid
INV00001295,SO00001475,CUST000248,01/27/2026,2026-02-11,7952.68,USD,Partially Paid
INV00001296,SO00001992,CUST000140,06/01/2026,2026-07-16,29017.64,USD,Partially Paid
INV00001297,SO00002344,CUST000355,05/07/2026,2026-06-21,12406.48,MXN,Partially Paid
INV00001298,SO00000886,CUST000161,02/17/2026,2026-04-18,16368.99,CAD,Paid
INV00001299,SO00000608,CUST000157,2026-01-29,2026-03-30,30199.71,CAD,Partially Paid
INV00001300,SO00002057,CUST000111,02/27/2026,2026-03-29,28858.23,CAD,Cancelled
INV00001301,SO00000787,CUST000281,04/29/2026,2026-06-13,13401.14,USD,Partially Paid
INV00001302,SO00001117,CUST000137,03/26/2026,2026-04-10,8253.01,USD,Partially Paid
INV00001303,SO00002273,CUST000380,05/13/2026,2026-05-28,22702.91,CAD,Open
INV00001304,SO00001071,CUST000327,2026-06-05,2026-08-04,44651.66,CAD,Open
INV00001305,SO00000059,CUST000092,03/06/2026,2026-05-05,34602.69,CAD,open 
INV00001306,SO00001507,CUST000247,2026-05-18,2026-06-02,14706.86,USD,Paid
INV00001307,SO00000132,CUST000119,05/02/2026,2026-06-01,7518.11,EUR,Open
INV00001308,SO00001877,CUST000449,2026-04-13,2026-06-12,40443.78,USD,Partially Paid
INV00001309,SO00001878,CUST000360,2026-04-17,2026-05-17,39092.13,USD,open 
INV00001310,SO00002066,CUST000354,03/05/2026,2026-03-20,42988.39,CAD,Paid
INV00001311,SO00001291,CUST000343,04/09/2026,2026-04-24,7091.75,USD,Partially Paid
INV00001312,SO00001074,CUST000159,05/01/2026,2026-06-30,5278.14,EUR,Paid
INV00001313,SO00002050,CUST000142,04/30/2026,2026-06-14,25767.87,CAD,open 
INV00001314,SO00001410,CUST_UNKNOWN,2026-01-18,2026-03-04,22565.82,EUR,Cancelled
INV00001315,SO00000888,CUST000237,01/31/2026,2026-03-02,16023.22,USD,open 
INV00001316,SO00001922,CUST000424,2026-05-06,2026-05-21,44473.80,USD,Paid
INV00001317,SO00000662,CUST000019,2026-01-15,2026-03-16,10552.53,USD,Open
INV00001318,SO00000196,CUST000063,2026-04-09,2026-05-09,35299.23,MXN,Open
INV00001319,SO00000278,CUST000016,05/20/2026,2026-07-04,13173.20,MXN,open 
INV00001320,SO00000462,CUST000118,2026-05-29,2026-07-28,15467.56,EUR,Open
INV00001321,SO00002449,CUST000121,04/21/2026,2026-06-05,37702.20,USD,open 
INV00001322,SO00000385,CUST000133,2026-05-26,2026-06-25,33378.76,USD,Open
INV00001323,SO00002118,CUST000007,2026-04-13,2026-05-28,43935.04,CAD,Cancelled
INV00001324,SO00000397,CUST000319,2026-05-17,2026-06-01,37640.92,CAD,Partially Paid
INV00001325,SO00002096,CUST000260,2026-02-12,2026-03-29,2997.19,CAD,Open
INV00001326,SO00000573,CUST000117,05/04/2026,2026-05-19,10677.71,EUR,Cancelled
INV00001327,SO00000637,CUST000311,2026-05-12,2026-07-11,7259.97,USD,open 
INV00001328,SO00000114,CUST000139,01/14/2026,2026-02-13,32167.86,MXN,open 
INV00001329,SO00001792,CUST000232,2026-01-21,2026-03-22,14544.02,CAD,Open
INV00001330,SO00001739,CUST000407,2026-05-01,2026-05-31,27646.89,USD,open 
INV00001331,SO00000032,CUST000223,2026-05-07,2026-06-06,32080.52,CAD,Partially Paid
INV00001332,SO00001474,CUST000033,03/20/2026,2026-05-19,35035.48,MXN,Open
INV00001333,SO00001652,CUST000218,2026-04-13,2026-06-12,44579.18,USD,Paid
INV00001334,SO00001598,CUST000169,03/13/2026,2026-04-12,44833.42,CAD,Partially Paid
INV00001335,SO00000337,CUST000215,2026-04-25,2026-05-25,32661.44,EUR,open 
INV00001336,SO00001554,CUST000366,2026-01-29,2026-02-13,29115.92,EUR,Cancelled
INV00001337,SO00002339,CUST000006,2026-03-02,2026-04-16,2031.32,USD,Paid
INV00001338,SO00001035,CUST000323,2026-05-15,2026-06-14,22027.02,MXN,Cancelled
INV00001339,SO00000567,CUST000384,02/25/2026,2026-04-11,27078.39,USD,Open
INV00001340,SO00001304,CUST000390,04/20/2026,2026-05-05,18842.07,EUR,Open
INV00001341,SO00000519,CUST000068,06/05/2026,2026-08-04,2789.98,USD,Paid
INV00001342,SO00001524,CUST000181,2026-06-01,2026-07-16,4879.83,CAD,Paid
INV00001343,SO00001864,CUST000190,03/24/2026,2026-04-08,33516.80,USD,Partially Paid
INV00001344,SO_UNKNOWN,CUST000086,05/24/2026,2026-06-23,31860.10,USD,open 
INV00001345,SO00000389,CUST000015,2026-01-05,2026-02-19,37394.32,CAD,Open
INV00001346,SO00001624,CUST000118,2026-05-12,2026-06-26,34367.19,USD,open 
INV00001347,SO00000691,CUST000421,2026-05-11,2026-07-10,1100.20,USD,open 
INV00001348,SO00000959,CUST000023,2026-03-27,2026-05-26,3286.58,MXN,Paid
INV00001349,SO00000631,CUST000181,2026-04-28,2026-05-28,4428.32,EUR,Cancelled
INV00001350,SO00000355,CUST000373,01/28/2026,2026-02-12,35478.01,EUR,Cancelled
INV00001351,SO00000626,CUST000300,2026-03-01,2026-03-31,34443.56,USD,Paid
INV00001352,SO00000728,CUST000327,2026-03-12,2026-03-27,14405.02,USD,Partially Paid
INV00001353,SO00000307,CUST000085,01/26/2026,2026-03-27,29890.56,USD,open 
INV00001354,SO00001694,CUST000187,04/15/2026,2026-05-30,15621.12,CAD,Paid
INV00001355,SO00001562,CUST000434,01/21/2026,2026-03-07,41509.46,USD,Partially Paid
INV00001356,SO00001534,CUST000433,2026-04-12,2026-05-12,4227.55,USD,Cancelled
INV00001357,SO00001026,CUST000181,2026-02-01,2026-02-16,5096.70,USD,Partially Paid
INV00001358,SO00001231,CUST000174,2026-04-18,2026-06-17,42689.83,EUR,Partially Paid
INV00001359,SO00001888,CUST000247,2026-01-04,2026-01-19,5269.17,EUR,Partially Paid
INV00001360,SO00001206,CUST000120,2026-01-27,2026-02-26,31105.60,USD,Open
INV00001361,SO00002286,CUST000247,04/25/2026,2026-05-10,29740.09,USD,Paid
INV00001362,SO00000156,CUST000265,2026-05-17,2026-07-16,7097.25,MXN,Cancelled
INV00001363,SO00000175,CUST000122,2026-03-29,2026-05-28,4602.20,USD,Cancelled
INV00001364,SO00000176,CUST000241,2026-02-16,2026-03-03,10359.31,EUR,open 
INV00001365,SO00001447,CUST000354,2026-01-15,2026-01-30,4785.07,MXN,Paid
INV00001366,SO00002011,CUST000373,2026-05-26,2026-07-10,30766.36,MXN,Paid
INV00001367,SO00000907,CUST000144,03/05/2026,2026-03-20,29881.74,USD,Cancelled
INV00001368,SO00001769,CUST000358,05/18/2026,2026-06-17,26612.30,USD,open 
INV00001369,SO00001429,CUST000280,2026-04-25,2026-05-25,19264.60,USD,open 
INV00001370,SO00000098,CUST000122,03/10/2026,2026-05-09,27226.36,CAD,Paid
INV00001371,SO00000865,CUST000324,2026-04-22,2026-06-06,1380.33,MXN,Cancelled
INV00001372,SO00001887,CUST000021,06/06/2026,2026-07-06,12137.91,USD,open 
INV00001373,SO00001188,CUST000006,05/10/2026,2026-07-09,30921.12,CAD,Partially Paid
INV00001374,SO00001120,CUST000039,2026-03-18,2026-04-02,17007.68,MXN,Partially Paid
INV00001375,SO00000167,CUST000337,2026-03-30,2026-04-29,11911.38,EUR,Paid
INV00001376,SO00000971,CUST000310,2026-03-16,2026-04-15,9655.14,USD,open 
INV00001377,SO00000502,CUST000247,01/17/2026,2026-02-01,25693.62,EUR,open 
INV00001378,SO00000471,CUST000043,03/30/2026,2026-04-14,39472.20,EUR,Paid
INV00001379,SO00001535,CUST000417,05/08/2026,2026-07-07,39154.31,MXN,Open
INV00001380,SO00001326,CUST000298,02/12/2026,2026-04-13,9755.94,CAD,Paid
INV00001381,SO00002138,CUST000040,2026-05-14,2026-07-13,4726.27,USD,open 
INV00001382,SO00000049,CUST000176,2026-05-12,2026-05-27,8237.67,CAD,Partially Paid
INV00001383,SO00000808,CUST000391,2026-04-23,2026-05-23,29512.06,MXN,Cancelled
INV00001384,SO00002161,CUST000169,2026-03-28,2026-04-27,1322.03,MXN,Cancelled
INV00001385,SO00001191,CUST000448,2026-02-26,2026-03-13,35092.36,EUR,Open
INV00001386,SO00002450,CUST000314,2026-05-07,2026-06-06,32950.26,USD,Partially Paid
INV00001387,SO00000124,CUST000018,2026-05-17,2026-06-16,36643.76,CAD,Paid
INV00001388,SO00000685,CUST000287,2026-02-27,2026-03-14,21183.45,EUR,Cancelled
INV00001389,SO00001039,CUST000351,2026-02-28,2026-03-15,23885.66,MXN,open 
INV00001390,SO00002232,CUST000448,01/25/2026,2026-03-26,15721.03,USD,Cancelled
INV00001391,SO00002411,CUST000197,02/16/2026,2026-03-18,30311.70,EUR,Cancelled
INV00001392,SO00000732,CUST000450,2026-02-23,2026-04-09,38627.28,MXN,Open
INV00001393,SO00001476,CUST000207,2026-04-11,2026-05-26,1051.56,USD,Partially Paid
INV00001394,SO00000230,CUST000253,2026-05-31,2026-06-15,36222.10,MXN,open 
INV00001395,SO00001834,CUST000051,02/20/2026,2026-03-07,35445.29,EUR,Partially Paid
INV00001396,SO00002328,CUST000295,2026-01-23,2026-03-24,647.14,USD,open 
INV00001397,SO00001426,CUST000184,02/10/2026,2026-02-25,37232.18,USD,Open
INV00001398,SO00000219,CUST000449,2026-01-09,2026-01-24,30184.60,CAD,Cancelled
INV00001399,SO00001586,CUST000256,06/04/2026,2026-06-19,30121.42,USD,Paid
INV00001400,SO00001023,CUST000016,2026-03-26,2026-04-10,33861.68,USD,Paid
INV00001401,SO00000995,CUST000209,2026-01-12,2026-01-27,7276.53,USD,Paid
INV00001402,SO00002277,CUST000179,02/21/2026,2026-04-07,27601.48,CAD,Paid
INV00001403,SO00000380,CUST000012,2026-04-14,2026-06-13,6982.28,EUR,Paid
INV00001404,SO00002206,CUST000224,05/31/2026,2026-07-30,15240.42,USD,Paid
INV00001405,SO00001137,CUST000280,2026-04-26,2026-05-26,43508.98,EUR,open 
INV00001406,SO00000133,CUST000007,2026-05-13,2026-07-12,32885.05,CAD,Partially Paid
INV00001407,SO00002359,CUST000038,2026-01-24,2026-02-23,16501.01,USD,open 
INV00001408,SO00000369,CUST000191,2026-03-20,2026-04-04,34070.18,USD,Cancelled
INV00001409,SO00001040,CUST000340,04/17/2026,2026-05-17,23690.06,CAD,open 
INV00001410,SO00001688,CUST000006,2026-01-12,2026-02-26,43702.07,EUR,Open
INV00001411,SO00000571,CUST000186,04/25/2026,2026-05-10,36181.15,USD,Cancelled
INV00001412,SO00000792,CUST_UNKNOWN,2026-03-05,2026-05-04,39038.55,USD,Paid
INV00001413,SO00000553,CUST000339,2026-02-02,2026-03-04,40566.60,USD,Paid
INV00001414,SO00000880,CUST000166,2026-03-10,2026-05-09,44353.84,EUR,Cancelled
INV00001415,SO00002300,CUST000241,2026-04-13,2026-04-28,34393.49,USD,open 
INV00001416,SO00001894,CUST000275,04/22/2026,2026-05-07,711.12,EUR,Paid
INV00001417,SO00002088,CUST000409,2026-02-18,2026-03-20,20842.61,CAD,Partially Paid
INV00001418,SO00001587,CUST000080,01/26/2026,2026-03-12,11078.25,USD,open 
INV00001419,SO00001125,CUST000289,04/18/2026,2026-06-17,32214.17,USD,Open
INV00001420,SO00002347,CUST000084,2026-04-20,2026-06-19,41897.11,USD,Partially Paid
INV00001421,SO00001235,CUST000016,06/09/2026,2026-07-09,16717.64,MXN,Open
INV00001422,SO00000876,CUST000052,2026-03-22,2026-04-06,24821.40,USD,Partially Paid
INV00001423,SO00002056,CUST000409,2026-06-05,2026-06-20,7564.95,USD,open 
INV00001424,SO00000116,CUST000069,2026-03-10,2026-05-09,35798.79,EUR,Paid
INV00001425,SO00000304,CUST000385,2026-05-22,2026-06-06,20482.30,MXN,Cancelled
INV00001426,SO00001895,CUST000132,01/12/2026,2026-02-11,20456.34,USD,open 
INV00001427,SO00002245,CUST000283,2026-01-19,2026-02-18,31384.92,USD,open 
INV00001428,SO00001331,CUST000392,04/09/2026,2026-05-09,41431.13,MXN,Paid
INV00001429,SO00000050,CUST000369,05/03/2026,2026-06-17,497.98,MXN,Partially Paid
INV00001430,SO00000777,CUST000265,2026-03-11,2026-04-25,9702.02,USD,Open
INV00001431,SO00000180,CUST000026,2026-01-16,2026-03-02,4903.68,USD,Partially Paid
INV00001432,SO00000285,CUST000448,03/05/2026,2026-03-20,7151.55,MXN,Paid
INV00001433,SO00000115,CUST000272,06/06/2026,2026-07-06,18481.84,MXN,Paid
INV00001434,SO00002412,CUST000023,03/17/2026,2026-04-16,10628.85,USD,Open
INV00001435,SO00002389,CUST000420,2026-03-06,2026-05-05,12419.50,USD,Cancelled
INV00001436,SO00000005,CUST000056,05/06/2026,2026-07-05,31019.26,CAD,Partially Paid
INV00001437,SO00000489,CUST000131,02/01/2026,2026-04-02,4663.81,USD,Paid
INV00001438,SO00002238,CUST000337,01/25/2026,2026-03-11,44668.57,USD,Partially Paid
INV00001439,SO00002269,CUST000015,2026-03-27,2026-04-26,37438.96,USD,open 
INV00001440,SO00001631,CUST000188,05/05/2026,2026-06-04,28018.15,MXN,Partially Paid
INV00001441,SO00000616,CUST000240,2026-01-30,2026-03-01,28942.44,USD,Cancelled
INV00001442,SO00001011,CUST000431,2026-05-16,2026-06-15,25455.46,MXN,Paid
INV00001443,SO00002174,CUST000214,02/15/2026,2026-04-01,4882.94,USD,Paid
INV00001444,SO00001495,CUST000098,04/13/2026,2026-05-28,41277.28,USD,Cancelled
INV00001445,SO00001232,CUST000056,2026-02-12,2026-02-27,36978.83,USD,Cancelled
INV00001446,SO00001505,CUST000323,01/24/2026,2026-02-08,35536.68,USD,Paid
INV00001447,SO00001055,CUST000219,2026-03-29,2026-04-28,11633.36,USD,Partially Paid
INV00001448,SO00001790,CUST000285,2026-01-12,2026-02-26,37123.87,MXN,Open
INV00001449,SO00000954,CUST000432,2026-03-04,2026-04-18,22572.26,CAD,Partially Paid
INV00001450,SO00001123,CUST000429,2026-04-12,2026-05-27,5668.68,CAD,Partially Paid
INV00001451,SO00000190,CUST000107,01/26/2026,2026-03-12,22109.42,USD,Partially Paid
INV00001452,SO00002256,CUST000306,04/22/2026,2026-06-21,21203.89,CAD,Open
INV00001453,SO00002477,CUST000086,05/10/2026,2026-06-09,21462.55,USD,Partially Paid
INV00001454,SO00001788,CUST000425,04/05/2026,2026-06-04,28532.63,CAD,Partially Paid
INV00001455,SO00000203,CUST000444,03/25/2026,2026-04-09,27354.59,MXN,Open
INV00001456,SO00002340,CUST000439,05/08/2026,2026-06-22,41835.93,USD,Cancelled
INV00001457,SO00002173,CUST000334,03/20/2026,2026-04-19,9639.20,USD,Open
INV00001458,SO00002181,CUST000014,01/28/2026,2026-02-12,4192.18,CAD,Cancelled
INV00001459,SO00000416,CUST000015,03/04/2026,2026-03-19,27949.99,USD,open 
INV00001460,SO00001639,CUST000450,2026-03-10,2026-03-25,44876.44,MXN,Cancelled
INV00001461,SO00001391,CUST000367,2026-03-26,2026-05-25,1833.63,USD,Open
INV00001462,SO00002030,CUST000017,2026-04-22,2026-06-21,24262.04,USD,Open
INV00001463,SO00001634,CUST000175,2026-03-04,2026-03-19,15399.69,USD,Partially Paid
INV00001464,SO00001306,CUST000256,2026-01-14,2026-02-28,22721.78,USD,Paid
INV00001465,SO00001064,CUST000097,2026-01-29,2026-03-15,26995.16,USD,Paid
INV00001466,SO00001359,CUST000401,04/15/2026,2026-06-14,7411.83,USD,Open
INV00001467,SO00001283,CUST000221,03/08/2026,2026-04-07,15419.77,EUR,open 
INV00001468,SO00000769,CUST000271,04/07/2026,2026-05-07,16655.89,USD,open 
INV00001469,SO00000698,CUST000302,2026-02-14,2026-03-31,bad,CAD,Partially Paid
INV00001470,SO00000742,CUST000288,01/14/2026,2026-01-29,4934.86,EUR,open 
INV00001471,SO00000937,CUST000426,06/01/2026,2026-06-16,34258.73,MXN,Paid
INV00001472,SO00002373,CUST000115,04/24/2026,2026-05-09,2262.90,USD,Cancelled
INV00001473,SO00001204,CUST000029,02/16/2026,2026-03-03,32275.98,USD,Partially Paid
INV00001474,SO00001948,CUST000324,2026-02-19,2026-04-05,5848.28,CAD,Cancelled
INV00001475,SO00000731,CUST000140,2026-05-11,2026-05-26,39168.31,USD,Open
INV00001476,SO00000715,CUST000070,04/05/2026,2026-04-20,39108.23,USD,Cancelled
INV00001477,SO00001520,CUST000215,2026-03-04,2026-04-03,36619.52,EUR,Partially Paid
INV00001478,SO00000060,CUST000267,05/24/2026,2026-06-23,7652.90,MXN,open 
INV00001479,SO00001382,CUST000115,2026-05-31,2026-07-15,8299.28,EUR,Cancelled
INV00001480,SO00001610,CUST000069,2026-04-19,2026-05-19,35842.85,MXN,Open
INV00001481,SO00001339,CUST000314,04/05/2026,2026-04-20,24404.70,USD,open 
INV00001482,SO00002110,CUST000352,2026-04-11,2026-05-11,39960.07,USD,Open
INV00001483,SO00001837,CUST000064,03/18/2026,2026-04-02,33783.81,CAD,open 
INV00001484,SO00000208,CUST000247,2026-01-28,2026-03-29,37714.76,USD,Paid
INV00001485,SO00001665,CUST000339,2026-01-25,2026-03-26,16205.79,MXN,Cancelled
INV00001486,SO00002092,CUST000027,2026-02-11,2026-04-12,bad,EUR,Cancelled
INV00001487,SO00000303,CUST000068,02/01/2026,2026-03-18,28995.87,USD,Paid
INV00001488,SO00000744,CUST000269,05/03/2026,2026-06-02,39299.89,USD,Open
INV00001489,SO00002294,CUST000096,03/19/2026,2026-04-03,17617.84,USD,Cancelled
INV00001490,SO00001718,CUST000011,04/07/2026,2026-04-22,15569.99,CAD,Partially Paid
INV00001491,SO00001340,CUST000097,02/25/2026,2026-03-27,3338.87,EUR,Cancelled
INV00001492,SO00001842,CUST000330,04/23/2026,2026-06-07,9860.71,EUR,open 
INV00001493,SO00000089,CUST000172,2026-05-10,2026-06-24,3907.34,USD,Partially Paid
INV00001494,SO00002406,CUST000433,2026-01-25,2026-03-26,13558.35,CAD,Cancelled
INV00001495,SO00000636,CUST000314,03/24/2026,2026-05-08,36495.06,USD,Partially Paid
INV00001496,SO00000209,CUST000398,02/13/2026,2026-03-15,2141.03,MXN,open 
INV00001497,SO00000495,CUST000305,01/26/2026,2026-03-12,7964.73,USD,Open
INV00001498,SO00000643,CUST000199,05/02/2026,2026-06-01,28843.06,EUR,open 
INV00001499,SO00002069,CUST000203,02/16/2026,2026-04-17,20138.18,USD,Partially Paid
INV00001500,SO00000146,CUST000386,2026-05-25,2026-07-24,35381.19,CAD,Partially Paid
INV00001501,SO00000657,CUST000004,2026-04-13,2026-05-28,20660.18,USD,open 
INV00001502,SO00000455,CUST000426,2026-01-30,2026-02-14,26723.01,USD,open 
INV00001503,SO00002473,CUST000364,2026-03-03,2026-03-18,18902.45,MXN,Open
INV00001504,SO00000624,CUST000133,04/15/2026,2026-05-30,37551.99,USD,Open
INV00001505,SO00000188,CUST000260,2026-02-03,2026-04-04,28720.30,USD,Partially Paid
INV00001506,SO00001699,CUST000022,2026-01-06,2026-01-21,31308.66,EUR,Paid
INV00001507,SO00001244,CUST000082,05/11/2026,2026-05-26,bad,EUR,open 
INV00001508,SO00002226,CUST000228,2026-04-15,2026-06-14,31698.02,EUR,Paid
INV00001509,SO00001224,CUST000216,04/05/2026,2026-04-20,9303.45,USD,open 
INV00001510,SO00001668,CUST000225,2026-04-12,2026-04-27,29964.77,USD,Cancelled
INV00001511,SO00000018,CUST000367,01/16/2026,2026-03-17,35387.07,USD,open 
INV00001512,SO00000051,CUST000284,2026-04-08,2026-04-23,39657.75,USD,Open
INV00001513,SO00000850,CUST000041,01/10/2026,2026-01-25,27214.62,USD,Paid
INV00001514,SO00002155,CUST000283,01/11/2026,2026-03-12,19272.89,CAD,Paid
INV00001515,SO00001432,CUST000003,06/08/2026,2026-08-07,35302.86,USD,Paid
INV00001516,SO00001987,CUST000092,03/04/2026,2026-03-19,38106.92,USD,Cancelled
INV00001517,SO00000677,CUST000282,04/17/2026,2026-05-02,41709.82,USD,Paid
INV00001518,SO00000072,CUST000342,2026-01-13,2026-01-28,14598.17,USD,Open
INV00001519,SO00000661,CUST000270,2026-06-12,2026-08-11,34918.35,USD,Paid
INV00001520,SO00001186,CUST000443,2026-05-14,2026-07-13,10420.63,MXN,open 
INV00001521,SO00002260,CUST000230,2026-05-10,2026-07-09,3512.92,USD,Cancelled
INV00001522,SO00002123,CUST000099,2026-04-14,2026-05-29,3497.42,USD,Partially Paid
INV00001523,SO00001925,CUST000396,2026-01-19,2026-03-20,30496.96,USD,open 
INV00001524,SO00000466,CUST000151,2026-05-28,2026-06-12,14137.52,USD,Open
INV00001525,SO00001930,CUST000235,2026-05-24,2026-06-08,7646.22,USD,Partially Paid
INV00001526,SO00001176,CUST000356,06/09/2026,2026-08-08,32515.52,CAD,open 
INV00001527,SO00002357,CUST000179,04/07/2026,2026-06-06,28904.33,CAD,Open
INV00001528,SO00000365,CUST000405,2026-04-12,2026-06-11,4868.65,USD,Cancelled
INV00001529,SO00001059,CUST000271,2026-05-18,2026-07-17,13691.07,CAD,open 
INV00001530,SO00001103,CUST000056,2026-04-07,2026-05-22,792.11,USD,open 
INV00001531,SO00000956,CUST000007,2026-01-29,2026-02-28,10563.90,CAD,Partially Paid
INV00001532,SO00001260,CUST000161,02/07/2026,2026-03-09,12326.26,USD,open 
INV00001533,SO00002352,CUST000089,01/20/2026,2026-02-19,26630.21,USD,Cancelled
INV00001534,SO00002101,CUST000057,03/11/2026,2026-04-25,35412.22,MXN,Partially Paid
INV00001535,SO00000070,CUST000200,2026-05-25,2026-07-09,6532.31,USD,Paid
INV00001536,SO00000650,CUST000091,2026-02-11,2026-03-13,24280.25,MXN,Cancelled
INV00001537,SO00002355,CUST000127,04/04/2026,2026-04-19,2979.17,USD,Paid
INV00001538,SO00000118,CUST000324,01/09/2026,2026-03-10,9089.28,USD,Cancelled
INV00001539,SO00002202,CUST000382,02/15/2026,2026-03-17,21939.63,USD,Paid
INV00001540,SO00001829,CUST000310,2026-03-18,2026-05-02,179.22,CAD,Partially Paid
INV00001541,SO00002318,CUST000140,05/06/2026,2026-06-05,37490.14,EUR,Cancelled
