snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status
2026-01-31,WH0003,SKU0000323,1024,206,818,50,50,Stockout
2026-01-31,WH0003,SKU0000515,1302,233,1069,500,50,Overstock
2026-01-31,WH0003,SKU0000112,1998,303,1695,500,25,Low
2026-01-31,WH0003,SKU0000673,367,140,227,50,25,Healthy
2026-01-31,WH0003,SKU0000110,965,344,621,100,100,Healthy
2026-01-31,WH0003,SKU0000253,1106,337,769,100,200,healthy 
2026-01-31,WH0003,SKU0000683,1555,231,1324,100,100,healthy 
2026-01-31,WH0003,SKU0000098,884,7,877,250,25,Overstock
2026-01-31,WH0003,SKU0000244,1329,133,1196,100,100,Low
2026-01-31,WH0003,SKU0000363,1430,243,1187,500,50,healthy 
2026-01-31,WH0003,SKU0000400,527,224,303,500,50,Low
2026-01-31,WH0003,SKU0000225,557,246,311,50,25,healthy 
2026-01-31,WH0003,SKU0000386,1945,280,1665,50,100,Stockout
2026-01-31,WH0003,SKU0000346,1449,351,1098,50,100,Overstock
2026-01-31,WH0003,SKU0000070,1510,89,1421,250,200,healthy 
2026-01-31,WH0003,SKU0000615,865,282,583,500,25,healthy 
2026-01-31,WH0003,SKU0000577,246,114,132,250,50,Overstock
2026-01-31,WH0003,SKU0000330,1430,47,1383,250,25,healthy 
2026-01-31,WH0003,SKU0000651,540,438,102,250,100,healthy 
2026-01-31,WH0003,SKU0000204,403,389,14,100,25,Healthy
2026-01-31,WH0003,SKU0000039,1378,403,975,100,100,Healthy
2026-01-31,WH0003,SKU0000076,769,368,401,250,25,Overstock
2026-01-31,WH0003,SKU0000224,1542,39,1503,100,200,Low
2026-01-31,WH0003,SKU0000214,651,336,315,100,50,Overstock
2026-01-31,WH0003,SKU0000007,1516,287,1229,50,25,Low
2026-01-31,WH0003,SKU0000485,582,132,450,500,25,healthy 
2026-01-31,WH0003,SKU0000556,718,66,652,250,100,Low
2026-01-31,WH0003,SKU0000593,708,438,270,100,50,Low
2026-01-31,WH0003,SKU0000104,1998,406,1592,50,50,Healthy
2026-01-31,WH0003,SKU0000063,24,13,11,250,100,Healthy
2026-01-31,WH0003,SKU0000418,126,72,54,100,50,Healthy
2026-01-31,WH0003,SKU0000415,1292,375,917,250,100,Stockout
2026-01-31,WH0003,SKU0000531,1550,498,1052,100,100,healthy 
2026-01-31,WH0003,SKU0000564,769,416,353,100,200,Healthy
2026-01-31,WH0003,SKU0000148,1392,8,1384,50,50,Overstock
2026-01-31,WH0003,SKU0000525,1923,338,1585,250,50,Stockout
2026-01-31,WH0003,SKU0000289,830,311,519,50,200,Stockout
2026-01-31,WH0003,SKU0000167,1115,482,633,50,25,Healthy
2026-01-31,WH0003,SKU0000194,173,108,65,250,200,Healthy
2026-01-31,WH0003,SKU0000159,1115,21,1094,250,200,Healthy
2026-01-31,WH0003,SKU0000053,381,97,284,250,100,healthy 
2026-01-31,WH0003,SKU0000372,640,298,342,500,100,Overstock
2026-01-31,WH0003,SKU0000546,1391,393,998,500,200,Healthy
2026-01-31,WH0003,SKU0000337,740,276,464,50,200,healthy 
2026-01-31,WH0003,SKU0000243,1657,156,1501,50,100,Low
2026-01-31,WH0003,SKU0000324,423,197,226,50,25,healthy 
2026-01-31,WH0003,SKU0000355,1705,376,1329,500,25,Low
2026-01-31,WH0003,SKU0000405,388,8,380,250,50,Low
2026-01-31,WH0003,SKU0000677,412,261,151,250,50,Stockout
2026-01-31,WH0003,SKU0000605,1776,448,1328,500,100,Stockout
2026-01-31,WH0003,SKU0000665,287,84,203,100,25,healthy 
2026-01-31,WH0003,SKU0000478,436,261,175,250,50,Overstock
2026-01-31,WH0003,SKU0000102,1604,237,1367,50,25,Healthy
2026-01-31,WH0003,SKU0000416,558,222,336,250,200,healthy 
2026-01-31,WH0003,SKU0000519,449,378,71,500,200,Overstock
2026-01-31,WH0003,SKU0000545,1798,292,1506,100,50,healthy 
2026-01-31,WH0003,SKU0000614,760,450,310,500,100,Stockout
2026-01-31,WH0003,SKU0000273,1999,23,1976,250,100,healthy 
2026-01-31,WH0003,SKU0000487,1100,67,1033,50,25,Stockout
2026-01-31,WH0003,SKU0000513,1294,277,1017,500,100,Healthy
2026-01-31,WH0003,SKU0000579,961,243,718,250,25,Overstock
2026-01-31,WH0003,SKU0000280,346,205,141,250,200,healthy 
2026-01-31,WH0003,SKU0000422,1388,69,1319,250,200,Overstock
2026-01-31,WH0003,SKU0000118,727,283,444,50,25,healthy 
2026-01-31,WH0003,SKU0000081,1666,175,1491,500,100,Overstock
2026-01-31,WH0003,SKU0000553,1472,325,1147,500,100,Healthy
2026-01-31,WH0003,SKU0000373,836,370,466,100,50,healthy 
2026-01-31,WH0003,SKU0000621,1789,89,1700,50,100,Stockout
2026-01-31,WH0003,SKU0000301,335,94,241,500,25,Overstock
2026-01-31,WH0003,SKU0000173,147,113,34,50,25,Stockout
2026-01-31,WH0003,SKU0000413,1956,243,1713,500,200,Healthy
2026-01-31,WH0003,SKU0000150,1641,147,1494,100,25,healthy 
2026-01-31,WH0003,SKU0000088,1089,273,816,250,25,Overstock
2026-01-31,WH0003,SKU0000500,1706,386,1320,500,200,healthy 
2026-01-31,WH0003,SKU0000157,1800,204,1596,100,25,healthy 
2026-01-31,WH0003,SKU0000550,1709,198,1511,100,25,healthy 
2026-01-31,WH0003,SKU0000281,288,253,35,250,50,healthy 
2026-01-31,WH0003,SKU0000493,80,41,39,250,50,healthy 
2026-01-31,WH0003,SKU0000660,329,202,127,250,25,Overstock
2026-01-31,WH0003,SKU0000623,657,311,346,100,50,Healthy
2026-01-31,WH0003,SKU0000091,421,161,260,50,200,Stockout
2026-01-31,WH0003,SKU0000029,1954,382,1572,100,50,Overstock
2026-01-31,WH0003,SKU0000600,239,154,85,250,100,Healthy
2026-01-31,WH0003,SKU0000503,1671,166,1505,500,100,Healthy
2026-01-31,WH0003,SKU0000385,1266,391,875,100,50,Low
2026-01-31,WH0003,SKU0000440,1612,470,1142,250,25,healthy 
2026-01-31,WH0003,SKU0000050,618,12,606,100,50,Low
2026-01-31,WH0003,SKU0000267,715,464,251,500,25,Stockout
2026-01-31,WH0003,SKU0000597,660,196,464,100,200,Overstock
2026-01-31,WH0003,SKU0000308,976,8,968,50,100,Low
2026-01-31,WH0003,SKU0000492,1616,481,1135,500,100,Overstock
2026-01-31,WH0003,SKU0000483,1888,428,1460,100,25,Low
2026-01-31,WH0003,SKU0000527,1882,435,1447,50,200,Healthy
2026-01-31,WH0003,SKU0000036,508,217,291,250,50,Overstock
2026-01-31,WH0003,SKU0000644,1693,275,1418,250,100,Low
2026-01-31,WH0003,SKU0000425,488,52,436,50,200,Overstock
2026-01-31,WH0003,SKU0000625,445,86,359,250,25,Low
2026-01-31,WH0003,SKU0000019,1816,299,1517,250,100,Stockout
2026-01-31,WH0003,SKU0000106,27,23,4,250,50,Low
2026-01-31,WH0003,SKU0000524,1299,337,962,500,200,Healthy
2026-01-31,WH0003,SKU0000037,1066,370,696,100,100,Stockout
2026-01-31,WH0003,SKU0000360,1438,49,1389,250,200,Stockout
2026-01-31,WH0003,SKU0000031,379,147,232,100,100,Stockout
2026-01-31,WH0003,SKU0000235,378,83,295,250,200,healthy 
2026-01-31,WH0003,SKU0000517,1964,399,1565,500,100,Stockout
2026-01-31,WH0003,SKU0000586,936,379,557,500,200,Stockout
2026-01-31,WH0003,SKU0000306,788,222,566,250,50,Stockout
2026-01-31,WH0003,SKU0000313,219,210,9,50,200,Low
2026-01-31,WH0003,SKU0000177,429,309,120,100,100,Overstock
2026-01-31,WH0003,SKU0000468,269,221,48,250,200,Low
2026-01-31,WH0003,SKU0000056,775,389,386,100,200,Overstock
2026-01-31,WH0003,SKU0000538,1853,93,1760,250,50,Healthy
2026-01-31,WH0003,SKU0000631,984,93,891,250,50,healthy 
2026-01-31,WH0003,SKU0000191,1828,95,1733,250,200,Healthy
2026-01-31,WH0003,SKU0000470,1754,468,1286,100,25,Healthy
2026-01-31,WH0003,SKU0000153,1780,151,1629,50,25,Stockout
2026-01-31,WH0003,SKU0000012,1953,114,1839,50,200,healthy 
2026-01-31,WH0003,SKU0000168,1741,31,1710,50,100,Low
2026-01-31,WH0003,SKU0000185,620,304,316,50,50,Overstock
2026-01-31,WH0003,SKU0000005,273,22,251,100,200,Healthy
2026-01-31,WH0003,SKU0000296,527,322,205,250,200,Stockout
2026-01-31,WH0003,SKU0000024,978,242,736,500,50,healthy 
2026-01-31,WH0003,SKU0000054,627,123,504,100,25,healthy 
2026-01-31,WH0003,SKU0000624,184,160,24,50,200,Overstock
2026-01-31,WH0003,SKU0000348,136,53,83,250,100,Healthy
2026-01-31,WH0003,SKU0000628,1854,469,1385,100,25,Healthy
2026-01-31,WH0003,SKU0000195,1683,80,1603,500,25,Overstock
2026-01-31,WH0003,SKU0000590,1339,163,1176,500,100,Overstock
2026-01-31,WH0003,SKU0000217,543,61,482,500,200,Overstock
2026-01-31,WH0003,SKU0000429,1144,67,1077,50,200,Stockout
2026-01-31,WH0003,SKU0000113,225,11,214,250,100,Low
2026-01-31,WH0003,SKU0000065,462,360,102,250,200,Overstock
2026-01-31,WH0003,SKU0000676,1479,67,1412,500,25,healthy 
2026-01-31,WH0003,SKU0000504,324,306,18,50,50,Low
2026-01-31,WH0003,SKU0000637,151,110,41,50,200,Healthy
2026-01-31,WH0003,SKU0000566,9,3,6,50,100,healthy 
2026-01-31,WH0003,SKU0000506,1435,476,959,100,100,healthy 
2026-01-31,WH0003,SKU0000452,1486,468,1018,50,200,Stockout
2026-01-31,WH0003,SKU0000193,852,420,432,250,50,Healthy
2026-01-31,WH0003,SKU0000302,1865,323,1542,100,50,Overstock
2026-01-31,WH0003,SKU0000437,88,86,2,500,25,Overstock
2026-01-31,WH0003,SKU0000627,1264,229,1035,500,50,healthy 
2026-01-31,WH0003,SKU0000529,1656,264,1392,50,200,Overstock
2026-01-31,WH0003,SKU0000411,355,187,168,500,50,healthy 
2026-01-31,WH0003,SKU0000583,801,192,609,250,200,Stockout
2026-01-31,WH0003,SKU0000494,355,113,242,250,50,Stockout
2026-01-31,WH0003,SKU0000144,1516,397,1119,100,100,Healthy
2026-01-31,WH0003,SKU0000321,350,115,235,250,100,Stockout
2026-01-31,WH0003,SKU0000123,326,130,196,50,100,Stockout
2026-01-31,WH0003,SKU0000178,1973,331,1642,250,25,Overstock
2026-01-31,WH0003,SKU0000365,1718,260,1458,500,50,Stockout
2026-01-31,WH0003,SKU0000119,1378,430,948,250,25,healthy 
2026-01-31,WH0003,SKU0000133,1717,253,1464,100,25,Healthy
2026-01-31,WH0003,SKU0000290,1305,485,820,100,100,Low
2026-01-31,WH0003,SKU0000021,427,82,345,500,200,healthy 
2026-01-31,WH0003,SKU0000068,1969,213,1756,250,200,Low
2026-01-31,WH0003,SKU0000256,525,10,515,250,25,healthy 
2026-01-31,WH0003,SKU0000122,1473,46,1427,250,50,Healthy
2026-01-31,WH0003,SKU0000285,181,161,20,250,200,Low
2026-01-31,WH0003,SKU0000239,480,309,171,100,25,Healthy
2026-01-31,WH0003,SKU0000138,1829,491,1338,50,200,Healthy
2026-01-31,WH0003,SKU0000075,1696,14,1682,500,25,Low
2026-01-31,WH0003,SKU0000639,712,35,677,500,100,Healthy
2026-01-31,WH0003,SKU0000032,1483,261,1222,500,50,healthy 
2026-01-31,WH0003,SKU0000303,219,54,165,50,25,healthy 
2026-01-31,WH0003,SKU0000578,783,485,298,500,50,Healthy
2026-01-31,WH0003,SKU0000642,747,421,326,100,100,Overstock
2026-01-31,WH0003,SKU0000417,1573,373,1200,500,25,Stockout
2026-01-31,WH0003,SKU0000390,695,154,541,500,25,healthy 
2026-01-31,WH0003,SKU0000034,703,439,264,250,200,Overstock
2026-01-31,WH0003,SKU0000198,1114,205,909,100,100,Overstock
2026-01-31,WH0003,SKU0000200,714,231,483,50,25,Low
2026-01-31,WH0003,SKU0000587,727,273,454,100,100,Stockout
2026-01-31,WH0003,SKU0000219,768,10,758,100,100,Stockout
2026-01-31,WH0003,SKU0000432,1590,258,1332,100,100,Low
2026-01-31,WH0003,SKU0000320,1148,5,1143,50,100,Low
2026-01-31,WH0003,SKU0000236,224,154,70,500,200,Overstock
2026-01-31,WH0003,SKU0000383,436,82,354,250,25,healthy 
2026-01-31,WH0003,SKU0000045,1938,158,1780,50,100,healthy 
2026-01-31,WH0003,SKU0000156,1326,100,1226,50,200,Stockout
2026-01-31,WH0003,SKU0000312,378,153,225,500,100,Overstock
2026-01-31,WH0003,SKU0000542,1724,444,1280,50,200,Stockout
2026-01-31,WH0003,SKU0000074,605,290,315,100,200,Overstock
2026-01-31,WH0003,SKU0000092,896,233,663,50,25,Healthy
2026-01-31,WH0003,SKU0000359,836,205,631,50,50,Healthy
2026-01-31,WH0003,SKU0000681,209,47,162,100,50,healthy 
2026-01-31,WH0003,SKU0000093,640,54,586,500,25,healthy 
2026-01-31,WH0003,SKU0000602,458,122,336,100,100,healthy 
2026-01-31,WH0003,SKU0000612,735,178,557,250,25,Stockout
2026-01-31,WH0003,SKU0000199,1871,95,1776,250,25,Overstock
2026-01-31,WH0003,SKU0000672,1623,489,1134,100,100,Low
2026-01-31,WH0003,SKU0000205,993,157,836,500,25,healthy 
2026-01-31,WH0003,SKU0000061,1668,256,1412,50,25,Overstock
2026-01-31,WH0003,SKU0000438,885,248,637,50,100,Low
2026-01-31,WH0003,SKU0000046,1831,367,1464,250,50,Overstock
2026-01-31,WH0003,SKU0000366,1706,279,1427,100,100,healthy 
2026-01-31,WH0003,SKU0000192,382,70,312,500,100,Healthy
2026-01-31,WH0003,SKU0000322,958,26,932,500,100,Overstock
2026-01-31,WH0004,SKU0000631,140,10,130,500,100,Healthy
2026-01-31,WH0004,SKU0000542,153,23,130,500,50,healthy 
2026-01-31,WH0004,SKU0000592,1248,252,996,100,25,Healthy
2026-01-31,WH0004,SKU0000206,1365,204,1161,250,25,Healthy
2026-01-31,WH0004,SKU0000659,663,451,212,250,25,healthy 
2026-01-31,WH0004,SKU0000550,1947,371,1576,100,100,Overstock
2026-01-31,WH0004,SKU0000463,307,153,154,500,100,Stockout
2026-01-31,WH0004,SKU0000359,1274,131,1143,50,25,healthy 
2026-01-31,WH0004,SKU0000579,743,418,325,50,200,Overstock
2026-01-31,WH0004,SKU0000148,1969,195,1774,50,50,Low
2026-01-31,WH0004,SKU0000240,1836,54,1782,50,200,Overstock
2026-01-31,WH0004,SKU0000244,1662,358,1304,500,25,healthy 
2026-01-31,WH0004,SKU0000155,1330,91,1239,100,200,healthy 
2026-01-31,WH0004,SKU0000342,1344,375,969,50,50,Low
2026-01-31,WH0004,SKU0000587,1818,446,1372,250,200,Stockout
2026-01-31,WH0004,SKU0000142,667,404,263,250,200,Stockout
2026-01-31,WH0004,SKU0000014,171,77,94,50,50,healthy 
2026-01-31,WH0004,SKU0000322,1360,24,1336,250,25,healthy 
2026-01-31,WH0004,SKU0000178,1892,208,1684,50,50,healthy 
2026-01-31,WH0004,SKU0000660,1135,110,1025,250,25,Stockout
2026-01-31,WH0004,SKU0000654,12,6,6,50,100,Overstock
2026-01-31,WH0004,SKU0000467,1527,204,1323,50,200,healthy 
2026-01-31,WH0004,SKU0000173,929,34,895,500,25,Overstock
2026-01-31,WH0004,SKU0000492,1651,297,1354,50,100,Healthy
2026-01-31,WH0004,SKU0000208,991,70,921,100,100,Healthy
2026-01-31,WH0004,SKU0000628,370,131,239,50,50,Overstock
2026-01-31,WH0004,SKU0000073,1285,356,929,50,25,Low
2026-01-31,WH0004,SKU0000231,869,425,444,50,50,Low
2026-01-31,WH0004,SKU0000036,804,5,799,500,50,healthy 
2026-01-31,WH0004,SKU0000076,79,43,36,50,25,healthy 
2026-01-31,WH0004,SKU0000119,809,121,688,100,100,Stockout
2026-01-31,WH0004,SKU0000147,271,88,183,50,200,Healthy
2026-01-31,WH0004,SKU0000416,752,191,561,250,100,Low
2026-01-31,WH0004,SKU0000675,983,252,731,500,25,Overstock
2026-01-31,WH0004,SKU0000156,631,119,512,250,100,Low
2026-01-31,WH0004,SKU0000123,331,156,175,500,50,Low
2026-01-31,WH0004,SKU0000372,229,190,39,100,50,Healthy
2026-01-31,WH0004,SKU0000012,1960,161,1799,50,200,Healthy
2026-01-31,WH0004,SKU0000527,742,280,462,100,100,Stockout
2026-01-31,WH0004,SKU0000537,1679,22,1657,250,100,Low
2026-01-31,WH0004,SKU0000181,1592,209,1383,50,200,Stockout
2026-01-31,WH0004,SKU0000642,777,42,735,500,100,healthy 
2026-01-31,WH0004,SKU0000003,635,164,471,500,100,Overstock
2026-01-31,WH0004,SKU0000690,1564,369,1195,250,100,healthy 
2026-01-31,WH0004,SKU0000396,647,170,477,500,100,Overstock
2026-01-31,WH0004,SKU0000586,22,8,14,250,50,Healthy
2026-01-31,WH0004,SKU0000104,437,412,25,500,100,Overstock
2026-01-31,WH0004,SKU0000068,329,269,60,50,100,healthy 
2026-01-31,WH0004,SKU0000185,1103,458,645,100,50,Stockout
2026-01-31,WH0004,SKU0000590,1314,57,1257,50,50,healthy 
2026-01-31,WH0004,SKU0000464,1439,405,1034,50,100,Overstock
2026-01-31,WH0004,SKU0000532,1274,331,943,500,50,Healthy
2026-01-31,WH0004,SKU0000541,1734,470,1264,500,200,Low
2026-01-31,WH0004,SKU0000597,852,66,786,50,50,Overstock
2026-01-31,WH0004,SKU0000293,1751,146,1605,500,25,Stockout
2026-01-31,WH0004,SKU0000255,320,63,257,500,100,Stockout
2026-01-31,WH0004,SKU0000566,730,351,379,50,50,healthy 
2026-01-31,WH0004,SKU0000040,131,19,112,50,100,healthy 
2026-01-31,WH0004,SKU0000452,1982,422,1560,500,100,Overstock
2026-01-31,WH0004,SKU0000596,871,428,443,250,200,Stockout
2026-01-31,WH0004,SKU0000478,372,29,343,250,50,Stockout
2026-01-31,WH0004,SKU0000215,1136,462,674,250,50,Low
2026-01-31,WH0004,SKU0000198,997,373,624,500,100,Low
2026-01-31,WH0004,SKU0000177,1170,352,818,50,100,Overstock
2026-01-31,WH0004,SKU0000005,1663,281,1382,500,100,Stockout
2026-01-31,WH0004,SKU0000612,1496,207,1289,250,25,Stockout
2026-01-31,WH0004,SKU0000504,1272,231,1041,50,50,Low
2026-01-31,WH0004,SKU0000093,1180,32,1148,100,200,Low
2026-01-31,WH0004,SKU0000305,1782,144,1638,100,50,Stockout
2026-01-31,WH0004,SKU0000644,1551,357,1194,50,200,Healthy
2026-01-31,WH0004,SKU0000141,1408,241,1167,250,100,healthy 
2026-01-31,WH0004,SKU0000111,1209,242,967,250,100,healthy 
2026-01-31,WH0004,SKU0000226,591,461,130,100,25,Overstock
2026-01-31,WH0004,SKU0000301,519,211,308,50,100,healthy 
2026-01-31,WH0004,SKU0000572,382,207,175,500,50,Healthy
2026-01-31,WH0004,SKU0000637,1979,212,1767,250,25,Low
2026-01-31,WH0004,SKU0000443,1064,405,659,500,200,Stockout
2026-01-31,WH0004,SKU0000535,1841,407,1434,250,100,healthy 
2026-01-31,WH0004,SKU0000236,1743,406,1337,500,50,Overstock
2026-01-31,WH0004,SKU0000324,932,259,673,100,200,healthy 
2026-01-31,WH0004,SKU0000562,1766,115,1651,250,25,Overstock
2026-01-31,WH0004,SKU0000375,80,62,18,250,25,Stockout
2026-01-31,WH0004,SKU0000558,1035,288,747,50,25,Stockout
2026-01-31,WH0004,SKU0000191,1681,73,1608,250,25,healthy 
2026-01-31,WH0004,SKU0000261,1979,385,1594,100,50,healthy 
2026-01-31,WH0004,SKU0000525,81,79,2,250,200,Overstock
2026-01-31,WH0004,SKU0000493,915,351,564,100,50,Overstock
2026-01-31,WH0004,SKU0000217,864,482,382,50,25,Stockout
2026-01-31,WH0004,SKU0000601,1629,24,1605,100,25,Low
2026-01-31,WH0004,SKU0000313,884,185,699,500,100,Stockout
2026-01-31,WH0004,SKU0000199,808,457,351,500,200,Overstock
2026-01-31,WH0004,SKU0000556,843,280,563,100,200,Overstock
2026-01-31,WH0004,SKU0000024,1022,321,701,100,100,Healthy
2026-01-31,WH0004,SKU0000412,921,10,911,500,25,Overstock
2026-01-31,WH0004,SKU0000312,1470,396,1074,250,50,Low
2026-01-31,WH0004,SKU0000306,334,1,333,250,200,healthy 
2026-01-31,WH0004,SKU0000639,1647,14,1633,100,200,healthy 
2026-01-31,WH0004,SKU0000483,1127,307,820,250,200,Low
2026-01-31,WH0004,SKU0000153,1137,96,1041,50,50,Low
2026-01-31,WH0004,SKU0000253,941,228,713,250,25,Overstock
2026-01-31,WH0004,SKU0000673,924,137,787,500,200,Stockout
2026-01-31,WH0004,SKU0000092,1785,478,1307,250,100,healthy 
2026-01-31,WH0004,SKU0000193,1170,204,966,500,100,healthy 
2026-01-31,WH0004,SKU0000534,1698,64,1634,500,100,Overstock
2026-01-31,WH0004,SKU0000180,1703,387,1316,100,25,Healthy
2026-01-31,WH0004,SKU0000269,394,85,309,100,100,Low
2026-01-31,WH0004,SKU0000113,1557,287,1270,250,100,Stockout
2026-01-31,WH0004,SKU0000513,280,125,155,500,200,Healthy
2026-01-31,WH0004,SKU0000417,1427,345,1082,50,50,Healthy
2026-01-31,WH0004,SKU0000304,732,326,406,50,200,healthy 
2026-01-31,WH0004,SKU0000671,1415,472,943,100,25,Overstock
2026-01-31,WH0004,SKU0000665,303,46,257,100,25,Overstock
2026-01-31,WH0004,SKU0000294,598,306,292,100,100,Overstock
2026-01-31,WH0004,SKU0000285,1374,420,954,50,25,Overstock
2026-01-31,WH0004,SKU0000528,1411,474,937,50,50,healthy 
2026-01-31,WH0004,SKU0000517,973,413,560,50,200,Low
2026-01-31,WH0004,SKU0000110,1259,307,952,100,200,Stockout
2026-01-31,WH0004,SKU0000382,81,51,30,50,25,Healthy
2026-01-31,WH0004,SKU0000273,926,29,897,100,25,healthy 
2026-01-31,WH0004,SKU0000585,1242,108,1134,50,25,Healthy
2026-01-31,WH0004,SKU0000683,1773,13,1760,100,100,Overstock
2026-01-31,WH0004,SKU0000668,696,496,200,100,200,Low
2026-01-31,WH0004,SKU0000323,1453,259,1194,500,25,Low
2026-01-31,WH0004,SKU0000448,191,98,93,50,50,Low
2026-01-31,WH0004,SKU0000666,1918,215,1703,500,100,healthy 
2026-01-31,WH0004,SKU0000098,1638,43,1595,100,25,Healthy
2026-01-31,WH0004,SKU0000487,198,194,4,100,50,Healthy
2026-01-31,WH0004,SKU0000017,1623,177,1446,50,50,Healthy
2026-01-31,WH0004,SKU0000027,247,141,106,500,200,healthy 
2026-01-31,WH0004,SKU0000385,1155,356,799,50,25,Overstock
2026-01-31,WH0004,SKU0000029,1029,188,841,250,100,Low
2026-01-31,WH0004,SKU0000367,1745,219,1526,50,50,Healthy
2026-01-31,WH0004,SKU0000390,623,184,439,500,25,healthy 
2026-01-31,WH0004,SKU0000351,34,30,4,50,200,Healthy
2026-01-31,WH0004,SKU0000031,680,377,303,250,50,Overstock
2026-01-31,WH0004,SKU0000540,1146,208,938,500,50,Low
2026-01-31,WH0004,SKU0000010,1759,425,1334,250,200,Stockout
2026-01-31,WH0004,SKU0000075,1131,262,869,100,50,Healthy
2026-01-31,WH0004,SKU0000360,1227,336,891,100,200,Overstock
2026-01-31,WH0004,SKU0000564,535,309,226,50,100,Low
2026-01-31,WH0004,SKU0000122,1166,241,925,500,25,Overstock
2026-01-31,WH0004,SKU0000094,1937,331,1606,100,200,Healthy
2026-01-31,WH0004,SKU0000320,521,224,297,100,100,Overstock
2026-01-31,WH0004,SKU0000034,557,71,486,250,25,Stockout
2026-01-31,WH0004,SKU0000531,599,443,156,250,25,Healthy
2026-01-31,WH0004,SKU0000032,12,11,1,250,25,Overstock
2026-01-31,WH0004,SKU0000053,557,368,189,250,50,Overstock
2026-01-31,WH0004,SKU0000657,50,47,3,50,50,Stockout
2026-01-31,WH0004,SKU0000192,589,173,416,500,200,Healthy
2026-01-31,WH0004,SKU0000080,1992,382,1610,500,200,Healthy
2026-01-31,WH0004,SKU0000588,855,167,688,250,50,Stockout
2026-01-31,WH0004,SKU0000046,269,174,95,100,200,Healthy
2026-01-31,WH0004,SKU0000130,1704,115,1589,50,25,Healthy
2026-01-31,WH0004,SKU0000682,287,38,249,100,25,Overstock
2026-01-31,WH0004,SKU0000318,1822,324,1498,50,200,Stockout
2026-01-31,WH0004,SKU0000491,1073,201,872,250,25,Low
2026-01-31,WH0004,SKU0000545,12,11,1,50,25,Overstock
2026-01-31,WH0004,SKU0000049,1344,158,1186,500,100,Overstock
2026-01-31,WH0004,SKU0000400,355,34,321,50,25,Overstock
2026-01-31,WH0004,SKU0000245,1843,217,1626,100,25,healthy 
2026-01-31,WH0004,SKU0000627,1184,497,687,250,50,Low
2026-01-31,WH0004,SKU0000321,488,20,468,250,200,Low
2026-01-31,WH0004,SKU0000438,1823,297,1526,250,50,Low
2026-01-31,WH0004,SKU0000225,110,33,77,100,100,Low
2026-01-31,WH0004,SKU0000112,1938,474,1464,100,100,Overstock
2026-01-31,WH0004,SKU0000280,719,1,718,250,200,healthy 
2026-01-31,WH0004,SKU0000151,1194,112,1082,250,100,Stockout
2026-01-31,WH0004,SKU0000303,613,52,561,500,100,healthy 
2026-01-31,WH0004,SKU0000402,1521,119,1402,250,50,Overstock
2026-01-31,WH0004,SKU0000593,163,22,141,100,25,healthy 
2026-01-31,WH0004,SKU0000365,623,106,517,250,100,Overstock
2026-01-31,WH0004,SKU0000163,478,135,343,500,50,Low
2026-01-31,WH0004,SKU0000355,1353,485,868,100,100,Stockout
2026-01-31,WH0004,SKU0000497,1099,229,870,250,200,Stockout
2026-01-31,WH0004,SKU0000159,1697,331,1366,250,50,Low
2026-01-31,WH0004,SKU0000150,614,441,173,50,50,Overstock
2026-01-31,WH0004,SKU0000455,129,25,104,250,50,healthy 
2026-01-31,WH0004,SKU0000161,925,359,566,500,25,Stockout
