transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,store_id,associate_id,customer_id,transaction_ts,transaction_date,transaction_type,sales_channel,receipt_status,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin,markdown_amount
TL0000000306,TXN000000090,6,SKU0000216,1.0,541.43,601.59,,5.0,27.07,Sold,True,STR0005,ASC000480,CUST00000685,,,SALE,Pickup,Completed,Sports,Fitness,Valueplus,292.62,541.43,536.43,292.62,243.80999999999995,60.16000000000008
TL0000000323,TXN000000095,1,SKU0000442,2.0,31.62,39.52,,1.0,5.69,Sold,True,STR0009,ASC000058,CUST00001497,2026-04-19 18:15:00,2026-04-19,SALE,Store,Completed,Grocery,Produce,Freshway,16.59,63.24,62.24,33.18,29.060000000000002,15.800000000000004
TL0000000324,TXN000000095,2,SKU0000391,1.0,129.63,144.03,,0.0,11.67,Sold,True,STR0009,ASC000058,CUST00001497,2026-04-19 18:15:00,2026-04-19,SALE,Store,Completed,Electronics,Audio,Urbanbasics,61.17,129.63,129.63,61.17,68.46,14.400000000000006
TL0000000325,TXN000000095,3,SKU0000195,2.0,712.91,838.72,,1.0,128.32,Sold,True,STR0009,ASC000058,CUST00001497,2026-04-19 18:15:00,2026-04-19,SALE,Store,Completed,Grocery,Produce,Valueplus,408.85,1425.82,1424.82,817.7,607.1199999999999,251.62000000000012
TL0000000334,TXN000000098,1,SKU0000172,4.0,269.28,283.45,,0.0,0.0,Sold,True,STR0024,ASC000340,CUST00000748,2026-04-29 09:21:00,2026-04-29,SALE,Store,Completed,Electronics,Accessories,Valueplus,112.0,1077.12,1077.12,448.0,629.1199999999999,56.680000000000064
TL0000000336,TXN000000098,3,SKU0000226,2.0,180.78,212.68,,0.0,25.31,Sold,True,STR0024,ASC000340,CUST00000748,2026-04-29 09:21:00,2026-04-29,SALE,Store,Completed,Health & Beauty,Pharmacy,Freshway,101.49,361.56,361.56,202.98,158.58,63.80000000000001
TL0000000337,TXN000000099,1,SKU0000056,3.0,501.32,501.32,,2.0,105.28,Sold,True,STR0021,ASC000234,CUST00000525,2026-05-30 15:38:00,2026-05-30,SALE,Pickup,Completed,Health & Beauty,Personal Care,Greathome,252.23,1503.96,1501.96,756.6899999999999,745.2700000000001,0.0
TL0000000355,TXN000000104,2,SKU0000262,1.0,103.67,103.67,,2.0,0.0,Sold,True,STR0003,ASC000481,CUST00000521,2026-05-02 11:51:00,2026-05-02,SALE,Store,Completed,Office,Stationery,Greathome,73.17,103.67,101.67,73.17,28.5,0.0
TL0000000364,TXN000000106,4,SKU0000561,1.0,539.27,539.27,,1.0,0.0,Sold,True,STR0015,ASC000054,,2026-05-13 11:43:00,2026-05-13,SALE,Store,Completed,Office,Stationery,Greathome,259.76,539.27,538.27,259.76,278.51,0.0
TL0000000365,TXN000000106,5,SKU0000288,1.0,263.16,292.4,,2.0,23.68,Sold,True,STR0015,ASC000054,,2026-05-13 11:43:00,2026-05-13,SALE,Store,Completed,Home,Storage,Urbanbasics,141.23,263.16,261.16,141.23,119.93000000000004,29.239999999999952
TL0000000392,TXN000000115,1,SKU0000390,2.0,237.33,249.82,,5.0,42.72,Sold,True,STR0014,ASC000066,CUST00000647,2026-04-25 08:11:00,2026-04-25,SALE,Store,Completed,Grocery,Dairy,Techline,138.38,474.66,469.66,276.76,192.90000000000003,24.97999999999996
TL0000000393,TXN000000115,2,SKU0000446,2.0,48.37,53.74,,0.0,0.0,Sold,True,STR0014,ASC000066,CUST00000647,2026-04-25 08:11:00,2026-04-25,SALE,Store,Completed,Electronics,Audio,Techline,32.66,96.74,96.74,65.32,31.42,10.740000000000009
TL0000000397,TXN000000116,2,SKU0000382,1.0,860.61,956.23,,0.0,43.03,Sold,True,STR0016,ASC000077,,,,SALE,Pickup,Completed,Automotive,Car Care,Freshway,356.17,860.61,860.61,356.17,504.44,95.62
TL0000000398,TXN000000117,1,SKU0000180,4.0,408.4,408.4,PRM00032,0.0,0.0,Sold,True,STR0009,ASC000245,CUST00001366,2026-04-27 07:29:00,2026-04-27,SALE,Pickup,Completed,Electronics,Gaming,Healthyyou,234.0,1633.6,1633.6,936.0,697.5999999999999,0.0
TL0000000400,TXN000000117,3,SKU0000462,1.0,39.73,46.74,,0.0,3.58,Sold,True,STR0009,ASC000245,CUST00001366,2026-04-27 07:29:00,2026-04-27,SALE,Pickup,Completed,Health & Beauty,Personal Care,Urbanbasics,37.54,39.73,39.73,37.54,2.1899999999999977,7.010000000000005
TL0000000406,TXN000000119,2,SKU0000107,2.0,486.66,486.66,,2.0,48.67,Sold,True,STR0022,ASC000131,CUST00000759,,,SALE,Store,Completed,Apparel,Men,Greathome,324.95,973.32,971.32,649.9,321.4200000000001,0.0
TL0000000407,TXN000000119,3,SKU0000319,4.0,492.57,547.3,,0.0,177.33,Sold,True,STR0022,ASC000131,CUST00000759,,,SALE,Store,Completed,Sports,Fitness,Techline,442.3,1970.28,1970.28,1769.2,201.07999999999993,218.91999999999985
TL0000000408,TXN000000119,4,SKU0000279,1.0,551.56,648.89,,0.0,49.64,Sold,True,STR0022,ASC000131,CUST00000759,,,SALE,Store,Completed,Apparel,Shoes,Freshway,306.18,551.56,551.56,306.18,245.37999999999994,97.33000000000004
TL0000000429,TXN000000125,2,SKU0000568,3.0,118.38,124.61,,0.0,17.76,Sold,True,STR0023,ASC000407,CUST00001123,,,SALE,Store,Completed,Grocery,Pantry,Valueplus,76.85,355.14,355.14,230.54999999999998,124.59,18.690000000000012
TL0000000430,TXN000000125,3,SKU0000076,3.0,301.54,376.92,,2.0,81.41,Sold,True,STR0023,ASC000407,CUST00001123,,,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,297.8,904.6200000000001,902.6200000000001,893.4000000000001,9.220000000000027,226.14
TL0000000446,TXN000000131,1,SKU0000335,2.0,437.19,437.19,,0.0,43.72,Sold,True,STR0004,ASC000154,CUST00000780,,,SALE,Pickup,Completed,Apparel,Men,Urbanbasics,219.15,874.38,874.38,438.3,436.08,0.0
TL0000000447,TXN000000131,2,SKU0000579,1.0,225.24,225.24,,1.0,15.77,Sold,True,STR0004,ASC000154,CUST00000780,,,SALE,Pickup,Completed,Office,Stationery,Valueplus,138.15,225.24,224.24,138.15,86.09,0.0
TL0000000448,TXN000000131,3,SKU0000512,1.0,198.42,248.02,,2.0,17.86,Sold,True,STR0004,ASC000154,CUST00000780,,,SALE,Pickup,Completed,Apparel,Kids,Valueplus,203.46,198.42,196.42,203.46,-7.0400000000000205,49.60000000000002
TL0000000484,TXN000000140,2,SKU0000220,2.0,383.12,383.12,,0.0,68.96,Sold,True,STR0008,ASC000366,CUST00000705,,,SALE,Pickup,Completed,Automotive,Car Care,Greathome,243.05,766.24,766.24,486.1,280.14,0.0
TL0000000486,TXN000000140,4,SKU0000574,3.0,434.27,482.52,,0.0,65.14,Sold,True,STR0008,ASC000366,CUST00000705,,,SALE,Pickup,Completed,Grocery,Beverages,Urbanbasics,303.41,1302.81,1302.81,910.23,392.5799999999999,144.75
TL0000000487,TXN000000141,1,SKU0000279,3.0,648.89,648.89,,0.0,0.0,Sold,True,STR0011,ASC000447,,2026-05-24 20:49:00,2026-05-24,SALE,Store,Completed,Apparel,Shoes,Freshway,306.18,1946.67,1946.67,918.54,1028.13,0.0
TL0000000490,TXN000000141,4,SKU0000517,1.0,122.87,122.87,,0.0,0.0,Sold,True,STR0011,ASC000447,,2026-05-24 20:49:00,2026-05-24,SALE,Store,Completed,Sports,Cycling,Techline,57.28,122.87,122.87,57.28,65.59,0.0
TL0000000491,TXN000000141,5,SKU0000080,2.0,433.14,433.14,,0.0,43.31,Sold,True,STR0011,ASC000447,,2026-05-24 20:49:00,2026-05-24,SALE,Store,Completed,Electronics,Computers,Healthyyou,310.58,866.28,866.28,621.16,245.12,0.0
TL0000000512,TXN000000147,1,SKU0000207,1.0,433.39,541.74,,0.0,0.0,Sold,True,STR0013,ASC000317,CUST00001660,2026-04-24 00:30:00,2026-04-24,SALE,Store,Completed,Office,Printing,Healthyyou,279.18,433.39,433.39,279.18,154.20999999999998,108.35000000000002
TL0000000524,TXN000000150,4,SKU0000327,5.0,766.57,806.92,PRM00031,0.0,268.3,Sold,True,STR0022,ASC000443,CUST00000076,,,SALE,Store,Completed,Automotive,Accessories,Healthyyou,338.13,3832.8500000000004,3832.8500000000004,1690.65,2142.2000000000003,201.74999999999955
TL0000000526,TXN000000150,6,SKU0000094,5.0,85.99,90.52,,2.0,38.7,Sold,True,STR0022,ASC000443,CUST00000076,,,SALE,Store,Completed,Automotive,Accessories,Urbanbasics,36.27,429.95,427.95,181.35000000000002,246.59999999999997,22.650000000000006
TL0000000532,TXN000000152,4,SKU0000452,1.0,325.0,325.0,PRM00018,0.0,22.75,Sold,True,STR0014,ASC000293,CUST00001508,2026-05-11 19:01:00,2026-05-11,SALE,Pickup,Completed,Health & Beauty,Personal Care,Greathome,138.13,325.0,325.0,138.13,186.87,0.0
TL0000000533,TXN000000152,5,SKU0000333,3.0,164.38,205.47,,0.0,44.38,Sold,True,STR0014,ASC000293,CUST00001508,2026-05-11 19:01:00,2026-05-11,SALE,Pickup,Completed,Home,Decor,Greathome,95.21,493.14,493.14,285.63,207.51,123.27000000000001
TL0000000540,TXN000000154,2,SKU0000492,1.0,514.73,571.92,,2.0,25.74,Sold,True,STR0023,ASC000407,,2026-05-22 14:46:00,2026-05-22,SALE,Pickup,Completed,Health & Beauty,Pharmacy,Valueplus,386.2,514.73,512.73,386.2,126.53000000000003,57.18999999999994
TL0000000541,TXN000000154,3,SKU0000181,5.0,188.39,198.31,,2.0,65.94,Sold,True,STR0023,ASC000407,,2026-05-22 14:46:00,2026-05-22,SALE,Pickup,Completed,Grocery,Frozen,Techline,73.96,941.9499999999999,939.9499999999999,369.79999999999995,570.15,49.60000000000008
TL0000000542,TXN000000154,4,SKU0000105,1.0,153.9,162.0,,0.0,13.85,Sold,True,STR0023,ASC000407,,2026-05-22 14:46:00,2026-05-22,SALE,Pickup,Completed,Home,Bedding,Greathome,127.37,153.9,153.9,127.37,26.53,8.099999999999994
TL0000000543,TXN000000154,5,SKU0000573,4.0,446.39,446.39,,0.0,0.0,Sold,True,STR0023,ASC000407,,2026-05-22 14:46:00,2026-05-22,SALE,Pickup,Completed,Home,Bedding,Healthyyou,170.61,1785.56,1785.56,682.44,1103.12,0.0
TL0000000544,TXN000000154,6,SKU0000232,3.0,438.11,461.17,,1.0,92.0,Sold,True,STR0023,ASC000407,,2026-05-22 14:46:00,2026-05-22,SALE,Pickup,Completed,Automotive,Tires,Techline,398.61,1314.33,1313.33,1195.83,117.5,69.18
TL0000000545,TXN000000155,1,SKU0000507,1.0,658.07,731.19,,0.0,46.06,Sold,True,STR0023,ASC000061,CUST00000366,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Northpeak,290.79,658.07,658.07,290.79,367.28000000000003,73.12
TL0000000546,TXN000000155,2,SKU0000079,5.0,745.8,745.8,,0.0,261.03,Sold,True,STR0023,ASC000061,CUST00000366,,,SALE,Store,Completed,Office,School Supplies,Freshway,284.51,3729.0,3729.0,1422.55,2306.45,0.0
TL0000000548,TXN000000155,4,SKU0000456,4.0,224.21,224.21,,2.0,62.78,Sold,True,STR0023,ASC000061,CUST00000366,,,SALE,Store,Completed,Health & Beauty,Pharmacy,Healthyyou,156.94,896.84,894.84,627.76,267.08000000000004,0.0
TL0000000549,TXN000000155,5,SKU0000321,5.0,309.9,309.9,,0.0,108.47,Sold,True,STR0023,ASC000061,CUST00000366,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Valueplus,138.64,1549.5,1549.5,693.1999999999999,856.3000000000001,0.0
TL0000000553,TXN000000158,1,SKU0000428,2.0,68.78,68.78,PRM00001,5.0,12.38,Sold,True,STR0009,ASC000246,CUST00000975,2026-04-27 02:18:00,2026-04-27,SALE,Store,Completed,Automotive,Car Care,Freshway,136.17,137.56,132.56,272.34,-139.77999999999997,0.0
TL0000000556,TXN000000158,4,SKU0000363,5.0,644.09,644.09,,0.0,289.84,Sold,True,STR0009,ASC000246,CUST00000975,2026-04-27 02:18:00,2026-04-27,SALE,Store,Completed,Office,Printing,Northpeak,253.64,3220.4500000000003,3220.4500000000003,1268.1999999999998,1952.2500000000005,0.0
TL0000000561,TXN000000160,2,SKU0000484,4.0,773.36,909.84,,0.0,154.67,Sold,True,STR0014,ASC000247,CUST00001282,,,SALE,Pickup,Completed,Apparel,Kids,Greathome,350.11,3093.44,3093.44,1400.44,1693.0,545.9200000000001
TL0000000563,TXN000000160,4,SKU0000038,4.0,914.63,914.63,,0.0,182.93,Sold,True,STR0014,ASC000247,CUST00001282,,,SALE,Pickup,Completed,Electronics,Audio,Northpeak,376.01,3658.52,3658.52,1504.04,2154.48,0.0
TL0000000569,TXN000000162,2,SKU0000040,2.0,99.99,124.99,,2.0,10.0,Sold,True,STR0022,ASC000248,CUST00001127,,,SALE,Pickup,Completed,Sports,Fitness,Greathome,59.19,199.98,197.98,118.38,79.6,50.0
TL0000000572,TXN000000163,1,SKU0000077,2.0,1046.78,1163.09,,0.0,188.42,Sold,True,STR0010,ASC000408,CUST00000104,,,SALE,Store,Completed,Office,Stationery,Techline,436.01,2093.56,2093.56,872.02,1221.54,232.6199999999999
TL0000000573,TXN000000163,2,SKU0000148,1.0,504.39,504.39,,0.0,25.22,Sold,True,STR0010,ASC000408,CUST00000104,,,SALE,Store,Completed,Health & Beauty,Personal Care,Techline,263.36,504.39,504.39,263.36,241.02999999999997,0.0
TL0000000574,TXN000000163,3,SKU0000371,5.0,488.92,488.92,,0.0,122.23,Sold,True,STR0010,ASC000408,CUST00000104,,,SALE,Store,Completed,Sports,Fitness,Techline,205.93,2444.6,2444.6,1029.65,1414.9499999999998,0.0
TL0000000577,TXN000000165,1,SKU0000211,2.0,512.1,512.1,,0.0,71.69,Sold,True,STR0019,ASC000279,CUST00000551,2026-04-02 09:07:00,2026-04-02,SALE,Pickup,Completed,Office,Stationery,Greathome,244.77,1024.2,1024.2,489.54,534.6600000000001,0.0
TL0000000578,TXN000000165,2,SKU0000099,1.0,79.39,79.39,,0.0,5.56,Sold,True,STR0019,ASC000279,CUST00000551,2026-04-02 09:07:00,2026-04-02,SALE,Pickup,Completed,Apparel,Shoes,Freshway,30.06,79.39,79.39,30.06,49.33,0.0
TL0000000580,TXN000000165,4,SKU0000052,3.0,290.78,342.09,PRM00017,0.0,61.06,Sold,True,STR0019,ASC000279,CUST00000551,2026-04-02 09:07:00,2026-04-02,SALE,Pickup,Completed,Health & Beauty,Pharmacy,Freshway,196.43,872.3399999999999,872.3399999999999,589.29,283.04999999999995,153.93
TL0000000597,TXN000000170,1,SKU0000101,1.0,657.58,730.64,,0.0,46.03,Sold,True,STR0008,ASC000321,CUST00000767,2026-04-22 13:18:00,2026-04-22,SALE,Pickup,Completed,Office,Printing,Freshway,344.7,657.58,657.58,344.7,312.88000000000005,73.05999999999995
TL0000000598,TXN000000171,1,SKU0000379,5.0,514.93,572.14,,5.0,0.0,Sold,True,STR0001,ASC000475,CUST00000086,,,SALE,Store,Completed,Office,Stationery,Urbanbasics,257.74,2574.6499999999996,2569.6499999999996,1288.7,1280.9499999999996,286.0500000000002
TL0000000600,TXN000000171,3,SKU0000174,4.0,424.09,498.93,,0.0,84.82,Sold,True,STR0001,ASC000475,CUST00000086,,,SALE,Store,Completed,Home,Decor,Freshway,231.23,1696.36,1696.36,924.92,771.4399999999999,299.3600000000001
TL0000000602,TXN000000171,5,SKU0000094,1.0,76.94,90.52,,1.0,0.0,Sold,True,STR0001,ASC000475,CUST00000086,,,SALE,Store,Completed,Automotive,Accessories,Urbanbasics,36.27,76.94,75.94,36.27,39.669999999999995,13.579999999999998
TL0000000603,TXN000000172,1,SKU0000488,1.0,76.92,96.15,,1.0,3.85,Sold,True,STR0006,ASC000449,CUST00000039,2026-05-11 02:33:00,2026-05-11,SALE,Store,Completed,Sports,Fitness,Freshway,58.48,76.92,75.92,58.48,17.440000000000005,19.230000000000004
TL0000000604,TXN000000172,2,SKU0000152,1.0,471.64,471.64,PRM00043,5.0,33.01,Sold,True,STR0006,ASC000449,CUST00000039,2026-05-11 02:33:00,2026-05-11,SALE,Store,Completed,Automotive,Car Care,Greathome,299.11,471.64,466.64,299.11,167.52999999999997,0.0
TL0000000606,TXN000000172,4,SKU0000134,5.0,410.31,512.89,,0.0,184.64,Sold,True,STR0006,ASC000449,CUST00000039,2026-05-11 02:33:00,2026-05-11,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,395.71,2051.55,2051.55,1978.55,73.00000000000023,512.8999999999999
TL0000000607,TXN000000172,5,SKU0000507,2.0,694.63,731.19,,0.0,97.25,Sold,True,STR0006,ASC000449,CUST00000039,2026-05-11 02:33:00,2026-05-11,SALE,Store,Completed,Health & Beauty,Cosmetics,Northpeak,290.79,1389.26,1389.26,581.58,807.68,73.12000000000012
TL0000000608,TXN000000173,1,SKU0000129,3.0,577.8,642.0,PRM00042,0.0,156.01,Sold,True,STR0011,ASC000314,,2026-04-12 16:55:00,2026-04-12,SALE,Pickup,Completed,Health & Beauty,Pharmacy,Techline,423.68,1733.3999999999999,1733.3999999999999,1271.04,462.3599999999999,192.60000000000014
TL0000000609,TXN000000173,2,SKU0000275,3.0,868.18,964.64,,5.0,0.0,Sold,True,STR0011,ASC000314,,2026-04-12 16:55:00,2026-04-12,SALE,Pickup,Completed,Health & Beauty,Personal Care,Greathome,419.98,2604.54,2599.54,1259.94,1339.6,289.3800000000001
TL0000000611,TXN000000173,4,SKU0000219,3.0,722.6,802.89,,0.0,108.39,Sold,True,STR0011,ASC000314,,2026-04-12 16:55:00,2026-04-12,SALE,Pickup,Completed,Electronics,Accessories,Greathome,388.26,2167.8,2167.8,1164.78,1003.0200000000002,240.8699999999999
TL0000000626,TXN000000178,2,SKU0000524,1.0,767.92,959.9,,5.0,53.75,Sold,True,STR0004,ASC000062,CUST00001343,,,SALE,Store,Completed,Office,School Supplies,Greathome,413.44,767.92,762.92,413.44,349.47999999999996,191.98000000000002
TL0000000628,TXN000000178,4,SKU0000369,1.0,189.54,222.99,,0.0,9.48,Sold,True,STR0004,ASC000062,CUST00001343,,,SALE,Store,Completed,Office,Stationery,Northpeak,161.5,189.54,189.54,161.5,28.039999999999992,33.45000000000002
TL0000000629,TXN000000178,5,SKU0000139,4.0,730.2,768.63,,0.0,262.87,Sold,True,STR0004,ASC000062,CUST00001343,,,SALE,Store,Completed,Sports,Outdoor,Northpeak,332.16,2920.8,2920.8,1328.64,1592.16,153.7199999999998
TL0000000630,TXN000000178,6,SKU0000489,2.0,20.7,25.87,,0.0,3.73,Sold,True,STR0004,ASC000062,CUST00001343,,,SALE,Store,Completed,Grocery,Frozen,Healthyyou,23.27,41.4,41.4,46.54,-5.140000000000001,10.340000000000003
TL0000000631,TXN000000179,1,SKU0000341,2.0,177.47,208.79,,0.0,0.0,Sold,True,STR0010,ASC000070,,2026-04-02 09:40:00,2026-04-02,SALE,Store,Completed,Health & Beauty,Pharmacy,Urbanbasics,87.1,354.94,354.94,174.2,180.74,62.639999999999986
TL0000000633,TXN000000180,1,SKU0000009,1.0,33.5,41.87,,0.0,3.01,Sold,True,STR0004,ASC000423,,2026-05-15 02:44:00,2026-05-15,SALE,Pickup,Completed,Grocery,Produce,Healthyyou,19.64,33.5,33.5,19.64,13.86,8.369999999999997
TL0000000653,TXN000000186,1,SKU0000263,2.0,89.46,99.4,,0.0,12.52,Sold,True,STR0003,ASC000261,CUST00000762,,,SALE,Store,Completed,Office,Stationery,Freshway,46.66,178.92,178.92,93.32,85.6,19.880000000000024
TL0000000654,TXN000000186,2,SKU0000236,1.0,56.11,70.14,,2.0,2.81,Sold,True,STR0003,ASC000261,CUST00000762,,,SALE,Store,Completed,Home,Storage,Freshway,64.05,56.11,54.11,64.05,-9.939999999999998,14.030000000000001
TL0000000656,TXN000000187,1,SKU0000061,5.0,157.67,165.97,,0.0,55.19,Sold,True,STR0001,ASC000306,CUST00001173,,,SALE,Store,Completed,Apparel,Men,Techline,83.47,788.3499999999999,788.3499999999999,417.35,370.9999999999999,41.50000000000006
TL0000000657,TXN000000187,2,SKU0000525,4.0,347.35,365.63,,0.0,0.0,Sold,True,STR0001,ASC000306,CUST00001173,,,SALE,Store,Completed,Home,Kitchen,Northpeak,136.26,1389.4,1389.4,545.04,844.3600000000001,73.11999999999989
TL0000000659,TXN000000187,4,SKU0000320,3.0,47.69,56.1,,0.0,12.87,Sold,True,STR0001,ASC000306,CUST00001173,,,SALE,Store,Completed,Electronics,Audio,Freshway,21.42,143.07,143.07,64.26,78.80999999999999,25.23000000000001
TL0000000661,TXN000000187,6,SKU0000202,3.0,507.12,507.12,,0.0,0.0,Sold,True,STR0001,ASC000306,CUST00001173,,,SALE,Store,Completed,Sports,Outdoor,Greathome,297.36,1521.3600000000001,1521.3600000000001,892.08,629.2800000000001,0.0
TL0000000667,TXN000000190,1,SKU0000372,1.0,184.18,184.18,,0.0,9.21,Sold,True,STR0014,ASC000469,,2026-04-30 13:05:00,2026-04-30,SALE,Store,Completed,Sports,Outdoor,Northpeak,115.16,184.18,184.18,115.16,69.02000000000001,0.0
TL0000000668,TXN000000190,2,SKU0000153,1.0,163.17,191.97,,2.0,8.16,Sold,True,STR0014,ASC000469,,2026-04-30 13:05:00,2026-04-30,SALE,Store,Completed,Home,Decor,Greathome,87.35,163.17,161.17,87.35,73.82,28.80000000000001
TL0000000669,TXN000000190,3,SKU0000133,2.0,591.5,591.5,,1.0,59.15,Sold,True,STR0014,ASC000469,,2026-04-30 13:05:00,2026-04-30,SALE,Store,Completed,Health & Beauty,Cosmetics,Valueplus,235.28,1183.0,1182.0,470.56,711.44,0.0
TL0000000670,TXN000000190,4,SKU0000111,5.0,473.89,557.52,,2.0,0.0,Sold,True,STR0014,ASC000469,,2026-04-30 13:05:00,2026-04-30,SALE,Store,Completed,Home,Decor,Techline,298.38,2369.45,2367.45,1491.9,875.5499999999997,418.15
TL0000000693,TXN000000196,1,SKU0000282,3.0,558.61,558.61,,1.0,83.79,Sold,True,STR0023,ASC000097,CUST00000273,2026-04-12 06:41:00,2026-04-12,SALE,Store,Completed,Automotive,Car Care,Valueplus,424.41,1675.83,1674.83,1273.23,401.5999999999999,0.0
TL0000000694,TXN000000196,2,SKU0000569,4.0,496.82,496.82,PRM00029,2.0,99.36,Sold,True,STR0023,ASC000097,CUST00000273,2026-04-12 06:41:00,2026-04-12,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,406.38,1987.28,1985.28,1625.52,359.76,0.0
TL0000000695,TXN000000196,3,SKU0000190,2.0,351.52,351.52,,0.0,0.0,Sold,True,STR0023,ASC000097,CUST00000273,2026-04-12 06:41:00,2026-04-12,SALE,Store,Completed,Sports,Cycling,Valueplus,211.47,703.04,703.04,422.94,280.09999999999997,0.0
TL0000000706,TXN000000200,1,SKU0000187,2.0,161.91,179.9,,1.0,22.67,Sold,True,STR0005,ASC000015,CUST00000646,2026-05-06 23:50:00,2026-05-06,SALE,Pickup,Completed,Apparel,Kids,Healthyyou,146.14,323.82,322.82,292.28,30.54000000000002,35.98000000000002
TL0000000707,TXN000000200,2,SKU0000067,3.0,658.25,774.41,PRM00001,5.0,177.73,Sold,True,STR0005,ASC000015,CUST00000646,2026-05-06 23:50:00,2026-05-06,SALE,Pickup,Completed,Apparel,Shoes,Freshway,303.81,1974.75,1969.75,911.4300000000001,1058.32,348.4799999999999
TL0000000708,TXN000000200,3,SKU0000521,1.0,774.27,774.27,,2.0,69.68,Sold,True,STR0005,ASC000015,CUST00000646,2026-05-06 23:50:00,2026-05-06,SALE,Pickup,Completed,Apparel,Kids,Techline,410.12,774.27,772.27,410.12,362.15,0.0
TL0000000709,TXN000000200,4,SKU0000319,1.0,465.2,547.3,,0.0,0.0,Sold,True,STR0005,ASC000015,CUST00000646,2026-05-06 23:50:00,2026-05-06,SALE,Pickup,Completed,Sports,Fitness,Techline,442.3,465.2,465.2,442.3,22.899999999999977,82.09999999999997
TL0000000713,TXN000000201,3,SKU0000264,1.0,119.51,125.8,,2.0,5.98,Sold,True,STR0021,ASC000492,CUST00001682,2026-04-19 03:05:00,2026-04-19,SALE,Store,Completed,Apparel,Kids,Techline,102.47,119.51,117.51,102.47,15.040000000000006,6.289999999999992
TL0000000714,TXN000000201,4,SKU0000460,2.0,435.36,435.36,PRM00037,0.0,43.54,Sold,True,STR0021,ASC000492,CUST00001682,2026-04-19 03:05:00,2026-04-19,SALE,Store,Completed,Sports,Outdoor,Valueplus,329.1,870.72,870.72,658.2,212.51999999999998,0.0
TL0000000731,TXN000000205,2,SKU0000134,1.0,512.89,512.89,,2.0,0.0,Sold,True,STR0005,ASC000343,CUST00000216,2026-05-23 23:30:00,2026-05-23,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,395.71,512.89,510.89,395.71,115.18,0.0
TL0000000733,TXN000000206,2,SKU0000160,2.0,665.27,665.27,PRM00035,5.0,119.75,Sold,True,STR0023,ASC000363,CUST00000794,2026-04-05 01:57:00,2026-04-05,SALE,Store,Completed,Apparel,Women,Valueplus,439.98,1330.54,1325.54,879.96,445.5799999999999,0.0
TL0000000738,TXN000000208,1,SKU0000182,5.0,708.99,708.99,,0.0,319.05,Sold,True,STR0010,ASC000122,CUST00001439,2026-04-17 21:55:00,2026-04-17,SALE,Store,Completed,Office,School Supplies,Healthyyou,338.91,3544.95,3544.95,1694.5500000000002,1850.3999999999996,0.0
TL0000000739,TXN000000208,2,SKU0000327,5.0,806.92,806.92,,2.0,282.42,Sold,True,STR0010,ASC000122,CUST00001439,2026-04-17 21:55:00,2026-04-17,SALE,Store,Completed,Automotive,Accessories,Healthyyou,338.13,4034.6,4032.6,1690.65,2341.95,0.0
TL0000000740,TXN000000208,3,SKU0000440,3.0,510.18,510.18,PRM00060,5.0,137.75,Sold,True,STR0010,ASC000122,CUST00001439,2026-04-17 21:55:00,2026-04-17,SALE,Store,Completed,Apparel,Women,Greathome,236.34,1530.54,1525.54,709.02,816.52,0.0
TL0000000741,TXN000000208,4,SKU0000132,4.0,58.1,72.62,,0.0,0.0,Sold,True,STR0010,ASC000122,CUST00001439,2026-04-17 21:55:00,2026-04-17,SALE,Store,Completed,Sports,Cycling,Healthyyou,64.2,232.4,232.4,256.8,-24.400000000000006,58.08000000000001
