online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,order_date,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin
OL0000000179,WEB00000062,4,SKU0000340,1.0,674.52,5.0,Open,True,CUST00001698,2026-05-28 13:20:56,Ship To Home,STR0008,Ready,Web,2026-05-28,Sports,Fitness,Healthyyou,378.2,674.52,669.52,378.2,291.32
OL0000000180,WEB00000063,1,SKU0000244,1.0,434.65,0.0,Picked,True,CUST00000926,2026-05-31 14:31:47,Delivery,STR0020,Ready,Web,2026-05-31,Apparel,Women,Freshway,284.65,434.65,434.65,284.65,150.0
OL0000000181,WEB00000063,2,SKU0000328,1.0,827.24,5.0,Allocated,True,CUST00000926,2026-05-31 14:31:47,Delivery,STR0020,Ready,Web,2026-05-31,Health & Beauty,Personal Care,Urbanbasics,337.06,827.24,822.24,337.06,485.18
OL0000000182,WEB00000064,1,SKU0000469,3.0,745.78,0.0,Open,True,CUST00001720,2026-04-23 22:00:54,Delivery,STR0010,Delivered,Web,2026-04-23,Home,Kitchen,Valueplus,341.8,2237.34,2237.34,1025.4,1211.94
OL0000000183,WEB00000064,2,SKU0000422,2.0,539.36,0.0,Picked,True,CUST00001720,2026-04-23 22:00:54,Delivery,STR0010,Delivered,Web,2026-04-23,Apparel,Men,Freshway,285.85,1078.72,1078.72,571.7,507.02
OL0000000184,WEB00000064,3,SKU0000186,2.0,368.53,2.0,Cancelled,True,CUST00001720,2026-04-23 22:00:54,Delivery,STR0010,Delivered,Web,2026-04-23,Sports,Outdoor,Urbanbasics,197.57,737.06,735.06,395.14,339.91999999999996
OL0000000185,WEB00000064,4,SKU0000028,2.0,320.01,1.0,Shipped,True,CUST00001720,2026-04-23 22:00:54,Delivery,STR0010,Delivered,Web,2026-04-23,Grocery,Produce,Valueplus,241.93,640.02,639.02,483.86,155.15999999999997
OL0000000187,WEB00000066,1,SKU0000492,1.0,571.92,0.0,Allocated,True,CUST00000421,2026-05-26 12:46:46,Ship To Home,STR0021,Delivered,Android,2026-05-26,Health & Beauty,Pharmacy,Valueplus,386.2,571.92,571.92,386.2,185.71999999999997
OL0000000188,WEB00000066,2,SKU0000290,4.0,106.66,5.0,Cancelled,True,CUST00000421,2026-05-26 12:46:46,Ship To Home,STR0021,Delivered,Android,2026-05-26,Automotive,Tires,Urbanbasics,68.11,426.64,421.64,272.44,149.2
OL0000000189,WEB00000066,3,SKU0000450,3.0,28.93,1.0,Picked,True,CUST00000421,2026-05-26 12:46:46,Ship To Home,STR0021,Delivered,Android,2026-05-26,Grocery,Dairy,Greathome,18.3,86.78999999999999,85.78999999999999,54.900000000000006,30.889999999999986
OL0000000192,WEB00000067,1,SKU0000570,3.0,11.57,0.0,Shipped,True,CUST00001209,2026-05-27 11:39:02,Ship To Home,STR0016,Processing,Ios,2026-05-27,Grocery,Frozen,Techline,10.05,34.71,34.71,30.150000000000002,4.559999999999999
OL0000000193,WEB00000067,2,SKU0000091,1.0,190.56,5.0,Open,True,CUST00001209,2026-05-27 11:39:02,Ship To Home,STR0016,Processing,Ios,2026-05-27,Apparel,Kids,Techline,83.66,190.56,185.56,83.66,101.9
OL0000000194,WEB00000068,1,SKU0000383,2.0,502.89,0.0,Allocated,True,CUST00001581,2026-05-27 08:37:20,Pickup,STR0020,Processing,Android,2026-05-27,Sports,Cycling,Freshway,266.15,1005.78,1005.78,532.3,473.48
OL0000000195,WEB00000068,2,SKU0000380,4.0,321.76,5.0,Allocated,True,CUST00001581,2026-05-27 08:37:20,Pickup,STR0020,Processing,Android,2026-05-27,Home,Storage,Techline,156.58,1287.04,1282.04,626.32,655.7199999999999
OL0000000196,WEB00000068,3,SKU0000530,1.0,54.09,0.0,Allocated,True,CUST00001581,2026-05-27 08:37:20,Pickup,STR0020,Processing,Android,2026-05-27,Electronics,Gaming,Urbanbasics,40.82,54.09,54.09,40.82,13.270000000000003
OL0000000198,WEB00000069,2,SKU0000124,1.0,749.94,2.0,Cancelled,True,CUST00000964,2026-04-14 01:48:36,Pickup,STR0005,Placed,Android,2026-04-14,Health & Beauty,Cosmetics,Freshway,398.69,749.94,747.94,398.69,349.25000000000006
OL0000000202,WEB00000071,3,SKU0000158,1.0,142.05,0.0,Open,True,CUST00000441,2026-04-14 01:13:54,Pickup,STR0006,Shipped,Ios,2026-04-14,Apparel,Kids,Freshway,107.29,142.05,142.05,107.29,34.760000000000005
OL0000000203,WEB00000071,4,SKU0000233,3.0,741.96,5.0,Shipped,True,CUST00000441,2026-04-14 01:13:54,Pickup,STR0006,Shipped,Ios,2026-04-14,Health & Beauty,Pharmacy,Greathome,315.26,2225.88,2220.88,945.78,1275.1000000000001
OL0000000204,WEB00000072,1,SKU0000066,1.0,651.9,1.0,Picked,True,CUST00000198,2026-05-29 01:16:25,Ship To Home,STR0008,Processing,Ios,2026-05-29,Electronics,Audio,Urbanbasics,402.01,651.9,650.9,402.01,248.89
OL0000000206,WEB00000072,3,SKU0000018,3.0,685.31,0.0,Picked,True,CUST00000198,2026-05-29 01:16:25,Ship To Home,STR0008,Processing,Ios,2026-05-29,Home,Kitchen,Techline,309.53,2055.93,2055.93,928.5899999999999,1127.34
OL0000000209,WEB00000073,1,SKU0000408,1.0,172.1,0.0,Open,True,CUST00001798,2026-04-05 02:17:36,Delivery,STR0010,Ready,Web,2026-04-05,Office,School Supplies,Northpeak,67.6,172.1,172.1,67.6,104.5
OL0000000210,WEB00000073,2,SKU0000526,4.0,317.64,1.0,Cancelled,True,CUST00001798,2026-04-05 02:17:36,Delivery,STR0010,Ready,Web,2026-04-05,Automotive,Car Care,Valueplus,210.05,1270.56,1269.56,840.2,429.3599999999999
OL0000000211,WEB00000073,3,SKU0000018,2.0,685.31,0.0,Allocated,True,CUST00001798,2026-04-05 02:17:36,Delivery,STR0010,Ready,Web,2026-04-05,Home,Kitchen,Techline,309.53,1370.62,1370.62,619.06,751.56
OL0000000212,WEB00000073,4,SKU0000400,3.0,235.65,0.0,Allocated,True,CUST00001798,2026-04-05 02:17:36,Delivery,STR0010,Ready,Web,2026-04-05,Apparel,Shoes,Healthyyou,187.21,706.95,706.95,561.63,145.32000000000005
OL0000000213,WEB00000074,1,SKU0000103,1.0,421.57,0.0,Picked,True,CUST00000687,2026-05-19 09:54:57,Delivery,STR0009,Processing,Android,2026-05-19,Home,Storage,Urbanbasics,195.77,421.57,421.57,195.77,225.79999999999998
OL0000000214,WEB00000075,1,SKU0000518,2.0,198.88,0.0,Open,True,CUST00001283,2026-05-26 05:14:33,Pickup,STR0013,Ready,Web,2026-05-26,Health & Beauty,Wellness,Greathome,76.33,397.76,397.76,152.66,245.1
OL0000000215,WEB00000075,2,SKU0000425,3.0,294.46,0.0,Allocated,True,CUST00001283,2026-05-26 05:14:33,Pickup,STR0013,Ready,Web,2026-05-26,Health & Beauty,Wellness,Northpeak,148.16,883.3799999999999,883.3799999999999,444.48,438.89999999999986
OL0000000217,WEB00000076,1,SKU0000246,1.0,188.87,0.0,Cancelled,True,CUST00000207,2026-05-12 07:12:17,Delivery,STR0014,Processing,Web,2026-05-12,Office,Printing,Freshway,109.33,188.87,188.87,109.33,79.54
OL0000000218,WEB00000077,1,SKU0000445,1.0,254.03,0.0,Shipped,True,CUST00001227,2026-05-13 05:53:52,Pickup,STR0017,Ready,Web,2026-05-13,Sports,Cycling,Greathome,197.99,254.03,254.03,197.99,56.03999999999999
OL0000000219,WEB00000077,2,SKU0000218,2.0,388.94,0.0,Shipped,True,CUST00001227,2026-05-13 05:53:52,Pickup,STR0017,Ready,Web,2026-05-13,Automotive,Tires,Urbanbasics,336.59,777.88,777.88,673.18,104.70000000000005
OL0000000220,WEB00000077,3,SKU0000248,1.0,411.14,2.0,Cancelled,True,CUST00001227,2026-05-13 05:53:52,Pickup,STR0017,Ready,Web,2026-05-13,Automotive,Car Care,Greathome,284.1,411.14,409.14,284.1,125.03999999999996
OL0000000221,WEB00000077,4,SKU0000404,1.0,78.05,0.0,Picked,True,CUST00001227,2026-05-13 05:53:52,Pickup,STR0017,Ready,Web,2026-05-13,Apparel,Shoes,Northpeak,32.35,78.05,78.05,32.35,45.699999999999996
OL0000000226,WEB00000079,2,SKU0000121,1.0,22.25,0.0,Shipped,True,CUST00001151,2026-05-26 20:23:50,Pickup,STR0016,Shipped,Ios,2026-05-26,Health & Beauty,Wellness,Urbanbasics,127.42,22.25,22.25,127.42,-105.17
OL0000000229,WEB00000081,1,SKU0000006,3.0,732.82,1.0,Shipped,True,CUST00000979,2026-04-14 08:11:53,Delivery,STR0012,Ready,Android,2026-04-14,Office,School Supplies,Greathome,424.82,2198.46,2197.46,1274.46,923.0
OL0000000230,WEB00000081,2,SKU0000356,1.0,327.8,5.0,Cancelled,True,CUST00000979,2026-04-14 08:11:53,Delivery,STR0012,Ready,Android,2026-04-14,Office,School Supplies,Techline,200.54,327.8,322.8,200.54,122.26000000000002
OL0000000231,WEB00000081,3,SKU0000139,2.0,768.63,5.0,Open,True,CUST00000979,2026-04-14 08:11:53,Delivery,STR0012,Ready,Android,2026-04-14,Sports,Outdoor,Northpeak,332.16,1537.26,1532.26,664.32,867.9399999999999
OL0000000232,WEB00000082,1,SKU0000296,4.0,377.31,5.0,Picked,True,CUST00001356,2026-04-08 18:59:09,Delivery,STR0009,Ready,Ios,2026-04-08,Sports,Fitness,Valueplus,266.73,1509.24,1504.24,1066.92,437.31999999999994
OL0000000233,WEB00000082,2,SKU0000272,1.0,93.35,0.0,Allocated,True,CUST00001356,2026-04-08 18:59:09,Delivery,STR0009,Ready,Ios,2026-04-08,Electronics,Audio,Northpeak,43.87,93.35,93.35,43.87,49.48
OL0000000234,WEB00000082,3,SKU0000030,1.0,341.8,0.0,Shipped,True,CUST00001356,2026-04-08 18:59:09,Delivery,STR0009,Ready,Ios,2026-04-08,Electronics,Computers,Healthyyou,149.2,341.8,341.8,149.2,192.60000000000002
OL0000000237,WEB00000083,2,SKU0000530,3.0,54.09,0.0,Shipped,True,CUST00001758,2026-05-20 04:18:59,Pickup,STR0019,Shipped,Ios,2026-05-20,Electronics,Gaming,Urbanbasics,40.82,162.27,162.27,122.46000000000001,39.81
OL0000000238,WEB00000083,3,SKU0000047,4.0,21.74,0.0,Open,True,CUST00001758,2026-05-20 04:18:59,Pickup,STR0019,Shipped,Ios,2026-05-20,Apparel,Men,Freshway,11.17,86.96,86.96,44.68,42.279999999999994
OL0000000239,WEB00000083,4,SKU0000057,3.0,208.4,5.0,Picked,True,CUST00001758,2026-05-20 04:18:59,Pickup,STR0019,Shipped,Ios,2026-05-20,Health & Beauty,Pharmacy,Urbanbasics,112.21,625.2,620.2,336.63,283.57000000000005
OL0000000240,WEB00000083,5,SKU0000363,3.0,644.09,0.0,Cancelled,True,CUST00001758,2026-05-20 04:18:59,Pickup,STR0019,Shipped,Ios,2026-05-20,Office,Printing,Northpeak,253.64,1932.27,1932.27,760.92,1171.35
OL0000000245,WEB00000085,1,SKU0000204,1.0,627.47,0.0,Cancelled,True,CUST00000940,2026-05-11 10:01:42,Pickup,STR0004,Delivered,Android,2026-05-11,Home,Storage,Valueplus,238.95,627.47,627.47,238.95,388.52000000000004
OL0000000246,WEB00000085,2,SKU0000272,2.0,93.35,5.0,Cancelled,True,CUST00000940,2026-05-11 10:01:42,Pickup,STR0004,Delivered,Android,2026-05-11,Electronics,Audio,Northpeak,43.87,186.7,181.7,87.74,93.96
OL0000000247,WEB00000085,3,SKU0000489,2.0,25.87,5.0,Picked,True,CUST00000940,2026-05-11 10:01:42,Pickup,STR0004,Delivered,Android,2026-05-11,Grocery,Frozen,Healthyyou,23.27,51.74,46.74,46.54,0.20000000000000284
OL0000000248,WEB00000086,1,SKU0000430,1.0,325.86,5.0,Open,True,CUST00001126,2026-05-08 16:51:33,Ship To Home,STR0019,Delivered,Android,2026-05-08,Sports,Outdoor,Techline,248.29,325.86,320.86,248.29,72.57000000000002
OL0000000249,WEB00000087,1,SKU0000547,4.0,595.93,0.0,Open,True,CUST00000829,2026-05-06 15:32:54,Ship To Home,STR0012,Delivered,Android,2026-05-06,Health & Beauty,Wellness,Greathome,286.34,2383.72,2383.72,1145.36,1238.36
OL0000000251,WEB00000088,1,SKU0000151,1.0,377.52,0.0,Picked,True,CUST00000312,2026-05-05 22:13:37,Pickup,STR0025,Placed,Android,2026-05-05,Electronics,Accessories,Freshway,241.4,377.52,377.52,241.4,136.11999999999998
OL0000000253,WEB00000089,1,SKU0000411,2.0,551.97,0.0,Shipped,True,CUST00001306,2026-04-18 21:12:29,Pickup,STR0007,Ready,Ios,2026-04-18,Grocery,Beverages,Valueplus,394.47,1103.94,1103.94,788.94,315.0
OL0000000255,WEB00000089,3,SKU0000462,4.0,46.74,2.0,Picked,True,CUST00001306,2026-04-18 21:12:29,Pickup,STR0007,Ready,Ios,2026-04-18,Health & Beauty,Personal Care,Urbanbasics,37.54,186.96,184.96,150.16,34.80000000000001
OL0000000258,WEB00000090,3,SKU0000367,1.0,727.13,0.0,Cancelled,True,CUST00000343,2026-05-02 11:57:42,Delivery,STR0009,Delivered,Web,2026-05-02,Sports,Cycling,Freshway,337.35,727.13,727.13,337.35,389.78
OL0000000259,WEB00000090,4,SKU0000576,2.0,490.8,0.0,Open,True,CUST00000343,2026-05-02 11:57:42,Delivery,STR0009,Delivered,Web,2026-05-02,Home,Bedding,Urbanbasics,233.21,981.6,981.6,466.42,515.1800000000001
OL0000000260,WEB00000090,5,SKU0000475,4.0,150.21,1.0,Shipped,True,CUST00000343,2026-05-02 11:57:42,Delivery,STR0009,Delivered,Web,2026-05-02,Sports,Fitness,Healthyyou,68.87,600.84,599.84,275.48,324.36
OL0000000261,WEB00000091,1,SKU0000525,1.0,365.63,0.0,Allocated,True,CUST00000623,2026-04-06 22:14:08,Delivery,STR0002,Delivered,Web,2026-04-06,Home,Kitchen,Northpeak,136.26,365.63,365.63,136.26,229.37
OL0000000262,WEB00000092,1,SKU0000341,2.0,208.79,1.0,Shipped,True,CUST00000258,2026-04-25 11:10:54,Delivery,STR0022,Placed,Ios,2026-04-25,Health & Beauty,Pharmacy,Urbanbasics,87.1,417.58,416.58,174.2,242.38
OL0000000263,WEB00000092,2,SKU0000424,1.0,300.6,2.0,Picked,True,CUST00000258,2026-04-25 11:10:54,Delivery,STR0022,Placed,Ios,2026-04-25,Automotive,Car Care,Techline,113.43,300.6,298.6,113.43,185.17000000000002
OL0000000266,WEB00000093,1,SKU0000472,3.0,521.44,1.0,Open,True,CUST00000112,2026-04-13 20:43:41,Ship To Home,STR0010,Delivered,Android,2026-04-13,Apparel,Men,Urbanbasics,204.76,1564.3200000000002,1563.3200000000002,614.28,949.0400000000002
OL0000000268,WEB00000093,3,SKU0000309,2.0,420.75,1.0,Open,True,CUST00000112,2026-04-13 20:43:41,Ship To Home,STR0010,Delivered,Android,2026-04-13,Home,Bedding,Northpeak,203.55,841.5,840.5,407.1,433.4
OL0000000269,WEB00000093,4,SKU0000037,2.0,166.08,0.0,Shipped,True,CUST00000112,2026-04-13 20:43:41,Ship To Home,STR0010,Delivered,Android,2026-04-13,Apparel,Shoes,Healthyyou,143.95,332.16,332.16,287.9,44.26000000000005
OL0000000272,WEB00000094,3,SKU0000363,1.0,644.09,0.0,Cancelled,True,CUST00001746,2026-04-29 05:55:44,Pickup,STR0013,Delivered,Web,2026-04-29,Office,Printing,Northpeak,253.64,644.09,644.09,253.64,390.45000000000005
OL0000000274,WEB00000095,1,SKU0000042,2.0,131.79,0.0,Allocated,True,CUST00000023,2026-05-25 08:35:54,Delivery,STR0001,Delivered,Ios,2026-05-25,Office,Printing,Techline,117.28,263.58,263.58,234.56,29.019999999999982
OL0000000281,WEB00000097,1,SKU0000011,1.0,112.26,0.0,Open,True,CUST00000398,2026-05-06 13:17:30,Delivery,STR0006,Delivered,Ios,2026-05-06,Office,Stationery,Healthyyou,72.59,112.26,112.26,72.59,39.67
OL0000000282,WEB00000097,2,SKU0000538,2.0,1009.74,5.0,Shipped,True,CUST00000398,2026-05-06 13:17:30,Delivery,STR0006,Delivered,Ios,2026-05-06,Automotive,Accessories,Northpeak,385.51,2019.48,2014.48,771.02,1243.46
OL0000000283,WEB00000097,3,SKU0000264,3.0,125.8,2.0,Open,True,CUST00000398,2026-05-06 13:17:30,Delivery,STR0006,Delivered,Ios,2026-05-06,Apparel,Kids,Techline,102.47,377.4,375.4,307.40999999999997,67.99000000000001
OL0000000286,WEB00000098,1,SKU0000412,2.0,177.1,2.0,Picked,True,CUST00001507,2026-04-04 09:29:59,Ship To Home,STR0017,Delivered,Android,2026-04-04,Office,School Supplies,Northpeak,112.5,354.2,352.2,225.0,127.19999999999999
OL0000000287,WEB00000098,2,SKU0000517,1.0,122.87,0.0,Allocated,True,CUST00001507,2026-04-04 09:29:59,Ship To Home,STR0017,Delivered,Android,2026-04-04,Sports,Cycling,Techline,57.28,122.87,122.87,57.28,65.59
OL0000000288,WEB00000099,1,SKU0000048,1.0,888.44,2.0,Shipped,True,CUST00000089,2026-05-26 19:30:04,Delivery,STR0009,Shipped,Web,2026-05-26,Home,Storage,Techline,378.7,888.44,886.44,378.7,507.74000000000007
OL0000000289,WEB00000100,1,SKU0000414,2.0,231.7,0.0,Shipped,True,CUST00001516,2026-04-29 12:18:26,Pickup,STR0004,Delivered,Ios,2026-04-29,Automotive,Accessories,Northpeak,108.55,463.4,463.4,217.1,246.29999999999998
OL0000000290,WEB00000100,2,SKU0000218,1.0,388.94,0.0,Shipped,True,CUST00001516,2026-04-29 12:18:26,Pickup,STR0004,Delivered,Ios,2026-04-29,Automotive,Tires,Urbanbasics,336.59,388.94,388.94,336.59,52.35000000000002
OL0000000291,WEB00000101,1,SKU0000021,4.0,748.96,0.0,Open,True,CUST00000863,2026-04-26 14:34:10,Ship To Home,STR0020,Delivered,Ios,2026-04-26,Sports,Outdoor,Healthyyou,377.32,2995.84,2995.84,1509.28,1486.5600000000002
OL0000000292,WEB00000101,2,SKU0000182,1.0,708.99,2.0,Open,True,CUST00000863,2026-04-26 14:34:10,Ship To Home,STR0020,Delivered,Ios,2026-04-26,Office,School Supplies,Healthyyou,338.91,708.99,706.99,338.91,368.08
OL0000000293,WEB00000101,3,SKU0000109,1.0,874.15,0.0,Shipped,True,CUST00000863,2026-04-26 14:34:10,Ship To Home,STR0020,Delivered,Ios,2026-04-26,Apparel,Men,Freshway,382.09,874.15,874.15,382.09,492.06
OL0000000294,WEB00000102,1,SKU0000466,2.0,167.73,0.0,Open,True,CUST00000018,2026-05-19 13:19:37,Pickup,STR0020,Placed,Ios,2026-05-19,Automotive,Car Care,Techline,149.56,335.46,335.46,299.12,36.339999999999975
OL0000000295,WEB00000103,1,SKU0000350,1.0,94.95,0.0,Picked,True,CUST00000618,2026-05-22 11:14:29,Ship To Home,STR0018,Placed,Ios,2026-05-22,Sports,Fitness,Healthyyou,69.66,94.95,94.95,69.66,25.290000000000006
OL0000000298,WEB00000104,3,SKU0000045,1.0,943.16,0.0,Shipped,True,CUST00000445,2026-05-07 15:28:38,Ship To Home,STR0016,Processing,Web,2026-05-07,Grocery,Pantry,Techline,392.4,943.16,943.16,392.4,550.76
OL0000000299,WEB00000104,4,SKU0000421,2.0,311.41,2.0,Cancelled,True,CUST00000445,2026-05-07 15:28:38,Ship To Home,STR0016,Processing,Web,2026-05-07,Office,Stationery,Techline,274.16,622.82,620.82,548.32,72.5
OL0000000305,WEB00000106,1,SKU0000493,1.0,209.83,5.0,Cancelled,True,CUST00001137,2026-05-29 04:02:00,Delivery,STR0018,Processing,Android,2026-05-29,Automotive,Tires,Healthyyou,129.14,209.83,204.83,129.14,75.69000000000003
OL0000000307,WEB00000106,3,SKU0000342,3.0,194.4,5.0,Cancelled,True,CUST00001137,2026-05-29 04:02:00,Delivery,STR0018,Processing,Android,2026-05-29,Electronics,Accessories,Greathome,82.02,583.2,578.2,246.06,332.14000000000004
OL0000000315,WEB00000111,1,SKU0000489,2.0,25.87,5.0,Allocated,True,CUST00001665,2026-04-30 21:23:18,Ship To Home,STR0002,Processing,Web,2026-04-30,Grocery,Frozen,Healthyyou,23.27,51.74,46.74,46.54,0.20000000000000284
OL0000000317,WEB00000111,3,SKU0000162,1.0,326.52,0.0,Cancelled,True,CUST00001665,2026-04-30 21:23:18,Ship To Home,STR0002,Processing,Web,2026-04-30,Apparel,Women,Healthyyou,161.93,326.52,326.52,161.93,164.58999999999997
OL0000000318,WEB00000111,4,SKU0000552,4.0,659.24,0.0,Shipped,True,CUST00001665,2026-04-30 21:23:18,Ship To Home,STR0002,Processing,Web,2026-04-30,Home,Decor,Urbanbasics,319.44,2636.96,2636.96,1277.76,1359.2
OL0000000319,WEB00000111,5,SKU0000074,1.0,418.22,0.0,Shipped,True,CUST00001665,2026-04-30 21:23:18,Ship To Home,STR0002,Processing,Web,2026-04-30,Home,Kitchen,Northpeak,339.33,418.22,418.22,339.33,78.89000000000004
OL0000000321,WEB00000112,2,SKU0000452,1.0,325.0,0.0,Shipped,True,CUST00000680,2026-04-19 05:47:44,Ship To Home,STR0008,Placed,Web,2026-04-19,Health & Beauty,Personal Care,Greathome,138.13,325.0,325.0,138.13,186.87
OL0000000322,WEB00000112,3,SKU0000555,2.0,537.47,5.0,Cancelled,True,CUST00000680,2026-04-19 05:47:44,Ship To Home,STR0008,Placed,Web,2026-04-19,Health & Beauty,Personal Care,Freshway,239.83,1074.94,1069.94,479.66,590.28
OL0000000327,WEB00000114,1,SKU0000103,2.0,421.57,0.0,Cancelled,True,CUST00000644,2026-05-18 13:43:08,Delivery,STR0018,Processing,Android,2026-05-18,Home,Storage,Urbanbasics,195.77,843.14,843.14,391.54,451.59999999999997
OL0000000328,WEB00000114,2,SKU0000150,3.0,1180.75,2.0,Shipped,True,CUST00000644,2026-05-18 13:43:08,Delivery,STR0018,Processing,Android,2026-05-18,Grocery,Pantry,Northpeak,437.57,3542.25,3540.25,1312.71,2227.54
OL0000000329,WEB00000114,3,SKU0000267,2.0,85.77,0.0,Cancelled,True,CUST00000644,2026-05-18 13:43:08,Delivery,STR0018,Processing,Android,2026-05-18,Office,Stationery,Healthyyou,53.94,171.54,171.54,107.88,63.66
OL0000000330,WEB00000115,1,SKU0000566,4.0,325.03,2.0,Shipped,True,CUST00000467,2026-04-13 16:33:19,Pickup,STR0013,Delivered,Ios,2026-04-13,Home,Kitchen,Valueplus,152.8,1300.12,1298.12,611.2,686.9199999999998
OL0000000331,WEB00000115,2,SKU0000310,3.0,278.57,1.0,Cancelled,True,CUST00000467,2026-04-13 16:33:19,Pickup,STR0013,Delivered,Ios,2026-04-13,Apparel,Kids,Techline,107.07,835.71,834.71,321.21,513.5
OL0000000332,WEB00000115,3,SKU0000218,3.0,388.94,5.0,Picked,True,CUST00000467,2026-04-13 16:33:19,Pickup,STR0013,Delivered,Ios,2026-04-13,Automotive,Tires,Urbanbasics,336.59,1166.82,1161.82,1009.77,152.04999999999995
OL0000000333,WEB00000115,4,SKU0000034,3.0,54.75,1.0,Open,True,CUST00000467,2026-04-13 16:33:19,Pickup,STR0013,Delivered,Ios,2026-04-13,Apparel,Women,Valueplus,20.42,164.25,163.25,61.260000000000005,101.99
OL0000000334,WEB00000116,1,SKU0000041,2.0,177.6,5.0,Picked,True,CUST00001434,2026-05-17 13:26:41,Pickup,STR0016,Delivered,Web,2026-05-17,Grocery,Pantry,Greathome,152.46,355.2,350.2,304.92,45.27999999999997
OL0000000336,WEB00000117,2,SKU0000002,3.0,1062.46,0.0,Open,True,CUST00000764,2026-04-15 01:48:20,Delivery,STR0008,Placed,Android,2026-04-15,Home,Bedding,Greathome,428.69,3187.38,3187.38,1286.07,1901.3100000000002
OL0000000337,WEB00000117,3,SKU0000220,4.0,383.12,1.0,Picked,True,CUST00000764,2026-04-15 01:48:20,Delivery,STR0008,Placed,Android,2026-04-15,Automotive,Car Care,Greathome,243.05,1532.48,1531.48,972.2,559.28
OL0000000339,WEB00000118,1,SKU0000475,1.0,150.21,1.0,Cancelled,True,CUST00001600,2026-04-10 19:10:24,Ship To Home,STR0020,Delivered,Android,2026-04-10,Sports,Fitness,Healthyyou,68.87,150.21,149.21,68.87,80.34
OL0000000340,WEB00000118,2,SKU0000248,2.0,411.14,0.0,Allocated,True,CUST00001600,2026-04-10 19:10:24,Ship To Home,STR0020,Delivered,Android,2026-04-10,Automotive,Car Care,Greathome,284.1,822.28,822.28,568.2,254.07999999999993
OL0000000343,WEB00000118,5,SKU0000430,2.0,325.86,1.0,Shipped,True,CUST00001600,2026-04-10 19:10:24,Ship To Home,STR0020,Delivered,Android,2026-04-10,Sports,Outdoor,Techline,248.29,651.72,650.72,496.58,154.14000000000004
OL0000000350,WEB00000121,1,SKU0000009,4.0,41.87,0.0,Shipped,True,CUST00000097,2026-05-28 06:35:27,Ship To Home,STR0017,Delivered,Web,2026-05-28,Grocery,Produce,Healthyyou,19.64,167.48,167.48,78.56,88.91999999999999
OL0000000351,WEB00000121,2,SKU0000085,3.0,372.2,0.0,Cancelled,True,CUST00000097,2026-05-28 06:35:27,Ship To Home,STR0017,Delivered,Web,2026-05-28,Automotive,Accessories,Healthyyou,152.6,1116.6,1116.6,457.79999999999995,658.8
OL0000000352,WEB00000121,3,SKU0000006,3.0,732.82,0.0,Allocated,True,CUST00000097,2026-05-28 06:35:27,Ship To Home,STR0017,Delivered,Web,2026-05-28,Office,School Supplies,Greathome,424.82,2198.46,2198.46,1274.46,924.0
OL0000000353,WEB00000121,4,SKU0000502,3.0,391.2,5.0,Shipped,True,CUST00000097,2026-05-28 06:35:27,Ship To Home,STR0017,Delivered,Web,2026-05-28,Home,Bedding,Techline,266.62,1173.6,1168.6,799.86,368.7399999999999
OL0000000356,WEB00000123,1,SKU0000274,2.0,58.67,5.0,Picked,True,CUST00000938,2026-04-08 23:42:10,Delivery,STR0022,Shipped,Web,2026-04-08,Automotive,Tires,Healthyyou,36.36,117.34,112.34,72.72,39.620000000000005
