transaction_id,basket_sales,payment_amount,tender_count,difference,reconciliation_status
TXN000000990,7421.870000000001,50.9,1.0,-7370.970000000001,Mismatch
TXN000000994,268.84,427.36,1.0,158.52000000000004,Mismatch
TXN000000995,6098.62,0.0,0.0,-6098.62,Mismatch
TXN000000996,2768.8900000000003,0.0,0.0,-2768.8900000000003,Mismatch
TXN000001001,88.25,331.71,1.0,243.45999999999998,Mismatch
TXN000001002,1381.9,0.0,0.0,-1381.9,Mismatch
TXN000001004,811.76,192.6,1.0,-619.16,Mismatch
TXN000001006,2033.58,0.0,0.0,-2033.58,Mismatch
TXN000001007,411.0,318.65,1.0,-92.35000000000002,Mismatch
TXN000001009,712.44,312.22,1.0,-400.22,Mismatch
TXN000001012,650.25,0.0,0.0,-650.25,Mismatch
TXN000001016,1261.34,165.66,1.0,-1095.6799999999998,Mismatch
TXN000001017,1339.7400000000002,409.93,1.0,-929.8100000000002,Mismatch
TXN000001018,3672.47,278.15,1.0,-3394.3199999999997,Mismatch
TXN000001024,558.48,0.0,0.0,-558.48,Mismatch
TXN000001029,1795.23,0.0,0.0,-1795.23,Mismatch
TXN000001031,1319.04,0.0,0.0,-1319.04,Mismatch
TXN000001032,2496.05,0.0,0.0,-2496.05,Mismatch
TXN000001036,2276.89,0.0,0.0,-2276.89,Mismatch
TXN000001037,367.7,24.87,1.0,-342.83,Mismatch
TXN000001038,892.35,0.0,0.0,-892.35,Mismatch
TXN000001039,1286.9,0.0,0.0,-1286.9,Mismatch
TXN000001040,4842.03,656.17,2.0,-4185.86,Mismatch
TXN000001044,3459.89,75.93,1.0,-3383.96,Mismatch
TXN000001048,380.13,57.36,1.0,-322.77,Mismatch
TXN000001049,3801.94,98.03,1.0,-3703.91,Mismatch
TXN000001051,1380.6,261.17,1.0,-1119.4299999999998,Mismatch
TXN000001055,7128.81,0.0,0.0,-7128.81,Mismatch
TXN000001059,3953.41,97.91,1.0,-3855.5,Mismatch
TXN000001063,2390.91,148.28,1.0,-2242.6299999999997,Mismatch
TXN000001065,5106.64,393.8,1.0,-4712.84,Mismatch
TXN000001071,619.96,283.44,1.0,-336.52000000000004,Mismatch
TXN000001072,705.5,0.0,0.0,-705.5,Mismatch
TXN000001078,4519.03,0.0,0.0,-4519.03,Mismatch
TXN000001082,5602.049999999999,484.55,1.0,-5117.499999999999,Mismatch
TXN000001084,4649.540000000001,0.0,0.0,-4649.540000000001,Mismatch
TXN000001085,4076.6499999999996,0.0,0.0,-4076.6499999999996,Mismatch
TXN000001087,5017.14,339.22,1.0,-4677.92,Mismatch
TXN000001088,53.74,0.0,0.0,-53.74,Mismatch
TXN000001089,3025.05,216.91,1.0,-2808.1400000000003,Mismatch
TXN000001092,94.93,396.18,1.0,301.25,Mismatch
TXN000001093,431.46,0.0,0.0,-431.46,Mismatch
TXN000001096,5324.4,9.51,1.0,-5314.889999999999,Mismatch
TXN000001102,1070.47,0.0,0.0,-1070.47,Mismatch
TXN000001106,4406.77,371.41,1.0,-4035.3600000000006,Mismatch
TXN000001109,47.16,149.5,1.0,102.34,Mismatch
TXN000001110,563.42,183.01,1.0,-380.40999999999997,Mismatch
TXN000001111,45.68,456.07,1.0,410.39,Mismatch
TXN000001113,497.11,398.95,1.0,-98.16000000000003,Mismatch
TXN000001114,540.54,0.0,0.0,-540.54,Mismatch
TXN000001117,4896.06,0.0,0.0,-4896.06,Mismatch
TXN000001118,793.12,401.77,1.0,-391.35,Mismatch
TXN000001120,58.5,0.0,0.0,-58.5,Mismatch
TXN000001121,1586.46,0.0,0.0,-1586.46,Mismatch
TXN000001122,910.44,0.0,0.0,-910.44,Mismatch
TXN000001124,3300.09,0.0,0.0,-3300.09,Mismatch
TXN000001128,325.90000000000003,0.0,0.0,-325.90000000000003,Mismatch
TXN000001129,934.03,472.52,1.0,-461.51,Mismatch
TXN000001132,2777.87,39.59,1.0,-2738.2799999999997,Mismatch
TXN000001135,995.34,0.0,0.0,-995.34,Mismatch
TXN000001145,2569.6499999999996,52.58,1.0,-2517.0699999999997,Mismatch
TXN000001146,2370.25,182.45,1.0,-2187.8,Mismatch
TXN000001147,3965.55,0.0,0.0,-3965.55,Mismatch
TXN000001154,4647.62,441.76,1.0,-4205.86,Mismatch
TXN000001155,370.73,239.22,1.0,-131.51000000000002,Mismatch
TXN000001156,551.32,337.15,2.0,-214.17000000000007,Mismatch
TXN000001158,400.63,298.28,1.0,-102.35000000000002,Mismatch
TXN000001163,45.7,349.08,1.0,303.38,Mismatch
TXN000001167,319.02,0.0,0.0,-319.02,Mismatch
TXN000001173,1943.15,0.0,0.0,-1943.15,Mismatch
TXN000001175,105.29,342.59,1.0,237.29999999999995,Mismatch
TXN000001176,1294.8899999999999,38.06,1.0,-1256.83,Mismatch
TXN000001178,1195.8600000000001,0.0,0.0,-1195.8600000000001,Mismatch
TXN000001183,714.75,204.69,1.0,-510.06,Mismatch
TXN000001186,416.22,334.03,1.0,-82.19000000000005,Mismatch
TXN000001189,895.36,0.0,0.0,-895.36,Mismatch
TXN000001192,998.75,0.0,0.0,-998.75,Mismatch
TXN000001193,2535.6,222.26,1.0,-2313.34,Mismatch
TXN000001194,1491.46,0.0,0.0,-1491.46,Mismatch
TXN000001195,3054.4,252.45,1.0,-2801.9500000000003,Mismatch
TXN000001196,808.88,0.0,0.0,-808.88,Mismatch
TXN000001197,1592.21,82.55,1.0,-1509.66,Mismatch
TXN000001200,629.16,417.73,1.0,-211.42999999999995,Mismatch
TXN000001202,744.77,231.65,1.0,-513.12,Mismatch
TXN000001204,794.8199999999999,0.0,0.0,-794.8199999999999,Mismatch
TXN000001206,1827.8600000000001,0.0,0.0,-1827.8600000000001,Mismatch
TXN000001208,437.40000000000003,89.23,1.0,-348.17,Mismatch
TXN000001210,3154.31,367.56,1.0,-2786.75,Mismatch
TXN000001212,2710.15,0.0,0.0,-2710.15,Mismatch
TXN000001218,1291.93,91.03,1.0,-1200.9,Mismatch
TXN000001219,1611.73,0.0,0.0,-1611.73,Mismatch
TXN000001224,1466.67,0.0,0.0,-1466.67,Mismatch
TXN000001226,862.67,0.0,0.0,-862.67,Mismatch
TXN000001230,2008.5,320.59,1.0,-1687.91,Mismatch
TXN000001234,4283.75,173.89,1.0,-4109.86,Mismatch
TXN000001235,2011.8899999999999,8.06,1.0,-2003.83,Mismatch
TXN000001236,605.14,0.0,0.0,-605.14,Mismatch
TXN000001243,2685.91,15.92,1.0,-2669.99,Mismatch
TXN000001249,643.47,302.08,1.0,-341.39000000000004,Mismatch
TXN000001250,171.59,303.4,1.0,131.80999999999997,Mismatch
TXN000001251,51.12,17.47,1.0,-33.65,Mismatch
TXN000001253,4970.88,286.4,1.0,-4684.4800000000005,Mismatch
TXN000001255,593.57,188.64,1.0,-404.93000000000006,Mismatch
TXN000001266,1423.72,0.0,0.0,-1423.72,Mismatch
TXN000001269,1922.48,284.97,1.0,-1637.51,Mismatch
TXN000001272,1721.81,167.71,1.0,-1554.1,Mismatch
TXN000001273,933.53,340.68,1.0,-592.8499999999999,Mismatch
TXN000001276,2208.75,0.0,0.0,-2208.75,Mismatch
TXN000001278,602.73,0.0,0.0,-602.73,Mismatch
TXN000001279,1590.92,280.35,1.0,-1310.5700000000002,Mismatch
TXN000001280,2211.0200000000004,0.0,0.0,-2211.0200000000004,Mismatch
TXN000001281,770.82,0.0,0.0,-770.82,Mismatch
TXN000001283,1763.09,170.66,1.0,-1592.4299999999998,Mismatch
TXN000001284,877.72,0.0,0.0,-877.72,Mismatch
TXN000001287,1690.98,191.13,1.0,-1499.85,Mismatch
TXN000001290,6999.58,0.0,0.0,-6999.58,Mismatch
TXN000001292,1513.98,0.0,0.0,-1513.98,Mismatch
TXN000001293,2075.25,419.3,1.0,-1655.95,Mismatch
TXN000001295,2241.1,0.0,0.0,-2241.1,Mismatch
TXN000001301,3584.7,354.57,1.0,-3230.1299999999997,Mismatch
TXN000001303,3053.47,473.51,1.0,-2579.96,Mismatch
TXN000001305,6413.389999999999,411.82,1.0,-6001.57,Mismatch
TXN000001309,896.12,380.42,1.0,-515.7,Mismatch
TXN000001311,1094.19,353.31,1.0,-740.8800000000001,Mismatch
TXN000001315,4684.45,82.7,1.0,-4601.75,Mismatch
TXN000001316,1993.8400000000001,0.0,0.0,-1993.8400000000001,Mismatch
TXN000001321,3911.1,0.0,0.0,-3911.1,Mismatch
TXN000001322,1012.08,0.0,0.0,-1012.08,Mismatch
TXN000001323,1398.28,0.0,0.0,-1398.28,Mismatch
TXN000001325,1637.1699999999998,31.02,1.0,-1606.1499999999999,Mismatch
TXN000001327,34.25,475.15,1.0,440.9,Mismatch
TXN000001328,5436.389999999999,0.0,0.0,-5436.389999999999,Mismatch
TXN000001330,2592.92,0.0,0.0,-2592.92,Mismatch
TXN000001331,4428.969999999999,149.06,1.0,-4279.909999999999,Mismatch
TXN000001332,139.68,263.75,1.0,124.07,Mismatch
TXN000001336,3811.04,183.62,1.0,-3627.42,Mismatch
TXN000001338,1962.7400000000002,476.14,1.0,-1486.6000000000004,Mismatch
TXN000001339,2407.87,437.54,1.0,-1970.33,Mismatch
TXN000001340,2597.79,263.76,1.0,-2334.0299999999997,Mismatch
TXN000001343,3585.25,0.0,0.0,-3585.25,Mismatch
TXN000001349,5742.25,173.52,1.0,-5568.73,Mismatch
TXN000001350,2014.0,428.24,1.0,-1585.76,Mismatch
TXN000001351,3306.17,362.66,1.0,-2943.51,Mismatch
TXN000001354,943.28,41.09,1.0,-902.1899999999999,Mismatch
TXN000001356,156.05,0.0,0.0,-156.05,Mismatch
TXN000001361,2917.99,0.0,0.0,-2917.99,Mismatch
TXN000001362,378.42999999999995,0.0,0.0,-378.42999999999995,Mismatch
TXN000001363,1280.57,0.0,0.0,-1280.57,Mismatch
TXN000001365,3586.55,421.93,1.0,-3164.6200000000003,Mismatch
TXN000001366,65.47,279.17,1.0,213.70000000000002,Mismatch
TXN000001367,2295.01,123.11,1.0,-2171.9,Mismatch
TXN000001369,6646.4400000000005,323.27,1.0,-6323.17,Mismatch
TXN000001370,1014.12,0.0,0.0,-1014.12,Mismatch
TXN000001373,3330.8900000000003,490.37,1.0,-2840.5200000000004,Mismatch
TXN000001374,3114.3900000000003,105.4,1.0,-3008.9900000000002,Mismatch
TXN000001375,2943.24,0.0,0.0,-2943.24,Mismatch
TXN000001376,2008.11,179.78,1.0,-1828.33,Mismatch
TXN000001377,3281.33,336.85,1.0,-2944.48,Mismatch
TXN000001378,1233.75,0.0,0.0,-1233.75,Mismatch
TXN000001380,4521.95,0.0,0.0,-4521.95,Mismatch
TXN000001387,5222.63,16.69,1.0,-5205.9400000000005,Mismatch
TXN000001388,385.19,367.95,1.0,-17.24000000000001,Mismatch
TXN000001390,441.44,0.0,0.0,-441.44,Mismatch
TXN000001391,509.07,0.0,0.0,-509.07,Mismatch
TXN000001392,1401.21,0.0,0.0,-1401.21,Mismatch
TXN000001393,5817.18,215.65,1.0,-5601.530000000001,Mismatch
TXN000001394,79.77000000000001,479.67,1.0,399.9,Mismatch
TXN000001406,3742.4800000000005,0.0,0.0,-3742.4800000000005,Mismatch
TXN000001408,9514.24,24.24,1.0,-9490.0,Mismatch
TXN000001409,2437.67,128.45,1.0,-2309.2200000000003,Mismatch
TXN000001410,109.12,0.0,0.0,-109.12,Mismatch
TXN000001412,1212.35,102.45,1.0,-1109.8999999999999,Mismatch
TXN000001413,2512.05,111.7,1.0,-2400.3500000000004,Mismatch
TXN000001414,549.75,0.0,0.0,-549.75,Mismatch
TXN000001416,1230.6,0.0,0.0,-1230.6,Mismatch
TXN000001418,1782.05,194.79,1.0,-1587.26,Mismatch
TXN000001420,1226.48,186.91,1.0,-1039.57,Mismatch
TXN000001421,59.93,471.36,1.0,411.43,Mismatch
TXN000001424,3856.74,0.0,0.0,-3856.74,Mismatch
TXN000001430,1260.23,0.0,0.0,-1260.23,Mismatch
TXN000001432,1348.95,271.17,1.0,-1077.78,Mismatch
TXN000001435,210.93,179.16,1.0,-31.77000000000001,Mismatch
TXN000001441,658.3399999999999,0.0,0.0,-658.3399999999999,Mismatch
TXN000001442,311.35,406.01,1.0,94.65999999999997,Mismatch
TXN000001443,3295.73,0.0,0.0,-3295.73,Mismatch
TXN000001444,457.93999999999994,64.99,1.0,-392.94999999999993,Mismatch
TXN000001449,1384.87,258.94,1.0,-1125.9299999999998,Mismatch
TXN000001451,1778.9499999999998,439.82,1.0,-1339.1299999999999,Mismatch
TXN000001453,199.64,0.0,0.0,-199.64,Mismatch
TXN000001455,2791.58,0.0,0.0,-2791.58,Mismatch
TXN000001458,1370.46,212.76,1.0,-1157.7,Mismatch
TXN000001461,5112.009999999999,0.0,0.0,-5112.009999999999,Mismatch
TXN000001463,738.11,36.5,1.0,-701.61,Mismatch
TXN000001467,3008.52,0.0,0.0,-3008.52,Mismatch
TXN000001468,1063.76,0.0,0.0,-1063.76,Mismatch
TXN000001469,1751.52,314.34,1.0,-1437.18,Mismatch
TXN000001474,41.4,0.0,0.0,-41.4,Mismatch
TXN000001476,4235.03,0.0,0.0,-4235.03,Mismatch
TXN000001478,904.57,0.0,0.0,-904.57,Mismatch
TXN000001479,448.97,284.23,1.0,-164.74,Mismatch
TXN000001480,1384.83,0.0,0.0,-1384.83,Mismatch
TXN000001484,1046.63,143.02,1.0,-903.6100000000001,Mismatch
TXN000001486,1054.2,108.32,1.0,-945.8800000000001,Mismatch
TXN000001489,1462.24,61.66,1.0,-1400.58,Mismatch
TXN000001490,2856.37,244.44,1.0,-2611.93,Mismatch
TXN000001493,1709.84,0.0,0.0,-1709.84,Mismatch
TXN000001496,92.35,0.0,0.0,-92.35,Mismatch
TXN000001498,2859.45,60.44,1.0,-2799.0099999999998,Mismatch
TXN000001499,6558.89,338.18,1.0,-6220.71,Mismatch
TXN000001501,2053.54,444.85,1.0,-1608.69,Mismatch
TXN000001504,303.09,0.0,0.0,-303.09,Mismatch
TXN000001505,2647.48,0.0,0.0,-2647.48,Mismatch
TXN000001508,1460.3,495.91,1.0,-964.3899999999999,Mismatch
TXN000001513,4148.23,246.18,1.0,-3902.0499999999997,Mismatch
TXN000001516,2047.2199999999998,292.49,1.0,-1754.7299999999998,Mismatch
TXN000001518,1180.74,0.0,0.0,-1180.74,Mismatch
TXN000001520,447.42,0.0,0.0,-447.42,Mismatch
TXN000001521,918.99,289.07,1.0,-629.9200000000001,Mismatch
TXN000001522,1196.54,0.0,0.0,-1196.54,Mismatch
TXN000001524,1684.9499999999998,26.25,1.0,-1658.6999999999998,Mismatch
TXN000001529,2522.42,78.83,1.0,-2443.59,Mismatch
TXN000001530,2945.64,0.0,0.0,-2945.64,Mismatch
TXN000001533,2287.5,68.05,1.0,-2219.45,Mismatch
TXN000001534,657.92,0.0,0.0,-657.92,Mismatch
TXN000001540,99.82,0.0,0.0,-99.82,Mismatch
TXN000001543,1698.3899999999999,663.24,2.0,-1035.1499999999999,Mismatch
TXN000001547,6461.429999999999,0.0,0.0,-6461.429999999999,Mismatch
TXN000001549,3047.6400000000003,232.2,1.0,-2815.4400000000005,Mismatch
TXN000001554,3595.7400000000002,88.04,1.0,-3507.7000000000003,Mismatch
TXN000001555,2171.96,0.0,0.0,-2171.96,Mismatch
TXN000001556,2164.7,281.32,1.0,-1883.3799999999999,Mismatch
TXN000001557,2155.1099999999997,229.43,1.0,-1925.6799999999996,Mismatch
TXN000001559,93.46,0.0,0.0,-93.46,Mismatch
TXN000001562,4018.0099999999998,0.0,0.0,-4018.0099999999998,Mismatch
TXN000001563,899.11,0.0,0.0,-899.11,Mismatch
TXN000001564,1697.6100000000001,276.29,1.0,-1421.3200000000002,Mismatch
TXN000001567,4310.94,0.0,0.0,-4310.94,Mismatch
TXN000001570,969.3199999999999,0.0,0.0,-969.3199999999999,Mismatch
TXN000001572,2423.87,52.92,1.0,-2370.95,Mismatch
TXN000001574,7880.06,0.0,0.0,-7880.06,Mismatch
TXN000001579,496.05,62.07,1.0,-433.98,Mismatch
TXN000001581,2784.65,115.65,1.0,-2669.0,Mismatch
TXN000001583,1410.2,62.75,1.0,-1347.45,Mismatch
TXN000001584,2337.64,0.0,0.0,-2337.64,Mismatch
TXN000001586,1409.5,216.47,1.0,-1193.03,Mismatch
TXN000001587,2465.84,0.0,0.0,-2465.84,Mismatch
TXN000001590,4759.72,401.88,1.0,-4357.84,Mismatch
TXN000001592,397.63,485.3,1.0,87.67000000000002,Mismatch
TXN000001593,692.49,222.62,1.0,-469.87,Mismatch
TXN000001594,1720.22,0.0,0.0,-1720.22,Mismatch
TXN000001596,2386.22,242.06,1.0,-2144.16,Mismatch
TXN000001597,1731.2,62.54,1.0,-1668.66,Mismatch
TXN000001598,2630.2400000000002,445.68,1.0,-2184.5600000000004,Mismatch
TXN000001600,1509.0,445.02,1.0,-1063.98,Mismatch
TXN000001601,1643.06,0.0,0.0,-1643.06,Mismatch
TXN000001602,404.68,73.8,1.0,-330.88,Mismatch
TXN000001607,1357.66,0.0,0.0,-1357.66,Mismatch
TXN000001610,264.9,0.0,0.0,-264.9,Mismatch
TXN000001611,3166.38,103.84,1.0,-3062.54,Mismatch
TXN000001612,48.32,0.0,0.0,-48.32,Mismatch
TXN000001614,923.64,106.05,2.0,-817.59,Mismatch
TXN000001615,1008.78,0.0,0.0,-1008.78,Mismatch
TXN000001616,500.66,114.85,1.0,-385.81000000000006,Mismatch
TXN000001617,176.88,50.07,1.0,-126.81,Mismatch
TXN000001619,1995.22,0.0,0.0,-1995.22,Mismatch
TXN000001621,1169.5500000000002,292.87,1.0,-876.6800000000002,Mismatch
TXN000001627,1034.8400000000001,150.42,1.0,-884.4200000000002,Mismatch
TXN000001629,2199.44,257.17,1.0,-1942.27,Mismatch
TXN000001632,346.87,46.3,1.0,-300.57,Mismatch
TXN000001636,118.28,242.5,1.0,124.22,Mismatch
TXN000001637,131.67000000000002,496.81,1.0,365.14,Mismatch
TXN000001638,1860.9800000000002,0.0,0.0,-1860.9800000000002,Mismatch
TXN000001639,327.82,129.23,1.0,-198.59,Mismatch
TXN000001641,2413.72,102.28,1.0,-2311.4399999999996,Mismatch
TXN000001642,2667.0499999999997,0.0,0.0,-2667.0499999999997,Mismatch
TXN000001643,793.7,0.0,0.0,-793.7,Mismatch
TXN000001648,3663.07,452.0,1.0,-3211.07,Mismatch
TXN000001650,1843.99,240.36,1.0,-1603.63,Mismatch
TXN000001651,2187.7999999999997,465.22,1.0,-1722.5799999999997,Mismatch
TXN000001652,548.65,301.55,1.0,-247.09999999999997,Mismatch
TXN000001653,8825.04,0.0,0.0,-8825.04,Mismatch
TXN000001654,490.72,198.44,1.0,-292.28000000000003,Mismatch
TXN000001659,518.54,52.63,1.0,-465.90999999999997,Mismatch
TXN000001662,2392.74,433.44,2.0,-1959.2999999999997,Mismatch
TXN000001663,436.5,0.0,0.0,-436.5,Mismatch
TXN000001664,2069.7200000000003,0.0,0.0,-2069.7200000000003,Mismatch
TXN000001666,707.6800000000001,367.06,1.0,-340.62000000000006,Mismatch
TXN000001671,1154.72,0.0,0.0,-1154.72,Mismatch
TXN000001672,3402.69,450.72,1.0,-2951.9700000000003,Mismatch
TXN000001673,7709.849999999999,251.94,1.0,-7457.91,Mismatch
TXN000001674,855.7,0.0,0.0,-855.7,Mismatch
TXN000001675,257.47,447.34,1.0,189.86999999999995,Mismatch
TXN000001677,2408.41,0.0,0.0,-2408.41,Mismatch
TXN000001678,3392.6,17.68,1.0,-3374.92,Mismatch
TXN000001681,2887.06,0.0,0.0,-2887.06,Mismatch
TXN000001683,6278.04,85.07,1.0,-6192.97,Mismatch
TXN000001684,374.76,315.48,1.0,-59.27999999999997,Mismatch
TXN000001688,1317.57,0.0,0.0,-1317.57,Mismatch
TXN000001689,4106.09,379.14,1.0,-3726.9500000000003,Mismatch
TXN000001690,369.16,112.99,1.0,-256.17,Mismatch
TXN000001692,442.38,137.01,1.0,-305.37,Mismatch
TXN000001700,3439.23,352.94,1.0,-3086.29,Mismatch
TXN000001701,5262.7,366.07,1.0,-4896.63,Mismatch
TXN000001703,1985.3,0.0,0.0,-1985.3,Mismatch
TXN000001710,5350.25,180.52,1.0,-5169.73,Mismatch
TXN000001712,1595.51,0.0,0.0,-1595.51,Mismatch
TXN000001716,3481.57,182.3,1.0,-3299.27,Mismatch
TXN000001717,350.36,0.0,0.0,-350.36,Mismatch
TXN000001719,2350.67,205.37,1.0,-2145.3,Mismatch
TXN000001721,1844.75,52.94,1.0,-1791.81,Mismatch
TXN000001723,2093.1600000000003,0.0,0.0,-2093.1600000000003,Mismatch
TXN000001725,4041.4799999999996,0.0,0.0,-4041.4799999999996,Mismatch
TXN000001728,1800.19,0.0,0.0,-1800.19,Mismatch
TXN000001731,1455.27,353.67,1.0,-1101.6,Mismatch
TXN000001733,2791.3100000000004,77.04,1.0,-2714.2700000000004,Mismatch
TXN000001737,2111.54,26.96,1.0,-2084.58,Mismatch
TXN000001741,172.54,447.5,1.0,274.96000000000004,Mismatch
TXN000001742,3979.87,154.41,1.0,-3825.46,Mismatch
TXN000001745,1091.62,0.0,0.0,-1091.62,Mismatch
TXN000001747,292.86,0.0,0.0,-292.86,Mismatch
TXN000001748,4102.66,80.79,1.0,-4021.87,Mismatch
TXN000001750,194.9,765.89,2.0,570.99,Mismatch
TXN000001755,105.92,0.0,0.0,-105.92,Mismatch
TXN000001760,2244.98,0.0,0.0,-2244.98,Mismatch
TXN000001766,801.73,221.62,1.0,-580.11,Mismatch
TXN000001767,714.29,363.68,1.0,-350.60999999999996,Mismatch
TXN000001770,792.36,0.0,0.0,-792.36,Mismatch
TXN000001772,2197.76,0.0,0.0,-2197.76,Mismatch
TXN000001779,7365.959999999999,329.02,1.0,-7036.939999999999,Mismatch
TXN000001781,4870.54,145.18,1.0,-4725.36,Mismatch
TXN000001787,4395.77,478.65,1.0,-3917.1200000000003,Mismatch
TXN000001788,1708.13,0.0,0.0,-1708.13,Mismatch
TXN000001789,2261.37,330.0,1.0,-1931.37,Mismatch
TXN000001794,789.1500000000001,0.0,0.0,-789.1500000000001,Mismatch
TXN000001795,2957.62,0.0,0.0,-2957.62,Mismatch
TXN000001799,1610.88,401.5,1.0,-1209.38,Mismatch
TXN000001802,1225.7199999999998,160.14,1.0,-1065.58,Mismatch
TXN000001803,221.77,330.24,1.0,108.47,Mismatch
TXN000001804,86.35,489.59,1.0,403.24,Mismatch
TXN000001807,178.19,0.0,0.0,-178.19,Mismatch
TXN000001814,3885.02,497.94,1.0,-3387.08,Mismatch
TXN000001815,642.13,74.13,1.0,-568.0,Mismatch
TXN000001817,1710.6200000000001,7.3,1.0,-1703.3200000000002,Mismatch
TXN000001821,1664.7,357.71,1.0,-1306.99,Mismatch
TXN000001827,508.68,0.0,0.0,-508.68,Mismatch
TXN000001829,8.3,210.96,1.0,202.66,Mismatch
TXN000001830,2751.48,119.23,1.0,-2632.25,Mismatch
TXN000001831,829.9300000000001,0.0,0.0,-829.9300000000001,Mismatch
TXN000001832,776.95,0.0,0.0,-776.95,Mismatch
TXN000001833,502.78,100.36,1.0,-402.41999999999996,Mismatch
TXN000001837,6195.66,218.32,1.0,-5977.34,Mismatch
TXN000001840,1009.74,0.0,0.0,-1009.74,Mismatch
TXN000001848,3306.74,230.41,1.0,-3076.33,Mismatch
TXN000001850,6184.9400000000005,332.13,1.0,-5852.81,Mismatch
TXN000001851,418.13,307.63,1.0,-110.5,Mismatch
TXN000001852,656.58,0.0,0.0,-656.58,Mismatch
TXN000001854,2085.76,467.08,1.0,-1618.6800000000003,Mismatch
TXN000001856,2877.77,330.58,1.0,-2547.19,Mismatch
TXN000001858,2920.3199999999997,320.53,1.0,-2599.79,Mismatch
TXN000001859,735.56,219.54,1.0,-516.02,Mismatch
TXN000001860,90.23,121.18,1.0,30.950000000000003,Mismatch
TXN000001861,1063.4,0.0,0.0,-1063.4,Mismatch
TXN000001864,1617.68,92.33,1.0,-1525.3500000000001,Mismatch
TXN000001869,4736.17,0.0,0.0,-4736.17,Mismatch
TXN000001870,2640.7799999999997,104.18,1.0,-2536.6,Mismatch
TXN000001874,77.50999999999999,89.23,1.0,11.720000000000013,Mismatch
TXN000001876,798.1800000000001,492.58,1.0,-305.6000000000001,Mismatch
TXN000001877,629.1899999999999,101.42,1.0,-527.77,Mismatch
TXN000001879,2258.7,278.58,1.0,-1980.12,Mismatch
TXN000001880,878.0,201.74,1.0,-676.26,Mismatch
TXN000001884,1650.1200000000001,0.0,0.0,-1650.1200000000001,Mismatch
TXN000001887,893.0,499.29,1.0,-393.71,Mismatch
TXN000001891,1352.33,0.0,0.0,-1352.33,Mismatch
TXN000001893,3345.75,35.22,1.0,-3310.53,Mismatch
TXN000001894,4317.97,0.0,0.0,-4317.97,Mismatch
TXN000001899,1542.02,0.0,0.0,-1542.02,Mismatch
TXN000001901,3124.22,277.66,1.0,-2846.56,Mismatch
TXN000001906,146.58,441.2,1.0,294.62,Mismatch
TXN000001910,639.52,405.0,1.0,-234.51999999999998,Mismatch
TXN000001912,901.9300000000001,178.38,1.0,-723.5500000000001,Mismatch
TXN000001913,2182.58,188.23,1.0,-1994.35,Mismatch
TXN000001915,293.46999999999997,431.9,1.0,138.43,Mismatch
TXN000001917,3503.21,230.02,1.0,-3273.19,Mismatch
TXN000001918,1487.39,430.79,1.0,-1056.6000000000001,Mismatch
TXN000001920,588.58,447.81,1.0,-140.77000000000004,Mismatch
TXN000001921,2349.8199999999997,318.22,1.0,-2031.5999999999997,Mismatch
TXN000001925,14.86,153.64,1.0,138.77999999999997,Mismatch
TXN000001926,1429.18,188.13,1.0,-1241.0500000000002,Mismatch
TXN000001927,112.26,0.0,0.0,-112.26,Mismatch
TXN000001928,5919.45,0.0,0.0,-5919.45,Mismatch
TXN000001929,4037.34,97.92,1.0,-3939.42,Mismatch
TXN000001935,2186.54,218.97,1.0,-1967.57,Mismatch
TXN000001938,5382.06,314.05,1.0,-5068.01,Mismatch
TXN000001939,885.9100000000001,119.43,1.0,-766.48,Mismatch
TXN000001940,790.77,208.8,1.0,-581.97,Mismatch
TXN000001942,1588.17,0.0,0.0,-1588.17,Mismatch
TXN000001945,816.36,404.8,1.0,-411.56,Mismatch
TXN000001946,2036.13,0.0,0.0,-2036.13,Mismatch
TXN000001947,115.3,196.62,1.0,81.32000000000001,Mismatch
TXN000001951,3247.0,0.0,0.0,-3247.0,Mismatch
TXN000001954,1328.5900000000001,419.84,1.0,-908.7500000000002,Mismatch
TXN000001955,179.62,0.0,0.0,-179.62,Mismatch
TXN000001957,288.75,403.66,1.0,114.91000000000003,Mismatch
TXN000001959,5577.68,0.0,0.0,-5577.68,Mismatch
TXN000001962,5866.46,0.0,0.0,-5866.46,Mismatch
TXN000001965,286.42,263.7,1.0,-22.720000000000027,Mismatch
TXN000001967,682.21,374.02,1.0,-308.19000000000005,Mismatch
TXN000001968,26.28,0.0,0.0,-26.28,Mismatch
TXN000001969,3196.92,128.69,1.0,-3068.23,Mismatch
TXN000001970,118.56,125.76,1.0,7.200000000000003,Mismatch
TXN000001971,1274.0100000000002,245.73,1.0,-1028.2800000000002,Mismatch
TXN000001981,1449.7800000000002,225.26,1.0,-1224.5200000000002,Mismatch
TXN000001982,3282.67,401.11,1.0,-2881.56,Mismatch
TXN000001983,1023.8599999999999,261.31,1.0,-762.55,Mismatch
TXN000001986,490.8,0.0,0.0,-490.8,Mismatch
TXN000001987,1481.3600000000001,0.0,0.0,-1481.3600000000001,Mismatch
TXN000001988,757.23,0.0,0.0,-757.23,Mismatch
TXN000001990,228.68,18.97,1.0,-209.71,Mismatch
TXN000001996,1222.85,0.0,0.0,-1222.85,Mismatch
TXN000001998,454.21000000000004,0.0,0.0,-454.21000000000004,Mismatch
TXN000001999,5024.03,130.86,1.0,-4893.17,Mismatch
